region_id,C01_SH_FH_CF_no_ch,C01_SH_FH_CF_w_ch,C01_SH_FH_One_PFam,C01_SH_FH_oth_fa,C01_SH_FH_Tot,C01_SH_LP_H,C01_SH_GH,C01_SH_OH,C01_SH_Tot,C01_SDRTHT1S_FH_CF_no_ch,C01_SDRTHT1S_FH_CF_w_ch,C01_SDRTHT1S_FH_One_PFam,C01_SDRTHT1S_FH_oth_fa,C01_SDRTHT1S_FH_Tot,C01_SDRTHT1S_LP_H,C01_SDRTHT1S_GH,C01_SDRTHT1S_OH,C01_SDRTHT1S_Tot,C01_SDRTHT2S_FH_CF_no_ch,C01_SDRTHT2S_FH_CF_w_ch,C01_SDRTHT2S_FH_One_PFam,C01_SDRTHT2S_FH_oth_fa,C01_SDRTHT2S_FH_Tot,C01_SDRTHT2S_LP_H,C01_SDRTHT2S_GH,C01_SDRTHT2S_OH,C01_SDRTHT2S_Tot,C01_SDRTHT_FH_CF_no_ch,C01_SDRTHT_FH_CF_w_ch,C01_SDRTHT_FH_One_PFam,C01_SDRTHT_FH_oth_fa,C01_SDRTHT_FH_Tot,C01_SDRTHT_LP_H,C01_SDRTHT_GH,C01_SDRTHT_OH,C01_SDRTHT_Tot,C01_F_u_a_1_2_FH_CF_no_ch,C01_F_u_a_1_2_FH_CF_w_ch,C01_F_u_a_1_2_FH_One_PFam,C01_F_u_a_1_2_FH_oth_fa,C01_F_u_a_1_2_FH_Tot,C01_F_u_a_1_2_LP_H,C01_F_u_a_1_2_GH,C01_F_u_a_1_2_OH,C01_F_u_a_1_2_Tot,C01_F_u_a_3_FH_CF_no_ch,C01_F_u_a_3_FH_CF_w_ch,C01_F_u_a_3_FH_One_PFam,C01_F_u_a_3_FH_oth_fa,C01_F_u_a_3_FH_Tot,C01_F_u_a_3_LP_H,C01_F_u_a_3_GH,C01_F_u_a_3_OH,C01_F_u_a_3_Tot,C01_F_u_a_4m_FH_CF_no_ch,C01_F_u_a_4m_FH_CF_w_ch,C01_F_u_a_4m_FH_One_PFam,C01_F_u_a_4m_FH_oth_fa,C01_F_u_a_4m_FH_Tot,C01_F_u_a_4m_LP_H,C01_F_u_a_4m_GH,C01_F_u_a_4m_OH,C01_F_u_a_4m_Tot,C01_F_u_a_a_h_FH_CF_no_ch,C01_F_u_a_a_h_FH_CF_w_ch,C01_F_u_a_a_h_FH_One_PFam,C01_F_u_a_a_h_FH_oth_fa,C01_F_u_a_a_h_FH_Tot,C01_F_u_a_a_h_LP_H,C01_F_u_a_a_h_GH,C01_F_u_a_a_h_OH,C01_F_u_a_a_h_Tot,C01_F_u_a_T_FH_CF_no_ch,C01_F_u_a_T_FH_CF_w_ch,C01_F_u_a_T_FH_One_PFam,C01_F_u_a_T_FH_oth_fa,C01_F_u_a_T_FH_Tot,C01_F_u_a_T_LP_H,C01_F_u_a_T_GH,C01_F_u_a_T_OH,C01_F_u_a_T_Tot,C01_OD_C_c_hb_FH_CF_no_ch,C01_OD_C_c_hb_FH_CF_w_ch,C01_OD_C_c_hb_FH_One_PFam,C01_OD_C_c_hb_FH_oth_fa,C01_OD_C_c_hb_FH_Tot,C01_OD_C_c_hb_LP_H,C01_OD_C_c_hb_GH,C01_OD_C_c_hb_OH,C01_OD_C_c_hb_Tot,C01_OD_Ih_t_s_FH_CF_no_ch,C01_OD_Ih_t_s_FH_CF_w_ch,C01_OD_Ih_t_s_FH_One_PFam,C01_OD_Ih_t_s_FH_oth_fa,C01_OD_Ih_t_s_FH_Tot,C01_OD_Ih_t_s_LP_H,C01_OD_Ih_t_s_GH,C01_OD_Ih_t_s_OH,C01_OD_Ih_t_s_Tot,C01_OD_H_f_so_FH_CF_no_ch,C01_OD_H_f_so_FH_CF_w_ch,C01_OD_H_f_so_FH_One_PFam,C01_OD_H_f_so_FH_oth_fa,C01_OD_H_f_so_FH_Tot,C01_OD_H_f_so_LP_H,C01_OD_H_f_so_GH,C01_OD_H_f_so_OH,C01_OD_H_f_so_Tot,C01_OD_T_FH_CF_no_ch,C01_OD_T_FH_CF_w_ch,C01_OD_T_FH_One_PFam,C01_OD_T_FH_oth_fa,C01_OD_T_FH_Tot,C01_OD_Tot_LP_H,C01_OD_Tot_GH,C01_OD_Tot_OH,C01_OD_T_T,C01_DS_ns_FH_CF_no_ch,C01_DS_ns_FH_CF_w_ch,C01_DS_ns_FH_One_PFam,C01_DS_ns_FH_oth_fa,C01_DS_ns_FH_Tot,C01_DS_ns_LP_H,C01_DS_ns_GH,C01_DS_ns_OH,C01_DS_NS_T,C01_T_FH_CF_no_ch,C01_T_FH_CF_w_ch,C01_T_FH_One_PFam,C01_T_FH_oth_fa,C01_T_FH_Tot,C01_Tot_LP_H,C01_Tot_GH,C01_Tot_OH,C01_T_T,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_Sd_r_t_1_FH_CF_no_ch,C06_Sd_r_t_1_FH_CF_w_ch,C06_Sd_r_t_1_FH_One_PFam,C06_Sd_r_t_1_FH_oth_fa,C06_Sd_r_t_1_FH_Tot,C06_Sd_r_t_1_LP_H,C06_Sd_r_t_1_GH,C06_Sd_r_t_1_OH,C06_Sd_r_t_1_Tot,C06_Sd_r_t_2m_FH_CF_no_ch,C06_Sd_r_t_2m_FH_CF_w_ch,C06_Sd_r_t_2m_FH_One_PFam,C06_Sd_r_t_2m_FH_oth_fa,C06_Sd_r_t_2m_FH_Tot,C06_Sd_r_t_2m_LP_H,C06_Sd_r_t_2m_GH,C06_Sd_r_t_2m_OH,C06_Sd_r_t_2m_Tot,C06_Sd_r_t_T_FH_CF_no_ch,C06_Sd_r_t_T_FH_CF_w_ch,C06_Sd_r_t_T_FH_One_PFam,C06_Sd_r_t_T_FH_oth_fa,C06_Sd_r_t_T_FH_Tot,C06_Sd_r_t_T_LP_H,C06_Sd_r_t_T_GH,C06_Sd_r_t_T_OH,C06_Sd_r_t_T_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch
LGA13550,1119,1383,461,37,3000,805,84,87,3976,26,6,0,4,36,22,0,3,61,9,14,3,0,26,3,3,0,32,35,20,3,4,62,25,3,3,93,38,13,22,4,77,197,15,16,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,38,13,22,4,77,200,15,16,308,3,0,0,0,3,20,0,41,64,0,0,3,0,3,5,0,3,11,6,3,0,0,9,7,3,3,22,9,3,3,0,15,32,3,47,97,8,6,0,0,14,12,0,13,39,1209,1425,489,45,3168,1074,105,166,4513,1219,1254,455,39,2967,891,92,116,4066,4,5,3,0,12,18,0,3,33,0,0,0,0,0,6,0,0,6,4,5,3,0,12,24,0,3,39,26,9,22,3,60,222,16,20,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13650,460,489,177,21,1147,301,19,31,1498,3,0,4,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,7,3,0,4,0,7,29,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,9,3,0,7,0,10,32,3,4,49,4,0,0,0,4,5,0,4,13,0,0,0,0,0,0,0,0,0,3,3,3,0,9,3,0,0,12,7,3,3,0,13,8,0,4,25,0,0,0,0,0,0,0,0,0,473,492,191,21,1177,341,22,39,1579,458,476,152,16,1102,336,31,32,1501,3,0,0,0,3,4,0,0,7,3,0,3,0,6,0,0,0,6,6,0,3,0,9,4,0,0,13,4,3,0,0,7,27,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13660,688,666,175,18,1547,454,25,60,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,41,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,41,3,0,54,14,0,0,0,14,16,0,21,51,0,0,0,0,0,0,0,3,3,6,10,0,0,16,3,3,3,25,20,10,0,0,30,19,3,27,79,0,3,3,0,6,0,0,19,25,708,679,185,21,1593,514,31,106,2244,713,578,175,18,1484,473,37,54,2048,6,3,0,0,9,11,0,0,20,0,3,0,0,3,0,0,0,3,6,6,0,0,12,11,0,0,23,0,0,3,0,3,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13700,395,435,132,19,981,304,29,48,1362,5,0,6,0,11,17,0,3,31,0,0,0,0,0,0,0,0,0,5,0,6,0,11,17,0,3,31,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,3,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,5,7,3,0,15,3,0,3,21,8,7,3,0,18,7,0,3,28,5,4,0,0,9,7,0,3,19,413,446,141,19,1019,346,29,57,1451,427,409,119,12,967,387,14,27,1395,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,3,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13800,4103,8210,2007,122,14442,2233,359,716,17750,242,197,209,17,665,499,53,63,1280,137,119,57,3,316,131,17,28,492,379,316,266,20,981,630,70,91,1772,110,40,73,5,228,386,45,32,691,7,3,7,0,17,22,7,6,52,6,3,4,0,13,20,0,4,37,15,4,7,0,26,25,0,0,51,138,50,91,5,284,453,52,42,831,25,13,15,0,53,108,7,23,191,3,9,0,3,15,6,0,3,24,20,11,7,3,41,23,4,8,76,48,33,22,6,109,137,11,34,291,27,47,11,3,88,39,6,8,141,4695,8656,2397,156,15904,3492,498,891,20785,4363,7810,2090,120,14383,2597,370,771,18121,224,155,201,7,587,561,55,62,1265,100,87,55,8,250,127,37,21,435,324,242,256,15,837,688,92,83,1700,102,44,79,13,238,441,46,50,775,8,0,0,0,8,24,0,5,37,0,0,0,0,0,0,0,0,0,12,4
LGA13850,319,402,130,11,862,270,19,27,1178,3,3,3,0,9,5,0,0,14,0,0,0,0,0,0,0,0,0,3,3,3,0,9,5,0,0,14,6,3,7,0,16,64,3,9,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,16,64,3,9,92,3,0,0,0,3,12,0,26,41,0,0,0,0,0,0,0,0,0,6,5,0,0,11,0,3,0,14,9,5,0,0,14,12,3,26,55,3,0,0,0,3,0,0,0,3,340,413,140,11,904,351,25,62,1342,300,382,132,6,820,312,21,21,1174,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,16,10,13,0,39,55,8,14,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13950,4509,9130,2377,285,16301,3063,465,595,20424,340,321,218,30,909,641,74,86,1710,211,321,159,25,716,245,67,62,1090,551,642,377,55,1625,886,141,148,2800,348,396,239,55,1038,972,127,162,2299,576,611,371,76,1634,756,175,280,2845,370,412,291,47,1120,530,102,186,1938,18,14,14,3,49,86,3,15,153,1312,1433,915,181,3841,2344,407,643,7235,3,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,9,26,9,3,47,34,12,7,100,12,26,9,3,50,37,12,7,106,40,57,16,5,118,44,11,34,207,6424,11288,3694,529,21935,6374,1036,1427,30772,4636,8786,2621,285,16328,3289,394,676,20687,361,459,238,28,1086,918,56,97,2157,272,540,196,23,1031,249,42,55,1377,633,999,434,51,2117,1167,98,152,3534,537,631,331,60,1559,964,162,333,3018,591,784,440,110,1925,1093,159,322,3499,289,340,196,24,849,400,87,112,1448,9,11
LGA14000,9118,20124,3246,386,32874,4246,680,769,38569,266,178,89,14,547,430,16,33,1026,558,825,372,34,1789,440,51,63,2343,824,1003,461,48,2336,870,67,96,3369,248,71,59,9,387,847,26,33,1293,921,765,425,102,2213,1459,254,231,4157,315,226,140,35,716,393,101,104,1314,49,24,26,3,102,150,12,27,291,1533,1086,650,149,3418,2849,393,395,7055,24,14,12,3,53,82,8,50,193,0,0,0,0,0,3,0,4,7,15,19,6,3,43,31,7,6,87,39,33,18,6,96,116,15,60,287,60,76,23,6,165,183,6,54,408,11574,22322,4398,595,38889,8264,1161,1374,49688,9421,19998,3426,363,33208,4594,614,904,39320,275,243,123,9,650,507,18,51,1226,661,971,410,34,2076,715,66,99,2956,936,1214,533,43,2726,1222,84,150,4182,326,223,110,22,681,920,55,73,1729,697,662,376,69,1804,1299,259,169,3531,811,650,293,67,1821,1030,177,242,3270,18,14
LGA14100,692,1346,218,45,2301,405,64,68,2838,19,12,10,0,41,26,5,4,76,98,101,23,0,222,59,11,12,304,117,113,33,0,263,85,16,16,380,90,38,19,5,152,213,17,30,412,30,11,27,3,71,86,8,10,175,68,29,50,4,151,183,11,22,367,0,4,0,0,4,8,0,0,12,188,82,96,12,378,490,36,62,966,3,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,3,4,3,6,16,8,3,3,30,6,4,3,6,19,12,3,3,37,9,13,3,0,25,0,0,3,28,1012,1558,353,63,2986,992,119,152,4249,684,1350,235,31,2300,399,40,141,2880,21,8,4,0,33,15,3,7,58,145,127,42,4,318,102,14,43,477,166,135,46,4,351,117,17,50,535,94,39,29,3,165,233,10,64,472,109,41,24,6,180,181,17,28,406,30,10,18,0,58,170,0,8,236,0,3
LGA14150,4026,7452,1638,220,13336,2550,295,374,16555,372,347,176,22,917,683,34,48,1682,176,285,117,6,584,147,32,39,802,548,632,293,28,1501,830,66,87,2484,188,177,113,19,497,578,55,124,1254,554,648,320,55,1577,908,170,190,2845,466,494,271,79,1310,728,191,224,2453,15,20,4,3,42,50,0,5,97,1223,1339,708,156,3426,2264,416,543,6649,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,18,40,26,0,84,43,12,16,155,18,40,26,0,84,43,12,19,158,43,67,21,6,137,82,6,25,250,5858,9530,2686,410,18484,5769,795,1048,26096,3904,7503,1695,195,13297,2715,280,475,16767,367,406,194,12,979,616,43,62,1700,324,501,199,23,1047,405,41,51,1544,691,907,393,35,2026,1021,84,113,3244,190,158,114,20,482,431,40,87,1040,737,791,470,77,2075,1193,195,271,3734,501,518,260,55,1334,608,203,155,2300,0,3
LGA14200,1556,1694,615,49,3914,1096,104,153,5267,22,4,11,0,37,73,3,4,117,0,3,3,0,6,3,0,0,9,22,7,14,0,43,76,3,4,126,24,10,27,3,64,215,15,33,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,10,27,3,64,215,15,36,330,5,3,3,0,11,34,0,26,71,0,0,3,0,3,3,0,0,6,8,9,0,0,17,17,0,3,37,13,12,6,0,31,54,0,29,114,4,3,0,0,7,3,0,0,10,1619,1726,662,52,4059,1444,122,222,5847,1650,1620,633,60,3963,1188,120,138,5409,12,5,5,0,22,33,4,3,62,5,0,0,0,5,7,0,0,12,17,5,5,0,27,40,4,3,74,48,11,19,5,83,316,12,15,426,0,0,3,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3
LGA14250,204,235,39,5,483,119,9,13,624,3,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,6,0,3,0,0,3,23,3,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,23,3,4,33,0,0,0,0,0,8,3,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,3,14,28,0,0,0,0,0,0,0,0,0,207,238,39,5,489,156,15,31,691,192,214,38,0,444,146,14,20,624,5,0,0,0,5,7,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,5,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14300,452,652,204,11,1319,347,23,22,1711,3,3,0,0,6,13,3,0,22,0,0,0,0,0,0,0,0,0,3,3,0,0,6,13,3,0,22,3,0,5,0,8,46,3,3,60,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,0,8,55,3,3,69,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,9,3,6,0,0,9,3,0,3,15,0,0,0,0,0,3,0,0,3,461,661,209,11,1342,421,29,28,1820,518,592,215,10,1335,414,25,69,1843,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,3,0,9,19,0,0,28,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0
LGA14350,2689,2686,1219,94,6688,1860,183,233,8964,54,13,36,0,103,124,9,9,245,8,11,14,0,33,44,3,9,89,62,24,50,0,136,168,12,18,334,51,25,62,6,144,264,18,80,506,5,4,4,0,13,22,3,32,70,0,0,0,0,0,0,0,3,3,5,3,4,0,12,15,0,0,27,61,32,70,6,169,301,21,115,606,43,14,17,0,74,109,13,193,389,3,3,0,0,6,11,0,4,21,17,11,4,0,32,23,0,5,60,63,28,21,0,112,143,13,202,470,7,4,8,0,19,9,0,9,37,2882,2774,1368,100,7124,2481,229,577,10411,2903,2486,1402,97,6888,2065,204,345,9502,48,15,36,0,99,152,14,7,272,8,6,4,0,18,11,0,5,34,56,21,40,0,117,163,14,12,306,82,18,62,5,167,341,17,126,651,6,0,4,3,13,10,3,32,58,0,0,0,0,0,4,0,0,4,0,0
LGA14400,1686,2423,519,39,4667,941,69,129,5806,76,24,11,3,114,140,7,0,261,75,18,32,0,125,58,5,10,198,151,42,43,3,239,198,12,10,459,32,22,25,4,83,107,7,16,213,33,3,6,0,42,43,6,6,97,50,3,5,0,58,85,3,6,152,3,4,3,0,10,14,0,3,27,118,32,39,4,193,249,16,31,489,16,4,5,0,25,13,0,53,91,0,0,0,0,0,3,0,0,3,11,12,6,3,32,23,3,5,63,27,16,11,3,57,39,3,58,157,5,11,3,0,19,8,0,13,40,1987,2524,615,49,5175,1435,100,241,6951,1750,2326,524,39,4639,985,99,174,5897,56,27,16,0,99,51,3,6,159,85,32,30,0,147,95,9,6,257,141,59,46,0,246,146,12,12,416,111,28,50,3,192,258,9,18,477,16,3,5,3,27,29,0,7,63,46,0,0,0,46,74,0,0,120,0,0
LGA14450,2669,5288,948,136,9041,1683,246,288,11258,190,127,57,7,381,243,20,30,674,168,227,88,8,491,157,30,27,705,358,354,145,15,872,400,50,57,1379,284,231,155,26,696,512,87,84,1379,577,680,300,87,1644,836,158,139,2777,196,271,102,32,601,262,82,109,1054,7,4,4,0,15,13,3,5,36,1064,1186,561,145,2956,1623,330,337,5246,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,21,30,26,4,81,43,10,8,142,21,30,26,4,81,43,10,11,145,19,32,6,3,60,47,3,9,119,4131,6890,1686,303,13010,3796,639,702,18147,2562,5226,1039,140,8967,1679,196,310,11152,147,121,58,6,332,181,17,23,553,187,273,97,11,568,156,13,36,773,334,394,155,17,900,337,30,59,1326,382,317,207,27,933,641,98,204,1876,477,511,261,53,1302,690,103,142,2237,589,649,246,69,1553,541,235,128,2457,14,25
LGA14500,7059,15293,2163,299,24814,3169,331,608,28922,94,48,19,3,164,77,8,5,254,200,185,72,10,467,160,11,22,660,294,233,91,13,631,237,19,27,914,416,120,99,22,657,875,57,87,1676,308,142,107,15,572,673,58,71,1374,121,30,35,12,198,202,14,17,431,22,11,8,4,45,67,3,6,121,867,303,249,53,1472,1817,132,181,3602,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,19,9,3,0,31,12,8,3,54,19,9,3,0,31,15,8,6,60,47,51,10,0,108,43,7,21,179,8286,15889,2516,365,27056,5281,497,843,33677,7085,15241,2186,233,24745,3203,283,622,28853,83,37,12,3,135,88,6,4,233,241,181,87,4,513,217,9,17,756,324,218,99,7,648,305,15,21,989,483,178,117,20,798,927,35,64,1824,295,161,124,19,599,613,37,47,1296,196,94,51,16,357,285,29,38,709,7,19
LGA14550,930,1046,371,35,2382,753,71,104,3310,5,0,3,0,8,12,0,0,20,0,0,0,0,0,5,0,0,5,5,0,3,0,8,17,0,0,25,0,5,8,0,13,41,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,8,0,13,46,0,3,62,0,5,3,0,8,24,0,9,41,0,3,3,0,6,5,0,5,16,9,4,3,3,19,10,0,0,29,9,12,9,3,33,39,0,14,86,11,13,4,3,31,11,0,5,47,955,1076,395,41,2467,866,71,126,3530,1031,916,401,39,2387,868,82,98,3435,0,5,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,8,12,3,11,0,26,60,0,5,91,3,0,3,0,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0
LGA14600,704,847,243,32,1826,553,43,91,2513,3,0,0,0,3,15,0,3,21,0,0,3,0,3,3,0,0,6,3,0,3,0,6,18,0,3,27,7,3,8,0,18,61,3,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,3,8,0,18,64,3,7,92,3,3,0,0,6,12,0,15,33,0,0,0,0,0,0,0,0,0,3,4,0,0,7,4,0,3,14,6,7,0,0,13,16,0,18,47,3,5,3,0,11,4,0,13,28,723,862,257,32,1874,655,46,132,2707,755,674,225,21,1675,571,47,74,2367,19,29,4,3,55,26,0,0,81,0,0,0,0,0,0,0,0,0,19,29,4,3,55,26,0,0,81,7,3,11,3,24,49,0,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14650,16394,22136,6782,537,45849,9806,1097,895,57647,966,236,416,20,1638,1751,96,94,3579,238,180,315,7,740,450,54,36,1280,1204,416,731,27,2378,2201,150,130,4859,332,121,248,15,716,1326,67,97,2206,7,0,0,3,10,19,3,8,40,20,3,3,0,26,15,0,0,41,41,25,37,4,107,201,9,14,331,400,149,288,22,859,1561,79,119,2618,310,59,67,6,442,692,32,91,1257,3,3,0,0,6,12,0,6,24,32,48,23,3,106,55,7,8,176,345,110,90,9,554,759,39,105,1457,104,71,33,6,214,185,4,30,433,18447,22882,7924,601,49854,14512,1369,1279,67014,17143,21663,7376,514,46696,10898,1225,1475,60294,924,244,431,26,1625,1765,94,103,3587,272,141,236,12,661,433,53,39,1186,1196,385,667,38,2286,2198,147,142,4773,531,131,256,19,937,1668,87,132,2824,15,4,9,0,28,24,0,5,57,56,7,9,0,72,71,9,35,187,21,10
LGA14700,1363,2849,467,75,4754,809,176,183,5922,76,49,27,3,155,70,23,11,259,126,123,58,9,316,125,28,16,485,202,172,85,12,471,195,51,27,744,229,112,83,22,446,549,102,99,1196,376,197,92,56,721,636,182,99,1638,599,259,152,65,1075,850,240,219,2384,10,6,3,0,19,25,0,8,52,1214,574,330,143,2261,2060,524,425,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,12,7,3,6,28,3,6,3,0,12,7,3,6,28,37,37,14,3,91,22,6,20,139,2819,3638,899,233,7589,3093,760,661,12103,1382,2966,454,74,4876,841,137,210,6064,54,42,24,3,123,82,9,15,229,120,111,42,10,283,102,24,18,427,174,153,66,13,406,184,33,33,656,182,90,54,16,342,436,58,59,895,424,220,109,23,776,803,134,159,1872,690,311,160,64,1225,878,201,264,2568,5,5
LGA14750,915,1384,345,47,2691,598,62,76,3427,37,23,19,4,83,74,8,7,172,0,0,0,0,0,0,0,0,0,37,23,19,4,83,74,8,7,172,30,16,10,3,59,151,20,23,253,0,0,3,3,6,17,3,0,26,0,0,0,0,0,0,0,0,0,7,0,3,0,10,19,3,3,35,37,16,16,6,75,187,26,26,314,7,0,4,3,14,30,4,15,63,6,3,0,0,9,3,0,0,12,8,11,4,0,23,21,0,5,49,21,14,8,3,46,54,4,20,124,9,6,3,0,18,6,0,12,36,1019,1443,391,60,2913,919,100,141,4073,930,1252,385,35,2602,730,59,143,3534,10,12,9,0,31,42,4,5,82,3,0,0,0,3,0,0,0,3,13,12,9,0,34,42,4,5,85,49,23,30,3,105,163,10,25,303,0,0,0,3,3,12,0,5,20,0,0,3,0,3,26,0,0,29,0,3
LGA14800,2113,2375,728,167,5383,1594,672,339,7988,961,461,219,51,1692,956,259,164,3071,1346,976,401,76,2799,999,491,247,4536,2307,1437,620,127,4491,1955,750,411,7607,278,105,95,25,503,747,144,133,1527,325,64,98,44,531,878,160,160,1729,576,127,89,28,820,955,193,288,2256,25,8,12,3,48,62,7,7,124,1204,304,294,100,1902,2642,504,588,5636,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,53,48,18,6,125,95,35,38,293,53,48,18,6,125,95,35,44,299,32,17,20,4,73,41,10,32,156,5709,4181,1680,404,11974,6327,1971,1414,21686,1981,2415,636,129,5161,1520,455,498,7634,1063,773,253,47,2136,984,259,218,3597,1286,1090,369,55,2800,957,369,355,4481,2349,1863,622,102,4936,1941,628,573,8078,290,129,111,24,554,750,125,187,1616,423,85,109,31,648,999,165,231,2043,535,143,85,41,804,928,187,274,2193,10,9
LGA14850,3258,4440,1861,148,9707,2489,628,406,13230,107,34,102,9,252,316,53,24,645,37,16,31,3,87,87,35,9,218,144,50,133,12,339,403,88,33,863,111,46,132,21,310,621,145,80,1156,4,0,5,0,9,62,11,10,92,0,0,0,0,0,0,3,0,3,5,0,3,0,8,33,3,4,48,120,46,140,21,327,716,162,94,1299,32,12,21,3,68,159,12,36,275,0,0,3,0,3,29,0,0,32,12,6,10,0,28,32,9,9,78,44,18,34,3,99,220,21,45,385,8,18,11,0,37,25,3,10,75,3574,4572,2179,184,10509,3853,902,588,15852,3733,4320,1882,133,10068,2773,603,396,13840,87,38,57,4,186,269,36,15,506,38,19,18,3,78,50,23,4,155,125,57,75,7,264,319,59,19,661,176,88,163,22,449,702,119,82,1352,6,3,5,0,14,65,6,13,98,3,3,4,0,10,11,3,0,24,3,0
