region_id,C01_Budh_0_14_yrs,C01_Budh_15_24,C01_Budh_25_34,C01_Budh_35_44,C01_Budh_45_54,C01_Budh_55_64,C01_Budh_65_74,C01_Budh_75_84,C01_Budh_85ov,C01_Budh_Tot,C01_C_Ang_0_14,C01_C_Ang_15_24,C01_C_Ang_25_34,C01_C_Ang_35_44,C01_C_Ang_45_54,C01_C_Ang_55_64,C01_C_Ang_65_74,C01_C_Ang_75_84,C01_C_Ang_85ov,C01_C_Ang_Tot,C01_C_As_Apo_0_14,C01_C_As_Apo_15_24,C01_C_As_Apo_25_34,C01_C_As_Apo_35_44,C01_C_As_Apo_45_54,C01_C_As_Apo_55_64,C01_C_As_Apo_65_74,C01_C_As_Apo_75_84,C01_C_As_Apo_85ov,C01_C_As_Apo_Tot,C01_C_Bap_0_14,C01_C_Bap_15_24,C01_C_Bap_25_34,C01_C_Bap_35_44,C01_C_Bap_45_54,C01_C_Bap_55_64,C01_C_Bap_65_74,C01_C_Bap_75_84,C01_C_Bap_85ov,C01_C_Bap_Tot,C01_C_Breth_0_14,C01_C_Breth_15_24,C01_C_Breth_25_34,C01_C_Breth_35_44,C01_C_Breth_45_54,C01_C_Breth_55_64,C01_C_Breth_65_74,C01_C_Breth_75_84,C01_C_Breth_85ov,C01_C_Breth_To,C01_C_Cath_0_14,C01_C_Cath_15_24,C01_C_Cath_25_34,C01_C_Cath_35_44,C01_C_Cath_45_54,C01_C_Cath_55_64,C01_C_Cath_65_74,C01_C_Cath_75_84,C01_C_Cath_85ov,C01_C_Cath_Tot,C01_C_Ch_Chr_0_14,C01_C_Ch_Chr_15_24,C01_C_Ch_Chr_25_34,C01_C_Ch_Chr_35_44,C01_C_Ch_Chr_45_54,C01_C_Ch_Chr_55_64,C01_C_Ch_Chr_65_74,C01_C_Ch_Chr_75_84,C01_C_Ch_Chr_85ov,C01_C_Ch_Chr_Tot,C01_C_E_Orth_0_14,C01_C_E_Orth_15_24,C01_C_E_Orth_25_34,C01_C_E_Orth_35_44,C01_C_E_Orth_45_54,C01_C_E_Orth_55_64,C01_C_E_Orth_65_74,C01_C_E_Orth_75_84,C01_C_E_Orth_85ov,C01_C_E_Orth_To,C01_C_Jeh_Wit_0_14,C01_C_Jeh_Wit_15_24,C01_C_Jeh_Wit_25_34,C01_C_Jeh_Wit_35_44,C01_C_Jeh_Wit_45_54,C01_C_Jeh_Wit_55_64,C01_C_Jeh_Wit_65_74,C01_C_Jeh_Wit_75_84,C01_C_Jeh_Wit_85ov,C01_C_Jeh_Wit_Tot,C01_C_La_Da_Sai_0_14,C01_C_La_Da_Sai_15_24,C01_C_La_Da_Sai_25_34,C01_C_La_Da_Sai_35_44,C01_C_La_Da_Sai_45_54,C01_C_La_Da_Sai_55_64,C01_C_La_Da_Sai_65_74,C01_C_La_Da_Sai_75_84,C01_C_La_Da_Sai_85ov,C01_C_La_Da_Sai_Tot,C01_C_Luth_0_14,C01_C_Luth_15_24,C01_C_Luth_25_34,C01_C_Luth_35_44,C01_C_Luth_45_54,C01_C_Luth_55_64,C01_C_Luth_65_74,C01_C_Luth_75_84,C01_C_Luth_85ov,C01_C_Luth_Tot,C01_C_Ori_Orth_0_14,C01_C_Ori_Orth_15_24,C01_C_Ori_Orth_25_34,C01_C_Ori_Orth_35_44,C01_C_Ori_Orth_45_54,C01_C_Ori_Orth_55_64,C01_C_Ori_Orth_65_74,C01_C_Ori_Orth_75_84,C01_C_Ori_Orth_85ov,C01_C_Ori_Orth_To,C01_C_Oth_Prot_0_14,C01_C_Oth_Prot_15_24,C01_C_Oth_Prot_25_34,C01_C_Oth_Prot_35_44,C01_C_Oth_Prot_45_54,C01_C_Oth_Prot_55_64,C01_C_Oth_Prot_65_74,C01_C_Oth_Prot_75_84,C01_C_Oth_Prot_85ov,C01_C_Oth_Prot_Tot,C01_C_Pentec_0_14,C01_C_Pentec_15_24,C01_C_Pentec_25_34,C01_C_Pentec_35_44,C01_C_Pentec_45_54,C01_C_Pentec_55_64,C01_C_Pentec_65_74,C01_C_Pentec_75_84,C01_C_Pentec_85ov,C01_C_Pentec_Tot,C01_C_Pres_Ref_0_14,C01_C_Pres_Ref_15_24,C01_C_Pres_Ref_25_34,C01_C_Pres_Ref_35_44,C01_C_Pres_Ref_45_54,C01_C_Pres_Ref_55_64,C01_C_Pres_Ref_65_74,C01_C_Pres_Ref_75_84,C01_C_Pres_Ref_85ov,C01_C_Pres_Ref_Tot,C01_C_Sal_Army_0_14,C01_C_Sal_Army_15_24,C01_C_Sal_Army_25_34,C01_C_Sal_Army_35_44,C01_C_Sal_Army_45_54,C01_C_Sal_Army_55_64,C01_C_Sal_Army_65_74,C01_C_Sal_Army_75_84,C01_C_Sal_Army_85ov,C01_C_Sal_Army_Tot,C01_C_Se_da_Adv_0_14,C01_C_Se_da_Adv_15_24,C01_C_Se_da_Adv_25_34,C01_C_Se_da_Adv_35_44,C01_C_Se_da_Adv_45_54,C01_C_Se_da_Adv_55_64,C01_C_Se_da_Adv_65_74,C01_C_Se_da_Adv_75_84,C01_C_Se_da_Adv_85ov,C01_C_Se_da_Adv_Tot,C01_C_Uni_Ch_0_14,C01_C_Uni_Ch_15_24,C01_C_Uni_Ch_25_34,C01_C_Uni_Ch_35_44,C01_C_Uni_Ch_45_54,C01_C_Uni_Ch_55_64,C01_C_Uni_Ch_65_74,C01_C_Uni_Ch_75_84,C01_C_Uni_Ch_85ov,C01_C_Uni_Ch_Tot,C01_C_Chi_nfd_0_14,C01_C_Chi_nfd_15_24,C01_C_Chi_nfd_25_34,C01_C_Chi_nfd_35_44,C01_C_Chi_nfd_45_54,C01_C_Chi_nfd_55_64,C01_C_Chi_nfd_65_74,C01_C_Chi_nfd_75_84,C01_C_Chi_nfd_85ov,C01_C_Chi_nfd_Tot,C01_C_Oth_Chr_0_14,C01_C_Oth_Chr_15_24,C01_C_Oth_Chr_25_34,C01_C_Oth_Chr_35_44,C01_C_Oth_Chr_45_54,C01_C_Oth_Chr_55_64,C01_C_Oth_Chr_65_74,C01_C_Oth_Chr_75_84,C01_C_Oth_Chr_85ov,C01_C_Oth_Chr_Tot
LGA12000,0,0,0,0,0,3,0,0,0,3,248,96,99,161,139,135,95,61,13,1047,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,442,157,142,210,156,149,111,60,22,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,0,0,0,3,0,0,0,0,6,3,3,0,0,0,3,0,0,0,9,4,3,4,5,3,0,5,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,15,23,19,18,35,32,29,15,24,3,198,0,0,0,3,0,3,5,0,0,11,0,3,0,0,0,0,0,0,0,3,105,47,56,72,77,69,63,44,23,556,3,4,3,0,8,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0
LGA12050,26,7,9,27,17,3,0,0,0,89,524,235,236,392,366,312,235,156,45,2501,0,0,0,0,0,0,0,0,0,0,72,33,25,28,21,17,6,0,0,202,0,3,3,0,0,3,0,0,0,9,870,358,326,441,396,368,242,154,49,3204,4,0,4,3,3,3,0,0,0,17,18,6,5,17,9,7,7,8,3,80,17,14,11,9,12,8,4,6,0,81,11,4,3,4,8,0,3,3,0,36,23,10,8,26,20,29,31,15,5,167,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,13,44,34,12,16,4,0,5,0,0,115,32,13,22,44,55,40,23,23,7,259,9,5,3,6,5,5,0,3,3,39,8,6,0,0,3,3,0,0,0,20,104,59,39,74,75,56,42,24,8,481,39,6,15,15,16,8,5,3,3,110,4,3,0,0,4,3,3,0,0,17
LGA12150,0,0,0,0,3,0,0,0,0,3,499,189,247,254,232,173,144,72,25,1835,0,0,0,0,0,0,0,0,0,0,5,3,5,5,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,437,163,201,210,191,167,145,68,19,1601,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,3,0,17,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,0,3,6,0,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,42,28,24,68,57,40,49,22,8,338,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,21,33,22,43,32,20,15,0,208,3,3,0,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,3
LGA12200,3,0,5,3,0,0,0,0,0,11,465,228,244,355,373,297,237,157,50,2406,0,0,0,0,0,0,0,0,0,0,37,9,16,19,15,19,4,3,3,125,0,0,0,0,0,0,0,0,0,0,638,270,274,382,299,272,218,107,28,2488,0,0,0,0,0,0,3,0,0,3,5,0,0,4,3,5,0,0,0,17,4,3,3,7,6,0,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,3,0,0,17,3,3,5,0,4,0,0,3,0,18,12,19,21,33,49,42,36,24,8,244,8,5,3,5,3,6,3,0,0,33,0,0,3,3,0,3,0,0,0,9,126,50,52,77,89,86,75,59,15,629,26,6,8,15,9,5,7,3,0,79,0,0,0,0,0,0,0,3,0,3
LGA12300,3,0,3,4,5,4,0,0,0,19,498,234,272,374,435,388,411,233,65,2910,0,0,0,0,0,0,0,0,0,0,27,10,13,15,17,22,10,10,3,127,0,0,0,0,3,0,3,0,0,6,741,355,322,463,429,351,358,149,30,3198,0,0,3,4,6,5,3,6,0,27,4,0,3,5,3,0,0,3,0,18,5,0,3,3,0,3,3,0,0,17,0,0,0,3,0,0,0,0,0,3,33,8,8,24,18,33,14,10,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,7,5,7,8,3,8,0,0,52,154,69,96,133,162,150,170,133,30,1097,0,0,3,0,3,5,3,0,0,14,5,0,3,3,0,3,3,0,0,17,106,81,63,117,123,106,88,73,11,768,20,3,8,19,10,12,4,0,0,76,0,0,0,0,0,3,3,0,0,6
LGA12350,0,3,4,9,5,6,3,0,0,30,801,379,424,552,574,515,430,263,94,4032,0,0,0,0,0,0,0,0,0,0,50,17,20,23,25,18,16,9,0,178,19,20,14,4,6,3,6,3,0,75,1053,486,464,539,550,472,332,194,60,4150,0,0,0,0,0,0,0,0,0,0,5,5,4,10,9,6,3,7,0,49,22,14,8,17,17,9,6,4,0,97,0,5,5,3,5,9,0,0,0,27,12,5,6,11,15,6,4,8,0,67,3,3,0,0,3,0,0,0,0,9,8,0,6,4,0,3,0,0,0,21,24,14,9,4,8,10,5,3,0,77,112,56,83,119,114,107,111,82,19,803,12,6,5,6,11,12,11,3,0,66,0,3,0,4,3,0,5,4,0,19,138,64,64,82,107,80,86,55,21,697,58,21,26,17,20,9,5,7,0,163,3,0,0,3,0,3,0,3,0,12
LGA12500,3,0,0,3,0,0,3,3,0,12,324,159,225,283,292,208,203,126,57,1877,0,0,0,0,0,0,0,0,0,0,44,24,21,29,19,7,7,11,3,165,0,0,0,0,0,0,0,0,0,0,568,267,300,330,257,211,180,91,32,2236,0,3,3,0,4,0,0,0,0,10,5,3,3,4,3,4,0,0,0,22,0,4,3,3,4,3,3,3,0,23,0,0,0,0,0,0,0,0,0,0,6,4,9,4,11,3,3,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,4,0,0,0,0,0,11,31,35,52,64,89,63,53,44,11,442,20,8,5,5,8,10,3,4,3,66,0,0,0,0,0,3,0,0,0,3,210,114,92,161,146,94,142,102,29,1090,20,8,9,7,9,4,3,0,0,60,0,0,0,0,3,0,0,0,0,3
LGA12600,7,5,10,26,13,4,6,0,0,71,2399,1461,1607,1605,1567,1198,797,552,195,11381,0,0,0,0,0,0,0,0,0,0,167,114,87,96,115,70,36,20,5,710,11,0,4,0,3,3,3,0,0,24,3544,1713,1670,1776,1367,1001,655,360,89,12175,11,9,7,4,11,5,0,4,0,51,38,31,21,33,38,29,11,6,0,207,17,13,5,11,22,5,13,8,3,97,9,10,4,4,6,3,0,3,0,39,46,26,21,31,30,27,23,7,0,211,6,0,3,5,3,0,0,0,0,17,7,10,5,11,10,3,3,0,0,49,159,81,41,94,61,37,19,3,0,495,289,180,265,344,326,225,187,103,30,1949,59,32,35,30,21,15,16,3,3,214,28,17,29,17,17,16,13,7,4,148,686,436,370,499,474,335,269,164,53,3286,132,80,69,74,43,30,18,6,3,455,0,6,0,6,3,3,0,0,0,18
LGA12700,12,6,5,6,8,3,0,3,0,43,561,308,306,448,427,365,241,155,53,2864,0,0,0,0,0,0,0,0,0,0,46,24,26,34,42,24,16,15,8,235,0,0,0,0,0,3,0,0,0,3,407,161,182,241,198,184,103,51,13,1540,8,0,3,3,0,3,0,0,0,17,0,0,3,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,3,6,3,5,0,3,0,20,0,0,0,0,0,0,0,0,0,0,16,0,3,9,0,10,9,0,0,47,15,6,4,9,5,3,3,0,0,45,90,41,59,81,87,80,55,49,13,555,4,4,3,5,5,0,0,0,0,21,0,0,0,0,3,3,0,3,0,9,103,58,59,103,108,70,58,36,21,616,31,8,12,13,20,8,7,0,0,99,0,0,0,3,0,0,0,0,0,3
LGA12750,27,16,19,37,44,21,11,0,0,175,1455,763,795,1203,1471,1519,1599,1058,278,10141,0,0,0,0,0,0,0,0,0,0,64,32,22,45,58,68,54,49,4,396,0,0,0,0,0,0,0,0,0,0,1815,769,718,1157,1086,1089,987,447,92,8160,4,3,0,3,6,6,3,5,0,30,17,7,22,11,22,29,21,13,0,142,58,38,50,46,37,31,27,15,0,302,9,4,6,4,8,5,0,5,0,41,20,11,18,28,44,61,67,38,6,293,0,3,0,0,0,3,3,0,0,9,0,5,5,3,7,5,3,3,0,31,80,31,17,55,38,21,25,3,0,270,101,72,82,183,238,287,298,208,71,1540,30,14,6,15,17,10,9,7,0,108,19,7,4,11,15,13,7,3,3,82,282,141,97,212,261,329,353,234,48,1957,80,32,22,67,52,37,23,19,6,338,6,5,5,4,3,8,5,3,3,42
LGA12850,8856,5812,6695,7575,4955,2023,1568,797,239,38520,2116,1730,1593,2067,2218,1628,1442,887,241,13922,1000,716,643,776,619,428,285,104,26,4597,515,366,337,375,363,179,135,74,15,2359,16,16,7,11,10,3,9,8,3,83,14549,9910,9035,9484,8914,6317,4487,2178,489,65363,49,23,22,29,24,17,12,6,0,182,2347,1928,1901,1740,1998,1349,841,407,124,12635,149,120,95,109,117,89,43,29,6,757,307,172,123,121,74,39,24,10,3,873,40,37,45,60,100,122,118,79,22,623,264,184,113,187,153,100,77,26,7,1111,127,76,77,62,62,42,12,7,6,471,353,172,167,204,137,89,22,12,3,1159,194,181,179,272,288,264,232,132,28,1770,41,29,18,35,35,42,25,14,0,239,121,109,65,89,88,63,32,15,0,582,513,292,206,315,300,212,153,117,26,2134,433,320,235,269,218,102,71,32,10,1690,22,28,19,32,20,14,12,5,0,152
LGA12900,3,3,0,5,3,3,0,3,0,20,564,326,380,447,437,406,290,193,93,3136,0,0,0,0,0,0,0,0,0,0,28,11,17,17,12,14,5,3,3,110,0,0,0,0,0,0,0,0,0,0,998,515,418,472,444,372,234,159,54,3666,0,3,0,0,0,3,0,0,0,6,0,0,0,3,3,4,3,0,0,13,3,4,0,0,4,0,5,0,0,16,4,0,4,0,0,0,0,3,0,11,15,7,6,14,13,12,7,5,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,5,0,3,0,24,59,35,49,82,88,71,58,52,11,505,17,7,9,13,11,11,5,3,0,76,0,3,0,3,3,0,0,0,0,9,162,74,73,111,97,90,94,67,18,786,15,0,6,13,10,6,4,4,3,61,3,0,3,0,0,3,0,0,0,9
LGA12950,0,3,0,0,3,0,0,0,0,6,285,152,157,183,202,176,122,94,35,1406,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,4,4,3,0,24,0,0,0,0,0,0,0,0,0,0,321,98,100,174,146,143,136,58,13,1189,0,0,3,3,0,0,3,3,0,12,3,0,3,0,3,0,0,0,0,9,9,0,5,6,0,0,5,3,0,28,0,0,0,0,0,0,0,0,0,0,22,18,7,16,11,14,11,6,3,108,0,0,0,0,0,0,0,0,0,0,16,5,8,3,5,0,0,3,0,40,39,17,11,17,22,18,9,0,0,133,85,60,65,81,82,82,71,50,18,594,0,0,0,3,0,3,3,3,0,12,3,0,0,3,3,3,0,3,0,15,71,32,16,55,55,40,45,29,7,350,6,4,4,4,11,4,4,0,3,40,0,0,0,0,0,0,0,0,0,0
LGA13010,3,0,3,7,12,5,3,0,0,33,673,309,320,428,446,442,378,200,76,3272,0,0,0,0,0,0,0,0,0,0,34,6,14,12,17,16,10,3,3,115,0,0,0,0,0,0,0,0,0,0,453,223,214,269,262,215,177,103,23,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,8,3,6,3,3,3,4,0,39,4,3,0,4,0,0,0,0,0,11,0,0,0,6,3,7,9,3,3,31,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,15,22,16,4,16,13,7,0,0,0,78,65,29,57,80,71,101,47,34,12,496,17,10,13,13,8,8,0,5,0,74,0,0,0,3,3,6,0,0,3,15,109,64,50,89,115,118,93,70,23,731,18,15,6,14,12,10,8,7,0,90,0,0,0,0,0,0,0,0,0,0
LGA13050,3,0,0,0,3,0,0,0,0,6,342,184,174,266,269,251,226,138,44,1894,0,0,0,0,0,0,0,0,0,0,25,22,20,16,24,33,17,16,6,179,0,0,0,0,3,0,3,0,0,6,201,87,67,125,97,74,76,35,9,771,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,6,6,4,3,3,6,0,0,3,0,25,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,22,5,3,9,4,4,0,0,0,47,43,21,36,59,49,88,71,38,12,417,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,57,22,34,48,66,61,68,13,11,380,29,4,15,13,13,3,5,3,3,88,0,0,0,0,3,0,3,3,0,9
LGA13100,90,90,136,200,158,59,22,6,3,764,8254,4807,5302,6878,6647,5190,5063,4596,1356,48093,0,0,0,0,0,0,0,0,0,0,727,444,360,480,496,294,249,288,61,3399,36,17,14,14,10,8,15,9,5,128,9703,4932,4751,6327,5029,3767,3293,2244,521,40567,88,52,40,59,66,22,23,28,6,384,176,83,141,143,130,99,102,50,8,932,118,99,77,92,91,63,31,20,7,598,78,53,37,50,49,24,14,12,3,320,107,64,69,108,121,124,107,71,11,782,3,4,0,4,3,3,5,3,3,28,170,63,67,109,61,62,41,14,10,597,484,299,218,328,285,92,55,26,4,1791,558,411,586,873,989,861,908,823,259,6268,133,61,65,84,79,68,60,48,23,621,200,84,105,145,98,51,45,38,8,774,1937,1017,755,1211,1223,958,911,935,292,9239,705,331,316,403,282,124,98,61,8,2328,35,19,29,29,27,21,21,10,6,197
LGA13310,16,9,21,21,11,16,0,3,0,97,1705,1128,1093,1270,1235,1036,806,487,152,8912,0,0,0,0,0,0,0,0,0,0,51,44,20,43,25,28,14,12,3,240,3,0,0,0,3,0,0,0,0,6,2017,1205,1090,1219,1056,799,650,308,84,8428,0,0,4,0,3,3,0,0,0,10,26,26,19,28,18,29,19,14,0,179,16,9,4,9,13,11,7,3,0,72,15,10,6,6,4,3,0,3,0,47,11,9,7,14,16,22,16,5,0,100,3,3,0,3,3,0,0,0,0,12,0,3,5,5,3,0,3,0,0,19,36,23,25,23,23,14,5,5,0,154,61,70,83,128,148,128,86,76,15,795,33,10,5,15,19,11,15,4,5,117,6,8,10,6,14,7,5,7,3,66,244,181,163,199,244,212,173,94,43,1553,44,35,23,26,50,14,6,5,0,203,0,0,4,0,3,0,3,0,0,10
LGA13320,12,9,16,19,31,12,3,0,0,102,1724,874,916,1421,1496,1879,1942,1335,317,11904,3,0,0,0,0,0,0,0,0,3,79,44,55,58,77,107,93,62,16,591,0,0,0,0,0,0,3,0,3,6,1332,577,622,852,821,1139,987,488,93,6911,15,0,7,3,11,25,20,11,3,95,10,5,4,15,10,9,8,4,3,68,42,28,25,28,28,18,21,10,7,207,7,3,7,6,10,11,19,5,0,68,8,4,3,15,16,33,37,15,5,136,3,0,0,0,0,0,3,0,0,6,7,5,6,5,7,4,11,5,0,50,39,24,14,31,20,24,21,6,0,179,117,44,83,161,203,266,302,201,41,1418,34,15,7,16,17,21,23,14,4,151,5,8,3,4,11,0,3,0,0,34,318,197,146,253,298,345,395,296,72,2320,102,32,29,60,50,40,30,10,3,356,8,0,3,7,6,6,3,0,0,33
LGA13340,0,3,0,3,3,3,0,0,0,12,412,205,229,325,348,273,210,123,42,2167,0,0,0,0,0,0,0,0,0,0,17,5,4,14,10,13,7,0,0,70,0,0,0,0,0,0,0,0,0,0,648,283,232,323,266,212,137,67,21,2189,0,0,0,0,5,3,0,0,0,8,3,0,3,0,0,0,0,3,0,9,9,0,3,3,3,0,3,0,0,21,4,3,3,3,0,3,3,0,0,19,281,140,109,159,171,147,107,71,32,1217,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,46,13,19,27,19,13,0,3,0,140,76,32,52,83,119,86,76,65,22,611,5,0,0,3,5,3,4,0,0,20,3,6,3,0,8,6,7,3,0,36,217,108,65,144,156,106,83,60,24,963,35,15,6,23,28,12,3,0,0,122,0,0,0,0,3,0,0,0,0,3
LGA13380,25,11,30,42,44,14,3,0,0,169,2778,1476,1454,1957,2184,1978,1726,1102,295,14950,0,0,0,0,0,0,0,0,0,0,171,106,56,126,125,97,85,35,6,807,0,0,0,0,0,0,3,3,0,6,2143,960,796,1232,1102,1023,796,409,98,8559,60,27,20,41,49,38,42,25,10,312,14,12,11,17,21,20,14,4,5,118,76,36,38,40,38,23,20,11,3,285,44,23,16,26,30,27,20,14,6,206,6,5,6,19,12,24,20,11,0,103,0,0,0,0,3,0,0,0,0,3,10,4,6,4,8,4,8,6,0,50,164,78,58,88,87,32,31,9,3,550,233,145,179,282,356,349,343,235,83,2205,83,59,37,60,73,49,61,40,6,468,64,25,18,43,27,22,29,16,3,247,696,316,283,487,518,517,477,323,118,3735,190,89,63,133,86,47,30,15,6,659,8,5,3,4,14,6,9,4,0,53
LGA13450,3,7,5,11,9,0,0,0,0,35,993,595,689,663,643,382,299,223,55,4542,0,0,0,0,0,0,3,0,0,3,15,8,21,17,14,6,9,3,0,93,0,0,0,0,0,0,0,0,0,0,2853,1375,1535,1651,1209,1017,833,479,129,11081,0,0,0,0,0,0,0,0,0,0,12,9,11,13,6,3,0,3,0,57,13,16,9,15,16,15,9,4,3,100,31,14,14,12,11,3,0,3,0,88,27,14,16,23,15,11,9,4,0,119,0,0,0,3,3,3,0,0,0,9,27,14,11,10,6,3,0,0,0,71,77,35,28,37,38,14,9,4,3,245,105,92,103,155,159,135,110,61,25,945,21,9,8,9,9,6,3,0,0,65,78,26,24,26,23,10,8,3,3,201,394,286,277,269,228,174,136,87,21,1872,51,35,24,18,25,7,5,3,3,171,3,0,3,0,0,3,0,0,0,9
LGA13500,0,3,0,5,3,0,0,0,0,11,296,170,179,243,239,249,162,104,42,1684,0,0,0,0,0,0,0,0,0,0,13,9,4,5,6,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,376,135,154,186,137,111,88,60,21,1268,0,0,0,0,0,3,3,0,0,6,3,0,3,3,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,3,3,3,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,3,0,14,17,17,19,20,28,18,15,7,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,46,10,9,23,17,20,10,5,3,143,0,0,3,3,4,3,0,3,0,16,0,0,0,0,0,0,3,0,0,3
LGA13550,4,3,7,4,3,0,0,0,0,21,983,423,527,690,634,564,424,257,89,4591,0,0,0,0,0,0,0,0,0,0,40,25,15,19,41,22,12,10,3,187,0,0,0,0,0,0,0,0,0,0,887,398,382,460,399,317,254,138,41,3276,3,3,0,0,0,0,0,0,0,6,6,3,7,0,4,0,3,3,0,26,3,0,0,0,5,3,3,3,0,17,0,3,0,0,0,0,3,0,0,6,23,11,9,7,5,6,6,3,0,70,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,3,0,13,17,12,5,11,14,8,0,0,0,67,109,60,79,145,142,105,99,61,22,822,28,15,4,13,11,8,3,4,3,89,3,3,3,0,0,5,4,3,0,21,133,88,80,112,98,110,82,45,23,771,23,14,11,17,11,12,4,0,3,95,3,3,0,0,6,0,3,0,0,15
LGA13650,0,0,0,3,3,3,0,0,0,9,335,173,226,229,225,222,170,89,32,1701,0,0,0,0,0,0,0,0,0,0,7,0,3,8,4,5,6,3,3,39,0,0,0,0,0,0,0,0,0,0,270,115,105,142,121,85,72,30,12,952,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,11,3,3,3,0,0,46,35,22,37,56,55,60,44,36,10,355,36,23,8,17,15,4,7,0,0,110,15,3,4,10,6,5,0,6,0,49,45,25,21,23,36,21,11,11,3,196,19,7,3,9,6,8,3,0,0,55,0,0,0,0,0,0,0,0,0,0
LGA13660,0,0,0,0,0,5,0,0,0,5,540,195,314,365,386,366,257,164,38,2625,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,273,121,152,170,145,143,106,38,10,1158,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,11,3,3,4,3,0,32,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,5,0,3,3,0,3,0,0,0,14,32,18,37,72,82,76,67,29,8,421,12,11,12,6,7,8,3,0,0,59,3,3,3,0,3,5,0,0,3,20,62,24,30,48,35,45,32,17,0,293,16,9,11,11,12,3,3,3,0,68,0,0,0,0,0,0,0,0,0,0
LGA13700,0,0,0,0,0,3,0,0,0,3,234,103,124,176,209,175,145,92,14,1272,0,0,0,0,0,0,0,0,0,0,8,7,6,4,3,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,379,166,155,183,174,172,132,78,24,1463,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,14,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,4,15,13,26,26,15,15,0,118,4,0,0,4,3,0,0,3,0,14,0,0,0,3,0,0,0,0,0,3,60,21,23,31,35,47,18,14,8,257,0,0,3,4,6,3,4,5,0,25,0,0,0,0,0,0,0,0,0,0
