region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
LGA14950,0,0,0,296,427,153,154,96,58,1184,285,418,148,116,84,46,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,7,3,4,3,0,0,0,10,5,0,3,0,0,0,8,300,427,154,116,84,46,1127
LGA15050,0,0,6,4509,7279,3715,3957,1633,719,21812,3636,7217,3815,4040,1747,807,21262,596,420,110,53,16,6,1201,130,103,32,12,7,0,284,726,523,142,65,23,6,1485,713,312,94,34,11,8,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,727,312,94,34,11,8,1186,57,15,6,5,0,0,83,0,0,0,0,0,0,0,36,29,6,0,3,0,74,93,44,12,5,3,0,157,3,0,3,0,0,0,6,5185,8096,4066,4144,1784,821,24096
LGA15150,0,0,14,3815,5179,2043,2031,779,183,14030,788,1672,1015,1700,780,160,6115,177,272,149,145,37,6,786,217,389,182,161,39,13,1001,394,661,331,306,76,19,1787,624,833,306,161,34,3,1961,817,950,317,123,18,0,2225,1167,1292,339,127,27,3,2955,5,9,0,4,0,0,18,2613,3084,962,415,79,6,7159,3,0,0,0,0,0,3,0,0,0,0,0,0,0,23,10,3,5,3,4,48,26,10,3,5,3,4,51,11,10,0,0,0,0,21,3832,5437,2311,2426,938,189,15133
LGA15200,3,4,31,8662,10067,4476,3184,1063,636,28088,1785,3177,2060,1925,686,413,10046,1225,2053,974,650,169,61,5132,649,1116,637,542,132,42,3118,1874,3169,1611,1192,301,103,8250,2164,1685,541,245,69,18,4722,2024,1800,517,242,66,21,4670,735,689,181,65,25,5,1700,65,41,17,8,0,0,131,4988,4215,1256,560,160,44,11223,0,0,0,0,0,0,0,4,3,0,0,0,0,7,100,120,71,47,29,13,380,104,123,71,47,29,13,387,21,25,13,7,4,0,70,8772,10709,5011,3731,1180,573,29976
LGA15270,0,0,6,2141,2964,1104,1005,536,244,7994,1802,2918,1105,999,550,240,7614,165,87,31,17,0,4,304,0,0,0,0,0,0,0,165,87,31,17,0,4,304,205,69,11,0,0,0,285,8,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,6,216,72,11,0,0,0,299,69,18,4,3,0,0,94,7,3,3,0,0,0,13,13,15,5,0,3,0,36,89,36,12,3,3,0,143,0,3,0,0,0,0,3,2272,3116,1159,1019,553,244,8363
LGA15300,3,0,15,1122,1524,731,677,394,206,4654,980,1362,619,592,309,213,4075,40,36,10,16,5,3,110,12,3,0,5,0,0,20,52,39,10,21,5,3,130,240,97,29,8,4,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,240,97,29,11,4,0,381,34,15,0,0,0,3,52,0,0,0,0,0,0,0,5,6,5,0,0,0,16,39,21,5,0,0,3,68,3,4,0,3,0,0,10,1314,1523,663,627,318,219,4664
LGA15350,0,0,6,3479,3527,1327,1342,599,160,10434,535,1169,700,1047,580,145,4176,166,219,103,128,25,5,646,179,282,92,108,35,6,702,345,501,195,236,60,11,1348,470,510,162,72,12,6,1232,1077,751,197,75,17,0,2117,954,631,152,63,7,0,1807,0,3,0,0,0,0,3,2501,1895,511,210,36,6,5159,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,7,6,4,0,0,0,0,10,19,16,4,6,3,0,48,3406,3585,1410,1499,679,162,10741
LGA15500,0,0,0,594,990,295,313,144,45,2381,554,1046,293,285,154,54,2386,10,3,3,0,0,0,16,4,3,0,0,0,0,7,14,6,3,0,0,0,23,146,65,6,8,0,3,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,65,6,8,0,3,228,26,18,3,3,0,0,50,3,0,0,0,0,0,3,0,7,0,0,3,0,10,29,25,3,3,3,0,63,4,8,0,0,0,0,12,747,1150,305,296,157,57,2712
LGA15550,0,0,0,220,337,114,125,74,32,902,183,291,107,111,55,29,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,0,5,0,42,9,0,0,3,0,0,12,3,0,0,0,0,0,3,3,0,0,0,0,0,3,15,0,0,3,0,0,18,0,0,0,0,0,0,0,226,300,107,114,60,29,836
LGA15650,0,0,6,1229,1784,815,827,476,172,5303,1039,1720,760,798,434,172,4923,103,47,17,7,0,0,174,18,15,3,4,3,0,43,121,62,20,11,3,0,217,205,71,25,9,3,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,208,71,25,9,3,0,316,31,11,3,0,0,0,45,0,0,0,0,0,0,0,6,0,0,5,0,0,11,37,11,3,5,0,0,56,11,6,3,0,0,0,20,1416,1870,811,823,440,172,5532
LGA15700,3,0,10,2158,2804,918,767,323,196,7166,1728,2698,827,713,371,215,6552,167,91,14,8,0,4,284,35,23,5,0,0,0,63,202,114,19,8,0,4,347,301,121,19,3,3,0,447,23,11,0,3,0,0,37,17,22,7,0,0,0,46,3,0,0,3,0,0,6,344,154,26,9,3,0,536,86,30,3,3,0,0,122,3,6,0,0,0,0,9,22,16,5,7,0,0,50,111,52,8,10,0,0,181,0,0,0,0,0,0,0,2385,3018,880,740,374,219,7616
LGA15750,0,0,0,1253,1662,710,724,358,125,4832,952,1575,616,636,342,151,4272,10,15,4,0,0,0,29,3,0,0,3,0,0,6,13,15,4,3,0,0,35,265,85,19,5,3,3,380,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,6,269,88,19,8,3,3,390,32,16,3,0,0,0,51,3,0,0,3,0,0,6,5,4,0,0,0,4,13,40,20,3,3,0,4,70,3,8,3,0,0,0,14,1277,1706,645,650,345,158,4781
LGA15800,0,0,3,684,787,313,312,133,73,2302,608,727,280,262,142,80,2099,20,6,0,0,0,0,26,0,0,0,3,0,0,3,20,6,0,3,0,0,29,68,19,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,71,19,0,0,0,0,90,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,0,0,0,0,7,15,7,0,0,0,0,22,0,0,0,5,0,0,5,714,759,280,270,142,80,2245
LGA15850,0,0,0,590,866,317,328,211,87,2399,586,820,317,287,170,112,2292,26,12,5,0,0,0,43,0,0,0,0,0,0,0,26,12,5,0,0,0,43,54,18,0,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,58,18,0,6,0,0,82,12,3,0,0,0,3,18,3,0,0,0,0,0,3,3,6,0,0,0,3,12,18,9,0,0,0,6,33,0,3,0,0,0,0,3,688,862,322,293,170,118,2453
LGA15900,0,0,23,17012,19280,8473,7354,2872,1003,55994,9434,15013,7576,7042,2859,1063,42987,1901,1172,341,171,58,17,3660,1159,1334,525,265,82,30,3395,3060,2506,866,436,140,47,7055,2922,1333,341,101,30,15,4742,1067,636,136,46,16,8,1909,603,598,134,40,8,3,1386,42,29,9,3,0,3,86,4634,2596,620,190,54,29,8123,12,8,0,3,0,0,23,3,0,0,0,0,3,6,69,64,13,20,3,4,173,84,72,13,23,3,7,202,55,28,0,0,0,0,83,17267,20215,9075,7691,3056,1146,58450
LGA15950,0,0,9,10516,10701,3077,1777,430,103,26604,765,1268,723,806,296,79,3937,349,474,229,177,29,4,1262,710,1208,538,339,87,22,2904,1059,1682,767,516,116,26,4166,1393,1318,395,165,29,6,3306,2563,2610,646,234,29,3,6085,4828,4414,1075,375,53,17,10762,7,12,3,0,0,0,22,8791,8354,2119,774,111,26,20175,5,13,0,0,0,0,18,0,0,0,0,0,0,0,48,20,12,3,0,0,83,53,33,12,3,0,0,101,23,19,3,0,4,0,49,10691,11356,3624,2099,527,131,28428
LGA16100,0,0,0,463,629,234,268,154,58,1806,445,670,252,240,137,49,1793,18,12,0,0,0,0,30,0,0,0,0,3,0,3,18,12,0,0,3,0,33,23,6,3,0,0,0,32,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,3,0,0,0,44,13,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,16,0,0,0,0,0,0,0,508,694,255,240,140,49,1886
LGA16150,0,0,6,3486,4365,1903,1869,874,388,12885,2669,4087,1906,1904,976,439,11981,516,279,69,33,11,11,919,38,15,3,3,0,0,59,554,294,72,36,11,11,978,540,158,33,6,3,3,743,20,4,0,3,0,0,27,16,5,0,0,0,0,21,9,3,0,0,0,0,12,585,170,33,9,3,3,803,37,9,0,0,0,0,46,4,0,0,0,0,0,4,27,10,7,3,0,0,47,68,19,7,3,0,0,97,3,3,0,0,0,0,6,3879,4573,2018,1952,990,453,13865
LGA16180,0,0,0,832,1577,643,727,351,138,4268,812,1683,709,857,386,153,4600,28,17,7,4,0,0,56,4,3,3,5,0,0,15,32,20,10,9,0,0,71,4,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,7,6,3,3,0,0,19,67,49,9,11,0,0,136,0,3,3,0,4,3,13,4,4,0,0,0,0,8,71,56,12,11,4,3,157,0,0,0,0,0,0,0,922,1765,734,880,390,156,4847
LGA16200,0,0,0,1511,1864,748,681,367,209,5380,1262,1789,725,587,381,227,4971,114,46,8,7,3,0,178,3,0,3,0,0,0,6,117,46,11,7,3,0,184,138,21,8,4,0,0,171,6,3,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,6,150,24,8,4,0,0,186,25,7,0,0,3,0,35,0,3,0,0,0,0,3,6,5,4,0,0,0,15,31,15,4,0,3,0,53,3,0,0,3,0,0,6,1563,1874,748,601,387,227,5400
LGA16250,7,3,155,12630,15272,8991,8226,3647,2442,51208,4769,8246,5449,6119,3112,2232,29927,1127,817,511,417,158,80,3110,772,1204,1014,955,324,203,4472,1899,2021,1525,1372,482,283,7582,2610,1659,874,537,170,75,5925,2316,2585,1591,1036,273,134,7935,1453,1743,1037,596,157,65,5051,29,21,8,3,4,5,70,6408,6008,3510,2172,604,279,18981,3,0,0,0,0,0,3,3,0,0,0,0,0,3,36,31,18,10,3,8,106,42,31,18,10,3,8,112,41,29,14,14,0,3,101,13159,16335,10516,9687,4201,2805,56703
LGA16350,3,0,29,10576,16701,10405,11153,5445,2653,56933,6990,14237,9208,10197,4985,2792,48409,1114,826,386,252,89,61,2728,1083,1158,698,468,192,101,3700,2197,1984,1084,720,281,162,6428,838,487,206,138,64,36,1769,912,567,183,76,24,8,1770,217,143,69,32,7,0,468,91,67,35,22,16,5,236,2058,1264,493,268,111,49,4243,96,46,9,3,3,0,157,0,0,3,0,0,0,3,23,15,12,4,3,8,65,119,61,24,7,6,8,225,54,18,4,7,0,0,83,11418,17564,10813,11199,5383,3011,59388
LGA16370,0,0,12,3771,6262,3026,3628,1459,513,18659,1990,4700,2497,3419,1503,522,14631,259,197,69,65,35,13,638,359,536,250,267,96,20,1528,618,733,319,332,131,33,2166,613,475,124,67,9,0,1288,426,526,173,62,9,8,1204,90,78,27,14,6,0,215,65,31,11,7,3,0,117,1194,1110,335,150,27,8,2824,20,10,0,0,0,0,30,4,0,0,0,0,0,4,43,43,12,8,3,0,109,67,53,12,8,3,0,143,6,3,0,0,3,0,12,3875,6599,3163,3909,1667,563,19776
LGA16380,3,0,16,7245,11102,3494,3278,1406,560,27085,4345,9296,3134,3134,1445,633,21987,1194,965,192,75,22,3,2451,418,318,100,44,12,6,898,1612,1283,292,119,34,9,3349,970,459,118,28,6,3,1584,297,189,46,10,0,3,545,321,342,54,25,3,0,745,17,12,3,3,3,0,38,1605,1002,221,66,12,6,2912,339,230,17,8,3,3,600,4,0,0,0,0,0,4,103,70,14,0,4,0,191,446,300,31,8,7,3,795,10,9,0,0,0,0,19,8018,11890,3678,3327,1498,651,29062
LGA16400,0,0,3,5055,8315,3308,3357,1462,635,22132,3993,7499,2979,3096,1471,715,19753,694,552,142,69,36,13,1506,309,448,159,137,34,5,1092,1003,1000,301,206,70,18,2598,418,251,49,44,16,3,781,75,56,8,5,0,0,144,61,70,9,5,0,3,148,15,5,3,0,0,0,23,569,382,69,54,16,6,1096,298,152,9,3,0,3,465,8,3,0,3,0,0,14,14,13,3,4,0,0,34,320,168,12,10,0,3,513,5,9,3,0,0,0,17,5890,9058,3364,3366,1557,742,23977
LGA16470,0,0,0,3571,3976,2103,2180,905,392,13127,1495,2907,1776,2052,902,355,9487,658,479,177,80,27,10,1431,266,262,113,62,14,8,725,924,741,290,142,41,18,2156,757,280,95,48,12,3,1195,460,231,59,30,6,3,789,189,124,31,20,3,0,367,17,8,5,3,0,0,33,1423,643,190,101,21,6,2384,23,7,0,0,0,0,30,3,0,0,0,0,0,3,13,11,5,3,3,4,39,39,18,5,3,3,4,72,6,3,0,0,3,0,12,3887,4312,2261,2298,970,383,14111
LGA16550,3,0,55,12688,15763,7271,6067,2206,856,44851,2247,3970,2579,3505,1581,669,14551,855,1074,707,809,214,49,3708,656,1069,812,797,277,89,3700,1511,2143,1519,1606,491,138,7408,1806,1736,760,395,90,20,4807,3988,4161,1623,769,173,34,10748,3336,3926,1527,719,173,39,9720,28,22,11,3,3,3,70,9158,9845,3921,1886,439,96,25345,3,0,0,0,0,0,3,0,0,0,0,0,0,0,52,65,38,25,9,6,195,55,65,38,25,9,6,198,23,22,7,9,0,0,61,12994,16045,8064,7031,2520,909,47563
LGA16610,0,0,0,2137,2871,1202,1045,545,275,8075,1632,2695,1062,969,495,290,7143,186,114,29,26,6,3,364,50,32,13,0,3,3,101,236,146,42,26,9,6,465,402,160,50,24,3,3,642,0,3,0,0,0,0,3,4,0,0,0,0,0,4,4,0,0,0,0,0,4,410,163,50,24,3,3,653,99,51,0,3,6,0,159,0,0,0,0,0,0,0,3,17,9,0,3,3,35,102,68,9,3,9,3,194,0,3,3,0,0,0,6,2380,3075,1166,1022,516,302,8461
LGA16650,3,0,23,8378,10401,5684,4882,2193,1335,32873,2731,4882,3119,3402,1707,1165,17006,987,935,491,380,131,65,2989,223,397,281,313,124,57,1395,1210,1332,772,693,255,122,4384,727,612,301,219,68,39,1966,2005,1860,1094,614,180,58,5811,1371,1781,942,519,160,58,4831,36,26,8,7,6,0,83,4139,4279,2345,1359,414,155,12691,56,12,5,0,0,0,73,0,3,0,0,0,0,3,48,68,23,34,13,10,196,104,83,28,34,13,10,272,12,20,9,9,5,0,55,8196,10596,6273,5497,2394,1452,34408
LGA16700,3,3,13,9508,11062,5999,5930,2284,880,35663,3029,5463,3715,4783,2037,857,19884,798,808,500,395,116,28,2645,803,979,628,454,129,52,3045,1601,1787,1128,849,245,80,5690,1223,717,244,144,45,13,2386,2291,2026,833,397,86,17,5650,1319,1519,683,343,75,19,3958,9,7,3,3,0,3,25,4842,4269,1763,887,206,52,12019,8,3,0,0,0,0,11,0,0,0,0,0,0,0,16,15,4,8,0,4,47,24,18,4,8,0,4,58,7,14,0,6,0,0,27,9503,11551,6610,6533,2488,993,37678
LGA16900,3,0,18,3995,6753,3656,3965,1761,700,20830,2764,5982,3422,3790,1667,835,18460,693,551,166,92,19,6,1527,358,341,145,81,32,10,967,1051,892,311,173,51,16,2494,585,299,94,47,12,6,1043,43,38,5,3,0,0,89,0,0,0,0,0,0,0,4,6,3,0,0,0,13,632,343,102,50,12,6,1145,175,95,12,3,0,3,288,3,0,0,0,0,0,3,10,18,6,6,0,3,43,188,113,18,9,0,6,334,5,0,0,0,0,0,5,4640,7330,3853,4022,1730,863,22438
LGA16950,0,0,10,8798,13632,4470,4348,1877,828,33953,7591,13073,4452,4083,1816,831,31846,773,554,104,51,20,15,1517,143,134,25,16,9,3,330,916,688,129,67,29,18,1847,966,373,65,25,3,4,1436,14,0,0,4,3,0,21,5,0,0,0,0,0,5,33,13,6,0,5,0,57,1018,386,71,29,11,4,1519,389,188,11,3,3,3,597,0,0,0,0,3,3,6,12,25,8,7,3,3,58,401,213,19,10,9,9,661,33,19,0,9,0,0,61,9959,14379,4671,4198,1865,862,35934
LGA17000,0,0,0,1387,2337,1161,1423,690,289,7287,1171,2272,1164,1362,635,280,6884,108,113,49,26,9,3,308,39,28,14,10,3,3,97,147,141,63,36,12,6,405,215,92,29,8,3,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,218,92,29,11,3,0,353,51,30,3,0,0,0,84,0,4,0,0,0,0,4,11,4,7,0,0,0,22,62,38,10,0,0,0,110,3,0,0,3,0,0,6,1601,2543,1266,1412,650,286,7758
LGA17050,0,0,12,571,770,330,315,107,45,2138,398,645,270,324,106,37,1780,40,56,21,28,7,3,155,31,37,8,11,6,0,93,71,93,29,39,13,3,248,70,59,29,17,4,0,179,6,11,10,5,0,0,32,5,3,0,3,0,0,11,0,0,0,0,0,0,0,81,73,39,25,4,0,222,25,12,0,3,0,0,40,3,0,0,0,0,0,3,5,3,0,0,0,0,8,33,15,0,3,0,0,51,41,7,11,4,0,0,63,624,833,349,395,123,40,2364
LGA17100,0,0,3,2045,2899,2023,2007,907,484,10365,797,1368,1047,1245,698,452,5607,99,62,28,38,9,6,242,206,162,126,127,37,14,672,305,224,154,165,46,20,914,326,320,239,173,45,27,1130,357,558,409,252,74,26,1676,355,676,511,347,87,31,2007,0,0,0,0,0,0,0,1038,1554,1159,772,206,84,4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,9,0,0,3,38,9,17,9,0,0,3,38,3,0,4,0,0,0,7,2152,3163,2373,2182,950,559,11379
LGA17150,0,0,32,15582,23461,12014,13767,6048,2008,72880,6191,14814,9057,12516,5821,1990,50389,1397,1011,335,213,64,18,3038,1405,2077,1034,781,211,62,5570,2802,3088,1369,994,275,80,8608,2014,1159,306,116,31,0,3626,3047,2914,906,401,77,14,7359,2033,2029,574,240,40,7,4923,62,27,6,12,5,6,118,7156,6129,1792,769,153,27,16026,97,41,11,6,0,0,155,3,0,3,0,0,0,6,54,43,26,12,8,3,146,154,84,40,18,8,3,307,4,12,0,3,0,0,19,16307,24127,12258,14300,6257,2100,75349
LGA17200,4,0,102,24573,23038,6714,3766,1112,472,59675,765,1047,542,439,175,89,3057,1128,1472,578,353,88,24,3643,2923,4531,2267,1493,452,179,11845,4051,6003,2845,1846,540,203,15488,1695,1193,324,114,32,5,3363,3584,2949,699,249,45,25,7551,18676,16895,4281,2260,502,205,42819,65,30,10,4,0,0,109,24020,21067,5314,2627,579,235,53842,3,6,0,0,0,0,9,0,0,0,0,0,0,0,71,92,40,30,3,3,239,74,98,40,30,3,3,248,318,146,43,21,5,3,536,29228,28361,8784,4963,1302,533,73171
LGA17310,0,0,8,5156,7114,3017,2749,1365,570,19971,3997,6995,2913,2731,1282,570,18488,410,215,55,29,12,5,726,103,53,21,9,3,3,192,513,268,76,38,15,8,918,918,387,96,18,12,3,1434,29,7,4,0,0,0,40,9,4,0,3,0,0,16,20,5,0,0,0,0,25,976,403,100,21,12,3,1515,76,26,6,3,3,3,117,8,7,0,0,0,0,15,26,17,6,7,3,0,59,110,50,12,10,6,3,191,12,14,0,4,0,0,30,5608,7730,3101,2804,1315,584,21142
LGA17350,0,0,0,703,792,288,251,153,90,2277,603,824,258,243,127,83,2138,6,6,0,0,0,0,12,0,0,0,0,3,0,3,6,6,0,0,3,0,15,89,21,3,0,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,92,21,3,0,3,0,119,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,3,3,0,0,0,9,3,6,3,3,0,0,15,3,0,3,0,0,0,6,707,857,267,246,133,83,2293
LGA17400,0,0,3,799,960,338,282,139,86,2604,729,1008,303,233,125,87,2485,27,0,0,5,0,0,32,0,0,0,0,0,0,0,27,0,0,5,0,0,32,56,10,3,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,59,13,3,3,0,0,78,28,15,7,3,3,3,59,9,5,4,3,0,0,21,3,3,0,0,0,0,6,40,23,11,6,3,3,86,3,0,3,0,0,0,6,858,1044,320,247,128,90,2687
LGA17420,0,0,3,5749,14256,9542,12532,5486,2248,49813,3987,12159,8465,12256,5529,2415,44811,432,467,164,135,43,9,1250,980,1497,931,746,194,78,4426,1412,1964,1095,881,237,87,5676,372,209,76,54,16,7,734,230,298,166,77,13,5,789,305,474,195,86,10,3,1073,28,36,10,10,3,3,90,935,1017,447,227,42,18,2686,24,8,3,0,3,3,41,3,0,0,0,0,0,3,5,5,0,3,0,0,13,32,13,3,3,3,3,57,27,14,6,8,6,5,66,6393,15167,10016,13375,5817,2528,53296
LGA17450,0,0,0,373,503,180,156,75,42,1329,346,508,145,128,67,42,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,31,8,3,0,0,0,0,11,0,0,0,0,3,0,3,3,6,0,0,0,0,9,11,9,0,0,3,0,23,0,0,0,0,0,0,0,385,517,148,128,70,42,1290
LGA17500,0,0,3,1180,1484,564,550,276,105,4159,944,1416,544,561,249,116,3830,35,9,4,0,0,0,48,17,5,3,0,0,0,25,52,14,7,0,0,0,73,140,41,7,3,0,0,191,3,3,0,0,0,0,6,22,16,6,0,0,0,44,0,0,0,0,0,0,0,165,60,13,3,0,0,241,15,4,0,0,0,0,19,3,0,0,0,0,0,3,6,5,0,4,0,0,15,24,9,0,4,0,0,37,15,3,0,0,0,0,18,1200,1502,564,568,249,116,4199
LGA17550,3,0,26,8530,12156,4154,3810,1705,767,31122,4352,8506,3356,3318,1627,734,21893,1679,1691,481,268,90,39,4248,873,791,286,148,45,26,2169,2552,2482,767,416,135,65,6417,1198,837,234,93,39,9,2410,497,463,112,44,10,4,1130,190,248,33,19,4,0,494,66,35,0,8,0,0,109,1951,1583,379,164,53,13,4143,658,364,34,17,3,7,1083,11,0,3,0,0,0,14,28,23,10,0,0,0,61,697,387,47,17,3,7,1158,17,15,9,3,3,0,47,9569,12973,4558,3918,1821,819,33658
LGA17620,0,0,9,1352,1823,700,679,330,117,5001,1171,1784,714,678,352,127,4826,52,31,14,5,0,3,105,0,0,0,0,0,0,0,52,31,14,5,0,3,105,112,49,12,7,0,0,180,0,0,0,0,0,0,0,5,3,0,0,0,0,8,10,0,0,0,0,0,10,127,52,12,7,0,0,198,65,18,0,3,0,0,86,0,0,0,0,0,0,0,9,6,0,4,0,0,19,74,24,0,7,0,0,105,3,4,0,0,3,0,10,1427,1895,740,697,355,130,5244
LGA17640,0,0,9,673,1015,358,318,182,84,2630,723,1057,349,332,179,65,2705,24,11,3,0,0,0,38,0,3,0,0,0,0,3,24,14,3,0,0,0,41,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,12,6,0,0,0,0,18,9,4,0,0,0,0,13,0,0,0,0,0,0,0,6,7,3,0,3,0,19,15,11,3,0,3,0,32,0,3,0,0,0,0,3,774,1091,355,332,182,65,2799
