region_id,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5
LGA13650,102,34,20,552,135,70,87,76,44,412,16,0,3,0,0,19,512,207,203,116,64,1102,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,8,3,3,0,0,14,0,0,0,0,0,0,529,219,206,116,64,1134,0,0,0,0,0,0,11,0,0,0,0,11,102,16,12,0,3,133,258,98,95,33,28,512,157,80,85,77,50,449,4,5,0,3,0,12,532,199,192,113
LGA13660,123,43,11,699,217,98,104,70,51,540,16,3,5,5,0,29,796,255,241,126,67,1485,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,0,9,3,0,3,0,0,6,0,0,0,0,0,0,9,3,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,24,0,0,0,0,24,0,0,0,0,0,0,829,258,244,129,67,1527,0,0,0,0,0,0,13,0,4,3,0,20,138,26,6,5,0,175,342,111,116,35,9,613,210,91,102,76,39,518,15,3,0,0,0,18,718,231,228,119
LGA13700,81,35,12,477,143,57,78,64,22,364,7,4,0,0,4,15,491,174,169,99,38,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,494,174,169,99,38,974,3,0,0,0,0,3,7,0,0,0,0,7,60,17,10,0,0,87,304,63,62,33,16,478,149,57,77,41,30,354,5,3,0,3,0,11,528,140,149,77
LGA13800,1539,503,145,6618,1624,1250,1892,1306,716,6788,65,28,25,10,11,139,5024,3053,3565,1854,886,14382,0,0,0,0,0,0,12,0,0,0,0,12,158,26,11,3,0,198,268,158,92,20,4,542,11,12,25,12,14,74,8,0,3,0,0,11,457,196,131,35,18,837,0,0,0,0,0,0,20,0,0,0,0,20,102,28,4,0,0,134,53,19,16,6,0,94,4,6,5,0,0,15,4,3,0,0,0,7,183,56,25,6,0,270,3,3,0,0,0,6,11,3,3,0,0,17,26,3,6,0,0,35,4,3,3,3,0,13,4,0,0,3,3,10,3,3,0,0,0,6,51,15,12,6,3,87,3,3,0,0,0,6,5718,3323,3733,1901,907,15582,11,3,8,4,0,26,75,13,10,8,3,109,476,164,71,23,9,743,2697,1575,1403,503,172,6350,1897,1416,1988,1252,798,7351,60,25,12,9,7,113,5216,3196,3492,1799
LGA13850,82,30,10,385,105,58,66,59,42,330,3,3,0,0,3,9,350,174,151,89,55,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,17,9,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,27,12,0,0,0,39,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,386,186,151,89,55,867,0,0,0,0,0,0,0,0,0,0,0,0,60,15,6,3,3,87,190,74,47,19,9,339,104,59,76,46,30,315,7,4,0,0,0,11,361,152,129,68
LGA13950,2048,902,430,8994,1128,1045,1495,1067,830,5565,93,44,25,35,29,226,5509,3610,3825,2069,1314,16327,3,0,0,0,0,3,29,4,0,0,0,33,374,145,75,16,5,615,365,319,303,122,64,1173,43,56,69,48,46,262,14,9,5,0,3,31,828,533,452,186,118,2117,12,3,0,0,0,15,48,13,6,0,0,67,1755,1078,580,143,41,3597,142,141,148,70,48,549,8,9,9,6,3,35,36,30,12,6,8,92,2001,1274,755,225,100,4355,0,0,0,0,0,0,3,3,0,0,0,6,5,0,5,0,0,10,10,9,4,4,0,27,6,0,0,4,3,13,0,0,0,0,0,0,24,12,9,8,3,56,12,5,5,4,6,32,8374,5434,5046,2492,1541,22887,5,5,3,3,0,16,51,18,16,0,3,88,706,307,190,76,42,1321,3223,2116,2003,918,487,8747,1268,1184,1748,1117,938,6255,100,25,34,28,24,211,5353,3655,3994,2142
LGA14000,3151,792,206,11943,4637,3822,6250,3435,1381,19525,100,35,37,23,6,201,10603,7116,9596,4282,1609,33206,3,0,0,0,0,3,24,6,3,0,0,33,232,60,24,3,3,322,826,552,459,89,24,1950,98,89,132,47,17,383,17,7,6,3,0,33,1200,714,624,142,44,2724,16,3,3,0,0,22,266,31,6,0,0,303,1726,885,424,67,14,3116,266,211,206,55,25,763,24,16,15,19,4,78,43,12,8,3,0,66,2341,1158,662,144,43,4348,0,0,0,0,0,0,8,0,0,0,0,8,9,3,3,4,0,19,15,14,14,0,0,43,9,8,15,5,4,41,0,0,0,0,0,0,41,25,32,9,4,111,6,3,0,0,0,9,14191,9016,10914,4577,1700,40398,4,8,7,0,0,19,83,20,5,10,7,125,839,300,179,29,9,1356,4686,2883,3187,792,173,11721,5183,4196,6611,3542,1470,21002,82,24,26,18,5,155,10877,7431,10015,4391
LGA14100,232,56,13,846,284,215,384,245,101,1229,10,3,3,0,3,19,784,458,636,304,120,2302,0,0,0,0,0,0,11,0,0,0,0,11,37,5,3,3,0,48,118,65,40,11,0,234,27,10,13,7,0,57,0,3,0,0,0,3,193,83,56,21,0,353,3,0,0,0,0,3,32,3,3,0,0,38,178,36,17,3,4,238,65,25,14,8,0,112,7,0,0,4,0,11,3,3,0,0,0,6,288,67,34,15,4,408,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,6,5,8,3,0,22,1274,618,734,343,124,3093,0,0,0,0,0,0,10,0,0,0,0,10,108,32,19,3,0,162,352,199,226,60,4,841,330,237,424,283,129,1403,4,4,0,3,0,11,804,472,669,349
LGA14150,1689,512,207,6388,1055,991,1584,1034,572,5236,88,25,21,12,11,157,4553,2850,3481,1608,805,13297,0,0,0,0,0,0,28,11,0,0,0,39,261,117,52,13,3,446,472,298,303,83,35,1191,66,76,97,50,26,315,20,10,0,4,0,34,847,512,452,150,64,2025,10,3,0,0,0,13,114,21,9,0,0,144,1429,841,368,81,31,2750,227,263,250,79,40,859,21,21,21,8,8,79,25,18,9,3,0,55,1826,1167,657,171,79,3900,0,0,0,0,0,0,4,0,0,0,0,4,13,10,3,0,0,26,6,3,3,0,0,12,0,0,6,3,0,9,0,0,0,0,0,0,23,13,12,3,0,51,0,3,3,0,0,6,7249,4545,4605,1932,948,19279,4,3,4,0,0,11,30,7,5,3,5,50,768,317,186,49,24,1344,2264,1512,1679,515,205,6175,1239,1103,1706,1095,622,5765,84,14,23,9,9,139,4389,2956,3603,1671
LGA14200,344,147,43,1986,538,243,308,244,131,1464,23,13,10,4,3,53,1927,752,692,407,183,3961,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,3,3,0,3,12,3,3,3,3,0,12,0,0,0,0,0,0,14,6,6,3,3,32,0,0,0,0,0,0,17,0,0,0,0,17,35,9,6,0,0,50,8,0,3,0,0,11,3,3,0,0,0,6,0,0,0,0,0,0,63,12,9,0,0,84,0,0,0,0,0,0,11,0,0,0,0,11,4,3,4,0,0,11,12,5,4,4,0,25,3,3,3,3,0,12,0,0,0,0,0,0,30,11,11,7,0,59,0,0,0,0,0,0,2034,781,718,417,186,4136,0,5,0,0,0,5,38,9,3,3,0,53,298,51,31,20,4,404,1017,465,330,119,61,1992,624,273,341,237,132,1607,22,6,9,3,6,46,1999,809,714,382
LGA14250,37,18,4,212,71,29,43,37,14,194,5,0,0,3,0,8,213,77,80,58,18,446,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,218,77,83,61,18,457,3,0,0,0,0,3,3,0,0,0,0,3,18,3,0,0,0,21,99,24,35,19,5,182,64,22,32,34,11,163,3,0,0,0,0,3,190,49,67,53
LGA14300,122,54,24,679,162,84,121,83,45,495,8,0,0,4,3,15,622,241,256,144,72,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,244,256,144,72,1345,0,0,0,0,0,0,7,0,0,0,0,7,77,17,10,4,0,108,338,133,119,47,16,653,192,100,113,82,60,547,0,4,0,0,5,9,614,254,242,133
LGA14350,651,267,98,3752,695,399,433,299,201,2027,58,17,16,9,4,104,3427,1360,1186,600,317,6890,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,46,32,12,7,3,3,57,5,6,0,0,0,11,3,0,0,0,0,3,80,24,7,3,3,117,4,0,0,0,0,4,7,0,3,0,0,10,105,18,3,0,0,126,21,4,6,0,0,31,4,3,3,0,0,10,0,0,0,0,0,0,141,25,15,0,0,181,8,0,3,0,0,11,14,3,0,3,0,20,36,7,3,0,0,46,24,6,3,0,0,33,4,0,4,7,0,15,3,3,0,0,0,6,89,19,13,10,0,131,0,0,0,0,0,0,3737,1428,1221,613,320,7319,8,4,0,4,0,16,61,9,5,4,0,79,608,132,71,31,11,853,1972,800,542,213,123,3650,820,408,398,297,226,2149,48,5,6,6,9,74,3517,1358,1022,555
LGA14400,473,127,34,2053,719,407,608,381,134,2249,29,6,5,5,3,48,1948,881,1116,523,171,4639,0,0,0,0,0,0,0,0,0,0,0,0,43,11,5,0,0,59,98,30,24,4,0,156,15,3,3,4,3,28,3,0,0,0,0,3,159,44,32,8,3,246,0,0,0,0,0,0,14,0,0,0,0,14,110,20,4,0,0,134,66,17,12,3,0,98,3,6,0,4,0,13,7,0,0,0,0,7,200,43,16,7,0,266,0,0,0,0,0,0,4,0,0,0,0,4,6,3,0,0,0,9,5,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,7,4,0,0,26,0,0,0,0,0,0,2322,975,1168,538,174,5177,0,0,0,0,0,0,20,0,0,0,0,20,188,51,26,6,6,277,1159,411,413,143,24,2150,880,469,625,373,136,2483,23,5,0,0,0,28,2270,936,1064,522
LGA14450,1111,321,101,3936,816,709,1186,797,394,3902,59,25,18,9,12,123,2889,1950,2451,1161,517,8968,3,0,0,0,0,3,11,0,0,0,0,11,118,56,27,5,0,206,230,166,124,32,12,564,26,18,29,15,16,104,4,3,0,4,0,11,392,243,180,56,28,899,3,3,0,0,0,6,105,20,3,0,0,128,1275,775,347,78,17,2492,320,329,332,95,34,1110,15,5,13,4,3,40,31,13,8,6,4,62,1749,1145,703,183,58,3838,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,14,3,3,4,3,3,16,3,0,3,0,0,6,0,0,0,0,0,0,10,6,14,3,3,36,5,0,0,3,4,12,5045,3344,3348,1406,610,13753,6,0,0,0,3,9,26,5,5,0,3,39,471,182,136,19,3,811,1340,953,1036,342,129,3800,902,873,1357,809,459,4400,41,20,14,8,13,96,2786,2033,2548,1178
LGA14500,1929,438,65,7179,4122,3068,5367,3076,1054,16687,65,29,26,11,6,137,7873,4787,7414,3542,1128,24744,0,0,0,0,0,0,5,0,0,0,0,5,45,17,6,0,0,68,277,103,68,4,3,455,40,21,37,16,4,118,4,0,0,0,0,4,371,141,111,20,7,650,0,0,3,0,0,3,61,4,3,0,0,68,679,175,69,5,4,932,435,159,106,23,3,726,11,8,8,9,4,40,8,3,3,3,0,17,1194,349,192,40,11,1786,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,3,3,0,0,14,0,0,0,4,0,4,0,0,0,0,0,0,12,3,3,4,0,22,6,7,3,0,0,16,9456,5287,7723,3606,1146,27218,3,0,3,3,3,12,29,10,3,3,3,48,418,102,82,16,3,621,2865,1489,1802,388,76,6620,4367,3268,5588,3152,1114,17489,74,19,26,13,3,135,7756,4888,7504,3575
LGA14550,191,88,50,1194,244,113,167,128,87,739,18,3,0,0,5,26,1201,415,393,234,146,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,25,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,0,0,28,3,0,3,0,0,6,3,0,0,0,0,3,7,3,3,0,0,13,10,0,6,0,0,16,4,0,3,3,0,10,3,0,3,0,0,6,30,3,18,3,0,54,0,0,0,0,0,0,1250,427,417,237,146,2477,5,5,0,0,0,10,43,10,8,0,3,64,274,56,25,16,0,371,649,235,185,79,25,1173,262,155,142,120,92,771,11,0,0,0,0,11,1244,461,360,215
LGA14600,132,67,34,791,291,106,117,103,73,690,11,0,3,0,0,14,849,273,270,174,107,1673,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,9,5,3,0,26,10,5,0,5,3,23,0,0,0,0,0,0,23,14,5,8,3,53,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,0,0,8,3,0,0,3,4,10,0,0,4,0,0,4,0,0,0,0,0,0,11,0,7,3,4,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,895,287,282,185,114,1763,0,0,4,0,0,4,9,0,0,0,0,9,107,28,16,0,3,154,439,158,129,80,17,823,261,139,135,91,60,686,11,9,5,3,3,31,827,334,289,174
LGA14650,5341,1477,388,24157,4832,3361,4869,2975,1223,17260,274,82,71,36,17,480,19998,9808,10659,4571,1662,46698,3,3,0,0,0,6,44,4,0,0,0,48,819,89,28,6,3,945,651,260,143,58,13,1125,36,18,29,24,11,118,33,3,5,0,3,44,1586,377,205,88,30,2286,5,0,0,0,0,5,94,3,0,0,0,97,489,74,13,5,0,581,193,89,44,15,5,346,8,5,12,4,7,36,14,8,0,0,0,22,803,179,69,24,12,1087,9,0,0,0,0,9,52,5,0,3,0,60,156,17,8,3,3,187,43,8,10,3,0,64,6,6,9,0,0,21,6,3,0,0,3,12,272,39,27,9,6,353,14,0,3,0,0,17,22673,10403,10963,4692,1710,50441,21,6,5,0,0,32,181,44,11,10,6,252,3038,802,366,97,18,4321,11400,5497,4907,1360,389,23553,6038,3680,5327,2968,1345,19358,246,69,48,29,16,408,20924,10098,10664,4464
LGA14700,553,135,17,1914,529,482,815,521,166,2513,13,4,6,0,0,23,1572,1024,1430,662,187,4875,0,0,0,0,0,0,3,0,0,0,0,3,62,25,5,0,0,92,131,75,40,9,0,255,14,11,13,11,3,52,3,0,0,0,0,3,213,111,58,20,3,405,8,0,0,0,0,8,125,18,4,0,0,147,1131,340,121,15,0,1607,273,156,92,21,5,547,12,6,3,6,3,30,7,5,0,4,0,16,1556,525,220,46,8,2355,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,3,3,0,0,9,3,0,0,3,0,6,0,0,0,0,0,0,12,3,3,3,0,21,3,3,0,0,0,6,3356,1666,1711,731,198,7662,0,0,3,0,0,3,13,3,3,0,0,19,213,69,52,12,0,346,697,393,543,126,22,1781,642,517,936,591,174,2860,18,5,4,0,0,27,1583,987,1541,729
LGA14750,243,108,20,1250,322,186,304,201,109,1122,15,4,4,4,3,30,1084,500,568,313,136,2601,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,16,9,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,18,7,3,4,0,32,0,0,0,0,0,0,6,0,0,0,0,6,39,7,6,0,4,56,27,7,9,4,0,47,0,4,0,0,0,4,3,0,3,0,0,6,75,18,18,4,4,119,0,0,0,0,0,0,3,3,0,0,0,6,0,4,0,0,0,4,4,0,0,0,0,4,3,0,0,3,3,9,0,0,0,0,0,0,10,7,0,3,3,23,0,0,0,0,0,0,1187,532,589,324,143,2775,0,0,0,0,0,0,15,3,0,0,0,18,119,33,21,0,0,173,578,280,207,94,21,1180,368,229,264,172,117,1150,13,6,5,5,0,29,1093,551,497,271
LGA14800,640,135,33,2564,231,249,351,177,64,1072,15,9,3,4,0,31,2293,1317,1118,331,100,5159,3,0,0,0,0,3,152,9,0,0,0,161,1356,439,152,24,0,1971,1003,659,487,75,12,2236,113,131,190,74,25,533,23,5,4,0,0,32,2650,1243,833,173,37,4936,11,3,0,0,0,14,337,16,0,0,0,353,937,192,46,8,3,1186,222,134,54,12,3,425,7,8,14,6,3,38,16,0,0,0,0,16,1530,353,114,26,9,2032,3,3,0,0,0,6,20,0,0,0,0,20,42,10,10,0,0,62,5,5,6,3,0,19,0,3,3,0,3,9,3,0,0,3,0,6,73,21,19,6,3,122,0,0,0,0,0,0,6546,2934,2084,536,149,12249,6,0,0,0,0,6,71,6,0,0,0,77,822,311,176,21,3,1333,1085,794,739,157,32,2807,282,288,458,233,88,1349,23,5,6,0,0,34,2289,1404,1379,411
LGA14850,1021,327,117,5095,1224,724,882,594,288,3712,48,16,8,8,7,87,4504,2106,2063,970,426,10069,3,0,0,0,0,3,3,0,0,0,0,3,87,10,8,0,0,105,64,32,12,3,0,111,20,3,7,9,3,42,0,0,0,0,0,0,177,45,27,12,3,264,0,0,0,0,0,0,11,0,3,0,0,14,216,63,16,0,0,295,76,45,18,6,3,148,3,9,6,3,3,24,0,0,3,0,0,3,306,117,46,9,6,484,11,0,3,0,0,14,20,4,0,0,0,24,30,9,3,3,0,45,12,4,0,3,3,22,3,4,3,0,0,10,3,0,3,0,0,6,79,21,12,6,3,121,0,0,0,0,0,0,5066,2289,2148,997,438,10938,13,3,5,3,0,24,83,15,13,3,3,117,614,187,114,23,6,944,2554,1152,962,314,125,5107,1392,697,936,575,307,3907,51,18,14,5,7,95,4707,2072,2044,923
LGA14870,522,184,57,2658,440,291,427,242,110,1510,30,10,12,5,3,60,2289,988,1006,443,176,4902,0,0,0,0,0,0,0,0,0,0,0,0,43,8,3,3,0,57,40,24,7,4,5,80,0,0,4,0,0,4,3,0,0,0,0,3,86,32,14,7,5,144,3,0,0,0,0,3,3,0,0,0,0,3,22,8,0,0,0,30,7,5,9,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,38,13,9,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,7,0,0,0,0,7,3,0,3,3,0,9,0,0,0,0,0,0,14,3,3,3,0,23,3,3,0,0,0,6,2430,1039,1032,453,181,5135,4,0,0,0,3,7,30,0,3,3,0,36,483,103,45,8,5,644,1322,546,461,168,53,2550,568,287,452,244,113,1664,34,19,12,6,0,71,2441,955,973,429
