region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
LGA13550,0,0,0,3,0,0,3,26,9,22,3,60,225,16,20,321,10,3,3,0,16,14,0,12,42,0,3,3,0,6,4,0,4,14,0,3,3,0,6,10,0,3,19,10,9,9,0,28,28,0,19,75,7,0,0,0,7,4,0,0,11,1266,1277,489,42,3074,1172,108,158,4512,1188,1281,484,40,2993,924,95,179,4191,18,4,10,0,32,77,4,15,128,4,0,0,0,4,0,4,0,8,22,4,10,0,36,77,8,15,136,36,14,23,4,77,196,15,23,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,11,0,0,3,0,3,5,0,0,8,36,14,26,4,80,206,15,29,330,5,3,0,0,8,21,0,42,71,0,0,0,0,0,0,0,3,3,7,5,3,0,15,4,0,0,19,12,8,3,0,23,25,0,45,93,0,3,0,0,3,0,0,0,3,1258,1310,523,44
LGA13650,0,0,0,0,0,0,0,4,3,0,0,7,27,0,3,37,3,3,0,0,6,4,0,3,13,0,0,0,0,0,0,0,3,3,3,0,3,0,6,3,3,3,15,6,3,3,0,12,7,3,9,31,0,0,0,0,0,0,0,0,0,474,482,158,16,1130,374,34,44,1582,481,465,159,16,1121,386,32,56,1595,6,0,4,0,10,15,4,3,32,0,0,0,0,0,0,0,0,0,6,0,4,0,10,15,4,3,32,0,3,3,0,6,19,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,6,22,0,0,28,0,0,0,0,0,11,0,15,26,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,3,11,0,15,29,0,0,0,0,0,0,0,0,0,487,471,166,16
LGA13660,0,0,0,0,0,0,0,0,0,3,0,3,30,0,0,33,14,4,0,0,18,16,0,28,62,0,0,0,0,0,3,0,0,3,9,0,0,0,9,3,3,3,18,23,4,0,0,27,22,3,31,83,0,0,0,0,0,3,0,0,3,742,588,178,18,1526,539,40,85,2190,641,530,159,13,1343,551,33,41,1968,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,10,32,0,4,46,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,10,0,3,0,13,35,0,4,52,8,0,0,0,8,11,0,11,30,0,0,0,0,0,4,0,0,4,9,3,0,0,12,5,0,0,17,17,3,0,0,20,20,0,11,51,0,0,0,0,0,0,0,0,0,668,533,162,13
LGA13700,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,6,0,0,0,0,0,5,3,3,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,8,3,0,0,0,3,10,3,3,19,0,0,0,0,0,0,0,0,0,433,409,119,12,973,414,17,30,1434,462,347,120,14,943,388,36,43,1410,3,3,3,0,9,18,0,0,27,0,0,0,0,0,0,0,0,0,3,3,3,0,9,18,0,0,27,0,0,3,0,3,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,16,0,0,19,4,0,3,0,7,5,0,6,18,0,0,0,0,0,0,0,0,0,8,0,0,0,8,3,0,0,11,12,0,3,0,15,8,0,6,29,0,0,0,0,0,0,0,0,0,477,350,129,14
LGA13800,4,0,20,14,0,3,37,122,48,83,13,266,479,46,58,849,28,13,8,3,52,102,7,20,181,3,11,3,0,17,11,0,202,230,7,5,8,0,20,24,0,8,52,38,29,19,3,89,137,7,230,463,3,0,0,3,6,0,0,0,6,4850,8129,2448,154,15581,3901,515,1142,21139,4556,7749,2243,145,14693,2817,373,713,18596,241,172,232,9,654,638,50,59,1401,134,115,103,4,356,212,30,21,619,375,287,335,13,1010,850,80,80,2020,82,42,99,5,228,359,25,29,641,16,6,8,0,30,36,5,7,78,5,3,9,0,17,20,0,3,40,5,5,4,0,14,29,0,5,48,108,56,120,5,289,444,30,44,807,37,6,11,0,54,97,7,25,183,0,7,0,0,7,6,0,31,44,6,8,8,3,25,41,6,7,79,43,21,19,3,86,144,13,63,306,4,5,0,0,9,5,0,0,14,5086,8118,2717,166
LGA13850,0,0,0,0,0,0,0,16,10,13,0,39,55,8,14,116,5,0,0,0,5,6,3,27,41,0,0,0,0,0,3,0,3,6,0,0,0,0,0,3,0,0,3,5,0,0,0,5,12,3,30,50,0,0,0,0,0,0,0,0,0,324,392,145,6,867,379,32,65,1343,315,306,123,7,751,309,19,29,1108,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,4,8,3,22,47,4,8,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,3,22,47,4,8,81,0,3,0,0,3,0,0,47,50,0,0,0,0,0,3,0,3,6,0,0,0,0,0,3,0,0,3,0,3,0,0,3,6,0,50,59,0,0,0,0,0,0,0,3,3,322,313,131,10
LGA13950,4,0,24,33,3,5,65,1426,1766,971,194,4357,2490,411,772,8030,6,3,3,0,12,3,0,0,15,0,3,3,0,6,9,0,0,15,11,15,10,0,36,14,3,7,60,17,21,16,0,54,26,3,7,90,13,16,5,0,34,13,0,0,47,6725,11588,4047,530,22890,6985,906,1607,32388,4516,9068,2728,325,16637,3314,389,638,20978,509,943,352,46,1850,978,63,130,3021,307,876,255,37,1475,299,48,78,1900,816,1819,607,83,3325,1277,111,208,4921,607,771,323,52,1753,866,136,254,3009,927,1278,619,116,2940,1159,198,414,4711,163,200,101,23,487,197,39,64,787,12,21,13,0,46,52,0,7,105,1709,2270,1056,191,5226,2274,373,739,8612,0,0,0,0,0,10,0,4,14,0,0,0,0,0,0,0,5,5,4,18,8,0,30,19,8,5,62,4,18,8,0,30,29,8,14,81,3,0,4,0,7,8,4,3,22,7048,13175,4403,599
LGA14000,6,3,41,65,3,6,115,1852,1549,785,161,4347,3314,494,490,8645,17,14,6,0,37,55,3,7,102,0,8,0,0,8,29,0,0,37,13,39,10,3,65,26,3,9,103,30,61,16,3,110,110,6,16,242,3,6,0,0,9,0,0,3,12,12242,22828,4760,570,40400,9240,1198,1563,52401,9743,20661,3617,357,34378,4798,586,709,40471,427,274,121,15,837,764,20,36,1657,534,953,352,27,1866,491,51,52,2460,961,1227,473,42,2703,1255,71,88,4117,233,159,97,18,507,859,52,57,1475,751,715,354,62,1882,1133,218,176,3409,994,1132,373,68,2567,1134,193,186,4080,27,22,11,0,60,73,4,9,146,2005,2028,835,148,5016,3199,467,428,9110,19,6,9,0,34,55,3,11,103,3,0,0,0,3,3,0,42,48,6,24,6,0,36,23,7,4,70,28,30,15,0,73,81,10,57,221,10,12,3,0,25,9,0,3,37,12747,23958,4943,547
LGA14100,0,3,6,3,0,0,9,233,93,71,12,409,587,27,100,1123,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,8,3,3,6,20,0,8,0,0,8,6,3,6,23,11,12,5,0,28,3,0,4,35,1094,1598,357,47,3096,1112,87,301,4596,714,1469,226,20,2429,446,46,82,3003,20,26,7,0,53,24,0,4,81,120,105,28,5,258,100,10,10,378,140,131,35,5,311,124,10,14,459,118,53,31,4,206,200,23,28,457,108,49,32,0,189,201,13,18,421,37,7,28,3,75,175,3,3,256,0,0,0,0,0,3,0,0,3,263,109,91,7,470,579,39,49,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,18,13,3,3,37,7,4,3,4,18,13,3,3,37,0,0,0,0,0,0,0,0,0,1124,1713,355,36
LGA14150,4,0,7,17,3,0,27,1428,1470,848,152,3898,2249,441,513,7101,5,0,0,0,5,0,0,4,9,0,0,0,0,0,3,0,0,3,11,22,10,3,46,25,3,12,86,16,22,10,3,51,28,3,16,98,0,6,0,0,6,4,0,0,10,6039,9908,2946,385,19278,6017,808,1117,27220,3800,7636,1829,219,13484,2472,298,363,16617,393,385,172,20,970,776,31,58,1835,324,710,188,30,1252,307,41,43,1643,717,1095,360,50,2222,1083,72,101,3478,337,354,149,26,866,521,89,81,1557,903,887,491,81,2362,1088,237,214,3901,715,572,301,59,1647,647,270,88,2652,7,12,4,0,23,13,0,0,36,1962,1825,945,166,4898,2269,596,383,8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,14,11,88,41,13,12,154,35,28,14,11,88,41,13,12,154,3,3,0,0,6,4,0,3,13,6517,10587,3148,446
LGA14200,0,0,3,0,0,0,3,48,14,22,5,89,319,12,15,435,10,11,3,0,24,29,0,44,97,13,8,3,0,24,7,0,7,38,5,5,0,0,10,10,3,3,26,28,24,6,0,58,46,3,54,161,0,0,0,0,0,0,0,0,0,1743,1663,666,65,4137,1593,139,210,6079,1758,1615,684,51,4108,1246,118,142,5614,17,4,11,0,32,31,3,0,66,0,0,0,0,0,9,0,0,9,17,4,11,0,32,40,3,0,75,57,25,25,0,107,338,16,15,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,57,25,25,0,107,342,16,15,480,11,0,0,0,11,31,0,48,90,0,3,0,0,3,7,0,3,13,5,5,0,0,10,7,0,3,20,16,8,0,0,24,45,0,54,123,0,0,0,0,0,0,3,0,3,1848,1652,720,51
LGA14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,7,13,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,6,0,0,9,3,0,7,19,0,0,0,0,0,0,0,0,0,200,220,38,0,458,156,14,27,655,172,167,35,3,377,134,11,27,549,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,0,0,0,5,11,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,11,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,180,167,35,3
LGA14300,0,0,0,3,0,0,3,3,3,3,0,9,28,3,0,40,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,521,595,218,10,1344,446,28,88,1906,524,576,216,9,1325,445,34,72,1876,3,3,3,0,9,45,0,3,57,0,0,0,0,0,0,0,0,0,3,3,3,0,9,45,0,3,57,0,0,3,0,3,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,13,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,6,3,0,0,0,3,3,0,14,20,5,4,0,0,9,4,0,0,13,535,583,222,9
LGA14350,0,0,0,4,0,0,4,88,18,66,8,180,359,20,158,717,57,9,13,3,82,112,3,212,409,8,4,9,0,21,21,0,6,48,18,9,3,0,30,14,0,9,53,83,22,25,3,133,147,3,227,510,0,0,0,0,0,0,0,0,0,3130,2547,1533,108,7318,2734,241,742,11035,2989,2262,1473,102,6826,2390,256,381,9853,114,94,57,4,269,185,12,45,511,14,7,9,0,30,25,0,6,61,128,101,66,4,299,210,12,51,572,53,17,65,3,138,265,14,76,493,4,0,4,0,8,19,0,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,57,17,69,3,146,290,14,97,547,26,12,6,0,44,86,3,212,345,0,4,7,0,11,10,0,13,34,3,3,3,0,9,3,0,4,16,29,19,16,0,64,99,3,229,395,3,0,3,0,6,0,0,3,9,3206,2399,1627,109
LGA14400,3,0,3,3,0,3,9,173,31,58,6,268,364,9,28,669,11,3,0,0,14,15,0,35,64,0,0,0,0,0,0,0,0,0,0,3,9,0,12,7,0,0,19,11,6,9,0,26,22,0,35,83,0,0,0,0,0,0,0,0,0,2075,2422,637,45,5179,1517,120,249,7065,2069,2289,570,30,4958,987,84,159,6188,73,39,28,0,140,107,8,3,258,150,53,56,5,264,133,13,10,420,223,92,84,5,404,240,21,13,678,73,12,32,3,120,187,3,19,329,41,11,14,3,69,79,3,3,154,59,0,0,0,59,107,0,3,169,3,3,0,0,6,17,0,3,26,176,26,46,6,254,390,6,28,678,12,0,0,0,12,9,0,63,84,0,0,0,0,0,0,0,0,0,3,9,7,0,19,20,4,4,47,15,9,7,0,31,29,4,67,131,3,0,0,0,3,0,0,0,3,2486,2416,707,41
LGA14450,9,3,51,17,0,5,73,1462,1502,723,152,3839,1889,436,479,6643,0,7,0,0,7,4,0,0,11,0,0,0,0,0,3,0,0,3,6,12,6,3,27,13,5,9,54,6,19,6,3,34,20,5,9,68,4,4,0,3,11,3,0,3,17,4368,7145,1923,315,13751,3928,667,860,19206,2491,5418,1093,153,9155,1557,192,236,11140,166,165,67,8,406,252,29,21,708,232,340,108,19,699,185,43,41,968,398,505,175,27,1105,437,72,62,1676,338,324,158,32,852,518,63,91,1524,697,810,340,59,1906,824,162,151,3043,665,658,278,54,1655,516,231,120,2522,0,0,5,6,11,0,0,0,11,1700,1792,781,151,4424,1858,456,362,7100,0,3,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,15,17,6,3,41,27,8,0,76,15,20,9,3,47,27,8,0,82,0,6,3,0,9,3,4,3,19,4604,7741,2061,334
LGA14500,6,0,32,23,6,4,65,981,452,298,55,1786,1848,107,153,3894,3,3,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,7,6,3,0,16,12,0,4,32,10,9,3,0,22,12,0,4,38,6,7,3,0,16,3,0,0,19,8406,15927,2589,295,27217,5371,405,800,33793,6993,15493,2203,238,24927,3133,295,720,29075,150,54,25,6,235,196,12,9,452,375,262,119,6,762,298,18,45,1123,525,316,144,12,997,494,30,54,1575,493,184,109,13,799,764,35,86,1684,371,234,133,25,763,642,50,71,1526,833,729,311,51,1924,733,80,216,2953,12,4,6,0,22,18,0,7,47,1709,1151,559,89,3508,2157,165,380,6210,0,0,0,0,0,3,0,5,8,0,0,0,0,0,0,0,0,0,8,0,0,0,8,6,4,0,18,8,0,0,0,8,9,4,5,26,11,15,6,0,32,20,0,3,55,9246,16975,2912,339
LGA14550,0,0,0,3,0,0,3,15,3,14,0,32,66,0,5,103,3,8,3,0,14,20,0,7,41,7,6,3,0,16,12,0,3,31,12,8,4,0,24,3,0,3,30,22,22,10,0,54,35,0,13,102,0,0,0,0,0,0,0,0,0,1068,946,425,39,2478,972,82,116,3648,1068,884,414,32,2398,961,84,144,3587,0,0,5,0,5,10,0,5,20,3,0,0,0,3,11,0,0,14,3,0,5,0,8,21,0,5,34,11,4,10,3,28,35,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,11,4,13,3,31,35,0,0,66,4,3,3,0,10,22,3,12,47,3,0,0,0,3,5,0,4,12,0,3,0,0,3,11,0,0,14,7,6,3,0,16,38,3,16,73,0,0,0,0,0,0,0,0,0,1089,894,435,35
LGA14600,0,0,0,5,3,0,8,7,3,11,3,24,54,3,11,92,0,0,0,0,0,10,0,10,20,0,0,0,0,0,0,0,0,0,9,0,0,0,9,10,0,3,22,9,0,0,0,9,20,0,13,42,0,0,0,0,0,0,0,0,0,790,706,240,27,1763,671,50,98,2582,722,695,253,37,1707,620,44,90,2461,4,0,3,0,7,27,0,4,38,0,0,0,0,0,0,0,0,0,4,0,3,0,7,27,0,4,38,3,0,4,0,7,36,3,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,36,3,7,53,0,0,3,0,3,10,0,33,46,0,3,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,6,3,3,3,0,9,13,0,33,55,3,0,0,0,3,0,0,0,3,735,698,263,37
LGA14650,16,3,50,79,3,5,137,623,152,290,22,1087,1842,99,177,3205,217,32,38,4,291,493,17,80,881,7,3,0,3,13,12,0,0,25,22,11,18,0,51,41,6,6,104,246,46,56,7,355,546,23,86,1010,15,5,0,0,20,23,0,0,43,19223,22251,8389,581,50444,15507,1494,1880,69325,18177,21414,7751,584,47926,11652,1385,1276,62239,946,257,454,36,1693,2051,83,99,3926,320,196,254,17,787,439,63,50,1339,1266,453,708,53,2480,2490,146,149,5265,616,142,300,26,1084,1979,72,111,3246,65,12,19,0,96,117,8,25,246,100,31,16,4,151,117,14,30,312,14,10,13,0,37,57,10,10,114,795,195,348,30,1368,2270,104,176,3918,146,24,41,5,216,348,15,99,678,0,3,0,0,3,4,0,33,40,24,22,14,0,60,52,0,10,122,170,49,55,5,279,404,15,142,840,14,3,4,0,21,13,0,3,37,20422,22114,8866,672
LGA14700,4,0,14,15,0,0,29,1301,626,327,103,2357,2132,393,482,5364,3,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,3,5,4,0,3,12,40,0,5,57,8,7,0,3,18,40,0,5,63,0,0,3,0,3,22,3,0,28,2865,3752,850,193,7660,3219,566,730,12175,1403,3102,464,69,5038,779,104,132,6053,49,44,18,0,111,81,11,8,211,139,164,54,7,364,117,24,25,530,188,208,72,7,475,198,35,33,741,216,159,93,23,491,443,80,24,1038,603,355,153,33,1144,864,181,101,2290,581,294,137,54,1066,696,197,153,2112,3,4,0,0,7,11,0,4,22,1403,812,383,110,2708,2014,458,282,5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,15,19,0,3,37,4,8,3,0,15,19,0,3,37,7,13,0,0,20,15,5,3,43,3005,4143,922,186
LGA14750,3,0,6,3,0,3,12,49,26,36,6,117,204,10,33,364,6,5,0,0,11,22,0,15,48,3,4,0,0,7,4,0,0,11,3,3,0,0,6,3,0,0,9,12,12,0,0,24,29,0,15,68,0,0,0,0,0,0,0,0,0,1004,1302,430,41,2777,1005,73,196,4051,934,1160,425,34,2553,753,64,162,3532,26,17,9,0,52,84,4,12,152,0,0,0,0,0,24,0,0,24,26,17,9,0,52,108,4,12,176,34,16,22,4,76,124,14,53,267,0,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,34,16,22,4,76,127,14,64,281,6,0,0,0,6,11,0,9,26,0,0,0,0,0,0,3,0,3,4,4,0,0,8,5,3,3,19,10,4,0,0,14,16,6,12,48,0,0,0,0,0,0,0,0,0,1004,1197,456,38
LGA14800,5,4,28,43,6,16,93,1258,366,310,100,2034,2720,483,708,5945,4,0,0,0,4,3,0,0,7,0,0,0,0,0,3,7,0,10,57,36,17,5,115,114,30,56,315,61,36,17,5,119,120,37,56,332,0,0,0,0,0,0,0,3,3,5649,4680,1585,336,12250,6301,1603,1838,21992,1956,2837,673,140,5606,1460,464,275,7805,952,1006,270,47,2275,928,280,199,3682,1292,1278,362,62,2994,924,361,241,4520,2244,2284,632,109,5269,1852,641,440,8202,307,166,108,23,604,818,130,170,1722,393,112,102,28,635,886,146,147,1814,766,214,115,29,1124,1162,211,245,2742,6,3,0,0,9,21,3,4,37,1472,495,325,80,2372,2887,490,566,6315,3,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,6,57,39,24,5,125,82,43,37,287,63,39,24,5,131,85,43,37,296,12,0,0,0,12,7,0,0,19,5747,5655,1654,334
LGA14850,7,0,10,20,5,7,42,188,94,179,22,483,798,133,102,1516,35,17,33,0,85,192,9,43,329,6,5,0,0,11,46,0,9,66,14,3,7,0,24,23,9,0,56,55,25,40,0,120,261,18,52,451,0,0,0,0,0,0,0,0,0,4101,4496,2176,162,10935,4151,813,569,16468,3900,4166,1993,136,10195,3019,664,421,14299,94,38,90,9,231,383,43,39,696,40,19,42,9,110,117,23,14,264,134,57,132,18,341,500,66,53,960,152,56,144,12,364,613,67,51,1095,11,0,5,0,16,56,3,4,79,6,0,3,0,9,33,3,0,45,8,0,8,0,16,37,0,3,56,177,56,160,12,405,739,73,58,1275,34,9,23,0,66,169,3,31,269,0,6,0,0,6,21,0,45,72,11,6,7,0,24,35,5,8,72,45,21,30,0,96,225,8,84,413,4,4,0,0,8,4,0,0,12,4260,4304,2315,166
