region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
LGA14600,26,3,267,55,6,42,4,8,4,119,4,0,8,5,3,0,20,4,0,6,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,4,5,18,0,10,0,37,123,114,233,64,131,71,736
LGA14650,109,11,1487,603,527,433,78,125,12,1778,426,218,416,20,31,10,1121,1486,374,658,11,79,11,2619,2879,115,863,11,69,22,3959,1741,15,345,3,23,3,2130,491,6,98,0,9,3,607,89,4,20,0,3,0,116,80,19,30,0,7,4,140,142,197,135,47,47,32,600,8130,3459,3578,423,564,298,16452
LGA14700,9,3,87,11,20,24,4,4,0,63,10,3,16,3,3,4,39,32,14,35,0,5,0,86,241,9,88,0,14,0,352,987,0,180,0,8,0,1175,508,6,103,0,5,0,622,273,0,59,3,4,3,342,453,3,101,0,5,0,562,51,6,24,5,7,8,101,2575,205,698,76,74,57,3685
LGA14750,16,3,198,198,31,80,0,21,0,330,116,4,43,0,3,0,166,65,0,13,0,0,0,78,28,4,3,0,0,3,38,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,6,15,0,15,3,44,503,128,275,20,91,53,1070
LGA14800,4,3,242,86,84,53,26,10,3,262,97,29,47,8,13,0,194,269,28,83,5,12,0,397,551,25,167,5,20,3,771,947,17,221,3,3,0,1191,1159,6,239,3,9,3,1419,1181,5,215,0,10,3,1414,1573,9,347,3,7,11,1950,84,66,70,6,10,8,244,5981,913,1559,138,115,85,8791
LGA14850,46,5,487,355,75,251,33,47,6,767,262,26,214,6,28,3,539,478,34,235,12,26,4,789,686,16,316,4,28,3,1053,249,3,95,3,6,3,359,19,0,21,0,0,3,43,3,3,3,0,0,0,9,8,4,7,0,4,0,23,31,29,55,9,17,9,150,2210,536,1514,135,227,132,4754
LGA14870,8,0,335,305,100,135,0,20,9,569,168,29,75,0,7,3,282,168,8,36,5,3,3,223,63,3,20,0,3,0,89,34,0,7,0,0,0,41,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,8,0,3,0,20,14,17,26,0,9,0,66,889,416,460,21,73,65,1924
LGA14900,48,9,1156,114,601,118,58,139,3,1033,255,216,154,24,258,6,913,1107,208,274,35,163,15,1802,2228,317,471,41,120,12,3189,2997,97,553,4,101,23,3775,1207,9,158,3,34,11,1422,205,4,20,3,9,0,241,102,12,25,0,4,8,151,130,307,122,26,61,50,696,8412,4238,2150,351,979,298,16428
LGA14920,15,3,185,94,13,93,0,15,3,218,28,4,32,0,4,0,68,48,0,18,0,5,0,71,33,0,11,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,9,0,18,0,26,3,56,271,60,306,40,128,64,869
LGA14950,7,0,37,14,0,19,0,4,0,37,0,0,12,0,4,0,16,3,0,5,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,0,3,0,9,31,6,98,11,32,9,187
LGA15050,39,6,584,327,238,121,14,64,7,771,221,97,126,9,81,0,534,564,112,220,8,49,4,957,1253,47,232,0,34,4,1570,905,8,98,0,5,0,1016,151,0,20,0,0,0,171,10,0,5,0,0,0,15,19,9,10,0,0,0,38,58,83,46,10,24,7,228,3603,1392,1030,93,321,89,6528
LGA15150,0,0,94,27,34,11,16,6,0,94,20,9,32,0,12,0,73,38,17,31,0,9,0,95,203,9,88,4,10,3,317,724,3,210,3,6,3,949,864,3,191,0,11,3,1072,620,4,152,0,7,4,787,1366,3,336,4,9,4,1722,77,18,43,11,7,8,164,3969,259,1195,71,81,75,5650
LGA15200,3,3,369,162,120,131,64,10,5,492,246,43,141,29,15,3,477,728,39,209,29,22,6,1033,1807,50,348,32,21,9,2267,2555,13,468,9,29,19,3093,1678,5,298,9,15,10,2015,1053,3,164,3,6,0,1229,863,6,188,0,4,4,1065,139,60,72,20,18,12,321,9312,865,2205,333,157,166,13038
LGA15270,22,4,277,203,62,85,9,30,6,395,138,54,57,3,20,0,272,261,26,66,3,7,0,363,256,6,46,0,4,4,316,149,0,28,0,7,0,184,38,0,3,0,0,0,41,3,0,3,0,0,0,6,15,0,13,0,0,0,28,28,15,30,3,24,3,103,1192,279,516,31,180,109,2307
LGA15300,57,4,499,171,92,89,16,42,4,414,72,10,21,0,18,0,121,136,6,33,0,17,0,192,69,3,11,0,4,0,87,20,0,10,0,15,0,45,3,0,0,0,3,0,6,0,3,0,0,3,0,6,3,0,6,0,0,0,9,17,9,18,5,41,3,93,634,334,331,171,395,118,1983
LGA15350,0,3,32,11,3,14,13,4,0,45,7,4,18,0,0,0,29,43,0,20,0,0,3,66,239,4,68,0,3,0,314,771,0,155,0,3,4,933,572,0,126,0,3,0,701,315,0,72,0,0,0,387,790,3,221,3,3,3,1023,37,0,40,12,6,3,98,2791,45,788,54,30,58,3766
LGA15500,5,5,59,77,3,31,4,3,0,118,49,0,16,0,0,0,65,111,5,18,0,4,0,138,62,0,9,0,5,0,76,18,0,6,0,4,0,28,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,6,0,3,0,9,11,0,4,3,12,0,30,342,15,153,51,70,32,663
LGA15550,11,6,79,34,4,41,7,12,0,98,5,0,9,0,6,0,20,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,7,3,21,63,12,108,17,65,30,295
LGA15650,12,7,211,158,89,36,15,14,0,312,106,41,30,11,21,6,215,216,14,38,9,22,0,299,245,6,61,3,19,3,337,263,3,38,0,8,0,312,40,0,5,0,3,0,48,5,0,3,3,3,0,14,11,0,5,0,3,0,19,31,23,23,0,29,3,109,1155,305,302,71,199,68,2100
LGA15700,33,5,326,189,46,114,15,20,3,387,152,9,107,3,4,0,275,245,20,64,4,10,3,346,216,10,38,0,3,0,267,55,3,12,0,3,0,73,6,0,0,0,3,0,9,3,0,0,0,0,0,3,6,0,0,0,4,0,10,16,19,20,5,3,5,68,968,310,497,101,104,82,2062
LGA15750,51,8,395,75,72,89,10,40,7,293,34,10,53,3,14,0,114,39,4,48,0,22,0,113,53,5,29,0,5,0,92,36,0,17,0,6,0,59,9,0,7,0,3,0,19,0,0,0,0,0,0,0,3,0,9,0,3,0,15,8,3,23,3,38,8,83,401,227,481,42,272,106,1529
LGA15800,17,0,165,61,15,62,0,11,0,149,18,0,17,0,0,0,35,18,0,8,3,0,0,29,3,0,4,0,0,0,7,4,0,3,0,0,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,17,0,10,4,38,165,52,229,16,74,32,568
LGA15850,15,0,180,94,23,46,7,11,5,186,50,0,22,0,7,0,79,31,3,3,0,3,0,40,6,0,4,0,0,0,10,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,6,0,10,3,13,4,36,250,121,186,27,85,48,717
LGA15900,36,8,1379,817,385,533,63,43,9,1850,577,129,431,28,59,9,1233,1642,172,709,25,108,15,2671,3457,93,1089,24,106,16,4785,2587,13,633,9,44,17,3303,759,3,190,0,17,5,974,275,4,80,3,9,3,374,265,17,113,3,8,0,406,152,204,175,124,41,36,732,10810,3532,4516,468,520,321,20167
LGA15950,6,0,123,37,30,57,4,7,0,135,42,11,76,0,18,0,147,140,12,96,0,4,3,255,883,11,213,4,5,0,1116,2712,5,533,3,6,11,3270,2837,0,479,0,11,3,3330,1800,0,312,0,9,7,2128,2567,5,470,3,30,14,3089,197,36,94,11,20,17,375,11258,461,2536,44,143,142,14584
LGA16100,8,3,72,43,9,19,0,3,0,74,57,0,14,0,0,0,71,54,0,15,0,4,0,73,21,0,4,0,4,0,29,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14,0,22,218,36,97,3,62,28,444
LGA16150,12,7,439,424,203,110,17,12,3,769,280,62,90,7,13,0,452,654,38,124,4,13,3,836,687,6,99,0,11,0,803,416,3,48,0,3,3,473,115,0,14,5,9,0,143,25,0,3,0,6,0,34,53,3,7,0,9,3,75,65,77,45,11,33,7,238,2836,913,672,89,146,66,4722
LGA16180,3,0,38,21,0,32,0,10,0,63,20,3,28,0,3,0,54,46,0,39,0,8,0,93,60,0,38,0,7,0,105,61,0,29,0,11,0,101,30,0,17,0,4,0,51,32,0,11,0,0,0,43,8,0,5,0,4,0,17,0,0,14,0,4,4,22,292,15,285,3,84,48,727
LGA16200,32,3,384,200,45,108,10,18,3,384,64,0,46,3,3,0,116,123,3,23,3,3,0,155,68,0,17,0,3,0,88,25,0,11,0,4,0,40,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,7,18,19,17,3,15,0,72,668,255,431,74,115,48,1591
LGA16250,29,8,1300,137,555,177,144,45,14,1072,165,162,163,46,74,4,614,620,224,283,49,87,8,1271,3353,245,670,39,134,22,4463,6236,126,809,19,119,35,7344,1866,6,289,6,34,7,2208,450,11,67,3,3,0,534,255,15,63,3,12,7,355,241,281,198,62,44,63,889,13394,4505,3032,680,639,317,22567
LGA16350,22,11,755,289,386,236,53,54,13,1031,521,161,314,39,78,3,1116,1251,268,546,36,46,6,2153,3812,161,882,27,54,25,4961,2615,29,450,5,38,17,3154,458,4,69,3,8,0,542,120,0,23,0,4,0,147,85,9,23,0,3,0,120,172,181,142,22,40,30,587,9388,2653,3003,296,385,263,15988
LGA16370,0,0,34,11,3,24,3,11,3,55,16,4,49,22,5,4,100,48,0,73,3,14,3,141,151,3,136,0,10,3,303,394,0,207,0,21,3,625,395,0,194,3,9,0,601,326,0,136,4,3,0,469,822,0,237,0,13,0,1072,51,0,62,8,11,7,139,2220,10,1245,65,112,128,3780
LGA16380,80,4,546,529,136,247,39,97,3,1051,394,69,227,4,40,4,738,932,40,316,12,31,7,1338,1329,21,369,16,29,5,1769,910,3,172,0,17,0,1102,174,3,26,3,8,0,214,34,3,6,0,3,0,46,39,3,19,0,6,0,67,56,55,73,22,50,18,274,4514,884,1742,186,417,175,7918
LGA16400,61,5,466,280,120,161,30,155,0,746,322,58,152,7,223,3,765,824,104,225,3,106,4,1266,1223,13,219,3,45,3,1506,715,0,122,0,13,3,853,137,0,26,0,3,0,166,31,0,6,0,9,0,46,48,3,19,0,8,0,78,60,46,41,20,47,9,223,3720,845,1173,147,724,121,6730
LGA16470,12,3,267,222,96,91,18,32,4,463,240,29,57,5,57,0,388,345,40,91,12,121,3,612,548,74,181,5,118,0,926,618,34,216,0,40,3,911,261,3,84,0,20,0,368,82,0,26,0,7,0,115,54,3,12,0,3,5,77,47,45,35,4,25,8,164,2464,694,883,91,450,72,4654
LGA16550,25,8,780,112,342,100,56,33,0,643,113,84,102,9,76,4,388,264,101,180,18,74,4,641,994,92,344,17,51,4,1502,3615,74,733,8,35,15,4480,3986,51,714,5,22,14,4792,2129,12,392,0,20,6,2559,2447,16,576,12,23,9,3083,232,242,192,30,31,40,767,13983,3116,3653,313,419,289,21773
LGA16610,39,3,305,228,58,118,22,37,4,467,130,19,104,0,17,7,277,346,11,136,9,19,4,525,309,5,82,0,19,3,418,55,0,17,0,6,0,78,11,0,3,0,7,0,21,0,0,0,0,0,0,0,10,3,4,0,7,0,24,15,16,30,20,22,5,108,1184,274,646,117,203,88,2512
LGA16650,25,3,276,79,89,73,20,19,5,285,101,24,104,10,16,0,255,314,40,135,15,17,7,528,1539,21,292,12,41,11,1916,3114,28,463,3,44,13,3665,1566,13,267,3,32,3,1884,491,5,93,0,5,6,600,326,5,64,0,4,0,399,139,59,113,27,21,28,387,7712,777,1856,166,239,199,10949
LGA16700,10,3,514,54,190,98,61,29,0,432,87,46,76,20,60,0,289,397,51,149,43,30,0,670,1824,50,311,18,18,11,2232,3175,40,476,12,39,12,3754,1606,28,291,8,32,0,1965,753,4,137,8,6,12,920,504,7,159,9,14,5,698,141,92,132,37,32,32,466,8621,1458,2087,379,295,182,13022
LGA16900,28,3,533,219,264,129,19,19,9,659,205,98,148,11,17,3,482,430,212,206,15,20,6,889,954,69,273,3,31,7,1337,712,3,172,0,9,4,900,166,0,27,0,5,0,198,26,0,3,0,0,0,29,26,6,7,0,0,0,39,35,105,37,9,9,9,204,2829,1685,1121,89,150,93,5967
LGA16950,73,6,960,604,274,422,60,121,13,1494,615,111,331,21,153,6,1237,1334,80,402,29,94,10,1949,1230,23,254,12,39,3,1561,421,5,78,3,23,3,533,27,3,21,0,3,3,57,17,0,9,0,0,0,26,40,4,28,0,14,0,86,68,57,88,15,49,13,290,4592,1286,2078,290,661,222,9129
LGA17000,16,0,177,77,35,34,3,36,0,185,73,24,39,0,39,0,175,190,40,33,0,34,3,300,329,6,57,0,15,3,410,389,0,38,0,6,0,433,75,0,13,0,4,0,92,10,0,0,0,3,0,13,14,0,6,0,0,0,20,41,30,18,0,23,4,116,1230,372,329,10,208,65,2214
LGA17050,16,0,59,46,4,37,0,10,0,97,30,0,35,0,4,0,69,61,5,24,0,0,0,90,60,0,21,0,8,0,89,63,0,14,0,3,0,80,19,0,14,3,6,0,42,25,0,3,0,5,0,33,112,0,33,0,32,5,182,22,0,23,3,12,0,60,449,9,268,12,123,37,898
LGA17100,0,0,120,19,55,18,14,3,3,112,26,20,23,6,6,0,81,55,18,36,4,0,0,113,381,13,82,8,5,3,492,1183,21,143,8,21,5,1381,794,6,85,3,11,3,902,244,5,36,0,3,0,288,149,0,23,0,3,0,175,64,38,31,4,13,13,163,2946,463,566,93,73,65,4206
LGA17150,15,3,537,70,225,131,61,78,4,569,131,78,146,33,114,3,505,453,83,230,26,65,0,857,1749,100,523,9,54,13,2448,3857,58,670,16,55,14,4670,2007,9,333,3,20,9,2381,977,6,152,4,4,4,1147,748,9,152,3,13,3,928,134,112,127,38,47,20,478,10161,1782,2772,391,492,234,15832
LGA17200,16,9,1451,248,565,238,100,31,16,1198,368,154,223,41,28,3,817,1028,213,341,94,36,6,1718,2534,196,719,143,67,15,3674,5198,149,1067,61,89,22,6586,6459,48,1116,19,65,28,7735,5490,32,922,11,55,30,6540,7614,69,1533,26,109,42,9393,544,453,337,56,103,97,1590,29693,6504,7052,803,676,494,45222
LGA17310,46,7,768,658,170,277,30,56,8,1199,436,90,201,5,31,4,767,809,31,223,6,28,5,1102,800,3,176,7,24,3,1013,269,0,52,0,14,4,339,34,0,3,0,3,0,40,8,0,0,0,0,0,8,18,3,16,0,3,0,40,54,50,50,9,47,19,229,3382,833,1365,104,360,190,6234
LGA17350,10,0,135,84,12,49,5,10,3,163,24,0,13,0,0,0,37,8,0,3,3,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,7,3,3,0,19,169,57,175,44,40,33,518
LGA17400,15,0,162,101,23,62,4,17,0,207,33,6,25,3,4,0,71,31,0,11,0,3,0,45,6,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,3,11,0,4,3,24,222,61,214,40,65,43,645
LGA17420,19,3,219,35,43,61,31,42,0,212,36,17,68,8,77,0,206,65,18,100,3,52,3,241,262,16,208,5,37,3,531,1561,21,350,7,24,7,1970,1892,8,242,4,8,13,2167,902,3,128,4,4,0,1041,756,3,102,9,8,9,887,114,23,115,24,40,21,337,5644,362,1654,173,368,200,8401
LGA17450,11,0,62,44,7,39,0,7,0,97,15,0,18,0,0,0,33,12,0,6,0,0,0,18,10,0,5,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,5,0,11,94,19,147,3,46,21,330
LGA17500,18,0,216,145,64,59,0,16,3,287,91,7,33,0,7,3,141,98,4,29,0,3,4,138,67,0,13,3,0,0,83,10,0,0,0,0,0,10,3,0,0,0,3,0,6,0,0,0,0,0,0,0,8,0,8,0,0,0,16,8,10,9,3,14,4,48,508,195,276,16,139,58,1192
LGA17550,129,0,642,186,126,309,28,119,11,779,218,25,284,15,44,4,590,665,51,405,7,46,8,1182,1629,29,687,13,79,21,2458,1610,17,480,11,63,15,2196,405,3,106,0,9,0,523,100,3,31,3,3,5,145,91,8,39,0,14,0,152,79,64,108,25,49,16,341,5064,929,2808,182,582,256,9821
LGA17620,36,4,219,115,27,89,6,35,0,272,85,18,56,3,10,4,176,95,17,54,6,10,0,182,112,4,40,0,8,0,164,49,0,19,0,3,0,71,4,0,0,0,0,0,4,0,0,4,0,3,0,7,0,0,8,0,3,0,11,13,6,32,4,45,10,110,539,146,458,46,289,131,1609
LGA17640,8,0,63,37,4,40,6,7,0,94,32,3,23,0,0,0,58,18,0,14,0,3,3,38,15,0,8,0,0,0,23,3,0,3,0,0,0,6,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,3,11,4,8,3,29,122,17,217,20,66,54,496
LGA17650,10,3,89,51,3,39,0,10,3,106,25,3,13,0,4,0,45,36,0,10,0,0,0,46,17,0,12,0,0,0,29,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,4,0,10,0,17,170,18,176,3,72,28,467
LGA17700,3,0,20,3,0,6,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,42,4,17,10,85
LGA17750,20,6,717,627,223,226,23,93,12,1204,330,85,187,3,177,3,785,864,38,269,6,80,5,1262,1022,13,245,0,50,8,1338,508,3,88,0,20,5,624,104,0,18,0,10,0,132,11,3,11,0,3,0,28,27,4,10,0,3,0,44,65,68,63,11,49,7,263,3802,1180,1372,108,569,148,7179
LGA17800,9,3,111,41,0,36,0,11,0,88,7,0,5,0,4,0,16,0,0,5,0,0,0,5,5,0,3,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,11,3,11,3,28,97,9,164,6,80,35,391
LGA17850,5,3,84,25,5,22,3,3,3,61,10,0,10,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,5,5,0,13,0,23,56,35,111,6,64,50,322
LGA17900,28,8,254,37,27,38,22,17,0,141,9,3,10,3,4,0,29,6,0,5,0,6,0,17,0,0,0,0,0,0,0,0,0,4,0,5,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,11,20,6,37,3,80,84,174,204,125,266,110,963
LGA17950,18,0,138,11,4,29,0,3,0,47,0,0,0,0,6,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,8,0,10,4,26,27,52,131,26,90,45,371
LGA18000,34,19,408,25,77,76,53,16,3,250,39,28,93,21,26,4,211,155,32,150,7,25,0,369,715,31,338,12,33,12,1141,2488,22,668,15,45,13,3251,1990,18,505,0,23,10,2546,1103,17,306,3,17,0,1446,1760,4,466,8,13,13,2264,146,84,125,42,25,31,453,8456,897,2965,414,288,270,13290
LGA18020,32,5,287,107,18,83,3,18,0,229,11,3,11,0,0,3,28,8,0,8,0,0,0,16,5,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,8,22,3,16,4,53,202,92,394,30,136,77,931
LGA18050,0,3,160,32,40,40,12,3,0,127,52,6,53,5,9,0,125,201,14,88,5,8,3,319,592,14,210,3,23,12,854,1619,9,405,8,16,12,2069,1987,6,472,3,15,8,2491,1426,4,341,3,16,3,1793,2237,9,715,5,25,14,3005,156,29,122,18,17,42,384,8368,453,2619,109,139,207,11895
LGA18100,7,4,104,28,0,28,0,5,0,61,3,0,7,0,0,0,10,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,3,0,12,75,18,145,26,33,22,319
LGA18150,22,0,280,136,13,49,3,8,3,212,49,0,18,0,4,0,71,40,0,14,0,3,0,57,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,6,4,6,14,3,10,3,40,335,124,229,70,84,48,890
LGA18200,22,3,156,78,12,44,46,18,0,198,27,3,12,0,0,3,45,29,0,14,0,0,0,43,9,3,3,0,0,0,15,4,3,3,0,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,4,0,3,0,12,3,22,206,43,186,73,118,40,666
LGA18250,3,3,141,20,31,40,17,9,3,120,23,18,33,6,9,0,89,57,14,56,4,9,0,140,198,18,96,3,9,0,324,1279,18,231,7,12,3,1550,2046,4,291,4,11,7,2363,1001,5,179,3,9,5,1202,1635,3,291,0,26,3,1958,122,25,94,16,34,11,302,6426,398,1488,103,149,132,8696
LGA18350,25,3,270,155,99,109,38,27,9,437,135,30,83,7,19,3,277,356,67,129,19,9,3,583,496,39,148,11,20,3,717,460,3,78,3,4,0,548,155,3,30,0,0,0,188,61,3,7,0,3,0,74,47,0,13,3,4,0,67,32,18,38,11,30,11,140,1951,389,804,155,188,135,3622
LGA18400,25,0,117,70,22,60,18,12,3,185,76,6,68,10,11,0,171,242,18,93,3,13,0,369,377,18,90,3,10,3,501,266,4,66,4,7,3,350,105,0,21,0,0,0,126,39,0,13,0,0,0,52,25,0,10,0,10,0,45,24,10,38,10,21,6,109,1236,132,591,86,150,98,2293
LGA18450,100,14,1944,1030,802,533,63,79,24,2531,829,299,408,31,57,7,1631,1810,425,616,29,73,18,2971,2964,275,827,17,72,20,4175,2318,34,538,10,24,9,2933,829,8,180,0,11,7,1035,282,9,60,3,4,0,358,148,35,77,3,15,6,284,153,347,164,48,49,32,793,10732,5827,3965,376,542,367,21809
LGA18500,3,3,74,27,7,28,0,4,0,66,46,0,44,0,8,0,98,151,3,60,5,11,0,230,381,3,116,3,3,3,509,858,3,232,3,10,3,1109,1064,0,246,0,10,8,1328,875,0,255,0,5,3,1138,2117,0,624,0,14,11,2766,135,3,81,13,14,15,261,5693,75,1839,63,101,171,7942
LGA18550,176,11,963,633,280,413,83,158,20,1587,728,85,436,21,60,11,1341,2340,100,711,31,62,18,3262,3501,70,764,19,66,20,4440,1718,12,290,3,29,8,2060,255,4,52,0,11,5,327,68,0,22,0,5,0,95,59,5,27,5,12,0,108,143,104,128,24,49,33,481,9608,1763,3251,318,669,320,15929
LGA18710,13,3,83,28,9,54,6,10,0,107,38,9,29,0,7,0,83,62,13,50,0,8,0,133,118,0,57,0,4,0,179,51,0,58,0,14,0,123,26,0,26,0,6,0,58,11,0,4,0,0,0,15,7,0,4,0,0,0,11,0,7,19,3,16,3,48,354,71,392,39,108,46,1010
LGA18750,13,3,204,223,37,82,5,11,3,361,127,6,54,0,3,0,190,170,0,17,3,0,3,193,64,0,8,0,3,0,75,5,0,4,0,0,0,9,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,4,0,0,0,7,5,8,21,0,5,3,42,696,123,304,26,73,56,1278
LGA19399,7,0,21,0,0,8,0,0,0,8,0,0,7,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,15,0,8,45,5,59,17,134
