region_id,Pers_age_15andOver_C01_M,Pers_age_15over_C01_F,Pers_age_15over_C01_P,Pers_age_15over_C06_M,Pers_age_15over_C06_F,Pers_age_15over_C06_P,Pers_age_15over_C11_M,Pers_age_15over_C11_F,Pers_age_15over_C11_P,Lfs_Em_FT_C01_M,Lfs_Em_FT_C01_F,Lfs_Em_FT_C01_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Emp_wor_pt_C01_M,Lfs_Emp_wor_pt_C01_F,Lfs_Emp_wor_pt_C01_P,Lfs_Emp_wor_pt_C06_M,Lfs_Emp_wor_pt_C06_F,Lfs_Emp_wor_pt_C06_P,Lfs_Emp_wor_pt_C11_M,Lfs_Emp_wor_pt_C11_F,Lfs_Emp_wor_pt_C11_P,Lfs_Em_AFWr_C01_M,Lfs_Em_AFWr_C01_F,Lfs_Em_AFWr_C01_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Unem_loo_f_wor_C01_M,Lfs_Unem_loo_f_wor_C01_F,Lfs_Unem_loo_f_wor_C01_P,Lfs_Unem_loo_f_wor_C06_M,Lfs_Unem_loo_f_wor_C06_F,Lfs_Unem_loo_f_wor_C06_P,Lfs_Unem_loo_f_wor_C11_M,Lfs_Unem_loo_f_wor_C11_F,Lfs_Unem_loo_f_wor_C11_P,Lfs_Tot_lab_for_C01_M,Lfs_Tot_lab_for_C01_F,Lfs_Tot_lab_for_C01_P,Lfs_Tot_lab_for_C06_M,Lfs_Tot_lab_for_C06_F,Lfs_Tot_lab_for_C06_P,Lfs_Tot_lab_for_C11_M,Lfs_Tot_lab_for_C11_F,Lfs_Tot_lab_for_C11_P,N_the_labo_forc_C01_M,N_the_labo_forc_C01_F,N_the_labo_forc_C01_P,N_the_labo_forc_C06_M,N_the_labo_forc_C06_F,N_the_labo_forc_C06_P,N_the_labo_forc_C11_M,N_the_labo_forc_C11_F,N_the_labo_forc_C11_P,Percnt_Unemploy_C01_M,Percnt_Unemploy_C01_F,Percnt_Unemploy_C01_P,Percnt_Unemploy_C06_M,Percnt_Unemploy_C06_F,Percnt_Unemploy_C06_P,Percnt_Unemploy_C11_M,Percnt_Unemploy_C11_F,Percnt_Unemploy_C11_P,Prcnt_LForc_prt_C01_M,Prcnt_LForc_prt_C01_F,Prcnt_LForc_prt_C01_P,Prcnt_LForc_prt_C06_M,Prcnt_LForc_prt_C06_F,Prcnt_LForc_prt_C06_P,Prcnt_LForc_prt_C11_M,Prcnt_LForc_prt_C11_F,Prcnt_LForc_prt_C11_P,Pcnt_Emp_to_pop_C01_M,Pcnt_Emp_to_pop_C01_F,Pcnt_Emp_to_pop_C01_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,No_sc_qu_Po_De_C01_M,No_sc_qu_Po_De_C01_F,No_sc_qu_Po_De_C01_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,N_s_q_Gr_D_G_Ce_C01_M,N_s_q_Gr_D_G_Ce_C01_F,N_s_q_Gr_D_G_Ce_C01_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Bach_Deg_C01_M,N_s_q_Bach_Deg_C01_F,N_s_q_Bach_Deg_C01_P,N_s_q_Bach_Deg_C06_M,N_s_q_Bach_Deg_C06_F,N_s_q_Bach_Deg_C06_P,N_s_q_Bach_Deg_C11_M,N_s_q_Bach_Deg_C11_F,N_s_q_Bach_Deg_C11_P,N_s_q_AdD_DL_2001_Cens_M,N_s_q_AdD_DL_2001_Cens_F,N_s_q_AdD_DL_2001_Cens_P,N_s_q_AdD_DL_2006_Cens_M,N_s_q_AdD_DL_2006_Cens_F,N_s_q_AdD_DL_2006_Cens_P,N_s_q_AdD_DL_2011_Cens_M,N_s_q_AdD_DL_2011_Cens_F,N_s_q_AdD_DL_2011_Cens_P,N_s_q_Cert_Leve_C01_M,N_s_q_Cert_Leve_C01_F,N_s_q_Cert_Leve_C01_P,N_s_q_Cert_Leve_C06_M,N_s_q_Cert_Leve_C06_F,N_s_q_Cert_Leve_C06_P,N_s_q_Cert_Leve_C11_M,N_s_q_Cert_Leve_C11_F,N_s_q_Cert_Leve_C11_P,Mig_Liv_SA_1yr_ag_01_Cen_M,Mig_Liv_SA_1yr_ag_01_Cen_F,Mig_Liv_SA_1yr_ag_01_Cen_P,Mig_Liv_SA_1yr_ag_06_Cen_M,Mig_Liv_SA_1yr_ag_06_Cen_F,Mig_Liv_SA_1yr_ag_06_Cen_P,Mig_Liv_SA_1yr_ag_11_Cen_M,Mig_Liv_SA_1yr_ag_11_Cen_F,Mig_Liv_SA_1yr_ag_11_Cen_P,Mig_Liv_DA_1yr_ag_01_Cen_M,Mig_Liv_DA_1yr_ag_01_Cen_F,Mig_Liv_DA_1yr_ag_01_Cen_P,Mig_Liv_DA_1yr_ag_06_Cen_M,Mig_Liv_DA_1yr_ag_06_Cen_F,Mig_Liv_DA_1yr_ag_06_Cen_P,Mig_Liv_DA_1yr_ag_11_Cen_M,Mig_Liv_DA_1yr_ag_11_Cen_F,Mig_Liv_DA_1yr_ag_11_Cen_P,Mi_Liv_SA_5yrs_ag_2001_Ce_M,Mi_Liv_SA_5yrs_ag_2001_Ce_F,Mi_Liv_SA_5yrs_ag_2001_Ce_P,Mi_Liv_SA_5yrs_ag_2006_Ce_M,Mi_Liv_SA_5yrs_ag_2006_Ce_F,Mi_Liv_SA_5yrs_ag_2006_Ce_P,Mi_Liv_SA_5yrs_ag_2011_Ce_M,Mi_Liv_SA_5yrs_ag_2011_Ce_F,Mi_Liv_SA_5yrs_ag_2011_Ce_P,Mi_Liv_DA_5yrs_ag_2001_Ce_M,Mi_Liv_DA_5yrs_ag_2001_Ce_F,Mi_Liv_DA_5yrs_ag_2001_Ce_P,Mi_Liv_DA_5yrs_ag_2006_Ce_M,Mi_Liv_DA_5yrs_ag_2006_Ce_F,Mi_Liv_DA_5yrs_ag_2006_Ce_P,Mi_Liv_DA_5yrs_ag_2011_Ce_M,Mi_Liv_DA_5yrs_ag_2011_Ce_F,Mi_Liv_DA_5yrs_ag_2011_Ce_P
LGA13310,10645,10458,21103,11125,10618,21743,11320,11127,22447,4547,2392,6939,4532,2436,6968,4998,2801,7799,942,2150,3092,1016,2364,3380,1155,2531,3686,434,355,789,484,356,840,416,341,757,448,335,783,395,339,734,402,339,741,6371,5232,11603,6427,5495,11922,6971,6012,12983,3589,4487,8076,4116,4570,8686,3753,4577,8330,7.0,6.4,6.7,6.1,6.2,6.2,5.8,5.6,5.7,59.8,50.0,55.0,57.8,51.7,54.8,61.6,54.0,57.8,55.6,46.8,51.3,54.2,48.6,51.5,58.0,51.0,54.5,113,67,180,133,89,222,171,169,340,76,130,206,60,152,212,100,163,263,517,612,1129,599,819,1418,708,949,1657,450,687,1137,602,840,1442,659,942,1601,2635,1080,3715,3092,1456,4548,3151,1851,5002,9848,9885,19733,10486,10391,20877,10907,10987,21894,2126,2243,4369,1980,1933,3913,1867,1916,3783,6511,6565,13076,6860,6742,13602,7338,7350,14688,4754,4962,9716,4872,4901,9773,4588,4794,9382
LGA13320,12563,13136,25699,13474,14081,27555,14016,15088,29104,3564,1633,5197,3876,1811,5687,3818,1941,5759,1199,2298,3497,1388,2781,4169,1511,3004,4515,442,339,781,417,362,779,410,397,807,793,466,1259,640,456,1096,584,411,995,5998,4736,10734,6321,5410,11731,6323,5753,12076,6121,7845,13966,6420,7876,14296,6862,8411,15273,13.2,9.8,11.7,10.1,8.4,9.3,9.2,7.1,8.2,47.7,36.1,41.8,46.9,38.4,42.6,45.1,38.1,41.5,41.4,32.5,36.9,42.2,35.2,38.6,40.9,35.4,38.1,115,55,170,144,97,241,190,154,344,98,126,224,82,140,222,116,159,275,528,612,1140,706,818,1524,788,1061,1849,529,748,1277,674,1006,1680,800,1212,2012,3756,1314,5070,4175,1772,5947,4501,2226,6727,11927,12269,24196,13120,13416,26536,13437,14075,27512,2869,2969,5838,2285,2429,4714,2317,2521,4838,7337,7601,14938,8409,8565,16974,9241,9689,18930,6767,7017,13784,6199,6499,12698,5640,6104,11744
LGA13340,3437,3476,6913,3712,3702,7414,3812,3791,7603,1844,766,2610,2008,874,2882,1968,850,2818,261,813,1074,333,963,1296,366,1039,1405,159,120,279,175,124,299,151,131,282,137,86,223,102,81,183,98,91,189,2401,1785,4186,2618,2042,4660,2583,2111,4694,946,1584,2530,935,1521,2456,1032,1481,2513,5.7,4.8,5.3,3.9,4.0,3.9,3.8,4.3,4.0,69.9,51.4,60.6,70.5,55.2,62.9,67.8,55.7,61.7,65.9,48.9,57.3,67.8,53.0,60.4,65.2,53.3,59.3,19,16,35,27,34,61,35,45,80,28,41,69,24,49,73,28,57,85,133,248,381,173,335,508,194,365,559,157,232,389,180,314,494,196,342,538,822,330,1152,1026,507,1533,1106,630,1736,3887,3831,7718,4043,3935,7978,4122,3983,8105,550,576,1126,573,546,1119,493,542,1035,2821,2695,5516,2837,2692,5529,3014,2827,5841,1365,1454,2819,1495,1546,3041,1321,1439,2760
LGA13380,16057,17210,33267,17218,18268,35486,17832,19345,37177,5615,2772,8387,6053,3045,9098,5670,3231,8901,1631,3282,4913,1872,3748,5620,2066,4021,6087,567,481,1048,570,502,1072,584,526,1110,1245,747,1992,1014,851,1865,947,735,1682,9058,7282,16340,9509,8146,17655,9267,8513,17780,6459,9304,15763,6959,9351,16310,7595,9935,17530,13.7,10.3,12.2,10.7,10.4,10.6,10.2,8.6,9.5,56.4,42.3,49.1,55.2,44.6,49.8,52.0,44.0,47.8,48.7,38.0,43.1,49.3,39.9,44.5,46.7,40.2,43.3,123,68,191,154,101,255,199,162,361,124,189,313,127,207,334,130,263,393,659,857,1516,831,1155,1986,944,1448,2392,606,1011,1617,739,1283,2022,871,1526,2397,4255,1641,5896,4960,2409,7369,5331,3150,8481,16435,17064,33499,17886,18475,36361,17802,18938,36740,3708,3984,7692,2952,3273,6225,3136,3360,6496,10927,11383,22310,11502,11731,23233,12486,12991,25477,8030,8576,16606,8096,8844,16940,7143,8037,15180
LGA13450,9006,8867,17873,9046,9110,18156,9421,9448,18869,5119,2282,7401,5033,2375,7408,4889,2369,7258,742,2049,2791,769,2174,2943,937,2366,3303,441,361,802,389,344,733,374,359,733,365,233,598,252,197,449,301,274,575,6667,4925,11592,6443,5090,11533,6501,5368,11869,1969,3548,5517,1967,3414,5381,2199,3421,5620,5.5,4.7,5.2,3.9,3.9,3.9,4.6,5.1,4.8,74.0,55.5,64.9,71.2,55.9,63.5,69.0,56.8,62.9,70.0,52.9,61.5,68.4,53.7,61.1,65.8,53.9,59.9,72,45,117,101,64,165,121,97,218,40,84,124,46,94,140,50,102,152,479,554,1033,520,733,1253,581,868,1449,243,409,652,285,491,776,343,613,956,2095,894,2989,2203,1101,3304,2384,1363,3747,9108,9057,18165,9190,9205,18395,9744,9733,19477,2184,2046,4230,1776,1786,3562,1556,1494,3050,5965,5988,11953,6100,6106,12206,6643,6582,13225,4492,4326,8818,3980,4053,8033,3836,3874,7710
LGA13500,1487,1386,2873,1430,1458,2888,1476,1413,2889,787,270,1057,708,279,987,740,273,1013,160,373,533,146,389,535,139,378,517,74,56,130,87,59,146,67,65,132,60,33,93,55,47,102,46,34,80,1081,732,1813,996,774,1770,992,750,1742,368,616,984,360,624,984,403,602,1005,5.6,4.5,5.1,5.5,6.1,5.8,4.6,4.5,4.6,72.7,52.8,63.1,69.7,53.1,61.3,67.2,53.1,60.3,68.7,50.4,59.9,65.8,49.9,57.8,64.0,50.7,57.5,8,3,11,6,8,14,16,18,34,7,15,22,7,14,21,9,13,22,52,86,138,58,113,171,60,127,187,58,76,134,50,91,141,72,87,159,335,130,465,359,156,515,385,219,604,1566,1465,3031,1557,1551,3108,1583,1530,3113,271,286,557,223,239,462,201,184,385,1175,1087,2262,1176,1132,2308,1204,1145,2349,567,554,1121,467,534,1001,478,461,939
LGA13550,4399,4575,8974,4388,4518,8906,4856,4775,9631,2038,936,2974,2125,945,3070,2400,1031,3431,366,919,1285,369,967,1336,452,1158,1610,192,167,359,163,147,310,177,139,316,291,190,481,228,209,437,167,168,335,2887,2212,5099,2885,2268,5153,3196,2496,5692,1353,2175,3528,1280,2058,3338,1297,1956,3253,10.1,8.6,9.4,7.9,9.2,8.5,5.2,6.7,5.9,65.6,48.3,56.8,65.7,50.2,57.9,65.8,52.3,59.1,59.0,44.2,51.5,60.5,45.6,53.0,62.4,48.8,55.6,20,12,32,25,18,43,34,35,69,27,42,69,18,45,63,25,62,87,188,275,463,197,342,539,260,401,661,133,264,397,157,288,445,188,337,525,1010,460,1470,1080,587,1667,1269,796,2065,4627,4691,9318,4637,4689,9326,4866,4746,9612,950,996,1946,808,800,1608,849,837,1686,3241,3291,6532,3135,3098,6233,3338,3147,6485,1960,2062,4022,1946,2028,3974,1966,2023,3989
LGA13650,1620,1583,3203,1605,1597,3202,1639,1667,3306,747,344,1091,719,376,1095,737,365,1102,153,288,441,156,340,496,184,365,549,54,48,102,63,47,110,63,56,119,108,48,156,83,53,136,66,55,121,1062,728,1790,1021,816,1837,1050,841,1891,504,796,1300,504,702,1206,502,745,1247,10.2,6.6,8.7,8.1,6.5,7.4,6.3,6.5,6.4,65.6,46.0,55.9,63.7,51.1,57.4,64.0,50.5,57.2,58.9,43.0,51.0,58.5,47.8,53.1,60.0,47.2,53.5,14,13,27,18,17,35,20,18,38,6,20,26,8,17,25,8,19,27,60,81,141,67,103,170,66,132,198,45,72,117,58,86,144,58,116,174,271,128,399,291,168,459,380,221,601,1793,1697,3490,1758,1672,3430,1778,1772,3550,295,261,556,250,256,506,240,243,483,1296,1237,2533,1266,1203,2469,1286,1258,2544,623,605,1228,600,596,1196,589,615,1204
LGA13660,2215,2140,4355,2160,2104,4264,1974,1963,3937,1052,466,1518,1025,492,1517,917,422,1339,163,347,510,152,405,557,132,396,528,113,73,186,93,70,163,75,67,142,101,64,165,67,58,125,52,56,108,1429,950,2379,1337,1025,2362,1176,941,2117,708,1107,1815,727,1005,1732,741,968,1709,7.1,6.7,6.9,5.0,5.7,5.3,4.4,6.0,5.1,64.5,44.4,54.6,61.9,48.7,55.4,59.6,47.9,53.8,60.0,41.4,50.8,58.8,45.9,52.5,57.0,45.1,51.0,8,9,17,10,14,24,7,19,26,13,15,28,5,12,17,6,26,32,68,137,205,86,165,251,80,159,239,65,107,172,71,143,214,76,151,227,377,169,546,432,236,668,418,309,727,2312,2176,4488,2235,2176,4411,2095,2046,4141,388,391,779,357,358,715,283,299,582,1703,1597,3300,1572,1521,3093,1551,1499,3050,818,831,1649,860,853,1713,674,704,1378
LGA13700,1430,1462,2892,1393,1403,2796,1377,1419,2796,700,313,1013,660,288,948,606,287,893,128,266,394,116,303,419,122,290,412,51,48,99,63,35,98,45,51,96,45,36,81,42,39,81,56,29,85,924,663,1587,881,665,1546,829,657,1486,461,742,1203,457,695,1152,501,703,1204,4.9,5.4,5.1,4.8,5.9,5.2,6.8,4.4,5.7,64.6,45.3,54.9,63.2,47.4,55.3,60.2,46.3,53.1,61.5,42.9,52.1,60.2,44.6,52.4,56.1,44.3,50.1,12,7,19,12,6,18,15,16,31,11,20,31,10,28,38,13,19,32,61,82,143,74,98,172,72,116,188,50,86,136,62,82,144,52,108,160,282,126,408,317,165,482,367,219,586,1513,1534,3047,1478,1506,2984,1425,1503,2928,262,229,491,196,184,380,204,195,399,1093,1107,2200,1048,1060,2108,1048,1096,2144,582,575,1157,534,527,1061,494,500,994
LGA13800,22478,23177,45655,22949,23512,46461,24012,24589,48601,12866,6444,19310,12770,6626,19396,13180,6924,20104,2284,5711,7995,2301,5969,8270,2533,6420,8953,1002,931,1933,1020,876,1896,973,884,1857,792,651,1443,621,653,1274,741,787,1528,16944,13737,30681,16712,14124,30836,17427,15015,32442,4455,8316,12771,4841,8096,12937,5325,8476,13801,4.7,4.7,4.7,3.7,4.6,4.1,4.3,5.2,4.7,75.4,59.3,67.2,72.8,60.1,66.4,72.6,61.1,66.8,71.9,56.5,64.0,70.1,57.3,63.6,69.5,57.9,63.6,310,258,568,351,327,678,442,468,910,178,311,489,161,337,498,172,387,559,1212,1860,3072,1373,2218,3591,1527,2606,4133,1177,1635,2812,1355,1948,3303,1578,2386,3964,7079,2759,9838,7360,3321,10681,8061,4113,12174,23738,23968,47706,24731,24724,49455,25523,25696,51219,4737,4817,9554,3499,3695,7194,3556,3590,7146,14825,14857,29682,16697,16697,33394,17783,17856,35639,11620,11979,23599,9638,9937,19575,9398,9680,19078
LGA13850,1377,1325,2702,1300,1303,2603,1247,1200,2447,734,328,1062,655,294,949,574,263,837,117,272,389,109,300,409,107,273,380,81,49,130,54,53,107,60,55,115,42,34,76,41,32,73,35,19,54,974,683,1657,859,679,1538,776,610,1386,348,592,940,366,555,921,401,539,940,4.3,5.0,4.6,4.8,4.7,4.7,4.5,3.1,3.9,70.7,51.5,61.3,66.0,52.2,59.1,62.3,50.9,56.7,67.7,49.0,58.5,62.9,49.7,56.3,59.5,49.3,54.5,4,3,7,6,7,13,13,7,20,6,16,22,4,18,22,6,15,21,59,87,146,58,81,139,64,104,168,41,80,121,51,72,123,65,76,141,263,85,348,284,126,410,263,152,415,1419,1391,2810,1392,1369,2761,1264,1235,2499,317,279,596,256,240,496,195,201,396,997,965,1962,995,941,1936,939,915,1854,611,579,1190,545,553,1098,432,440,872
LGA13950,33146,34637,67783,34639,36188,70827,38185,39715,77900,16312,9418,25730,16556,9653,26209,18056,10430,28486,3041,5631,8672,3359,5996,9355,4209,6801,11010,1412,1141,2553,1408,1097,2505,1386,1264,2650,1866,1119,2985,1584,1254,2838,1732,1552,3284,22631,17309,39940,22907,18000,40907,25383,20047,45430,8893,15355,24248,9270,15812,25082,10320,17156,27476,8.2,6.5,7.5,6.9,7.0,6.9,6.8,7.7,7.2,68.3,50.0,58.9,66.1,49.7,57.8,66.5,50.5,58.3,62.6,46.7,54.5,61.6,46.3,53.7,61.9,46.6,54.1,677,420,1097,1210,817,2027,2221,1756,3977,215,282,497,246,289,535,377,433,810,2711,3135,5846,3556,4185,7741,4691,5723,10414,1689,2049,3738,2126,2766,4892,2978,3547,6525,7590,3194,10784,7236,3629,10865,7501,4267,11768,32487,33238,65725,34268,35610,69878,38847,40199,79046,6864,6968,13832,6349,6287,12636,6404,6302,12706,21563,22417,43980,22440,23306,45746,24800,25925,50725,15205,15356,30561,15229,15695,30924,16852,17165,34017
LGA14000,54654,59737,114391,56802,62780,119582,59589,64939,124528,30215,16650,46865,30445,17508,47953,31110,17970,49080,6342,14855,21197,7001,16096,23097,7827,16836,24663,2170,2196,4366,1892,2066,3958,1749,2057,3806,1700,1296,2996,1567,1370,2937,2079,1851,3930,40427,34997,75424,40905,37040,77945,42765,38714,81479,12804,22670,35474,13848,23359,37207,15144,24302,39446,4.2,3.7,4.0,3.8,3.7,3.8,4.9,4.8,4.8,74.0,58.6,65.9,72.0,59.0,65.2,71.8,59.6,65.4,70.9,56.4,63.3,69.3,56.8,62.7,68.3,56.8,62.3,3590,1969,5559,4672,3109,7781,6129,4611,10740,973,1573,2546,979,1635,2614,1272,1966,3238,9990,9920,19910,11869,12762,24631,13671,15067,28738,4628,6055,10683,5273,7592,12865,5710,7981,13691,11245,6417,17662,10690,6074,16764,10520,6272,16792,57075,60902,117977,59719,64422,124141,63672,67643,131315,10263,10727,20990,9043,9691,18734,8726,9209,17935,36922,39563,76485,40652,43736,84388,43839,46786,90625,26495,28496,54991,23973,26486,50459,24184,25799,49983
LGA14100,4995,5173,10168,5193,5474,10667,5060,5459,10519,2315,1347,3662,2297,1324,3621,2386,1372,3758,517,1024,1541,526,1193,1719,571,1212,1783,165,173,338,137,175,312,121,173,294,136,90,226,94,64,158,115,101,216,3133,2634,5767,3054,2756,5810,3193,2858,6051,1669,2188,3857,1791,2372,4163,1683,2407,4090,4.3,3.4,3.9,3.1,2.3,2.7,3.6,3.5,3.6,62.7,50.9,56.7,58.8,50.4,54.5,63.1,52.4,57.5,60.0,49.2,54.5,57.0,49.2,53.0,60.9,50.5,55.5,366,267,633,450,355,805,568,458,1026,75,140,215,72,145,217,95,168,263,973,948,1921,1136,1160,2296,1276,1360,2636,364,533,897,351,657,1008,405,685,1090,709,456,1165,632,367,999,585,391,976,4955,4937,9892,5167,5333,10500,5242,5484,10726,1138,1013,2151,868,794,1662,903,829,1732,2851,3104,5955,3122,3479,6601,3331,3722,7053,2915,2532,5447,2622,2323,4945,2466,2222,4688
LGA14150,27249,29791,57040,28430,31291,59721,30737,33584,64321,13347,8148,21495,13533,8429,21962,14474,9109,23583,2670,5329,7999,3241,6019,9260,3778,6793,10571,1066,971,2037,1014,1008,2022,1045,1060,2105,1051,789,1840,1084,911,1995,1201,1150,2351,18134,15237,33371,18872,16367,35239,20498,18112,38610,7927,13065,20992,7886,13212,21098,9000,14156,23156,5.8,5.2,5.5,5.7,5.6,5.7,5.9,6.3,6.1,66.5,51.1,58.5,66.4,52.3,59.0,66.7,53.9,60.0,62.7,48.5,55.3,62.6,49.4,55.7,62.8,50.5,56.4,853,516,1369,1428,1115,2543,2027,1865,3892,229,381,610,254,414,668,337,508,845,3147,3425,6572,3956,4459,8415,5006,5896,10902,1732,2222,3954,2057,2857,4914,2650,3334,5984,6381,2875,9256,5946,2804,8750,5916,3147,9063,26911,28510,55421,28663,30681,59344,31432,33471,64903,5083,5409,10492,4385,4870,9255,4606,4987,9593,17759,18930,36689,19375,20869,40244,21193,22720,43913,12416,13309,25725,11641,12781,24422,12689,13720,26409
LGA14200,5680,5892,11572,5846,6170,12016,6082,6331,12413,2513,1193,3706,2648,1318,3966,2651,1400,4051,562,1068,1630,531,1248,1779,552,1336,1888,232,189,421,212,160,372,176,172,348,368,254,622,319,249,568,278,220,498,3675,2704,6379,3710,2975,6685,3657,3128,6785,1781,2948,4729,1867,2919,4786,2093,2849,4942,10.0,9.4,9.8,8.6,8.4,8.5,7.6,7.0,7.3,64.7,45.9,55.1,63.5,48.2,55.6,60.1,49.4,54.7,58.2,41.6,49.7,58.0,44.2,50.9,55.6,45.9,50.6,28,15,43,32,33,65,38,48,86,30,70,100,48,78,126,38,103,141,242,299,541,246,429,675,297,527,824,155,294,449,213,350,563,242,410,652,1236,514,1750,1497,781,2278,1624,1013,2637,5718,5909,11627,5979,6270,12249,6235,6410,12645,1318,1345,2663,1228,1287,2515,1181,1277,2458,3975,4045,8020,3812,3999,7811,4192,4264,8456,2668,2776,5444,2916,3066,5982,2699,2879,5578
LGA14250,714,619,1333,676,604,1280,602,529,1131,423,160,583,362,154,516,328,129,457,52,150,202,54,163,217,42,134,176,51,43,94,31,23,54,23,20,43,21,11,32,14,14,28,11,7,18,547,364,911,461,354,815,404,290,694,138,239,377,182,231,413,152,213,365,3.8,3.0,3.5,3.0,4.0,3.4,2.7,2.4,2.6,76.6,58.8,68.3,68.3,58.6,63.7,67.1,54.7,61.3,73.7,57.0,65.9,66.2,56.3,61.5,65.3,53.4,59.7,0,3,3,6,3,9,4,0,4,0,3,3,0,3,3,0,7,7,21,42,63,24,61,85,31,47,78,24,40,64,20,25,45,24,33,57,156,58,214,157,72,229,143,73,216,777,720,1497,721,652,1373,638,574,1212,119,83,202,101,94,195,63,55,118,583,542,1125,530,464,994,502,441,943,250,203,453,251,238,489,159,148,307
LGA14300,2442,1876,4318,2616,1965,4581,2652,1962,4614,963,425,1388,934,430,1364,923,444,1367,140,325,465,151,404,555,175,407,582,79,67,146,67,49,116,79,72,151,99,70,169,79,65,144,54,53,107,1281,887,2168,1231,948,2179,1231,976,2207,1112,922,2034,1274,905,2179,1317,879,2196,7.7,7.9,7.8,6.4,6.9,6.6,4.4,5.4,4.8,52.5,47.3,50.2,47.1,48.2,47.6,46.4,49.7,47.8,48.4,43.6,46.3,44.0,44.9,44.4,44.4,47.0,45.5,14,7,21,16,13,29,17,30,47,9,15,24,12,21,33,8,21,29,68,109,177,83,144,227,89,159,248,79,82,161,82,100,182,96,123,219,422,196,618,493,266,759,504,359,863,2020,1992,4012,2095,2063,4158,2020,2002,4022,401,407,808,294,279,573,340,346,686,1461,1446,2907,1460,1472,2932,1491,1449,2940,814,808,1622,751,738,1489,690,716,1406
LGA14350,10222,10593,20815,11019,11127,22146,11486,11496,22982,3080,1597,4677,3183,1697,4880,3188,1833,5021,1047,1933,2980,1212,2217,3429,1281,2382,3663,427,312,739,426,343,769,389,371,760,1072,593,1665,714,487,1201,578,340,918,5626,4435,10061,5535,4744,10279,5436,4926,10362,4262,5764,10026,4843,5736,10579,5440,6009,11449,19.1,13.4,16.5,12.9,10.3,11.7,10.6,6.9,8.9,55.0,41.9,48.3,50.2,42.6,46.4,47.3,42.8,45.1,44.6,36.3,40.3,43.7,38.3,41.0,42.3,39.9,41.1,45,31,76,65,67,132,83,90,173,73,91,164,63,112,175,76,145,221,347,523,870,441,635,1076,522,832,1354,328,523,851,389,705,1094,460,812,1272,2681,1006,3687,3007,1482,4489,3295,1893,5188,10516,10611,21127,10967,11157,22124,11364,11525,22889,2252,2416,4668,1780,1895,3675,1658,1809,3467,7232,7193,14425,7356,7449,14805,8122,8078,16200,4755,5101,9856,4562,4809,9371,4052,4403,8455
LGA14400,7050,7613,14663,7171,7806,14977,7738,8367,16105,3164,1474,4638,3227,1478,4705,3388,1727,5115,784,1863,2647,881,2138,3019,1011,2236,3247,326,260,586,268,276,544,314,291,605,290,212,502,206,203,409,219,203,422,4564,3809,8373,4582,4095,8677,4932,4457,9389,2299,3559,5858,2310,3389,5699,2526,3668,6194,6.4,5.6,6.0,4.5,5.0,4.7,4.4,4.6,4.5,64.7,50.0,57.1,63.9,52.4,57.9,63.7,53.3,58.3,60.6,47.2,53.7,61.0,49.8,55.2,60.9,50.8,55.7,181,114,295,241,175,416,304,284,588,110,177,287,114,210,324,153,289,442,706,757,1463,878,1004,1882,1040,1301,2341,474,755,1229,576,887,1463,725,1016,1741,2157,876,3033,2114,1002,3116,2369,1240,3609,7614,7829,15443,7551,7921,15472,7876,8312,16188,1294,1340,2634,1107,1167,2274,1298,1382,2680,5046,5287,10333,5467,5711,11178,5579,5858,11437,3404,3498,6902,2707,2953,5660,3127,3428,6555
