SA3_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
11904,5,3,5,3,14,52,109,273,747,668,576,213,321,221,187,3400,3,3,26,30,52,108,130,131,228,146,111,48,49,40,86,1180,0,0,3,5,8,6,8,16,41,41,30,12,21,10,34,241,3,0,0,0,0,3,0,0,11,19,16,8,24,17,38,145,56,31,28,35,58,81,123,144,322,290,189,97,88,76,220,1831,0,0,0,0,0,0,3,3,5,3,5,6,0,4,840,879,79,40,63,69,146,282,437,701,2154,2308,2478,1747,2175,1968,1991,16647,0,3,3,3,12,20,61,129,371,313,253,117,112,57,165,1629,0,4,28,38,56,131,115,148,208,119,63,27,28,3,93,1065,0,0,5,3,8,0,8,3,28,26,16,7,0,3,20,133,18,4,19,13,17,16,15,9,37,16,9,6,3,0,18,205,126,39,91,89,150,198,228,224,389,248,142,76,47,37,217,2296,0,0,0,0,0,0,0,5
12001,7,3,0,3,7,20,36,82,231,253,352,145,430,365,102,2030,5,3,4,8,13,22,20,28,87,59,52,32,47,65,28,467,3,0,0,0,3,3,0,3,14,9,10,7,14,12,12,87,0,0,0,0,0,0,0,0,4,5,4,7,16,19,14,65,47,11,4,7,20,17,42,44,165,125,97,70,66,48,103,876,0,0,0,0,0,0,0,3,3,0,3,0,3,6,526,550,60,18,18,16,48,81,135,210,798,874,1236,1002,1840,3033,1218,10596,0,0,3,4,3,5,29,73,196,196,193,75,120,60,107,1060,0,4,11,21,30,57,53,66,111,63,49,27,34,5,60,581,0,0,0,3,0,7,3,3,11,10,6,3,3,3,10,59,9,3,11,4,6,8,9,3,7,3,6,4,3,0,5,99,85,16,34,41,44,61,75,98,193,116,89,51,36,22,108,1079,0,0,0,0,0,0,0,0
12002,0,0,0,0,0,3,9,15,49,103,158,57,326,318,56,1100,3,3,3,5,3,8,4,9,25,30,17,17,27,29,20,202,0,0,0,0,0,0,0,0,3,3,10,3,10,13,3,48,0,0,0,0,0,0,0,0,0,3,3,7,8,34,8,55,8,3,3,0,7,4,23,14,51,33,34,17,25,21,32,259,0,0,0,0,0,0,0,0,0,3,0,0,0,5,366,383,17,7,6,7,13,14,44,54,224,329,494,487,1144,2917,688,6451,0,0,0,0,0,9,14,27,101,109,98,57,126,68,88,707,0,3,4,7,9,23,32,33,78,46,28,8,13,11,35,318,0,0,0,0,3,3,0,3,0,0,3,0,7,0,4,30,3,0,7,0,5,7,5,0,3,0,5,0,3,0,9,58,32,5,37,22,42,44,62,46,81,51,35,16,14,11,58,568,0,0,0,0,0,0,0,0
12003,3,3,10,7,20,44,113,215,718,662,589,194,397,406,154,3525,4,8,23,17,46,76,99,105,191,107,101,57,55,72,73,1032,4,3,3,0,7,4,11,12,34,25,19,16,13,21,21,200,0,0,3,0,0,0,0,3,13,15,18,16,13,21,32,129,93,26,36,21,66,62,109,99,308,224,200,97,111,103,165,1706,0,0,0,0,0,0,0,5,6,5,0,4,0,9,886,919,117,42,73,41,139,214,380,567,1966,2003,2196,1642,2479,3658,1913,17432,3,3,4,8,9,33,82,115,388,300,270,106,157,72,155,1707,4,12,33,39,64,102,124,99,221,124,70,29,29,17,67,1028,0,3,0,3,3,11,10,12,28,15,7,12,6,4,23,132,25,4,27,19,27,40,18,18,20,18,0,4,5,0,8,221,178,51,78,83,147,179,188,220,386,230,146,90,52,46,203,2278,0,0,0,0,0,0,0,0
12101,11,6,3,3,7,22,50,74,288,374,547,156,766,952,167,3414,0,5,4,13,15,30,31,35,88,59,68,41,79,142,59,662,3,0,0,0,4,3,6,7,23,11,7,7,23,19,17,120,0,0,0,0,0,0,0,0,4,8,10,13,10,32,26,107,73,12,16,14,31,33,50,36,128,98,86,60,86,91,100,915,0,0,0,0,0,0,0,0,0,0,3,0,3,3,994,1006,85,26,33,36,64,101,178,220,849,1005,1419,1117,2332,5751,1901,15111,4,0,3,0,3,14,34,72,202,222,237,69,191,113,127,1297,5,12,17,26,27,51,53,57,100,88,56,24,41,20,65,639,4,0,0,0,0,4,0,0,9,11,3,4,11,6,14,67,24,3,10,3,8,7,4,5,16,9,6,0,3,3,13,119,163,34,57,40,55,86,67,89,217,116,105,49,39,55,133,1294,0,0,0,0,0,0,0,0
12102,0,0,3,0,9,19,49,94,346,424,593,177,368,285,120,2479,6,3,10,9,20,34,34,45,94,70,58,30,31,37,52,532,0,0,0,0,0,0,7,0,10,15,19,6,18,10,21,109,0,0,0,0,0,0,0,0,3,0,8,8,14,25,15,74,32,3,22,8,26,16,37,32,134,99,79,39,49,30,62,676,0,0,0,0,0,0,0,0,0,0,0,0,0,4,578,595,46,8,35,22,62,83,150,246,978,1265,1775,1480,2188,2569,1381,12281,0,0,0,0,3,25,32,43,221,211,168,85,83,43,130,1041,0,6,13,21,27,65,69,74,145,89,35,14,16,3,54,639,3,0,3,0,0,3,0,5,9,5,7,0,4,4,14,67,5,0,6,3,5,9,7,8,20,4,3,0,0,0,11,86,51,22,32,21,55,68,85,82,184,98,61,26,22,11,98,916,0,0,0,0,0,0,0,0
12103,14,0,3,3,10,21,37,75,244,341,485,183,995,1267,281,3965,6,0,9,6,12,29,29,40,97,81,94,42,109,162,79,804,0,0,0,0,3,3,3,7,5,14,7,6,22,29,34,130,0,0,0,0,0,0,0,0,5,3,9,4,15,35,23,94,88,23,12,14,21,31,36,43,138,122,114,88,150,171,138,1189,0,0,0,0,0,0,0,0,0,3,3,0,0,5,1294,1304,125,30,31,30,68,101,143,220,793,1018,1394,1222,3028,7860,2712,18770,4,3,3,0,4,13,19,51,165,213,180,83,194,138,161,1233,0,9,19,12,22,59,44,52,140,93,58,32,36,31,62,679,0,0,3,0,4,3,3,3,12,9,4,8,4,4,10,67,9,4,9,12,12,8,7,9,8,4,4,4,0,0,13,98,156,37,53,21,38,60,76,89,203,118,80,61,50,49,135,1239,0,0,0,0,0,0,0,0
12104,7,0,0,0,0,11,13,35,121,174,268,78,607,739,148,2205,0,0,0,0,3,10,20,14,28,36,29,22,60,102,39,378,3,0,0,0,0,0,0,0,10,8,10,6,21,20,17,94,0,0,0,0,0,0,0,0,0,0,4,3,11,42,16,77,30,0,5,3,11,3,16,11,37,38,33,35,56,97,56,429,0,0,0,0,0,0,0,0,0,4,0,0,0,3,651,659,43,10,7,3,13,32,61,91,332,419,710,575,1610,4164,1257,9323,0,0,3,0,4,6,11,37,141,159,204,57,244,132,128,1136,0,3,9,10,18,36,41,42,104,72,37,33,42,26,69,538,0,0,0,0,4,0,3,0,0,4,12,0,9,3,12,53,0,5,4,6,11,10,9,5,17,7,8,0,7,3,14,97,60,21,19,26,21,42,37,33,108,78,54,36,39,42,92,706,0,0,0,0,0,0,0,0
12201,3,0,0,0,0,3,7,8,44,69,134,36,366,386,84,1140,0,0,0,0,0,0,7,8,14,26,21,19,19,57,35,217,0,0,0,0,0,0,0,0,3,3,10,3,4,11,6,45,0,0,0,0,0,0,0,0,0,0,3,3,4,13,6,34,7,0,3,3,5,3,9,3,24,29,24,16,30,47,31,243,0,0,0,0,0,0,0,0,0,0,0,0,3,3,340,352,13,0,6,4,12,14,32,33,163,255,407,353,884,2373,758,5315,0,0,0,0,5,6,8,19,64,60,76,28,78,39,57,447,3,0,8,3,4,12,23,28,51,28,33,10,12,5,39,260,0,0,0,0,0,0,0,3,7,3,3,0,3,0,0,20,3,0,0,3,3,3,3,0,3,3,0,0,3,0,3,42,19,4,9,14,17,23,24,30,58,37,24,16,11,8,47,335,0,0,0,0,0,0,0,0
12202,4,0,3,0,0,4,13,14,104,161,186,74,308,270,83,1220,0,0,4,4,9,5,13,21,48,32,38,30,38,62,53,353,0,0,0,0,3,3,3,0,10,5,10,3,11,7,8,72,0,0,0,0,0,0,0,3,0,7,5,6,19,20,20,81,11,7,4,4,7,12,16,17,67,61,56,39,44,35,50,425,0,0,0,0,0,0,0,4,0,0,0,4,0,0,490,508,20,12,16,10,24,24,58,98,515,725,947,942,1525,2258,1247,8412,3,0,0,0,3,14,12,34,126,118,111,50,84,45,123,735,0,0,9,11,22,40,48,54,128,68,49,25,24,3,72,561,0,0,0,0,0,0,3,3,7,3,8,3,0,3,14,48,3,5,0,3,3,0,0,0,12,8,3,0,0,0,6,49,19,9,12,18,19,25,27,53,108,65,46,16,22,14,81,530,0,0,0,0,0,0,0,0
12203,5,0,0,0,3,21,36,85,364,456,508,204,829,729,216,3458,0,3,8,7,19,18,37,47,119,101,110,65,72,108,92,811,3,0,0,0,3,0,3,5,13,22,16,10,21,32,26,149,0,3,0,0,0,0,0,0,6,15,21,26,27,34,26,163,40,9,15,14,25,19,34,47,182,154,129,85,78,88,140,1060,0,0,0,0,0,0,0,3,0,0,7,0,3,7,1110,1134,64,29,29,23,59,80,148,289,1297,1833,2421,2331,3821,6070,2570,21065,4,0,3,3,6,42,58,101,336,333,333,115,179,114,212,1852,0,3,17,27,52,126,121,119,267,149,96,43,29,8,116,1182,0,0,4,3,4,3,5,13,20,11,12,6,4,7,27,113,3,5,13,9,17,17,8,11,16,4,0,4,3,0,18,125,72,21,42,39,68,89,109,153,294,198,121,54,34,38,210,1538,0,0,0,0,4,0,0,3
12301,0,0,0,0,3,12,31,69,286,396,328,134,173,128,115,1695,0,0,0,0,6,7,22,19,61,52,31,23,14,10,18,274,0,0,0,0,0,0,5,5,5,18,12,9,12,0,12,78,0,0,0,0,0,0,0,0,5,7,11,14,15,9,10,86,17,0,8,0,11,15,17,32,90,80,39,19,17,16,46,415,0,0,0,0,0,0,0,0,4,4,3,0,0,0,362,371,26,10,15,3,27,43,95,165,788,1279,1587,1417,1760,1302,995,9517,0,0,3,3,0,10,42,71,239,221,158,93,67,25,105,1039,0,3,13,11,31,69,78,83,115,50,34,13,8,3,63,576,0,0,0,0,3,3,4,9,13,15,8,0,8,3,13,80,3,3,7,7,12,11,11,12,15,9,4,0,5,0,6,103,31,5,10,41,56,77,73,84,128,71,38,21,13,0,71,721,0,0,0,0,0,0,0,0
12302,5,4,7,3,30,83,149,395,1272,1146,763,295,302,177,286,4927,5,0,14,14,43,87,129,155,316,177,97,64,51,26,105,1286,3,0,3,4,10,7,15,27,75,62,31,8,19,11,49,312,5,0,0,0,0,0,0,0,19,17,35,20,23,14,22,157,66,25,44,31,120,108,195,210,485,296,196,104,75,34,317,2303,3,0,0,0,5,0,7,3,18,9,7,7,7,3,798,857,97,26,75,54,213,310,543,925,3220,3391,3298,2247,2340,1462,2306,20512,3,0,4,0,8,54,151,251,650,494,332,185,125,45,277,2573,0,12,30,37,81,204,219,209,301,164,95,35,28,16,134,1570,4,3,4,5,14,15,20,20,35,21,14,3,12,0,41,205,22,13,50,61,74,108,66,36,64,22,16,0,3,3,47,580,122,37,151,233,428,515,542,404,667,277,121,62,43,30,421,4047,0,0,0,0,0,5,4,4
12303,4,0,0,0,0,16,10,34,171,241,186,72,110,65,92,998,0,0,3,0,0,8,10,22,44,30,28,15,8,13,23,201,0,0,0,0,0,0,0,3,14,18,10,3,4,0,12,64,0,0,0,0,0,0,0,0,3,7,14,9,12,6,12,61,5,4,4,0,9,8,29,20,79,44,34,19,12,6,44,333,0,0,0,0,0,0,0,5,0,0,0,0,5,0,254,271,15,4,10,4,16,37,66,113,568,812,978,738,890,711,795,5750,0,0,0,0,4,18,18,36,116,92,69,31,21,12,70,500,0,3,10,9,17,50,42,41,74,33,17,8,4,0,48,340,0,0,0,0,6,7,4,6,3,3,0,0,0,0,8,39,3,0,0,10,11,13,5,5,10,3,5,0,0,0,4,77,9,7,9,22,45,61,68,37,78,40,20,11,3,4,60,469,0,0,0,0,0,0,0,0
12401,0,3,3,0,3,11,20,57,280,376,331,130,185,113,107,1625,0,0,0,3,11,17,32,42,117,57,50,31,34,18,23,434,0,0,0,0,0,0,0,8,12,16,19,14,8,3,18,99,0,0,0,0,0,0,0,0,3,4,9,10,10,16,15,60,15,4,0,3,16,15,34,44,149,86,56,33,26,14,94,580,0,0,0,0,0,0,0,0,3,0,0,0,0,0,451,460,23,7,7,3,38,62,104,205,976,1193,1431,1245,1475,1208,1154,9141,0,0,3,3,5,15,30,68,233,212,164,79,52,27,116,1012,0,3,13,23,53,115,102,124,180,86,46,20,14,0,67,851,0,3,0,0,3,4,3,3,14,16,4,3,0,0,9,70,3,4,4,3,16,22,17,11,12,0,3,0,0,0,8,101,21,14,35,59,78,134,169,129,208,76,53,22,7,12,107,1127,0,0,0,0,0,0,0,3
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,0,3,6,35,70,200,810,865,659,300,302,222,181,3661,0,0,3,4,16,28,41,74,175,105,71,45,31,14,83,695,0,0,0,0,0,3,14,5,44,28,32,18,19,11,30,200,0,0,0,0,0,0,0,0,18,17,29,26,25,16,37,169,25,5,15,14,35,42,82,86,230,184,122,68,46,40,153,1152,3,0,0,0,0,0,0,3,8,12,10,8,3,7,656,704,48,18,34,21,70,125,241,459,2070,2749,3235,2582,2845,2078,1867,18443,0,0,4,11,12,26,99,170,615,485,354,153,152,62,240,2388,4,0,22,44,101,176,185,220,306,138,70,28,17,16,109,1433,0,0,0,3,10,19,10,16,33,30,19,5,9,4,29,196,6,9,35,28,50,66,35,23,36,11,7,0,3,0,20,335,88,25,85,124,205,345,297,239,410,205,112,52,26,17,228,2471,0,0,0,0,0,0,7,0
12404,0,0,0,0,0,6,18,40,184,214,142,61,72,57,65,867,0,0,0,0,6,13,9,20,38,26,17,14,8,9,14,176,0,0,0,0,0,0,3,3,18,13,6,3,4,0,7,57,0,0,0,0,0,0,0,0,0,8,6,5,4,6,9,42,6,0,0,5,13,9,20,19,68,39,18,12,5,10,39,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,190,15,3,4,8,31,32,56,116,539,694,644,506,587,419,538,4185,0,0,0,0,6,13,26,52,162,124,101,61,24,10,82,660,0,5,4,12,26,62,64,58,77,34,12,10,8,0,26,397,0,0,0,0,0,0,0,3,5,8,3,4,0,0,12,45,0,3,6,9,15,11,9,8,7,4,0,0,3,0,11,81,19,11,25,48,72,104,95,79,117,48,29,8,11,7,69,736,0,0,0,0,0,3,0,3
12405,3,0,0,0,3,10,50,118,414,346,251,118,101,67,92,1574,3,0,3,10,3,22,26,42,92,51,34,16,12,9,23,350,0,3,0,0,3,0,3,6,22,21,15,11,10,3,22,117,0,0,0,0,0,0,0,0,3,10,12,12,8,0,12,56,21,7,9,11,25,29,55,57,147,111,60,31,29,13,76,682,0,0,0,0,0,0,7,0,3,6,3,3,3,0,279,307,28,13,16,18,41,66,156,266,1013,1154,1145,808,856,487,799,6876,0,3,0,0,5,18,38,78,269,194,146,74,61,24,121,1047,0,0,8,9,20,61,75,68,123,59,37,20,8,0,53,543,0,0,5,0,4,6,10,9,12,8,3,4,8,0,21,87,8,4,15,14,15,27,14,10,30,11,8,0,3,0,11,166,42,7,40,59,114,166,143,121,238,90,44,32,10,6,124,1241,0,0,0,0,0,0,0,3
12501,5,3,8,12,34,91,170,303,728,491,378,142,180,133,141,2805,7,4,33,34,97,138,131,198,240,94,72,44,39,21,65,1218,4,0,0,7,4,24,23,31,41,25,22,6,13,0,40,250,0,0,0,0,0,0,3,10,13,16,6,8,6,6,18,88,144,29,49,27,146,140,180,162,389,204,138,59,76,39,181,1968,0,0,0,0,0,3,6,3,7,7,3,0,3,0,567,611,164,43,95,87,296,426,573,808,1981,1418,1296,801,930,758,1246,10916,0,0,3,3,7,20,47,103,192,126,104,53,39,22,63,785,3,3,28,19,28,53,61,43,81,53,15,8,9,3,37,450,0,0,3,0,0,4,4,15,12,0,0,4,0,0,17,71,14,10,21,13,16,16,13,8,11,5,4,0,3,0,14,155,125,23,93,73,126,125,150,135,260,143,79,39,31,10,148,1544,0,0,0,0,0,0,0,0
12502,4,0,3,0,14,47,72,129,407,435,390,151,224,193,85,2154,4,3,13,12,22,45,47,74,133,76,64,35,46,20,37,636,4,0,0,0,0,5,9,11,27,16,6,5,4,3,13,116,0,0,0,0,0,0,3,3,7,5,3,6,12,10,19,65,49,27,17,16,42,44,77,82,171,136,108,50,61,27,88,997,0,0,0,0,0,4,3,0,3,4,0,3,0,3,560,580,65,33,40,29,84,163,265,397,1172,1268,1364,1112,1468,1438,1115,10006,0,0,0,5,5,21,31,65,160,154,139,58,57,30,73,795,3,6,21,22,23,48,54,40,92,70,24,19,12,0,38,472,0,0,0,3,0,8,4,10,8,6,12,3,7,0,7,57,18,3,16,5,12,18,10,6,5,7,4,0,0,0,7,118,81,23,60,36,76,93,111,86,180,100,62,47,13,19,97,1084,0,0,0,0,0,3,0,0
12503,12,3,10,16,33,117,222,438,1233,859,626,271,309,175,304,4628,5,8,41,42,107,177,215,271,459,190,135,73,53,43,151,1974,3,3,10,0,14,30,40,35,77,53,26,11,18,15,94,437,3,0,0,0,0,7,0,4,18,10,19,16,17,15,27,136,208,55,115,58,309,249,368,378,707,421,294,156,157,80,439,3988,5,0,3,0,3,3,9,12,23,14,5,4,3,3,981,1073,244,71,183,127,472,623,939,1292,3382,2685,2470,1756,1844,1335,2436,19863,7,0,0,3,18,37,88,131,385,288,211,105,90,44,144,1561,5,10,37,51,59,116,127,120,202,107,63,26,22,4,76,1025,3,0,6,4,7,15,15,11,24,11,12,8,5,0,32,151,17,9,33,28,38,45,35,28,32,27,9,6,4,0,22,340,166,60,180,162,289,325,392,356,661,350,177,77,46,43,373,3666,0,0,0,0,0,0,4,0
12504,6,3,3,4,20,61,176,311,1127,1393,1169,247,425,220,155,5324,0,6,16,24,45,71,114,144,210,152,106,48,59,30,64,1080,3,0,0,4,8,10,15,31,50,27,43,15,10,8,31,256,0,0,0,0,0,0,0,0,16,14,20,21,24,22,21,137,99,18,41,17,102,85,138,123,282,212,159,97,80,33,126,1629,0,0,0,0,0,4,7,0,7,8,5,0,0,3,867,906,118,28,63,53,192,257,494,712,2556,3141,3306,2103,2619,1971,1717,19349,4,4,7,8,6,36,58,115,363,291,261,106,95,49,124,1522,3,7,28,27,43,88,109,99,182,99,68,26,21,0,65,871,0,0,0,0,5,11,8,4,22,15,15,5,6,4,15,115,24,9,22,13,20,34,33,15,23,5,5,0,0,0,23,229,109,28,84,77,151,151,201,162,343,169,102,57,25,22,206,1906,0,0,0,0,0,0,4,0
12601,0,0,0,0,9,9,24,38,178,249,293,93,245,293,85,1524,4,3,3,6,16,23,26,24,39,38,35,24,28,46,31,349,0,0,0,0,0,3,0,3,12,8,11,4,12,3,10,76,0,0,0,0,0,3,0,0,4,9,7,6,11,17,5,51,44,9,11,6,23,14,33,27,81,62,76,47,43,32,52,561,0,0,0,0,0,0,0,0,3,0,0,0,0,0,398,405,47,15,16,6,46,59,109,138,493,629,825,701,1237,2215,858,7408,0,0,0,0,7,9,13,17,94,97,87,40,58,38,64,529,0,4,8,11,10,21,23,37,56,39,22,15,16,10,20,282,0,0,0,0,0,0,0,0,3,4,3,0,3,3,7,28,6,3,5,0,0,5,3,7,0,0,0,0,0,0,3,34,53,24,27,20,23,31,30,27,92,58,35,17,19,6,55,520,0,0,0,0,0,0,0,0
12602,11,0,6,6,14,47,86,148,574,639,682,229,538,516,162,3663,6,4,12,15,23,43,79,74,179,108,97,48,64,89,79,914,0,0,3,0,0,3,6,12,28,25,25,5,22,20,23,171,0,0,0,0,0,0,0,3,4,8,15,15,15,36,24,128,103,19,24,22,47,65,74,76,219,170,142,84,106,101,158,1408,9,0,0,0,0,0,0,0,3,6,0,0,3,0,948,967,126,29,42,50,94,175,299,409,1551,1843,2206,1662,2795,4147,1996,17427,3,0,4,3,10,35,43,104,268,286,246,110,155,103,143,1506,0,10,30,34,39,73,93,96,188,97,54,27,32,10,72,858,0,0,0,0,3,3,3,3,6,16,5,6,9,7,13,85,19,0,14,10,9,18,8,7,26,3,5,3,0,0,9,144,140,35,54,54,92,114,149,148,320,182,115,70,44,47,149,1720,0,0,0,0,0,0,0,0
12701,0,0,6,0,20,40,113,223,737,675,485,251,276,143,210,3179,4,8,28,13,31,75,87,123,212,143,85,55,44,19,74,989,3,4,3,3,0,16,16,19,41,36,26,11,14,12,38,250,3,0,0,0,0,0,4,3,17,20,23,20,20,15,42,152,68,19,45,20,114,146,189,181,431,268,193,93,102,59,257,2194,3,0,3,0,0,0,0,0,8,12,6,5,4,3,590,640,91,30,86,41,177,296,456,640,2126,2260,2278,1759,1903,1348,1744,15226,0,0,0,4,6,20,49,122,277,216,170,83,89,44,116,1198,0,3,30,40,41,80,90,113,161,70,41,15,15,9,78,798,0,0,3,0,0,3,9,13,15,16,6,10,3,3,23,95,18,6,24,13,26,34,27,14,28,12,5,0,5,0,18,229,92,23,92,121,192,219,244,230,362,205,99,52,37,27,239,2229,3,0,0,0,0,0,0,0
