SA3_CODE_2016,C06_15_19_Married_M,C06_15_19_Married_F,C06_15_19_Sep_M,C06_15_19_Sep_F,C06_15_19_Div_M,C06_15_19_Div_F,C06_15_19_Wid_M,C06_15_19_Wid_F,C06_15_19_Nvr_marrd_M,C06_15_19_Nvr_marrd_F,C06_15_19_T_M,C06_15_19_T_F,C06_15_19_T_P,C06_20_24_Married_M,C06_20_24_Married_F,C06_20_24_Sep_M,C06_20_24_Sep_F,C06_20_24_Div_M,C06_20_24_Div_F,C06_20_24_Wid_M,C06_20_24_Wid_F,C06_20_24_Nvr_marrd_M,C06_20_24_Nvr_marrd_F,C06_20_24_T_M,C06_20_24_T_F,C06_20_24_T_P,C06_25_29_Married_M,C06_25_29_Married_F,C06_25_29_Sep_M,C06_25_29_Sep_F,C06_25_29_Div_M,C06_25_29_Div_F,C06_25_29_Wid_M,C06_25_29_Wid_F,C06_25_29_Nvr_marrd_M,C06_25_29_Nvr_marrd_F,C06_25_29_T_M,C06_25_29_T_F,C06_25_29_T_P,C06_30_34_Married_M,C06_30_34_Married_F,C06_30_34_Sep_M,C06_30_34_Sep_F,C06_30_34_Div_M,C06_30_34_Div_F,C06_30_34_Wid_M,C06_30_34_Wid_F,C06_30_34_Nvr_marrd_M,C06_30_34_Nvr_marrd_F,C06_30_34_T_M,C06_30_34_T_F,C06_30_34_T_P,C06_35_39_Married_M,C06_35_39_Married_F,C06_35_39_Sep_M,C06_35_39_Sep_F,C06_35_39_Div_M,C06_35_39_Div_F,C06_35_39_Wid_M,C06_35_39_Wid_F,C06_35_39_Nvr_marrd_M,C06_35_39_Nvr_marrd_F,C06_35_39_T_M,C06_35_39_T_F,C06_35_39_T_P,C06_40_44_Married_M,C06_40_44_Married_F,C06_40_44_Sep_M,C06_40_44_Sep_F,C06_40_44_Div_M,C06_40_44_Div_F,C06_40_44_Wid_M,C06_40_44_Wid_F,C06_40_44_Nvr_marrd_M,C06_40_44_Nvr_marrd_F,C06_40_44_T_M,C06_40_44_T_F,C06_40_44_T_P,C06_45_49_Married_M,C06_45_49_Married_F,C06_45_49_Sep_M,C06_45_49_Sep_F,C06_45_49_Div_M,C06_45_49_Div_F,C06_45_49_Wid_M,C06_45_49_Wid_F,C06_45_49_Nvr_marrd_M,C06_45_49_Nvr_marrd_F,C06_45_49_T_M,C06_45_49_T_F,C06_45_49_T_P,C06_50_54_Married_M,C06_50_54_Married_F,C06_50_54_Sep_M,C06_50_54_Sep_F,C06_50_54_Div_M,C06_50_54_Div_F,C06_50_54_Wid_M,C06_50_54_Wid_F,C06_50_54_Nvr_marrd_M,C06_50_54_Nvr_marrd_F,C06_50_54_T_M,C06_50_54_T_F,C06_50_54_T_P,C06_55_59_Married_M,C06_55_59_Married_F,C06_55_59_Sep_M,C06_55_59_Sep_F,C06_55_59_Div_M,C06_55_59_Div_F,C06_55_59_Wid_M,C06_55_59_Wid_F,C06_55_59_Nvr_marrd_M,C06_55_59_Nvr_marrd_F,C06_55_59_T_M,C06_55_59_T_F,C06_55_59_T_P,C06_60_64_Married_M,C06_60_64_Married_F,C06_60_64_Sep_M,C06_60_64_Sep_F,C06_60_64_Div_M,C06_60_64_Div_F,C06_60_64_Wid_M,C06_60_64_Wid_F,C06_60_64_Nvr_marrd_M,C06_60_64_Nvr_marrd_F,C06_60_64_T_M,C06_60_64_T_F,C06_60_64_T_P,C06_65_69_Married_M,C06_65_69_Married_F,C06_65_69_Sep_M,C06_65_69_Sep_F,C06_65_69_Div_M,C06_65_69_Div_F,C06_65_69_Wid_M,C06_65_69_Wid_F,C06_65_69_Nvr_marrd_M,C06_65_69_Nvr_marrd_F,C06_65_69_T_M,C06_65_69_T_F,C06_65_69_T_P,C06_70_74_Married_M,C06_70_74_Married_F,C06_70_74_Sep_M,C06_70_74_Sep_F,C06_70_74_Div_M,C06_70_74_Div_F,C06_70_74_Wid_M,C06_70_74_Wid_F,C06_70_74_Nvr_marrd_M,C06_70_74_Nvr_marrd_F,C06_70_74_T_M,C06_70_74_T_F,C06_70_74_T_P,C06_75_79_Married_M,C06_75_79_Married_F,C06_75_79_Sep_M,C06_75_79_Sep_F,C06_75_79_Div_M,C06_75_79_Div_F,C06_75_79_Wid_M,C06_75_79_Wid_F,C06_75_79_Nvr_marrd_M,C06_75_79_Nvr_marrd_F,C06_75_79_T_M,C06_75_79_T_F,C06_75_79_T_P,C06_80_84_Married_M,C06_80_84_Married_F,C06_80_84_Sep_M,C06_80_84_Sep_F,C06_80_84_Div_M,C06_80_84_Div_F,C06_80_84_Wid_M,C06_80_84_Wid_F,C06_80_84_Nvr_marrd_M,C06_80_84_Nvr_marrd_F,C06_80_84_T_M,C06_80_84_T_F,C06_80_84_T_P,C06_85o_Married_M,C06_85o_Married_F,C06_85o_Seprtd_M,C06_85o_Seprtd_F,C06_85o_Divorce_M,C06_85o_Divorce_F,C06_85o_Wid_M,C06_85o_Wid_F,C06_85o_Nvr_mard_M,C06_85o_Nvr_mard_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_T_Married_M,C06_T_Married_F,C06_Tot_Sep_M,C06_Tot_Sep_F,C06_Tot_Div_M
11901,18,97,3,3,3,3,0,4,5261,5027,5286,5138,10419,359,1089,16,82,14,39,3,7,4617,3858,5011,5076,10084,1646,2485,99,207,79,189,9,10,2924,2093,4745,4984,9725,2890,3477,151,262,197,351,3,18,1692,1272,4937,5368,10305,3317,3618,173,313,276,471,7,32,1120,815,4892,5248,10142,3642,3651,166,273,411,603,16,91,901,575,5141,5193,10331,3634,3450,215,283,554,715,16,141,716,499,5137,5082,10216,3155,3059,192,218,464,704,48,194,520,343,4373,4514,8884,3021,2799,137,172,462,607,82,289,331,250,4038,4119,8151,2529,2025,136,133,333,407,89,386,213,134,3303,3075,6379,1939,1634,108,86,221,249,117,561,145,98,2534,2628,5159,1630,1389,57,63,143,198,196,799,118,73,2140,2521,4664,1497,1085,49,46,122,134,291,1305,116,71,2074,2634,4710,957,632,25,30,57,83,386,1409,59,43,1482,2195,3676,441,252,19,9,20,53,313,1199,39,55,835,1572,2401,30673,30726,1546,2149,3352
11902,9,93,3,5,0,3,3,9,3682,3437,3705,3547,7250,307,965,19,67,13,29,3,3,3766,3097,4103,4156,8264,1481,2300,81,169,58,140,11,5,2711,1856,4339,4477,8814,2598,2989,117,219,161,254,5,19,1633,1087,4520,4576,9090,2931,3178,211,280,264,447,8,26,1112,769,4527,4697,9222,3086,2911,198,285,404,517,18,48,858,590,4568,4350,8923,2804,2610,217,260,436,617,32,104,610,452,4090,4042,8134,2320,2329,183,188,404,570,25,136,427,293,3363,3518,6876,2157,1907,140,145,342,413,49,253,331,229,3026,2948,5968,1834,1562,118,104,313,265,69,333,268,162,2594,2436,5034,1683,1430,81,67,160,178,78,439,152,98,2150,2216,4364,1417,1096,59,46,100,125,132,574,118,70,1826,1907,3735,1152,719,44,33,69,83,172,761,99,83,1536,1675,3208,668,392,10,12,36,55,188,762,58,67,965,1297,2260,346,171,7,12,18,36,190,757,33,51,590,1031,1619,24805,24651,1490,1894,2776
11903,12,18,0,0,3,0,0,0,3690,3517,3704,3540,7242,152,341,12,23,5,16,0,0,3771,3468,3940,3844,7788,987,1555,24,74,28,71,0,7,2542,2030,3580,3733,7315,2026,2496,69,112,102,183,3,6,1357,1091,3563,3890,7453,2492,2962,82,187,185,327,3,22,877,675,3637,4180,7815,2977,3109,117,223,298,495,14,38,709,545,4112,4406,8519,2938,2951,154,195,375,595,15,78,558,416,4052,4230,8284,2561,2563,127,163,387,490,24,126,360,309,3459,3658,7120,2304,2184,120,124,353,497,42,181,271,215,3090,3206,6293,1902,1714,95,91,251,379,90,291,192,134,2532,2607,5142,1568,1445,53,58,177,222,77,423,128,81,2002,2230,4228,1399,1194,48,29,105,163,113,608,105,68,1770,2054,3826,1192,939,29,28,77,124,182,869,82,70,1554,2033,3584,886,534,4,12,37,75,237,1092,49,82,1225,1797,3016,462,251,3,9,22,47,289,1424,31,86,813,1813,2627,23854,24267,936,1342,2403
11904,11,44,3,0,0,0,0,0,3125,2994,3142,3044,6183,261,715,5,33,10,18,0,5,3779,3332,4056,4104,8158,1425,2083,33,71,47,103,7,11,3284,2314,4793,4582,9374,2644,2936,114,166,173,271,9,17,1982,1477,4921,4866,9784,2771,3043,135,215,285,391,6,25,1161,919,4362,4594,8953,2692,2758,204,264,385,562,7,28,961,719,4248,4330,8579,2464,2475,159,204,444,620,22,64,666,571,3760,3933,7690,2217,2235,161,197,431,558,40,113,481,406,3335,3506,6841,2328,2140,153,172,453,540,41,234,390,266,3373,3350,6714,1908,1691,114,115,330,428,75,283,285,167,2706,2685,5389,1634,1493,88,90,216,263,101,435,159,141,2198,2417,4615,1513,1187,49,44,140,141,113,587,133,106,1953,2066,4018,1173,744,42,24,91,133,201,853,124,127,1629,1893,3520,761,529,18,15,53,116,241,1025,50,107,1119,1800,2918,484,273,12,13,19,53,329,1450,42,99,884,1886,2775,24292,24348,1297,1629,3079
12001,0,3,0,0,0,0,0,0,1666,1555,1666,1558,3225,61,134,0,7,3,0,0,0,1816,1853,1884,1993,3876,544,891,13,26,20,24,0,4,1773,1671,2356,2604,4962,1558,1805,43,69,86,143,0,7,1214,1164,2909,3182,6086,1700,1870,58,80,175,237,0,11,788,724,2722,2922,5648,1566,1736,69,116,208,286,10,9,522,511,2382,2660,5044,1546,1559,95,115,226,347,11,44,388,398,2270,2463,4736,1365,1370,84,93,231,335,24,73,232,287,1936,2156,4085,1343,1326,77,96,250,328,33,101,202,166,1910,2012,3925,1098,1020,45,53,176,204,32,140,125,121,1481,1540,3021,905,786,55,37,101,128,44,240,85,91,1189,1284,2474,750,647,13,23,54,79,78,324,68,65,964,1137,2101,677,408,22,9,47,77,101,508,51,86,899,1092,1984,398,247,7,9,26,36,114,557,24,67,569,909,1484,226,98,4,0,10,16,145,589,16,47,406,758,1167,13752,13889,599,741,1611
12002,0,0,0,0,3,0,0,0,841,853,841,858,1699,21,55,0,5,3,9,0,0,1260,1419,1285,1487,2772,299,525,6,27,14,35,0,3,1695,1963,2012,2556,4568,1196,1411,60,64,88,155,0,10,1601,1745,2946,3384,6325,1403,1490,74,76,196,250,3,6,1094,1046,2770,2867,5639,1072,1010,69,89,233,307,8,12,761,767,2139,2174,4311,765,775,59,68,239,308,9,29,552,534,1627,1711,3339,769,767,59,98,259,395,6,50,375,440,1471,1746,3221,800,752,71,69,302,435,24,84,307,274,1509,1616,3126,590,484,33,42,213,268,29,76,183,188,1053,1059,2113,374,331,20,39,116,170,25,120,144,84,673,746,1416,316,253,21,22,72,104,42,161,100,58,546,592,1146,226,134,10,25,33,74,58,225,82,46,407,506,907,145,84,7,8,20,36,58,240,41,27,268,390,659,75,29,3,0,11,22,54,281,21,33,170,366,542,8047,8082,482,628,1805
12003,12,24,0,4,3,4,6,3,4011,3750,4028,3788,7811,269,584,19,22,10,17,0,3,5326,4816,5625,5439,11063,1526,2103,41,88,33,80,0,12,4383,3359,5988,5636,11629,2617,2981,78,121,121,251,3,10,2332,2022,5151,5388,10540,2768,3237,135,206,274,424,3,26,1573,1486,4759,5377,10137,3229,3436,163,228,372,662,15,47,1198,1059,4973,5440,10418,3055,3069,151,242,451,639,25,52,942,820,4629,4828,9452,2562,2545,170,190,447,672,34,136,707,650,3924,4197,8116,2263,2128,122,130,453,602,57,232,550,436,3449,3523,6973,1705,1511,117,108,339,346,52,294,402,284,2612,2548,5163,1475,1360,82,61,195,224,82,474,286,165,2119,2289,4404,1360,1043,71,46,147,170,137,642,205,183,1922,2088,4003,1131,757,47,35,88,139,184,839,209,190,1652,1957,3603,723,429,17,12,58,74,179,945,114,190,1091,1651,2743,458,232,7,7,27,63,291,1399,82,191,860,1895,2755,25147,25434,1223,1501,3027
12101,3,5,0,0,3,0,0,0,2821,2478,2831,2483,5318,87,194,3,7,6,11,0,0,3110,3165,3208,3375,6584,775,1276,23,37,16,47,0,0,2950,2596,3770,3954,7731,2060,2475,62,72,94,154,0,7,1763,1517,3976,4229,8206,2596,2977,63,98,148,259,3,21,1040,867,3853,4221,8074,2650,2737,82,136,237,357,3,16,653,560,3630,3797,7426,2432,2438,101,129,266,461,15,39,467,482,3278,3547,6825,1974,2114,86,145,290,498,17,99,386,388,2754,3241,5988,1950,1864,82,93,378,507,40,125,301,296,2749,2888,5638,1492,1255,69,55,246,344,46,194,185,170,2029,2017,4046,1075,889,40,44,144,220,59,254,125,117,1440,1526,2966,844,706,15,26,85,154,48,316,94,132,1094,1329,2422,776,553,22,16,64,101,115,544,69,103,1034,1326,2363,535,356,17,13,46,72,146,721,46,99,782,1257,2042,344,200,11,8,17,54,200,1045,35,115,599,1424,2024,19588,20047,673,871,2031
12102,4,11,0,3,0,3,0,0,2474,2580,2486,2595,5078,89,164,4,5,0,5,0,3,2229,2068,2326,2246,4575,584,952,9,24,13,30,3,4,1541,1192,2151,2199,4350,1545,1911,19,57,64,93,0,6,941,683,2572,2746,5324,2044,2217,57,100,125,193,5,7,662,491,2899,3009,5905,2097,2227,67,115,177,301,10,18,457,318,2817,2973,5788,2053,2143,98,152,245,384,14,43,351,245,2757,2970,5726,1820,1716,87,93,223,409,14,63,231,175,2377,2454,4832,1625,1605,89,93,253,377,35,104,124,110,2122,2292,4415,1393,1128,62,51,199,286,28,174,98,70,1773,1710,3485,972,812,49,42,97,162,55,227,59,52,1231,1299,2535,679,559,14,24,72,107,63,260,32,39,854,986,1842,569,432,10,9,42,70,82,405,27,40,739,961,1693,411,283,11,7,23,50,123,514,11,42,581,895,1473,220,120,4,3,8,35,154,699,22,77,407,929,1339,16123,16279,589,785,1548
12103,7,11,0,0,0,0,0,3,4075,4248,4078,4260,8336,33,69,0,7,0,4,0,0,3039,2811,3073,2893,5966,242,410,8,7,9,13,0,3,1493,1128,1751,1568,3315,942,1342,4,21,23,58,3,0,657,507,1634,1934,3567,2095,2748,33,72,66,125,6,14,430,331,2631,3286,5923,3099,3726,55,114,107,252,4,39,321,273,3588,4408,7994,3507,3685,79,121,156,320,13,46,269,250,4024,4433,8460,3095,3209,66,113,208,362,14,77,191,144,3581,3914,7489,2950,2866,68,89,208,362,46,114,111,135,3392,3563,6954,2398,2199,38,52,137,274,42,191,88,97,2711,2818,5530,1781,1590,29,30,109,177,57,269,55,72,2023,2134,4163,1480,1214,17,22,60,122,75,418,51,76,1682,1845,3525,1315,1043,13,12,31,98,160,746,54,102,1578,2002,3580,950,647,9,6,26,83,198,922,21,103,1197,1764,2959,543,300,7,3,10,45,278,1436,13,149,859,1921,2782,24438,25058,436,656,1173
12104,6,0,0,0,0,0,0,3,1529,1484,1533,1487,3021,60,150,4,12,0,4,3,5,2475,2830,2550,2995,5543,720,1078,22,56,32,60,0,4,3566,3672,4340,4877,9215,1870,2210,79,105,141,231,3,10,2805,2674,4900,5229,10126,1907,2074,101,132,260,390,3,13,1424,1434,3703,4048,7749,1669,1668,122,95,259,432,5,15,882,890,2941,3102,6040,1516,1518,95,135,340,488,11,37,618,680,2575,2863,5440,1396,1501,127,131,362,579,19,46,446,532,2348,2786,5135,1622,1625,103,124,441,747,22,125,337,410,2519,3036,5549,1425,1267,101,75,355,546,31,180,262,294,2176,2368,4544,969,768,47,44,221,309,42,256,169,235,1454,1612,3061,685,504,23,22,124,193,51,324,107,172,988,1212,2197,530,418,24,17,79,132,73,472,125,169,827,1203,2028,417,276,12,3,36,99,113,619,61,158,637,1155,1790,258,124,4,6,18,77,154,969,61,169,496,1342,1838,15054,15185,872,954,2679
12201,0,3,0,0,0,0,0,0,911,843,911,850,1762,17,43,0,4,0,0,0,0,986,1030,1009,1079,2087,179,301,11,12,15,15,0,3,1226,1222,1430,1545,2976,673,858,24,37,49,80,4,0,1020,822,1762,1792,3554,955,1060,33,59,88,125,0,0,523,439,1604,1683,3286,1000,1029,41,50,130,165,3,7,333,299,1506,1552,3061,840,843,43,59,124,180,10,15,237,186,1258,1273,2537,683,690,50,54,162,222,7,17,158,135,1063,1119,2179,673,684,44,44,150,218,7,43,132,105,1008,1098,2105,650,558,25,33,143,187,14,69,70,46,905,898,1797,438,377,22,22,84,78,19,114,49,35,608,631,1243,348,318,13,9,46,76,37,131,38,35,474,565,1048,358,273,13,10,28,71,49,231,24,55,478,638,1117,267,181,3,5,26,58,80,332,24,41,399,618,1009,153,83,0,0,16,31,97,440,10,41,273,598,874,7238,7302,307,387,1059
12202,3,0,0,0,0,3,0,0,1784,1692,1787,1698,3481,37,71,3,4,3,3,0,0,1392,1164,1433,1248,2686,200,343,9,14,3,20,0,0,945,752,1154,1133,2285,737,1028,22,39,27,57,0,4,695,467,1480,1588,3066,1209,1466,39,75,90,154,3,4,481,341,1823,2035,3858,1516,1658,72,84,174,239,3,19,344,258,2104,2262,4367,1525,1613,86,109,192,293,13,21,315,225,2123,2265,4390,1422,1437,85,84,237,366,19,48,198,140,1955,2084,4037,1466,1355,69,65,262,340,29,94,125,78,1946,1926,3874,1275,1170,51,38,204,220,28,115,80,55,1638,1590,3233,977,755,37,17,117,138,41,125,43,32,1208,1070,2276,643,553,20,16,72,100,40,234,30,19,804,922,1722,555,410,10,10,56,81,88,324,27,31,740,861,1602,367,201,4,4,34,40,102,455,23,20,531,723,1251,193,116,0,0,16,24,163,665,14,42,382,855,1235,12113,12179,501,557,1483
12203,6,12,0,0,0,0,3,0,3990,3677,3998,3697,7688,71,209,6,5,4,7,5,3,3676,3398,3762,3621,7381,848,1371,31,54,33,58,7,3,3308,2686,4225,4170,8397,2568,3238,97,107,153,230,0,13,2555,1934,5373,5525,10898,3494,3985,124,173,266,462,7,17,1538,1175,5424,5813,11236,3647,3711,180,227,422,607,17,41,1060,777,5316,5373,10693,3242,3210,165,241,482,670,23,49,746,520,4651,4686,9341,2820,2765,151,194,493,714,33,109,505,356,3992,4139,8129,2741,2648,178,144,492,673,46,177,338,237,3798,3878,7681,2389,2310,81,113,395,576,74,288,205,140,3147,3428,6571,2060,1772,60,67,209,385,87,412,144,93,2560,2725,5286,1556,1184,48,53,133,260,133,610,95,74,1964,2187,4149,1284,1012,36,23,119,227,197,973,81,98,1716,2333,4051,931,649,19,15,61,133,311,1243,67,97,1390,2143,3531,521,267,15,12,49,75,433,1734,52,105,1074,2190,3260,28178,28342,1177,1441,3290
12301,3,4,3,0,0,0,0,0,1654,1647,1660,1647,3306,72,144,7,3,0,5,0,0,1237,1148,1318,1297,2616,537,857,19,44,10,31,0,3,715,566,1285,1500,2783,1289,1488,44,77,58,107,3,8,488,349,1882,2039,3921,1445,1469,70,128,109,194,4,10,277,223,1904,2026,3931,1337,1334,59,105,157,227,9,12,158,131,1716,1816,3526,1157,1141,67,94,115,216,10,26,110,88,1462,1561,3020,987,934,51,63,134,211,11,41,52,44,1238,1292,2535,913,773,43,43,115,166,13,55,34,22,1123,1058,2178,583,491,13,36,54,112,18,67,27,19,701,732,1432,398,359,15,17,45,51,15,86,18,15,490,522,1009,304,223,16,13,23,38,23,151,10,10,379,432,808,208,143,4,14,11,21,57,213,3,7,280,395,674,153,119,0,0,7,12,50,211,4,7,212,355,568,72,33,0,3,0,8,56,309,8,5,136,355,493,9456,9507,419,629,845
12302,14,32,0,0,3,3,0,0,6421,5855,6438,5896,12331,263,633,16,68,9,16,0,3,5544,5056,5835,5771,11604,1351,2043,74,184,51,112,3,8,3272,2713,4753,5058,9813,2294,2786,136,295,148,276,10,30,2045,1669,4631,5056,9686,2793,3168,201,343,303,492,10,37,1221,1061,4524,5102,9624,3368,3600,264,407,472,700,18,78,852,745,4972,5532,10505,3805,3855,258,391,585,900,35,115,586,465,5274,5733,11009,3674,3458,286,324,656,885,63,228,347,310,5028,5199,10227,3364,2961,256,283,535,798,111,309,255,189,4523,4533,9054,2147,1703,135,152,352,498,87,306,137,102,2851,2750,5604,1395,993,92,90,184,268,108,435,81,59,1860,1839,3707,852,630,60,55,88,135,117,533,44,45,1157,1394,2545,579,416,26,21,60,97,126,650,38,41,830,1218,2050,347,228,6,4,33,47,134,591,20,16,545,881,1425,166,107,0,3,3,25,110,540,13,39,300,713,1010,26414,26617,1814,2607,3474
12303,0,0,0,0,0,0,0,0,1451,1277,1453,1279,2737,40,102,0,9,0,3,0,0,966,837,1012,952,1960,326,438,6,22,11,14,0,0,550,443,886,916,1810,679,859,31,51,37,74,0,5,387,312,1131,1305,2432,909,965,49,78,71,95,0,4,268,184,1295,1335,2629,930,1016,61,84,107,147,5,9,203,136,1302,1395,2697,985,1046,48,68,123,162,13,26,142,113,1309,1416,2729,945,943,53,51,115,138,13,24,99,65,1230,1226,2449,893,849,40,36,98,129,23,42,61,51,1111,1100,2213,669,522,19,19,99,91,13,71,37,21,837,727,1563,420,358,16,11,50,48,27,96,39,19,552,530,1079,300,227,16,15,27,24,35,110,27,17,393,387,779,197,112,10,3,29,21,38,156,16,12,294,300,594,112,70,7,0,12,18,44,137,6,11,181,239,420,55,39,0,0,0,4,42,170,12,3,113,215,326,7465,7537,351,461,775
12401,5,6,0,3,0,0,0,0,2687,2585,2697,2592,5289,96,190,3,4,0,6,0,0,2029,1642,2129,1844,3971,484,622,29,42,21,35,0,7,1139,964,1673,1668,3338,1036,1334,41,73,74,122,0,8,893,732,2045,2269,4314,1526,1698,62,119,138,258,4,21,708,586,2446,2678,5130,1672,1894,107,133,227,368,5,25,568,517,2576,2932,5509,1895,2044,132,169,326,503,14,51,449,442,2808,3209,6014,1967,1944,147,151,369,526,27,73,368,345,2870,3037,5911,1900,1719,97,102,338,544,38,142,270,256,2651,2760,5407,1387,1280,71,80,235,394,54,194,196,138,1949,2092,4040,1019,881,47,49,129,263,44,226,113,117,1352,1545,2900,781,623,37,33,99,171,81,344,88,80,1083,1249,2336,571,392,26,17,75,108,108,472,55,70,837,1067,1899,361,231,11,10,39,81,119,525,34,71,563,915,1473,195,118,4,8,13,35,117,665,22,54,357,884,1237,14899,14978,822,998,2080
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,13,17,0,7,3,3,3,0,4503,4491,4515,4524,9042,236,515,6,30,8,13,4,3,4249,4008,4499,4571,9065,1420,2017,66,130,47,121,4,15,2840,2322,4377,4604,8981,2589,2889,146,226,180,306,3,17,1743,1331,4658,4773,9432,2743,2920,169,262,322,471,5,24,1048,799,4284,4475,8761,2689,2801,170,281,390,623,13,42,753,504,4014,4244,8254,2905,3030,222,279,459,656,25,90,482,351,4096,4399,8494,2767,2752,209,228,498,697,46,139,305,186,3825,3996,7825,2760,2473,184,145,471,642,64,205,178,129,3655,3601,7260,1802,1445,83,101,296,352,83,273,106,62,2372,2230,4600,1173,968,70,46,149,229,79,327,85,50,1560,1612,3176,812,593,50,32,93,140,113,417,57,18,1117,1200,2315,563,389,19,11,55,115,122,563,35,46,802,1128,1927,351,231,9,6,33,53,131,628,20,25,551,948,1493,149,99,6,3,19,28,135,633,18,29,321,791,1111,22970,23136,1416,1797,3022
12404,12,11,4,0,0,0,0,0,1355,1306,1366,1310,2678,113,184,13,9,4,0,0,0,1494,1177,1618,1372,2989,437,524,20,42,19,29,3,3,873,664,1355,1261,2611,647,771,37,58,61,84,0,3,524,383,1270,1301,2575,772,845,56,79,108,171,3,11,338,242,1283,1344,2628,800,810,73,91,126,194,4,13,253,242,1246,1355,2602,776,781,83,59,155,257,10,20,173,138,1194,1253,2451,697,621,46,69,163,200,15,46,115,64,1041,997,2036,653,584,50,44,134,187,27,51,78,51,943,921,1857,435,387,28,29,77,109,23,81,39,15,610,623,1233,319,301,22,25,66,85,34,119,25,29,458,561,1021,267,183,14,9,25,57,35,163,18,15,359,420,780,181,141,6,9,33,24,43,205,30,17,299,397,698,125,71,4,0,5,19,56,204,8,9,200,308,504,70,44,0,0,4,21,55,263,5,13,136,348,482,6291,6256,455,552,987
12405,0,8,0,4,0,0,0,0,2169,2105,2171,2118,4289,83,229,3,19,3,6,0,0,1930,1679,2026,1936,3957,526,763,27,70,21,31,3,4,1086,867,1663,1735,3396,889,1087,59,101,68,108,10,4,701,535,1727,1829,3554,1098,1158,83,124,126,232,5,19,500,307,1813,1835,3653,1254,1331,83,126,166,277,3,34,373,248,1880,2020,3909,1360,1469,109,145,221,331,20,36,255,182,1961,2160,4118,1283,1159,100,87,223,255,20,64,151,81,1778,1652,3429,1135,970,74,80,210,211,32,106,86,51,1543,1422,2962,712,533,46,48,108,161,37,121,54,29,966,892,1858,455,323,22,23,84,81,42,134,30,15,628,579,1207,291,228,15,24,53,61,35,213,15,11,414,537,946,217,146,19,7,26,31,59,235,12,16,341,431,769,136,88,6,0,13,20,48,232,7,7,212,338,552,46,21,3,0,4,8,32,173,0,4,87,211,302,9497,9520,656,852,1333
12501,20,65,0,3,0,3,0,0,2574,2200,2591,2271,4863,315,721,13,36,9,16,0,5,2917,2090,3261,2869,6128,1179,1456,35,79,50,62,0,4,2061,1121,3332,2716,6043,1798,1786,77,106,92,130,7,14,1044,558,3014,2592,5606,1795,1776,122,134,143,191,4,24,645,333,2705,2465,5167,1842,1593,99,126,216,253,11,44,452,282,2616,2295,4911,1678,1466,106,111,241,287,9,59,316,221,2346,2136,4488,1391,1284,80,77,214,239,10,87,221,181,1918,1872,3788,1126,967,78,66,183,204,20,114,148,121,1553,1476,3030,934,652,50,35,130,100,23,126,107,62,1233,978,2210,638,486,41,16,89,69,35,199,77,49,880,826,1707,492,351,20,16,53,40,56,253,60,26,672,690,1367,357,261,15,14,33,42,64,322,52,43,522,682,1205,237,157,4,9,24,29,81,380,20,24,369,598,970,137,48,10,3,5,14,78,392,11,30,246,489,733,13923,13080,753,839,1474
12502,3,6,0,0,0,3,0,0,2027,1875,2025,1886,3917,61,130,3,7,7,3,0,0,1738,1513,1804,1654,3457,356,555,15,22,18,22,0,3,1123,874,1518,1472,2988,884,1198,29,52,46,100,3,5,648,472,1605,1821,3427,1266,1531,41,94,90,181,3,17,506,364,1914,2185,4097,1611,1761,74,111,145,258,3,20,402,307,2236,2457,4692,1637,1631,64,98,200,278,10,32,287,226,2198,2262,4461,1388,1364,62,76,171,257,12,56,240,135,1877,1897,3774,1210,1129,54,51,158,259,24,90,132,129,1578,1650,3236,1050,979,25,31,141,180,34,151,76,79,1328,1426,2758,891,803,31,31,86,129,50,194,48,47,1112,1200,2314,751,564,26,23,70,86,65,308,62,32,969,1012,1982,606,403,18,14,41,62,105,390,44,36,808,904,1717,313,198,11,4,24,58,104,411,17,28,468,693,1157,139,81,5,3,5,17,98,459,9,26,263,583,847,12159,12340,466,618,1213
