SA3_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
11802,10420,9686,11727,10799,8877,7376,5595,4722,1595,70796,84,209,211,134,83,55,46,7,0,820,367,440,413,277,169,89,39,17,7,1808,935,426,533,714,561,480,280,227,100,4261,0,3,0,3,0,0,0,0,0,16,12,31,26,14,9,10,5,3,0,106,22,55,91,56,38,21,5,3,0,290,30,92,116,70,46,27,8,4,0,405,2944,4367,5313,3500,2427,1465,586,397,123,21139,2205,2951,3396,2680,1911,1522,866,730,248,16519,17367,19237,22608,18751,14664,11392,7595,6191,2089,119882,362,1071,999,607,553,503,201,125,30,4444,2145,1664,2408,2690,2234,1887,1413,1051,559,16037,17,13,11,23,13,11,10,9,0,107,103,181,199,141,105,110,56,34,13,935,3,4,6,3,0,6,0,0,0,31,6860,4792,6692,5554,4647,3673,2717,2043,969,37950,11,7,7,9,8,6,4,4,0,56,1274,818,801,1228,1179,910,996,906,293,8402,18,9,28,31,26,27,18,17,6,180
11901,16772,11596,11090,12344,12166,10828,7802,6889,1969,91464,261,180,282,181,179,83,41,22,4,1238,7741,4166,3761,2798,1901,1021,371,172,41,21975,5,3,5,5,6,11,7,7,5,58,0,0,0,0,0,0,0,0,0,0,54,44,44,46,34,14,13,3,3,248,76,102,110,73,86,54,15,9,0,531,130,148,151,119,120,68,28,15,3,784,2407,1535,1640,1710,1522,840,462,341,81,10545,3008,1785,1708,1601,1539,1035,704,701,231,12317,32233,20506,20028,20470,19108,14528,9817,8383,2401,147474,1922,1357,1468,1804,1983,1235,466,340,101,10672,1856,1589,1493,1813,2411,2771,2129,1818,1009,16884,14,3,3,7,3,6,4,0,0,39,542,321,353,373,395,295,184,122,62,2634,9,5,6,5,7,4,0,7,3,54,9059,6156,5345,5954,6095,4976,3455,2586,1028,44659,29,12,17,20,21,19,9,5,3,138,2867,1591,1809,2335,1711,1498,1345,713,133,14005,50,37,54,63,59,64,36,21,12,390
11902,12265,7938,8990,9858,8320,7738,6218,4359,1281,66963,304,267,477,263,224,100,42,8,3,1698,5895,3251,3967,2637,1511,790,307,141,31,18522,3,10,13,7,10,10,10,10,0,72,0,0,0,3,0,0,0,0,0,7,52,61,95,31,15,7,3,0,0,265,71,59,67,74,61,39,13,3,0,394,122,125,161,102,83,42,19,3,0,663,2220,1563,1658,2065,1925,822,508,272,83,11112,2647,1471,1591,1770,1460,952,626,485,157,11163,24754,15509,17908,18142,15014,10998,8103,5473,1619,117525,1208,956,1094,1251,1545,961,407,258,85,7760,602,416,500,691,769,889,690,622,402,5592,3,0,4,3,3,0,0,0,0,23,175,131,172,157,202,149,91,54,21,1142,0,5,0,0,8,3,3,3,0,26,6061,4204,4119,4385,4435,3469,2599,1901,595,31759,6,8,5,6,15,6,3,7,6,79,3177,1693,1867,3020,2055,1829,2323,1444,295,17699,56,54,64,67,58,42,35,21,4,407
11903,12577,8639,8377,9977,9591,8310,6015,5319,2178,70973,241,218,422,211,180,100,58,24,3,1467,1219,755,574,568,380,248,106,42,14,3897,13,29,18,17,33,35,17,16,10,185,0,0,0,0,0,0,0,0,0,0,14,19,29,8,8,4,0,0,0,92,23,34,56,32,32,24,8,6,0,223,40,55,85,46,44,28,11,6,3,310,3482,3233,3180,3181,2874,1374,930,496,137,18885,1867,1425,1369,1396,1364,896,630,565,251,9753,20045,15032,14772,16335,15399,11435,8053,6607,2627,110302,618,737,1256,1047,1191,791,388,240,57,6318,1916,1452,1256,1705,2072,2183,1787,1480,1064,14910,0,0,0,0,0,0,0,0,0,0,437,329,323,336,405,288,206,148,77,2553,12,10,3,5,10,9,6,15,5,76,5522,3640,3189,3886,3913,3274,2360,1752,685,28235,14,11,10,7,12,5,5,5,0,84,2687,1438,1297,2246,1693,1148,963,542,112,12132,53,28,50,63,43,30,30,15,8,322
11904,11762,7569,10458,10803,9260,8824,6896,5254,2280,73105,264,393,786,259,140,88,37,20,3,1981,2972,1971,2155,1302,767,416,187,69,22,9865,34,17,39,37,31,44,18,22,12,261,0,0,0,0,0,0,0,0,0,0,34,59,62,28,11,9,0,6,0,205,51,33,77,68,47,27,10,5,3,321,89,87,137,94,60,36,9,10,4,529,2346,2104,2628,2489,2072,1144,579,347,113,13823,2290,1681,2223,1790,1527,1200,716,633,311,12363,20164,14343,19162,17533,14529,12107,8637,6443,2775,115692,453,601,1308,835,867,589,243,130,33,5057,1147,760,1002,1321,1477,1668,1212,1132,944,10661,3,5,3,8,4,3,0,0,0,33,144,127,175,148,167,137,73,47,39,1063,7,7,3,3,3,9,3,0,0,33,5085,3069,3943,4307,3949,3254,2504,1873,780,28770,27,13,22,20,21,7,5,3,3,116,4164,2166,2650,3987,2710,2449,2334,1533,328,22320,49,17,51,65,42,29,28,15,6,312
12001,7647,4745,7243,7428,6034,5220,3762,2880,957,45913,121,90,222,110,78,46,20,8,0,703,143,99,141,105,68,62,43,26,0,693,24,12,17,30,29,32,13,18,3,181,0,0,0,0,0,0,0,0,0,0,10,10,26,13,6,0,0,0,0,75,23,22,46,42,38,13,7,5,0,196,38,27,70,58,48,16,3,4,3,269,1427,1147,1753,1592,1320,746,302,184,53,8527,1161,793,1297,1095,966,682,358,319,128,6810,10721,7103,11045,10689,8826,6942,4575,3470,1167,64527,212,288,548,381,337,265,101,62,20,2211,1018,627,1097,1341,1238,1313,866,570,374,8451,11,0,15,3,5,0,0,0,0,37,79,67,136,100,105,68,41,27,12,640,3,3,3,0,3,0,3,0,0,14,5733,3239,3919,4677,4096,3058,2379,1807,624,29538,6,0,4,3,7,3,3,6,3,35,766,353,419,766,541,301,373,277,42,3837,35,17,39,35,30,26,15,6,3,198
12002,3692,2091,5731,5432,3354,2881,1767,1208,416,26571,20,18,56,40,26,13,4,0,0,174,34,44,58,49,25,22,3,3,0,229,49,29,53,48,61,56,7,3,10,316,0,0,0,3,3,0,0,0,0,9,3,3,7,5,3,0,0,0,0,18,15,28,65,48,52,35,10,3,0,262,21,29,72,57,62,36,10,3,0,285,2034,1411,3210,2701,1962,1416,411,152,36,13345,1084,755,1531,1412,906,706,313,183,75,6964,7002,4470,10895,9949,6561,5237,2564,1561,542,48777,109,80,232,246,203,166,54,14,4,1099,1020,382,1103,1666,1077,936,581,301,160,7224,0,3,0,0,4,0,0,0,0,14,19,20,66,53,37,29,9,11,4,241,0,0,0,0,0,4,0,0,0,3,2697,991,2576,2876,1778,1274,873,633,240,13930,0,3,3,0,6,3,3,0,0,22,216,77,181,326,186,126,155,123,23,1418,13,14,18,29,7,9,7,6,0,95
12003,12116,8988,10830,11398,9820,8227,6334,4974,2107,74792,1087,1398,2076,874,707,376,185,108,29,6838,577,643,678,437,306,171,60,32,3,2914,26,17,31,31,31,23,19,13,6,207,0,3,0,5,0,0,0,0,0,6,34,76,107,28,20,16,3,0,0,289,68,98,136,130,83,42,11,5,0,573,101,175,244,164,105,53,13,5,0,870,3802,4169,4396,4158,3440,1460,703,371,148,22639,2446,2422,2610,2212,1933,1212,737,636,382,14590,20991,18874,22161,20557,17570,12137,8412,6348,2755,129801,807,1174,1721,1250,1508,903,411,278,87,8142,1331,893,1161,1448,1461,1327,838,649,516,9631,3,0,3,4,4,0,0,0,0,20,221,178,292,221,220,174,104,68,50,1523,5,15,3,5,14,8,10,0,0,74,6961,5025,5487,5814,5509,4476,3410,2831,1165,40677,5,8,18,11,13,5,3,8,0,74,1150,654,697,1150,923,705,1011,799,210,7287,49,42,69,63,50,35,31,20,5,362
12101,10649,6324,8020,9025,7426,5935,3736,3280,1530,55925,225,127,487,226,85,45,21,9,0,1223,246,190,227,192,136,89,21,12,0,1110,195,115,144,144,201,212,113,138,67,1326,0,0,0,0,0,0,0,0,0,3,21,13,36,23,16,4,5,0,0,119,46,57,86,81,81,35,25,11,3,437,60,73,126,103,99,41,28,11,3,554,3398,3065,4039,3440,2899,1952,822,459,180,20250,1821,1537,2108,1681,1375,1075,498,406,216,10718,17001,11899,15934,15500,12818,9684,5390,4397,2024,94660,377,431,924,841,573,464,191,106,36,3955,3127,1320,1688,2725,2385,1947,1340,935,720,16192,0,0,0,0,0,0,0,0,0,3,140,107,215,183,140,103,68,49,18,1019,4,0,5,5,3,3,9,8,0,32,6293,3088,3385,4137,3597,2551,1664,1168,551,26430,13,13,14,20,24,11,15,8,11,117,391,171,244,356,281,172,188,152,33,1984,7,10,27,14,22,19,9,6,5,116
12102,9577,6085,5677,7348,6838,5631,3250,2439,1016,47850,325,173,350,260,158,82,31,14,0,1399,231,174,170,160,137,68,23,23,5,990,63,35,36,49,38,44,18,29,18,324,0,0,0,0,0,0,0,0,0,0,47,21,57,39,23,4,5,5,0,208,58,51,69,68,61,21,23,9,3,363,108,76,124,108,79,29,30,15,3,574,2669,1944,2082,2428,2029,1177,509,318,85,13245,1386,995,982,1001,970,706,425,294,199,6966,14557,9654,9675,11694,10565,7892,4377,3171,1339,72926,260,186,382,434,386,270,126,44,18,2113,2774,1394,1363,2273,2291,1969,1487,889,464,14909,0,0,0,0,0,0,0,0,0,3,393,251,226,292,320,187,155,73,21,1908,4,0,4,8,10,3,4,12,3,45,4335,2339,1883,2908,2534,1867,1271,715,321,18170,34,5,26,20,21,32,26,12,9,183,160,106,102,174,148,66,72,38,21,888,49,32,37,35,33,27,18,9,5,242
12103,14457,8950,4131,9083,9977,8311,5756,5004,2140,67809,250,122,96,228,189,92,38,22,0,1036,104,111,88,92,98,66,18,7,0,595,803,732,217,435,873,496,170,215,61,3992,0,0,0,0,0,0,0,0,0,0,57,45,24,44,33,20,13,3,0,231,88,81,67,71,110,68,25,17,3,530,144,124,90,114,148,83,35,16,3,762,3209,2742,1418,2476,2873,2100,963,674,182,16638,1790,1248,618,1096,1329,1031,577,533,374,8582,21002,14302,6884,13917,15945,12485,7691,6538,2782,101539,302,273,325,468,538,424,203,82,30,2649,5328,3102,1190,3218,3985,3163,2804,2112,1318,26226,0,0,0,0,0,0,0,0,0,3,202,159,145,192,219,175,93,51,44,1275,6,3,0,3,6,3,4,4,3,33,5820,3192,1531,3139,3690,2501,1706,1152,492,23208,18,8,9,7,17,13,20,0,4,93,288,137,94,239,201,112,115,77,33,1296,13,9,19,13,11,9,12,3,3,98
12104,6177,4610,10102,7683,6003,6204,3382,2679,1382,48224,107,128,330,141,59,42,24,6,0,834,40,47,114,68,41,28,12,10,3,367,111,76,191,106,137,168,93,86,28,992,0,0,0,0,0,0,0,0,0,0,10,14,14,9,13,7,0,3,0,73,32,48,84,76,56,32,12,3,0,335,40,63,98,83,71,41,12,8,3,412,2107,2078,5000,3316,2432,1973,866,418,170,18359,1374,1350,2945,1972,1512,1415,802,572,252,12193,10119,8569,19344,13788,10576,10094,5259,3816,1838,83406,175,195,615,545,347,241,123,31,11,2287,2365,1347,2706,2816,2208,2467,1954,999,615,17487,0,0,8,0,0,0,0,0,0,7,66,47,183,111,87,56,40,21,6,615,0,0,0,0,0,0,0,0,0,0,3473,1889,4415,3522,2749,2215,1478,896,453,21092,3,7,13,6,11,13,6,3,3,68,241,99,259,295,221,115,82,60,29,1400,12,13,38,24,21,17,6,3,4,138
12201,4094,2244,3479,3844,3020,2650,1645,1623,681,23268,17,12,17,30,9,4,0,0,0,88,16,24,23,19,23,11,3,0,0,116,16,6,13,21,22,19,10,5,3,112,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,0,0,0,25,22,18,17,19,21,8,4,3,0,122,29,19,25,27,25,8,4,3,0,143,1403,911,1812,1461,942,713,310,224,68,7837,855,557,1060,828,579,457,306,261,119,5008,6481,3853,6531,6344,4715,3901,2286,2129,874,37114,72,75,119,141,130,71,21,4,0,634,1572,690,1059,1495,1315,1076,857,595,325,8978,0,0,0,0,0,0,0,0,0,0,25,36,63,39,43,31,9,9,10,265,0,0,0,0,0,0,0,0,0,0,2242,1022,1518,1699,1342,885,671,390,161,9928,0,0,0,0,4,4,0,0,0,10,128,47,58,133,86,76,82,49,14,686,29,16,37,23,13,4,0,0,0,125
12202,6786,3841,3155,5334,5326,4805,3005,2141,973,35359,15,12,10,17,16,8,0,0,0,68,17,16,11,20,9,11,0,0,0,88,12,7,19,27,28,33,7,5,6,137,0,0,0,0,0,0,0,0,0,0,3,8,4,0,8,3,0,0,0,22,37,25,17,24,23,21,6,5,0,159,34,36,25,24,31,20,6,5,0,182,2509,1397,1365,1755,1892,1371,551,392,119,11355,1312,812,705,927,1016,788,414,301,136,6415,10792,6164,5357,8225,8425,7101,4001,2851,1235,54158,91,65,99,169,154,117,30,6,0,736,2411,1268,949,2066,2417,2292,1850,1090,589,14931,0,0,0,0,0,0,0,0,0,0,93,73,46,70,82,81,41,26,13,527,4,0,0,0,0,4,0,0,0,8,3372,1567,1110,1994,2010,1539,1143,656,257,13642,0,0,0,0,5,6,3,0,0,18,113,91,59,125,116,99,62,46,34,731,54,16,27,36,28,21,7,6,4,195
12203,17321,9963,11972,14760,12024,10663,7512,5961,2357,92545,102,53,126,94,83,26,15,3,0,500,146,119,115,130,114,39,13,9,0,681,64,38,62,72,58,64,39,26,8,424,3,3,0,0,0,0,0,0,0,7,30,27,32,21,15,7,10,0,0,141,71,80,92,92,90,45,24,6,0,513,107,111,128,112,106,52,31,10,0,654,5046,3021,4331,4288,3109,2013,969,677,213,23663,2514,1579,2214,2034,1613,1212,773,868,665,13466,25551,15075,19293,21923,17467,14252,9436,7582,3260,133837,289,251,407,553,465,272,106,47,12,2398,5400,2612,3040,5165,4608,3870,3351,2350,1491,31883,0,0,3,0,4,0,0,0,0,11,214,171,201,211,216,168,132,96,52,1459,0,4,5,0,3,8,6,3,0,30,9171,4405,4854,6395,5274,3797,2888,1883,838,39510,18,11,13,19,12,12,18,6,4,104,470,290,353,457,397,272,203,100,45,2593,68,44,68,59,62,50,29,13,7,382
12301,8834,4455,5241,6033,4523,3069,1584,1075,423,35238,36,20,27,42,17,3,7,0,0,152,101,42,47,54,21,13,4,3,3,292,3,0,8,0,4,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,4,6,5,9,4,0,0,0,0,29,9,13,16,19,13,5,3,0,0,88,13,24,16,29,20,7,3,0,0,114,1730,868,845,766,537,272,88,49,24,5166,908,487,466,475,391,227,129,107,40,3238,11686,5919,6706,7455,5551,3615,1819,1239,493,44486,91,55,78,78,74,31,6,0,0,416,3392,1822,2024,2686,2080,1726,963,550,268,15522,3,0,5,0,3,0,0,0,0,15,181,109,112,134,109,98,45,28,39,853,32,31,23,12,16,6,5,5,4,143,4975,2456,2453,3028,2346,1464,749,397,167,18026,12,5,3,10,3,0,0,0,0,41,194,85,107,160,105,57,29,14,7,748,35,33,22,29,30,29,13,12,9,203
12302,21596,16563,12930,14168,16019,11786,5101,2922,839,101924,896,389,602,713,417,154,85,21,3,3287,2211,1100,1006,968,720,279,105,16,5,6413,8,10,5,7,6,8,4,4,0,54,4,3,0,3,3,0,0,0,0,16,96,53,63,58,52,19,17,0,3,362,67,103,79,72,65,39,16,7,7,453,165,160,149,132,118,59,30,7,10,830,5022,2946,2510,1944,1698,945,317,126,34,15543,3713,2273,1829,1650,1758,1199,510,335,100,13367,34215,23934,19496,20130,21241,14657,6252,3472,1010,144421,625,477,523,609,586,394,144,56,20,3433,5086,4268,3878,3897,4786,4906,2428,1139,416,30800,0,6,9,0,4,0,4,0,0,27,538,357,331,337,387,376,213,77,18,2638,64,46,37,30,27,27,18,4,3,263,9225,7133,5910,5586,6568,5786,2739,1285,353,44587,28,18,13,25,28,20,13,7,0,164,571,378,379,495,397,374,217,96,23,2940,128,117,223,190,162,156,94,40,17,1126
12303,5952,3396,3136,4108,3937,3095,1556,854,284,26306,6,0,10,3,6,3,0,0,0,26,29,21,27,16,9,13,3,0,0,122,0,0,0,4,4,5,0,0,0,21,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,16,11,20,15,20,11,6,0,0,95,20,13,21,21,24,14,3,3,0,111,1517,769,650,747,669,359,141,68,18,4940,793,490,383,402,510,290,147,83,31,3128,8336,4699,4241,5323,5183,3782,1856,1007,326,34757,29,20,33,40,34,13,0,9,0,172,2502,1432,1147,1888,1749,1642,978,480,143,11967,0,0,0,0,0,0,0,0,0,7,74,55,51,51,65,76,36,20,8,440,27,38,11,13,23,0,11,7,0,121,2583,1481,1130,1616,1623,1162,688,274,80,10637,6,4,0,3,13,3,3,0,0,37,105,65,55,75,61,53,35,16,6,467,23,18,12,22,22,15,13,11,3,142
12401,9234,5662,4372,6551,7524,6228,3887,2587,957,47000,26,25,14,24,40,24,7,3,0,155,45,38,31,28,25,14,8,3,0,189,14,9,16,20,22,28,7,11,3,130,6,0,0,0,5,0,0,0,0,12,0,4,0,0,3,3,0,0,0,10,98,66,113,155,110,70,15,13,0,644,101,67,115,157,120,76,13,13,0,662,3798,2278,2074,2537,2668,1853,765,393,88,16456,1710,1076,907,1119,1291,1072,500,360,185,8216,15081,9257,7649,10638,11922,9449,5228,3372,1237,73848,163,105,114,244,233,236,66,19,0,1171,2580,1454,1215,2019,2504,2671,1844,1053,537,15875,0,0,0,4,0,0,0,0,0,3,429,315,235,225,334,314,198,83,56,2186,75,30,33,33,16,28,20,9,6,247,3563,2040,1337,2184,2503,2242,1398,765,278,16304,22,13,4,7,20,26,15,9,10,127,117,53,36,98,91,72,67,27,14,580,52,39,24,66,51,47,41,25,11,353
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,19534,13152,13069,13021,13019,9809,4632,2892,905,90041,203,128,156,184,137,53,31,13,0,896,354,231,222,172,159,90,42,6,3,1279,8,9,3,6,12,6,7,0,0,45,0,0,0,0,3,0,0,0,0,11,109,66,70,69,53,15,5,4,0,391,58,70,92,76,62,34,15,8,0,422,165,136,165,148,117,51,21,15,0,817,4573,2737,3023,1935,1480,803,279,172,45,15047,2454,1603,1653,1384,1245,968,451,309,150,10223,27420,18108,18412,17014,16316,11856,5490,3420,1111,119153,155,146,168,216,190,112,33,14,0,1024,5837,3760,4253,4790,4652,4478,2376,1217,552,31925,7,3,11,3,4,8,4,0,0,43,232,180,217,187,217,200,95,56,23,1407,109,66,51,40,35,26,16,8,4,350,10178,6238,5768,6168,5620,4547,2338,1192,353,42396,33,9,29,22,18,31,19,9,6,179,332,248,259,302,249,257,180,71,28,1924,58,55,46,64,62,61,41,18,3,412
12404,5611,3721,3520,3904,3385,2494,1530,1035,408,25605,4,4,22,11,11,7,0,0,0,60,33,28,26,16,19,12,3,0,0,146,4,5,5,3,8,3,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,0,0,0,15,16,18,32,23,21,10,6,3,0,131,18,20,38,24,24,10,6,3,0,145,1427,963,848,619,523,256,91,62,26,4815,901,894,708,611,476,292,159,94,54,4198,8031,5667,5186,5224,4491,3093,1807,1204,482,35189,21,39,46,34,42,33,13,3,0,234,1772,1172,1170,1476,1409,1212,789,499,257,9762,0,0,0,0,0,0,0,0,0,0,135,94,90,71,84,70,53,18,8,625,52,23,18,25,8,15,12,10,0,162,2590,1797,1386,1444,1451,1033,611,301,113,10730,4,3,3,3,6,12,17,3,3,69,99,55,83,71,101,58,58,45,8,570,32,27,17,22,15,19,10,4,0,147
12405,8092,6033,5012,5758,6038,3969,1813,1105,249,38066,184,125,111,145,123,61,20,8,3,778,408,222,270,199,143,91,29,8,0,1378,0,4,4,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,31,23,14,18,15,0,3,0,0,111,8,20,21,26,32,11,5,3,0,125,41,42,34,40,48,6,11,7,0,233,1862,1087,901,723,544,257,102,50,9,5540,1252,688,573,621,566,404,166,136,31,4434,11913,8247,6953,7562,7544,4816,2155,1322,302,50814,93,70,89,76,92,74,12,9,0,505,1835,1346,1421,1527,1778,1494,702,298,101,10509,0,8,0,0,0,6,0,0,3,19,101,93,94,74,110,80,36,12,5,607,3,0,5,0,4,8,0,0,0,28,4198,3233,2648,2649,2927,2171,1068,527,149,19569,20,18,20,14,15,24,8,7,0,120,296,179,196,210,168,163,123,54,11,1405,46,30,24,30,32,34,17,11,3,231
12501,4194,3366,3524,3344,3167,2651,1813,1536,549,24144,324,382,531,292,249,135,65,32,5,2009,5235,3164,3035,2279,1365,740,330,82,16,16243,0,3,6,3,5,5,3,0,0,29,0,0,0,0,0,0,0,0,0,3,36,75,91,20,22,15,3,0,0,257,21,31,35,35,28,17,3,3,0,167,51,106,121,52,51,34,3,4,0,424,1478,1431,1417,1360,1168,487,258,128,28,7752,1633,1728,2096,1549,1071,630,284,208,65,9261,13893,10992,11646,10077,8276,5238,3071,2175,733,66116,857,957,1095,1083,1324,890,354,236,79,6870,309,269,424,371,454,539,287,296,189,3141,5,0,3,0,0,0,0,0,0,8,171,133,195,157,178,95,50,46,11,1043,3,11,0,3,4,4,0,0,0,30,2451,1840,2137,1883,1800,1552,984,659,305,13606,7,0,9,3,4,6,3,0,5,29,194,117,208,224,150,187,238,121,39,1475,33,24,27,26,28,20,19,4,0,179
