SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
11801,1777,2983,1673,2331,1157,386,10296,728,992,507,478,128,34,2862,1365,2314,1159,1007,289,68,6200,2095,3310,1670,1478,410,104,9060,2204,2285,703,374,99,24,5691,3527,3634,899,403,66,18,8549,5012,3966,879,368,79,19,10317,33,20,8,7,3,0,76,10776,9912,2488,1153,245,60,24633,0,0,0,0,0,0,7,32,4,0,0,0,0,36,86,94,31,29,13,4,259,119,102,36,30,16,4,301,29,16,3,12,0,0,59,14791,16319,5865,4997,1828,549,44347,1485,2733,1658,2388,1276,434,9973,745,1047,566,538,170,35,3096,1524,2491,1383,1216,378,73,7064,2263,3540,1955,1751,543,105,10160,1752,1981,726,347,93,12,4913,3753,4245,1199,463,83,18,9765,5603,4773,1242,521,101,27,12270,9,17,4,3,0,0,31,11121,11012,3174,1333,279,62,26975,0,3,4,0,0,0,8,0,0,0,0,0,0,0,70,70,25,30,6,3,211,76,75,27,30,11,3,216,35,39,16,12
11802,2363,4374,2827,3301,1503,657,15014,884,1174,709,742,206,44,3764,547,890,625,641,200,63,2977,1436,2070,1333,1381,411,110,6736,2178,2045,749,359,58,22,5409,3977,4087,1261,570,119,35,10049,2597,3031,1041,430,103,19,7219,33,27,6,7,0,4,80,8789,9188,3055,1363,286,85,22766,3,3,0,0,0,3,15,5,0,0,0,0,0,5,80,107,40,16,4,4,264,91,109,42,14,4,10,280,14,25,11,6,4,0,55,12686,15761,7271,6068,2206,854,44852,2249,3972,2583,3506,1582,670,14549,855,1072,707,807,211,48,3709,659,1069,814,797,277,90,3700,1509,2145,1520,1604,494,139,7407,1806,1733,761,393,91,19,4807,3988,4160,1624,769,174,34,10747,3336,3925,1529,718,173,39,9719,29,22,14,3,3,4,69,9158,9846,3920,1887,438,95,25345,3,0,0,0,0,0,3,0,0,0,0,0,0,0,53,64,38,24,7,6,195,53,64,38,24,7,6,200,25,22,9,8
11901,5699,9529,5857,6715,3757,2722,34282,1025,755,479,381,211,123,2966,717,1062,801,759,365,220,3928,1736,1815,1278,1143,578,343,6892,1207,411,225,170,82,46,2141,830,903,637,453,161,49,3040,342,382,281,181,58,13,1250,27,9,12,10,3,3,65,2396,1712,1153,815,302,120,6493,28,7,3,5,3,0,57,5,0,0,0,0,0,16,37,27,32,13,3,17,122,71,35,35,25,11,13,192,36,3,0,0,0,0,45,9946,13096,8322,8694,4644,3204,47902,5473,8978,5848,6693,3965,3033,33993,996,807,476,479,240,153,3151,979,1253,1008,1097,599,389,5328,1977,2058,1484,1581,837,543,8478,1308,585,335,299,84,61,2669,844,886,616,480,186,72,3084,412,517,375,274,115,41,1736,67,24,18,26,6,7,140,2635,2018,1337,1073,389,177,7632,34,3,0,0,0,0,39,3,3,4,0,0,0,14,43,39,18,19,10,6,144,84,40,24,20,15,8,192,10,7,8,3
11902,3288,5718,3956,4260,2327,1878,21428,429,467,297,291,159,90,1739,451,582,504,468,198,122,2321,876,1049,797,758,358,213,4058,2833,2647,1756,1199,442,203,9075,908,981,592,377,157,60,3080,204,235,141,107,41,13,747,11,7,0,3,3,3,31,3956,3865,2496,1694,642,285,12930,8,12,6,3,3,3,38,0,3,0,0,0,0,3,54,55,32,30,14,13,192,60,69,40,32,20,11,229,3,0,0,0,0,0,9,8180,10700,7284,6752,3348,2388,38657,3275,5754,4027,4498,2551,1975,22082,384,387,256,232,90,88,1446,470,727,637,564,282,165,2841,859,1118,892,804,368,252,4284,2400,2641,1934,1388,543,239,9142,886,1006,765,535,210,76,3479,272,312,212,189,61,34,1082,13,12,4,0,0,0,27,3564,3975,2912,2115,811,350,13724,5,0,3,0,0,0,12,0,0,0,0,0,0,0,47,52,34,32,14,12,187,51,53,38,32,11,10,200,41,43,36,24
11903,3876,6825,4302,5306,2442,1199,23953,762,679,306,233,84,32,2097,548,606,423,385,134,58,2159,1313,1280,732,615,217,93,4254,1118,623,246,153,48,18,2196,1766,1584,844,475,123,58,4850,1001,1182,825,482,141,45,3681,28,9,3,4,0,0,45,3905,3401,1919,1117,309,125,10770,0,4,0,3,0,0,13,3,0,0,0,0,0,3,29,27,11,14,3,0,81,30,27,19,16,6,0,100,9,7,3,0,0,4,21,9134,11536,6976,7058,2974,1417,39096,3564,6525,4427,5437,2513,1327,23794,1045,674,299,238,83,40,2372,464,640,532,447,175,85,2349,1512,1316,833,685,256,128,4724,1092,785,447,263,77,24,2688,1671,1691,1062,635,201,80,5341,1023,1318,877,527,140,56,3933,14,12,16,3,0,0,43,3798,3807,2399,1428,416,158,11998,0,0,0,0,0,0,6,0,0,0,0,0,0,0,53,61,25,18,4,7,170,49,66,24,18,4,7,174,12,4,3,0
11904,3520,6114,3859,4154,2114,1329,21096,1163,1116,502,402,145,42,3366,261,378,275,240,78,46,1277,1422,1498,781,645,217,87,4643,1394,1065,470,306,81,28,3338,1995,2003,1132,623,186,63,5999,1826,2249,972,534,137,58,5775,39,33,20,12,9,3,125,5258,5344,2592,1475,415,159,15234,56,9,3,3,0,0,74,4,0,3,0,0,0,5,64,51,38,24,3,6,186,122,60,41,24,6,6,262,7,9,3,6,5,0,29,10326,13016,7275,6300,2759,1584,41261,3449,6173,4005,4390,2153,1399,21577,1034,1016,534,410,140,71,3208,282,493,342,379,144,72,1711,1323,1505,873,786,286,147,4920,915,808,415,304,98,42,2583,2568,2476,1519,854,255,87,7751,1639,2247,1214,670,204,79,6058,36,28,10,5,4,0,88,5158,5557,3151,1838,562,205,16471,55,14,3,0,0,0,78,0,0,0,0,0,0,3,68,90,35,38,18,9,247,118,99,36,37,17,9,327,15,20,13,12
12001,2191,3800,2404,2792,1134,427,12754,258,358,159,132,24,8,935,332,622,339,254,55,22,1628,594,986,496,380,78,35,2566,1058,875,306,130,31,5,2408,1009,1308,415,213,35,10,2991,946,1467,451,217,43,4,3123,19,16,5,3,0,0,42,3029,3666,1173,565,111,24,8566,9,6,3,0,0,0,11,0,3,0,0,0,0,4,29,47,19,18,4,0,113,29,51,27,16,4,4,136,3,4,0,0,0,0,7,5848,8504,4092,3763,1331,490,24024,1964,3526,2412,2988,1250,464,12604,253,377,210,176,39,16,1071,526,814,490,367,85,19,2299,777,1193,697,540,127,31,3366,921,789,278,158,31,8,2173,1052,1406,518,279,54,11,3327,1585,2480,1071,526,119,18,5805,13,17,3,6,0,0,37,3570,4688,1874,966,199,39,11346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,50,30,15,4,0,138,41,50,30,15,4,0,135,18,30,7,0
12002,1519,2590,1413,1174,341,104,7138,985,1367,542,386,80,19,3381,956,1689,828,512,109,28,4126,1943,3057,1373,902,187,45,7510,749,477,129,50,17,5,1427,1000,671,100,26,8,3,1811,929,763,156,54,14,0,1921,43,26,7,3,0,0,75,2717,1936,401,133,36,8,5238,0,0,0,0,0,0,8,4,3,0,0,0,0,7,114,97,23,22,3,3,263,118,98,25,24,3,3,274,0,3,0,0,0,0,3,6301,7685,3209,2225,572,162,20154,1461,2553,1540,1426,422,127,7529,926,1321,649,463,106,14,3481,922,1703,850,620,148,42,4279,1854,3020,1501,1081,253,58,7761,817,485,172,60,12,6,1557,884,617,120,32,3,3,1664,1160,1022,222,71,11,3,2498,22,11,0,0,0,0,32,2890,2133,518,166,34,13,5751,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,97,39,22,4,3,255,83,102,39,22,4,3,258,7,14,0,0
12003,3409,6147,4082,4747,2262,1213,21860,664,902,503,346,102,50,2578,643,726,455,372,106,33,2340,1313,1631,962,725,215,83,4918,2839,2196,1019,577,183,66,6877,2868,2689,1271,727,200,57,7804,1087,1417,885,557,144,50,4151,39,28,9,3,8,3,92,6832,6329,3185,1863,528,180,18916,0,4,0,0,0,3,11,32,0,0,0,0,0,32,84,93,50,43,17,12,299,111,103,54,43,21,12,339,4,6,0,0,0,0,10,11670,14205,8280,7378,3029,1485,46046,3362,5993,4074,4857,2258,1241,21798,733,891,503,492,135,39,2801,563,615,404,402,122,59,2165,1296,1511,912,893,265,90,4966,2784,2487,1153,654,191,72,7339,2641,2871,1637,956,224,72,8396,1232,1817,1213,742,219,66,5291,70,40,13,18,3,5,146,6728,7212,4019,2371,635,213,21184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,101,50,38,25,13,316,92,101,50,38,25,13,318,30,25,10,8
12101,2689,5245,3253,4386,1908,578,18056,338,377,233,130,32,8,1117,304,517,282,194,51,15,1370,644,896,516,324,83,26,2485,982,806,235,122,31,7,2177,1675,1700,595,290,60,19,4343,2925,3345,1173,500,108,19,8069,35,23,4,6,0,0,71,5616,5877,2009,922,196,45,14658,4,9,0,0,0,0,11,0,0,3,0,0,0,3,64,34,16,6,4,0,122,71,40,20,11,4,0,143,24,4,0,0,0,0,25,9034,12061,5787,5640,2188,654,35364,2510,5032,3291,4658,2123,609,18222,322,375,204,174,43,8,1124,330,525,291,285,55,17,1508,658,900,495,450,104,26,2633,988,924,321,189,29,9,2460,1813,1871,785,398,75,24,4968,2953,3467,1452,726,157,40,8800,20,10,8,4,0,0,45,5779,6274,2563,1317,262,78,16262,3,0,0,0,0,0,5,0,0,0,0,0,0,0,27,26,13,10,6,4,87,28,25,16,10,6,4,90,15,12,8,5
12102,2429,5373,3411,4241,1813,635,17899,167,147,73,65,13,0,466,285,408,252,216,53,15,1236,451,551,326,279,72,16,1698,537,301,107,75,25,8,1053,741,684,314,156,31,15,1936,917,1049,469,261,51,20,2759,51,24,11,4,5,0,92,2245,2064,897,498,104,35,5840,8,3,4,4,0,0,16,22,0,0,0,0,0,22,29,25,14,14,7,3,89,60,23,19,22,7,3,132,0,0,0,0,0,0,0,5180,8021,4655,5029,1993,695,25569,2504,5518,3548,4460,1926,660,18611,254,161,50,34,16,3,528,292,393,241,238,68,25,1248,548,549,297,275,86,31,1777,457,210,90,48,19,3,822,798,798,367,220,37,18,2237,889,1076,709,401,54,23,3148,50,25,9,7,3,3,98,2194,2103,1168,675,110,47,6300,10,3,0,0,0,0,14,0,0,0,0,0,0,0,15,10,10,4,0,0,43,23,13,7,4,0,0,59,10,5,6,0
12103,3218,8115,4840,7459,3563,1143,28346,92,97,20,19,3,0,229,220,294,126,96,19,7,753,307,386,148,114,20,7,984,927,586,158,67,15,7,1760,617,410,134,77,12,3,1258,287,270,69,48,7,0,682,21,16,3,10,7,3,60,1855,1285,367,200,39,13,3761,0,0,0,3,4,0,6,0,0,0,0,0,0,0,9,10,5,0,0,0,29,14,13,3,4,4,0,39,0,6,8,3,0,0,18,5398,9815,5361,7780,3634,1161,33147,3148,7974,4973,7548,3602,1212,28455,196,179,32,36,4,0,446,296,444,152,149,32,7,1079,501,620,185,180,36,5,1532,766,589,151,85,13,3,1601,646,502,190,106,20,8,1477,720,1075,501,333,60,6,2693,17,10,9,3,0,0,37,2153,2180,845,517,89,23,5814,3,0,0,0,0,0,5,0,0,0,0,0,0,0,7,10,0,0,0,0,16,6,10,0,0,0,0,25,20,7,10,9
12104,1399,2509,1347,1740,763,208,7969,525,721,360,221,47,8,1880,921,1442,600,382,88,16,3451,1443,2161,964,600,132,26,5331,1649,1658,499,216,32,7,4069,3612,3062,604,228,33,10,7546,5509,4438,905,297,55,15,11215,29,22,6,0,3,0,66,10804,9173,2017,744,127,29,22889,7,11,0,6,0,0,23,3,3,0,0,0,0,8,139,92,18,16,0,0,273,150,107,22,20,0,0,308,5,6,3,0,0,0,17,13798,13960,4354,3104,1022,260,36509,1294,2437,1422,1855,875,226,8108,516,686,333,310,56,13,1904,884,1485,630,444,125,22,3595,1401,2178,962,755,174,34,5497,1863,1832,554,243,39,6,4540,3639,3355,849,303,44,4,8200,5519,4748,1142,401,59,19,11886,8,12,3,0,0,0,24,11031,9948,2545,948,152,27,24652,8,12,0,0,0,0,25,0,0,0,0,0,0,0,51,26,12,4,0,0,90,64,38,12,4,0,0,115,43,40,9,9
12201,901,1785,1029,1465,645,161,5985,130,220,126,114,22,3,621,200,328,140,142,37,9,857,327,550,264,257,64,9,1471,699,774,269,118,36,13,1904,778,866,240,105,12,0,1997,1028,1166,227,77,21,0,2520,23,21,7,5,0,0,50,2529,2829,744,304,69,10,6476,8,7,5,0,0,0,17,23,0,0,0,0,0,23,16,15,3,4,0,0,37,48,19,8,4,0,0,84,5,0,3,6,0,0,14,3816,5179,2041,2031,780,180,14030,788,1674,1016,1702,782,162,6116,175,273,146,145,35,4,789,216,389,181,161,38,12,1003,393,660,331,305,78,20,1788,623,833,306,162,35,5,1962,815,950,317,124,21,0,2226,1169,1294,340,128,29,0,2953,5,9,0,6,0,0,17,2612,3085,961,413,80,4,7161,3,0,0,0,0,0,5,0,0,0,0,0,0,0,22,8,3,5,3,4,50,26,14,3,5,3,4,50,12,12,0,0
12202,2187,4773,2534,3311,1387,486,14674,153,117,67,52,14,5,410,291,437,168,142,31,9,1079,447,552,235,196,49,18,1493,322,213,67,25,0,8,627,366,370,88,43,4,4,877,265,215,69,22,3,0,580,103,65,21,23,11,0,218,1054,870,237,108,22,11,2301,65,44,14,5,5,0,132,7,3,0,0,0,0,7,12,11,8,3,0,0,37,86,61,20,13,5,0,181,0,9,0,0,0,0,12,3770,6262,3026,3630,1459,512,18659,1989,4698,2494,3418,1503,521,14633,258,198,67,65,35,15,638,357,537,249,267,96,21,1529,621,731,319,331,132,32,2167,612,473,123,65,7,0,1291,426,527,173,63,11,8,1206,91,78,26,13,6,0,217,65,31,11,9,3,0,118,1193,1110,334,151,29,11,2824,19,8,0,0,0,0,32,5,0,0,0,0,0,5,43,44,11,6,3,0,110,68,54,14,12,3,0,143,10,5,0,0
12203,3745,9102,5647,7355,3291,1268,30405,492,232,90,65,18,10,913,647,700,299,226,60,21,1948,1142,938,390,290,75,27,2868,1904,1324,341,169,37,16,3783,3311,3519,1087,435,76,19,8448,981,1085,292,123,17,3,2497,101,77,31,35,14,5,268,6289,6000,1752,759,149,44,15003,28,15,5,5,3,0,49,4,0,0,0,0,0,10,34,31,15,14,7,3,102,70,45,27,16,3,3,164,3,0,3,4,0,0,6,11247,16081,7814,8428,3523,1346,48435,3761,8566,5432,8073,3505,1349,30679,458,276,87,89,26,5,942,631,705,350,359,96,28,2171,1082,980,436,447,123,42,3116,2047,1250,427,196,55,22,3996,3254,3643,1306,591,94,21,8902,1295,1560,458,209,44,16,3583,77,59,24,25,11,0,188,6670,6517,2211,1026,195,59,16667,28,14,0,3,3,0,47,0,0,0,0,0,0,0,19,39,16,13,4,0,91,54,46,14,12,3,0,138,9,5,4,8
12301,1527,3793,2616,3381,1509,589,13410,197,118,16,9,0,0,338,52,72,24,8,3,0,164,250,197,40,13,5,3,505,172,45,9,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,4,0,0,19,182,46,8,3,0,0,242,27,8,6,0,0,0,36,0,0,0,0,0,0,0,14,3,0,0,0,0,18,35,13,6,0,0,0,57,0,0,0,0,0,0,4,1996,4052,2667,3402,1518,589,14215,1689,4399,2802,3902,1656,789,15233,306,183,49,57,22,12,621,95,125,54,66,15,9,377,403,302,104,125,36,20,996,157,57,7,3,0,0,220,12,11,0,0,0,0,22,0,0,0,0,0,0,0,9,6,0,3,0,0,17,178,69,9,3,0,3,262,31,9,0,0,0,0,40,0,0,0,0,0,0,0,3,0,4,3,0,0,12,37,9,4,3,0,0,48,5,8,0,3
12302,5090,10160,7539,8187,4054,2295,37331,1365,1194,651,436,175,109,3928,925,1028,640,443,199,194,3428,2289,2221,1292,875,377,305,7359,494,240,76,45,11,5,868,69,71,20,3,3,0,177,89,61,20,4,0,0,173,4,12,0,0,0,0,18,662,384,114,54,18,5,1238,78,33,6,4,0,0,124,3,0,0,0,0,0,3,16,7,3,6,0,0,28,93,35,12,11,3,3,156,3,3,0,6,0,4,18,8138,12805,8956,9128,4457,2613,46102,5521,10664,7558,7963,3860,2718,38280,1334,1180,588,372,157,69,3698,1024,998,670,464,226,210,3589,2353,2172,1256,843,381,277,7286,602,257,80,48,6,3,1012,201,182,41,12,0,0,438,119,124,31,7,3,0,287,34,17,3,0,0,0,57,955,581,153,77,11,3,1783,31,11,3,0,0,0,42,0,0,0,0,0,0,0,31,38,22,30,4,11,140,66,43,30,30,4,11,185,7,4,4,3
12303,1524,3279,1844,2285,1181,582,10690,121,98,16,6,4,3,248,9,9,0,3,0,0,23,130,102,16,10,4,3,269,68,33,3,0,3,0,102,3,0,0,0,0,0,3,0,0,0,0,0,0,0,17,5,3,0,3,0,29,86,38,3,3,5,0,136,28,10,7,4,3,0,51,3,4,3,3,0,0,17,12,12,3,3,0,0,33,45,23,13,9,6,4,99,0,0,0,0,0,0,3,1787,3443,1882,2300,1204,583,11204,1592,3468,1922,2267,1202,650,11106,189,163,18,13,10,6,390,5,8,0,3,0,0,10,196,167,18,11,10,6,408,105,38,18,7,3,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,4,3,0,0,43,125,56,21,6,6,0,217,51,9,9,3,0,0,77,7,3,0,0,4,0,15,5,7,3,8,0,0,23,61,19,9,9,3,0,116,0,0,0,0
12401,5770,8756,4075,4223,1881,773,25475,435,191,44,25,5,0,701,88,79,36,11,3,0,221,523,272,81,40,6,0,922,367,115,31,8,3,0,526,71,28,0,0,0,0,103,9,3,0,0,0,0,8,53,16,3,0,0,0,74,498,160,34,7,4,0,708,5,6,4,0,0,0,17,0,0,0,0,0,0,3,15,6,0,0,0,0,28,22,18,7,3,0,0,51,0,0,0,0,0,0,0,6820,9204,4200,4270,1894,774,27159,5977,8956,4190,4179,1793,803,25896,513,315,69,36,12,3,951,251,140,44,20,7,4,470,767,460,111,55,21,8,1416,284,93,25,6,0,0,417,56,20,4,3,0,0,73,4,0,0,0,0,0,4,47,23,8,4,0,0,79,396,131,31,16,0,3,576,9,4,0,0,0,0,13,0,0,0,0,0,0,3,13,9,7,0,3,0,30,23,13,7,0,3,0,47,11,12,0,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,4661,10115,6496,7285,3521,1633,33708,589,496,206,120,47,19,1478,584,696,366,218,72,36,1974,1176,1194,569,338,117,55,3454,972,339,88,28,10,3,1444,694,324,84,29,4,3,1136,112,62,21,3,0,0,196,28,16,0,3,5,0,52,1805,739,195,72,18,4,2826,148,65,11,6,0,0,229,36,0,0,0,3,0,37,16,17,4,0,0,3,43,195,79,17,8,6,3,310,3,0,0,7,0,0,10,7848,12129,7275,7705,3664,1695,40320,4880,10216,6296,7207,3425,1798,33832,818,613,292,197,63,40,2025,840,873,503,307,131,62,2715,1663,1483,796,504,193,95,4741,659,338,154,93,43,17,1301,793,491,155,63,19,4,1522,214,145,68,25,9,0,458,61,61,36,22,8,5,189,1717,1039,409,206,74,31,3482,92,44,9,3,0,0,153,0,0,0,0,0,0,9,20,8,10,4,4,3,48,114,54,23,10,3,3,201,55,19,0,7
