SA3_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
11802,1330,373,85,4722,1185,1069,1920,1117,527,5827,62,23,12,11,6,111,3701,2449,3426,1533,631,11739,3,3,3,0,0,8,68,14,0,0,0,86,707,320,204,36,0,1268,900,802,940,230,42,2910,198,256,403,212,86,1152,41,5,3,3,0,53,1902,1401,1550,482,129,5464,65,9,3,0,0,75,1383,147,18,0,0,1546,4985,2202,963,178,27,8353,885,666,553,145,35,2278,48,39,57,27,11,179,77,24,7,3,0,116,7440,3079,1601,351,74,12551,0,0,0,0,0,0,13,0,0,0,0,13,16,6,6,0,0,33,10,10,7,0,0,31,4,0,9,3,0,16,0,0,0,0,0,3,43,21,19,9,8,99,16,8,5,0,0,28,13105,6960,6601,2374,845,29882,3,3,0,0,0,3,35,0,12,0,3,51,351,143,93,19,4,614,1494,929,1156,299,64,3942,1297,1116,1929,1206,601,6157,59,22,30,11,9,124,3234,2220,3215,1543
11901,3313,1610,1006,14031,1931,1890,2867,2077,1848,10612,153,52,68,66,58,405,8517,5758,6657,3948,3020,27904,5,0,0,0,0,10,58,6,3,0,0,74,440,171,138,49,10,810,1034,829,844,412,209,3331,350,424,563,356,312,2013,31,24,20,13,7,102,1925,1456,1567,838,537,6331,11,0,4,3,0,21,131,19,5,4,0,161,1407,968,730,240,77,3420,238,273,275,109,78,973,4,22,30,24,23,101,46,29,14,10,7,106,1843,1304,1066,383,177,4779,0,0,0,0,0,0,7,0,0,0,0,8,11,6,9,6,0,31,9,11,8,5,3,36,3,7,4,0,5,23,0,0,0,0,0,3,32,24,20,15,8,103,5,8,3,0,3,15,12325,8548,9325,5183,3749,39137,9,8,11,6,3,38,70,29,11,16,18,154,1217,530,312,149,83,2295,4131,2809,3007,1471,1020,12440,2188,2151,3126,2281,2234,11982,165,87,94,75,97,521,7783,5615,6568,3997
11902,2477,1181,728,9598,1021,1033,1513,1150,1095,5805,131,50,60,45,60,341,5484,3961,4458,2526,1964,18394,0,0,3,3,0,5,45,11,0,3,0,62,499,356,218,76,32,1178,341,337,368,151,91,1290,107,143,187,125,119,682,20,17,15,4,6,58,1018,868,796,361,249,3284,22,14,11,0,3,52,254,102,17,4,0,379,2819,2303,1638,595,198,7556,202,278,277,144,97,1001,20,26,37,20,27,137,103,67,59,28,9,271,3427,2791,2045,794,340,9400,0,0,0,0,0,0,5,0,0,0,0,10,30,16,20,7,3,76,5,10,13,3,5,39,0,3,0,0,0,5,0,0,4,0,0,6,44,33,33,9,10,132,35,36,24,16,10,121,10006,7686,7354,3708,2576,31325,8,4,4,0,9,29,53,19,16,6,8,96,1015,446,312,117,58,1948,2765,2024,2255,970,738,8760,1127,1098,1719,1247,1318,6505,118,57,53,50,65,344,5085,3646,4359,2387
11903,2391,755,314,8753,1917,1727,2691,1656,959,8954,95,28,34,13,12,183,6244,4350,5403,2497,1317,19805,5,0,0,0,0,7,48,0,3,0,0,57,339,164,81,12,3,604,704,469,397,120,47,1738,105,178,189,115,76,662,14,10,3,0,4,31,1223,817,672,250,128,3095,14,12,3,0,3,34,264,55,17,0,0,342,2396,1491,797,173,33,4899,512,563,469,186,98,1817,29,30,37,29,8,129,45,34,14,10,0,102,3261,2190,1334,395,147,7325,0,0,0,0,0,0,3,0,0,0,0,8,34,7,9,3,3,60,10,11,6,3,3,41,3,0,0,0,0,3,0,0,0,0,0,0,51,24,19,4,7,109,7,3,0,4,0,12,10783,7389,7430,3153,1600,30354,0,3,4,0,5,9,45,10,12,6,12,86,790,325,218,63,20,1419,2802,1877,2061,689,327,7750,2048,1815,2911,1754,1232,9767,111,46,52,41,45,286,5799,4077,5251,2555
11904,2275,857,449,8827,1239,1199,1708,1180,867,6191,121,54,29,25,17,249,5813,3933,4354,2136,1377,17611,3,0,0,0,0,3,39,12,4,0,0,50,529,235,143,35,14,955,685,495,470,147,61,1862,101,110,149,96,63,520,19,13,4,0,4,34,1377,855,780,284,141,3432,37,8,6,3,3,57,424,73,13,5,0,515,3645,2335,1261,319,79,7645,568,476,393,180,99,1718,32,14,28,9,9,89,78,28,26,7,4,149,4791,2932,1732,526,199,10179,3,0,0,0,0,4,24,0,0,0,0,28,42,23,9,6,3,87,12,4,19,3,0,37,3,0,0,0,0,12,0,0,0,0,0,7,84,32,34,15,9,171,15,13,14,3,0,44,12084,7768,6909,2959,1730,31443,9,0,3,3,0,17,33,19,16,3,5,74,904,376,267,69,31,1644,2801,1861,2019,777,411,7864,1401,1256,1910,1295,990,6853,123,60,61,26,28,292,5265,3561,4274,2173
12001,1450,390,94,4913,815,790,1337,813,358,4118,58,17,13,5,0,89,3345,2347,2971,1243,460,10368,3,0,0,0,0,3,14,3,0,0,0,20,490,213,99,11,0,811,497,387,349,71,18,1320,59,61,76,47,15,253,15,3,3,0,0,18,1070,668,529,127,31,2425,8,0,7,0,0,16,352,41,7,0,0,403,2525,1039,407,62,14,4049,1078,545,450,120,20,2216,35,26,27,15,6,109,33,6,9,0,0,48,4038,1666,908,189,39,6839,0,0,0,0,0,0,6,0,0,0,0,5,18,6,5,0,0,35,12,11,7,0,0,30,0,0,0,4,0,5,0,0,0,0,0,0,39,23,17,4,0,81,26,7,0,0,0,35,8522,4707,4427,1565,527,19743,4,0,0,0,0,8,8,5,7,0,0,25,534,211,145,31,5,928,1659,1090,1352,356,81,4542,889,843,1615,863,424,4637,55,28,13,7,10,109,3144,2177,3136,1258
12002,738,155,31,2806,283,289,455,230,86,1348,26,7,6,0,0,31,2289,1405,1380,416,128,5606,3,0,0,0,0,6,148,12,3,0,0,169,1322,489,209,19,3,2041,958,685,620,125,20,2411,161,142,197,101,25,625,16,7,0,0,0,23,2604,1331,1034,248,53,5269,43,0,0,0,0,38,461,26,5,0,0,497,1001,288,74,11,0,1373,205,126,63,15,5,415,6,3,8,9,0,26,14,5,0,0,3,20,1728,456,151,29,9,2373,0,0,0,0,0,0,17,0,0,0,0,23,38,18,11,3,0,66,10,7,6,0,0,22,0,3,3,3,3,11,0,0,0,0,0,3,67,27,23,4,3,129,8,0,0,0,0,14,6696,3215,2592,697,189,13390,0,0,0,0,0,0,29,3,0,0,0,27,342,131,98,11,4,589,435,353,418,99,17,1320,142,150,308,117,47,764,15,3,0,4,0,19,963,645,824,229
12003,2168,676,249,7862,1510,1408,2281,1464,928,7588,98,32,27,14,9,182,5566,3911,4762,2224,1210,17678,0,0,3,0,0,7,81,3,8,0,0,97,661,335,229,35,9,1270,485,424,488,120,43,1553,85,94,147,90,36,451,27,8,0,5,0,37,1333,861,868,253,84,3404,66,20,4,3,3,98,865,186,45,5,0,1105,4442,2770,1538,330,78,9149,443,492,482,173,83,1672,21,22,48,22,24,130,61,49,38,10,10,165,5898,3544,2152,548,190,12333,0,0,0,0,0,0,17,0,0,0,0,20,36,25,10,11,0,83,20,18,18,8,3,72,0,0,5,0,8,14,3,0,0,0,0,3,82,44,38,17,12,187,17,12,7,0,3,39,12904,8370,7828,3044,1497,33638,6,0,0,0,0,12,42,13,7,3,10,81,709,315,178,48,18,1267,2454,1697,1848,551,197,6746,1491,1378,2264,1382,947,7466,91,45,46,19,33,232,4800,3446,4348,2002
12101,1712,414,71,5741,1776,1611,2744,1650,518,8292,49,15,18,6,4,82,4786,3212,4623,2097,596,15322,3,0,0,0,0,6,19,0,0,0,0,25,323,152,88,8,3,584,407,266,285,69,10,1031,51,47,64,23,9,194,4,8,3,0,0,14,812,471,446,100,26,1855,66,11,3,0,0,77,965,148,32,3,0,1146,3398,1573,736,113,25,5853,745,546,442,116,34,1883,25,17,28,14,3,87,38,15,14,0,0,67,5234,2302,1256,244,70,9116,0,0,0,0,0,0,4,0,0,0,0,5,11,12,3,0,0,28,6,4,0,3,0,16,0,0,3,0,0,3,0,0,0,0,0,0,21,16,10,3,0,52,10,8,8,7,0,33,10864,6014,6339,2456,695,26366,4,0,3,0,6,13,29,8,3,0,0,42,515,166,122,28,3,839,1923,1184,1504,327,78,5021,1981,1715,3111,1734,591,9129,56,28,26,22,9,147,4506,3110,4770,2111
12102,1794,464,82,6602,2091,1615,2506,1425,565,8198,50,9,13,11,3,88,5283,3503,4441,1914,659,15789,0,0,0,0,0,0,22,3,0,0,0,20,153,59,30,4,0,252,299,196,188,48,17,749,31,32,50,27,12,150,9,0,3,0,0,16,519,295,273,86,31,1187,20,3,0,0,0,25,253,54,15,0,0,324,1374,900,484,73,25,2859,179,160,150,37,18,547,3,3,9,3,0,22,17,10,7,0,0,33,1853,1139,661,108,47,3810,0,0,0,0,0,0,5,0,0,0,0,5,3,4,3,0,0,9,4,3,4,0,0,9,0,3,0,0,0,7,0,0,0,0,0,0,14,5,4,0,0,30,5,6,0,0,0,14,7670,4944,5379,2110,732,20833,4,0,0,0,0,6,47,15,8,0,3,71,446,160,111,27,13,752,2196,1456,1671,422,109,5844,2143,1728,2824,1462,647,8813,62,21,38,12,13,138,4895,3381,4648,1915
12103,1807,387,76,6647,4378,3284,5614,3165,1117,17550,73,20,25,12,3,137,7775,4912,7529,3586,1207,25016,0,0,0,0,0,0,21,0,0,0,0,21,122,26,10,3,0,157,396,116,106,18,3,647,52,35,59,12,7,164,10,0,0,0,0,15,600,181,177,36,5,1000,3,0,0,0,0,7,198,22,7,0,0,228,1090,443,206,27,3,1767,721,342,284,59,13,1416,20,7,16,6,3,51,14,7,3,0,0,23,2046,816,514,88,23,3487,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,11,7,10,9,4,0,33,10435,5923,8236,3718,1238,29548,3,0,3,0,0,5,20,7,4,3,3,47,313,98,68,17,3,496,2339,1280,1666,333,65,5693,4531,3452,6216,3256,1246,18705,81,54,44,21,9,210,7291,4897,7997,3629
12104,578,116,21,2306,829,706,1194,750,204,3681,11,4,12,3,3,30,2331,1371,1842,873,226,6632,3,0,0,0,0,3,74,8,3,0,0,88,663,219,91,10,3,980,1032,536,455,85,9,2119,170,92,164,75,25,523,13,0,6,3,0,25,1963,851,717,171,35,3737,116,16,0,0,0,126,1880,139,20,3,0,2040,4758,1355,432,42,10,6593,1554,652,399,74,19,2703,65,49,50,26,4,190,51,7,3,0,0,63,8428,2210,904,149,28,11724,0,0,0,0,0,0,17,0,0,0,0,17,3,5,0,0,0,15,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,9,4,0,0,43,34,9,9,3,0,55,12786,4452,3470,1194,287,22193,0,0,0,0,0,6,19,5,0,0,0,21,238,85,40,5,0,365,856,404,451,87,18,1817,877,738,1264,722,217,3820,15,15,9,6,6,49,2002,1246,1779,825
12201,587,157,21,1977,508,452,1035,593,132,2727,8,5,3,0,0,16,1589,987,1688,774,158,5191,0,0,0,0,0,0,40,3,0,0,0,48,189,82,49,9,0,331,309,180,185,36,8,717,42,37,65,29,8,189,4,0,0,0,0,3,592,303,301,76,22,1286,27,4,0,0,0,31,489,41,6,0,0,532,1426,496,171,15,0,2112,605,238,169,41,3,1059,36,19,28,18,4,105,22,3,4,0,0,36,2607,797,390,78,4,3879,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,8,3,0,0,0,0,7,3,0,3,0,0,3,0,0,0,0,0,0,8,3,5,0,4,24,6,0,0,0,0,6,4800,2089,2380,922,187,10382,0,0,0,0,0,0,6,3,3,0,0,16,156,56,38,11,0,261,607,362,512,132,16,1627,603,542,1132,652,153,3079,14,9,15,3,3,43,1391,971,1701,798
12202,1215,296,53,4596,1782,1227,2064,1160,454,6688,41,18,12,8,4,86,4475,2430,3402,1499,519,12332,3,0,0,0,0,3,20,0,0,0,0,26,168,45,42,3,0,259,387,211,215,63,4,876,116,58,72,62,24,329,5,3,3,0,0,13,696,314,327,132,32,1505,4,0,0,0,0,4,116,9,3,0,0,130,597,198,63,4,4,865,270,107,73,13,4,465,11,6,5,3,3,29,16,3,3,4,0,22,1019,327,149,29,11,1526,3,0,0,0,0,3,9,0,0,0,0,8,15,9,3,0,0,31,6,0,3,0,0,12,3,3,3,0,0,12,0,0,0,0,0,0,38,11,12,3,0,63,5,0,0,0,0,3,6231,3080,3894,1657,562,15421,3,3,0,0,0,11,62,16,6,4,3,84,403,133,107,17,15,664,1775,893,1121,306,52,4161,1961,1301,2279,1284,554,7381,54,21,35,17,13,135,4253,2359,3556,1624
12203,2927,731,160,9948,3360,2698,4837,2690,1148,14738,93,29,18,14,6,163,8183,5325,8016,3484,1338,26341,4,0,0,0,0,3,78,5,3,0,0,86,351,92,50,9,0,499,392,277,307,67,14,1052,70,38,74,52,22,251,6,3,3,0,0,13,901,417,440,126,36,1916,16,0,0,0,0,22,1019,88,17,0,0,1130,4022,1697,724,107,33,6580,436,243,219,62,15,984,27,24,25,21,11,97,48,17,10,0,0,80,5576,2071,1000,187,55,8887,3,0,0,0,0,3,9,0,0,0,0,11,16,4,9,0,0,31,11,3,3,3,0,25,3,0,4,0,0,9,0,0,0,0,0,5,41,16,16,3,0,70,3,4,8,10,0,19,14695,7828,9470,3813,1430,37244,3,0,3,3,3,13,79,29,23,9,8,136,603,259,193,44,9,1096,3101,1963,2806,686,139,8694,3361,2863,5523,3048,1383,16176,118,49,49,20,28,271,7257,5166,8592,3812
12301,913,218,77,3982,2218,1738,2955,1411,702,9020,35,12,11,14,6,76,4202,2770,3903,1649,786,13305,0,0,0,0,0,0,10,0,0,0,0,14,97,12,3,0,0,110,118,47,48,8,0,218,53,33,76,32,16,215,6,0,0,0,0,3,281,98,124,36,20,557,0,0,0,0,0,0,13,0,0,0,0,12,48,0,3,0,0,47,3,4,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,56,11,3,0,3,73,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,4,3,0,0,18,8,0,3,0,0,14,4556,2876,4033,1691,808,13966,3,0,0,0,0,3,28,0,11,0,0,41,119,33,24,9,4,183,1790,1056,831,204,64,3945,2716,2335,3582,1832,919,11382,45,31,24,24,15,142,4701,3461,4466,2076
12302,4088,1499,790,17067,3047,2789,3679,2258,1860,13627,150,79,85,51,47,405,10013,7483,7948,3854,2718,32008,5,3,4,3,4,14,25,7,0,0,4,32,753,309,132,41,7,1248,1034,786,564,243,152,2788,119,111,125,74,105,537,30,14,12,8,10,76,1969,1229,835,382,277,4695,3,0,0,0,0,3,39,7,0,0,0,43,341,91,40,6,0,486,119,43,29,5,4,201,9,5,4,0,0,15,14,0,0,0,0,14,519,150,78,11,3,766,0,0,0,0,0,0,3,3,0,0,0,8,8,7,0,0,0,9,28,14,12,3,3,57,7,5,18,0,8,45,0,0,0,0,0,0,46,30,30,4,11,118,4,0,3,3,0,12,12544,8892,8891,4256,3012,37593,13,11,6,11,5,44,49,19,21,12,9,108,417,162,69,26,15,686,6149,4222,3904,1405,736,16415,3464,3167,4124,2528,2198,15483,195,97,106,69,75,539,10284,7675,8238,4042
12303,735,230,101,3379,1433,1020,1444,932,537,5363,45,21,12,18,8,101,3307,1902,2265,1202,650,9320,0,0,0,0,0,0,5,0,0,0,0,10,107,9,3,3,0,117,51,3,6,0,3,66,6,0,4,5,0,17,0,0,0,0,0,3,163,17,11,3,6,208,0,0,0,0,0,0,10,0,0,0,0,10,37,9,5,0,0,52,3,0,0,0,0,12,3,4,0,0,0,6,0,0,0,0,0,0,50,19,9,7,0,75,0,0,0,0,0,0,10,7,0,0,0,12,3,4,3,0,0,8,4,4,3,0,0,14,3,0,3,4,0,9,0,0,0,0,0,0,19,9,9,3,0,51,0,0,0,0,0,0,3543,1949,2296,1210,656,9660,8,0,3,0,0,7,41,12,6,0,3,70,235,87,49,28,12,408,1439,738,667,213,108,3164,1750,1194,1696,1097,672,6412,72,32,27,12,10,150,3550,2057,2451,1350
12401,1758,449,133,8601,2749,1760,2230,1291,648,8683,74,19,20,12,3,127,8354,4111,4162,1790,797,19207,0,0,0,0,0,0,10,0,0,0,0,7,135,17,3,0,0,154,205,60,26,11,3,313,58,26,25,7,6,126,6,3,0,0,0,10,416,111,55,21,8,603,0,0,0,0,0,0,22,0,0,0,0,21,51,12,4,0,0,63,32,16,5,0,3,62,0,0,3,0,0,9,3,0,0,0,0,3,110,31,16,0,3,157,5,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,5,3,0,0,0,0,3,14,7,0,3,0,24,6,0,0,0,0,11,8893,4253,4232,1810,809,20002,8,0,0,0,0,5,87,16,10,0,3,120,1123,273,131,26,7,1562,4308,1872,1614,461,100,8348,3148,1895,2345,1336,653,9384,94,37,30,5,7,174,8771,4090,4136,1836
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,2994,916,355,13041,3496,2797,4088,2457,1416,14262,119,39,40,14,20,236,9652,6203,7187,3413,1798,28268,0,0,0,0,0,0,24,0,0,0,0,26,247,75,15,4,0,341,952,639,393,132,47,2161,85,64,88,60,49,342,22,3,6,5,0,33,1332,780,499,193,95,2905,0,0,0,0,0,4,48,15,0,0,0,61,566,212,77,16,4,879,171,107,64,26,10,381,66,47,60,34,15,222,16,6,3,0,0,20,866,398,203,74,31,1574,0,0,0,0,0,0,13,5,0,0,0,17,21,4,3,3,0,32,7,10,0,0,3,25,5,0,4,3,0,7,0,3,0,0,0,3,50,23,10,3,3,85,14,0,7,0,0,25,11914,7402,7904,3695,1937,32852,5,3,3,0,3,12,55,15,11,10,0,101,394,149,77,21,13,653,5434,3210,2800,840,331,12615,4404,3567,4950,2831,1779,17526,169,92,62,39,38,401,10466,7035,7903,3742
12404,792,312,117,3698,800,696,944,590,428,3452,27,13,8,3,0,62,2588,1767,1777,923,552,7610,0,0,0,0,0,0,5,5,0,0,0,12,164,41,15,0,0,230,325,182,106,28,12,648,18,10,13,8,11,60,3,0,0,0,0,8,521,244,132,45,17,956,3,0,0,0,0,3,15,7,0,0,0,15,108,31,11,4,0,148,47,27,12,9,0,95,6,4,3,0,0,13,0,0,0,0,0,3,175,62,24,11,0,284,0,0,0,0,0,0,3,0,0,0,0,3,5,5,0,0,0,8,0,3,0,0,3,10,0,3,0,0,0,3,0,0,0,0,0,0,7,9,4,3,0,30,0,0,3,0,0,6,3297,2076,1952,976,579,8877,0,0,3,0,0,5,14,4,5,4,4,33,208,58,37,7,5,315,1505,921,731,245,102,3509,866,707,905,623,445,3541,32,19,16,10,8,91,2627,1709,1702,894
12405,1643,575,254,6729,941,967,1298,901,626,4727,66,22,19,19,19,148,3772,2837,2999,1518,900,12034,4,0,0,0,0,4,3,4,0,0,0,12,87,27,6,3,0,123,306,201,159,61,31,759,22,37,39,21,20,150,3,0,4,0,7,12,420,274,217,81,57,1059,3,3,0,0,0,6,7,0,0,0,0,10,137,54,19,9,3,220,47,18,27,13,3,98,7,8,12,13,10,46,8,0,0,0,0,16,200,82,63,30,19,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,8,0,0,0,10,0,0,0,0,0,0,4400,3200,3282,1631,986,13496,3,0,0,0,3,10,26,8,7,6,0,48,252,86,43,14,3,401,2412,1648,1480,527,264,6333,1097,973,1315,858,692,4936,85,50,36,25,30,220,3880,2761,2881,1439
