SA3_CODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
11102,98,37,22,15,3,7,28,283,4,8,0,3,0,23,42,86,778,590,284,131,128,29,206,2305,3,0,0,3,3,13,10,12,91,73,47,31,18,0,47,355,5,3,0,8,3,56,152,238,604,256,72,118,43,0,144,1694,0,3,11,7,9,70,46,60,111,39,19,3,0,3,46,432,0,0,0,4,3,13,14,27,52,10,4,10,9,0,21,163,0,0,0,0,0,3,5,4,21,18,21,12,6,0,8,104,4,9,20,13,73,163,74,99,147,65,18,3,3,0,119,811,0,0,0,0,0,3,6,6,13,5,3,0,0,0,401,440,14,26,38,41,106,377,379,590,2184,1383,776,470,322,78,1180,7965,0,3,0,12,0,66,84,94,190,67,20,20,3,0,79,639,0,3,19,102,8,220,111,51,84,13,3,3,0,0,66,690,0,0,3,4,0,21,19,10,16,6,0,0,0,0,16,93
11103,173,101,47,31,27,7,54,555,5,7,0,0,3,36,58,175,1297,1149,689,399,396,92,421,4732,3,0,5,0,0,12,7,16,198,193,138,85,63,8,70,808,3,9,7,10,9,86,212,351,1028,435,131,320,66,20,258,2941,0,4,12,15,33,102,81,82,166,64,30,24,14,5,82,718,0,0,0,3,4,21,23,31,82,40,9,20,6,5,44,288,0,0,0,0,0,4,5,3,26,32,29,16,11,3,25,159,17,28,20,22,181,264,143,199,302,116,46,20,15,6,177,1553,0,0,0,0,0,9,0,11,21,12,3,0,4,0,857,916,35,49,45,67,253,587,563,944,3641,2627,1666,1259,884,275,2301,15189,8,3,8,26,4,139,222,226,572,206,54,50,12,0,232,1773,0,17,42,204,17,467,264,127,186,43,7,8,4,0,167,1554,0,8,5,12,0,19,24,17,22,12,3,7,0,0,36,165
11201,160,53,40,16,14,7,50,518,3,4,5,7,7,62,58,144,730,441,200,100,86,20,218,2074,0,0,3,0,3,21,7,16,96,52,42,20,3,8,32,297,3,3,4,3,10,75,136,173,390,133,44,59,24,7,103,1174,0,3,6,12,36,126,76,97,122,28,15,14,7,4,57,614,0,0,3,0,5,7,12,33,26,15,0,11,3,0,19,133,0,0,0,0,0,9,0,3,19,12,7,5,7,3,25,92,7,13,15,18,82,156,77,95,118,37,16,7,10,5,87,739,0,0,0,0,0,9,3,3,3,9,0,5,0,0,407,445,22,28,48,53,160,559,432,651,1941,1040,539,346,225,86,1157,7290,3,4,9,29,0,88,107,102,191,58,10,7,7,0,113,726,3,7,50,191,10,386,157,85,104,20,0,4,3,0,104,1140,0,0,3,9,0,23,10,5,9,4,0,0,0,0,17,97
11202,129,43,7,7,4,3,33,362,3,0,4,9,12,51,66,158,743,368,176,59,62,12,169,1889,0,0,0,0,4,17,17,32,83,44,27,18,7,3,35,290,0,0,11,8,13,107,201,279,453,135,24,24,19,3,98,1373,0,3,7,20,36,119,83,84,91,19,4,6,0,0,44,521,0,3,0,3,3,16,22,26,35,11,3,0,0,0,17,147,0,0,0,5,3,5,0,4,20,12,3,3,5,0,9,68,9,18,20,17,144,199,77,98,135,30,12,3,0,0,104,866,3,0,0,3,0,3,3,6,3,3,3,0,0,0,339,368,18,29,60,67,231,596,515,776,2129,1028,460,226,145,42,1004,7324,0,3,6,29,0,105,111,99,182,44,9,10,0,0,68,667,0,3,37,122,13,258,128,57,87,12,3,4,0,0,65,789,0,0,3,10,0,14,7,9,13,3,0,0,0,0,7,72
11203,137,69,21,10,6,0,42,419,3,4,4,10,4,47,55,159,792,530,194,98,67,27,175,2170,0,0,0,0,0,18,19,35,105,73,28,20,9,3,34,344,0,0,3,6,3,89,152,259,553,162,43,71,10,0,129,1487,0,0,6,10,20,108,64,76,119,38,12,11,3,0,55,528,0,3,3,4,3,20,9,22,42,18,3,4,0,0,26,160,0,0,0,0,4,3,6,3,19,17,6,7,3,3,15,82,8,13,21,23,88,186,76,110,133,57,17,4,3,0,117,853,0,0,0,3,0,6,0,6,14,3,6,0,0,0,397,433,24,28,42,59,134,536,416,756,2198,1268,570,350,193,56,1137,7767,0,4,12,19,3,105,141,119,210,65,18,14,5,0,87,811,0,12,30,144,11,357,144,83,96,19,3,8,0,0,100,1003,0,0,4,11,0,26,10,9,15,5,0,0,0,0,16,97
11301,52,31,14,6,4,0,19,157,10,4,4,5,7,50,46,138,651,333,169,79,60,26,212,1778,0,0,0,0,3,14,12,16,111,48,27,17,9,3,44,305,6,3,3,16,3,92,118,138,325,117,32,39,12,8,117,1016,4,3,4,10,7,32,27,25,45,15,5,0,0,0,24,205,0,3,3,0,0,9,15,14,21,5,0,3,3,0,17,97,3,0,0,0,0,4,0,8,22,10,6,9,3,0,26,86,13,14,14,17,46,77,35,57,78,29,12,4,0,0,58,439,0,4,0,0,0,3,6,4,11,4,0,0,0,0,289,330,42,33,32,46,81,337,267,441,1627,832,468,265,170,53,1026,5720,0,3,5,7,3,47,74,65,106,15,15,7,6,0,54,419,0,3,17,50,8,129,51,39,34,5,5,0,0,0,45,386,0,0,3,5,0,11,8,3,3,0,0,0,0,0,6,41
11302,5,3,3,3,0,0,0,29,3,0,0,0,0,14,15,41,192,103,26,24,14,3,50,484,0,0,0,0,0,4,5,7,26,12,9,4,0,0,6,77,0,0,3,3,0,27,48,46,117,43,5,18,4,0,21,338,0,0,3,0,3,11,7,12,16,0,3,3,0,0,6,67,0,0,0,5,0,3,3,0,12,3,0,0,0,0,11,40,0,0,0,0,0,0,0,0,12,6,0,0,3,0,3,29,0,6,4,5,15,34,17,18,25,3,3,0,0,0,28,155,0,0,0,0,0,5,0,4,0,0,0,0,0,0,92,97,8,6,14,15,25,107,104,136,490,258,108,75,41,12,265,1660,3,0,5,3,0,17,19,17,34,4,0,8,0,0,15,117,0,0,8,12,0,34,14,7,6,3,0,0,0,0,7,91,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,14
11303,82,50,28,17,9,6,20,273,13,3,10,6,11,76,78,211,1088,702,333,138,107,46,284,3096,0,3,0,3,0,14,15,29,136,106,56,42,17,6,48,473,4,3,6,17,8,116,193,277,671,203,51,87,33,11,149,1832,3,0,9,9,13,60,38,49,86,23,7,4,0,0,32,331,0,0,3,0,3,24,18,22,45,5,9,3,0,0,20,148,0,0,0,0,0,4,0,3,25,27,9,10,0,0,24,102,3,17,25,15,98,146,67,84,123,39,12,3,3,3,88,735,0,0,3,3,0,6,10,5,10,8,0,0,0,3,608,654,50,49,63,59,157,509,454,752,2736,1678,860,541,341,133,1589,9973,3,3,4,31,0,132,149,140,266,89,25,17,0,0,108,958,0,14,38,114,11,247,109,63,70,18,0,0,0,0,66,757,0,0,0,12,0,22,3,9,12,3,0,0,0,0,21,87
11401,169,55,30,16,11,0,58,491,0,5,3,10,15,75,88,173,904,491,237,103,103,28,223,2456,0,0,0,0,3,13,14,23,117,72,42,20,14,0,46,367,4,6,5,11,11,89,195,267,577,182,44,73,9,14,142,1631,3,3,19,18,25,144,88,93,131,37,15,4,3,0,50,632,0,0,0,4,3,21,21,25,43,25,3,3,4,0,25,175,6,0,0,0,0,4,0,6,26,22,5,4,4,0,34,107,11,23,21,27,155,223,126,110,167,60,10,5,5,3,143,1086,0,0,0,0,3,6,3,3,10,6,3,0,0,0,574,623,25,43,57,76,225,660,600,785,2454,1223,611,358,232,65,1463,8879,6,5,7,20,3,80,110,93,210,58,10,5,0,0,93,702,0,9,37,155,5,328,138,68,74,14,5,0,0,0,112,952,0,0,3,13,0,24,5,13,8,3,0,0,0,0,22,97
11402,46,29,22,11,6,3,29,186,3,0,0,3,3,20,35,74,513,399,212,138,104,19,149,1680,0,0,0,0,0,4,0,13,47,32,25,12,13,0,28,176,4,0,5,6,5,30,65,124,321,129,33,94,31,3,92,938,0,3,4,5,3,33,28,30,44,25,3,10,3,0,19,218,0,0,0,0,0,4,3,13,33,10,3,6,0,0,20,99,0,0,0,0,0,0,3,0,9,8,10,0,6,0,14,48,4,10,3,5,25,38,21,25,45,25,4,4,0,3,35,254,0,0,0,0,0,0,6,9,6,3,3,0,0,0,287,308,15,21,18,19,44,161,182,332,1225,817,452,389,251,61,800,4787,4,7,3,9,3,36,55,43,120,35,11,12,5,0,45,391,0,5,15,67,11,133,64,48,42,15,4,3,0,0,71,471,0,0,3,4,0,14,3,4,8,0,0,0,0,0,9,50
11501,135,89,73,52,59,24,71,574,7,7,3,9,6,47,51,132,849,1116,1018,1027,1317,373,497,6463,0,0,0,3,11,14,12,12,88,131,128,128,180,52,99,857,5,11,7,17,19,83,158,231,868,637,251,1276,324,140,345,4355,0,9,14,24,5,67,52,47,135,95,53,70,40,20,81,702,0,0,0,3,0,14,8,13,49,22,7,38,14,3,39,222,3,0,0,4,0,3,0,5,28,28,31,25,31,14,43,221,21,28,31,37,38,63,55,69,192,165,85,74,40,23,130,1044,0,0,0,0,3,0,5,8,20,10,9,4,9,0,1197,1280,52,66,61,93,99,333,367,564,2720,2818,2536,3587,3284,1489,3101,21173,3,3,3,21,0,46,73,114,357,232,115,140,50,11,186,1352,0,9,17,49,3,162,107,84,156,58,21,19,8,0,84,779,3,3,5,10,0,13,3,7,20,13,5,3,8,0,15,111
11502,39,26,12,15,13,16,25,167,0,0,3,0,4,9,7,42,195,194,164,149,209,67,155,1207,0,0,0,0,0,0,0,6,25,19,14,30,14,10,29,152,4,3,0,3,3,17,32,41,169,78,25,162,55,31,80,701,0,3,4,3,0,16,11,9,22,11,12,12,11,3,17,145,0,0,0,0,0,4,5,0,0,11,7,3,0,0,10,50,0,0,0,0,0,0,0,0,3,9,6,8,3,11,9,46,3,3,3,4,9,17,4,12,33,31,23,16,12,6,36,207,0,0,0,0,0,3,0,0,0,3,0,0,0,0,206,215,16,14,18,15,19,75,77,138,566,477,381,503,477,290,685,3742,0,0,3,0,0,10,11,17,53,28,20,16,3,7,31,209,3,0,0,15,0,31,24,10,31,19,0,0,5,0,17,167,0,0,0,0,0,3,0,3,8,4,4,0,0,0,6,28
11503,41,29,13,4,6,4,18,141,0,0,0,3,4,19,13,49,302,277,177,95,68,16,111,1141,0,0,0,0,0,0,4,6,34,38,24,29,14,7,27,181,0,0,3,3,0,24,36,100,211,96,35,61,21,0,70,668,0,0,0,3,4,14,12,12,30,16,5,5,0,3,17,125,0,0,0,0,0,3,4,7,17,3,4,0,0,0,17,64,0,0,0,0,0,0,0,0,4,3,7,7,7,0,12,52,0,0,6,4,4,23,10,10,28,11,10,0,0,0,22,140,0,0,0,0,0,0,0,3,4,3,0,0,0,0,164,182,3,9,9,20,17,111,101,206,785,611,402,327,216,69,548,3443,0,0,0,0,0,19,29,31,82,32,17,12,0,0,32,256,0,0,6,14,0,42,24,21,23,6,0,0,0,0,12,159,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,21
11504,23,24,15,9,7,0,13,118,3,3,0,3,3,15,22,40,274,307,225,183,149,36,81,1335,3,0,0,0,0,3,0,3,43,35,35,44,24,3,18,224,3,4,6,3,4,17,40,54,249,147,48,177,33,7,79,868,0,0,0,3,4,16,8,13,32,24,10,10,0,0,9,124,0,0,0,0,0,3,0,4,17,5,0,3,3,0,7,55,0,0,0,0,0,0,0,0,13,4,6,6,6,5,10,46,4,3,10,3,13,13,9,19,36,28,9,4,3,6,27,176,0,0,0,0,0,7,3,0,3,0,3,3,0,0,186,205,12,14,18,17,21,83,91,154,830,740,578,633,451,148,540,4343,0,0,0,6,0,14,25,22,67,38,16,14,11,3,32,249,0,0,3,14,0,35,22,13,19,12,4,0,3,0,16,147,0,0,0,0,0,3,0,0,9,0,0,3,0,0,5,23
11601,123,80,44,20,17,9,37,418,5,4,0,0,5,43,57,151,1050,882,503,262,183,51,277,3481,5,0,0,3,3,7,4,22,158,139,116,73,33,15,87,665,7,7,8,36,20,193,336,499,1286,569,179,244,74,18,306,3774,3,7,19,34,22,124,81,93,153,66,29,17,8,3,84,750,4,0,3,9,9,29,31,40,86,31,8,7,3,3,65,342,7,0,0,3,0,3,3,11,42,44,29,17,10,3,40,202,43,58,47,36,193,222,101,185,346,184,80,26,19,8,263,1815,3,0,3,3,8,11,15,14,32,15,9,7,3,0,737,854,102,92,93,126,269,690,665,1057,3947,2850,1855,1229,766,248,2249,16233,0,0,10,20,4,113,182,196,466,224,94,46,29,3,182,1574,0,17,40,127,6,270,122,76,154,42,19,7,0,0,86,971,0,0,3,15,3,25,16,13,37,15,5,0,0,0,30,157
11602,56,47,19,19,10,0,24,214,3,4,0,3,4,22,16,65,647,636,431,228,188,40,164,2449,0,0,0,0,0,8,4,17,89,105,93,67,50,14,39,490,0,3,0,15,5,67,155,232,777,331,95,274,55,8,157,2195,0,4,5,8,15,38,19,30,71,27,17,10,7,0,31,276,3,3,0,0,0,8,11,12,42,28,5,11,3,0,21,159,0,0,0,0,0,3,0,11,24,25,16,6,9,3,23,129,15,10,22,11,26,64,29,42,84,43,19,7,0,3,68,454,0,0,0,0,0,3,3,5,6,9,4,5,0,0,427,482,33,41,33,44,60,239,257,451,2147,1756,1376,1060,658,176,1170,9500,3,4,7,11,0,35,74,94,222,103,52,40,8,3,75,733,0,3,12,33,4,108,66,51,58,14,12,4,0,0,31,399,0,0,0,5,0,6,3,9,12,10,4,4,0,0,10,65
11603,94,46,20,13,0,0,27,263,4,10,4,5,5,26,45,105,789,552,235,122,72,13,163,2145,0,0,0,0,0,5,13,13,153,119,83,32,29,5,58,522,7,4,7,22,17,186,319,455,1080,329,116,118,44,5,292,3014,3,3,17,29,34,133,91,91,151,43,25,8,3,3,72,709,0,0,3,5,5,21,42,50,89,34,12,4,0,0,79,351,0,3,0,0,0,5,3,7,33,32,22,11,9,0,40,171,35,50,54,34,248,323,166,192,295,116,40,10,11,4,269,1858,0,0,4,3,10,14,13,15,33,14,0,3,4,0,652,770,60,84,95,103,326,750,720,983,3427,2113,1211,631,377,82,1963,12925,3,0,11,19,9,108,213,155,360,130,62,18,7,0,153,1249,3,6,39,115,11,251,118,63,99,39,8,3,3,0,67,827,4,0,3,13,0,27,23,14,17,15,0,0,0,0,31,151
11701,45,23,15,9,9,3,6,154,0,0,0,3,0,17,18,51,283,246,150,92,87,16,70,1033,0,0,0,0,0,0,0,4,48,43,42,23,17,9,21,217,7,3,3,13,3,54,88,106,248,117,54,84,21,6,83,896,3,0,9,7,7,40,31,27,46,18,5,7,3,0,28,234,0,3,0,3,0,4,5,15,24,7,0,4,0,0,11,82,0,0,0,0,0,0,0,0,13,14,7,4,5,3,11,58,18,5,6,6,34,62,28,71,112,70,30,13,12,3,92,561,0,3,0,4,4,6,3,5,10,9,5,0,0,0,219,265,33,20,22,39,57,205,181,305,1071,771,491,368,297,90,652,4600,4,8,3,4,0,32,68,78,127,48,34,27,5,0,68,511,0,0,13,45,3,69,33,38,48,16,12,0,0,0,33,312,0,0,0,5,0,5,3,3,11,5,0,0,0,0,11,45
11702,37,27,19,7,10,0,15,150,3,3,0,3,0,11,9,36,163,205,175,99,150,31,49,941,0,0,0,0,0,3,3,4,30,24,29,37,32,16,20,203,3,9,13,5,3,64,77,100,211,148,42,137,34,12,67,930,3,8,7,17,9,22,22,22,36,25,12,8,5,3,25,226,0,0,0,0,3,8,3,5,18,7,4,7,0,4,19,96,0,0,0,0,0,0,0,0,13,12,9,3,10,0,12,55,17,5,15,9,63,83,40,76,135,116,35,27,11,6,109,756,0,0,0,0,0,6,0,6,14,4,4,3,0,0,229,264,34,26,36,45,88,221,164,270,771,692,480,446,415,158,617,4472,0,0,3,9,0,42,50,56,156,83,30,51,11,0,44,539,0,6,4,36,0,67,56,29,47,12,6,6,4,0,39,310,0,0,0,3,0,4,3,7,5,5,3,3,3,0,19,59
11703,48,35,23,21,20,11,17,218,5,0,3,4,0,12,7,29,233,219,191,178,293,89,66,1335,0,0,0,3,0,0,0,3,39,47,59,57,80,49,20,351,0,3,3,11,4,53,74,106,247,174,62,322,90,45,97,1295,3,5,7,25,16,54,26,28,53,29,6,26,12,3,18,318,3,0,0,3,0,14,3,4,18,3,3,17,4,5,12,99,0,0,0,0,0,0,0,4,7,6,6,5,11,14,12,70,32,12,24,28,61,61,39,61,130,59,30,16,10,3,88,657,0,0,3,0,0,0,4,5,4,3,4,4,0,3,465,494,52,26,47,74,93,224,178,268,934,741,596,830,805,452,932,6262,6,0,5,21,0,53,92,83,255,132,57,142,29,3,116,1003,3,8,32,67,4,117,67,46,62,35,4,21,4,0,60,532,0,5,3,7,0,7,12,12,15,8,0,12,0,0,12,91
11801,59,54,35,38,59,47,56,397,6,3,3,0,0,17,17,42,275,344,320,408,826,401,359,3027,0,0,0,0,0,3,4,11,36,56,43,71,138,95,58,516,13,8,3,4,8,24,60,83,268,176,91,887,281,195,258,2362,0,0,3,9,3,17,26,30,65,35,27,48,45,45,59,413,0,3,0,0,0,9,8,11,20,14,8,38,10,7,38,161,0,0,0,0,0,0,0,3,12,5,4,12,24,18,31,118,16,4,8,6,15,30,13,43,72,76,33,44,33,49,98,543,3,0,0,0,0,3,4,0,9,4,4,13,3,4,715,769,42,22,28,30,35,133,142,241,940,940,793,1795,1817,1416,1932,10314,3,0,3,11,0,43,68,67,257,138,55,166,49,13,140,1015,3,3,9,40,5,128,103,62,137,43,24,41,15,9,92,721,3,3,0,4,0,6,9,7,19,5,6,8,5,5,27,108
11802,93,78,47,36,37,14,44,429,4,3,0,9,10,24,36,78,496,611,481,415,722,209,306,3396,0,0,0,0,0,6,3,17,71,70,89,92,106,48,64,569,8,3,7,14,7,69,126,150,500,288,140,591,165,57,200,2316,3,0,8,15,12,58,36,43,105,80,33,45,32,10,54,539,0,0,0,0,0,7,13,18,43,24,14,20,10,3,27,179,3,0,0,0,0,3,3,3,18,33,19,28,28,16,33,178,30,13,27,26,54,97,52,82,197,138,80,60,42,26,158,1082,0,0,3,0,0,5,3,6,10,9,8,8,3,0,726,780,53,38,57,66,94,309,294,442,1783,1657,1333,1672,1664,773,1861,12091,6,4,3,10,3,76,110,141,396,192,78,116,34,4,171,1336,3,11,26,89,5,197,118,88,134,65,26,15,6,0,77,865,3,0,3,6,0,14,8,10,29,14,0,4,0,0,24,118
11901,153,80,49,31,17,10,47,523,9,8,4,10,3,57,80,164,988,887,545,335,286,77,349,3802,0,0,4,0,3,15,13,37,150,138,116,80,53,16,62,689,12,25,33,67,38,394,528,540,1265,530,219,315,96,32,417,4519,5,18,41,79,91,316,163,175,255,105,44,27,19,7,144,1482,4,3,15,17,13,72,60,65,121,51,24,21,7,5,133,609,3,0,0,0,3,5,4,11,45,34,27,14,12,14,41,223,74,101,122,119,437,410,244,336,586,367,138,71,42,12,515,3583,12,4,3,12,8,27,20,24,61,17,11,4,4,0,929,1124,134,165,237,314,622,1383,1171,1445,4235,2953,1860,1347,931,348,3016,20161,11,8,14,31,7,130,164,171,413,193,94,55,28,4,175,1485,3,8,51,90,17,249,134,76,148,58,17,16,3,0,107,976,0,0,8,15,4,33,20,18,40,16,9,3,3,0,28,186
11902,123,65,27,20,16,5,58,481,11,9,7,7,6,50,77,153,688,431,293,175,151,38,165,2263,0,3,0,0,0,8,17,15,124,82,76,30,37,16,63,481,11,15,25,92,39,415,516,520,1001,386,154,195,80,19,344,3827,9,26,64,104,78,336,173,147,169,82,33,22,19,4,147,1422,6,5,13,17,9,82,48,49,87,32,18,12,3,4,85,467,0,0,3,0,0,11,3,5,25,29,12,18,8,6,43,165,93,81,128,97,358,394,218,263,537,328,138,86,52,17,422,3218,11,3,7,5,10,30,17,18,41,23,5,3,0,3,904,1079,158,154,253,344,526,1427,1093,1279,3379,2035,1222,801,584,225,2466,15942,3,4,4,27,3,141,145,135,313,119,47,36,14,4,107,1096,0,15,39,108,10,173,94,57,126,38,7,7,0,0,66,752,3,5,3,13,0,18,9,14,29,10,7,3,4,0,18,145
11903,119,72,56,36,33,17,40,539,7,6,4,5,9,63,65,139,700,745,515,397,542,182,321,3706,0,3,4,4,3,5,16,18,77,122,90,67,78,30,61,584,13,12,14,39,14,219,276,333,773,399,188,425,138,66,261,3158,3,16,23,56,29,145,82,72,142,79,43,30,16,17,101,849,3,3,5,7,7,19,31,22,52,22,12,20,8,0,45,258,0,0,0,0,3,7,6,9,34,23,22,15,21,5,36,190,34,40,51,41,124,145,92,150,298,207,97,59,48,23,211,1609,0,0,0,4,3,12,6,7,24,12,6,3,3,3,715,804,74,79,108,176,199,703,630,849,2690,2231,1564,1505,1369,633,2116,14924,10,4,9,24,0,102,127,151,369,149,74,84,20,12,133,1260,0,19,35,87,9,177,108,78,120,40,25,18,9,3,72,790,3,3,9,9,3,15,13,16,24,7,3,0,3,0,13,120
11904,134,62,47,16,19,6,51,443,8,14,0,13,5,47,61,143,757,639,456,266,300,68,229,3011,0,4,4,0,3,8,9,22,123,108,88,45,54,23,60,565,8,16,20,48,18,222,297,379,840,374,148,296,79,33,267,3039,6,9,38,47,46,210,83,90,175,69,36,27,20,6,107,966,0,0,7,4,3,37,47,30,81,31,18,24,4,0,64,362,0,0,0,3,3,10,5,8,37,27,20,16,16,12,35,190,53,45,59,48,134,211,127,162,350,208,92,54,21,17,244,1835,3,0,3,0,7,22,12,11,21,25,7,3,3,3,695,814,92,102,144,174,241,834,655,924,3044,2164,1509,1113,890,362,2047,14302,4,3,3,21,0,111,146,145,384,172,84,61,28,3,141,1311,0,18,35,75,8,190,98,60,113,43,17,13,6,0,82,756,3,0,3,14,0,30,10,8,24,10,6,4,0,0,28,138
