SA3_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
11904,3,0,3,5,4,6,3,8,23,18,5,4,5,3,781,862,106,58,135,126,208,426,632,942,2434,2285,1928,1527,1827,857,1991,15475,6,5,5,8,44,15,136,164,384,273,150,141,59,10,168,1570,0,19,33,44,125,46,148,98,161,78,25,16,26,3,75,886,4,0,3,3,11,4,15,10,32,13,6,7,3,0,20,144,12,12,29,39,38,14,15,15,14,6,0,4,0,0,14,221,72,41,116,141,205,141,264,222,376,185,95,53,41,12,206,2168,3,0,7,0,3,3,0,0,10,7,0,0,0,0,68,105,101,77,190,237,415,226,583,512,976,563,281,222,130,24,554,5091,511,165,646,494,797,2354,2206,2493,4958,4138,3387,2412,2778,1260,3456,32054,4,0,0,0,0,6,6,13,197,440,859,647,737,467,42,3422,0,3,0,0,17,19,68,92,287,94,48,25,18,14,21,704,0,0,0,0,0,3,21,39
12001,3,0,0,0,0,5,3,0,3,7,3,3,0,0,526,551,43,15,49,33,57,102,207,286,898,1008,932,1439,1800,1368,1201,9440,0,3,3,3,7,4,41,59,206,179,81,156,56,13,102,923,3,3,12,22,56,9,67,47,80,64,21,29,16,0,42,477,0,0,0,0,3,0,6,12,8,11,6,8,0,0,11,70,5,8,3,11,12,4,8,4,4,7,0,3,0,0,6,70,46,17,45,45,80,63,77,76,151,83,47,50,29,8,88,913,0,0,0,0,0,0,0,5,3,0,0,0,0,0,30,44,58,32,59,82,151,81,199,201,461,340,161,251,107,21,278,2493,280,62,268,183,283,941,788,990,2180,2106,1919,2388,3076,2193,2127,19782,0,0,0,0,0,0,5,11,84,175,420,437,796,895,39,2864,4,0,0,0,10,13,26,23,100,51,42,26,34,28,13,368,0,0,0,0,0,4,10,13
12002,0,0,0,0,0,0,0,0,4,3,0,3,0,0,331,342,17,8,14,9,9,33,64,89,340,451,449,1021,1260,1287,635,5681,0,3,0,4,8,3,25,32,119,113,40,157,42,3,69,621,0,3,4,11,32,17,49,49,71,42,15,27,4,0,35,361,0,0,0,0,0,3,0,3,6,6,0,7,3,0,0,36,5,0,3,12,9,4,11,4,5,5,0,4,0,0,8,63,22,10,34,49,54,46,60,43,97,41,31,15,11,0,67,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,26,25,45,75,106,68,154,130,296,199,85,218,64,3,190,1690,77,30,108,104,141,343,360,430,1086,1124,1147,1858,2559,2517,1318,13202,0,0,0,0,0,0,3,7,36,74,211,292,621,1125,25,2393,0,0,0,0,0,4,13,8,58,28,29,18,18,29,3,214,0,0,0,0,0,0,7,8
12003,0,0,0,4,7,3,3,3,14,10,0,3,0,0,881,929,119,31,113,125,183,354,602,799,2151,2038,1785,1825,2335,1768,2090,16327,7,8,8,16,41,14,120,155,390,304,107,201,57,18,183,1621,5,13,31,57,135,47,151,114,177,77,42,23,12,0,88,978,3,0,8,3,10,6,6,15,25,22,9,14,6,0,26,150,27,4,35,36,45,14,14,16,30,8,3,3,3,0,33,277,144,49,130,157,207,139,208,184,388,144,110,70,31,18,227,2218,0,0,0,3,3,3,0,0,3,3,0,0,0,0,63,86,180,77,216,272,438,231,506,471,1014,563,266,313,111,35,618,5323,688,158,654,567,813,2048,1992,2247,4776,3923,3443,2970,3562,2388,3617,33849,0,0,0,0,3,0,13,10,177,442,821,733,932,666,49,3844,0,6,7,0,18,28,92,99,268,108,64,30,27,28,18,783,0,0,0,0,0,3,10,47
12101,0,0,0,0,0,0,0,3,8,0,0,0,0,0,788,814,73,37,65,34,56,114,201,302,930,1052,965,2454,2645,2697,1681,13304,3,7,3,3,19,11,58,84,228,192,72,239,60,18,111,1123,7,12,15,31,66,14,97,67,94,84,36,48,9,3,81,668,0,0,0,5,5,4,3,11,14,8,8,9,3,3,13,81,14,4,15,16,11,6,6,0,8,0,3,8,3,0,14,112,172,37,51,62,80,60,91,78,174,94,63,44,39,14,112,1174,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,21,192,62,90,106,179,100,260,243,525,385,180,345,118,43,343,3177,446,123,295,212,318,715,835,1168,2556,2363,2202,3813,4343,4046,2783,26200,3,0,0,0,3,4,4,0,68,182,504,563,951,1208,38,3529,0,3,0,0,8,7,38,37,106,57,41,40,30,76,6,453,0,0,0,0,0,3,4,17
12102,0,0,0,0,0,3,4,5,4,4,0,3,0,0,597,622,50,17,51,32,74,135,185,322,1162,1494,1344,1982,2075,1065,1359,11348,3,3,3,5,20,3,45,92,217,222,85,108,61,18,120,997,0,3,19,32,64,26,104,71,129,58,30,26,8,4,69,651,0,0,3,0,10,0,3,0,14,15,3,3,0,0,17,67,3,9,9,9,22,8,11,9,16,3,0,3,0,0,8,106,63,21,53,57,72,42,92,75,152,62,58,28,12,3,99,905,0,0,0,0,0,0,0,0,5,0,0,0,0,0,26,34,75,35,84,108,182,87,262,251,530,363,176,167,81,24,336,2753,246,68,251,198,330,815,920,1225,2688,2601,2350,2781,2978,1425,2183,21049,4,6,0,0,0,0,0,8,59,159,311,297,457,352,19,1674,0,0,3,0,5,4,18,24,86,36,43,25,18,11,8,285,0,0,0,0,0,3,4,20
12103,3,0,0,0,0,0,3,0,0,3,0,15,7,3,1185,1218,92,24,57,29,47,105,164,249,816,1021,1055,3429,3767,3554,2696,17097,3,3,3,0,20,4,48,41,205,189,76,250,95,22,126,1079,3,7,15,22,57,25,63,57,96,79,36,53,24,4,72,617,0,0,7,0,8,0,3,0,15,8,7,9,10,0,13,80,12,13,15,10,8,3,4,6,6,0,0,5,0,3,8,103,99,33,43,55,70,37,77,60,180,101,77,68,45,21,112,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,123,54,81,90,157,74,192,174,499,387,197,387,168,46,353,2985,359,101,276,171,276,641,806,1255,2569,2462,2199,4792,5312,4705,3854,29769,3,0,0,0,4,0,3,3,47,108,232,278,425,682,24,1816,5,6,0,0,6,11,10,25,87,72,55,43,36,98,5,456,0,0,0,0,3,0,7,9
12104,3,0,0,0,0,0,0,0,0,0,0,3,0,3,573,587,48,6,33,15,26,32,74,121,398,472,438,1656,1613,1904,1136,7976,3,3,0,7,12,3,27,42,172,162,49,295,73,22,103,973,0,3,7,4,39,12,41,37,102,69,27,49,18,3,54,467,0,0,0,0,3,0,0,0,15,4,3,14,0,0,14,61,12,7,3,9,8,4,6,3,11,3,3,14,0,0,4,84,46,15,28,37,48,23,53,61,88,50,35,51,25,4,82,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,58,29,38,54,113,49,125,144,383,290,114,421,123,31,277,2249,211,57,145,105,189,306,434,694,1723,1812,1865,3477,4240,4143,2414,21813,3,0,0,0,0,0,4,8,60,166,571,687,1309,2036,73,4933,0,0,0,0,6,9,23,24,111,63,61,40,48,127,9,523,0,3,0,0,3,0,3,7
12201,0,0,0,0,0,0,0,0,0,5,0,0,0,0,316,323,21,8,10,5,15,33,40,74,214,340,325,1097,1021,963,643,4815,0,0,4,3,3,0,14,22,81,75,26,99,27,0,41,404,0,5,14,10,24,10,42,25,56,33,4,13,9,0,30,287,0,0,0,5,0,0,4,0,3,0,3,3,0,0,3,19,3,3,0,3,4,4,9,0,6,3,0,0,0,0,0,36,15,4,16,25,38,24,27,38,55,28,20,10,14,3,44,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,21,15,31,41,72,40,102,85,200,141,60,131,43,5,119,1112,79,27,71,61,112,231,303,409,924,914,917,1692,1820,1603,1179,10341,0,0,0,0,0,0,0,0,28,59,164,196,377,666,34,1530,0,0,0,0,3,0,9,15,62,32,17,24,13,35,3,213,0,0,0,0,0,0,3,4
12202,0,0,0,0,0,0,0,0,0,3,0,4,0,3,509,525,33,7,16,14,27,37,94,178,708,886,930,1341,1489,913,1280,7956,0,3,8,3,7,4,34,43,150,127,57,126,37,6,101,707,4,7,3,17,61,21,62,67,101,43,29,32,8,3,76,522,0,0,0,0,8,0,9,7,11,3,3,0,3,0,8,61,3,4,6,3,9,0,3,10,4,4,0,4,0,0,13,64,19,7,24,23,47,24,58,47,114,46,18,16,9,10,61,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,26,27,40,46,130,47,162,177,381,223,100,173,54,14,278,1886,118,42,141,104,198,473,591,916,1910,1760,1727,2018,2184,1357,2080,15631,0,0,0,0,0,0,4,0,54,94,186,183,231,268,26,1047,0,0,0,0,4,3,16,24,91,55,27,27,22,59,12,338,3,0,0,0,0,5,3,10
12203,0,0,0,0,0,0,0,8,7,4,4,6,3,3,976,1027,66,35,65,57,64,136,287,518,1816,2250,2216,3375,3707,2311,2505,19399,4,3,7,9,31,15,87,160,403,323,148,251,106,27,242,1824,3,13,24,49,148,29,169,141,239,110,45,30,20,4,140,1170,3,3,3,7,3,0,12,13,21,7,6,9,3,0,24,105,3,14,15,15,21,5,15,19,13,3,0,0,3,0,13,143,49,19,67,82,122,88,157,155,257,124,61,54,30,13,168,1439,0,0,0,0,0,3,0,0,9,0,0,3,0,0,49,69,59,56,119,161,323,138,444,486,943,573,260,339,154,40,647,4747,276,112,361,311,496,1414,1573,2320,4724,4382,4157,4773,5431,3162,4218,37714,3,0,0,0,3,0,0,15,122,351,796,661,900,876,69,3801,0,0,5,0,12,14,52,67,231,93,91,45,33,43,12,697,0,0,0,0,3,4,19,24
12301,0,0,0,0,0,0,0,0,5,3,0,0,0,0,297,319,30,10,16,15,29,60,124,244,971,1361,1386,1126,1247,505,866,7993,3,3,0,0,12,9,67,89,225,157,87,58,28,3,80,830,4,3,11,22,52,14,84,62,77,33,16,3,9,0,45,432,0,3,0,3,7,0,6,14,11,15,8,5,0,0,8,71,3,3,9,21,18,3,16,4,7,3,0,0,0,0,5,88,9,13,40,45,91,28,70,50,82,44,15,3,6,4,61,551,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,28,17,21,56,82,179,55,248,217,405,253,127,77,43,9,218,2000,83,43,133,121,245,594,676,799,1891,2178,2190,1596,1677,643,1381,14249,0,0,0,0,7,3,0,6,57,148,383,361,339,156,32,1498,0,0,0,0,9,0,12,16,37,14,23,6,11,3,0,129,0,0,0,0,0,3,3,14
12302,3,0,0,0,5,8,17,18,26,13,7,6,3,4,855,965,98,46,124,94,171,503,748,1080,3426,3186,2829,1856,1728,783,2484,19149,19,7,3,10,62,29,221,303,647,426,212,132,71,25,260,2428,4,18,28,95,257,67,283,189,223,115,56,20,12,6,167,1525,3,5,5,12,36,10,27,27,39,28,15,3,5,0,51,267,8,17,51,89,108,44,57,31,34,11,5,11,3,0,46,518,61,68,295,517,703,269,472,291,467,147,78,37,14,11,421,3844,3,3,3,7,6,3,3,6,10,0,0,0,0,0,128,167,95,118,390,725,1168,427,1064,832,1427,729,362,194,97,39,1068,8746,356,195,744,927,1474,2517,2674,2873,6688,5413,4484,2632,2389,952,4420,38738,4,0,0,0,3,4,3,9,195,500,843,574,427,152,43,2756,0,0,6,0,3,7,29,42,105,73,43,12,11,9,5,350,3,0,0,0,0,11,10,33
12303,0,0,0,0,0,0,3,0,6,0,0,0,0,3,273,290,18,7,13,12,15,48,125,196,750,871,745,607,678,251,792,5116,0,0,3,3,14,8,39,53,101,70,26,40,10,3,58,433,0,0,8,12,57,10,69,34,60,28,6,3,4,0,33,339,0,0,0,0,3,3,6,11,9,3,3,0,0,0,9,49,0,0,3,14,18,0,9,6,4,3,0,3,0,0,6,72,12,11,28,54,73,19,66,61,66,25,13,11,0,0,53,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,11,17,51,86,171,41,185,155,241,130,54,58,19,6,186,1410,71,32,130,117,221,580,610,703,1507,1418,1139,884,898,340,1265,9910,3,0,0,0,8,0,9,4,49,94,206,182,190,96,20,868,0,0,0,0,4,5,11,14,43,13,10,3,10,8,0,124,0,0,0,0,3,0,5,14
12401,0,0,0,0,0,3,0,4,5,4,0,3,0,0,437,462,20,13,27,30,31,122,212,368,1281,1456,1328,1241,1299,535,1250,9214,4,4,0,10,20,5,46,92,230,206,74,85,27,3,149,946,4,3,14,50,132,30,169,123,155,47,20,10,6,0,86,854,3,0,3,0,11,3,15,12,21,17,5,3,0,0,7,101,0,0,15,22,39,8,16,8,8,5,0,0,0,0,5,129,19,14,50,95,199,73,168,119,149,68,31,4,6,4,112,1110,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,27,27,24,82,178,407,121,415,355,556,339,129,109,35,7,390,3171,97,49,225,272,505,1124,1264,1580,3141,2716,2321,1893,1975,770,2229,20157,0,0,0,0,3,3,5,17,70,164,295,275,340,230,23,1426,3,0,3,0,5,13,32,56,139,80,42,35,17,14,14,456,0,0,0,0,0,4,14,26
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,0,0,3,3,3,4,11,6,6,4,3,0,733,790,57,23,61,56,80,226,396,674,2607,2848,2719,2045,2096,871,2093,16851,11,11,0,9,39,21,148,248,567,339,171,158,58,16,242,2029,3,11,45,76,214,46,233,171,205,107,47,21,12,0,111,1313,0,3,3,6,24,5,28,18,33,26,11,5,0,0,36,197,6,8,31,47,86,24,26,16,31,4,3,3,0,0,23,318,35,37,119,226,382,156,323,191,314,109,48,18,16,5,217,2211,0,0,0,3,0,0,9,4,5,0,0,0,0,0,72,97,58,77,202,363,746,254,764,650,1161,591,285,207,86,21,696,6163,228,122,426,476,914,1757,1921,2276,5429,4982,4493,2943,2888,1078,3570,33500,3,0,0,0,3,0,3,7,188,482,1030,705,687,265,73,3449,0,0,0,0,12,10,20,31,99,52,48,27,12,9,12,334,3,0,0,0,0,3,15,34
12404,0,0,0,0,0,0,0,0,6,3,0,0,0,0,206,224,15,8,17,13,18,62,138,192,795,718,672,467,431,184,609,4338,0,3,0,3,12,6,56,76,169,114,51,45,11,4,65,623,0,5,14,27,73,22,80,55,68,21,11,9,0,0,27,414,0,0,0,3,4,0,9,4,8,6,4,0,0,0,4,55,0,4,9,16,35,14,7,3,13,3,3,0,0,0,10,115,15,22,56,73,126,40,104,61,101,34,14,10,8,0,70,737,0,3,0,0,0,3,0,0,0,0,0,0,0,0,32,42,24,39,87,120,256,83,257,204,357,183,89,60,22,3,205,1984,78,48,155,154,311,509,611,686,1605,1274,1101,697,576,247,1044,9081,3,0,0,0,0,0,5,3,66,136,190,161,130,48,15,753,0,0,0,0,6,0,8,10,46,21,3,11,5,3,5,115,0,0,0,0,3,0,14,18
12405,0,0,0,0,0,3,8,4,8,8,3,3,3,0,287,329,26,10,44,37,45,114,225,371,1241,1282,1103,736,672,247,896,7038,3,5,3,3,27,15,87,104,274,182,98,51,28,7,104,978,3,4,13,17,92,28,94,70,98,35,21,13,3,0,49,548,0,0,0,7,8,3,18,5,14,5,13,3,3,0,26,109,0,3,19,22,46,12,13,9,24,12,5,0,3,0,13,167,32,23,75,135,232,75,156,102,167,72,23,12,4,3,119,1246,3,0,7,0,0,0,0,0,3,0,0,0,0,0,48,61,46,40,115,186,405,131,369,283,578,299,163,83,46,11,358,3109,107,64,236,264,503,813,870,986,2421,2153,1743,1022,885,289,1552,13905,0,0,0,0,3,0,5,3,84,191,379,199,152,42,27,1094,0,0,0,0,0,4,11,7,30,17,13,4,4,0,0,96,0,0,0,0,0,0,3,22
12501,0,3,3,4,7,9,6,5,11,4,7,0,0,0,507,574,139,61,192,175,254,591,752,833,1758,1170,895,670,660,339,1227,9723,0,0,4,3,23,16,69,80,167,103,58,60,16,4,63,667,3,11,13,31,68,25,68,42,65,31,8,4,0,3,26,414,0,0,5,4,12,7,6,3,15,11,4,6,0,0,8,78,14,3,21,14,22,12,18,11,13,9,3,0,7,0,5,155,81,39,124,118,160,96,174,124,202,91,45,26,14,4,147,1452,4,0,0,0,0,3,3,0,4,0,0,0,0,0,61,79,97,57,166,181,280,165,338,264,467,239,123,101,41,17,323,2842,466,147,542,449,690,1488,1565,1580,2989,1902,1507,1042,1061,509,1996,17937,3,0,0,0,4,0,7,9,117,238,396,320,365,205,19,1687,0,0,0,0,7,12,73,61,169,42,17,14,7,7,3,406,0,0,0,0,0,7,12,28
12502,0,0,3,0,5,0,0,0,10,0,3,0,3,3,399,419,47,23,59,33,106,187,319,460,1143,1170,1028,1066,1238,711,1047,8638,0,0,3,0,20,4,46,61,165,143,69,73,31,15,79,724,5,9,14,18,74,18,59,52,76,40,19,13,9,4,42,453,3,0,3,4,7,0,3,7,3,6,3,0,0,0,9,52,5,0,6,17,14,8,9,5,11,7,4,0,0,0,5,88,62,26,69,86,93,63,102,85,167,85,33,28,13,10,106,1022,0,0,0,0,0,0,3,0,0,0,0,0,0,0,34,41,72,38,92,135,206,98,220,206,425,284,123,113,66,27,279,2383,283,84,279,221,373,904,904,1150,2281,1951,1674,1531,1740,913,1671,15953,0,0,0,0,0,0,4,3,54,123,237,210,267,184,14,1099,0,0,0,0,6,5,13,20,60,39,22,15,13,3,7,200,3,0,0,0,0,0,10,12
12503,6,0,9,3,0,15,13,16,28,14,13,5,4,0,838,966,167,73,276,233,343,976,1131,1435,3107,2499,1951,1376,1295,618,2371,17846,10,6,11,10,36,22,147,187,352,240,137,104,79,15,146,1496,8,9,46,67,133,47,149,106,167,100,35,10,12,0,77,967,0,3,6,10,15,3,13,16,29,29,9,11,0,3,42,189,11,23,36,48,61,36,31,15,35,14,6,8,0,0,32,347,101,63,232,345,451,261,452,308,512,247,110,72,40,10,370,3566,3,0,3,10,3,3,9,3,5,0,3,0,3,0,106,153,129,107,330,488,699,368,800,633,1097,618,293,203,133,27,773,6717,508,223,949,882,1219,3186,2821,3021,5510,4025,3058,1989,1858,763,3915,33921,0,0,0,0,3,0,5,16,144,278,515,322,336,151,34,1806,0,0,0,0,11,13,39,31,103,33,26,3,10,3,9,291,0,0,0,0,3,3,13,42
12504,0,0,0,3,0,4,3,4,12,13,3,5,3,0,737,784,113,48,125,117,182,404,670,898,2652,2523,2009,1847,1823,811,1615,15837,3,8,8,6,38,17,111,182,387,283,140,115,68,21,112,1487,4,13,22,45,107,31,115,94,158,68,38,22,8,0,59,788,4,0,0,0,17,3,13,16,24,16,14,9,4,0,19,133,16,13,24,34,35,13,13,21,9,11,3,0,3,0,20,209,67,36,122,159,209,144,208,163,299,129,60,53,20,9,175,1844,0,0,0,0,0,0,4,0,5,0,0,0,0,0,83,102,94,62,173,246,408,206,461,476,885,505,247,196,106,33,460,4565,513,139,552,501,796,1804,2013,2403,5435,4488,3620,2869,2886,1123,2876,32033,0,0,0,0,3,0,14,9,160,437,853,684,823,396,35,3409,0,4,0,0,9,10,46,59,173,78,32,21,15,9,9,461,0,0,3,0,0,3,9,39
12601,0,0,0,0,0,0,0,3,0,4,0,5,0,3,373,384,47,8,34,16,41,67,122,189,541,648,560,1068,1403,1111,858,6718,0,0,0,7,6,6,21,30,81,93,43,91,33,11,50,475,0,3,9,11,25,11,31,27,46,26,18,13,7,4,20,249,0,0,0,0,3,0,3,0,10,9,0,3,0,0,3,33,12,8,3,10,4,4,3,0,5,0,0,0,0,0,3,56,25,22,18,26,33,19,38,49,81,49,29,23,12,0,46,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,43,30,30,49,72,37,95,116,215,177,81,122,54,15,137,1281,175,50,136,102,152,393,471,682,1278,1238,1021,1499,1899,1404,1257,11760,0,0,0,0,0,0,0,4,25,49,116,134,190,231,3,752,0,0,0,0,0,4,7,14,38,15,16,12,14,31,3,152,0,0,0,0,0,3,8,10
12602,0,0,0,0,3,5,0,4,8,8,6,0,5,0,781,816,96,24,87,54,123,218,397,592,1700,1776,1622,2271,2704,1911,1894,15454,7,0,10,6,28,10,87,99,296,248,123,204,66,25,155,1360,3,7,27,34,96,29,129,95,152,72,27,26,13,3,84,805,0,3,4,9,7,5,4,11,20,20,4,11,0,4,18,111,11,7,12,22,28,10,16,4,17,11,0,3,0,0,9,162,81,38,69,96,128,102,140,169,280,148,82,49,39,11,155,1589,0,0,0,0,0,3,0,3,0,0,0,0,0,0,42,54,101,63,127,156,279,162,372,379,764,492,240,294,119,47,463,4077,517,136,475,301,540,1519,1514,1896,3859,3380,3111,3438,4052,2659,3150,30547,8,0,0,0,0,3,7,13,128,340,683,663,839,689,45,3411,0,3,4,0,6,21,41,50,152,73,50,25,30,48,3,506,0,0,0,0,3,4,6,40
