SA3_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
11904,15,20,6,5,20,9,11,101,258,18,262,65,42,1487,505,438,244,97,55,23,12,19,137,3659,7,0,3,0,7,29,9,13,12,0,3,0,0,0,626,715,313,27,322,139,173,1708,987,1038,1553,1287,1177,665,823,376,912,11496,10,3,4,0,3,4,15,37,270,440,625,426,694,454,254,3246,5,3,0,9,4,24,23,79,124,71,65,24,43,17,48,541,10,7,6,4,0,13,46,124,505,645,630,348,613,185,229,3370,3,0,3,3,3,3,15,24,81,106,129,68,123,69,57,677,14,17,23,22,67,91,247,333,810,638,239,501,180,67,209,3430,4,6,31,43,66,86,125,153,187,93,62,41,42,9,91,1038,5,3,4,4,16,18,19,37,64,22,29,23,14,4,48,308,0,0,0,0,0,3,6,12,19,27,21,24,19,9,31,175,53,20,61,41,51,177,131,140,350,233,135,66,93,28,238,1820
12001,11,6,6,9,16,10,10,75,146,15,133,38,24,679,218,287,226,104,58,35,38,25,77,2091,0,0,3,0,0,9,5,4,3,0,3,0,0,0,480,512,172,18,158,66,70,758,385,505,814,754,828,703,1175,796,649,7844,3,0,0,0,5,4,8,19,70,140,219,222,533,691,151,2060,0,0,3,0,0,11,16,16,63,42,37,26,42,30,25,317,6,4,6,0,3,12,18,41,204,292,387,412,779,371,159,2694,0,0,0,0,0,4,3,7,42,37,61,37,136,107,41,480,10,5,3,3,17,10,62,101,262,287,97,615,200,92,122,1894,3,0,8,5,19,18,30,41,68,45,32,48,36,21,39,423,0,0,6,0,0,3,8,3,21,16,6,28,9,11,23,134,0,0,0,0,0,0,0,4,13,15,9,4,17,16,24,110,22,4,30,11,11,40,46,56,151,128,78,41,47,25,96,787
12002,0,0,8,6,19,20,5,60,14,4,33,11,11,210,72,80,98,53,38,13,18,17,17,696,0,0,3,0,0,5,0,0,0,3,0,0,0,0,409,425,29,3,49,14,26,246,147,204,453,473,615,624,1226,1226,493,5828,0,0,0,0,0,3,3,5,30,44,89,106,308,599,101,1285,0,0,0,0,3,3,5,7,24,26,30,16,36,25,11,181,0,0,4,5,0,0,4,8,66,146,184,247,608,366,85,1717,0,0,0,0,0,0,0,4,18,21,40,49,131,152,18,431,8,0,0,0,0,3,15,31,111,139,62,539,107,97,41,1148,0,0,3,3,0,4,14,12,26,27,20,29,20,10,7,188,0,0,0,0,0,0,0,0,0,7,6,24,3,9,7,62,0,0,0,0,0,0,0,3,6,3,0,3,24,21,7,66,9,3,6,5,3,18,27,16,52,32,17,17,22,7,21,258
12003,9,15,19,8,17,14,10,106,325,24,256,64,49,1227,358,309,214,83,53,29,21,20,117,3150,10,0,3,3,0,23,11,10,7,7,3,3,0,3,653,742,391,44,328,172,190,1462,878,970,1608,1325,1386,828,1118,586,912,12196,19,5,10,3,0,4,13,61,196,384,536,387,736,912,272,3525,5,0,3,4,0,24,42,69,111,85,87,32,74,44,47,629,6,0,3,4,4,20,24,103,498,536,606,469,970,480,260,3990,0,0,0,0,3,9,15,11,70,87,109,108,163,121,70,768,13,9,11,27,62,50,229,279,732,559,208,664,204,115,202,3369,3,4,24,37,58,91,131,123,154,99,67,57,35,20,87,990,4,0,6,9,7,11,23,20,60,30,15,24,12,9,33,257,0,0,0,0,0,0,4,0,8,18,28,9,33,26,40,164,64,9,54,42,38,147,129,124,314,231,137,79,102,37,195,1701
12101,7,7,15,5,16,16,6,82,157,13,117,35,17,404,204,342,362,174,135,78,109,88,75,2315,4,0,0,3,0,6,4,5,5,4,0,0,5,0,581,624,182,21,142,66,81,496,373,625,1097,932,1054,1009,1580,1307,751,9723,9,0,4,0,0,3,6,23,83,141,265,254,617,1222,218,2851,3,0,3,0,3,4,16,33,57,42,41,46,75,65,35,420,6,4,10,0,3,10,13,50,216,253,344,499,1274,797,240,3727,4,0,3,0,0,3,6,0,23,47,58,92,175,176,40,633,12,12,6,4,14,25,61,108,314,382,132,1388,335,265,176,3220,3,7,11,12,19,25,52,34,81,52,48,62,56,52,44,547,0,0,0,3,3,6,0,3,14,20,8,34,10,16,29,144,0,0,0,0,0,3,0,3,5,11,10,11,20,38,27,131,35,14,38,14,13,37,44,43,133,101,66,65,78,56,90,822
12102,10,4,14,8,23,3,3,67,103,3,94,26,36,502,316,389,339,96,55,30,25,8,60,2083,0,0,3,3,0,12,5,3,3,0,0,0,0,0,355,386,121,13,116,57,73,599,475,652,987,749,824,632,824,334,488,6949,7,0,5,0,0,4,3,20,88,181,339,308,661,595,206,2428,0,0,3,0,0,12,8,33,81,59,60,40,47,17,41,418,5,3,8,0,3,8,20,56,335,494,618,607,958,273,231,3615,0,0,0,0,3,4,3,6,49,60,92,83,153,62,40,558,6,3,12,0,16,20,69,107,383,488,138,802,162,74,139,2409,0,3,8,11,23,36,37,52,86,87,32,61,24,11,32,511,0,0,0,3,0,7,6,8,11,20,11,28,10,3,22,131,0,0,0,0,0,0,0,0,10,10,7,13,23,10,13,89,30,4,15,14,23,42,38,32,107,85,45,34,33,7,41,566
12103,9,16,3,3,18,17,7,78,118,11,108,29,36,376,321,571,669,430,307,168,263,195,138,3734,0,0,0,0,0,7,6,7,0,9,0,6,3,7,564,607,142,15,140,49,70,457,442,838,1260,1051,953,977,1376,1102,806,9682,14,0,3,3,0,5,6,27,81,105,230,235,823,1630,349,3514,3,0,3,4,3,13,8,20,52,55,62,65,99,118,74,576,7,0,0,0,3,11,21,51,174,292,393,819,1871,1027,449,5118,0,0,0,0,0,3,8,3,26,29,55,72,155,163,63,582,10,3,6,3,15,11,59,63,232,329,134,1897,542,404,326,4030,4,3,12,14,10,10,32,29,90,66,61,109,96,70,84,692,4,0,0,0,0,5,5,7,26,13,16,72,20,10,34,210,0,0,0,0,0,0,0,0,8,5,3,14,28,26,16,110,46,9,33,7,19,42,30,45,134,121,99,135,118,85,118,1048
12104,3,3,14,13,32,36,8,116,69,11,41,16,21,159,122,186,250,204,177,116,172,149,55,1766,0,0,3,0,0,8,3,3,7,0,0,0,0,0,817,845,101,21,77,39,51,230,235,429,948,1045,1305,1396,2506,2211,1001,11586,7,0,3,0,0,0,7,12,38,66,100,95,331,794,106,1569,0,0,0,0,0,3,6,12,25,16,17,19,39,49,24,206,6,3,3,5,0,3,0,22,87,126,147,272,715,496,135,2022,0,0,0,0,0,3,7,4,13,20,40,52,129,167,17,450,7,4,3,3,3,5,19,36,147,180,74,1062,280,247,165,2233,0,0,3,3,12,3,22,20,20,21,23,63,48,51,43,336,0,0,0,0,3,0,4,3,12,4,4,33,17,12,14,104,0,0,0,0,0,0,0,0,4,7,3,10,23,20,13,83,25,3,14,5,4,18,7,12,51,40,25,48,37,45,50,380
12201,5,0,5,5,12,15,0,54,29,0,22,4,9,126,104,137,181,102,69,65,51,43,44,992,0,0,0,0,0,4,3,0,0,0,3,0,0,0,320,326,34,3,28,17,21,159,163,247,502,430,528,466,759,639,414,4411,0,0,0,0,0,0,3,3,5,35,49,69,171,376,61,785,0,0,0,0,0,3,0,13,18,11,18,23,42,16,20,163,3,0,0,0,0,0,4,17,50,112,153,261,541,303,91,1542,0,0,0,0,0,0,0,3,10,23,22,28,63,85,12,243,3,5,0,0,3,3,9,13,68,97,44,621,132,112,68,1180,0,0,0,0,4,12,6,12,28,25,20,33,24,25,28,221,0,0,0,0,0,0,0,0,8,3,4,29,9,7,7,57,0,0,0,0,0,0,3,0,0,3,4,3,12,15,12,55,12,0,8,0,6,7,9,14,30,34,18,27,27,32,19,241
12202,12,5,9,6,8,5,7,54,46,11,58,21,26,308,206,349,308,136,115,79,75,82,76,1899,3,0,0,0,0,9,5,5,6,3,3,0,0,0,361,398,63,16,86,39,47,388,331,566,819,649,689,502,645,426,530,5781,6,0,4,0,0,0,4,11,48,92,195,182,383,391,188,1514,3,0,0,4,3,3,8,20,60,57,64,38,48,22,49,370,4,0,4,0,0,6,25,42,241,391,433,410,758,283,264,2874,0,0,0,0,0,0,5,3,23,42,51,33,101,62,28,366,4,3,3,0,0,4,29,54,181,188,86,547,116,87,106,1409,0,0,0,8,14,11,11,17,67,32,37,43,32,21,44,332,0,0,0,0,3,0,3,3,18,10,6,26,3,8,17,99,3,0,0,0,0,0,0,7,7,7,7,8,11,7,16,79,7,0,5,3,9,17,15,17,71,55,41,34,27,21,57,384
12203,20,11,21,8,22,12,12,116,112,17,146,38,59,950,559,804,648,285,151,72,58,48,168,4131,3,0,3,0,3,23,9,9,13,0,3,3,3,0,711,789,155,21,182,89,110,1141,850,1316,1962,1566,1679,1049,1573,809,1069,13565,7,3,4,3,3,8,11,47,159,311,508,425,948,1054,348,3834,0,3,6,6,3,10,17,48,138,125,102,65,93,71,92,784,18,7,16,0,4,14,41,116,575,887,1031,1097,1906,718,488,6914,0,0,5,4,0,0,9,13,65,95,151,128,226,157,76,937,9,12,12,7,20,15,98,153,505,502,193,1426,340,188,243,3725,4,0,4,12,19,27,49,59,129,109,80,82,70,41,85,774,4,0,0,9,0,4,5,12,25,24,13,50,8,9,36,201,0,0,0,0,0,0,3,7,12,26,36,15,38,23,36,205,24,10,18,20,8,52,52,56,196,156,98,74,66,32,133,998
12301,3,12,7,4,0,4,3,39,23,0,53,13,17,424,184,169,90,32,22,10,3,10,42,1084,3,0,0,0,0,5,4,4,5,0,0,0,0,0,196,224,36,3,63,22,37,474,303,344,519,562,683,395,382,133,301,4251,6,3,0,0,0,0,5,17,86,206,423,330,559,290,188,2114,0,0,0,0,3,0,3,13,32,33,32,18,16,9,18,182,6,0,0,0,0,8,14,54,327,566,652,355,463,120,161,2727,0,0,0,0,0,0,0,7,42,63,117,69,80,31,34,448,3,3,3,0,8,13,49,90,345,363,107,316,99,34,94,1519,5,0,3,3,4,8,22,27,46,45,18,19,3,3,20,216,0,3,0,3,3,0,4,14,14,21,9,9,6,0,15,99,0,0,0,0,0,0,0,0,5,21,11,10,18,13,13,84,14,0,8,3,11,28,30,24,50,47,20,7,6,3,27,288
12302,20,15,14,4,7,0,6,89,126,15,182,56,45,1371,463,425,245,55,25,11,5,9,109,3136,7,0,3,0,3,23,15,19,13,7,3,3,0,0,552,645,166,30,224,105,135,1587,869,961,1829,1500,1293,583,564,132,868,10841,18,3,6,0,3,3,14,47,334,692,1080,722,809,438,427,4585,0,0,0,3,3,18,19,49,105,76,84,34,27,11,41,465,10,10,8,0,7,18,47,95,753,956,834,413,506,178,306,4148,3,0,0,0,0,3,12,34,113,160,174,85,107,38,58,790,16,10,10,18,56,80,268,463,1359,866,384,447,186,72,382,4627,4,7,29,24,30,93,93,126,218,124,81,40,24,8,90,992,5,3,3,8,8,12,32,43,92,57,30,30,4,3,67,393,0,0,0,0,0,0,3,4,18,35,47,21,19,13,53,216,38,9,67,47,63,264,234,201,413,213,110,56,39,13,206,1965
12303,7,7,0,0,6,0,10,36,25,8,52,14,11,418,186,193,97,32,8,3,3,10,44,1094,3,0,5,0,0,3,3,6,0,0,0,3,0,0,171,188,42,10,66,22,32,490,299,351,522,418,344,224,205,86,290,3386,4,0,0,3,0,4,6,14,74,147,214,163,246,127,154,1148,0,0,0,0,0,4,3,11,33,29,25,14,23,3,18,163,7,0,0,0,0,7,21,44,238,342,342,211,267,80,132,1694,0,0,0,0,0,0,0,10,30,58,41,37,48,14,29,270,0,0,3,3,0,3,45,70,247,208,73,152,59,15,107,988,0,0,3,0,3,8,12,18,44,13,11,12,7,0,16,152,0,0,0,0,3,0,3,6,11,12,6,10,3,0,13,66,0,0,0,0,0,0,3,3,3,8,15,7,10,5,16,72,6,3,3,3,8,17,23,27,64,45,20,6,7,0,27,269
12401,4,6,11,0,3,3,9,49,39,10,89,44,32,715,409,495,400,98,54,28,28,14,83,2542,0,0,5,0,0,15,3,0,3,0,5,0,0,0,407,440,49,15,112,70,71,889,644,853,1295,915,855,550,637,230,593,7774,3,0,3,0,0,7,7,24,89,181,258,235,471,296,225,1794,0,0,3,0,3,9,19,46,87,70,80,41,28,8,28,417,0,3,0,0,0,8,22,71,369,557,655,411,556,132,258,3054,0,0,0,0,0,3,11,7,57,75,99,72,89,36,35,486,7,7,3,5,9,12,46,112,400,397,141,394,98,35,135,1796,5,0,7,5,4,30,42,36,109,72,32,30,21,5,35,423,0,0,0,0,0,0,0,12,30,27,7,19,4,0,12,108,0,0,0,0,0,0,0,0,9,14,22,12,11,9,18,103,5,0,10,10,13,51,66,65,133,69,41,20,16,5,64,577
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,9,22,14,9,11,4,10,90,87,13,119,30,33,1086,448,443,262,73,30,13,19,5,119,2794,3,0,3,4,0,32,7,17,10,3,4,3,0,0,473,564,115,20,162,54,95,1278,758,947,1662,1543,1484,689,709,185,778,10483,9,7,4,3,3,4,15,32,227,488,897,657,933,476,366,4123,0,0,0,4,3,9,17,37,77,72,69,33,35,10,30,400,0,7,5,3,4,16,40,126,770,1065,1060,591,705,221,345,4967,6,0,3,0,0,11,6,23,103,172,223,117,135,51,82,927,11,9,15,3,13,34,136,256,957,755,284,523,196,76,272,3534,3,0,5,11,17,37,50,61,161,70,48,50,29,3,45,597,4,0,4,3,6,6,20,14,67,39,15,22,4,0,36,244,6,0,0,0,0,4,5,5,20,23,44,21,27,13,54,218,20,7,25,25,27,107,104,110,222,152,82,30,35,14,118,1061
12404,7,0,3,0,0,3,0,25,20,3,40,13,8,307,126,132,66,19,6,3,3,3,28,785,0,0,3,0,0,11,0,3,0,4,0,0,0,0,151,171,33,3,49,22,41,365,216,295,455,375,341,166,121,56,224,2755,3,0,0,0,0,0,0,13,62,118,206,132,182,97,96,925,0,0,0,0,0,5,6,10,32,23,14,8,6,0,11,107,3,0,0,0,0,5,8,18,221,271,281,157,165,56,105,1296,0,0,0,0,0,0,3,5,35,51,46,26,17,9,22,225,3,0,4,0,5,13,52,79,307,184,74,124,31,21,71,969,0,0,0,0,4,9,21,20,36,14,17,6,7,0,21,165,0,0,0,0,0,0,6,11,14,12,3,3,3,0,20,78,0,0,0,0,0,0,0,0,14,7,8,3,9,3,13,56,9,0,6,8,5,24,34,33,60,35,17,3,4,3,39,288
12405,11,6,11,3,3,0,6,46,24,6,64,24,15,493,148,140,54,10,4,3,3,4,43,1040,0,0,6,0,0,11,11,3,3,0,0,0,0,0,184,226,35,12,76,37,50,565,277,332,604,571,486,198,175,38,298,3762,3,0,3,0,0,0,4,16,109,265,447,281,306,152,155,1737,0,0,0,0,0,5,3,17,34,37,26,15,8,4,13,159,0,4,0,3,4,4,20,51,311,384,341,192,203,51,132,1700,0,0,0,0,0,4,0,10,45,60,68,45,31,12,36,321,3,3,4,5,13,15,81,143,484,364,144,162,86,24,130,1657,0,0,3,9,15,11,30,45,82,41,15,14,11,3,29,303,0,0,3,0,0,3,8,19,25,22,8,9,3,0,29,133,0,0,0,0,0,0,0,0,8,22,15,8,7,0,19,80,11,3,20,17,12,64,71,69,135,78,33,16,8,0,70,623
12501,12,7,11,5,3,3,11,58,195,21,131,37,21,612,166,131,79,31,13,6,3,0,43,1493,9,0,5,5,5,8,5,4,8,0,0,0,0,0,332,378,229,36,180,98,154,740,477,479,762,498,493,267,368,154,451,5372,8,0,7,3,0,7,10,39,170,212,332,181,268,196,107,1535,0,0,7,0,3,20,27,48,72,38,30,17,14,3,20,304,7,3,7,0,3,19,33,69,227,211,190,102,158,47,66,1136,3,0,0,0,0,8,3,17,49,39,46,36,33,26,28,277,16,9,22,25,59,79,283,319,657,340,141,249,101,35,162,2495,5,8,36,53,83,106,143,111,184,76,34,24,14,3,75,960,3,4,4,7,20,25,34,28,57,17,8,10,4,3,53,271,0,3,0,0,0,0,4,9,14,17,11,10,8,7,19,94,100,30,107,80,76,322,207,188,326,204,103,45,46,22,201,2062
12502,3,6,10,6,5,0,3,38,140,12,106,37,18,551,225,295,236,83,44,15,12,11,57,1838,3,0,0,0,0,9,3,6,0,0,0,0,0,0,236,260,160,20,132,54,63,619,362,483,711,495,521,352,443,175,351,4938,4,3,3,0,0,3,10,31,100,203,332,259,455,394,158,1950,3,0,3,0,6,12,31,28,68,51,44,19,31,10,28,344,0,0,4,0,3,12,25,67,268,356,393,271,458,171,147,2176,3,0,0,0,0,4,10,15,37,39,62,44,76,43,23,359,6,0,7,11,33,22,111,168,385,347,103,388,131,68,99,1875,0,3,6,5,36,43,53,65,93,55,28,18,21,12,38,489,0,0,3,0,10,5,12,11,24,20,7,11,6,0,22,137,0,0,0,0,0,0,3,3,10,8,6,3,14,6,23,89,30,9,31,18,17,80,61,73,150,94,58,43,42,5,99,804
12503,16,9,11,5,5,5,5,65,175,24,268,90,49,1638,488,442,183,42,20,13,6,7,143,3578,7,0,7,3,4,40,12,18,19,5,0,0,0,0,478,594,204,42,336,162,174,1841,889,949,1304,905,811,416,425,128,766,9357,10,4,7,0,0,3,20,59,229,482,651,401,519,320,254,2964,3,0,9,3,7,30,35,58,114,76,44,26,21,12,50,481,13,3,6,3,4,23,42,118,498,558,545,319,360,116,214,2825,5,0,0,0,3,5,13,28,97,87,110,69,87,34,53,602,18,14,21,29,90,149,358,521,1160,696,297,352,139,55,273,4169,11,9,43,60,78,184,207,232,245,133,64,41,47,16,128,1503,5,3,17,10,20,29,40,61,98,63,22,22,17,5,99,506,4,0,3,0,0,3,6,7,33,14,28,21,17,15,39,181,100,35,164,126,137,540,402,335,598,363,182,111,87,40,431,3651
12504,17,6,15,6,5,9,7,79,262,12,203,66,38,989,434,424,295,97,28,14,17,9,91,2968,5,0,0,0,4,23,9,5,9,0,0,0,0,0,593,658,312,21,249,137,211,1197,889,1034,1898,1462,1363,827,955,275,807,11636,6,7,9,0,0,4,8,41,263,426,741,478,814,473,199,3474,5,3,4,7,6,19,40,50,98,64,50,31,31,16,37,458,7,7,11,3,0,16,33,96,522,653,630,430,580,161,161,3313,0,0,7,0,3,4,6,21,65,92,142,80,121,66,43,646,17,10,12,27,55,69,290,401,1178,933,236,692,173,68,164,4330,10,9,14,38,56,83,129,118,158,102,63,47,31,8,65,920,3,3,3,5,3,11,17,28,53,42,16,21,7,0,28,244,0,0,0,0,0,0,0,5,9,12,17,10,15,4,20,106,63,14,65,31,49,183,136,123,289,182,113,67,48,22,161,1554
12601,3,3,3,0,5,3,0,16,82,4,62,20,8,246,170,265,230,125,69,34,25,16,29,1383,0,0,3,0,0,4,3,3,0,3,0,0,0,0,199,220,91,10,71,29,43,287,252,379,527,415,375,308,447,279,270,3758,4,0,3,0,0,3,0,17,66,74,147,157,421,576,126,1587,0,0,3,0,0,7,13,23,47,46,19,27,47,26,25,273,4,0,3,3,0,10,14,23,101,190,230,287,655,291,143,1942,0,0,0,0,0,3,0,8,15,9,25,41,66,60,12,238,0,3,6,3,15,8,48,49,182,222,79,487,142,99,88,1432,0,0,5,10,14,19,21,33,59,32,25,34,30,19,30,332,0,0,0,0,3,4,0,4,7,9,8,6,9,6,8,63,0,0,0,0,0,0,0,0,4,4,8,0,11,14,6,50,30,3,15,3,13,16,29,34,68,53,24,27,27,17,43,414
12602,5,9,15,7,9,10,13,83,289,24,215,45,37,988,431,466,324,139,81,41,49,38,125,3289,3,0,8,3,0,22,10,10,4,4,4,3,0,0,554,624,319,44,265,90,142,1139,751,921,1394,1106,1243,877,1230,697,794,11011,7,0,0,0,0,6,8,36,170,303,482,406,861,962,292,3542,3,0,0,0,0,15,31,48,87,77,78,37,74,45,45,532,3,3,10,0,4,9,39,92,401,496,600,615,1154,500,303,4233,0,0,0,0,5,3,5,24,39,76,105,84,145,127,36,647,16,7,16,6,41,41,137,197,597,540,187,927,274,181,190,3352,7,7,11,17,38,51,73,78,132,81,48,61,55,24,62,745,3,0,3,3,0,8,13,12,42,15,13,35,14,9,30,205,0,0,0,0,0,0,0,5,14,7,22,16,34,23,29,152,52,7,45,22,35,77,92,93,219,173,86,81,86,46,115,1232
12701,9,10,6,3,3,0,7,41,89,11,119,34,21,767,160,171,69,25,16,3,7,10,54,1559,0,0,0,0,0,25,3,5,3,3,0,0,0,0,207,252,110,20,144,54,79,868,328,423,598,502,509,195,214,68,374,4477,11,3,3,0,3,8,21,48,248,439,611,366,492,263,236,2764,3,0,0,3,3,20,25,41,70,65,50,14,24,9,35,354,11,0,9,0,7,4,39,90,433,521,430,260,276,94,174,2350,4,0,0,0,3,3,10,19,69,65,84,67,63,18,55,466,12,9,13,6,43,56,190,280,731,456,244,294,111,41,214,2696,8,6,20,17,36,82,91,95,144,73,39,25,13,7,59,696,0,0,7,0,10,16,18,35,76,32,10,11,14,0,56,281,0,0,0,0,0,3,0,3,27,21,24,17,26,6,33,158,38,18,73,39,40,203,187,151,330,190,88,44,51,16,203,1667
