SUA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
1022,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,4,0,0,0,8,0,0,5,14,3,10,6,9,8,54,19,43,22,91,38,35,36,33,34,351,445,872,642,1707,752,705,615,462,233,6433,0,0,0,0,0,0,0,0,0,0,862,1638,1236,2829,1242,1160,947,661,263,10826,0,0,0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,6,7,7,0,0,0,0,20,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,8,6,33,46,48,47,44,25,261,0,0,0,4,8,0,0,0,0,12,0,0,0,7,0,0,3,0,0,11
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,12,0,3,0,23,11,7,5,0,0,54,15,67,39,106,42,39,35,22,14,369,379,904,676,1661,753,682,516,271,122,5968,0,0,0,0,0,0,0,0,0,0,778,1680,1303,2812,1236,1185,824,426,139,10391,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,3,0,0,13,0,0,0,0,0,0,3,0,0,6,0,0,3,23,14,5,6,0,0,46,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,18,17,38,37,17,0,123,0,0,0,4,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4
1024,0,0,0,11,7,0,0,0,0,13,0,3,6,4,8,0,7,6,0,37,0,0,0,0,5,3,5,0,0,11,0,9,4,44,28,43,61,39,18,238,15,50,55,95,61,104,146,134,48,704,508,1405,1213,2339,1778,2380,2671,1774,671,14735,0,0,0,0,0,0,0,0,0,0,947,2563,2283,3590,2652,3481,3666,2270,791,22247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,16,4,0,0,0,0,21,0,0,0,8,0,0,0,0,0,8,0,3,0,20,20,8,17,9,0,75,0,0,0,8,3,7,13,8,0,35,0,5,7,12,12,6,10,4,3,56,0,0,0,4,0,5,17,27,8,67,0,0,0,0,0,0,12,4,0,21,14,44,37,128,172,310,433,388,83,1609,0,0,0,11,3,3,6,0,3,28,0,0,0,10,0,6,3,10,3,34
1025,0,34,54,294,87,52,20,3,3,545,0,0,11,42,42,46,54,31,20,246,0,16,39,100,41,20,17,0,0,229,48,239,281,1148,452,376,380,323,151,3392,444,1058,1253,2527,1021,1092,1206,1109,753,10459,14412,30789,31313,67937,31953,31249,27151,16285,7958,259044,5,72,40,167,21,6,4,0,0,326,28223,58581,56721,110241,52242,50081,41579,22920,9361,429945,6,37,33,284,42,21,6,0,0,437,0,0,0,53,22,60,59,29,3,232,0,11,11,246,33,9,4,4,0,324,0,9,8,67,38,21,15,7,0,160,9,48,62,337,172,113,84,29,7,847,0,6,3,71,36,32,36,12,0,203,6,64,218,1099,344,262,199,57,30,2273,0,0,3,32,40,93,54,95,24,350,3,21,14,68,22,29,47,31,6,239,47,379,562,1919,1542,2149,2210,1617,549,10975,0,5,21,144,75,83,48,22,6,405,0,15,18,112,53,43,18,20,5,289
1026,0,0,4,18,3,0,0,0,0,21,0,0,0,0,5,10,10,9,0,32,0,0,0,7,0,0,0,0,0,6,4,13,7,57,28,41,47,20,15,232,76,195,155,352,168,130,115,81,41,1318,1146,2465,2158,4725,2270,2370,2256,1346,628,19369,0,0,0,0,0,0,0,0,0,0,2185,4347,3983,7692,3555,3550,3183,1783,722,31001,0,5,0,17,0,0,0,0,0,28,0,0,0,0,0,3,0,0,0,7,0,0,0,11,0,5,0,0,0,15,0,0,0,9,0,0,0,0,0,7,0,0,0,21,9,14,7,3,0,61,0,0,0,3,4,7,7,10,3,30,0,11,8,53,28,19,13,5,5,147,0,0,0,3,0,5,12,10,4,34,0,0,0,6,0,8,6,3,0,27,0,28,34,116,160,325,329,294,112,1397,0,0,6,18,6,16,6,4,4,48,0,0,0,0,0,6,0,5,3,19
1027,0,0,0,15,3,0,0,0,0,21,0,0,0,0,0,0,5,0,0,14,0,3,6,24,12,9,0,0,0,59,0,20,12,90,26,24,31,16,14,242,70,149,112,307,116,120,122,102,99,1202,1364,2960,2420,5814,2500,2373,2164,1334,635,21582,0,0,0,3,0,3,0,0,0,12,2789,5583,4377,8648,4030,3716,3298,1890,728,35067,0,0,0,25,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,5,14,0,0,0,0,0,19,0,3,0,3,0,0,0,0,0,7,0,0,7,33,10,3,0,0,0,63,0,0,0,0,0,0,0,0,0,9,0,5,10,66,35,27,27,25,6,177,0,0,0,0,0,9,8,3,3,26,0,0,0,5,0,0,0,3,0,7,4,16,29,109,76,157,124,120,45,675,0,0,0,14,10,14,7,0,0,47,0,0,0,13,7,4,7,3,0,20
1028,0,0,3,23,7,9,5,0,0,46,0,0,8,8,0,4,5,7,0,37,0,0,0,8,4,4,10,5,0,26,5,13,24,88,54,45,63,53,12,356,37,102,108,219,123,142,175,184,131,1216,1091,2846,2751,5300,3228,3528,3699,2702,1321,26465,0,0,0,3,0,0,0,0,0,6,2176,5305,4861,8061,4794,5136,5307,3461,1525,40625,0,0,4,10,0,0,0,0,0,10,0,0,0,5,0,3,4,0,0,15,0,4,0,21,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,10,3,45,21,12,7,8,0,113,0,0,0,4,10,0,6,5,0,26,5,5,10,70,22,25,9,4,3,140,0,0,0,0,0,8,13,11,6,38,0,4,4,6,11,7,10,6,0,51,7,56,66,205,285,372,482,535,239,2247,0,0,4,17,9,9,3,8,0,50,0,7,4,18,18,7,6,3,0,67
1029,0,5,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,6,4,23,12,8,6,3,0,59,15,44,41,95,39,38,33,25,15,359,539,1204,957,2239,1101,930,690,382,189,8219,0,0,0,0,0,0,0,0,0,0,1056,2278,2100,3808,1771,1574,1113,571,259,14527,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,20,18,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,46,46,61,41,37,14,262,0,0,4,25,7,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0
1030,0,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,3,9,3,21,0,0,0,0,0,0,0,0,0,6,0,0,4,24,18,23,47,41,7,169,33,60,50,132,55,92,94,80,33,630,454,1036,864,2045,1190,1528,1796,1049,387,10354,0,0,0,0,0,0,0,0,0,0,879,1945,1610,3259,1832,2199,2415,1308,401,15841,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,4,0,0,4,0,0,8,0,0,0,7,3,5,6,0,0,31,0,0,0,9,0,0,11,3,0,29,0,0,6,13,11,8,4,0,0,42,0,0,0,0,7,11,27,15,5,60,0,0,0,0,0,4,8,0,0,14,3,6,16,80,73,212,304,250,76,1022,0,0,0,4,7,0,3,5,0,21,0,0,0,4,0,10,3,5,0,21
1031,127,976,3649,16665,11678,10061,6268,1909,964,52303,8,35,48,551,362,318,252,197,68,1850,3,60,323,996,524,356,142,63,18,2481,655,5026,6656,39467,17085,15244,13188,8298,3803,109425,5629,11988,12244,36102,11827,9883,8379,6628,4881,107567,140449,291990,287164,754854,313888,269362,205878,118653,57794,2440022,68,626,1579,7072,2095,1422,757,247,53,13919,267090,495859,416293,658390,290995,227291,163199,92042,41148,2652310,151,1272,2179,17066,3885,2180,854,125,11,27717,6,39,79,2111,1135,1622,993,512,145,6637,64,428,1064,13924,1391,685,264,92,31,17946,32,203,674,3923,2795,2685,1851,703,262,13134,137,461,654,4238,1893,1299,690,310,55,9744,27,155,287,3374,2124,2157,2101,1291,244,11763,638,6558,18111,97222,33435,39441,25094,10283,5492,236276,3,41,61,1486,1238,2500,3145,2982,1054,12509,90,1054,988,4911,2042,3066,3651,2461,965,19222,753,6018,7556,36591,24052,24031,18512,13039,4645,135194,36,484,1453,11499,7189,6892,4042,1726,389,33709,67,487,649,5711,1514,883,598,327,157,10399
1032,0,39,15,109,4,4,0,0,0,170,0,0,0,0,3,5,0,0,0,12,0,0,0,7,9,0,0,0,0,19,5,6,4,53,13,20,12,6,7,127,82,240,200,434,157,155,153,169,108,1690,1312,3019,2629,5890,2521,2572,2259,1619,753,22567,0,0,0,4,0,0,0,0,0,3,2596,5448,4739,8492,4044,4124,3607,2367,928,36352,0,4,0,27,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,10,0,0,0,14,3,10,7,5,0,38,0,0,0,0,0,3,0,0,0,5,4,13,6,161,21,17,13,0,0,241,0,0,0,0,6,4,0,0,0,3,0,8,0,20,0,0,0,0,0,38,4,10,6,50,62,100,113,100,39,479,0,6,11,78,7,3,0,0,0,112,0,7,7,5,5,0,3,0,0,20
1033,0,5,0,11,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,9,0,10,6,16,18,15,16,15,5,97,48,142,88,240,120,135,153,132,72,1125,695,1608,1354,2827,1551,1922,1877,1300,696,13836,0,0,0,0,0,0,0,0,0,0,1293,2939,2513,4430,2444,2974,2842,1904,836,22176,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,10,4,0,3,4,0,21,0,0,0,4,0,0,0,0,0,4,0,3,3,16,8,8,12,0,0,68,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,0,5,0,21,0,7,4,30,36,117,155,130,64,549,0,4,0,4,3,6,0,0,0,13,3,0,0,3,0,7,0,4,0,21
1034,0,0,0,5,7,0,4,0,0,15,0,0,0,0,0,3,3,6,0,17,0,0,0,0,0,0,3,0,0,0,0,0,6,25,16,19,30,23,4,123,17,30,44,85,62,90,79,64,37,514,392,858,660,1630,968,1417,1596,895,398,8802,0,0,0,0,0,0,0,0,0,0,772,1661,1233,2624,1492,2047,2308,1176,463,13771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,8,3,0,0,29,0,0,0,5,0,3,0,0,0,17,0,0,3,5,6,6,0,7,0,28,0,0,0,0,0,8,5,3,0,26,0,0,0,0,0,0,7,0,0,6,0,15,3,50,57,144,219,206,48,737,0,0,0,0,8,4,0,0,0,3,0,0,0,5,0,3,0,0,0,15
1035,0,0,0,23,0,0,0,0,0,28,0,0,3,3,0,3,0,0,0,13,0,4,3,9,4,10,0,0,0,36,7,31,32,152,36,27,37,27,11,354,67,177,158,356,147,159,156,145,130,1507,1849,3742,4155,7697,3277,3328,2795,1778,958,29574,0,3,9,19,8,6,0,0,0,44,3509,6599,6974,11458,5206,5335,4433,2592,1150,47264,3,6,5,61,5,0,0,0,0,82,0,0,0,0,0,5,0,0,0,4,0,0,4,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,3,3,19,10,9,5,3,0,50,0,0,0,10,0,5,4,0,0,16,3,35,19,177,31,38,23,0,0,325,0,0,0,0,3,4,0,4,8,15,0,19,16,48,19,12,10,0,0,124,4,32,26,94,88,131,137,113,49,677,0,0,14,102,9,10,4,0,0,140,0,0,0,10,6,5,0,0,0,20
1036,6,27,91,204,114,94,76,22,13,634,0,4,10,35,46,87,64,46,24,315,0,3,11,34,21,13,11,0,0,95,23,203,278,1043,608,749,735,563,325,4531,260,730,744,1608,666,662,698,648,417,6436,8406,18125,19495,39093,19619,19520,16195,10260,4869,155575,0,3,6,20,4,5,4,3,0,57,16557,33894,34576,60063,28839,25945,18841,10297,4108,233118,0,6,36,153,15,12,3,0,0,231,0,0,3,127,56,105,66,47,15,419,0,9,15,157,40,17,10,3,0,260,0,3,6,30,20,14,6,0,0,84,9,46,43,278,128,83,45,12,3,645,0,6,15,94,166,133,170,130,20,738,4,63,233,1017,264,242,160,57,28,2076,0,4,0,119,107,177,208,246,108,965,12,39,15,78,30,30,69,35,19,311,25,299,393,1344,1628,2987,2566,2039,712,11992,0,13,11,123,51,52,33,21,4,321,0,8,12,77,49,56,44,23,7,280
