SUA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,20,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,15,13,4,0,61,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,7,29,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9
1024,0,0,0,3,0,4,7,5,0,12,0,5,4,12,8,0,4,3,4,42,0,0,0,0,0,4,10,11,3,34,0,0,0,0,0,0,7,0,0,8,5,14,14,63,98,152,223,190,54,823,0,0,0,3,4,3,0,0,0,10,0,0,0,6,0,0,3,5,0,21,0,0,0,9,0,9,44,22,13,97,0,0,0,0,0,9,3,9,0,17,0,0,0,5,0,0,0,0,0,5,0,0,0,28,0,0,0,5,0,41,0,0,0,8,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,8,7,7,6,37,0,0,0,4,0,11,14,10,9,45,0,3,0,5,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,5,0,0,6,0,0,0,4,4,8,3,0,3,24
1025,0,0,4,37,22,16,13,4,0,100,0,37,96,582,216,166,100,35,12,1240,0,0,5,18,21,44,27,45,14,168,5,6,8,31,7,14,22,12,3,103,23,162,295,966,755,1016,1117,786,307,5434,0,3,10,59,29,47,30,10,3,197,0,5,7,66,26,26,10,10,0,153,0,8,25,144,72,92,334,230,67,973,0,5,3,10,18,20,71,97,56,266,0,16,66,93,19,57,32,6,5,299,11,124,141,1006,176,94,74,54,12,1697,3,7,30,138,69,25,20,7,4,307,3,14,14,117,15,9,3,4,0,176,0,18,10,32,8,3,0,0,0,72,0,29,23,124,66,48,49,28,16,384,0,4,7,56,26,57,127,117,112,501,4,12,14,88,48,18,15,7,9,205,0,9,46,231,67,33,9,4,3,409,0,0,7,17,13,7,6,0,0,54,4,13,63,209,84,100,73,28,4,566
1026,0,0,0,0,0,5,3,3,0,17,0,4,7,31,14,10,8,0,0,78,0,0,0,0,0,6,0,6,5,15,0,0,0,0,0,3,3,0,0,7,0,10,20,68,74,164,151,153,63,700,0,0,0,0,0,7,3,0,4,17,0,0,0,4,0,7,0,0,3,13,0,0,0,5,12,13,25,13,10,75,0,0,0,0,0,0,5,3,0,9,0,3,0,0,0,3,0,0,0,10,0,16,16,120,20,8,14,4,0,198,0,4,0,12,0,3,0,4,0,30,0,0,0,11,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,3,0,0,0,3,5,6,0,4,0,20,0,0,0,3,0,7,6,4,0,28,0,0,0,3,3,0,0,0,0,12,0,0,0,13,0,3,4,0,0,22,0,0,0,3,0,5,4,0,0,10,0,0,5,6,0,6,0,0,0,16
1027,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,9,13,6,5,98,0,0,0,0,0,0,7,3,0,10,0,0,0,0,0,0,0,0,0,3,4,5,14,55,37,79,61,63,23,349,0,0,0,8,7,7,4,0,0,25,0,0,0,6,3,4,0,0,0,9,0,0,5,13,6,3,11,15,11,66,0,0,0,0,0,0,3,0,4,12,0,0,0,7,4,4,3,0,0,22,3,20,14,154,19,11,6,5,0,235,0,0,0,16,4,0,0,0,0,23,0,0,0,4,0,0,0,0,0,7,0,3,3,3,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,3,12,11,4,42,0,0,0,8,5,8,0,0,0,19,0,7,5,28,4,0,0,0,0,39,0,0,0,0,0,5,0,0,0,6,0,0,0,11,6,5,3,0,0,27
1028,0,0,0,0,4,0,3,0,0,11,3,0,4,32,12,14,5,0,3,80,0,0,0,0,0,0,8,6,4,14,0,4,0,3,3,4,9,0,0,20,0,25,31,102,138,176,238,293,129,1134,0,0,0,3,5,4,0,4,0,23,0,6,0,10,11,0,5,4,0,33,0,0,3,18,10,14,23,37,12,120,0,0,0,5,0,0,0,0,4,9,0,0,0,9,5,7,4,0,0,25,0,12,8,91,18,7,10,7,0,147,0,0,0,12,9,3,0,4,0,32,0,0,0,4,0,0,3,0,0,10,0,0,0,3,0,0,0,0,0,3,0,4,0,11,11,9,11,12,5,58,0,0,0,0,7,3,10,6,5,37,0,5,4,14,8,0,0,0,0,28,0,0,0,18,5,5,0,0,0,29,0,0,0,0,0,4,0,0,0,4,0,0,0,10,4,9,3,0,0,29
1029,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,31,21,31,20,16,11,130,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,17,5,6,0,0,0,37,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1030,0,0,0,5,0,0,7,0,0,15,0,0,0,7,8,7,4,0,0,22,0,0,0,0,6,3,15,4,3,31,0,0,0,0,0,0,7,3,0,10,3,0,5,34,34,102,139,124,48,489,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,0,0,9,0,0,0,7,7,5,21,12,14,69,0,0,0,0,0,5,11,16,7,37,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,19,0,0,0,8,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,3,3,6,0,29,0,0,0,0,0,5,9,11,3,33,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,10
1031,7,74,143,1670,1055,1165,1140,673,166,6096,323,3122,9027,54925,20385,21954,13431,5696,3102,131972,0,13,33,791,663,1264,1798,1479,545,6585,42,510,491,2271,974,1448,1836,1186,553,9311,344,2886,3669,17165,10359,10885,8685,6378,2661,63032,22,222,720,6184,3879,3730,2176,1012,233,18174,37,255,348,2680,677,404,312,174,110,4993,45,175,356,2436,1129,876,1637,1363,635,8647,13,122,266,650,605,1559,3609,5318,2115,14260,183,1117,1726,7615,3328,5264,4070,741,286,24336,1138,7035,6125,51542,8786,5584,3783,1691,619,86309,51,339,2225,8975,3237,2066,1624,678,195,19397,34,425,764,6239,1665,1526,1038,404,172,12270,46,1814,2950,9910,4401,3533,2172,976,375,26175,32,306,367,4991,1363,1060,802,569,236,9748,15,113,263,2274,971,2427,4408,4681,3082,18236,67,357,494,3606,2148,1144,443,212,87,8554,87,741,1910,11855,5731,3618,2001,930,320,27201,137,500,891,6650,6151,7352,5035,2220,763,29708,50,456,1309,6417,2779,2645,2828,1060,263,17801
1032,0,0,0,0,0,0,0,0,0,0,0,6,6,81,10,14,3,0,0,119,0,0,0,0,6,0,0,0,0,6,0,8,0,9,0,0,0,0,0,21,4,3,5,32,31,56,55,56,15,248,0,6,4,20,0,4,0,0,0,33,0,3,4,5,0,0,3,0,0,14,0,0,4,5,0,5,7,6,0,25,0,0,0,0,0,0,0,0,0,3,0,0,5,9,0,0,0,0,0,13,7,17,13,154,8,12,0,0,0,209,0,3,6,14,4,0,0,0,0,24,0,0,0,7,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,7,0,0,4,3,0,0,5,4,0,18,0,0,0,0,0,0,0,4,4,7,3,0,0,9,0,0,0,0,0,13,0,0,0,12,6,0,0,0,0,19,0,0,0,0,4,4,0,0,0,11,0,0,8,16,8,0,3,3,0,30
1033,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,8,11,0,0,39,0,0,0,0,0,4,3,0,0,3,0,0,0,0,4,0,0,4,0,8,0,5,0,17,28,57,78,70,39,287,0,0,0,4,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,5,14,3,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,9,0,52,9,5,5,0,0,82,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,10,0,0,0,3,4,0,0,0,0,5,0,0,0,0,3,3,5,0,0,10,0,0,0,7,3,0,0,0,0,17
1034,0,0,0,5,0,0,0,0,0,12,0,0,0,0,6,9,0,7,0,17,0,0,0,0,0,4,4,3,0,14,0,0,0,0,0,0,3,0,0,4,0,9,5,34,28,79,113,85,26,374,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,4,0,0,4,0,0,0,8,5,9,13,12,9,48,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,8,0,0,0,17,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,5,11,7,3,28,0,4,0,3,0,4,5,0,0,13,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8
1035,0,0,0,3,0,0,0,0,0,9,0,15,10,87,17,20,8,0,0,163,0,0,0,0,0,0,0,4,0,12,0,13,0,23,3,6,6,0,0,58,4,13,17,55,35,78,67,52,31,351,0,0,5,35,0,9,4,0,0,47,0,0,0,5,0,3,0,4,0,12,0,0,0,14,3,3,18,10,9,57,0,0,0,0,0,0,0,4,4,13,0,0,0,10,5,7,4,0,0,24,5,41,35,252,35,15,7,3,0,390,4,0,0,13,0,0,0,0,0,27,0,4,7,12,3,0,4,0,0,33,7,100,111,136,33,25,16,3,0,430,0,12,6,10,8,3,6,0,4,39,0,0,0,8,0,0,8,5,10,25,0,0,0,0,0,0,0,0,0,9,0,0,4,14,3,0,0,0,0,22,0,6,0,4,0,0,0,0,0,11,7,24,10,13,10,7,3,0,0,68
1036,0,4,4,50,87,67,91,80,13,396,3,37,89,518,180,141,83,38,20,1100,0,0,0,61,60,91,114,112,55,492,4,21,3,40,8,17,30,11,9,144,12,141,203,674,816,1517,1303,1135,413,6206,0,8,7,53,22,37,24,15,4,169,0,5,8,40,19,35,17,7,6,142,6,3,9,102,67,112,290,176,106,879,0,5,7,9,15,60,111,135,89,423,0,12,12,48,18,29,14,5,0,132,11,54,131,623,86,65,63,25,16,1070,0,14,26,83,55,19,24,6,3,229,0,7,21,100,19,26,10,3,0,185,0,33,34,92,35,36,19,7,0,256,0,37,14,67,52,59,50,49,20,340,0,10,11,57,52,202,399,390,328,1439,0,11,11,60,35,20,21,8,0,162,0,11,11,106,43,23,7,5,0,205,0,9,8,92,72,92,66,30,9,377,4,16,22,77,46,41,21,14,4,237
