SUA_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
1026,0,0,0,0,3,603,7,5,0,0,0,0,0,0,29,647,180,3,0,0,0,0,0,0,0,10,195,45,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,235,3,0,0,0,0,0,0,0,15,250,2443,237,168,35,20,28,39,17,6,94,3090,508,224,346,102,81,108,143,44,7,25,1587,56,27,32,14,5,8,40,13,0,9,206,0,0,0,0,0,0,0,0,0,0,3,565,245,374,112,89,120,185,59,12,30,1792,9,0,0,0,0,0,0,0,0,123,131,3016,479,538,150,112,141,226,75,12,248,5009
1027,0,0,0,0,4,329,13,0,0,0,0,0,0,0,9,353,95,0,0,0,0,0,0,0,0,7,107,32,0,0,0,0,0,0,0,0,0,33,17,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,10,154,1540,207,193,40,40,27,37,33,0,83,2198,448,399,546,134,152,155,134,53,9,27,2054,83,36,33,9,13,14,30,23,0,9,243,0,0,0,0,0,0,0,0,0,0,6,530,437,575,145,167,166,159,77,11,34,2300,0,0,4,0,0,0,0,0,0,4,11,2075,646,769,184,204,191,200,110,11,116,4507
1028,0,0,0,8,11,1084,22,5,0,0,3,3,0,0,47,1171,315,0,0,0,0,0,0,0,0,40,367,40,0,0,0,0,0,0,0,0,6,44,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6,56,5,0,0,0,0,0,0,0,0,10,13,368,0,0,0,0,0,0,0,0,55,433,3938,443,360,63,75,64,72,28,20,184,5253,615,298,329,89,118,103,103,44,10,37,1757,50,20,37,0,11,3,5,7,0,5,145,6,0,6,0,0,0,0,0,0,0,9,661,321,368,88,127,111,115,50,16,48,1911,10,0,0,0,0,3,0,0,0,24,38,4613,767,729,149,204,176,187,78,32,252,7199
1029,0,0,0,0,0,82,4,0,0,0,0,0,0,0,4,90,23,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,30,627,171,101,20,7,15,13,6,13,33,995,118,124,100,24,17,33,37,22,12,5,498,17,11,15,5,4,6,7,0,0,0,69,0,0,0,0,0,0,0,0,0,0,5,128,136,110,32,20,38,47,26,18,5,566,0,0,0,0,0,0,0,0,3,0,0,758,303,214,51,29,54,57,28,36,33,1566
1030,0,0,0,0,0,562,9,0,0,0,0,0,0,0,26,592,126,0,0,0,0,0,0,0,0,5,131,33,0,0,0,0,0,0,0,0,5,43,18,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,8,58,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,16,197,1868,107,92,20,15,20,23,10,9,78,2236,434,52,53,29,22,15,13,11,0,24,656,65,5,7,0,0,3,3,0,0,5,87,4,0,0,0,0,0,0,0,0,0,11,502,55,52,29,22,18,20,10,0,31,757,3,0,0,0,0,0,0,0,0,8,11,2378,165,146,47,38,34,38,24,5,114,2999
1031,0,0,0,1798,1980,101832,4001,2893,626,509,407,993,495,45,4868,116681,10838,166,92,15,16,15,25,14,4,805,11987,11695,155,72,7,8,9,28,22,4,736,12741,15015,693,422,113,68,43,121,58,9,1163,17703,144,4,0,0,0,0,3,0,0,119,270,26856,855,496,124,78,49,156,79,9,2018,30718,130,6,4,0,0,0,0,0,0,2754,2894,37813,1028,593,137,89,64,180,97,13,5580,45595,331989,62279,58026,13315,13357,14310,15135,7312,2689,10365,528780,503197,189208,174274,50700,54116,59077,60909,20989,4942,16272,1133669,138658,34315,38186,11583,12129,11820,17459,6864,2025,8656,281700,1293,251,292,102,133,178,284,192,95,596,3412,643146,223778,212745,62379,66378,71068,78652,28040,7063,25528,1418783,813,199,262,64,83,139,132,55,37,9334,11107,975953,286257,271031,75756,79814,85526,93922,35416,9784,45219,1958674
1032,0,0,0,3,12,210,4,7,0,0,0,0,0,0,14,227,66,0,0,0,0,0,0,0,0,0,70,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,8,89,1040,144,155,29,58,20,45,30,20,48,1595,246,285,558,183,216,226,253,91,47,35,2144,23,25,56,40,76,109,114,22,4,16,494,0,0,0,0,0,0,0,0,0,3,9,273,315,614,220,299,332,371,119,50,59,2642,7,0,0,0,0,0,0,0,0,15,20,1325,455,767,254,355,355,412,148,68,115,4256
1033,0,0,0,0,4,301,5,0,0,0,0,0,0,0,18,321,108,0,0,0,0,0,0,0,0,11,112,12,0,0,0,0,0,0,0,0,3,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,4,4,120,0,0,0,0,0,0,0,0,17,135,1144,81,47,6,20,11,9,3,5,59,1388,199,106,119,40,29,49,64,34,13,20,667,17,8,10,0,0,3,13,4,0,3,62,0,0,0,0,0,0,0,0,0,0,0,215,117,129,43,29,52,80,37,16,19,732,3,0,0,0,0,0,0,0,0,9,17,1363,194,172,55,46,66,93,46,20,92,2139
1034,0,0,0,0,4,416,3,3,0,0,0,0,3,0,26,446,80,0,0,0,0,0,0,0,0,7,89,13,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,103,0,0,0,0,0,0,0,0,13,117,1424,108,63,9,13,14,19,17,0,65,1737,215,51,51,17,7,18,16,15,0,12,407,17,0,10,3,4,0,0,0,0,5,46,0,0,0,0,0,0,0,0,0,0,3,235,58,60,16,11,22,14,15,0,27,457,9,0,0,0,0,0,0,0,0,8,15,1666,164,131,24,29,31,34,33,3,95,2203
1035,0,0,0,3,4,299,9,4,0,0,0,6,3,0,9,334,93,0,0,0,0,0,0,0,0,12,105,29,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,3,125,0,0,0,0,0,0,0,0,11,143,1566,262,228,37,49,45,50,36,15,64,2354,536,584,923,294,311,346,389,137,79,32,3633,43,69,90,72,69,81,242,78,10,15,769,0,3,0,0,0,5,8,0,3,0,26,587,659,1012,366,381,433,637,210,89,48,4421,4,0,0,0,0,0,0,0,0,9,17,2152,920,1236,402,435,476,689,245,105,130,6787
1036,0,0,0,114,140,7039,61,45,11,11,4,22,9,0,342,7543,1226,8,4,5,0,0,0,0,0,95,1339,812,0,0,0,0,0,0,0,0,62,873,691,0,9,0,0,0,3,0,0,68,771,12,0,0,0,0,0,0,0,0,6,25,1519,0,7,0,0,0,3,0,0,132,1665,17,0,0,0,0,0,0,0,0,165,183,2762,13,16,5,0,0,3,0,4,388,3185,23639,2374,1976,323,339,340,390,241,74,736,30444,12568,2565,3226,907,860,1042,1162,558,58,412,23365,3560,287,465,182,107,160,265,83,35,210,5355,57,5,8,3,0,6,3,0,0,20,105,16189,2853,3697,1090,970,1208,1435,638,99,644,28822,71,0,9,0,0,8,0,0,0,371,458,39899,5233,5681,1413,1313,1555,1827,882,169,1752,59721
