SUA_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
1024,0,0,0,0,0,0,3,0,0,3,0,0,0,5,11,3,6,0,0,27,6,11,17,52,10,14,14,3,0,126,0,0,0,8,0,11,14,4,3,37,0,0,0,0,3,0,0,0,0,3,0,4,6,11,19,31,57,62,24,207,0,7,0,4,4,5,3,0,0,25,0,7,14,42,33,28,38,28,3,187,0,0,0,6,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,4,0,3,3,33,28,9,3,0,0,79,0,0,0,6,5,0,8,3,0,18,4,10,11,23,17,30,27,16,0,130,0,0,0,18,10,0,0,0,0,23,0,3,5,10,13,10,17,15,0,73,0,0,0,0,4,3,3,5,0,18,4,17,7,68,40,83,107,71,18,419,22,103,115,189,143,213,270,265,85,1398,993,2816,2562,4523,3381,4501,5085,3440,1104,28418
1025,18,78,116,483,46,30,27,6,0,794,0,8,17,53,103,54,29,5,0,278,15,171,277,1128,432,416,257,76,10,2769,0,4,4,101,54,68,138,92,65,522,0,5,11,65,43,50,32,13,4,225,9,45,67,230,218,360,445,334,104,1815,10,23,48,92,46,48,25,14,0,301,16,136,195,676,398,251,177,56,27,1926,3,23,43,206,90,49,42,25,8,487,4,11,13,152,24,6,8,0,0,213,9,75,114,501,182,77,31,3,0,993,0,0,4,41,19,24,8,7,0,107,48,144,159,577,200,210,137,57,10,1548,3,65,104,469,148,87,40,10,3,930,4,12,23,78,94,109,98,65,37,510,0,24,82,197,91,38,34,3,0,461,80,491,571,2171,857,742,766,610,276,6574,859,2207,2578,5407,2260,2336,2392,1907,1147,21087,29485,63576,63590,134294,62634,60368,52045,30001,12437,508437
1026,0,11,3,28,0,0,0,0,0,44,0,0,0,3,4,9,0,0,0,23,4,24,25,136,35,44,29,3,0,303,0,0,3,11,0,3,7,6,3,33,0,0,0,4,4,0,0,0,0,7,0,3,3,13,12,25,43,38,15,161,0,0,0,4,3,0,3,3,0,20,0,3,9,33,16,7,19,12,3,103,0,9,3,27,7,5,0,0,0,53,0,0,0,6,4,0,0,0,0,8,3,3,6,60,24,13,7,0,0,111,0,0,0,0,0,0,0,0,0,6,0,8,19,29,17,13,17,4,0,114,0,0,7,24,13,0,4,0,0,46,0,0,0,0,4,16,15,15,6,49,0,0,0,9,4,0,0,0,0,9,4,24,11,102,48,74,101,67,27,451,175,389,338,693,326,283,221,161,77,2668,2385,4960,4553,9722,4469,4643,4314,2581,1054,38678
1027,4,9,3,59,8,0,5,0,0,81,0,0,0,0,11,3,5,0,0,18,0,25,25,129,55,39,24,6,0,298,0,0,0,0,4,0,5,7,10,31,0,0,0,8,3,0,0,0,0,10,0,9,5,14,10,13,20,12,4,83,4,3,3,8,8,0,0,0,0,28,0,24,18,64,40,13,25,0,0,181,0,14,4,28,5,6,0,0,0,65,0,0,0,5,4,0,0,0,0,19,0,4,8,41,16,6,4,0,0,89,0,0,0,4,6,0,0,0,0,8,0,4,8,43,9,14,12,0,0,94,0,0,4,28,13,0,0,0,0,44,0,0,0,0,3,0,5,5,0,22,0,12,13,40,31,12,4,0,0,109,0,30,33,174,64,52,57,33,26,484,135,289,252,605,258,230,239,182,159,2345,2953,6121,4924,11012,4902,4500,4040,2424,1045,41920
1028,0,5,0,22,0,0,0,0,0,35,0,0,0,6,10,5,6,0,0,32,0,12,24,142,51,43,24,8,0,314,0,0,3,9,4,5,9,7,8,39,0,0,0,4,0,0,0,0,0,7,0,5,5,22,20,44,72,68,18,257,0,3,3,4,3,6,4,7,0,30,0,5,24,75,47,37,46,30,4,273,0,3,5,24,13,0,5,5,0,53,0,0,0,3,0,0,0,0,0,9,0,4,3,39,21,10,6,0,0,89,0,4,0,6,3,3,0,4,0,21,0,10,22,42,24,26,28,16,3,176,0,3,3,33,13,5,5,0,0,61,0,3,4,8,8,6,13,9,0,60,0,0,0,17,11,13,9,5,0,63,10,34,48,150,106,90,122,108,33,686,83,199,226,466,241,291,325,332,209,2372,2289,5771,5404,10177,6021,6462,6934,4966,2162,50193
1029,0,0,0,0,0,0,3,0,0,4,0,0,0,8,8,0,0,0,0,12,0,21,18,74,36,18,14,0,0,185,0,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,13,5,0,34,0,0,0,0,0,0,0,0,0,9,0,13,8,43,28,3,0,4,0,104,0,0,0,8,0,0,0,0,0,9,0,0,0,12,3,0,0,0,0,11,0,7,12,22,10,0,5,0,0,46,0,0,0,5,0,0,0,0,0,5,0,0,4,6,5,0,0,0,0,15,0,6,3,16,10,5,0,0,0,29,0,0,0,0,4,3,0,0,0,10,0,0,4,4,6,0,0,0,0,12,0,6,6,44,13,11,9,9,4,107,35,96,209,245,89,104,79,52,20,928,1101,2463,2436,4568,2163,1905,1364,713,306,17018
1030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,8,0,4,9,42,15,17,5,6,0,99,0,0,0,4,0,10,22,3,6,37,0,0,0,3,0,4,0,0,0,3,0,3,0,6,8,32,33,27,5,109,0,0,0,0,4,5,5,0,0,17,0,3,0,18,12,4,17,0,0,53,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,24,10,15,19,8,0,83,0,0,0,3,5,3,3,0,0,21,0,0,0,0,0,7,9,11,3,34,0,0,0,3,0,4,5,0,0,17,0,7,7,48,39,50,84,85,21,333,57,115,105,265,143,181,194,147,55,1261,944,2099,1776,3953,2291,2885,3453,2043,656,20105
1031,387,3251,3509,16980,3454,2026,928,216,51,30809,6,37,130,572,1018,733,429,192,91,3203,323,3106,6618,37038,15122,13891,9507,2407,677,88684,21,123,156,3444,1526,1783,2506,935,693,11198,24,438,904,2433,2016,2002,1040,301,49,9208,21,278,477,3185,2550,3167,2955,2014,693,15344,258,1814,1718,3763,1828,1514,1407,492,138,12931,200,1809,2848,11984,8012,5635,4125,2027,640,37279,109,830,1654,10278,4985,4980,3476,1571,577,28453,107,409,714,7373,1667,1060,1283,273,38,12930,139,789,1845,15919,3583,1905,984,206,39,25399,50,343,383,3881,3115,2911,1727,1045,207,13665,876,3125,2879,9075,3343,2663,1635,727,144,24470,267,1999,6416,27560,20668,19871,11492,3468,1553,93287,11,84,131,1259,823,747,579,405,114,4146,13,114,572,1822,1111,753,310,96,28,4826,1365,10174,13443,75771,33423,30367,24819,16032,6483,211879,11518,24919,26270,74562,24960,20819,16306,12131,7570,219064,289412,600281,592607,1496602,615554,527399,393027,220855,94315,4830047
1032,0,6,10,54,0,0,0,0,0,73,0,0,0,5,6,5,0,0,0,23,7,56,82,223,83,39,16,0,0,506,0,0,0,0,0,0,7,3,0,11,0,0,0,3,0,0,0,0,0,4,0,11,3,11,11,15,23,15,6,85,0,0,0,8,0,3,8,0,0,19,0,12,15,40,17,6,4,0,0,95,0,8,3,18,10,8,0,0,0,38,0,8,11,147,0,0,0,0,0,167,0,8,9,34,9,7,0,0,0,68,0,0,0,0,0,0,0,0,0,0,4,0,0,26,8,18,8,10,4,76,7,63,29,210,23,5,0,0,0,344,0,0,0,0,5,5,3,4,3,17,4,5,0,13,12,7,0,0,0,42,5,19,12,124,29,32,20,18,13,265,169,470,400,838,331,303,290,291,174,3259,2816,6228,5452,11401,4827,4816,4250,2893,1193,43874
1033,0,0,3,14,0,0,0,0,0,22,0,0,0,4,12,6,0,5,0,20,0,8,9,75,24,35,19,8,0,179,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,20,13,9,65,0,0,0,9,0,3,0,0,0,7,0,0,10,8,6,4,8,8,5,42,0,0,0,3,0,7,0,0,0,12,0,0,0,5,0,0,0,0,0,5,0,4,3,18,9,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,5,9,9,10,12,5,5,52,0,6,5,11,4,0,0,0,0,29,0,0,0,0,0,4,5,6,0,12,0,0,0,0,7,6,0,0,0,15,0,18,5,34,31,30,42,35,16,208,89,296,202,458,238,298,279,235,115,2198,1392,3326,2788,5364,2920,3624,3555,2458,1086,26519
1034,0,0,0,7,0,0,0,0,0,6,0,0,0,0,6,7,4,0,0,13,0,4,3,20,17,11,8,3,0,73,0,0,0,0,0,0,4,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,23,30,26,7,96,0,0,0,0,4,0,0,0,0,11,0,3,0,8,13,8,13,14,0,55,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,9,11,8,5,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,4,10,16,12,12,14,4,4,68,0,0,0,6,7,0,4,0,0,17,0,0,0,0,5,3,6,8,0,26,0,0,0,0,3,4,4,0,0,13,6,0,9,39,28,23,52,52,8,213,32,93,87,180,138,186,155,118,63,1049,810,1794,1378,3149,1869,2596,3039,1741,644,17026
1035,0,17,13,66,8,6,3,0,0,110,0,0,0,7,9,11,0,0,0,28,3,38,53,185,62,31,17,3,0,396,0,0,0,7,0,0,0,4,0,15,0,0,6,34,0,5,0,0,0,44,0,0,6,13,21,21,18,11,6,99,0,3,4,8,8,4,5,0,0,27,0,4,30,58,26,19,18,7,0,168,0,17,9,70,26,10,10,0,0,138,0,0,0,22,0,3,0,0,0,27,0,5,9,41,14,9,0,0,0,78,14,12,0,0,0,0,4,0,0,34,3,9,13,30,18,9,13,9,0,100,0,9,3,44,3,6,0,0,0,71,0,0,3,6,4,3,3,0,0,18,0,8,7,17,13,12,0,0,0,56,13,66,72,284,82,49,61,51,16,693,148,344,340,737,309,296,306,282,189,2956,3763,7649,8015,14974,6335,6286,5282,3211,1488,57003
1036,10,36,56,351,43,24,16,4,0,540,0,4,9,30,32,27,16,5,0,124,11,99,129,691,295,292,222,64,5,1809,0,5,7,86,56,64,156,57,40,470,0,0,9,18,16,8,4,5,0,59,0,19,38,108,199,512,527,382,141,1921,5,47,21,43,45,21,19,8,0,210,4,58,88,407,190,148,143,49,17,1097,0,8,48,136,43,51,28,16,9,341,3,12,3,65,16,16,10,0,0,122,5,75,154,426,170,87,21,13,0,954,5,10,14,131,198,198,96,107,19,767,28,74,121,355,180,121,115,55,10,1055,9,43,171,327,184,182,140,48,16,1117,0,8,20,52,92,189,136,79,48,622,0,5,23,66,38,30,18,0,0,177,46,429,565,1883,1195,1508,1459,1096,565,8752,566,1453,1590,3251,1430,1370,1322,1201,668,12854,17406,37363,39592,77071,38260,37926,31070,19040,7966,305691
