LGA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
LGA14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
LGA15050,0,0,0,0,0,8,6,7,0,19,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,36,0,0,0,0,3,8,23,21,6,63,3,25,32,135,102,80,46,20,0,442,0,0,0,0,3,4,0,0,0,5,0,3,0,22,8,7,3,0,0,41,0,0,0,3,6,7,0,0,0,18,0,20,29,155,70,89,38,11,0,409,0,0,0,6,4,4,10,3,8,38,0,0,0,6,6,0,3,0,0,25,0,3,8,17,14,34,35,18,4,128,0,7,0,5,3,0,0,0,0,14,4,19,18,61,54,9,11,6,5,179,0,5,5,26,5,0,5,0,0,44,0,0,0,39,8,0,0,0,0,46,0,8,9,53,16,10,0,0,0,104,0,0,0,0,0,0,0,0,0,5,0,11,10,45,8,17,7,0,0,94
LGA15240,0,0,0,0,3,3,16,9,8,45,0,0,0,3,0,6,6,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,8,57,0,0,0,0,0,63,0,5,0,5,3,15,58,34,19,144,3,9,11,72,75,138,168,68,18,566,0,0,0,0,0,3,0,0,0,4,0,0,0,12,0,0,0,0,0,16,0,0,0,5,9,13,4,3,0,38,0,8,7,108,59,62,50,12,0,323,0,0,0,0,0,12,14,5,4,40,0,0,0,0,0,0,0,0,0,3,0,3,6,4,4,42,54,46,10,170,0,0,0,3,5,0,9,0,0,26,0,0,7,21,23,29,38,12,0,132,0,0,0,7,3,6,3,0,0,17,0,0,0,10,0,3,0,0,0,7,0,3,6,48,34,16,6,0,0,120,0,3,0,0,0,0,0,0,0,10,0,8,7,34,14,22,42,9,0,126
LGA15270,0,0,0,0,0,0,8,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,16,0,0,0,0,0,23,0,0,0,0,0,8,8,5,4,30,0,0,7,26,27,32,22,11,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,25,16,13,5,0,0,78,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,8,8,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,11,5,5,3,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,19,8,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,6,0,0,31
LGA15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,15,7,12,11,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,9,3,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,9,5,4,4,0,0,23,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,12,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,3,0,0,7
LGA15350,0,0,0,4,0,0,4,0,0,6,0,0,0,5,5,0,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,9,24,0,0,0,0,0,33,0,4,0,19,13,8,6,10,0,64,0,17,26,70,95,90,55,33,17,409,0,0,4,4,3,0,3,4,0,16,0,0,0,3,0,0,3,0,0,9,0,0,0,0,11,10,3,0,0,26,0,5,12,49,16,10,17,0,0,112,0,4,0,41,5,12,11,3,7,85,0,0,0,0,0,0,0,0,0,0,0,3,7,21,24,17,15,12,8,110,0,29,24,16,8,9,5,0,3,90,0,10,11,87,62,43,48,17,10,284,0,0,0,9,9,4,8,3,0,30,0,8,0,9,14,3,3,0,0,37,0,0,4,33,17,9,0,0,0,65,0,0,0,10,5,5,0,3,0,21,9,52,32,63,41,35,23,10,0,264
LGA15520,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,3,0,17,0,0,4,10,11,15,3,9,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,26,9,4,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,15,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,9
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,3,5,3,0,9,0,7,8,38,27,22,8,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,4,5,4,46,17,10,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,5,0,6,0,9,10,5,0,0,0,22,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,18,9,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,12
LGA15700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,17,0,0,0,0,0,23,0,0,0,0,4,3,14,9,0,34,0,3,0,16,24,51,38,15,4,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,12,0,0,0,17,9,12,17,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,4,33,0,0,0,0,0,0,0,0,0,3,0,0,0,7,9,4,9,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,16,3,6,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,10,7,0,0,27
LGA15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,4,4,0,8,0,0,0,13,8,6,3,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,22,10,6,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,13,0,0,0,4,0,0,0,6,0,11,0,0,0,8,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,15
LGA15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
LGA15900,0,0,0,0,0,9,7,0,0,17,0,0,0,4,3,7,4,3,0,23,0,0,8,16,0,0,4,0,0,29,0,8,44,162,5,3,0,0,0,216,0,0,8,18,18,8,26,20,13,114,8,41,71,246,182,161,102,48,11,866,0,0,5,26,30,77,89,63,34,314,3,23,14,78,4,3,6,0,0,131,0,0,3,14,26,14,6,0,0,63,0,26,68,265,119,130,91,32,5,734,0,0,0,25,17,18,33,34,19,139,0,0,0,4,3,6,3,0,0,18,0,11,17,53,40,54,65,44,21,296,0,6,22,33,15,15,3,0,0,94,3,14,23,137,50,41,29,4,6,315,0,3,15,48,20,14,5,5,0,110,0,0,4,38,8,0,4,0,0,66,0,6,29,135,56,19,9,3,0,265,0,0,5,4,0,10,0,3,0,14,20,36,46,168,46,49,17,15,0,387
LGA15950,0,0,0,5,0,4,9,3,0,17,0,0,0,7,5,3,3,0,0,23,0,0,0,3,6,3,5,4,0,22,0,0,38,77,0,0,0,0,0,118,0,0,0,28,7,12,11,11,7,87,8,14,36,307,171,162,128,48,13,881,0,0,0,5,0,7,9,0,4,24,0,0,0,21,6,5,4,0,0,35,0,0,0,10,10,19,5,3,0,53,3,8,20,284,67,45,42,8,3,473,0,0,0,94,18,19,15,10,3,166,0,0,0,0,0,0,0,0,0,3,0,4,8,59,32,37,26,19,6,194,4,25,15,69,29,25,19,9,5,201,5,19,20,265,95,83,94,22,7,613,0,0,0,56,22,15,14,12,0,136,0,5,9,105,36,20,15,0,0,189,0,12,28,206,54,25,7,0,0,334,0,11,0,36,11,5,0,0,0,64,18,49,59,220,93,80,38,21,8,569
LGA15990,0,0,0,5,10,10,20,18,0,64,0,0,0,13,3,14,9,4,0,53,0,0,0,7,3,11,7,0,0,23,3,8,138,280,8,0,0,0,0,437,3,35,26,138,103,77,86,104,65,639,13,68,140,779,638,594,350,160,63,2805,0,0,3,11,18,10,11,6,0,56,0,0,0,13,8,0,5,0,0,33,0,0,0,17,69,42,17,5,4,149,0,37,70,491,227,220,129,36,14,1223,0,0,0,170,49,48,56,23,12,370,0,0,0,3,10,14,3,3,0,34,3,18,31,191,188,198,126,116,48,918,0,69,39,72,56,48,34,13,3,337,9,101,139,680,493,276,150,99,27,1975,0,0,0,19,27,25,11,11,3,96,0,4,6,55,15,25,22,3,0,137,3,18,37,276,153,80,29,8,0,608,0,9,3,30,38,25,26,8,7,144,56,147,142,622,272,181,118,45,4,1594
LGA16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,3,0,0,4,7,7,14,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
LGA16150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,23,85,0,0,0,0,0,120,0,0,0,4,0,4,19,15,3,49,0,3,11,58,36,47,30,20,4,206,0,0,0,0,0,0,0,0,0,5,4,6,3,26,0,0,0,0,0,35,0,0,0,0,6,0,5,0,0,11,0,13,10,73,32,29,17,5,0,175,0,0,0,0,4,0,3,9,10,26,0,0,0,0,5,0,0,0,0,5,0,0,0,7,5,12,11,7,5,44,0,5,5,7,4,0,0,0,0,19,0,12,6,35,16,12,9,0,0,96,0,3,0,16,0,4,0,0,0,24,0,0,0,4,4,0,0,0,0,9,0,7,3,27,9,6,3,0,0,55,0,0,0,7,0,0,0,0,0,3,0,4,3,17,9,4,3,0,0,47
LGA16200,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,0,5,9,3,17,0,5,4,5,14,13,5,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,25,4,7,4,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
LGA16260,0,0,0,0,5,21,47,53,19,141,0,4,8,41,13,23,21,9,6,112,0,0,9,80,55,37,38,9,0,231,3,12,785,1125,34,21,0,0,0,1981,0,3,8,13,5,14,20,24,18,103,13,95,209,502,224,228,111,60,18,1460,0,0,0,12,9,6,9,6,0,43,18,182,81,712,53,35,21,3,0,1107,0,0,5,10,14,18,6,5,0,68,10,120,205,1429,437,343,246,76,11,2877,0,4,7,80,32,55,73,20,14,281,0,8,0,17,11,14,11,4,0,67,0,3,10,33,24,34,35,53,11,199,10,56,60,155,66,66,51,15,6,494,0,19,51,169,105,60,52,28,9,492,5,42,106,571,239,299,189,88,37,1581,11,26,39,396,115,84,82,11,0,768,0,23,37,437,107,52,31,13,3,708,0,0,10,89,87,61,45,21,3,328,18,97,46,126,27,23,20,9,3,379
LGA16350,0,0,0,26,29,132,214,149,32,585,0,0,3,22,19,30,38,11,6,129,0,9,0,42,11,9,8,0,0,81,0,12,59,298,22,26,6,0,0,433,0,0,0,10,11,42,75,49,25,212,20,137,283,792,377,279,149,28,17,2080,0,0,0,11,12,15,18,8,0,63,5,45,40,247,64,29,28,10,4,470,0,0,3,8,11,13,6,0,0,42,10,84,209,1171,541,486,350,69,26,2960,0,0,0,29,19,41,41,20,14,169,0,13,71,123,84,68,34,14,5,412,0,0,6,39,61,137,135,82,18,472,0,9,10,36,20,21,14,4,0,115,0,8,21,131,83,72,45,34,5,394,4,22,31,215,75,94,60,21,5,528,0,0,0,44,4,6,12,0,0,71,3,13,25,223,87,70,17,4,0,439,0,0,3,41,42,42,21,10,3,159,0,10,26,74,13,33,23,3,3,183
LGA16380,0,0,0,0,0,5,23,12,0,42,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,8,0,4,9,49,0,0,0,0,0,57,0,0,0,14,12,19,53,51,24,168,0,16,17,100,99,151,140,76,26,624,0,0,0,0,0,3,0,0,0,3,0,3,0,5,0,0,0,0,0,10,0,0,0,7,9,15,5,0,0,32,0,10,16,114,55,52,37,4,3,293,0,0,0,10,0,6,8,6,5,41,0,0,0,0,0,0,0,0,0,6,0,9,0,17,15,43,67,61,10,218,0,0,4,8,5,3,5,0,0,18,0,0,18,47,39,30,40,19,8,199,0,0,3,13,9,0,3,4,0,31,0,0,0,3,5,0,0,0,0,13,0,4,7,46,32,10,7,0,0,102,0,4,0,5,6,0,0,0,0,14,3,9,19,42,21,25,26,7,0,159
LGA16400,0,0,0,0,0,7,17,17,4,51,0,0,4,4,0,8,4,3,0,30,0,0,0,0,0,5,0,0,0,6,0,3,6,29,0,0,0,0,0,42,0,0,0,6,3,12,37,40,9,111,0,17,12,86,101,114,107,49,11,495,0,0,0,0,0,5,6,0,0,9,0,3,0,3,0,3,0,0,0,8,0,0,0,6,10,6,5,0,0,25,0,13,13,83,34,36,38,7,0,231,0,0,0,5,3,7,13,0,3,37,0,0,0,0,5,0,0,0,0,11,0,0,0,7,12,36,51,42,22,176,0,4,0,4,5,5,0,0,0,25,0,4,11,49,37,21,27,15,0,175,0,0,0,9,0,0,0,0,0,9,0,0,0,9,4,0,0,0,0,14,0,8,15,46,44,12,7,0,0,134,0,0,0,3,0,0,3,0,0,12,4,9,11,46,21,18,21,7,0,138
LGA16490,0,0,0,0,0,6,13,10,0,36,0,0,4,4,3,0,0,0,0,10,0,0,0,6,0,4,0,0,0,9,0,4,24,199,0,0,0,0,0,234,0,0,0,3,3,13,20,10,3,60,0,9,31,111,106,72,36,25,0,391,0,4,6,60,42,66,60,30,11,271,0,7,3,46,0,0,7,0,0,69,0,0,0,4,17,15,0,0,0,42,0,29,42,148,65,54,31,4,0,381,0,0,0,6,3,11,14,6,3,42,0,0,4,10,7,0,0,0,0,21,0,3,5,6,12,34,21,20,7,99,4,6,4,11,4,7,0,0,0,36,0,7,10,51,37,22,10,0,0,147,0,3,0,24,10,8,3,3,0,56,0,0,0,8,5,0,0,0,0,17,0,6,6,49,31,6,4,0,0,104,0,0,0,9,3,3,0,0,0,9,7,23,16,65,21,18,22,4,0,177
LGA16550,0,0,0,0,0,14,50,42,21,126,0,0,4,24,10,13,12,7,0,65,0,0,11,14,0,0,8,0,0,41,0,0,19,49,3,0,0,0,0,75,0,6,8,59,15,8,15,13,12,142,4,26,87,455,227,199,144,64,11,1221,0,0,0,13,4,3,0,0,0,27,3,0,10,28,9,7,5,0,0,62,0,0,0,12,19,18,10,9,5,66,3,16,54,365,143,132,89,26,7,845,0,0,9,128,48,41,75,25,21,347,0,0,0,0,0,10,0,0,0,14,0,5,9,153,70,61,45,20,12,384,3,25,62,95,37,33,47,12,3,319,4,22,75,269,256,117,78,79,31,927,0,0,11,53,19,16,18,4,3,122,0,8,17,95,26,23,34,3,3,212,0,12,26,225,80,48,41,0,0,441,0,0,0,44,16,27,16,5,0,111,29,65,62,342,83,45,22,10,4,655
LGA16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,4,8,8,0,23,0,5,3,25,18,27,25,10,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,5,4,0,0,15,0,4,8,42,22,24,14,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,7,0,29,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,6,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,5,0,0,27
LGA16700,0,0,0,0,4,13,20,22,5,66,0,0,3,18,11,11,3,5,4,60,0,0,11,42,17,20,11,9,0,110,0,4,113,242,5,3,0,0,0,368,0,0,0,9,9,10,9,15,10,67,4,31,55,191,131,137,67,32,9,654,0,0,0,10,9,14,21,5,0,59,12,31,17,180,11,10,9,4,0,270,0,0,0,9,16,6,7,3,4,46,12,65,95,822,211,192,135,34,16,1582,0,0,0,59,21,32,23,10,7,163,0,0,0,0,5,0,5,0,0,7,0,5,0,30,13,26,30,33,6,139,3,29,24,104,65,40,36,19,8,324,4,21,25,133,62,48,38,24,3,347,3,10,24,160,66,86,71,45,18,482,8,14,19,286,70,32,39,14,0,478,0,14,23,316,80,50,20,11,4,514,0,4,5,46,13,17,16,8,6,103,13,42,41,135,24,28,18,10,4,311
LGA16900,0,0,0,0,3,19,53,28,7,115,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,19,0,0,0,4,5,16,52,42,14,136,7,12,18,91,69,68,63,18,3,351,0,3,7,40,60,130,149,42,12,436,0,0,3,21,6,8,0,0,0,36,0,0,0,3,0,3,0,0,0,14,0,13,24,120,60,61,48,8,0,329,0,0,0,8,8,6,25,10,8,66,0,0,0,0,0,0,0,0,0,5,0,0,0,9,31,80,66,41,15,251,0,5,4,9,10,0,0,0,0,26,0,6,15,47,31,12,17,3,3,129,0,0,0,8,0,6,0,0,0,21,0,6,0,4,0,0,0,0,0,11,0,11,14,64,34,26,3,0,0,149,0,0,0,15,30,14,14,12,0,92,0,5,6,35,17,5,3,4,4,74
