LGA_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
LGA11520,0,0,0,11,6,0,0,0,0,15,2384,4051,3399,6394,3084,2516,1656,780,232,24499,0,0,3,45,8,5,0,0,0,55,0,0,0,12,8,4,0,4,0,36,0,3,3,108,14,3,0,0,0,136,0,0,4,14,5,0,3,0,0,35,0,6,3,35,22,13,7,0,0,83,0,0,5,23,26,16,10,8,0,86,14,68,257,1490,253,381,295,89,61,2903,0,0,0,11,11,17,11,27,12,78,0,8,3,50,11,26,47,29,8,177,15,60,41,333,222,210,147,77,24,1132,0,0,5,29,18,22,9,9,7,92,0,0,0,47,14,9,7,0,0,77,0,3,4,26,21,17,28,24,3,125,0,0,4,15,19,41,66,103,65,307,7,23,49,246,80,89,89,27,0,604,16,32,65,741,119,51,49,34,10,1107,4,3,18,118,24,16,19,4,4,199,0,0,3,177,25,14,9,7,0,246
LGA11570,4,18,80,211,51,38,13,0,0,418,11613,20910,17321,21654,8070,5696,3606,1919,899,91696,22,208,332,2556,564,310,92,7,0,4080,0,0,5,49,30,47,28,12,4,174,0,20,24,291,54,32,9,4,0,435,0,0,3,42,56,60,58,18,0,242,0,4,10,44,21,15,7,0,0,97,5,3,5,64,48,55,53,38,4,277,21,126,520,2919,1450,2119,1284,454,317,9204,0,0,0,20,18,49,61,96,32,276,15,86,77,485,196,237,231,188,52,1560,10,47,51,305,254,302,272,185,55,1491,3,13,42,324,204,220,166,57,13,1043,0,0,6,52,19,17,16,3,6,128,0,5,8,66,33,29,64,73,20,302,4,46,72,175,192,383,714,1120,534,3243,0,24,57,383,121,281,224,36,15,1138,58,197,345,2513,373,246,136,65,27,3959,13,53,161,750,368,247,221,69,16,1887,0,15,37,231,49,29,17,9,0,381
LGA11600,0,0,0,0,0,0,0,0,0,0,88,147,118,254,144,169,121,46,16,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,16,0,5,3,6,5,4,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,30,0,5,0,0,0,45,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA11650,0,0,0,10,0,0,0,0,0,14,9543,20272,17705,30521,16158,15783,13295,7605,2490,133374,0,5,0,51,5,4,5,0,0,69,0,0,0,12,6,11,0,4,0,38,0,8,9,111,20,3,3,0,0,160,0,0,0,16,8,9,4,0,0,39,3,14,27,94,59,52,28,22,10,317,0,7,7,27,39,33,24,39,6,189,0,35,38,176,108,130,148,54,9,709,0,0,0,11,17,38,37,51,13,161,0,11,4,54,11,31,49,49,23,229,20,231,356,1190,1167,1597,1586,1300,420,7858,0,0,14,72,31,47,26,6,0,195,4,5,3,56,29,23,29,16,3,175,0,10,21,54,55,66,146,151,34,538,0,0,5,6,7,21,57,61,26,179,5,7,11,51,23,40,34,13,3,180,6,59,96,740,150,77,46,41,17,1237,0,12,31,83,39,23,23,13,14,229,0,0,3,42,19,22,16,4,0,115
LGA11700,0,0,0,0,0,0,0,0,0,0,37,78,83,131,89,87,100,45,5,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,0,0,0,0,0,0,0,2110,4146,3619,7635,3384,3166,2640,1137,332,28168,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,3,8,0,3,0,0,23,0,0,0,0,0,3,0,0,0,6,0,0,6,16,10,6,0,0,0,48,0,0,0,0,0,0,0,4,0,10,0,0,0,3,0,0,5,0,0,10,0,6,13,58,90,147,170,103,19,613,0,0,3,9,9,5,8,0,0,35,0,0,0,0,4,3,0,4,0,18,0,0,0,3,10,11,31,24,0,72,0,0,0,0,0,0,5,0,0,10,0,0,0,6,4,0,6,0,0,18,0,7,5,63,0,8,8,5,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
LGA11730,0,0,0,0,0,0,0,0,0,0,1196,2909,2449,4521,2631,3381,3424,1841,561,22915,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,4,10,7,0,3,0,0,37,0,0,0,0,0,4,3,0,0,7,0,3,4,15,3,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,10,0,3,6,58,52,158,192,147,26,649,0,0,0,3,0,3,4,0,0,18,0,0,0,3,0,0,3,0,0,10,0,0,0,3,7,12,28,17,3,68,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,6,0,0,0,17,4,6,0,52,10,7,5,3,0,87,0,0,0,0,0,0,0,3,0,9,0,0,0,7,0,3,0,0,0,12
LGA11750,0,0,0,0,0,0,0,0,0,0,120,219,188,384,191,223,165,78,27,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA11800,0,4,11,8,8,9,0,0,0,31,1899,4429,3491,6420,3609,3910,3772,1865,603,29991,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,5,32,12,16,17,11,0,90,0,0,0,8,7,0,3,0,0,16,0,0,5,32,8,9,6,9,3,75,0,0,0,0,0,4,0,7,0,11,0,5,0,7,0,0,3,12,0,25,0,33,29,135,189,246,299,232,79,1246,0,0,0,14,5,7,6,3,0,42,0,0,0,16,3,9,8,3,0,40,0,4,3,16,22,16,43,59,17,184,0,0,0,0,3,8,4,4,4,15,0,0,4,11,0,3,6,0,3,28,3,30,41,363,86,57,63,12,15,671,5,0,5,10,0,3,0,3,0,21,0,0,0,3,5,0,0,0,0,10
LGA12000,0,0,0,0,0,0,0,0,0,0,121,289,221,375,222,244,254,139,43,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,141,225,160,315,186,213,185,85,24,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12160,0,0,0,5,0,0,0,0,0,5,288,657,523,789,539,690,729,414,122,4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,29,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,32,29,28,4,98,0,0,4,22,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,0,0,0,17,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0
LGA12350,0,0,0,0,0,0,0,0,0,0,318,676,621,998,646,756,754,427,138,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,19,27,23,0,88,0,0,0,8,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,7,0,24,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA12380,19,172,456,2154,539,269,122,30,13,3780,7549,11727,8535,10433,3349,2428,1885,909,369,47181,4,19,39,367,95,50,30,0,0,609,0,0,0,60,39,53,34,21,8,214,0,0,0,34,0,4,0,0,0,43,0,0,3,33,44,34,33,10,9,158,3,4,3,16,5,9,3,0,0,48,0,0,3,37,29,33,30,31,0,177,16,78,682,3268,1271,1525,750,322,152,8077,0,3,3,17,28,60,101,125,26,360,3,27,27,139,45,51,68,39,14,410,3,26,24,81,61,149,142,110,32,617,0,8,36,265,159,164,116,48,10,816,0,0,3,14,4,4,3,6,4,35,0,9,6,26,19,6,36,23,3,135,0,0,0,9,15,33,71,110,50,297,3,17,36,193,60,161,103,12,3,599,205,1014,1100,6972,1051,451,222,89,27,11132,0,11,31,143,60,44,51,16,0,355,0,67,147,653,131,88,39,19,4,1152
LGA12390,0,0,0,5,0,0,0,0,0,5,1765,3401,2723,5426,2493,2594,2046,1135,355,21948,0,3,0,72,0,0,0,0,0,75,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,5,6,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,14,0,0,6,49,15,12,5,3,0,92,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,9,0,11,13,40,32,60,67,52,10,288,0,0,3,31,0,8,4,0,0,49,0,0,0,10,5,0,4,0,0,17,0,0,5,6,0,3,15,8,0,33,0,0,0,0,0,3,4,4,0,13,0,0,0,8,4,4,3,0,0,26,8,25,15,314,26,12,7,0,0,409,0,0,0,12,0,4,0,0,0,17,0,0,0,10,6,0,0,0,0,16
LGA12700,0,0,0,0,0,0,0,0,0,0,246,600,445,872,539,660,547,282,62,4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,22,36,17,0,107,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA12730,0,0,0,0,0,0,0,0,0,0,217,479,370,654,420,505,497,257,96,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,17,6,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12750,0,0,0,0,0,0,0,0,0,0,777,1803,1516,2723,1829,2482,2800,1242,361,15541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,12,4,8,0,35,0,0,0,0,7,3,0,7,0,17,0,0,0,9,7,3,0,6,0,27,0,0,0,0,0,3,19,26,9,53,0,0,0,0,0,0,4,0,0,11,0,10,9,34,70,222,341,212,67,964,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,4,0,0,18,0,0,3,0,4,16,34,40,10,121,0,0,0,0,0,8,8,12,6,28,0,0,0,4,0,0,0,0,0,7,0,9,3,47,3,10,3,4,0,78,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
LGA12850,5,12,52,150,31,16,7,0,0,280,5012,10238,9902,9665,2512,2251,1347,553,186,41662,0,0,5,35,6,5,0,0,0,52,0,0,5,119,71,109,86,40,9,435,0,0,0,8,5,3,3,0,0,18,8,67,153,786,693,810,551,220,62,3344,0,0,9,16,0,6,0,0,0,37,0,3,15,72,117,120,186,122,12,647,0,36,75,407,248,375,310,167,145,1759,0,0,0,89,78,176,224,213,77,855,0,4,14,43,19,37,45,25,21,203,7,14,6,29,44,121,132,71,39,463,0,14,26,207,114,148,105,25,10,634,0,0,6,14,7,3,7,0,0,46,0,4,3,23,22,17,51,80,9,207,0,10,21,18,14,23,52,48,15,204,0,0,7,94,23,43,44,9,5,223,0,10,42,162,50,39,50,16,0,373,0,5,9,79,35,21,34,13,0,194,0,17,53,241,87,115,77,54,27,671
LGA12870,0,0,0,0,0,0,0,0,0,0,288,681,554,949,653,830,895,455,160,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,29,44,51,12,151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12900,0,0,0,0,0,0,0,0,0,0,241,584,497,829,443,524,502,310,87,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,11,5,4,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12930,0,0,0,4,0,0,0,0,0,8,3751,7386,6661,8737,4355,3364,2389,1304,598,38551,0,10,56,309,53,33,11,0,0,468,0,0,4,40,24,49,19,15,12,150,0,6,22,188,17,17,8,0,0,265,0,0,0,8,3,14,6,0,0,37,4,3,0,30,21,3,0,5,0,76,0,4,3,45,26,25,26,13,0,146,31,266,578,3129,1333,2078,1278,486,280,9457,0,3,0,28,19,73,65,97,45,329,0,12,12,146,76,137,129,100,32,647,15,44,42,214,178,194,177,142,43,1045,0,7,16,110,85,68,35,17,0,339,0,0,5,29,15,15,9,4,0,76,3,3,6,32,11,28,25,28,6,139,4,14,22,82,54,168,277,352,165,1137,9,53,86,510,261,416,307,66,14,1727,13,79,75,629,155,79,62,46,18,1154,0,14,48,326,149,70,78,38,4,728,0,0,6,54,12,16,6,0,0,86
LGA12950,0,0,0,0,0,0,0,0,0,0,124,254,157,345,229,265,255,136,41,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13010,0,0,0,0,0,0,0,0,0,0,181,434,359,683,426,571,537,330,86,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,30,25,7,93,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA13310,0,0,0,8,0,0,0,0,0,8,881,1839,1636,3155,1650,1739,1373,732,224,13234,0,0,0,13,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,3,0,15,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,4,0,5,6,35,3,9,6,0,0,69,0,0,0,0,0,4,0,5,0,15,0,0,0,0,0,0,0,4,0,9,0,7,4,34,27,81,97,76,20,350,0,0,3,12,5,12,0,0,0,27,0,0,0,0,0,0,6,0,0,15,0,0,0,4,8,9,13,8,5,37,0,0,0,0,0,8,9,9,0,32,0,0,0,0,0,0,5,0,0,4,0,10,15,74,9,3,3,3,3,126,0,0,0,8,0,0,0,0,0,17,0,0,3,8,0,0,3,0,0,12
LGA13340,0,0,0,0,0,0,0,0,0,0,306,761,579,894,560,678,619,325,71,4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,25,28,13,4,90,0,0,4,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,14,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13450,0,0,3,7,7,7,0,0,0,34,810,1521,1349,2164,1123,1130,766,397,117,9379,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,6,0,5,0,0,0,8,0,0,0,17,12,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,23,18,20,14,25,6,110,0,0,10,33,24,18,7,0,0,90,0,0,0,8,0,0,4,0,0,7,0,0,0,8,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,69,578,157,118,46,8,0,1029,0,0,0,9,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,8
LGA13550,0,0,0,0,0,0,0,0,0,0,460,914,624,1288,577,694,564,312,105,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,4,10,13,10,0,60,0,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
