LGA_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
LGA14550,9,4,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,13,7,9,9,3,0,8,4,4,5,62,27,18,6,0,0,0,0,0,0,10,70,8,10,15,3,0,0,0,4,5,5,46,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,10,15,6,0,0,0,4,7,3,49,0,0,0,0,0,0,0,0,0,3,3,36,28,20,9,3,0,6,4,3,15,119,78,9,5,0,0,0,0,0,0,0,94,17,3,5,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,92,16,10,0,0,0,0,0,0,4,127,174,7,0,0,0,0,0,0,0,5,193,21,6,0,0
LGA14600,16,6,15,11,11,9,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,5,18,12,17,8,12,4,0,0,80,5,4,4,0,0,0,0,0,4,0,18,0,4,9,0,4,0,7,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,6,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,10,6,10,0,4,4,9,0,3,0,48,15,4,0,0,0,0,0,0,0,0,24,4,4,0,3,4,3,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,19,8,5,3,3,4,0,0,0,0,47,16,0,0,0,0,0,0,0,0,0,22,4,0,0,0
LGA14650,403,126,153,110,109,23,10,22,1325,0,0,0,0,0,0,0,0,0,0,0,558,387,611,153,194,155,146,31,21,50,2303,886,403,246,22,28,28,20,18,0,24,1685,344,591,446,77,57,61,68,24,0,13,1685,11,28,38,8,3,11,14,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,354,616,483,87,66,78,83,33,0,22,1811,0,0,0,0,0,0,0,0,0,5,9,1241,1025,729,103,99,105,107,45,0,45,3506,1660,309,133,25,3,19,9,8,3,57,2216,505,298,122,32,27,22,13,8,5,15,1038,37,25,20,5,3,6,5,0,0,7,109,0,0,0,0,0,0,0,0,0,0,0,544,324,140,36,30,22,15,5,5,22,1153,0,0,0,0,0,0,0,0,0,4,4,2202,638,268,59,34,38,26,21,5,74,3367,2537,147,59,15,0,8,4,12,3,40,2825,622,65,39,9
LGA14700,502,133,185,204,179,45,23,15,1922,0,0,0,0,0,0,0,0,0,4,10,643,458,708,210,255,273,225,67,28,47,2909,601,303,273,35,24,31,31,11,6,9,1328,749,674,562,136,127,89,90,35,20,19,2493,10,28,25,11,7,15,11,5,3,4,110,0,0,0,0,0,0,0,0,0,0,0,764,702,584,141,134,99,100,38,21,18,2608,0,0,0,0,0,0,0,0,0,3,6,1359,1013,859,178,152,130,132,53,33,38,3938,920,186,85,14,17,3,9,7,0,15,1256,629,185,115,19,16,12,12,13,9,5,1010,35,14,17,10,0,0,12,4,0,5,100,0,0,0,0,0,0,0,0,0,0,0,660,201,131,29,17,16,22,17,10,11,1109,0,0,0,0,0,0,0,0,0,0,0,1584,385,217,43,31,19,35,22,10,21,2364,814,47,17,6,0,5,7,0,0,9,903,604,29,22,0
LGA14750,47,19,16,37,46,8,0,3,213,0,0,0,0,0,0,0,0,0,0,0,21,28,60,22,22,42,46,11,0,3,264,24,4,5,3,0,5,0,0,0,0,41,10,40,46,11,11,13,13,8,0,0,149,0,10,9,0,0,7,12,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,6,45,49,11,15,20,30,10,0,0,190,0,0,0,0,0,0,0,0,0,0,0,29,50,56,15,15,23,29,10,0,4,233,53,7,3,4,0,0,0,0,0,0,66,21,14,13,5,3,5,0,0,0,3,60,9,0,5,0,0,5,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,23,12,22,3,0,8,10,4,0,5,87,0,0,0,0,0,0,0,0,0,0,0,73,18,22,6,5,12,9,4,0,4,154,54,3,3,0,0,0,0,0,0,3,69,25,8,6,0
LGA14850,79,32,29,26,48,11,3,0,287,0,0,0,0,0,0,0,0,0,3,9,104,60,126,43,39,38,67,20,5,10,503,178,77,54,7,7,8,5,0,6,14,356,62,97,83,19,10,13,14,6,0,4,313,0,9,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,61,111,91,19,10,19,13,6,6,4,330,0,0,0,0,0,0,0,0,0,0,0,245,186,142,19,15,28,21,11,11,17,691,420,50,29,5,5,0,0,0,0,24,532,89,33,35,4,0,9,3,3,0,3,183,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,94,40,40,4,0,9,3,3,0,3,196,0,0,0,0,0,0,0,0,0,0,0,521,92,66,10,4,10,3,3,0,26,731,691,34,11,0,0,0,0,4,0,32,779,96,21,6,0
LGA14870,29,10,6,10,14,0,0,4,94,0,0,0,0,0,0,0,0,0,20,20,33,18,40,14,9,12,22,0,0,25,175,50,19,8,0,5,3,6,0,0,0,91,24,31,19,7,4,4,8,0,0,0,92,4,0,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,28,30,21,10,7,4,3,5,0,0,104,0,0,0,0,0,0,0,0,0,8,8,73,49,33,13,8,6,10,5,0,15,206,149,18,3,0,0,0,0,0,0,3,183,50,10,11,0,0,0,0,0,0,0,74,5,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,57,17,12,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,3,3,203,34,13,0,0,0,3,0,0,11,270,305,7,6,0,0,0,0,0,0,11,332,77,3,4,0
LGA14900,3266,815,728,736,709,217,65,157,12762,3,0,7,0,0,0,0,0,0,34,46,4371,3056,3609,884,798,813,768,241,74,256,14865,1833,381,260,40,32,30,27,19,5,63,2687,6964,4368,2216,410,380,271,275,80,24,137,15136,520,686,602,183,155,120,130,47,10,37,2494,9,8,12,3,0,0,0,0,0,0,25,7493,5062,2827,593,532,392,407,127,37,182,17655,4,4,3,0,0,0,0,0,0,33,44,9325,5441,3087,638,565,426,438,144,38,279,20393,2100,201,102,20,6,17,16,11,3,52,2528,9117,1678,697,137,110,82,78,29,9,165,12114,1617,547,494,168,139,95,133,48,7,82,3324,22,5,0,0,0,0,5,0,0,11,39,10759,2241,1194,303,249,175,210,75,14,254,15480,0,0,0,0,0,0,0,0,0,27,30,12864,2439,1296,322,260,193,226,85,24,328,18040,2290,65,55,6,0,6,8,7,0,41,2481,8932,539,277,49
LGA14920,7,3,4,11,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,3,21,3,0,6,4,0,0,0,54,9,4,4,0,0,0,0,0,0,0,19,0,7,9,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,16,11,12,0,0,3,0,0,0,0,43,27,0,4,0,0,0,0,0,0,0,30,5,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,4,5,3,0,0,0,0,0,0,45,42,0,0,0,0,0,0,0,0,5,46,8,0,0,0
LGA14950,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,0,0,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,33,0,0,0,0,0,0,0,0,0,33,4,0,0,0
LGA15050,254,83,62,85,90,17,10,6,793,0,0,0,0,0,0,0,0,0,8,6,260,208,341,90,73,114,102,18,8,23,1251,333,128,111,15,8,14,11,9,3,13,643,148,335,262,34,35,25,27,12,3,7,885,5,16,24,0,9,5,5,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,153,347,284,34,37,31,28,14,3,7,940,0,0,0,0,0,0,0,0,0,4,4,484,481,395,53,52,44,39,18,3,22,1588,570,130,67,5,0,3,4,4,0,12,798,177,170,85,5,0,8,7,3,0,5,463,10,14,12,0,3,0,8,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,188,186,101,8,8,8,16,6,0,5,520,0,0,0,0,0,0,0,0,0,5,5,759,311,169,15,7,10,13,11,0,20,1319,773,33,29,3,0,3,11,0,0,20,879,205,52,12,3
LGA15240,125,33,43,59,56,25,13,3,415,0,0,0,0,0,0,0,0,0,4,4,86,69,159,41,57,62,71,33,16,17,616,219,100,55,6,3,4,5,0,3,22,428,61,117,100,39,28,26,36,14,5,11,434,0,14,8,3,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,62,126,103,38,31,30,34,14,5,8,461,0,0,0,0,0,0,0,0,0,3,3,285,230,162,46,38,37,40,18,4,37,894,598,73,37,0,4,3,10,3,0,25,753,118,65,34,5,3,16,0,0,0,5,255,14,6,3,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,132,64,47,5,3,20,3,4,0,6,288,0,0,0,0,0,0,0,0,0,0,0,735,139,78,7,11,22,11,5,0,30,1042,1388,45,18,6,5,5,4,5,0,71,1544,170,22,19,0
LGA15270,41,13,19,7,17,3,5,0,129,0,0,0,0,0,0,0,0,0,0,0,29,30,71,18,24,19,23,5,5,5,232,64,28,22,0,0,9,0,0,0,3,130,17,43,27,6,6,9,8,9,0,0,118,0,4,0,4,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,17,42,30,8,6,10,12,9,0,0,128,0,0,0,0,0,0,0,0,0,0,0,85,72,55,8,8,15,10,6,0,6,261,172,22,15,0,0,5,0,0,0,10,219,38,8,6,0,0,0,0,0,0,0,58,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,38,13,9,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,204,36,25,5,0,5,3,0,0,10,285,301,15,5,0,0,0,0,0,0,14,344,35,5,4,0
LGA15300,16,11,11,12,29,11,0,3,104,0,0,0,0,0,0,0,0,0,0,0,15,17,31,10,11,17,33,17,3,3,157,20,16,8,0,0,0,5,0,0,0,51,11,24,20,0,4,5,4,3,0,0,70,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,29,20,0,4,5,4,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,32,44,26,0,0,9,7,3,0,0,129,34,7,5,0,0,0,0,0,0,0,46,10,5,15,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,41,14,12,0,0,3,5,0,0,0,78,49,7,0,0,0,0,0,0,0,5,63,19,9,5,0
LGA15350,141,53,85,74,71,25,6,10,623,0,0,0,0,0,0,0,0,0,0,0,224,132,253,87,125,126,125,43,15,17,1155,325,206,203,26,32,32,29,20,5,11,877,228,177,199,43,47,43,35,20,12,7,819,5,7,5,0,3,10,10,4,3,0,42,0,0,0,0,0,0,0,0,0,0,0,233,185,207,48,53,49,45,17,9,5,859,0,0,0,0,0,0,0,0,0,0,0,556,390,408,73,83,80,73,38,17,20,1737,773,242,109,15,20,11,7,11,6,11,1221,294,93,74,21,13,12,10,14,3,9,539,11,15,9,3,10,4,7,4,0,0,69,0,0,0,0,0,0,0,0,0,0,4,307,107,88,24,24,14,19,24,4,9,615,0,0,0,0,0,0,0,0,0,0,4,1088,345,200,36,44,28,29,35,12,22,1833,984,82,33,8,3,11,7,4,0,13,1146,313,22,14,5
LGA15520,23,13,11,22,17,5,5,5,97,0,0,0,0,0,0,0,0,0,0,0,15,3,24,14,14,24,23,7,5,11,133,8,3,4,0,0,0,0,0,0,0,25,4,13,20,7,5,8,7,0,0,4,81,0,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,13,20,12,7,13,7,0,0,8,94,0,0,0,0,0,0,0,0,0,0,0,12,19,27,12,8,13,7,0,0,10,115,38,4,6,0,5,0,0,0,0,0,52,17,7,0,0,0,6,0,0,0,3,30,0,0,5,0,5,6,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,17,7,7,0,5,9,3,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,51,16,15,0,3,9,3,0,0,8,104,96,6,3,0,0,0,0,0,0,8,104,14,4,0,0
LGA15560,7,4,3,5,5,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,9,14,4,3,12,5,0,0,0,48,4,5,3,0,0,0,0,0,0,0,10,0,13,3,0,4,6,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,4,6,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,11,5,0,4,6,3,0,0,0,32,12,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,29,25,4,0,0,0,0,0,0,0,0,28,0,3,0,0
LGA15650,24,3,11,17,16,0,0,0,105,0,0,0,0,0,0,0,0,0,21,21,24,31,61,11,26,34,27,6,0,22,236,58,28,20,6,0,0,3,0,0,4,117,11,46,42,0,5,7,19,0,3,4,134,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,47,42,0,5,7,19,0,6,3,140,0,0,0,0,0,0,0,0,0,20,24,69,72,57,7,5,10,24,0,3,25,275,87,10,12,4,0,0,0,0,0,4,119,28,27,27,3,0,0,7,0,0,0,87,0,8,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33,36,27,3,6,0,7,0,0,3,96,0,0,0,0,0,0,0,0,0,16,16,117,51,33,4,5,0,7,0,0,18,230,130,13,5,0,0,0,0,0,0,8,154,27,5,0,0
LGA15700,12,6,14,7,14,10,0,0,81,0,0,0,0,0,0,0,0,0,0,0,25,17,23,9,14,13,21,10,0,4,141,46,8,7,0,6,0,5,0,0,10,85,16,30,15,0,3,0,3,0,0,0,76,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,30,19,0,3,0,3,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,61,47,28,4,7,0,7,0,0,11,162,137,17,13,0,0,0,0,0,0,7,166,18,15,3,3,0,0,4,0,0,0,43,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,15,9,3,0,0,3,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,155,25,15,5,0,0,3,0,0,3,224,337,10,3,7,0,0,0,0,0,8,367,42,0,0,0
LGA15750,21,8,6,9,20,10,0,0,85,0,0,0,0,0,0,0,0,0,0,0,10,10,32,12,7,13,20,12,0,4,118,20,16,0,0,0,0,0,0,0,3,40,3,7,13,6,5,6,0,0,0,0,37,0,3,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,11,10,3,11,6,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,20,28,12,3,12,6,4,0,0,5,83,45,8,3,0,0,0,0,0,0,5,59,6,7,6,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,9,6,3,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,51,17,6,3,4,0,6,0,0,5,87,55,0,4,0,0,0,0,0,0,5,61,15,6,4,0
LGA15800,9,3,3,8,7,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,9,12,4,6,9,7,5,0,0,48,8,4,3,0,0,0,3,0,0,0,17,0,0,5,3,0,6,5,0,0,3,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,3,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,9,5,12,3,0,8,7,0,0,3,41,16,0,0,0,0,0,0,0,0,0,20,9,3,9,0,0,0,3,0,0,0,20,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,10,9,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,22,5,4,0,0,0,3,0,0,0,48,36,0,0,0,0,0,0,0,0,6,47,3,0,0,0
LGA15850,3,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,5,10,0,0,0,6,0,0,0,31,11,3,6,0,0,0,0,0,0,0,18,0,0,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,3,6,5,0,0,0,0,0,0,27,19,0,5,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,21,5,3,0,0,0,0,0,0,0,39,24,0,0,0,0,0,0,0,0,0,32,5,0,0,0
LGA15900,855,322,400,455,407,145,24,44,3189,0,0,0,0,0,0,0,0,0,9,12,741,525,1223,412,491,560,546,208,46,84,4834,788,425,271,34,38,44,49,7,14,27,1709,429,678,697,159,155,133,119,62,27,20,2479,18,46,81,40,52,25,35,15,3,16,329,0,0,0,0,0,0,0,0,0,0,5,443,726,777,202,209,161,155,70,31,33,2804,0,0,0,0,0,0,0,0,0,11,13,1233,1146,1048,240,244,206,202,82,43,79,4527,1338,223,137,23,18,12,12,11,6,21,1793,604,327,201,34,26,29,23,9,0,15,1267,49,43,34,12,25,19,25,3,0,13,237,0,0,0,0,4,0,0,0,0,0,6,655,369,239,43,52,54,50,16,0,26,1508,0,0,0,0,0,0,0,0,0,10,6,1990,592,379,64,66,67,62,23,7,54,3305,1691,77,39,5,12,4,7,5,3,33,1876,708,68,37,3
LGA15950,811,327,315,365,421,138,39,29,3395,0,0,0,0,0,0,0,0,0,6,7,1218,719,1437,534,593,614,664,241,67,72,6161,1083,639,720,111,126,78,86,46,21,27,2937,1002,865,832,192,223,207,164,83,55,18,3642,10,30,33,11,13,11,16,11,7,7,148,0,0,0,0,0,0,0,0,0,0,3,1016,898,864,202,236,222,179,97,59,20,3792,0,0,0,0,0,0,0,0,0,3,5,2100,1532,1580,307,368,295,265,147,80,54,6736,1607,395,247,24,27,28,43,22,17,16,2429,959,310,157,32,44,38,48,27,9,13,1636,37,17,22,7,3,5,12,8,3,3,119,0,0,0,0,0,0,0,0,0,0,0,995,330,181,38,46,44,62,36,12,14,1754,0,0,0,0,0,0,0,0,0,0,0,2602,725,420,63,74,72,106,62,31,33,4185,1831,116,59,12,12,17,15,23,4,17,2104,858,60,32,9
LGA15990,1269,523,654,672,781,266,25,70,5295,0,0,5,0,5,0,0,0,0,22,36,1842,1021,2596,948,1108,1140,1238,448,80,162,10585,2842,2524,1859,310,214,190,215,90,29,94,8366,1635,2045,1511,392,315,283,242,87,22,47,6586,34,59,98,25,23,26,38,12,4,8,315,3,0,0,0,0,0,0,0,0,0,5,1665,2107,1609,418,337,315,284,97,23,55,6906,0,0,3,0,0,0,0,0,0,21,31,4508,4630,3466,730,554,500,493,190,53,170,15301,7190,1919,854,98,83,69,73,65,12,105,10471,2736,945,462,89,69,50,74,31,19,34,4505,119,84,81,29,15,23,31,11,4,11,402,10,0,0,0,0,0,0,0,0,0,11,2865,1032,537,113,85,75,99,42,22,48,4919,0,0,0,0,0,0,0,0,0,7,10,10058,2957,1397,206,166,144,173,103,38,160,15400,7530,539,200,30,25,32,21,20,10,88,8501,2831,187,74,12
LGA16100,15,6,5,7,7,3,0,0,47,0,0,0,0,0,0,0,0,0,14,14,3,8,14,5,10,5,9,3,0,9,74,11,9,9,0,0,0,0,0,0,0,24,6,13,0,4,3,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,13,5,4,3,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,7,7,22,22,7,3,3,3,0,0,0,5,69,31,5,0,0,0,0,0,0,0,0,40,10,6,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,5,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,9,42,7,0,3,0,0,0,0,0,8,70,73,0,3,0,0,0,0,0,0,5,83,13,0,0,0
