LGA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
LGA15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,3,4,3,10,12,0,4,3,4,5,0,4,56,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,0,7,0,0,0,0,3,0,4,18,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,17,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,27,0,0,7,26,44,39,50,39,4,0,0,5,0,0,10,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,12
LGA15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,3,5,0,6,0,0,0,0,0,0,0,26,6,14,6,0,0,0,0,3,0,0,0,0,0,0,6,33,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,7,0,0,3,0,4,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4,6,4,18,4,0,3,45,3,32,8,8,5,4,3,0,0,0,0,0,0,0,0,61,0,5,43,79,56,25,16,12,0,4,0,0,0,0,17,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,17,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,16,13,19,14,6,0,0,0,0,0,0,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA15800,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,4,8,7,6,0,4,0,0,5,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
LGA15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,3,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15900,19,45,19,23,9,0,8,241,0,0,3,0,0,7,17,37,0,7,4,9,0,0,0,80,0,10,28,28,50,36,72,78,4,8,6,4,0,5,10,339,18,248,135,35,11,12,18,28,12,5,3,7,8,0,34,565,0,0,4,9,13,22,38,36,4,7,9,6,18,6,6,164,0,0,3,8,40,58,156,73,13,14,20,16,3,0,5,411,0,0,5,6,5,0,11,10,3,0,0,3,0,0,0,49,0,5,30,48,65,24,89,55,27,25,49,41,17,0,3,479,0,0,0,0,0,0,51,66,58,84,130,83,12,0,4,487,10,86,22,7,17,15,18,18,0,8,4,0,5,0,5,216,7,24,113,319,341,271,325,170,21,22,31,29,15,24,59,1779,0,51,278,144,63,28,23,6,6,3,0,6,0,0,16,632,0,0,0,4,8,17,55,167,57,43,51,69,26,3,7,506
LGA15950,15,23,16,15,14,6,6,432,0,0,3,0,0,9,8,7,0,4,0,0,0,0,0,37,0,4,26,29,73,59,95,84,14,18,13,10,7,0,0,432,12,53,36,14,12,18,47,111,25,20,27,24,13,5,5,419,0,0,8,37,96,126,220,95,35,44,57,69,46,21,27,886,0,0,0,26,88,109,146,48,22,19,18,43,10,3,12,547,0,0,16,14,11,4,4,3,0,0,0,4,0,0,0,65,0,0,29,99,174,83,110,52,19,19,31,22,16,4,6,661,0,0,0,0,0,10,53,35,23,32,76,55,8,3,9,307,13,37,11,14,14,14,22,15,6,17,6,8,3,4,3,182,10,23,107,221,302,305,352,220,27,45,45,45,24,24,21,1765,0,3,0,4,12,10,8,0,0,0,0,0,0,0,0,43,0,0,0,4,4,5,13,25,0,13,3,5,3,0,0,80
LGA15990,7,11,17,13,12,0,10,759,0,6,11,13,10,17,11,4,0,0,0,0,0,0,0,77,4,11,100,132,248,263,401,244,18,41,26,29,15,0,27,1561,75,555,757,124,66,70,155,265,37,36,30,54,15,0,100,2360,0,7,19,50,146,190,250,107,17,24,21,31,19,0,21,908,0,0,0,43,187,136,186,82,21,9,16,8,8,5,7,708,0,12,57,79,60,27,16,11,0,6,0,4,0,0,6,282,8,21,81,121,194,71,91,38,3,10,9,13,5,0,17,683,0,0,0,0,0,14,157,145,58,152,235,202,35,4,12,1014,66,271,118,66,61,116,182,116,47,28,33,30,28,7,29,1200,43,99,421,801,1060,1021,1229,497,101,76,85,97,37,38,135,5737,0,3,15,15,18,25,10,3,0,0,0,0,0,0,0,93,0,0,5,3,14,18,17,18,5,5,6,0,11,0,0,103
LGA16100,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,13,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,12,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,5,21,9,13,17,9,0,0,0,0,0,0,13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA16150,0,0,0,0,4,0,0,21,0,0,0,0,0,3,8,0,7,0,0,0,0,0,0,18,0,6,8,5,0,7,8,4,0,0,0,3,0,0,0,44,4,18,36,8,0,0,3,4,4,0,0,3,0,0,0,83,0,0,0,0,9,3,9,5,0,0,0,0,0,0,0,22,0,0,0,0,4,3,15,27,0,4,4,7,4,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,4,8,0,7,11,3,10,0,0,0,0,0,53,0,0,0,0,4,4,55,40,29,44,34,13,0,0,3,233,6,45,13,6,3,0,0,0,0,0,0,0,0,0,3,88,3,6,36,56,85,85,65,32,6,6,5,3,5,0,20,414,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,33,8,9,3,12,4,0,0,81
LGA16200,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,14,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,13,8,0,4,0,0,0,0,28,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,5,20,16,10,16,11,0,0,0,0,4,0,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
LGA16260,137,120,131,183,63,31,61,3525,0,0,14,20,22,202,196,126,23,14,9,21,0,0,17,664,5,15,46,40,68,77,74,76,8,6,24,10,6,5,10,454,33,249,279,85,26,30,64,86,25,17,17,23,0,5,29,960,0,0,9,15,38,110,170,102,25,25,16,18,9,0,9,554,4,0,5,350,1360,2296,4053,1679,308,256,237,244,78,12,188,11074,38,140,531,595,583,358,248,106,23,41,37,57,33,10,121,2905,0,10,83,224,676,311,659,388,124,139,119,108,40,13,64,2953,0,0,0,0,3,82,518,482,247,623,1135,905,246,9,67,4320,4,84,25,15,9,20,24,17,5,0,5,0,0,0,0,219,13,18,90,279,471,641,704,393,61,49,78,75,33,43,101,3056,0,0,15,16,16,21,0,4,0,0,3,0,0,0,4,76,0,0,3,21,67,141,337,705,275,273,248,236,143,65,23,2533
LGA16350,15,19,29,32,21,0,9,548,0,0,30,31,32,211,182,98,28,22,10,9,0,0,20,663,4,11,102,116,149,39,84,91,9,5,6,5,0,0,27,643,23,223,367,82,46,20,21,38,4,0,0,0,0,0,26,861,0,5,0,3,10,20,30,25,0,0,0,6,0,0,0,105,0,0,0,18,54,96,256,66,8,15,14,9,0,0,10,550,4,9,97,165,151,143,148,57,5,6,11,8,3,0,42,865,0,8,37,77,66,35,72,72,7,22,11,7,5,4,13,441,0,0,0,0,10,62,426,158,32,35,47,43,25,0,4,845,15,226,82,34,35,8,20,3,5,0,0,0,0,0,12,427,5,13,98,331,644,939,999,562,105,143,78,82,41,20,163,4227,0,3,33,35,14,12,4,7,3,0,0,0,0,0,6,124,0,3,3,23,69,105,270,265,64,72,52,51,25,4,11,1016
LGA16380,5,0,0,0,0,0,0,27,0,0,0,3,0,0,6,4,0,0,0,0,0,0,0,12,3,8,30,30,33,11,29,36,0,0,0,0,0,0,6,199,10,47,35,8,0,3,0,11,0,0,0,0,0,0,5,120,0,0,0,4,6,7,21,0,0,5,3,0,0,4,0,52,0,0,0,3,0,9,17,23,0,0,0,0,0,0,3,59,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,18,0,6,12,12,12,7,17,9,0,3,0,0,5,0,3,88,0,0,0,0,0,0,15,10,16,29,19,19,12,0,0,121,22,137,44,27,20,11,22,3,0,0,0,0,0,0,13,300,10,39,143,261,279,162,162,45,5,10,12,0,8,5,55,1191,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,7,3,0,9,6,5,0,0,32
LGA16400,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,16,20,21,12,24,23,0,6,0,0,0,0,5,129,9,59,47,13,7,3,0,3,0,0,0,0,0,0,9,157,0,0,0,0,3,10,8,4,0,0,0,4,0,0,0,32,0,0,0,4,0,0,11,5,3,4,6,5,0,0,4,35,0,0,3,8,4,3,0,0,0,0,0,0,0,0,0,20,0,8,26,49,27,3,8,8,0,9,17,15,0,0,5,174,0,0,0,0,0,0,8,9,8,29,27,14,5,0,6,102,14,118,26,18,10,8,17,0,0,0,0,0,0,0,3,217,6,12,105,199,233,122,138,57,19,7,9,10,5,0,54,975,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,6,4,5,0,0,4,0,0,0,31
LGA16490,3,0,0,0,4,0,0,52,0,0,0,0,5,4,0,9,0,0,4,0,0,0,0,24,0,0,16,18,16,9,19,12,0,4,0,0,0,0,0,90,6,136,140,27,16,6,8,6,0,0,7,4,0,0,6,363,0,0,0,0,7,3,12,5,0,0,0,0,0,0,0,36,0,0,0,7,7,8,30,17,0,4,0,0,0,0,0,72,0,0,5,6,7,0,5,0,0,0,0,0,0,0,0,27,0,4,15,25,30,16,26,15,3,0,4,5,0,0,10,147,0,0,0,0,0,0,73,115,79,130,70,35,5,0,6,513,6,44,13,11,7,4,13,7,0,0,3,0,0,0,0,117,3,4,51,138,182,128,184,86,14,9,8,15,10,3,17,861,6,8,74,142,137,84,48,41,3,0,0,3,0,0,9,572,0,0,0,4,0,8,38,52,13,17,23,10,0,0,8,168
LGA16550,14,28,23,35,9,10,15,365,0,0,17,16,27,79,47,27,0,0,11,0,0,0,3,231,4,11,66,57,157,223,663,793,153,204,310,425,172,39,38,3319,21,236,190,85,31,33,117,198,31,34,34,41,14,0,42,1102,0,6,3,16,58,91,129,70,12,10,20,16,11,3,9,457,0,0,0,18,83,57,147,65,10,10,12,9,14,0,3,435,12,25,70,92,58,33,22,12,5,4,7,0,9,0,17,367,5,11,87,210,378,158,219,111,59,50,76,85,71,4,35,1564,0,0,0,0,5,6,11,26,19,29,55,32,8,0,0,191,5,30,20,16,25,18,46,37,12,13,19,32,4,4,17,282,8,26,127,300,445,421,535,307,56,55,54,72,35,56,85,2570,0,0,4,8,18,6,6,0,0,0,0,3,0,0,9,57,0,0,3,6,17,22,16,22,11,17,20,22,13,0,3,170
LGA16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,8,8,0,0,0,0,0,0,0,25,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,20,0,0,0,0,0,0,0,0,3,3,7,5,3,0,0,21,0,23,8,8,3,0,8,0,0,0,0,0,0,0,0,50,0,4,20,63,38,36,28,16,0,0,4,4,0,0,11,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA16700,104,105,101,117,64,38,35,1989,0,0,18,17,21,43,48,21,3,0,0,0,0,4,3,181,0,8,23,31,79,52,92,69,9,7,9,3,0,0,6,386,83,446,547,96,43,28,64,129,23,21,18,14,4,0,58,1568,0,9,0,17,79,147,172,69,21,20,23,24,4,3,19,611,0,0,3,151,701,836,1549,757,160,163,165,156,75,9,97,4816,8,44,164,254,150,85,44,36,3,8,4,11,4,6,19,847,0,12,58,199,427,202,387,218,65,92,62,85,19,9,32,1863,0,0,0,0,0,20,109,128,60,134,154,123,20,4,12,760,7,37,12,10,9,20,20,13,3,5,0,8,0,0,3,143,8,21,65,183,252,295,286,159,23,24,35,47,28,6,29,1449,0,6,35,25,13,10,5,3,3,0,0,0,0,0,0,107,0,0,0,10,28,42,69,151,58,69,66,88,59,15,10,658
LGA16900,0,3,0,0,0,0,0,42,0,0,0,0,0,4,16,10,5,0,3,0,0,0,0,32,0,4,31,26,27,15,16,25,0,0,0,0,0,0,6,151,9,128,143,49,17,9,6,13,0,0,0,0,0,0,18,389,0,0,0,0,4,3,6,7,0,0,0,0,0,5,0,25,0,0,0,0,4,8,17,8,3,0,0,0,0,0,0,49,0,5,12,18,11,6,0,0,0,0,0,0,0,0,5,52,0,0,9,4,8,16,12,9,0,0,0,0,0,0,0,61,0,0,0,0,0,0,9,10,7,8,7,0,0,0,0,37,11,151,24,8,9,3,0,0,0,0,0,0,0,0,11,235,3,3,53,98,140,148,137,70,10,12,10,3,5,3,24,722,0,13,334,341,86,38,26,15,0,0,0,4,0,0,20,878,0,0,0,7,3,9,20,26,0,0,3,4,0,0,0,79
LGA16950,0,6,11,7,4,0,4,48,0,0,4,3,0,3,5,6,0,0,0,0,0,0,0,33,0,13,40,36,42,17,22,14,0,0,0,6,0,0,14,188,15,91,113,16,13,8,4,12,0,5,0,0,0,0,32,314,0,0,0,0,6,9,23,9,0,0,0,0,0,0,5,64,0,0,0,0,3,16,26,23,6,0,4,4,0,0,0,79,0,0,7,14,9,0,11,0,0,0,0,0,0,0,6,49,0,3,11,14,13,8,17,7,3,3,4,4,0,0,0,91,0,0,0,0,3,5,30,39,19,21,17,11,4,0,3,150,16,216,55,25,20,8,17,3,0,0,0,0,0,0,12,377,19,18,145,340,305,176,151,75,5,4,9,10,8,0,76,1334,0,0,31,11,4,3,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,6,17,5,0,4,16,0,0,0,55
LGA17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,11,18,0,0,0,0,0,0,3,48,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,7,0,0,0,0,0,4,0,0,0,6,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,23,7,0,3,5,7,0,4,0,0,0,0,0,0,47,0,0,23,59,77,83,115,39,0,0,13,4,0,3,18,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,4
LGA17040,0,0,0,0,8,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,5,10,0,0,0,0,0,0,3,39,5,27,24,3,3,0,0,3,0,0,3,3,5,5,9,90,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,4,4,0,0,3,7,0,0,0,24,0,0,10,7,7,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,26,0,0,0,0,0,0,3,3,8,0,4,6,0,0,0,29,4,25,14,3,10,10,0,3,0,0,0,3,0,0,0,80,3,8,20,67,63,36,39,23,4,9,3,3,0,4,14,298,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,8,3,7,0,29
LGA17080,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,6,22,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,24,4,0,0,0,0,4,0,0,0,0,0,0,0,34,0,0,9,22,51,32,33,9,0,4,0,0,0,0,22,187,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
LGA17100,4,0,5,3,0,3,3,83,0,0,0,0,8,21,13,13,0,0,0,0,0,0,0,49,0,0,8,13,17,12,20,24,0,0,0,4,0,0,3,108,11,119,148,39,14,6,18,36,3,7,3,5,0,0,16,429,0,0,0,5,10,10,26,16,0,7,5,6,3,0,0,93,0,0,0,149,352,367,731,369,87,83,84,95,26,0,86,2437,6,46,144,180,135,80,66,26,15,7,3,7,0,0,30,734,0,6,17,48,114,47,71,75,47,40,34,32,8,0,3,558,0,0,0,0,0,16,302,345,209,478,880,655,151,9,57,3111,0,5,0,0,6,3,0,0,0,0,0,0,0,0,0,16,0,5,12,37,45,71,93,53,10,10,3,10,8,6,14,370,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,21,53,34,73,15,19,28,43,12,19,7,316
LGA17150,8,4,0,7,0,0,0,207,0,0,0,14,9,29,22,3,0,0,0,0,0,0,0,87,0,14,77,63,199,118,273,156,17,18,17,8,4,5,16,989,45,388,378,88,41,25,46,91,7,4,7,5,5,3,53,1183,0,4,0,11,50,80,105,45,12,0,4,8,4,0,3,321,0,0,5,20,59,65,96,31,4,4,4,8,0,0,0,292,9,38,152,214,123,57,51,15,0,6,12,5,8,0,21,706,4,13,44,121,178,84,87,40,17,12,6,4,5,0,13,616,0,0,0,0,0,17,123,41,15,22,28,6,7,0,6,280,28,183,59,18,28,39,45,27,0,6,5,10,0,0,19,453,23,48,200,432,593,645,641,310,59,36,46,35,20,33,79,3196,3,13,227,192,88,65,66,21,4,5,11,0,0,0,16,709,0,0,6,7,22,18,15,21,3,0,3,9,0,0,0,105
LGA17200,57,49,50,68,29,9,10,913,0,0,4,9,3,53,21,22,0,0,4,8,5,0,0,135,0,10,43,43,132,123,468,544,124,180,232,293,120,8,13,2352,10,92,120,60,35,66,181,508,103,116,118,172,61,7,33,1684,0,0,13,26,99,275,364,227,64,83,115,148,71,32,39,1558,0,0,5,64,198,254,580,397,133,120,160,234,82,14,77,2332,3,20,95,83,77,34,36,31,6,4,5,0,12,0,9,423,0,8,72,198,452,269,542,345,138,210,213,170,74,22,54,2780,0,0,0,0,6,28,80,43,27,52,85,73,22,3,19,438,11,33,21,19,25,42,70,93,29,27,39,41,20,7,5,482,15,31,211,505,843,960,1128,705,160,154,233,269,168,219,113,5715,0,5,32,23,22,20,17,14,5,4,5,0,0,0,4,159,0,0,3,0,18,29,55,93,21,28,29,36,16,5,6,345
LGA17310,0,0,0,3,0,0,0,30,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,0,0,6,5,9,7,6,9,0,0,0,0,0,0,0,53,0,13,12,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,5,0,0,0,8,3,0,0,22,0,0,0,0,8,3,8,3,0,0,0,3,0,0,0,28,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,7,13,3,7,4,15,13,9,5,10,0,0,3,83,0,0,0,0,0,0,24,39,28,48,46,32,3,0,0,219,0,45,9,3,3,7,7,4,0,0,0,0,0,0,3,79,7,6,25,83,69,68,68,52,5,9,0,5,5,6,24,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,32,0,6,8,4,5,3,4,80
