LGA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
LGA15050,29,164,127,71,16,0,0,0,400,8,38,25,17,17,0,0,0,108,18,150,224,297,292,478,324,153,1944,54,349,381,375,328,478,324,153,2445,5265,5599,5204,4713,4208,3274,1559,304,30128,228,301,267,190,177,133,98,64,1457,5547,6251,5852,5272,4713,3887,1984,525,34033,13,51,20,7,5,0,0,0,94,0,3,7,7,0,0,0,0,16,15,32,43,78,69,58,20,4,314,30,86,67,93,72,58,20,4,426,5255,6345,5878,5456,5003,4097,2193,839,35065,210,256,251,166,149,133,142,125,1440,5496,6687,6193,5717,5226,4292,2354,962,36923,43,221,139,73,16,0,0,0,497,10,43,33,20,24,0,0,0,121,34,181,268,372,358,538,341,161,2250,87,439,442,465,396,538,341,161,2873,10517,11942,11082,10169,9217,7372,3750,1146,65189,438,561,518,355,331,269,244,188,2895,11041,12943,12042,10990,9936,8181,4334,1494,70959
LGA15240,4,5,0,3,3,0,0,0,22,0,3,6,9,11,0,0,0,27,15,66,116,243,389,939,764,460,2987,22,78,128,256,402,939,764,460,3043,3846,3256,3537,4635,6436,7319,4004,865,33893,384,277,297,373,479,554,422,230,3010,4252,3601,3959,5259,7316,8806,5194,1554,39941,0,0,5,0,0,0,0,0,6,0,0,0,3,3,0,0,0,9,0,13,27,61,68,90,39,35,334,5,16,33,58,75,90,39,35,344,3538,3644,4075,5261,7621,8226,4776,1828,38969,331,339,324,328,410,527,525,474,3256,3870,3995,4429,5655,8103,8848,5341,2333,42566,7,3,3,3,3,0,0,0,27,0,5,6,12,10,0,0,0,41,17,76,145,301,459,1026,812,492,3323,28,91,157,317,471,1026,812,492,3387,7382,6899,7610,9890,14057,15543,8784,2694,72862,716,610,617,706,890,1085,946,699,6263,8120,7601,8382,10914,15414,17646,10533,3884,82510
LGA15270,0,0,0,0,0,0,0,0,3,5,4,6,4,3,0,0,0,12,3,35,49,54,92,165,109,52,550,4,37,51,56,99,165,109,52,565,1238,1299,1302,1469,1538,1247,673,152,8916,116,102,127,125,129,114,80,21,817,1358,1440,1477,1651,1764,1526,861,227,10305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,22,22,8,8,11,85,3,9,3,22,17,8,8,11,85,1074,1400,1392,1542,1594,1306,813,307,9433,87,98,104,112,119,99,93,55,774,1170,1502,1505,1677,1732,1411,918,370,10293,0,0,0,0,0,0,0,0,3,5,4,5,4,0,0,0,0,12,8,41,57,77,113,165,118,61,635,11,47,56,79,116,165,118,61,654,2310,2700,2688,3016,3132,2556,1492,457,18348,201,203,239,237,247,218,171,78,1595,2523,2945,2981,3329,3497,2935,1782,598,20595
LGA15300,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,11,8,14,24,41,24,11,138,0,11,8,11,24,41,24,11,144,556,648,521,629,671,463,257,56,3809,166,171,185,161,185,131,62,15,1077,712,831,717,801,879,640,353,83,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,15,0,3,0,0,0,7,0,0,15,587,691,613,644,673,486,270,82,4042,173,175,172,162,172,103,66,31,1051,757,867,787,805,846,599,337,111,5109,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,13,14,13,23,50,25,11,153,0,11,14,15,23,50,25,11,159,1137,1337,1130,1270,1347,948,530,141,7851,332,352,358,328,354,235,127,45,2124,1474,1699,1508,1607,1723,1238,690,199,10132
LGA15350,24,17,10,12,0,0,0,0,69,4,0,4,5,3,0,0,0,21,0,8,29,49,59,76,121,95,432,29,29,43,61,64,76,121,95,520,1382,1266,1529,1792,1597,1218,798,237,9822,55,47,55,53,60,38,40,10,370,1468,1345,1630,1910,1727,1332,961,346,10707,3,8,4,0,0,0,0,0,25,0,3,0,0,0,0,0,0,3,0,0,5,4,3,9,4,9,44,3,7,13,12,10,9,4,9,71,1441,1535,1945,2249,1934,1689,1189,519,12495,52,47,55,73,57,48,68,47,443,1495,1591,2011,2332,2003,1744,1259,570,13010,30,21,18,10,3,0,0,0,86,4,4,11,5,8,0,0,0,28,0,9,37,54,64,84,125,101,469,37,37,55,71,73,84,125,101,583,2818,2802,3479,4044,3536,2912,1983,755,22321,107,96,115,125,116,86,103,53,812,2963,2935,3649,4238,3727,3073,2216,916,23719
LGA15520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,20,38,89,77,30,276,0,6,10,20,38,89,77,30,273,509,521,550,676,819,902,475,103,4556,68,49,49,60,66,75,63,38,470,577,582,609,753,918,1064,616,172,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,8,0,6,40,0,0,0,9,13,8,0,6,39,475,552,610,726,926,906,533,170,4906,39,56,52,46,70,59,73,48,436,515,610,665,783,1006,969,608,229,5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,24,52,98,78,38,313,0,11,10,29,52,98,78,38,316,992,1073,1160,1404,1738,1806,1014,274,9457,102,110,108,101,135,136,130,85,901,1095,1194,1277,1533,1926,2034,1223,401,10681
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,26,15,11,66,0,0,3,9,11,26,15,11,66,160,206,159,174,248,172,82,20,1233,13,26,16,18,24,27,10,5,139,174,230,181,200,288,229,103,38,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,4,11,0,4,5,0,3,0,0,4,11,144,162,151,200,239,190,89,33,1199,19,13,17,20,24,23,12,8,138,161,177,173,215,260,209,102,44,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,18,26,15,18,84,0,4,7,8,18,26,15,18,84,306,364,312,371,488,359,177,47,2437,33,42,36,40,44,48,23,14,269,342,406,353,418,545,436,214,76,2785
LGA15650,3,0,3,0,0,0,0,0,6,0,5,0,4,3,0,0,0,15,3,20,32,48,48,61,43,22,281,9,28,36,44,54,61,43,22,304,925,978,925,906,898,611,290,58,5580,93,172,137,118,74,47,29,15,681,1026,1177,1094,1074,1020,726,363,87,6568,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,6,5,10,9,3,3,0,31,0,9,3,10,8,3,3,0,41,837,1048,946,977,899,673,354,141,5872,58,72,72,65,47,55,24,19,412,898,1128,1018,1046,958,727,381,165,6324,4,0,5,0,0,0,0,0,8,0,11,0,4,3,0,0,0,18,3,33,35,51,60,71,48,19,310,9,35,42,53,61,71,48,19,340,1761,2023,1861,1883,1796,1283,645,200,11451,156,246,210,179,126,106,52,33,1098,1928,2309,2112,2116,1977,1451,746,256,12894
LGA15700,0,0,0,0,0,0,0,0,7,0,10,0,5,7,0,0,0,15,0,11,20,47,83,186,169,96,621,3,25,21,56,85,186,169,96,642,838,695,750,955,1415,1446,729,165,7002,97,79,72,81,138,124,60,24,673,938,800,842,1086,1645,1758,956,291,8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,19,14,8,12,63,0,4,6,4,22,14,8,12,67,744,791,908,1129,1679,1601,906,368,8114,93,81,75,83,116,101,84,47,686,839,880,986,1226,1816,1708,996,429,8873,0,4,0,0,0,0,0,0,6,0,10,0,5,4,0,0,0,17,3,18,26,53,101,202,180,108,687,5,28,26,60,106,202,180,108,711,1582,1480,1663,2088,3095,3043,1631,536,15117,188,162,148,169,254,232,137,72,1357,1775,1675,1828,2313,3461,3471,1953,713,17188
LGA15750,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,6,5,15,22,45,57,35,31,211,6,15,15,22,45,57,35,31,216,645,677,608,669,777,556,299,75,4296,86,77,77,110,110,81,39,15,586,728,758,702,802,928,689,368,117,5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,19,0,0,0,4,4,9,0,0,19,587,717,625,659,794,587,375,170,4513,82,77,62,84,105,64,36,18,536,673,800,691,742,898,659,416,184,5067,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,6,10,19,25,46,65,31,31,226,6,11,19,25,49,65,31,31,233,1231,1394,1233,1328,1563,1144,675,238,8802,167,159,133,195,210,142,77,35,1126,1403,1564,1388,1552,1822,1345,787,303,10166
LGA15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,33,29,21,126,0,0,3,21,22,33,29,21,126,261,256,257,281,351,288,158,46,1892,38,26,34,28,36,36,19,9,221,295,282,296,324,402,358,201,76,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,0,0,3,0,0,0,3,0,10,234,238,284,317,394,302,208,114,2093,36,25,40,27,24,26,30,9,211,274,263,321,340,418,328,242,127,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,23,23,33,30,21,128,6,0,4,18,20,33,30,21,135,496,493,543,595,747,589,369,161,3986,70,50,68,51,54,67,46,19,431,568,549,616,667,822,687,437,203,4551
LGA15850,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,4,35,15,13,95,3,0,8,11,4,35,15,13,99,298,292,279,303,379,298,190,37,2066,51,38,43,48,47,45,29,25,331,349,334,326,350,429,382,239,77,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,11,0,0,0,0,0,3,0,6,12,282,321,299,313,370,335,190,67,2163,40,57,62,35,49,34,45,26,345,325,378,354,343,420,370,234,93,2520,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,9,4,39,15,16,102,3,4,13,16,4,39,15,16,112,582,613,571,610,745,631,380,99,4231,90,97,105,76,99,75,71,54,669,674,712,687,703,854,749,473,173,5013
LGA15900,111,279,152,93,27,0,0,0,660,29,81,66,45,50,0,0,0,267,45,296,316,448,518,688,584,366,3259,190,652,531,585,592,688,584,366,4188,11092,12216,9802,9058,8409,6317,3154,942,60980,746,705,519,474,412,358,284,228,3722,12021,13579,10853,10112,9410,7367,4027,1537,68894,53,91,29,17,0,0,0,0,191,9,15,25,16,3,0,0,0,61,19,53,75,126,94,67,28,14,475,81,151,130,159,98,67,28,14,729,11367,12622,10429,10020,9412,7489,4495,2283,68126,681,583,442,374,348,346,415,588,3764,12123,13360,11002,10549,9857,7901,4940,2883,72624,165,365,183,109,29,0,0,0,846,37,93,87,55,51,0,0,0,328,64,349,395,571,610,757,616,381,3737,264,808,664,736,692,757,616,381,4915,22459,24839,20232,19078,17818,13807,7650,3222,129105,1427,1294,962,845,762,703,696,815,7493,24150,26941,21852,20660,19267,15262,8967,4421,141514
LGA15950,23,86,26,22,3,0,0,0,166,12,28,13,13,16,0,0,0,78,0,58,80,118,107,201,177,97,838,36,173,127,152,127,201,177,97,1082,2535,6276,5559,3797,3173,2566,1457,311,25689,95,304,229,168,162,127,112,54,1261,2664,6758,5918,4115,3458,2896,1742,470,28029,18,27,10,5,3,0,0,0,60,4,6,0,0,0,0,0,0,10,0,12,10,18,28,18,7,5,96,19,41,19,20,34,18,7,5,169,2699,7528,6134,4496,3784,3359,1957,636,30596,119,320,264,160,161,150,144,113,1430,2835,7889,6419,4682,3975,3522,2110,755,32198,41,114,39,26,10,0,0,0,228,13,32,13,17,16,0,0,0,90,0,66,93,129,135,218,186,103,932,53,213,140,171,159,218,186,103,1244,5236,13807,11702,8295,6958,5925,3415,949,56281,213,631,494,330,322,274,253,177,2692,5505,14656,12343,8800,7436,6417,3848,1226,60221
LGA15990,10,60,48,49,17,0,0,0,194,19,34,25,28,36,0,0,0,138,22,144,216,391,405,745,916,725,3568,58,238,293,468,466,745,916,725,3904,15084,13192,16049,18321,15079,10350,6288,1741,96104,494,597,637,585,506,419,352,273,3859,15631,14025,16976,19374,16041,11509,7559,2746,103861,9,19,7,10,4,0,0,0,40,4,4,5,6,0,0,0,0,19,5,21,31,53,72,49,39,68,321,18,42,40,65,70,49,39,68,378,13939,14176,17898,20000,15920,12247,8396,3800,106383,419,633,594,570,439,410,508,625,4198,14375,14847,18526,20634,16436,12706,8939,4499,110961,22,79,57,58,18,0,0,0,233,20,37,33,30,39,0,0,0,158,22,165,250,443,473,793,951,790,3895,66,275,329,531,534,793,951,790,4281,29029,27368,33950,38318,31000,22595,14686,5545,202486,909,1229,1228,1153,944,827,862,906,8059,30004,28875,35504,40004,32479,24219,16501,7243,214822
LGA16100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,12,16,15,50,15,9,118,3,0,12,14,21,50,15,9,127,220,220,256,317,379,326,174,31,1930,69,61,70,41,45,57,32,9,376,294,278,334,374,446,431,220,48,2435,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,4,0,15,0,0,0,0,3,0,4,0,18,197,230,223,331,352,365,179,51,1936,33,28,45,28,24,50,26,10,236,225,259,267,364,381,414,211,64,2190,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,3,7,13,22,49,17,7,133,3,3,13,16,25,49,17,7,138,418,451,481,647,733,690,355,87,3867,97,88,114,75,64,103,59,14,615,522,539,609,742,828,846,429,107,4626
LGA16150,0,5,3,0,0,0,0,0,5,0,11,7,9,0,0,0,0,26,8,46,57,88,109,189,136,104,744,13,57,73,98,106,189,136,104,773,2414,2551,2361,2244,2046,1678,921,245,14463,161,173,156,148,117,124,78,52,1018,2591,2783,2590,2497,2274,1985,1136,405,16253,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,6,7,17,25,19,11,6,82,4,4,9,17,28,19,11,6,93,2337,2921,2713,2481,2368,2123,1255,535,16736,141,186,148,123,111,125,110,102,1047,2483,3112,2880,2610,2510,2265,1380,645,17878,0,4,3,0,0,0,0,0,12,4,11,10,9,3,0,0,0,31,10,51,75,105,134,203,142,110,825,16,62,85,115,135,203,142,110,868,4754,5475,5071,4726,4410,3804,2177,785,31201,302,356,303,266,229,249,193,156,2062,5071,5893,5464,5108,4776,4256,2511,1049,34134
LGA16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,22,32,41,78,53,32,270,0,17,20,31,40,78,53,32,279,767,744,659,727,867,653,376,107,4904,83,76,68,61,72,54,25,21,457,850,838,754,820,977,789,448,157,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,8,6,0,37,0,0,0,8,12,8,6,0,37,744,742,746,785,862,725,491,247,5331,72,51,63,57,68,38,52,32,422,811,795,809,850,939,761,545,283,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,25,33,47,84,55,36,303,0,15,26,35,46,84,55,36,309,1508,1482,1406,1518,1729,1375,864,354,10235,148,133,129,118,142,90,77,48,886,1666,1631,1562,1672,1915,1551,995,438,11429
LGA16260,48,181,116,66,17,0,0,0,424,26,36,22,12,18,0,0,0,112,20,126,159,191,256,338,375,286,1755,96,334,297,268,295,338,375,286,2293,13925,22790,21776,13272,11131,8002,3960,1241,96090,880,2008,1521,789,552,353,195,135,6437,14895,25136,23594,14332,11979,8690,4535,1668,104821,24,41,27,7,0,0,0,0,100,0,7,6,3,0,0,0,0,20,8,19,21,51,45,46,23,26,241,36,62,59,59,46,46,23,26,359,12932,23276,20774,14141,12339,9097,5063,2155,99783,676,1453,1102,573,427,356,323,218,5121,13644,24799,21932,14769,12810,9496,5413,2397,105266,73,219,145,74,15,0,0,0,525,25,41,27,13,20,0,0,0,133,34,142,180,239,300,388,401,313,1996,131,407,352,331,339,388,401,313,2656,26857,46061,42555,27415,23474,17093,9028,3395,195880,1553,3464,2626,1362,977,707,518,349,11556,28537,49933,45531,29102,24787,18185,9948,4067,210087
LGA16350,20,98,87,42,17,0,0,0,258,8,36,34,25,26,0,0,0,137,31,174,228,382,575,777,431,188,2778,60,304,344,446,616,777,431,188,3170,13433,14366,14252,12007,10094,7169,3096,615,75033,957,1259,1116,849,586,398,307,157,5629,14448,15934,15714,13302,11295,8347,3832,960,83835,13,29,23,8,8,0,0,0,84,5,5,6,6,3,0,0,0,23,11,26,33,78,93,59,40,22,363,30,68,58,92,106,59,40,22,474,12998,15761,15005,12728,11443,8561,3878,1353,81725,846,1222,990,727,487,452,415,381,5515,13870,17047,16056,13550,12029,9071,4333,1750,87711,35,126,107,53,21,0,0,0,343,16,47,45,26,33,0,0,0,162,38,202,256,459,674,834,473,211,3142,84,373,406,544,721,834,473,211,3644,26426,30124,29255,24735,21531,15729,6976,1963,156758,1801,2480,2111,1573,1072,850,720,539,11147,28321,32976,31767,26855,23332,17418,8164,2713,171550
LGA16380,10,0,5,3,0,0,0,0,32,5,15,6,13,13,0,0,0,52,21,86,132,244,324,702,648,384,2539,42,97,141,258,345,702,648,384,2620,4099,3313,3740,4440,4962,5402,3235,826,30012,258,226,230,214,249,271,220,162,1830,4399,3643,4108,4908,5547,6378,4100,1377,34462,3,5,0,0,0,0,0,0,9,3,4,0,0,0,0,0,0,16,5,17,25,58,62,70,33,42,311,12,30,28,60,66,70,33,42,332,4177,3774,4327,5283,6225,6442,4211,1740,36181,215,189,196,195,235,283,343,261,1924,4400,3999,4544,5537,6521,6802,4587,2044,38436,18,3,5,6,0,0,0,0,33,8,23,7,16,13,0,0,0,61,25,103,154,291,389,777,681,427,2847,46,128,169,315,408,777,681,427,2951,8278,7094,8064,9724,11187,11847,7441,2566,66198,476,418,426,414,481,563,566,424,3759,8803,7637,8655,10452,12073,13187,8690,3417,72905
LGA16400,81,191,194,173,50,0,0,0,685,6,24,43,59,73,0,0,0,206,19,92,181,290,487,801,524,215,2610,102,310,417,519,611,801,524,215,3504,3833,2965,3186,3732,4360,4271,2459,441,25253,219,209,204,230,259,265,244,93,1715,4155,3480,3805,4485,5228,5342,3232,750,30471,46,78,52,45,5,0,0,0,220,0,3,11,14,9,0,0,0,41,4,33,59,104,116,82,40,13,460,50,113,117,163,131,82,40,13,718,3528,3275,3780,4437,5195,5326,3018,919,29483,203,174,177,187,206,305,267,184,1707,3785,3562,4073,4784,5532,5722,3338,1117,31914,120,266,243,219,52,0,0,0,904,9,30,55,72,82,0,0,0,250,26,121,238,393,603,882,568,225,3070,153,427,535,682,742,882,568,225,4226,7360,6242,6961,8172,9552,9604,5480,1364,54736,423,382,382,418,462,569,519,273,3422,7935,7049,7877,9271,10759,11058,6564,1860,62387
LGA16490,23,145,315,301,65,0,0,0,843,11,69,111,102,98,0,0,0,386,15,145,252,432,463,382,176,60,1925,40,356,677,834,628,382,176,60,3153,3351,3930,3559,3511,3258,2144,939,223,20913,169,292,232,206,235,159,61,30,1387,3557,4577,4461,4551,4121,2685,1173,316,25445,21,79,134,100,17,0,0,0,360,0,20,44,33,30,0,0,0,134,9,46,86,164,143,52,14,7,526,35,148,269,304,187,52,14,7,1018,3071,4372,4059,4172,3530,2401,1198,400,23198,168,251,215,178,189,146,91,49,1283,3272,4772,4540,4649,3906,2598,1306,453,25495,47,220,447,399,83,0,0,0,1202,11,94,147,144,129,0,0,0,516,20,188,341,598,608,434,189,68,2448,79,506,944,1139,817,434,189,68,4171,6421,8301,7616,7677,6785,4547,2141,625,44105,334,544,445,382,423,305,153,85,2668,6836,9347,9004,9200,8022,5281,2475,777,50943
LGA16550,52,167,109,78,37,0,0,0,439,13,26,20,15,19,0,0,0,98,9,90,121,132,121,232,205,150,1055,75,288,253,222,176,232,205,150,1590,7605,10587,8948,7688,6282,4438,2637,924,49103,530,976,733,596,429,327,287,258,4129,8210,11842,9935,8498,6888,4989,3128,1332,54825,26,72,32,16,4,0,0,0,145,3,3,9,6,6,0,0,0,24,4,14,22,30,25,23,6,5,130,31,89,58,48,38,23,6,5,300,7518,11950,9864,8571,6906,5379,3482,1575,55240,411,692,490,345,256,280,287,461,3219,7966,12733,10409,8961,7198,5672,3776,2041,58759,73,239,145,92,37,0,0,0,585,16,35,29,19,28,0,0,0,122,19,99,142,159,146,255,215,157,1181,106,371,309,264,211,255,215,157,1889,15126,22534,18811,16252,13189,9809,6114,2502,104346,941,1669,1222,938,681,601,573,713,7349,16173,24573,20345,17468,14085,10665,6904,3371,113579
LGA16610,0,3,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,9,5,16,37,57,82,192,127,79,592,5,16,38,59,80,192,127,79,607,1148,989,939,1199,1423,1350,696,187,7935,162,103,140,147,140,110,81,40,929,1318,1110,1115,1408,1644,1654,902,305,9466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,10,18,20,18,10,85,0,3,3,12,19,20,18,10,87,1110,1057,1083,1276,1556,1493,832,370,8779,141,125,132,110,117,125,102,75,921,1250,1184,1213,1407,1685,1640,947,455,9788,0,3,3,0,4,0,0,0,12,4,3,0,3,0,0,0,0,6,5,22,39,64,102,215,145,87,672,4,23,44,70,103,215,145,87,696,2263,2046,2022,2483,2975,2837,1528,556,16710,300,228,269,260,252,238,187,114,1850,2571,2296,2336,2811,3330,3296,1857,765,19254
LGA16700,15,45,30,13,9,0,0,0,109,11,24,8,6,5,0,0,0,60,5,68,69,105,138,217,158,181,956,30,135,110,135,159,217,158,181,1119,7145,10870,9985,6931,6191,4517,2277,873,48790,269,570,462,278,261,175,145,148,2305,7446,11574,10554,7340,6611,4907,2580,1196,52218,7,11,6,0,0,0,0,0,24,0,8,7,0,0,0,0,0,12,3,13,16,15,24,14,11,16,114,6,27,28,18,24,14,11,16,152,6761,11577,10278,7631,7103,5379,3045,1600,53372,282,547,394,241,247,197,199,297,2414,7052,12145,10709,7889,7382,5592,3256,1915,55936,20,58,37,16,9,0,0,0,132,11,28,15,10,5,0,0,0,70,11,78,86,125,170,232,171,199,1067,36,162,140,154,186,232,171,199,1273,13903,22447,20267,14562,13296,9898,5324,2469,102168,552,1113,855,519,510,373,346,445,4713,14501,23722,21266,15232,13994,10500,5836,3111,108154
