SED_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
SED10061,0,0,4,3,0,0,162,5,0,0,0,0,0,0,3,3,4,18,3,0,0,0,0,0,0,0,0,0,3,133,13,18,3,3,0,6,3,3,3,184,3,0,0,0,0,0,0,0,0,0,3,739,43,44,8,8,4,6,6,3,29,881,706,9,12,0,0,0,0,3,0,26,760,99,7,4,0,0,0,0,0,0,0,116,12,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,6,116,7,4,0,0,0,0,0,0,3,131,0,0,0,0,0,0,0,0,0,0,4,825,16,14,0,0,0,0,4,0,29,888,326,3,4,0,0,0,0,0,0,18,350,54,0,0,0,0,0,0,0,0,0,58,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,0,0,69,3,0,0,0,0,0
SED10062,12,3,3,6,0,49,2265,708,104,119,43,31,28,45,44,23,79,1219,31,0,0,0,0,0,0,0,0,0,31,2809,191,156,53,43,33,42,46,20,126,3517,0,0,0,0,0,0,0,0,0,0,0,3781,227,172,57,44,35,45,50,22,143,4576,809,7,5,0,0,0,3,0,3,13,845,1327,20,10,5,3,3,3,0,0,32,1408,485,60,88,19,12,29,16,22,9,28,765,11,0,0,0,0,0,0,0,0,6,15,1826,77,99,24,12,32,21,26,7,67,2190,10,0,0,0,0,0,0,0,0,3,10,2639,85,104,24,15,32,20,26,15,80,3044,365,3,5,0,0,3,0,0,0,14,392,661,11,3,0,0,0,0,0,0,17,693,485,54,43,0,7,14,6,9,0,39,655,9,0,0,0,0,0,0,0,0,12,19,1155,61,49,0,7,13,6,9,4,65,1368,0,0,0,0,0,0
SED10063,7,5,0,0,0,0,188,23,5,10,0,4,0,5,4,0,8,58,0,0,0,0,0,0,0,0,0,0,0,160,26,21,0,7,8,7,3,0,14,247,0,0,0,0,0,0,0,0,0,3,4,669,52,35,9,12,6,6,3,5,39,837,624,11,9,3,0,0,0,0,0,24,667,116,3,4,0,3,0,0,0,0,3,124,18,0,0,0,0,0,3,0,0,0,26,3,0,0,0,0,0,0,0,0,0,3,133,4,5,3,4,0,3,0,0,4,162,3,0,0,0,0,0,0,0,0,0,3,766,13,14,3,4,0,3,0,0,24,827,325,3,3,0,0,0,0,0,0,18,348,88,0,0,0,3,0,0,0,0,8,97,20,0,3,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,101,0,5,0,3,0,0,0,0,12,121,0,0,0,0,0,0
SED10064,0,0,0,0,0,3,157,11,0,3,0,0,0,0,0,0,3,21,0,3,0,0,0,0,0,0,0,0,0,137,20,13,0,0,0,0,0,0,8,175,5,0,0,0,0,0,0,0,0,0,8,1187,59,35,3,6,0,3,4,0,63,1357,1268,13,13,3,4,0,0,3,0,41,1346,137,6,0,0,0,0,0,0,0,9,153,0,0,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,4,140,5,3,0,0,0,0,0,0,6,158,7,0,0,0,0,0,0,0,0,3,10,1417,14,13,3,4,0,0,3,0,53,1512,589,3,4,3,0,0,0,0,0,32,638,84,4,0,0,0,0,0,0,0,0,85,3,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,87,4,0,0,0,0,0,0,0,3,94,5,0,0,0,0,0
SED10065,14,21,17,14,18,79,2972,894,211,213,68,78,84,75,77,63,162,1937,14,5,0,0,3,0,0,0,0,0,27,3397,412,324,86,95,102,95,98,81,243,4929,3,0,0,0,0,0,0,0,3,6,12,4349,469,355,92,96,102,94,107,92,277,6028,761,6,13,0,0,0,3,7,0,31,824,1242,43,28,7,3,7,8,14,7,43,1405,589,111,171,51,46,44,49,34,23,94,1213,11,0,0,0,0,0,0,0,0,0,17,1844,152,199,60,50,45,60,52,34,137,2635,3,0,0,0,0,0,0,0,0,10,9,2611,159,216,59,49,45,61,58,38,179,3469,343,9,5,0,0,0,0,0,0,29,393,493,13,12,0,0,0,0,0,0,30,559,575,99,76,12,15,12,3,12,3,59,870,4,0,0,0,0,0,0,0,0,0,5,1075,107,87,14,15,16,8,8,7,90,1431,0,0,0,0,0,0
SED10066,3,0,3,0,0,20,690,69,9,14,4,5,3,4,6,8,17,138,6,0,0,0,0,0,0,0,0,0,7,669,50,36,8,6,6,7,8,8,39,839,0,0,0,0,0,0,0,0,0,3,6,2210,99,59,7,6,17,12,14,8,78,2510,1562,10,18,3,3,3,0,3,0,36,1633,511,11,14,0,0,0,0,3,0,11,551,83,8,18,0,6,3,8,5,3,19,150,5,0,0,0,0,0,0,0,0,0,5,601,24,28,0,3,3,8,7,3,28,713,3,0,0,0,0,0,0,0,0,3,9,2166,33,50,3,6,7,8,8,3,67,2351,714,7,3,0,0,0,0,0,0,35,761,270,0,3,0,0,0,0,0,0,25,296,94,10,11,0,3,0,0,0,0,8,136,8,0,0,0,0,0,0,0,0,0,8,372,10,17,3,3,0,3,0,0,34,441,4,0,0,0,0,0
SED10067,4,0,6,3,4,20,536,34,3,11,0,0,7,0,3,4,6,66,0,0,0,0,0,0,0,0,0,0,0,492,34,29,3,4,6,6,6,5,22,607,0,0,0,0,0,0,0,0,0,3,3,2439,128,87,22,8,14,6,13,8,67,2792,1810,39,45,6,16,9,7,5,6,36,1980,402,4,3,0,0,0,4,0,0,4,422,32,0,4,0,3,0,3,0,3,0,41,3,0,0,0,0,0,0,0,0,0,3,433,3,4,0,3,0,8,0,3,8,468,3,0,0,0,0,0,0,0,0,6,7,2250,47,52,8,16,9,11,5,12,47,2449,864,41,15,0,4,0,0,3,3,42,960,271,7,3,0,0,0,0,0,0,16,296,56,3,5,0,3,0,0,3,0,8,69,4,0,0,0,0,0,0,0,0,0,4,328,10,5,0,3,0,0,3,0,21,369,3,0,0,0,0,0
SED10068,4,3,0,0,0,10,182,4,0,3,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,146,22,11,3,3,5,3,0,0,7,201,4,0,0,0,0,0,0,0,0,3,3,1214,82,37,5,7,8,6,0,6,50,1418,1701,40,32,5,3,8,0,0,6,66,1857,184,4,8,0,0,0,0,0,0,4,203,13,0,0,0,0,0,0,0,0,3,19,3,0,0,0,0,0,0,0,0,3,9,198,5,8,0,0,0,0,0,0,11,222,9,0,0,0,0,0,0,0,0,0,7,1911,46,37,8,3,8,0,0,5,72,2094,1086,22,20,0,3,0,0,5,0,36,1173,123,0,0,0,0,0,0,0,0,0,128,13,3,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,137,3,0,0,0,0,0,0,0,0,145,8,0,0,0,0,0
SED10069,3,0,0,0,0,3,215,12,3,3,0,0,3,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,4,208,17,11,0,3,3,0,0,0,3,246,0,0,0,0,0,0,0,0,0,7,5,1241,71,38,5,8,3,6,0,3,49,1419,1570,36,35,0,0,7,4,0,0,59,1713,254,0,0,0,0,0,0,0,0,10,274,15,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,3,275,0,3,0,0,0,0,0,0,10,291,3,0,0,0,0,0,0,0,0,8,12,1844,38,36,0,0,7,8,0,0,78,2021,736,14,17,0,3,4,3,3,3,16,801,189,0,0,0,0,0,0,0,0,4,195,16,0,0,0,0,0,0,0,0,3,16,7,0,0,0,0,0,0,0,0,0,6,208,0,0,0,0,0,0,0,0,5,217,3,0,0,0,0,0
SED10070,20,20,5,10,18,87,3381,823,121,126,40,29,47,39,34,25,63,1339,34,4,0,0,0,0,0,3,0,0,40,3784,323,208,52,47,59,45,46,41,150,4764,7,0,0,0,0,0,0,0,0,3,12,4689,352,219,58,47,59,45,46,41,175,5749,929,5,8,0,0,0,3,0,0,33,974,2266,46,52,5,9,8,0,6,6,64,2462,834,41,95,10,16,31,16,8,15,31,1098,20,0,0,0,0,0,0,0,0,3,26,3123,91,145,12,26,35,13,18,20,92,3582,3,0,0,0,0,0,0,0,0,3,4,4055,94,153,19,26,35,21,18,21,131,4566,379,3,4,0,0,0,0,0,0,19,405,1076,19,20,0,3,3,0,0,0,34,1159,658,37,57,9,7,17,10,7,9,39,842,12,0,0,0,0,0,0,0,0,6,20,1745,60,85,9,6,14,7,10,9,84,2024,0,0,0,0,0,0
SED10071,16,22,8,23,10,41,2772,263,58,85,12,32,23,19,29,22,74,609,16,3,0,0,0,0,0,0,0,0,20,2505,378,180,19,44,48,30,49,40,115,3402,0,0,0,0,0,0,0,0,0,18,19,3469,480,220,22,55,53,36,47,41,153,4573,732,19,15,3,5,3,0,0,3,20,804,1088,63,73,12,17,17,10,17,12,33,1337,235,37,64,14,17,12,23,20,16,30,469,15,3,0,0,0,0,0,0,0,0,17,1338,107,141,26,32,35,32,32,25,67,1826,0,0,0,0,0,0,0,0,0,3,3,2068,125,153,26,34,39,32,32,29,90,2633,241,5,3,3,0,0,0,0,0,9,268,349,34,26,0,4,7,4,0,5,16,447,144,40,32,4,6,0,5,3,3,20,259,7,0,0,0,0,0,0,0,0,0,8,496,79,61,9,8,5,8,5,7,36,716,0,0,0,0,0,0
SED10072,11,3,3,4,7,75,2840,664,57,77,21,15,18,36,33,24,76,1023,20,0,0,0,0,0,0,0,0,5,29,3274,146,131,35,20,21,37,38,32,157,3898,0,0,0,0,0,0,0,0,0,0,0,4135,190,150,39,26,25,37,37,37,181,4864,772,11,3,0,0,0,0,0,3,16,817,2099,21,9,0,0,6,0,3,0,63,2206,817,46,39,19,18,21,16,6,15,55,1045,26,0,0,0,0,0,0,0,0,9,31,2939,62,46,19,16,29,17,12,15,125,3282,0,0,0,0,0,0,0,0,0,4,7,3712,73,52,23,18,29,17,12,19,147,4105,385,3,3,0,0,0,0,0,0,9,402,1141,9,3,0,0,0,0,0,0,47,1196,915,25,27,3,3,8,5,4,3,58,1044,21,0,0,0,0,0,0,0,0,10,27,2071,31,26,7,3,12,5,4,3,110,2267,0,0,0,0,0,0
SED10073,14,11,13,7,7,53,2965,740,124,172,64,58,67,81,69,42,135,1561,14,0,0,0,0,0,0,0,0,3,26,3405,278,229,78,66,80,87,76,47,192,4553,3,0,0,3,0,0,0,0,0,0,11,4429,326,245,86,73,88,95,81,53,221,5697,851,26,11,0,4,4,4,0,0,16,915,1673,28,19,5,6,6,3,10,3,30,1786,566,73,141,32,41,43,50,50,24,74,1102,17,0,0,0,0,0,0,0,0,0,20,2256,109,166,42,46,48,53,60,25,98,2910,4,0,0,0,0,0,0,0,0,3,6,3109,135,170,42,50,56,56,60,28,124,3830,455,10,3,0,0,0,0,0,0,18,492,760,22,17,0,0,0,0,3,0,29,832,629,85,68,6,10,14,16,21,7,40,886,15,5,0,0,0,0,0,0,0,3,16,1395,107,87,8,10,12,16,20,7,70,1740,5,0,0,0,0,0
SED10074,12,6,8,12,17,44,2267,401,61,59,14,13,30,29,33,40,74,755,24,0,0,0,0,0,0,0,0,0,23,2319,243,128,33,26,37,35,40,56,121,3044,4,0,3,0,0,0,0,0,0,3,5,3341,285,144,44,28,43,38,47,57,147,4175,1140,17,3,0,4,0,0,3,0,25,1191,1218,29,17,4,11,7,6,9,10,38,1354,319,35,59,9,9,17,10,20,15,31,531,17,0,0,0,0,0,0,0,0,0,19,1552,66,78,20,27,25,11,31,28,73,1907,3,0,0,0,0,0,0,0,0,3,4,2696,81,82,17,27,31,11,34,28,97,3104,596,6,3,0,0,0,0,0,0,19,624,565,26,24,6,0,0,0,0,3,16,638,301,47,29,7,13,13,0,0,3,22,429,13,0,0,0,0,0,0,0,0,0,11,877,70,47,5,13,11,0,3,7,40,1086,3,0,0,0,0,0
SED10075,5,3,0,0,0,20,858,124,3,14,3,0,0,0,0,4,14,159,10,0,0,0,0,0,0,0,0,0,12,943,17,17,3,5,3,6,3,4,34,1029,4,0,0,0,0,0,0,0,0,0,6,2803,49,37,8,9,9,4,0,4,90,3014,1884,8,18,0,3,0,3,3,0,61,1984,821,5,3,0,0,0,0,0,0,24,854,219,5,0,3,0,0,0,0,0,4,240,8,0,0,0,0,0,0,0,0,0,13,1047,10,6,0,0,0,0,0,0,29,1105,12,0,0,0,0,0,0,0,0,4,11,2946,17,25,5,8,3,3,4,0,89,3100,1163,3,0,3,0,0,0,0,0,33,1207,473,0,0,0,0,0,0,0,0,16,486,235,0,3,0,3,0,0,0,0,25,269,5,0,0,0,0,0,0,0,0,4,13,709,0,3,0,3,0,0,0,0,46,764,10,0,0,0,0,0
SED10076,0,0,0,0,0,3,247,23,5,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,256,6,7,3,0,0,0,0,0,5,277,4,0,0,0,0,0,0,0,0,0,7,1484,41,19,4,3,4,0,4,4,45,1617,1954,22,15,3,7,0,7,0,0,64,2083,393,6,0,0,0,0,0,0,0,15,416,33,3,0,0,3,3,3,0,3,0,50,9,0,0,0,0,0,0,0,0,3,6,430,9,4,0,3,3,4,0,3,14,469,12,0,0,0,0,0,0,0,0,0,8,2401,28,17,4,11,3,11,0,3,82,2564,1004,12,3,0,0,0,0,0,0,32,1053,285,0,0,0,0,0,0,0,0,6,287,49,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,3,329,0,0,0,0,0,0,0,0,8,344,9,0,0,0,0,0
SED10077,6,22,7,3,7,72,3251,1097,177,179,56,52,61,44,36,40,128,1871,27,0,0,0,0,0,0,0,0,3,32,4030,330,236,72,58,76,59,34,53,204,5152,0,0,0,0,0,0,0,0,0,3,11,4830,353,244,77,64,79,59,39,50,236,6023,688,18,5,0,0,0,0,3,0,26,739,1962,26,13,3,9,3,11,8,5,54,2089,751,87,119,19,25,29,30,24,14,69,1168,14,0,0,0,0,0,0,0,0,0,15,2729,112,135,19,30,33,39,28,21,127,3279,0,0,0,0,0,0,0,0,0,7,6,3412,132,138,19,35,33,40,33,21,159,4020,344,0,3,0,0,0,0,0,0,11,355,1097,23,8,0,0,0,0,3,0,36,1173,990,77,63,6,17,11,8,13,0,64,1247,17,3,0,0,0,0,0,0,0,4,21,2102,102,77,8,15,13,10,12,3,106,2444,0,0,0,0,0,0
SED10078,0,6,7,0,0,54,1944,777,57,63,18,22,21,21,14,23,54,1064,12,3,0,0,0,0,0,0,0,3,17,2560,132,91,30,26,30,25,12,20,113,3030,3,0,0,0,0,0,0,0,0,0,5,3645,167,107,36,30,34,28,12,19,133,4222,737,8,4,0,3,0,3,0,3,24,790,1420,10,9,0,0,0,0,0,4,34,1477,906,27,27,4,12,6,12,12,3,56,1070,16,0,0,0,0,0,0,0,0,3,15,2342,42,39,5,13,6,12,13,10,90,2570,5,0,0,0,0,0,0,0,0,3,7,3083,47,47,9,16,13,15,13,10,120,3362,270,3,6,0,0,0,0,0,0,28,308,956,3,4,0,0,0,0,0,0,58,1026,1169,18,23,9,3,0,0,0,6,114,1342,17,0,0,0,0,0,0,0,0,4,23,2140,20,30,7,5,4,0,0,6,171,2389,3,0,0,0,0,0
SED10079,0,0,0,0,0,8,201,21,3,0,0,0,3,0,0,0,3,27,3,0,0,0,0,0,0,0,0,0,3,195,13,5,0,0,3,0,0,0,9,234,0,0,0,0,0,0,0,0,0,0,0,1104,53,30,4,5,5,0,3,0,38,1243,1270,17,7,3,9,0,0,4,0,36,1340,246,0,3,0,0,0,0,0,0,8,255,25,3,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,3,279,3,7,0,0,0,0,0,0,4,296,8,0,0,0,0,0,0,0,0,3,13,1550,19,13,3,9,0,3,4,0,46,1644,712,10,0,0,0,0,0,0,0,42,766,133,0,0,0,0,0,0,0,0,5,142,19,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,3,157,0,0,0,0,0,0,0,0,6,166,3,0,0,0,0,0
SED10080,11,16,15,19,11,38,1054,214,45,43,6,13,17,20,25,13,40,431,6,0,0,0,0,0,0,0,0,0,6,1082,94,71,19,23,32,36,36,21,84,1494,0,0,0,0,0,0,0,0,0,3,5,2555,169,133,38,30,49,55,55,37,128,3257,1259,32,29,5,4,4,3,0,0,26,1369,572,20,20,5,3,3,0,5,7,7,640,165,22,30,5,13,9,12,8,5,21,286,7,0,0,0,0,0,0,0,0,3,12,740,39,52,16,17,11,13,18,7,33,943,6,0,0,0,0,0,0,0,0,0,9,2006,71,79,20,17,16,13,16,9,61,2316,495,7,0,0,3,0,0,0,0,27,529,205,3,4,3,3,0,0,0,0,20,244,170,9,12,3,4,3,0,3,0,8,224,0,0,0,0,0,0,0,0,0,0,0,376,16,18,4,5,3,0,5,3,32,463,3,0,0,0,0,0
SED10081,0,0,0,0,0,4,107,4,0,9,0,0,0,0,0,6,8,30,0,0,0,0,0,0,0,0,0,0,3,77,22,13,4,3,0,0,0,6,12,142,0,0,0,0,0,0,0,0,0,3,5,550,35,29,3,9,8,3,4,6,43,690,529,4,7,3,0,0,0,0,0,16,566,59,0,3,0,0,0,0,0,0,0,69,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,67,3,3,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,598,6,9,3,0,0,0,0,0,17,645,267,4,0,0,0,0,0,0,3,23,296,49,0,0,0,0,0,0,0,0,7,56,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,57,0,0,0,0,3,0,0,0,3,66,4,0,0,0,0,0
SED10082,4,3,0,3,0,3,309,20,4,9,0,0,0,3,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,284,20,23,3,7,3,3,5,0,8,356,4,0,0,0,0,0,0,0,0,0,4,1716,101,67,9,7,12,8,13,0,46,1984,1626,50,69,7,7,3,8,17,0,30,1823,273,10,5,3,0,0,0,0,0,3,294,29,0,6,3,0,0,0,0,0,3,44,3,0,0,0,0,0,0,0,0,0,3,305,11,15,8,0,0,0,0,0,3,342,5,0,0,0,0,0,0,0,0,0,5,1933,61,86,12,7,3,9,18,0,36,2167,881,50,16,0,0,3,7,3,0,38,995,211,6,0,0,0,0,0,0,0,7,223,21,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,5,231,6,0,0,0,0,0,0,0,8,253,6,0,0,0,0,0
SED10083,0,3,0,0,0,15,325,40,6,5,0,3,3,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,3,321,20,18,0,8,5,3,0,0,17,383,0,0,0,0,0,0,0,0,0,0,0,1542,48,45,4,9,5,6,5,3,41,1715,1268,26,20,7,6,3,6,0,0,50,1391,322,0,7,6,3,0,0,0,0,6,346,47,0,4,3,0,0,3,0,0,7,62,5,0,0,0,0,0,0,0,0,0,5,373,5,11,6,5,0,5,0,0,13,415,5,0,0,0,0,0,0,0,0,0,7,1645,35,27,15,11,5,13,4,0,62,1814,695,18,11,0,0,3,0,3,0,32,769,206,4,0,3,0,0,0,0,0,5,215,34,3,3,0,0,0,0,0,0,6,48,8,0,0,0,0,0,0,0,0,0,8,239,3,3,3,0,0,0,0,0,7,262,6,0,0,0,0,0
SED10084,0,0,0,0,4,6,215,17,0,0,3,0,7,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,7,190,17,13,5,0,7,0,0,4,6,248,4,0,0,0,0,0,0,0,0,0,3,1553,86,60,9,15,12,0,3,8,63,1809,1814,72,50,14,6,5,3,3,0,65,2030,191,8,5,0,0,0,0,0,0,11,209,11,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,4,204,9,6,0,0,3,0,0,0,11,230,9,0,0,0,0,0,0,0,0,0,9,2023,78,56,14,6,4,3,3,0,77,2275,1338,60,19,7,0,3,0,0,3,84,1513,172,0,0,0,0,0,0,0,0,5,180,12,0,3,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,184,0,3,0,0,3,0,0,0,12,201,4,0,0,0,0,0
SED10085,0,0,0,0,0,5,110,4,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,97,9,6,0,0,0,0,0,0,3,127,0,0,0,0,0,0,0,0,0,7,10,709,48,27,11,4,9,3,0,3,32,840,697,17,14,7,0,0,0,0,0,19,750,71,0,3,0,0,0,0,0,0,8,81,6,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,79,0,3,0,0,0,0,0,0,6,91,0,0,0,0,0,0,0,0,0,6,6,768,20,18,7,0,3,0,0,0,31,850,282,0,3,0,0,0,0,0,0,24,320,39,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,3,45,0,3,0,0,0,0
