SED_CODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
SED10058,2454,67,0,0,72,3,2526,108,170,4,0,173,0,281,0,13,3,0,13,0,21,0,0,0,0,0,0,0,107,180,8,0,188,0,298,3,0,0,0,0,6,7,2566,251,8,0,261,4,2827,2247,58,0,0,58,4,2307,94,157,4,0,166,0,253,0,16,11,0,22,0,22,0,3,0,0,3,0,3,94,181,12,0,187,0,280,8,0,0,0,0,3,9,2344,234,12,0,251,4,2605,1122,28,3,0,33,3,1153,48,81,0,0,84,0,136,0,3,5,0,4,0,4,0,0,0,0,0,0,0,48,87,9,0,93,0,140,0,0,0,0,0,3,6,1175,113,10,0,128,5,1303,666,22,0,0,17,3,689,22,34,0,0,34,0,59,0,0,3,0,4,0,4,0,3,0,0,3,0,3,22,41,7,0,44,0,69,0,0,0,0,0,0,0,683,58,10,0,65,3,754,923,26,0,0
SED10059,1792,115,0,0,117,3,1909,226,347,17,0,359,3,581,3,17,13,3,31,0,40,0,6,0,3,5,0,10,226,371,27,3,402,3,628,0,0,0,0,0,0,0,2021,487,25,7,518,5,2540,1300,66,3,0,64,3,1371,115,248,6,0,255,0,376,3,17,10,0,29,0,33,0,0,0,0,3,0,3,119,262,20,0,289,0,406,0,0,0,0,0,0,0,1417,325,26,4,356,7,1780,566,30,0,0,30,0,598,60,88,9,0,96,0,157,0,8,11,0,18,0,18,0,0,0,0,0,0,0,60,96,17,0,113,0,173,0,0,0,0,0,0,0,629,130,17,0,147,0,773,339,15,0,0,15,0,353,20,54,0,0,55,0,78,0,7,8,0,12,0,12,0,0,0,0,0,0,0,20,63,9,0,69,0,91,0,0,0,0,0,0,0,354,76,9,0,92,0,441,397,14,0,0
SED10060,2050,125,0,0,129,0,2174,290,757,20,0,777,0,1073,0,37,7,0,43,0,47,0,3,0,0,3,0,4,295,799,20,0,820,0,1116,0,3,0,0,3,0,3,2340,926,20,3,952,3,3295,1822,67,0,0,66,3,1899,185,497,13,0,512,0,698,0,36,18,0,49,0,50,3,0,0,0,0,0,3,187,537,30,0,567,0,754,3,3,0,0,3,4,5,2017,603,32,0,632,6,2657,1001,34,0,0,34,0,1030,68,186,4,0,193,0,259,0,13,8,0,23,0,23,3,0,0,0,0,0,3,73,204,15,0,218,0,289,0,0,0,0,0,0,0,1070,234,15,0,247,0,1322,575,22,0,0,22,0,598,38,114,4,0,117,0,153,0,3,10,0,15,0,15,0,0,0,3,3,0,3,40,115,12,3,125,0,166,0,0,0,0,0,0,0,617,137,12,3,149,0,762,800,29,0,0
SED10061,2822,30,0,0,30,8,2865,80,175,10,0,184,0,268,0,38,10,0,50,0,50,3,3,0,0,4,0,5,81,218,19,3,235,0,324,9,0,0,0,0,15,26,2915,248,19,3,267,26,3213,2950,44,3,0,48,12,3009,41,176,3,0,184,0,222,0,17,7,0,28,0,29,0,0,0,0,0,0,3,44,198,7,0,210,0,254,5,0,0,0,0,5,15,2996,242,10,0,258,18,3273,1740,27,0,0,28,8,1777,36,68,3,0,76,0,105,0,13,5,0,22,0,21,0,0,0,0,0,0,0,38,89,6,0,96,0,129,6,0,0,0,0,4,8,1786,117,11,0,123,12,1917,1010,14,0,0,14,0,1022,14,42,7,0,42,0,60,0,3,0,0,7,0,5,0,0,0,0,0,0,0,14,43,5,0,49,0,68,3,0,0,0,0,4,7,1027,60,5,0,70,3,1100,1278,25,0,0
SED10062,1476,169,3,0,173,5,1651,252,1620,66,6,1700,0,1953,0,102,77,0,175,0,177,0,4,0,0,3,0,3,256,1725,146,8,1876,0,2133,3,3,0,0,3,5,5,1732,1895,143,15,2052,6,3787,1631,146,0,0,146,0,1781,243,1468,78,3,1543,0,1790,3,106,73,0,184,0,180,0,0,0,0,4,0,4,244,1575,153,7,1734,0,1974,4,0,0,0,0,0,9,1879,1726,153,7,1879,3,3760,966,94,0,0,92,0,1059,140,786,47,0,837,0,970,0,55,57,0,110,0,111,0,0,0,0,4,0,4,142,847,101,3,942,0,1086,0,0,0,0,0,0,0,1106,933,101,5,1035,0,2143,640,49,0,0,49,0,691,83,512,43,0,549,0,638,3,31,34,0,65,0,69,0,3,0,0,5,0,5,86,540,76,0,618,0,705,0,0,0,0,0,0,0,729,591,76,0,669,3,1397,897,56,0,0
SED10063,3425,49,0,3,54,5,3485,50,222,3,0,222,0,272,0,11,8,0,20,0,20,3,0,0,0,0,0,7,57,231,13,0,246,0,295,4,3,0,0,3,0,3,3487,277,13,4,301,5,3788,3622,33,0,0,34,0,3655,72,176,6,0,180,0,252,0,11,6,0,22,0,22,0,0,0,0,4,0,4,72,191,16,0,204,0,276,7,0,0,0,0,3,11,3697,219,13,3,237,7,3944,1872,21,3,0,22,6,1907,24,74,3,0,75,0,100,0,3,8,0,7,0,7,3,0,0,0,0,0,3,26,80,6,0,89,0,119,7,0,0,0,0,5,11,1907,106,7,0,112,12,2035,1215,9,0,0,9,3,1226,20,31,3,0,38,0,53,0,9,3,0,11,0,11,0,0,0,0,0,0,0,18,44,6,0,47,0,70,3,0,0,0,0,3,7,1237,50,6,0,54,8,1299,1514,22,0,0
SED10064,2093,32,0,0,33,8,2128,73,52,3,0,59,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,55,3,0,54,0,132,4,0,0,0,0,9,14,2166,94,3,0,92,11,2268,2530,38,3,0,45,12,2579,49,50,0,0,50,0,97,0,0,0,0,0,0,3,0,0,0,0,0,0,0,53,50,0,0,47,0,105,12,0,0,0,0,10,19,2594,85,6,0,92,24,2706,1451,18,0,0,18,7,1476,36,18,0,0,18,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,0,0,17,0,60,5,0,0,0,0,5,10,1496,36,0,0,34,16,1545,957,8,0,0,8,3,967,23,15,0,0,12,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,0,12,0,38,3,0,0,0,0,0,5,984,21,0,0,22,4,1013,1232,13,0,0
SED10065,1449,172,5,0,183,3,1632,271,3996,164,17,4173,0,4441,8,356,165,0,524,0,534,0,31,0,6,41,0,41,278,4384,329,26,4739,0,5015,0,5,0,0,5,3,12,1727,4564,334,29,4925,4,6655,1212,121,3,3,128,3,1344,240,2625,166,12,2797,4,3037,5,305,175,0,483,0,486,0,5,0,0,10,0,10,249,2934,341,12,3290,4,3537,0,4,0,0,4,8,8,1461,3059,343,19,3420,8,4892,628,56,0,0,60,0,685,74,1005,88,8,1099,0,1174,3,151,109,0,256,0,255,0,5,0,0,7,0,7,80,1160,194,8,1359,0,1440,0,0,0,0,0,0,3,703,1217,194,8,1417,0,2127,390,32,0,0,32,0,416,43,555,56,3,618,0,657,0,75,77,0,158,0,158,3,5,3,0,5,0,8,40,632,140,9,780,0,823,0,0,0,0,0,5,5,432,667,140,9,804,3,1246,538,32,0,0
SED10066,3203,124,0,8,124,4,3333,164,586,17,0,600,3,767,5,34,12,0,44,0,51,0,7,0,0,4,0,4,171,626,26,3,650,3,824,0,0,0,0,0,3,8,3375,746,26,9,780,10,4166,3072,101,0,3,104,4,3177,143,476,10,0,487,0,630,3,23,17,0,42,0,41,0,3,0,3,6,0,6,149,507,25,3,539,0,685,3,0,0,0,0,3,7,3228,608,25,6,637,7,3871,1655,49,0,0,49,4,1704,55,224,8,0,231,0,283,3,10,9,0,22,0,25,0,3,0,0,8,0,8,61,237,20,0,260,0,314,4,3,0,0,3,0,3,1715,291,20,0,307,4,2027,1056,35,0,0,32,4,1091,47,111,6,0,116,0,158,0,4,3,0,10,0,9,0,0,0,0,0,0,0,46,118,9,0,130,0,176,0,0,0,0,0,0,0,1099,152,11,0,163,4,1270,1351,46,0,0
SED10067,2869,109,0,0,109,13,2989,203,263,8,0,268,3,476,0,12,0,0,14,0,14,0,0,0,0,0,0,0,200,276,10,0,283,3,484,4,0,0,0,0,5,7,3074,381,10,0,389,18,3485,3301,117,4,0,118,5,3431,203,248,8,0,260,0,462,4,3,0,0,4,0,10,0,0,0,0,0,0,0,213,255,4,0,267,0,475,7,0,0,0,0,8,16,3521,372,11,3,387,16,3918,1905,55,0,0,51,5,1969,91,133,3,0,131,0,224,0,3,0,0,3,0,6,0,0,0,0,0,0,0,95,130,7,0,136,0,231,3,0,0,0,0,4,3,2001,185,4,3,194,4,2204,1172,29,0,0,26,3,1205,45,81,0,0,81,0,127,0,3,0,0,3,0,3,0,0,0,0,0,0,0,45,83,0,0,82,0,129,0,0,0,0,0,0,0,1217,112,0,0,114,3,1336,1570,32,0,0
SED10068,2176,39,0,0,37,4,2214,71,92,4,0,95,0,163,0,3,10,0,14,0,16,0,0,0,0,0,0,0,72,95,9,0,110,0,176,3,0,0,0,0,0,9,2249,127,12,0,145,4,2401,2577,50,0,3,50,3,2639,56,79,6,0,84,0,142,0,4,3,0,9,0,9,0,0,0,0,0,0,0,62,86,5,0,96,0,157,4,0,0,0,0,0,4,2644,134,5,4,147,3,2795,1539,25,0,0,25,4,1566,38,51,0,0,55,0,87,0,0,0,0,4,0,4,0,0,0,0,0,0,0,38,55,3,0,54,0,93,3,0,0,0,0,3,7,1576,76,3,0,78,12,1658,992,5,0,3,10,0,1007,34,27,0,0,33,0,58,0,3,0,0,4,0,4,0,0,0,0,0,0,0,34,32,6,0,34,0,64,3,0,0,0,0,0,3,1030,34,6,3,39,0,1073,1357,16,0,0
SED10069,2352,45,0,0,48,9,2405,76,69,4,0,69,0,150,8,3,4,0,3,0,8,0,0,0,0,0,0,0,82,71,6,0,78,0,158,7,0,0,0,0,9,8,2436,123,8,0,129,16,2582,2684,34,0,0,33,3,2720,77,73,0,0,80,0,158,4,6,0,0,6,0,13,0,3,0,0,3,0,3,83,86,4,0,84,0,170,13,0,0,0,0,5,17,2776,118,4,0,117,6,2905,1596,26,0,0,28,3,1627,30,35,0,0,35,0,66,0,0,0,0,3,0,4,0,0,0,0,0,0,0,32,37,0,0,41,0,66,4,0,0,0,0,0,4,1629,64,3,0,67,5,1699,1037,16,0,0,16,3,1055,20,27,0,0,29,0,50,0,3,0,0,3,0,3,0,0,0,0,0,0,0,20,30,0,0,33,0,50,3,0,0,0,0,4,11,1065,49,0,0,48,11,1120,1356,12,0,3
SED10070,1215,216,0,0,216,3,1427,244,2518,97,19,2638,0,2878,3,214,150,0,366,0,371,0,18,3,9,29,0,29,246,2755,249,25,3030,0,3276,0,3,0,0,3,14,13,1463,2970,249,25,3245,11,4721,1195,164,4,0,168,0,1365,182,2497,113,20,2630,0,2818,3,225,200,0,428,0,435,3,9,0,14,17,0,16,188,2731,312,28,3080,0,3273,0,3,0,0,3,3,4,1386,2898,320,27,3249,9,4637,708,68,3,0,74,4,787,86,1174,61,6,1245,0,1326,4,138,155,3,294,0,303,0,5,0,4,12,0,10,86,1312,219,13,1547,0,1638,0,3,0,0,3,6,10,796,1388,226,12,1627,8,2433,416,39,0,0,43,0,463,52,700,48,10,757,0,809,0,88,104,0,197,0,197,0,0,4,3,9,0,11,55,795,155,16,959,0,1012,0,0,0,0,0,0,0,469,835,155,16,1004,4,1474,561,52,3,0
SED10071,3183,205,0,3,212,0,3393,348,2728,44,13,2776,0,3126,0,90,16,0,108,0,108,0,16,0,0,22,0,23,346,2833,60,15,2909,0,3253,0,5,0,0,5,3,12,3528,3046,61,19,3128,9,6665,3075,189,3,4,191,3,3270,266,2874,39,20,2930,3,3198,5,103,32,0,131,0,136,7,12,0,3,16,0,19,275,2989,66,26,3079,3,3357,3,4,0,0,4,6,14,3352,3174,70,28,3274,9,6636,1675,95,0,0,100,0,1777,134,1336,17,14,1371,0,1508,0,57,25,0,84,0,84,0,9,0,0,11,0,11,138,1403,45,16,1460,0,1603,0,0,0,0,0,0,3,1817,1502,45,18,1558,0,3377,958,35,0,0,37,0,996,59,821,8,0,832,0,893,0,25,18,0,47,0,47,0,0,0,0,0,0,0,59,850,26,0,881,0,945,0,0,0,0,0,0,0,1026,890,30,0,921,0,1940,1218,51,0,0
SED10072,1224,197,3,0,204,0,1431,261,2205,83,13,2291,0,2553,5,146,48,0,192,0,197,0,5,0,3,13,0,15,269,2352,130,11,2497,0,2766,3,4,4,0,7,3,8,1497,2553,133,19,2705,3,4206,1169,155,3,0,159,0,1327,209,1688,82,6,1779,3,1992,8,99,50,0,150,0,161,5,9,0,6,17,0,22,222,1797,128,17,1941,3,2170,3,3,0,0,4,5,9,1393,1953,129,19,2102,6,3510,575,67,0,0,67,0,647,108,887,34,3,919,0,1030,4,58,41,0,97,0,102,0,7,0,7,12,0,13,113,956,74,8,1035,0,1148,0,3,0,0,3,0,5,691,1023,73,8,1101,7,1802,354,26,0,0,26,0,377,49,578,30,3,607,0,651,0,32,22,0,60,0,60,0,0,0,3,7,0,3,50,614,56,3,672,0,715,0,0,0,0,0,0,0,400,637,56,3,693,4,1094,471,53,0,0
SED10073,1351,139,0,3,142,0,1499,341,2606,122,10,2732,0,3077,3,214,81,7,296,0,299,0,18,4,3,18,0,18,345,2837,198,12,3053,0,3399,5,0,0,0,0,5,8,1703,2976,201,15,3191,8,4901,1462,122,4,0,123,0,1584,247,1811,80,10,1902,0,2152,5,172,111,0,278,0,282,0,7,3,0,8,0,8,254,1990,192,11,2192,0,2449,0,0,0,0,0,3,3,1715,2114,194,11,2318,3,4032,815,51,3,0,55,0,869,97,768,38,0,811,0,909,3,82,60,0,140,0,148,0,0,0,0,5,0,5,100,859,99,3,960,0,1055,0,0,0,0,0,0,0,915,908,99,3,1012,3,1925,476,25,0,0,24,0,498,57,448,37,0,485,0,543,0,59,45,0,107,0,103,0,3,0,0,0,0,0,60,504,85,3,592,0,650,0,0,0,0,0,0,0,538,533,85,3,616,0,1153,682,32,0,0
SED10074,2200,183,7,0,191,4,2385,264,2543,58,4,2603,0,2868,0,142,55,0,198,0,198,0,17,0,7,24,0,21,264,2699,114,12,2824,0,3092,6,6,0,0,9,9,20,2467,2888,118,12,3023,12,5500,2139,124,8,0,133,3,2274,184,2064,39,3,2105,0,2293,0,112,76,0,189,0,191,0,11,0,9,18,0,18,183,2185,113,15,2316,0,2503,12,0,0,0,3,0,14,2331,2310,122,12,2450,5,4787,1109,59,0,0,60,3,1172,92,859,31,3,896,0,985,0,59,40,0,103,0,103,0,4,0,4,7,0,8,92,923,69,11,1009,0,1102,3,0,0,0,0,3,6,1205,986,69,13,1069,3,2276,670,43,0,0,50,3,716,54,509,15,3,525,0,587,0,41,20,0,57,0,57,0,0,0,0,0,0,0,54,546,35,8,589,0,643,0,0,0,0,0,0,0,726,592,35,5,636,3,1363,885,42,0,0
SED10075,3148,130,0,0,129,3,3281,108,312,7,3,317,0,434,5,11,5,0,20,0,23,0,5,0,0,5,0,4,112,329,13,5,346,0,460,4,3,0,0,3,4,9,3267,460,13,6,475,11,3755,3158,140,0,0,140,4,3299,89,334,4,0,347,0,438,0,8,8,0,24,0,23,0,4,0,0,4,0,5,94,355,18,0,372,0,461,6,0,0,0,0,3,9,3256,490,18,0,508,6,3771,1865,62,0,0,62,3,1930,61,185,4,3,192,0,250,0,5,3,0,5,0,7,0,3,0,0,3,0,3,58,191,3,3,197,0,255,0,0,0,0,0,0,3,1929,253,3,3,262,8,2196,1186,38,0,0,38,4,1228,48,119,6,0,129,0,175,0,3,3,0,5,0,5,0,0,0,0,0,0,0,48,122,11,0,130,0,177,0,0,0,0,0,0,3,1231,161,11,0,171,4,1410,1568,50,0,0
SED10076,2140,39,0,0,39,8,2188,71,81,0,0,84,0,152,0,6,3,0,11,0,10,0,0,0,0,0,0,0,67,95,4,0,100,0,165,5,3,0,0,3,12,13,2211,131,4,0,137,17,2372,2348,33,0,0,33,8,2388,51,69,3,0,68,0,123,0,4,4,0,9,0,9,0,0,0,0,0,0,0,51,73,5,0,76,0,125,11,0,0,0,0,10,22,2411,107,5,0,110,19,2539,1288,25,0,3,26,3,1321,36,41,0,0,41,0,84,0,5,8,0,5,0,5,0,0,0,0,0,0,0,36,47,8,0,50,0,85,3,0,0,0,0,3,11,1331,72,8,3,82,5,1420,829,17,0,0,17,3,848,21,25,0,0,22,0,47,0,0,3,0,3,0,4,0,0,0,0,0,0,0,21,25,3,0,30,0,49,3,0,0,0,0,3,10,859,37,3,0,42,5,906,1043,17,0,0
SED10077,911,146,3,5,151,0,1063,264,2281,123,13,2414,3,2680,5,179,125,0,306,0,309,5,10,3,7,22,0,24,270,2471,250,18,2735,3,3014,7,0,0,0,0,0,8,1188,2618,250,23,2891,3,4082,938,135,0,0,138,3,1082,243,1814,103,12,1922,0,2166,8,167,134,0,309,0,321,0,12,3,6,21,0,21,250,1993,243,18,2256,0,2507,0,3,0,0,3,3,9,1188,2138,243,18,2396,7,3596,541,74,0,0,72,0,618,119,911,51,9,968,0,1085,5,93,96,0,186,0,194,0,6,3,4,8,0,12,129,1005,148,12,1166,0,1290,0,4,0,0,4,0,8,667,1081,145,12,1240,0,1909,324,40,0,0,40,0,357,69,564,34,4,601,0,669,3,74,79,0,155,0,159,0,4,0,0,7,0,7,70,641,111,10,764,0,832,0,3,0,0,3,0,4,392,682,111,10,806,0,1198,516,59,0,0
SED10078,1812,214,5,0,222,3,2032,255,1037,41,4,1073,0,1334,0,96,42,0,133,0,138,0,5,0,3,4,0,7,260,1132,81,4,1220,0,1480,0,7,0,0,7,3,13,2070,1351,87,11,1445,8,3522,1777,154,3,3,158,8,1946,236,799,49,6,848,0,1087,8,56,38,3,100,0,107,4,0,0,0,6,0,12,240,863,90,8,958,0,1197,0,4,0,0,6,7,13,2021,1018,89,10,1120,9,3151,862,45,3,0,46,0,910,120,391,24,4,417,0,537,4,44,42,0,86,3,92,3,4,0,0,4,0,4,127,443,63,4,507,3,636,0,0,0,0,0,0,0,984,489,69,3,560,7,1549,485,27,0,0,27,0,512,61,216,21,0,238,0,301,0,31,35,0,66,0,69,0,0,0,0,0,0,3,65,250,51,0,302,0,368,3,0,0,0,0,0,7,552,279,52,0,334,0,882,631,40,0,0
SED10079,2612,44,0,0,50,8,2664,58,66,0,0,68,0,130,6,0,3,0,3,0,9,0,0,0,0,0,0,0,66,68,3,0,70,0,133,3,0,0,0,0,3,6,2675,118,3,0,124,12,2806,2757,36,0,0,41,3,2798,66,76,4,0,76,0,140,4,0,0,0,3,0,7,0,0,0,0,0,0,0,73,76,3,0,82,0,150,0,0,0,0,0,5,6,2825,112,3,0,123,5,2955,1566,19,0,0,22,3,1594,33,29,4,0,30,0,64,3,0,0,0,0,0,7,0,0,0,0,0,0,0,35,31,4,0,32,0,70,0,0,0,0,0,8,8,1609,53,3,0,57,12,1674,1028,22,0,0,22,3,1055,29,27,3,0,27,0,53,3,0,0,0,0,0,4,0,0,0,0,0,0,0,30,27,4,0,32,0,62,0,0,0,0,0,8,5,1061,45,4,0,47,10,1121,1365,16,0,0
SED10080,1162,82,3,0,83,0,1249,253,640,41,4,682,3,931,4,53,35,0,88,0,89,3,3,0,0,0,0,6,254,689,76,7,768,3,1024,3,0,0,0,0,3,7,1421,772,78,7,857,5,2285,669,45,0,0,46,0,713,106,290,21,0,316,0,422,5,16,19,0,33,0,36,3,0,0,0,4,0,3,110,312,42,0,350,0,464,3,4,0,0,4,0,8,781,360,42,3,400,0,1186,289,15,0,4,17,0,305,47,102,11,0,111,0,155,4,7,18,0,21,0,22,0,0,0,0,0,0,0,51,103,26,0,134,0,176,0,0,0,0,0,0,0,335,122,26,4,146,0,485,170,6,0,0,6,0,179,26,52,4,0,54,0,84,0,3,3,0,8,0,8,0,0,0,0,0,0,0,26,61,4,0,68,0,89,0,0,0,0,0,0,0,201,67,4,0,74,0,270,228,11,0,0
SED10081,3103,36,0,0,36,7,3145,53,138,0,0,142,0,194,3,10,3,0,11,0,14,0,0,0,0,0,3,6,54,152,3,0,158,3,217,3,0,0,0,0,7,13,3161,184,3,0,187,22,3369,3224,41,0,0,41,10,3273,35,113,4,0,117,0,149,0,10,8,0,14,0,16,0,0,0,0,0,0,0,32,124,9,0,129,0,166,12,0,0,0,0,11,20,3268,157,9,0,171,20,3456,1805,16,0,0,16,3,1823,21,57,3,0,59,0,77,0,0,3,0,3,0,3,0,0,0,0,0,0,0,21,55,3,0,65,0,83,4,0,0,0,0,4,12,1827,72,3,0,77,7,1914,1098,4,0,0,4,6,1111,12,24,0,0,24,0,38,0,3,3,0,7,0,7,0,0,0,0,3,0,3,12,28,3,0,28,0,39,4,0,0,0,0,3,6,1108,29,3,0,36,7,1155,1332,11,0,0
