region_id,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1_PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T
12503,5,10,163,19,10,9,29,29,103,99,168,73,55,17,22,633,11,5,5,13,19,45,53,56,32,22,8,14,283,28,16,14,23,33,93,97,147,71,37,19,49,627,69,31,35,72,88,261,271,409,194,132,49,95,1706,394,175,196,326,518,1437,1784,3166,2081,1562,655,660,12954
12504,7,4,68,10,8,3,10,22,55,68,97,50,36,9,18,386,9,4,6,12,17,35,42,57,30,17,4,5,238,19,11,10,20,23,57,69,97,39,40,19,17,421,38,26,19,45,65,155,193,260,130,99,39,44,1113,367,137,121,230,323,1068,1614,2917,1957,1780,679,443,11636
12601,5,0,28,6,0,0,0,5,14,14,26,15,26,24,8,138,11,3,4,0,0,12,15,18,9,14,12,6,104,4,3,0,3,11,12,5,16,16,10,3,8,91,24,6,4,3,16,38,43,65,40,56,44,22,361,227,70,50,92,148,319,376,729,583,912,1001,206,4713
12602,10,8,84,14,3,6,14,11,49,33,58,35,54,48,25,350,22,8,4,16,6,37,43,50,23,31,33,12,285,30,9,4,15,18,46,29,54,44,38,29,19,335,69,20,14,48,38,142,115,179,112,133,120,64,1054,443,145,127,230,297,936,956,1901,1445,2141,2339,579,11539
12701,3,7,127,15,3,5,19,24,67,80,139,71,44,25,34,526,6,5,4,5,18,31,32,42,20,27,7,21,218,11,3,11,12,23,46,69,73,53,42,16,31,390,38,15,20,44,74,162,206,276,159,123,51,93,1261,290,120,103,209,346,1036,1295,2208,1683,1330,689,639,9948
12702,6,24,305,45,39,21,50,76,196,237,268,113,87,39,68,1239,18,13,11,21,35,101,83,91,38,31,15,32,489,56,31,22,38,67,162,153,187,91,59,33,70,969,130,94,61,114,201,531,526,603,265,190,93,194,3002,623,366,288,527,811,2358,2586,3864,2045,1580,789,962,16799
12703,4,4,152,16,3,6,14,30,85,88,147,83,48,21,37,578,8,3,3,8,18,27,37,44,27,22,10,13,220,23,16,13,17,17,73,73,85,42,36,22,31,448,54,25,25,43,72,208,218,312,176,123,57,85,1398,352,144,147,249,369,1236,1585,2864,2227,1736,701,618,12228
12801,9,5,99,14,4,7,10,13,41,63,78,56,69,41,35,431,13,4,3,13,12,29,32,42,22,21,21,13,225,26,10,8,14,20,33,39,64,51,35,29,24,353,58,18,18,42,53,116,151,202,132,141,100,77,1108,407,126,125,226,293,810,989,1947,1594,2272,2218,662,11669
12802,7,0,130,16,14,8,11,18,49,54,81,82,79,23,32,467,13,6,4,10,18,44,36,60,36,27,15,9,278,20,11,17,28,21,65,73,46,44,52,23,27,427,54,34,37,54,64,175,180,215,182,171,68,68,1302,400,198,200,342,413,1179,1411,2503,2320,3319,1545,669,14499
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
