region_id,C01_Aus_BP_B_OS,C01_Aus_Fa_O_B_OS,C01_Aus_Mo_O_B_OS,C01_Aus_BP_B_Aus,C01_Aus_Bplace_NS,C01_Aus_Tot_resp,C01_Aus_Ab_BP_B_OS,C01_Aus_Ab_Fa_O_B_OS,C01_Aus_Ab_Mo_O_B_OS,C01_Aus_Ab_BP_B_Aus,C01_Aus_Abor_Bplace_NS,C01_Aus_Abor_Tot_respons,C01_Chi_BP_B_OS,C01_Chi_Fa_O_B_OS,C01_Chi_Mo_O_B_OS,C01_Chi_BP_B_Aus,C01_Chi_Bplace_NS,C01_Chi_Tot_resp,C01_Cro_BP_B_OS,C01_Cro_Fa_O_B_OS,C01_Cro_Mo_O_B_OS,C01_Cro_BP_B_Aus,C01_Cro_Bplace_NS,C01_Cro_Tot_resp,C01_Dut_BP_B_OS,C01_Dut_Fa_O_B_OS,C01_Dut_Mo_O_B_OS,C01_Dut_BP_B_Aus,C01_Dut_Bplace_NS,C01_Dut_Tot_resp,C01_Eng_BP_B_OS,C01_Eng_Fa_O_B_OS,C01_Eng_Mo_O_B_OS,C01_Eng_BP_B_Aus,C01_Eng_Bplace_NS,C01_Eng_Tot_resp,C01_Fil_BP_B_OS,C01_Fil_Fa_O_B_OS,C01_Fil_Mo_O_B_OS,C01_Fil_BP_B_Aus,C01_Fil_Bplace_NS,C01_Fil_Tot_resp,C01_Fre_BP_B_OS,C01_Fre_Fa_O_B_OS,C01_Fre_Mo_O_B_OS,C01_Fre_BP_B_Aus,C01_Fre_Bplace_NS,C01_Fre_Tot_resp,C01_Ger_BP_B_OS,C01_Ger_Fa_O_B_OS,C01_Ger_Mo_O_B_OS,C01_Ger_BP_B_Aus,C01_Ger_Bplace_NS,C01_Ger_Tot_resp,C01_Gre_BP_B_OS,C01_Gre_Fa_O_B_OS,C01_Gre_Mo_O_B_OS,C01_Gre_BP_B_Aus,C01_Gre_Bplace_NS,C01_Gre_Tot_resp,C01_Hun_BP_B_OS,C01_Hun_Fa_O_B_OS,C01_Hun_Mo_O_B_OS,C01_Hun_BP_B_Aus,C01_Hun_Bplace_NS,C01_Hun_Tot_resp,C01_Ind_BP_B_OS,C01_Ind_Fa_O_B_OS,C01_Ind_Mo_O_B_OS,C01_Ind_BP_B_Aus,C01_Ind_Bplace_NS,C01_Ind_Tot_resp,C01_Iri_BP_B_OS,C01_Iri_Fa_O_B_OS,C01_Iri_Mo_O_B_OS,C01_Iri_BP_B_Aus,C01_Iri_Bplace_NS,C01_Iri_Tot_resp,C01_Ita_BP_B_OS,C01_Ita_Fa_O_B_OS,C01_Ita_Mo_O_B_OS,C01_Ita_BP_B_Aus,C01_Ita_Bplace_NS,C01_Ita_Tot_resp,C01_Kor_BP_B_OS,C01_Kor_Fa_O_B_OS,C01_Kor_Mo_O_B_OS,C01_Kor_BP_B_Aus,C01_Kor_Bplace_NS,C01_Kor_Tot_resp,C01_Leb_BP_B_OS,C01_Leb_Fa_O_B_OS,C01_Leb_Mo_O_B_OS,C01_Leb_BP_B_Aus,C01_Leb_Bplace_NS,C01_Leb_Tot_resp,C01_Mac_BP_B_OS,C01_Mac_Fa_O_B_OS,C01_Mac_Mo_O_B_OS,C01_Mac_BP_B_Aus,C01_Mac_Bplace_NS,C01_Mac_Tot_resp,C01_Mal_BP_B_OS,C01_Mal_Fa_O_B_OS,C01_Mal_Mo_O_B_OS,C01_Mal_BP_B_Aus,C01_Mal_Bplace_NS,C01_Mal_Tot_resp,C01_Mao_BP_B_OS,C01_Mao_Fa_O_B_OS,C01_Mao_Mo_O_B_OS,C01_Mao_BP_B_Aus,C01_Mao_Bplace_NS,C01_Mao_Tot_resp,C01_NZ_BP_B_OS,C01_NZ_Fa_O_B_OS,C01_NZ_Mo_O_B_OS,C01_NZ_BP_B_Aus,C01_NZ_Bplace_NS,C01_NZ_Tot_resp,C01_Pol_BP_B_OS,C01_Pol_Fa_O_B_OS,C01_Pol_Mo_O_B_OS,C01_Pol_BP_B_Aus,C01_Pol_Bplace_NS,C01_Pol_Tot_resp,C01_Rus_BP_B_OS,C01_Rus_Fa_O_B_OS,C01_Rus_Mo_O_B_OS,C01_Rus_BP_B_Aus,C01_Rus_Birthplac_ns,C01_Rus_Tot_resp,C01_Sco_BP_B_OS,C01_Sco_Fa_O_B_OS,C01_Sco_Mo_O_B_OS,C01_Sco_BP_B_Aus,C01_Sco_Birthplac_ns,C01_Sco_Tot_resp,C01_Ser_BP_B_OS,C01_Ser_Fa_O_B_OS,C01_Ser_Mo_O_B_OS,C01_Ser_BP_B_Aus,C01_Ser_Bplace_NS,C01_Ser_Tot_resp,C01_Sinh_BP_B_OS,C01_Sinh_Fa_O_B_OS,C01_Sinh_Mo_O_B_OS,C01_Sinh_BP_B_Aus,C01_Sinh_Bplace_NS,C01_Sinh_Tot_resp,C01_SAf_BP_B_OS,C01_SAf_Fa_O_B_OS,C01_SAf_Mo_O_B_OS,C01_SAf_BP_B_Aus,C01_SAf_Bplace_NS,C01_SAf_Tot_resp,C01_Span_BP_B_OS,C01_Span_Fa_O_B_OS,C01_Span_Mo_O_B_OS,C01_Span_BP_B_Aus,C01_Span_Bplace_NS,C01_Span_Tot_resp,C01_Turk_BP_B_OS,C01_Turk_Fa_O_B_OS,C01_Turk_Mo_O_B_OS,C01_Turk_BP_B_Aus,C01_Turk_Bplace_NS,C01_Turk_Tot_resp,C01_Viet_BP_B_OS,C01_Viet_Fa_O_B_OS,C01_Viet_Mo_O_B_OS,C01_Viet_BP_B_Aus,C01_Viet_Bplace_NS,C01_Viet_Tot_resp,C01_Wel_BP_B_OS,C01_Wel_Fa_O_B_OS,C01_Wel_Mo_O_B_OS,C01_Wel_BP_B_Aus,C01_Wel_Bplace_NS,C01_Wel_Tot_resp,C01_Oth_BP_B_OS,C01_Oth_Fa_O_B_OS,C01_Oth_Mo_O_B_OS,C01_Oth_BP_B_Aus,C01_Oth_Bplace_NS,C01_Oth_Tot_resp,C01_Anc_ns_BP_B_OS,C01_Anc_ns_Fa_O_B_OS,C01_Anc_ns_Mo_O_B_OS,C01_Anc_ns_BP_B_Aus,C01_Anc_ns_Bplace_NS,C01_Anc_NS_T_resp,C01_Tot_res_Bo_par_bo_os,C01_Tot_res_Fa_onl_bo_os,C01_Tot_res_Mo_onl_bo_os,C01_Tot_res_Bo_pa_bo_Aus,C01_Tot_resp_Bplace_ns,C01_Tot_resp_Tot_resp,C01_T_P_BP_B_OS,C01_T_P_Fa_only_bor_os
11101,377,3428,2280,45094,1473,52652,3,8,5,105,7,128,485,54,36,155,24,754,152,22,4,13,6,197,612,189,79,232,11,1123,5264,3665,2365,31882,1244,44420,203,0,60,3,12,278,99,23,20,173,5,320,954,359,200,2149,90,3752,354,109,32,248,22,765,156,23,10,20,4,213,202,16,8,19,3,248,757,748,429,8345,255,10534,737,278,76,657,41,1789,45,3,3,20,4,75,40,15,5,44,3,107,400,39,9,41,27,516,146,26,24,47,0,243,104,30,13,35,4,186,201,88,60,55,5,409,699,74,47,183,26,1029,126,18,14,62,8,228,949,419,266,1874,80,3588,258,37,13,28,3,339,54,9,0,7,3,73,120,5,5,13,5,148,78,27,3,53,8,169,30,7,3,0,0,40,42,4,0,0,7,53,230,97,52,368,11,758,1729,373,225,670,82,3079,367,236,154,3630,2282,6669,15973,10429,6500,96225,5755,134882,14087,7194
11102,212,1986,1429,25731,973,30331,3,9,4,109,0,125,144,19,18,85,3,269,85,4,5,11,4,109,458,116,86,197,14,871,3620,2128,1479,17897,792,25916,106,4,31,0,11,152,62,13,12,97,3,187,532,203,92,1273,52,2152,92,25,13,75,5,210,72,13,6,19,3,113,54,12,6,14,5,91,427,469,268,4506,146,5816,251,121,24,318,33,747,31,0,0,3,0,34,22,13,0,7,0,42,32,0,0,4,0,36,54,17,10,35,3,119,110,23,16,14,14,177,217,81,56,39,9,402,211,46,21,65,8,351,63,15,9,25,5,117,470,246,117,1039,30,1902,76,13,3,10,0,102,15,0,0,4,0,19,58,5,4,7,0,74,60,9,3,28,7,107,6,3,0,0,0,9,15,3,0,0,3,21,131,53,31,226,15,456,996,206,113,417,68,1800,246,154,98,2147,1806,4451,8931,6009,3954,54402,4012,77308,7832,4134
11103,506,4115,2768,52461,1869,61719,5,12,4,168,14,203,1013,80,68,194,41,1396,410,32,7,29,6,484,532,205,133,280,18,1168,5758,4288,2753,38729,1462,52990,469,12,111,10,39,641,151,37,20,229,10,447,971,471,270,2750,125,4587,948,215,68,379,48,1658,165,36,18,23,3,245,382,32,13,23,23,473,1024,1007,633,12454,340,15458,1595,411,139,951,81,3177,170,3,0,7,0,180,84,25,3,64,7,183,1468,112,26,106,46,1758,102,34,21,44,6,207,232,74,35,28,32,401,310,95,87,57,20,569,999,163,67,223,43,1495,200,28,24,55,3,310,1071,501,357,2459,105,4493,530,51,6,43,18,648,127,0,3,6,0,136,138,24,26,18,3,209,203,15,11,83,9,321,69,3,0,0,4,76,194,9,3,4,14,224,249,133,70,533,21,1006,3291,527,331,915,163,5227,652,313,215,4296,5092,10568,24018,13063,8290,117621,9665,172657,21459,8898
11201,286,2325,1631,25823,921,30986,5,10,3,229,10,257,126,35,28,91,15,295,53,11,0,8,0,72,560,142,67,140,11,920,4672,2642,1744,18871,690,28619,113,3,22,7,3,148,177,36,37,188,10,448,807,228,156,1619,69,2879,115,63,13,159,7,357,82,17,4,29,4,136,118,28,21,27,4,198,841,778,468,7396,207,9690,441,183,78,726,27,1455,12,0,0,0,0,12,26,15,4,33,7,85,13,3,3,7,0,26,97,30,12,37,0,176,81,36,18,21,8,164,253,78,44,24,20,419,164,23,15,47,8,257,77,27,15,27,7,153,524,233,143,1209,52,2161,61,18,0,13,3,95,25,8,4,3,0,40,95,12,5,7,0,119,74,11,7,44,0,136,4,4,0,0,0,8,24,5,0,3,3,35,139,41,32,125,9,346,1411,352,208,559,87,2617,250,154,126,1973,2388,4891,11726,7551,4908,59445,4570,88200,9816,5046
11202,174,1752,1214,27856,958,31954,3,10,3,422,22,460,149,13,25,81,15,283,23,3,3,11,3,43,283,82,52,118,10,545,2641,1764,1234,18425,659,24723,140,0,44,7,8,199,82,17,12,98,7,216,489,156,127,1588,75,2435,83,27,11,101,12,234,63,11,5,12,3,94,88,20,11,27,9,155,522,522,392,7140,194,8770,715,226,81,989,44,2055,15,0,3,4,0,22,24,20,0,63,3,110,8,5,3,4,0,20,44,22,7,30,3,106,63,20,18,26,10,137,136,55,42,42,12,287,98,23,12,41,4,178,50,6,5,16,5,82,333,166,130,1063,38,1730,33,9,7,0,3,52,20,4,3,3,0,30,41,6,3,15,0,65,37,5,13,38,0,93,7,5,0,3,0,15,5,3,0,0,3,11,57,22,6,114,3,202,874,235,157,476,67,1809,150,113,82,2308,1973,4626,7450,5322,3705,61121,4143,81741,6310,3579
11203,285,2263,1578,26266,1095,31487,6,3,0,81,3,93,220,25,17,125,9,396,49,13,3,8,0,73,532,118,72,155,13,890,6732,2548,1668,18796,931,30675,196,4,50,3,13,266,135,18,22,106,12,293,672,191,128,1563,78,2632,133,71,16,152,10,382,86,12,3,11,3,115,175,12,23,29,18,257,997,644,433,6990,229,9293,445,175,59,500,37,1216,14,0,0,5,0,19,20,15,0,40,4,79,7,3,3,0,0,13,104,20,12,33,3,172,178,37,29,15,20,279,376,83,63,30,8,560,134,17,9,36,3,199,60,11,7,19,3,100,849,239,140,1099,50,2377,62,12,0,7,3,84,6,3,0,5,0,14,54,6,4,5,3,72,60,15,4,57,4,140,9,0,0,0,0,9,11,3,0,0,0,14,187,42,24,119,0,372,1107,271,155,735,76,2344,360,185,160,2212,1872,4789,14261,7059,4682,59202,4500,89704,12565,4895
11301,204,912,636,17514,575,19841,4,9,0,196,4,213,95,9,0,69,4,177,15,0,0,3,0,18,142,55,31,60,6,294,1203,952,587,11662,411,14815,116,0,25,0,6,147,19,3,3,53,3,81,190,79,63,1189,41,1562,49,15,11,54,3,132,15,3,3,12,0,33,589,6,6,7,55,663,193,214,155,4108,111,4781,3860,855,278,2251,237,7481,11,0,0,0,0,11,33,3,4,13,3,56,15,0,3,4,0,22,34,6,6,15,3,64,93,18,7,5,9,132,112,30,16,16,16,190,41,13,7,20,0,81,9,0,5,3,6,23,181,98,47,650,9,985,24,8,3,4,0,39,32,0,0,0,0,32,31,0,3,0,0,34,101,7,7,50,7,172,160,0,6,3,17,186,13,0,0,3,0,16,29,11,0,57,6,103,1145,130,50,195,84,1604,288,75,55,1474,1500,3392,9046,3511,2017,39690,3116,57380,8460,2547
11302,35,259,239,6415,230,7178,0,3,0,52,3,58,34,3,4,27,4,72,13,4,0,0,3,20,85,11,10,17,4,127,534,275,219,4138,142,5308,18,3,8,0,0,29,8,3,4,19,3,37,145,43,30,380,11,609,21,16,3,20,3,63,18,4,0,3,0,25,15,0,0,0,3,18,78,61,44,1262,15,1460,54,17,6,59,0,136,9,0,0,3,0,12,6,0,0,0,0,6,3,0,0,0,0,3,9,0,0,9,0,18,36,6,5,3,0,50,48,6,5,9,3,71,38,5,0,4,0,47,6,0,0,3,0,9,98,25,31,176,5,335,10,5,0,0,0,15,4,3,0,0,0,7,10,0,0,0,0,10,5,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,21,0,43,254,26,16,67,6,369,38,19,15,483,683,1238,1644,807,642,13174,1118,17385,1452,552
11303,166,1669,1377,38308,1103,42623,0,5,0,150,7,162,262,18,26,127,14,447,49,8,3,11,0,71,384,135,102,186,13,820,2196,1756,1209,23899,804,29864,123,0,19,7,7,156,46,10,15,120,3,194,381,228,115,3078,79,3881,121,39,9,141,8,318,57,14,3,25,5,104,108,7,5,27,5,152,438,480,317,8826,266,10327,267,156,45,485,13,966,38,0,3,9,0,50,34,17,11,49,3,114,4,3,0,5,0,12,57,18,10,27,4,116,90,28,13,28,5,164,145,59,50,53,10,317,145,21,14,88,4,272,32,9,3,19,3,66,327,183,115,1352,33,2010,84,10,5,24,4,127,58,0,3,4,6,71,37,4,10,8,3,62,52,9,3,30,0,94,10,0,0,0,0,10,57,0,3,3,3,66,55,40,8,128,6,237,859,194,124,476,55,1708,128,105,79,3174,2407,5893,6810,5225,3699,80867,4873,101474,5890,3502
11401,308,2865,2090,31673,1194,38130,3,14,3,369,9,398,219,24,17,116,16,392,138,14,0,3,5,160,631,121,75,190,24,1041,6418,2946,2223,20853,884,33324,160,4,30,0,13,207,112,30,15,126,5,288,889,253,148,1530,64,2884,242,54,25,172,14,507,132,18,13,29,3,195,60,5,5,19,3,92,819,631,418,6796,204,8868,617,218,77,593,52,1557,20,3,0,6,3,32,50,14,0,31,4,99,11,4,3,3,0,21,313,44,24,95,7,483,144,32,25,37,7,245,228,77,46,28,10,389,241,32,28,67,7,375,93,22,13,17,0,145,810,286,205,1170,29,2500,106,7,5,28,0,146,23,3,3,0,3,32,62,14,18,19,0,113,112,13,15,51,5,196,21,3,0,3,4,31,24,3,0,0,0,27,220,41,30,143,11,445,1208,256,158,501,64,2187,413,184,136,2325,2486,5544,14847,8235,5848,66993,5130,101053,13191,5680
11402,193,1585,1066,14202,398,17444,3,3,3,29,3,41,287,19,17,28,14,365,58,12,4,8,3,85,372,102,49,114,18,655,3594,1681,1187,9985,448,16895,52,0,18,0,0,70,83,23,22,67,6,201,431,143,85,685,39,1383,125,42,12,51,10,240,132,25,4,10,3,174,66,3,0,0,3,72,588,443,237,3772,87,5127,325,112,40,231,26,734,15,0,0,3,3,21,73,13,6,25,3,120,18,3,0,4,0,25,105,30,16,31,8,190,52,7,15,5,3,82,125,45,27,32,11,240,167,29,14,28,7,245,62,9,13,17,0,101,478,176,104,659,14,1431,62,10,3,5,3,83,21,0,0,0,0,21,48,10,4,4,0,66,54,13,6,19,0,92,14,3,0,0,0,17,8,0,0,0,0,8,81,26,8,91,3,209,922,201,121,254,53,1551,155,99,70,1043,1293,2660,8769,4867,3151,31402,2459,50648,7569,3252
11501,780,3847,2628,28473,729,36457,12,0,0,8,3,23,9115,150,196,201,277,9939,616,48,26,52,18,760,943,186,82,180,16,1407,8823,3548,2478,19891,647,35387,1292,15,50,8,50,1415,280,44,14,128,7,473,1137,347,161,1395,60,3100,988,182,59,327,44,1600,334,27,30,32,4,427,3095,38,38,18,85,3274,1960,951,583,7012,189,10695,2441,756,328,1207,157,4889,1377,6,14,7,46,1450,990,135,106,187,56,1474,68,5,6,8,0,87,714,148,74,193,28,1157,186,19,12,7,10,234,653,111,93,44,26,927,729,73,40,94,24,960,337,51,16,39,12,455,1163,375,255,1268,51,3112,292,48,10,41,6,397,1558,30,10,6,32,1636,729,26,15,8,9,787,581,36,32,33,30,712,231,14,6,3,12,266,238,8,5,0,11,262,256,54,30,156,10,506,6924,489,357,547,228,8545,860,225,145,1437,2373,5040,49702,11992,7899,63010,5250,137853,44682,7992
11502,165,840,663,6849,180,8697,3,0,0,3,0,6,571,25,32,42,16,686,105,18,7,6,3,139,246,59,28,43,5,381,2153,979,636,5242,206,9216,79,0,4,0,5,88,82,14,5,25,0,126,337,90,56,327,23,833,135,46,8,60,5,254,59,14,6,14,0,93,167,8,3,0,6,184,312,248,135,1649,64,2408,1071,245,85,365,46,1812,86,0,0,5,0,91,463,37,25,113,31,669,4,3,0,0,0,7,180,26,35,38,5,284,57,5,5,0,0,67,141,23,19,15,0,198,87,14,4,17,4,126,56,5,7,7,0,75,249,91,65,312,16,733,67,20,6,10,3,106,63,3,3,0,0,69,96,0,10,0,0,106,72,4,7,10,0,93,19,3,0,4,0,26,14,0,0,3,3,20,60,13,15,51,3,142,946,110,88,185,44,1373,145,43,47,394,753,1382,8290,2986,2004,15789,1421,30490,7365,2029
11503,127,917,598,8287,268,10197,0,0,0,12,0,12,30,6,7,20,0,63,51,13,3,9,4,80,288,65,52,72,10,487,1770,805,634,5173,233,8615,28,0,7,0,4,39,43,6,6,35,3,93,280,92,64,390,19,845,57,14,6,28,0,105,68,9,5,15,3,100,19,3,4,3,0,29,289,223,135,1739,41,2427,261,86,36,217,19,619,16,0,3,3,0,22,34,27,8,18,0,87,7,3,0,3,0,13,384,99,38,206,32,759,36,3,3,3,0,45,75,32,12,23,4,146,83,16,10,35,3,147,23,4,3,10,0,40,180,84,36,364,15,679,39,6,6,6,4,61,8,5,0,0,0,13,13,4,0,3,0,20,22,3,0,10,0,35,7,0,3,3,0,13,10,0,3,0,0,13,55,16,6,52,0,129,445,108,78,137,10,778,112,71,32,483,1192,1890,4860,2720,1798,17359,1864,28601,4214,1833
11504,142,657,411,5734,169,7113,3,0,0,3,0,6,272,6,11,30,15,334,116,28,3,9,3,159,175,42,36,56,3,312,1252,606,398,3495,137,5888,277,0,9,0,13,299,29,0,3,20,0,52,175,63,30,238,10,516,73,12,8,63,0,156,25,4,3,0,0,32,185,4,4,0,4,197,253,184,80,1087,41,1645,451,166,36,277,28,958,23,0,0,0,0,23,140,23,3,18,5,189,3,0,0,0,0,3,561,155,42,212,28,998,39,3,0,6,3,51,83,26,13,12,0,134,69,9,8,14,6,106,38,5,4,4,3,54,154,48,25,193,5,425,39,3,3,6,0,51,49,3,0,0,3,55,52,6,0,4,3,65,55,6,0,7,3,71,35,3,0,0,0,38,11,0,0,0,0,11,41,8,5,26,4,84,691,92,36,90,33,942,113,37,22,406,672,1250,5624,2199,1193,12010,1191,22217,5037,1464
11601,1115,3113,2200,26548,1223,34199,23,18,8,109,25,183,3702,42,77,130,139,4090,1230,59,32,58,36,1415,899,186,84,215,30,1414,6322,2930,1951,17250,903,29356,5746,41,138,9,290,6224,333,43,19,114,10,519,1162,271,172,1210,69,2884,1428,191,82,338,83,2122,544,35,19,46,13,657,4445,48,29,27,176,4725,1340,801,476,5851,248,8716,2330,515,166,710,125,3846,1028,0,6,10,33,1077,1654,155,46,113,88,2056,154,7,9,4,5,179,2853,405,148,466,132,4004,715,48,41,12,58,874,442,83,44,44,28,641,1233,87,40,120,29,1509,334,25,13,40,10,422,964,252,180,892,41,2329,1027,45,21,31,46,1170,929,3,3,4,19,958,307,7,8,10,14,346,794,21,24,27,47,913,945,34,24,12,25,1040,295,0,3,0,13,311,122,40,15,134,10,321,10856,534,323,488,561,12762,1672,283,194,2016,3338,7503,56943,10322,6595,57038,7867,138765,52114,6983
11602,390,1442,916,11757,370,14875,5,4,3,30,4,46,1371,22,28,64,54,1539,302,26,20,16,14,378,372,100,62,97,12,643,2855,1287,884,7191,320,12537,1964,16,38,0,87,2105,88,11,8,40,8,155,422,118,62,496,29,1127,319,68,31,118,16,552,153,22,6,10,6,197,1584,12,8,3,50,1657,523,295,223,2185,66,3292,816,245,99,402,58,1620,180,0,3,0,3,186,234,45,6,25,17,327,48,0,7,0,3,58,1520,237,143,443,78,2421,370,24,5,8,44,451,225,38,30,19,8,320,389,34,26,60,9,518,96,11,12,24,6,149,336,110,61,436,20,963,162,16,7,17,5,207,513,7,3,0,32,555,186,6,5,3,13,213,275,11,14,18,16,334,84,3,0,4,3,94,56,0,0,3,3,62,69,16,10,45,3,143,2954,243,119,245,153,3714,511,96,79,827,2013,3526,19372,4565,2918,24586,3523,54964,17513,3037
11603,1213,2577,1566,21317,1273,27946,13,9,5,209,11,247,1360,23,38,106,79,1606,797,37,15,57,27,933,436,92,76,101,23,728,4484,2234,1314,12980,948,21960,8063,48,153,21,447,8732,199,18,11,74,8,310,778,219,111,799,45,1952,620,95,47,160,62,984,388,40,23,29,18,498,2998,36,23,37,151,3245,845,491,277,3422,142,5177,931,245,83,471,52,1782,78,0,0,0,10,88,948,105,20,42,68,1183,128,4,3,0,5,140,1583,301,134,404,85,2507,651,47,41,37,40,816,342,57,33,33,21,486,652,54,21,87,12,826,140,24,11,17,6,198,680,183,118,526,35,1542,405,36,12,20,9,482,604,3,3,5,28,643,220,17,9,10,11,267,980,30,14,41,48,1113,875,24,8,5,53,965,474,0,6,6,40,526,138,26,22,86,5,277,11449,449,236,318,764,13216,1811,264,139,1860,4288,8362,45283,7788,4572,43280,8814,109737,41445,5349
11701,322,706,478,5083,243,6832,5,3,0,64,4,76,2409,25,42,40,99,2615,402,24,10,8,9,453,86,32,19,19,4,160,1562,632,361,3365,228,6148,831,14,33,7,59,944,111,11,6,31,6,165,264,69,36,223,23,615,2355,221,85,310,124,3095,144,17,6,3,3,173,619,6,6,3,20,654,443,194,116,1598,61,2412,1053,116,59,234,39,1501,74,0,0,0,3,77,438,23,3,20,16,500,128,3,4,5,0,140,504,66,36,55,14,675,378,20,14,10,24,446,163,23,13,13,7,219,180,8,4,7,6,205,260,3,4,3,6,276,275,64,18,177,11,545,331,12,7,7,14,371,103,3,0,0,7,113,62,3,3,4,0,72,680,18,9,15,21,743,738,18,8,4,29,797,159,0,0,0,8,167,35,7,3,27,4,76,5902,159,104,105,266,6536,720,51,51,357,1896,3075,21736,2551,1538,11797,3254,40876,20151,1711
11702,442,1222,806,6866,310,9646,16,0,0,90,14,120,3006,57,46,84,95,3288,207,10,3,14,9,243,200,69,41,48,3,361,2708,1176,746,5563,260,10453,586,5,19,4,38,652,147,29,14,61,3,254,435,149,69,516,22,1191,3534,182,60,246,156,4178,191,22,13,13,8,247,491,23,5,11,25,555,858,550,306,3445,115,5274,1218,181,72,301,46,1818,85,0,5,0,3,93,1329,85,62,47,73,1596,513,12,0,3,29,557,211,40,17,25,16,309,206,14,0,4,4,228,287,40,22,15,13,377,193,29,16,34,4,276,115,17,7,22,3,164,432,126,62,504,24,1148,383,19,18,4,22,446,69,3,3,3,0,78,62,6,3,6,0,77,359,17,19,31,23,449,266,10,7,6,21,310,2398,5,24,5,155,2587,85,33,18,91,0,227,5584,283,197,259,230,6553,805,67,47,517,3025,4461,27421,4481,2727,18838,4749,58216,25176,2846
11703,706,3387,2335,21004,699,28131,21,22,5,348,13,409,11249,230,174,205,193,12051,472,45,16,43,6,582,866,262,126,133,16,1403,11426,3566,2302,18029,712,36035,736,11,37,4,26,814,708,64,53,234,32,1091,1676,468,270,1848,48,4310,2652,292,114,369,92,3519,557,81,27,29,4,698,1256,45,28,16,22,1367,3714,1494,839,10597,304,16948,1995,490,163,696,55,3399,1367,0,8,8,43,1426,867,76,34,95,41,1113,221,16,3,4,6,250,477,95,60,71,12,715,596,36,35,17,24,708,1369,113,84,48,20,1634,871,109,54,123,16,1173,1356,62,34,75,34,1561,1670,398,238,1845,65,4216,684,42,13,25,12,776,203,8,6,0,5,222,308,26,22,11,4,371,837,38,25,66,14,980,440,19,3,3,10,475,1323,5,11,5,77,1421,362,77,50,273,10,772,11878,713,533,798,338,14260,1153,151,128,1056,25294,27782,64016,12441,7830,58078,28247,170612,56658,7997
11801,1044,3884,2694,18171,586,26379,8,12,0,22,0,42,2629,162,121,158,81,3151,397,30,13,31,9,480,792,194,129,121,14,1250,11593,3607,2248,15365,633,33446,336,5,13,4,10,368,1077,111,72,215,34,1509,2149,412,245,1355,69,4230,1822,361,122,649,52,3006,2284,181,78,112,40,2695,594,36,40,13,12,695,3399,1311,809,8873,249,14641,2112,442,169,653,73,3449,384,6,3,5,3,401,361,85,31,192,27,696,49,7,0,3,0,59,264,47,28,40,15,394,429,30,26,6,23,514,1107,115,79,35,38,1374,2261,285,146,279,37,3008,2454,193,108,175,53,2983,1336,335,245,1521,65,3502,397,26,21,24,9,477,125,9,5,5,0,144,2269,95,55,18,51,2488,624,30,18,50,17,739,160,13,4,3,7,187,118,0,3,0,5,126,257,47,25,158,6,493,11757,1146,771,946,286,14906,1283,266,154,1043,10785,13531,55871,13483,8475,50245,13289,141363,48005,8731
11802,822,3145,2103,21508,797,28375,11,9,0,202,7,229,12030,177,211,220,233,12871,484,25,26,33,17,585,508,151,86,86,12,843,8321,2812,1852,15099,591,28675,663,7,60,9,32,771,738,54,38,150,30,1010,1333,316,193,1284,48,3174,5196,752,288,1252,240,7728,739,82,43,47,17,928,1105,38,21,4,20,1188,2930,1270,721,9400,270,14591,2678,481,197,922,128,4406,519,3,8,3,12,545,863,121,80,166,35,1265,57,9,0,3,0,69,748,98,66,94,22,1028,679,38,18,16,41,792,765,87,72,38,26,988,982,95,47,98,18,1240,1312,60,39,90,31,1532,1319,283,195,1232,48,3077,500,22,15,14,13,564,326,8,5,0,0,339,620,23,19,16,16,694,943,25,20,57,38,1083,229,11,11,0,7,258,414,0,3,0,14,431,245,48,23,164,6,486,10574,665,423,584,315,12561,1141,209,142,1293,7811,10596,59794,11124,7025,54084,10895,142922,53847,7430
11901,1838,2968,1841,25501,1233,33381,19,12,3,89,7,130,7688,95,98,160,334,8375,682,34,17,46,44,823,385,88,30,81,10,594,4877,2618,1518,16633,858,26504,998,9,76,0,46,1129,333,37,19,122,23,534,1063,219,93,1056,67,2498,5170,531,216,838,265,7020,328,41,6,25,0,400,1863,24,14,18,53,1972,1190,754,379,6347,214,8884,4021,693,243,1021,135,6113,1233,0,4,16,49,1302,15640,1149,434,498,1070,18791,2644,173,38,87,128,3070,816,132,67,110,40,1165,708,28,32,25,40,833,306,98,49,38,22,513,1115,63,34,65,37,1314,297,19,10,42,6,374,691,265,164,873,25,2018,512,31,8,11,28,590,292,5,4,3,4,308,127,14,10,8,0,159,668,25,18,40,19,770,333,17,7,12,12,381,8390,14,50,15,444,8913,124,36,13,110,3,286,11493,668,269,519,682,13631,2579,307,184,1787,5040,9897,78423,11167,5948,56196,10938,162672,73788,8005
