region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SSC10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,94,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,43,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,3,10,13,0,0,0,70,59,129
SSC10326,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,90,89,179,10,3,13,7,0,7,4,0,4,3,0,3,0,0,0,6,7,13,123,102,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,14,19,33,3,7,10,144,133,277
SSC10327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,66,3,0,3,0,0,0,10,0,10,0,0,0,0,0,0,3,7,10,52,37,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,46,3,7,10,0,3,3,81,67,148
SSC10328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,62,3,0,3,3,0,3,0,0,0,0,0,0,3,4,7,3,4,7,43,39,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,13,38,0,3,3,0,0,0,71,55,126
SSC10329,15,23,38,13,21,34,67,54,121,0,0,0,4,0,4,526,389,915,23,42,65,3,0,3,3,0,3,11,3,14,4,6,10,9,9,18,678,547,1225,9,9,18,4,3,7,0,0,0,7,3,10,0,8,8,0,0,0,20,23,43,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,6,6,12,12,0,12,38,29,67,6,4,10,0,0,0,0,0,0,6,4,10,31,33,64,42,83,125,5,9,14,800,705,1505
SSC10330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,22,20,42
SSC10331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,74,172,10,17,27,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,111,97,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,15,10,25,6,0,6,145,115,260
SSC10332,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,89,91,180,14,20,34,12,0,12,0,0,0,4,0,4,4,0,4,50,51,101,178,162,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,34,15,17,32,10,5,15,223,198,421
SSC10333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,80,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,51,45,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,3,6,9,0,0,0,59,55,114
SSC10334,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,37,25,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,44,29,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,31,5,5,10,0,0,0,69,45,114
SSC10335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,59,138,6,4,10,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,94,63,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,13,25,20,12,32,3,5,8,132,93,225
SSC10336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,89,7,5,12,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,61,49,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,3,12,15,4,0,4,72,73,145
SSC10337,108,128,236,27,76,103,0,3,3,0,0,0,7,6,13,1246,829,2075,65,108,173,37,0,37,24,3,27,15,3,18,20,5,25,52,48,100,1601,1209,2810,120,165,285,0,0,0,0,0,0,25,22,47,6,14,20,0,5,5,151,206,357,0,0,0,0,0,0,3,4,7,0,3,3,0,4,4,3,11,14,8,3,11,162,220,382,11,17,28,0,0,0,0,0,0,11,17,28,37,53,90,109,187,296,33,25,58,1953,1711,3664
SSC10338,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,140,117,257,7,8,15,10,0,10,0,0,0,0,0,0,3,3,6,3,3,6,163,138,301,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,19,23,21,26,47,5,3,8,200,186,386
SSC10339,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,408,310,718,29,24,53,102,0,102,6,0,6,0,0,0,4,4,8,12,10,22,564,351,915,0,0,0,0,0,0,0,0,0,7,7,14,3,3,6,0,0,0,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,10,23,0,0,0,0,0,0,0,0,0,0,0,0,28,53,81,29,47,76,12,7,19,646,468,1114
SSC10340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,84,3,3,6,3,0,3,3,0,3,0,0,0,0,0,0,3,3,6,56,46,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,3,6,9,0,0,0,64,56,120
SSC10341,7,5,12,7,18,25,0,0,0,0,0,0,0,0,0,271,246,517,23,23,46,5,0,5,9,0,9,14,3,17,0,0,0,16,16,32,352,311,663,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,3,6,3,9,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,6,3,5,8,12,11,23,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,34,49,83,3,3,6,409,385,794
SSC10342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,52,116,0,4,4,7,0,7,0,0,0,0,0,0,0,0,0,10,4,14,81,60,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,10,17,27,0,0,0,95,84,179
SSC10343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,69,3,7,10,9,3,12,0,0,0,0,0,0,0,0,0,3,4,7,61,37,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,22,3,3,6,3,3,6,81,51,132
SSC10344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,71,155,5,0,5,5,0,5,0,3,3,0,0,0,0,3,3,4,0,4,98,77,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,7,17,24,3,0,3,122,100,222
SSC10345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,27,0,3,3,0,3,3,0,0,0,0,0,0,3,0,3,4,3,7,25,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,35,3,3,6,0,0,0,51,33,84
SSC10346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,61,125,3,9,12,6,0,6,0,0,0,0,0,0,3,0,3,3,0,3,79,70,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,16,12,28,22,21,43,0,3,3,121,106,227
SSC10347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,84,201,6,3,9,4,0,4,0,0,0,0,0,0,0,0,0,10,4,14,137,91,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,43,24,16,40,5,3,8,193,126,319
SSC10348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,13,8,21,9,7,16,0,0,0,63,49,112
SSC10349,0,0,0,28,9,37,0,0,0,0,0,0,14,11,25,2420,2250,4670,274,268,542,66,0,66,55,7,62,55,10,65,35,23,58,218,186,404,3165,2764,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,41,26,15,41,0,0,0,0,0,0,5,0,5,5,0,5,106,120,226,369,439,808,87,70,157,3758,3408,7166
SSC10350,44,49,93,96,172,268,0,0,0,0,0,0,21,13,34,913,688,1601,33,82,115,9,0,9,63,21,84,103,21,124,15,3,18,63,79,142,1360,1128,2488,209,206,415,0,0,0,0,0,0,10,16,26,5,3,8,0,3,3,224,228,452,0,0,0,0,3,3,0,9,9,6,3,9,4,0,4,10,15,25,17,3,20,251,246,497,24,15,39,3,0,3,0,0,0,27,15,42,97,139,236,118,169,287,15,17,32,1868,1714,3582
SSC10351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,72,0,8,8,4,0,4,0,0,0,3,0,3,0,0,0,5,3,8,49,46,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,40,9,7,16,0,3,3,75,79,154
SSC10352,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,34,36,70,4,3,7,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,42,45,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,5,5,10,0,0,0,54,57,111
SSC10353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,55,3,0,3,3,0,3,0,0,0,0,0,0,3,3,6,3,0,3,43,27,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28,3,7,10,0,0,0,62,46,108
SSC10354,15,17,32,0,0,0,0,0,0,0,0,0,0,0,0,119,70,189,4,3,7,3,0,3,4,0,4,0,0,0,5,0,5,5,9,14,155,99,254,5,0,5,0,0,0,0,0,0,3,6,9,0,4,4,0,3,3,8,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,0,4,4,0,0,0,0,0,0,0,4,4,18,19,37,9,32,41,7,6,13,197,173,370
SSC10355,3,0,3,77,95,172,0,4,4,0,0,0,3,3,6,430,312,742,22,36,58,16,0,16,18,4,22,16,0,16,3,0,3,69,61,130,657,515,1172,9,14,23,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,14,26,3,0,3,0,0,0,3,0,3,3,4,7,0,4,4,9,8,17,5,7,12,26,29,55,4,0,4,0,0,0,0,0,0,4,0,4,17,26,43,40,77,117,6,9,15,750,656,1406
SSC10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,37,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,7,4,11,0,0,0,34,27,61
SSC10357,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,68,51,119,3,5,8,3,0,3,0,0,0,0,0,0,0,0,0,3,3,6,80,59,139,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,15,27,11,24,35,0,0,0,109,98,207
SSC10358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,161,332,8,15,23,15,0,15,3,0,3,11,13,24,4,0,4,9,12,21,221,201,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,15,32,18,38,56,3,4,7,259,261,520
SSC10359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,50,121,0,7,7,6,0,6,5,0,5,0,0,0,0,0,0,0,0,0,82,57,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,21,26,0,5,5,93,83,176
SSC10360,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,86,62,148,5,6,11,3,3,6,0,0,0,0,0,0,0,0,0,3,5,8,103,76,179,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,16,29,3,3,6,125,101,226
SSC10361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,55,4,0,4,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,39,27,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,3,0,3,3,3,6,51,34,85
SSC10362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,36,92,5,0,5,3,0,3,0,0,0,3,0,3,0,3,3,0,0,0,67,39,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24,6,9,15,0,0,0,88,61,149
SSC10363,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,161,192,353,16,10,26,5,0,5,4,0,4,13,0,13,3,3,6,22,22,44,224,230,454,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,24,34,58,32,45,77,11,11,22,294,324,618
SSC10364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,72,3,6,9,8,0,8,0,0,0,0,0,0,0,0,0,6,4,10,54,45,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,7,11,18,0,0,0,74,65,139
SSC10365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,81,167,0,5,5,14,0,14,0,0,0,0,0,0,0,0,0,5,0,5,105,86,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,10,16,26,3,0,3,133,121,254
SSC10366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,62,136,0,3,3,4,0,4,3,0,3,0,0,0,0,3,3,6,0,6,87,68,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,9,13,22,0,0,0,104,89,193
SSC10367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,107,4,0,4,9,0,9,0,0,0,4,0,4,0,0,0,5,4,9,75,58,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,27,10,12,22,5,0,5,106,81,187
SSC10368,6,5,11,5,0,5,0,0,0,0,0,0,0,0,0,447,382,829,43,24,67,16,0,16,9,0,9,3,3,6,4,4,8,10,9,19,543,427,970,0,3,3,0,0,0,0,0,0,5,3,8,0,3,3,0,0,0,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,12,12,24,4,0,4,0,0,0,0,0,0,4,0,4,14,18,32,52,95,147,16,9,25,641,561,1202
SSC10369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10370,7,4,11,5,7,12,0,0,0,0,0,0,0,0,0,492,428,920,45,33,78,23,0,23,5,0,5,4,0,4,0,5,5,5,5,10,586,482,1068,3,3,6,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,16,6,22,0,0,0,0,0,0,0,0,0,0,0,0,19,22,41,53,92,145,11,14,25,685,616,1301
SSC10371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,51,3,0,3,3,0,3,3,3,6,0,0,0,3,0,3,3,0,3,38,31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,8,34,5,3,8,3,3,6,75,45,120
SSC10372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,46,99,0,7,7,5,0,5,3,3,6,0,0,0,0,0,0,11,3,14,72,59,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,57,4,12,16,6,0,6,116,94,210
SSC10373,0,4,4,8,0,8,0,0,0,0,0,0,0,0,0,185,141,326,16,22,38,8,3,11,3,0,3,0,0,0,6,0,6,27,33,60,253,203,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,22,36,21,52,73,13,10,23,304,287,591
SSC10374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,43,122,4,5,9,3,0,3,4,0,4,0,0,0,0,0,0,3,0,3,93,48,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,9,14,23,0,0,0,105,70,175
SSC10375,23,22,45,3,3,6,0,0,0,0,0,0,0,0,0,175,148,323,7,14,21,12,0,12,3,0,3,0,0,0,6,0,6,3,3,6,232,190,422,0,3,3,0,0,0,0,0,0,8,4,12,0,4,4,3,0,3,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,16,11,27,0,3,3,0,0,0,0,0,0,0,3,3,16,14,30,34,48,82,0,4,4,298,270,568
SSC10376,77,47,124,11,22,33,3,0,3,0,0,0,3,3,6,932,813,1745,48,70,118,20,0,20,12,0,12,17,5,22,10,9,19,35,28,63,1168,997,2165,8,5,13,0,0,0,0,0,0,24,11,35,8,6,14,0,3,3,40,25,65,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,10,9,19,53,37,90,3,3,6,0,0,0,0,0,0,3,3,6,43,68,111,118,193,311,14,14,28,1399,1312,2711
SSC10377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,53,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,38,25,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,7,14,3,0,3,48,36,84
SSC10378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,62,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,3,3,6,43,33,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,16,46,3,3,6,4,0,4,83,52,135
SSC10379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,18,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,6,0,0,0,24,21,45
