region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SSC10534,4,0,4,0,3,3,0,3,3,0,0,0,0,6,6,3,0,3,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,6,6,3,9,16,15,31
SSC10535,4,10,14,17,19,36,0,5,5,4,5,9,21,29,50,23,17,40,11,10,21,4,5,9,38,32,70,0,6,6,0,0,0,9,0,9,0,0,0,0,0,0,9,6,15,3,4,7,0,0,0,0,0,0,0,6,6,0,0,0,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,18,9,27,93,96,189
SSC10536,52,45,97,247,202,449,12,6,18,0,9,9,259,217,476,132,148,280,13,19,32,3,3,6,148,170,318,7,24,31,6,19,25,3,14,17,6,16,22,0,0,0,22,73,95,3,9,12,4,0,4,0,0,0,0,6,6,0,0,0,7,15,22,6,0,6,3,5,8,0,0,0,9,5,14,277,316,593,774,841,1615
SSC10537,13,14,27,48,40,88,22,23,45,9,4,13,79,67,146,36,33,69,24,15,39,7,4,11,67,52,119,0,6,6,0,0,0,8,0,8,8,5,13,0,0,0,16,11,27,9,15,24,4,3,7,0,0,0,3,10,13,0,0,0,16,28,44,0,3,3,0,8,8,0,0,0,0,11,11,26,45,71,217,228,445
SSC10538,3,0,3,7,5,12,3,3,6,0,0,0,10,8,18,5,4,9,0,3,3,0,0,0,5,7,12,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,28,25,53
SSC10539,5,10,15,23,23,46,9,11,20,12,9,21,44,43,87,11,9,20,13,13,26,12,14,26,36,36,72,3,0,3,0,3,3,10,0,10,0,9,9,0,0,0,13,12,25,4,8,12,4,0,4,0,3,3,10,7,17,0,0,0,18,18,36,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,122,126,248
SSC10540,10,17,27,44,57,101,10,14,24,28,35,63,82,106,188,13,9,22,26,25,51,57,66,123,96,100,196,0,0,0,0,0,0,4,0,4,3,6,9,0,0,0,7,6,13,44,37,81,8,3,11,7,3,10,0,13,13,0,0,0,59,56,115,0,0,0,0,3,3,0,0,0,0,3,3,32,37,69,286,325,611
SSC10541,0,0,0,10,12,22,5,7,12,7,6,13,22,25,47,3,5,8,7,3,10,3,3,6,13,11,24,0,3,3,0,0,0,3,0,3,3,0,3,0,0,0,6,3,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,4,0,0,0,0,4,4,3,10,13,49,53,102
SSC10542,64,56,120,108,124,232,46,30,76,39,37,76,193,191,384,13,35,48,53,41,94,50,60,110,116,136,252,3,7,10,4,4,8,9,6,15,16,16,32,0,0,0,32,33,65,42,70,112,11,24,35,3,5,8,24,53,77,0,3,3,80,155,235,3,3,6,5,21,26,0,0,0,8,24,32,159,140,299,652,735,1387
SSC10543,14,4,18,48,37,85,0,0,0,0,7,7,48,44,92,27,22,49,24,26,50,3,5,8,54,53,107,0,0,0,3,3,6,0,3,3,3,7,10,0,0,0,6,13,19,0,0,0,5,5,10,0,0,0,5,11,16,0,0,0,10,16,26,0,0,0,0,6,6,0,0,0,0,6,6,26,17,43,158,153,311
SSC10544,7,5,12,19,18,37,7,0,7,0,3,3,26,21,47,11,14,25,9,11,20,0,0,0,20,25,45,0,0,0,0,0,0,3,3,6,3,4,7,0,0,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,74,70,144
SSC10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10546,8,17,25,35,46,81,11,7,18,6,15,21,52,68,120,32,34,66,10,12,22,24,26,50,66,72,138,3,3,6,0,0,0,11,0,11,6,17,23,0,0,0,20,20,40,21,22,43,3,6,9,0,0,0,8,10,18,0,0,0,32,38,70,0,0,0,0,7,7,0,0,0,0,7,7,40,38,78,218,260,478
SSC10547,4,4,8,9,6,15,0,0,0,0,0,0,9,6,15,4,6,10,3,0,3,0,3,3,7,9,16,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,5,4,9,0,0,0,0,3,3,0,0,0,0,0,0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,35,26,61
SSC10548,0,0,0,7,5,12,3,0,3,3,3,6,13,8,21,3,9,12,5,4,9,3,5,8,11,18,29,3,0,3,0,0,0,0,3,3,0,0,0,3,0,3,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,4,8,12,37,37,74
SSC10549,37,35,72,129,103,232,45,54,99,3,3,6,177,160,337,90,96,186,3,0,3,3,3,6,96,99,195,0,3,3,0,3,3,30,13,43,20,33,53,0,0,0,50,52,102,0,9,9,0,3,3,3,3,6,17,18,35,0,0,0,20,33,53,0,0,0,0,10,10,0,0,0,0,10,10,209,179,388,589,568,1157
SSC10550,8,15,23,25,31,56,0,0,0,0,6,6,25,37,62,23,20,43,0,0,0,6,4,10,29,24,53,0,3,3,0,0,0,0,4,4,0,3,3,0,0,0,0,10,10,0,3,3,0,3,3,0,0,0,0,3,3,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,13,21,34,75,116,191
SSC10551,20,8,28,38,29,67,7,12,19,9,7,16,54,48,102,21,13,34,12,9,21,11,17,28,44,39,83,4,3,7,0,0,0,7,3,10,3,3,6,0,0,0,14,9,23,13,10,23,0,3,3,0,4,4,0,6,6,0,0,0,13,23,36,0,3,3,0,0,0,0,0,0,0,3,3,32,32,64,177,162,339
SSC10552,0,4,4,4,10,14,0,0,0,0,0,0,4,10,14,5,7,12,0,0,0,0,0,0,5,7,12,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,6,6,12,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,25,33,58
SSC10553,203,207,410,554,546,1100,225,167,392,161,152,313,940,865,1805,454,455,909,142,147,289,120,150,270,716,752,1468,54,58,112,53,85,138,128,86,214,133,244,377,4,9,13,372,482,854,129,191,320,53,92,145,22,35,57,66,112,178,0,0,0,270,430,700,12,31,43,36,85,121,0,0,0,48,116,164,883,1001,1884,3432,3853,7285
SSC10554,25,16,41,43,33,76,28,20,48,6,0,6,77,53,130,45,30,75,0,3,3,3,3,6,48,36,84,0,0,0,0,0,0,0,5,5,5,11,16,0,0,0,5,16,21,8,3,11,0,0,0,0,3,3,0,6,6,0,0,0,8,12,20,0,3,3,0,0,0,0,0,0,0,3,3,28,15,43,191,151,342
SSC10555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10556,20,13,33,56,55,111,8,10,18,3,5,8,67,70,137,34,37,71,5,7,12,8,4,12,47,48,95,0,0,0,0,0,0,7,0,7,7,9,16,0,0,0,14,9,23,16,9,25,0,9,9,0,3,3,8,9,17,0,0,0,24,30,54,0,0,0,3,0,3,0,0,0,3,0,3,24,22,46,199,192,391
SSC10557,11,9,20,28,33,61,4,0,4,0,0,0,32,33,65,10,12,22,0,0,0,4,0,4,14,12,26,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,3,5,8,0,3,3,0,0,0,0,3,3,5,0,5,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,33,32,65,98,97,195
SSC10558,163,140,303,506,501,1007,112,80,192,80,79,159,698,660,1358,203,198,401,187,168,355,89,101,190,479,467,946,21,27,48,13,6,19,75,24,99,55,84,139,3,3,6,167,144,311,127,155,282,21,31,52,21,28,49,65,106,171,3,0,3,237,320,557,15,6,21,24,50,74,3,3,6,42,59,101,356,346,702,2142,2136,4278
SSC10559,6,9,15,12,15,27,3,3,6,0,0,0,15,18,33,3,3,6,9,5,14,3,0,3,15,8,23,0,3,3,0,0,0,0,0,0,3,5,8,0,0,0,3,8,11,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,47,59,106
SSC10560,4,3,7,9,6,15,4,12,16,0,0,0,13,18,31,3,6,9,3,3,6,0,0,0,6,9,15,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,31,40,71
SSC10561,4,0,4,0,0,0,5,5,10,0,0,0,5,5,10,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,8,0,8,20,11,31
SSC10562,4,0,4,6,9,15,0,0,0,0,0,0,6,9,15,6,4,10,0,0,0,0,3,3,6,7,13,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,24,29,53
SSC10563,3,3,6,21,17,38,0,9,9,3,0,3,24,26,50,21,19,40,8,4,12,4,8,12,33,31,64,0,0,0,0,0,0,3,0,3,3,4,7,0,0,0,6,4,10,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,6,0,5,5,0,0,0,0,0,0,0,5,5,21,13,34,87,88,175
SSC10564,3,3,6,11,17,28,0,0,0,3,0,3,14,17,31,10,14,24,0,0,0,0,0,0,10,14,24,0,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,18,42,54,61,115
SSC10565,20,18,38,80,52,132,13,17,30,6,11,17,99,80,179,37,41,78,20,36,56,15,13,28,72,90,162,3,5,8,0,0,0,6,4,10,4,10,14,0,0,0,13,19,32,7,8,15,0,5,5,4,3,7,0,14,14,0,0,0,11,30,41,6,0,6,4,8,12,0,0,0,10,8,18,28,36,64,253,281,534
SSC10566,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC10567,71,76,147,260,247,507,63,65,128,14,13,27,337,325,662,210,218,428,68,61,129,15,12,27,293,291,584,18,23,41,5,13,18,32,20,52,32,50,82,0,0,0,87,106,193,33,70,103,7,16,23,8,5,13,14,27,41,0,0,0,62,118,180,0,6,6,3,15,18,0,0,0,3,21,24,273,280,553,1126,1217,2343
SSC10568,0,0,0,5,0,5,0,0,0,3,0,3,8,0,8,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,0,17
SSC10569,5,3,8,12,9,21,0,3,3,3,0,3,15,12,27,4,7,11,3,3,6,3,0,3,10,10,20,0,0,0,0,0,0,6,0,6,4,4,8,0,0,0,10,4,14,0,3,3,0,0,0,0,0,0,4,4,8,0,0,0,4,7,11,0,0,0,3,0,3,0,0,0,3,0,3,22,20,42,69,56,125
SSC10570,3,0,3,3,0,3,3,0,3,0,0,0,6,0,6,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,8,20
SSC10571,50,55,105,148,143,291,55,51,106,12,17,29,215,211,426,86,86,172,38,26,64,12,17,29,136,129,265,8,8,16,3,3,6,19,3,22,13,17,30,0,0,0,43,31,74,49,61,110,9,13,22,8,9,17,24,26,50,0,0,0,90,109,199,0,0,0,8,11,19,0,0,0,8,11,19,59,60,119,601,606,1207
SSC10572,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,6,16
SSC10573,0,8,8,10,13,23,0,0,0,0,0,0,10,13,23,8,6,14,3,0,3,0,0,0,11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,23,40,31,71
SSC10574,146,119,265,308,283,591,239,255,494,65,59,124,612,597,1209,187,136,323,209,250,459,77,82,159,473,468,941,19,15,34,9,20,29,44,27,71,35,53,88,3,3,6,110,118,228,195,201,396,39,33,72,31,28,59,77,89,166,3,0,3,345,351,696,6,24,30,12,33,45,0,0,0,18,57,75,385,393,778,2089,2103,4192
SSC10575,43,55,98,141,121,262,88,89,177,15,22,37,244,232,476,73,78,151,96,99,195,27,30,57,196,207,403,10,12,22,3,11,14,22,7,29,23,33,56,3,0,3,61,63,124,102,99,201,24,22,46,13,16,29,27,58,85,0,4,4,166,199,365,5,7,12,0,22,22,0,0,0,5,29,34,187,187,374,902,972,1874
SSC10576,98,95,193,256,197,453,156,103,259,111,116,227,523,416,939,216,200,416,99,89,188,74,56,130,389,345,734,37,25,62,11,25,36,38,18,56,36,50,86,3,3,6,125,121,246,126,132,258,26,26,52,9,19,28,23,37,60,0,4,4,184,218,402,7,11,18,18,25,43,0,4,4,25,40,65,487,450,937,1831,1685,3516
SSC10577,44,39,83,93,111,204,49,57,106,4,10,14,146,178,324,115,100,215,0,0,0,6,10,16,121,110,231,3,0,3,0,0,0,8,11,19,17,26,43,3,0,3,31,37,68,0,10,10,3,4,7,3,7,10,3,11,14,0,0,0,9,32,41,0,0,0,3,4,7,0,0,0,3,4,7,153,137,290,507,537,1044
SSC10578,0,3,3,10,8,18,0,0,0,4,0,4,14,8,22,6,3,9,3,3,6,6,0,6,15,6,21,0,3,3,0,0,0,3,3,6,3,3,6,0,0,0,6,9,15,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,3,5,3,8,40,36,76
SSC10579,5,6,11,15,11,26,8,9,17,3,0,3,26,20,46,28,11,39,0,0,0,0,3,3,28,14,42,0,0,0,0,3,3,0,3,3,3,4,7,0,0,0,3,10,13,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,6,3,0,3,0,0,0,0,0,0,3,0,3,12,10,22,77,66,143
SSC10580,4,6,10,12,8,20,7,9,16,0,0,0,19,17,36,12,7,19,0,0,0,3,3,6,15,10,25,0,3,3,0,0,0,3,0,3,0,6,6,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,3,0,3,0,0,0,3,0,3,7,10,17,51,56,107
SSC10581,3,3,6,4,9,13,3,0,3,0,3,3,7,12,19,6,3,9,0,0,0,3,0,3,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,3,0,3,0,0,0,3,0,3,14,13,27,36,37,73
SSC10582,3,4,7,8,11,19,0,3,3,0,0,0,8,14,22,11,8,19,0,3,3,0,0,0,11,11,22,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,33,40,73
SSC10583,9,25,34,63,61,124,10,14,24,4,4,8,77,79,156,36,40,76,10,17,27,0,0,0,46,57,103,4,10,14,11,10,21,3,5,8,10,16,26,3,0,3,31,41,72,35,36,71,10,7,17,10,4,14,6,17,23,0,0,0,61,64,125,5,6,11,3,9,12,0,0,0,8,15,23,76,60,136,308,341,649
SSC10584,4,6,10,8,10,18,6,0,6,3,0,3,17,10,27,14,6,20,0,0,0,0,0,0,14,6,20,0,0,0,3,0,3,0,0,0,0,4,4,0,0,0,3,4,7,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,6,0,6,0,0,0,0,3,3,0,0,0,0,3,3,8,9,17,52,38,90
SSC10585,28,22,50,68,73,141,36,34,70,16,16,32,120,123,243,49,34,83,43,35,78,32,30,62,124,99,223,7,6,13,0,0,0,12,6,18,8,8,16,0,0,0,27,20,47,42,59,101,6,7,13,6,3,9,10,9,19,0,0,0,64,78,142,4,0,4,0,5,5,0,0,0,4,5,9,71,68,139,438,415,853
SSC10586,41,39,80,125,118,243,40,40,80,12,5,17,177,163,340,93,78,171,33,38,71,18,14,32,144,130,274,9,11,20,3,11,14,20,7,27,17,35,52,3,0,3,52,64,116,47,62,109,8,13,21,3,12,15,12,29,41,0,0,0,70,116,186,3,3,6,0,18,18,0,0,0,3,21,24,138,160,298,625,693,1318
SSC10587,103,96,199,176,197,373,83,78,161,70,62,132,329,337,666,47,55,102,89,64,153,49,74,123,185,193,378,16,16,32,28,31,59,22,10,32,79,93,172,3,3,6,148,153,301,177,208,385,96,120,216,23,37,60,163,209,372,0,8,8,459,582,1041,14,14,28,50,71,121,0,0,0,64,85,149,675,574,1249,1963,2020,3983
SSC10588,0,0,0,4,7,11,0,5,5,0,0,0,4,12,16,9,3,12,3,0,3,0,4,4,12,7,19,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,3,6,9,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,3,3,0,0,0,0,3,3,7,12,19,29,43,72
SSC10589,3,0,3,4,13,17,4,0,4,0,0,0,8,13,21,6,4,10,0,4,4,3,7,10,9,15,24,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24,31,45,76
SSC10590,0,3,3,13,14,27,3,0,3,0,0,0,16,14,30,14,21,35,3,0,3,0,0,0,17,21,38,0,0,0,0,4,4,3,0,3,0,5,5,0,0,0,3,9,12,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,6,6,35,24,59,71,80,151
SSC10591,30,35,65,65,60,125,21,25,46,6,9,15,92,94,186,31,32,63,15,13,28,11,15,26,57,60,117,7,11,18,7,11,18,10,7,17,18,34,52,3,0,3,45,63,108,88,120,208,51,49,100,8,14,22,55,68,123,3,0,3,205,251,456,0,7,7,7,14,21,0,0,0,7,21,28,124,100,224,560,624,1184
SSC10592,4,4,8,12,11,23,4,5,9,0,0,0,16,16,32,5,5,10,0,9,9,0,0,0,5,14,19,4,0,4,0,0,0,3,0,3,0,7,7,0,0,0,7,7,14,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,7,7,0,0,0,3,0,3,0,0,0,3,0,3,16,17,33,51,65,116
SSC10593,5,3,8,5,6,11,16,10,26,3,3,6,24,19,43,9,8,17,0,3,3,7,0,7,16,11,27,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,57,44,101
SSC10594,3,3,6,6,3,9,3,0,3,0,0,0,9,3,12,5,4,9,0,0,0,0,4,4,5,8,13,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,3,6,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,20,9,29,40,35,75
SSC10595,31,9,40,52,49,101,21,14,35,0,0,0,73,63,136,34,32,66,0,0,0,3,5,8,37,37,74,0,3,3,0,0,0,6,3,9,0,11,11,0,0,0,6,17,23,3,0,3,0,3,3,0,3,3,3,3,6,0,0,0,6,9,15,0,3,3,3,4,7,0,0,0,3,7,10,60,44,104,216,186,402
SSC10596,13,24,37,61,59,120,58,39,97,3,5,8,122,103,225,32,40,72,18,25,43,16,19,35,66,84,150,3,0,3,3,0,3,11,5,16,3,18,21,0,0,0,20,23,43,9,19,28,3,3,6,0,3,3,7,16,23,0,0,0,19,41,60,0,0,0,0,8,8,0,0,0,0,8,8,60,71,131,300,354,654
SSC10597,4,3,7,17,4,21,0,3,3,3,3,6,20,10,30,10,9,19,3,0,3,3,4,7,16,13,29,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,0,0,0,3,0,3,0,4,4,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,53,44,97
SSC10598,3,0,3,23,11,34,0,3,3,0,0,0,23,14,37,6,12,18,4,3,7,0,0,0,10,15,25,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,4,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,3,0,3,3,0,3,6,0,6,21,20,41,66,58,124
SSC10599,66,70,136,170,147,317,58,68,126,27,18,45,255,233,488,168,159,327,43,47,90,16,28,44,227,234,461,8,11,19,0,9,9,40,18,58,42,90,132,0,0,0,90,128,218,3,16,19,4,9,13,6,5,11,9,40,49,0,0,0,22,70,92,0,4,4,7,12,19,0,0,0,7,16,23,322,205,527,989,956,1945
SSC10600,5,0,5,7,11,18,0,0,0,3,0,3,10,11,21,5,5,10,0,0,0,3,0,3,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19,35,23,58
SSC10601,5,0,5,12,7,19,0,0,0,0,0,0,12,7,19,7,22,29,0,0,0,0,0,0,7,22,29,0,3,3,0,0,0,0,3,3,3,4,7,0,0,0,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,19,19,38,49,58,107
SSC10602,7,12,19,37,37,74,12,7,19,4,8,12,53,52,105,25,35,60,0,3,3,3,3,6,28,41,69,0,3,3,0,0,0,5,0,5,3,5,8,0,0,0,8,8,16,0,3,3,0,0,0,0,0,0,3,3,6,0,0,0,3,6,9,0,0,0,3,3,6,0,0,0,3,3,6,22,21,43,124,143,267
SSC10603,32,18,50,113,94,207,33,27,60,0,3,3,146,124,270,111,109,220,0,0,0,0,0,0,111,109,220,8,4,12,3,13,16,8,3,11,22,54,76,0,0,0,41,74,115,3,11,14,3,3,6,0,5,5,7,18,25,4,0,4,17,37,54,0,0,0,4,11,15,0,0,0,4,11,15,153,145,298,504,518,1022
SSC10604,26,35,61,64,72,136,59,68,127,5,0,5,128,140,268,67,92,159,3,3,6,4,14,18,74,109,183,0,7,7,0,3,3,14,8,22,9,19,28,0,0,0,23,37,60,4,9,13,0,0,0,0,3,3,3,4,7,0,0,0,7,16,23,0,0,0,6,5,11,0,0,0,6,5,11,159,145,304,423,487,910
SSC10605,0,0,0,10,5,15,8,0,8,0,5,5,18,10,28,4,4,8,9,11,20,0,0,0,13,15,28,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,6,0,0,0,0,0,0,3,3,6,8,5,13,42,45,87
SSC10606,5,5,10,16,11,27,3,4,7,0,4,4,19,19,38,9,16,25,3,4,7,0,3,3,12,23,35,0,0,0,0,0,0,0,4,4,3,3,6,0,0,0,3,7,10,3,0,3,0,0,0,0,0,0,0,6,6,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,25,19,44,67,79,146
