region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC10513,674,925,1599,1009,1203,2212,3,0,3,163,220,383,3,7,10,2016,2331,4347,7,14,21,130,142,272,13,9,22,8,6,14,35,37,72,72,93,165,39,47,86,72,111,183,415,485,900,8,10,18,5,7,12,272,338,610,190,244,434,6,13,19,4466,5317,9783,281,217,498,123,117,240,98,90,188,0,0,0,79,74,153,79,74,153,3283,3325,6608,71,43,114,994,1018,2012,10069,11126,21195
SSC10514,15,21,36,127,139,266,0,0,0,9,6,15,0,3,3,168,190,358,0,0,0,22,18,40,4,5,9,4,0,4,9,6,15,3,9,12,3,3,6,5,5,10,24,24,48,0,0,0,0,0,0,16,25,41,5,13,18,0,3,3,399,449,848,5,3,8,9,11,20,7,18,25,0,0,0,4,7,11,4,7,11,218,176,394,7,3,10,39,36,75,703,724,1427
SSC10515,0,0,0,25,36,61,0,0,0,0,0,0,0,0,0,29,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,3,0,3,3,0,3,0,5,5,0,0,0,0,0,0,73,72,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,46,3,0,3,10,13,23,107,110,217
SSC10516,36,40,76,230,265,495,0,0,0,26,30,56,4,0,4,158,184,342,3,8,11,14,10,24,0,0,0,4,0,4,0,8,8,0,0,0,6,6,12,8,13,21,50,57,107,0,0,0,7,0,7,58,82,140,18,14,32,0,0,0,586,677,1263,32,48,80,4,8,12,3,3,6,0,0,0,6,4,10,6,4,10,254,248,502,0,3,3,64,52,116,985,1083,2068
SSC10517,436,460,896,1480,1721,3201,0,3,3,384,448,832,26,40,66,2117,2332,4449,17,18,35,152,137,289,8,11,19,20,37,57,40,36,76,50,55,105,32,57,89,199,219,418,337,393,730,17,10,27,44,57,101,459,538,997,186,215,401,10,8,18,5578,6335,11913,510,499,1009,234,213,447,24,24,48,0,0,0,140,159,299,140,159,299,1752,1465,3217,71,48,119,427,403,830,9172,9606,18778
SSC10518,677,781,1458,608,590,1198,3,3,6,147,146,293,3,3,6,1422,1595,3017,8,6,14,234,216,450,9,23,32,23,29,52,16,25,41,24,24,48,22,22,44,103,101,204,98,118,216,8,16,24,11,18,29,87,103,190,83,88,171,7,8,15,2916,3134,6050,34,41,75,1212,1240,2452,0,3,3,0,0,0,26,25,51,26,25,51,578,474,1052,23,11,34,290,288,578,5756,5997,11753
SSC10519,28,37,65,318,318,636,0,3,3,11,21,32,0,5,5,602,622,1224,0,0,0,78,98,176,3,4,7,3,3,6,5,3,8,8,9,17,4,0,4,4,7,11,28,39,67,3,0,3,3,0,3,27,22,49,8,20,28,4,3,7,1109,1177,2286,6,6,12,26,27,53,35,41,76,0,0,0,16,8,24,16,8,24,219,187,406,13,11,24,114,87,201,1566,1581,3147
SSC10520,4,0,4,23,26,49,0,0,0,0,5,5,0,0,0,20,21,41,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,9,17,0,0,0,0,3,3,4,0,4,0,4,4,4,0,4,67,68,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,29,0,0,0,9,5,14,95,87,182
SSC10521,5,0,5,32,31,63,0,0,0,0,3,3,0,0,0,26,34,60,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,15,22,0,0,0,0,0,0,4,5,9,0,0,0,3,0,3,72,94,166,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,6,7,13,38,29,67,0,3,3,19,12,31,140,145,285
SSC10522,0,6,6,234,207,441,0,0,0,4,10,14,0,0,0,173,171,344,3,0,3,0,0,0,8,9,17,0,3,3,3,7,10,0,0,0,3,0,3,0,3,3,44,46,90,3,0,3,10,3,13,27,40,67,17,23,40,0,0,0,529,522,1051,0,3,3,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,138,124,262,5,3,8,89,56,145,764,717,1481
SSC10523,147,165,312,134,112,246,0,3,3,13,14,27,0,0,0,301,285,586,0,0,0,24,26,50,3,3,6,0,3,3,9,12,21,3,3,6,0,5,5,16,18,34,28,21,49,3,3,6,0,0,0,21,19,40,16,32,48,4,3,7,575,562,1137,74,34,108,49,25,74,10,3,13,0,0,0,20,9,29,20,9,29,903,749,1652,44,29,73,373,285,658,2195,1861,4056
SSC10524,198,219,417,698,702,1400,5,0,5,39,43,82,0,3,3,1583,1703,3286,0,5,5,446,462,908,6,7,13,3,13,16,11,16,27,40,42,82,9,6,15,27,30,57,65,77,142,0,3,3,3,5,8,60,81,141,39,48,87,5,10,15,3039,3256,6295,75,92,167,235,241,476,0,0,0,0,0,0,40,39,79,40,39,79,457,375,832,23,13,36,278,256,534,4345,4491,8836
SSC10525,0,0,0,36,25,61,0,0,0,3,3,6,0,0,0,20,23,43,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,4,3,7,0,0,0,0,0,0,6,8,14,3,0,3,0,0,0,78,65,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,0,0,0,11,11,22,99,83,182
SSC10526,27,37,64,144,169,313,0,0,0,13,9,22,0,0,0,445,525,970,0,0,0,51,82,133,3,3,6,0,0,0,3,0,3,4,6,10,3,3,6,11,18,29,28,36,64,3,0,3,0,0,0,20,22,42,15,15,30,0,0,0,743,888,1631,14,10,24,17,28,45,6,4,10,0,0,0,7,7,14,7,7,14,270,221,491,17,6,23,85,82,167,1186,1283,2469
SSC10527,5,13,18,294,312,606,0,0,0,11,11,22,0,0,0,245,295,540,0,3,3,3,0,3,11,6,17,3,3,6,5,3,8,0,0,0,5,8,13,8,10,18,31,26,57,0,0,0,7,6,13,23,33,56,20,27,47,0,6,6,666,749,1415,8,5,13,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,187,139,326,4,6,10,69,45,114,942,960,1902
SSC10528,3,3,6,128,156,284,0,0,0,11,6,17,0,0,0,111,95,206,3,0,3,6,5,11,6,7,13,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,13,12,25,0,0,0,0,3,3,16,25,41,6,3,9,0,4,4,300,324,624,0,0,0,3,3,6,0,0,0,0,0,0,3,0,3,3,0,3,93,78,171,9,12,21,37,28,65,448,448,896
SSC10529,3,8,11,186,190,376,0,0,0,9,8,17,0,0,0,105,111,216,0,4,4,6,4,10,0,4,4,0,0,0,3,3,6,0,0,0,0,0,0,8,5,13,20,20,40,0,0,0,4,0,4,14,25,39,7,10,17,0,0,0,362,384,746,3,0,3,0,0,0,4,0,4,0,0,0,3,4,7,3,4,7,127,124,251,3,3,6,49,45,94,554,568,1122
SSC10530,0,0,0,43,40,83,0,0,0,3,4,7,0,0,0,22,17,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,4,4,8,3,4,7,0,0,0,84,78,162,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,13,35,0,0,0,5,5,10,115,96,211
SSC10531,17,21,38,414,483,897,5,8,13,28,25,53,0,0,0,702,718,1420,3,3,6,38,24,62,6,12,18,17,21,38,15,13,28,27,33,60,6,6,12,49,43,92,52,54,106,4,11,15,4,3,7,49,50,99,31,45,76,3,0,3,1453,1552,3005,61,65,126,78,70,148,0,0,0,0,0,0,37,39,76,37,39,76,310,248,558,25,6,31,91,79,170,2072,2080,4152
SSC10532,0,0,0,25,27,52,0,0,0,4,0,4,0,0,0,22,26,48,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,6,6,4,0,4,9,3,12,0,3,3,0,0,0,68,73,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,41,0,0,0,26,15,41,113,110,223
SSC10533,5,4,9,280,271,551,0,0,0,17,13,30,0,0,0,163,198,361,4,7,11,4,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,6,12,52,47,99,4,3,7,0,0,0,52,38,90,16,15,31,0,0,0,598,603,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,146,326,6,6,12,63,56,119,852,815,1667
SSC10534,0,0,0,23,15,38,0,0,0,3,3,6,0,0,0,13,18,31,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,24,0,0,0,7,4,11,62,57,119
SSC10535,3,4,7,65,94,159,0,0,0,4,6,10,0,0,0,81,66,147,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,20,23,43,3,3,6,4,3,7,18,23,41,9,3,12,0,0,0,213,224,437,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,55,40,95,0,0,0,9,10,19,285,278,563
SSC10536,20,41,61,228,324,552,0,0,0,35,35,70,0,0,0,289,373,662,0,0,0,17,29,46,3,3,6,59,77,136,3,3,6,6,3,9,36,31,67,51,52,103,37,46,83,3,7,10,22,32,54,54,52,106,77,94,171,8,7,15,928,1168,2096,7,6,13,39,49,88,0,0,0,0,0,0,8,18,26,8,18,26,240,225,465,4,11,15,240,304,544,1486,1822,3308
SSC10537,31,41,72,32,53,85,0,0,0,8,5,13,0,0,0,279,256,535,0,0,0,203,208,411,0,0,0,0,0,0,0,0,0,9,6,15,0,3,3,10,0,10,7,10,17,0,7,7,0,0,0,14,18,32,9,5,14,0,3,3,571,574,1145,4,6,10,49,61,110,0,0,0,0,0,0,3,3,6,3,3,6,75,78,153,4,4,8,20,40,60,757,807,1564
SSC10538,0,0,0,29,24,53,0,0,0,0,0,0,0,0,0,17,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19,3,3,6,0,0,0,9,8,17,3,3,6,0,0,0,68,74,142,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,0,0,0,10,7,17,86,94,180
SSC10539,4,4,8,99,110,209,0,0,0,11,6,17,0,0,0,108,126,234,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,5,6,11,19,14,33,0,3,3,0,0,0,61,47,108,12,6,18,0,3,3,315,331,646,0,0,0,3,0,3,0,0,0,0,0,0,5,0,5,5,0,5,66,61,127,0,0,0,16,15,31,409,411,820
SSC10540,13,14,27,227,231,458,0,0,0,3,3,6,0,0,0,233,245,478,3,0,3,32,41,73,5,0,5,0,0,0,7,7,14,3,3,6,0,0,0,4,9,13,27,30,57,0,0,0,0,0,0,17,26,43,0,0,0,0,0,0,561,595,1156,0,3,3,3,3,6,5,8,13,0,0,0,0,0,0,0,0,0,215,186,401,4,0,4,46,38,84,847,847,1694
SSC10541,4,4,8,13,16,29,0,0,0,0,5,5,0,0,0,34,35,69,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,4,5,9,0,0,0,8,4,12,4,6,10,7,9,16,4,0,4,81,90,171,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73,68,141,6,4,10,15,15,30,182,181,363
SSC10542,40,56,96,344,415,759,4,0,4,0,9,9,0,0,0,632,673,1305,0,0,0,51,53,104,0,4,4,0,0,0,20,17,37,0,3,3,3,0,3,5,4,9,30,36,66,3,0,3,0,0,0,36,62,98,13,22,35,3,0,3,1144,1298,2442,6,4,10,12,10,22,99,91,190,0,0,0,4,12,16,4,12,16,624,668,1292,36,19,55,238,220,458,2203,2378,4581
SSC10543,3,13,16,80,93,173,0,0,0,0,3,3,0,0,0,80,75,155,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,23,20,43,0,3,3,0,3,3,39,43,82,8,6,14,4,0,4,239,258,497,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,7,195,156,351,19,14,33,23,21,44,482,466,948
SSC10544,0,3,3,77,63,140,0,0,0,0,3,3,0,0,0,74,85,159,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,18,0,0,0,0,3,3,19,21,40,0,3,3,0,0,0,186,186,372,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,57,0,0,0,17,13,30,242,223,465
SSC10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10546,5,4,9,192,222,414,0,0,0,22,19,41,0,0,0,162,191,353,0,0,0,7,0,7,0,4,4,3,0,3,0,4,4,0,0,0,0,0,0,10,20,30,28,26,54,4,4,8,9,3,12,102,118,220,21,19,40,0,0,0,560,630,1190,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,6,3,9,214,180,394,8,6,14,57,55,112,850,878,1728
SSC10547,3,0,3,24,25,49,0,0,0,0,0,0,0,0,0,33,18,51,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,5,5,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,60,63,123,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,21,59,0,0,0,9,0,9,113,84,197
SSC10548,0,3,3,27,20,47,0,0,0,3,3,6,0,0,0,33,36,69,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,6,10,0,0,0,6,0,6,10,9,19,3,6,9,0,0,0,86,88,174,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,38,0,0,0,5,3,8,116,110,226
SSC10549,6,13,19,419,414,833,0,0,0,32,33,65,0,0,0,688,707,1395,0,0,0,3,7,10,0,4,4,3,5,8,9,12,21,0,0,0,6,0,6,9,10,19,45,49,94,3,3,6,0,6,6,134,156,290,13,24,37,0,4,4,1364,1434,2798,5,9,14,3,3,6,0,0,0,0,0,0,4,4,8,4,4,8,320,221,541,10,0,10,243,178,421,1955,1862,3817
SSC10550,7,13,20,60,95,155,0,0,0,3,4,7,0,0,0,50,53,103,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,3,0,3,5,6,11,3,0,3,0,9,9,9,10,19,11,23,34,0,0,0,148,203,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,103,200,0,0,0,31,35,66,283,354,637
SSC10551,8,5,13,166,165,331,0,0,0,4,4,8,0,0,0,193,194,387,0,0,0,17,9,26,0,0,0,0,0,0,3,3,6,0,0,0,3,0,3,7,5,12,13,19,32,0,3,3,0,0,0,18,18,36,20,20,40,0,3,3,444,443,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,47,110,0,3,3,27,21,48,542,519,1061
SSC10552,4,3,7,30,27,57,0,0,0,0,0,0,0,0,0,15,13,28,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,3,8,11,5,3,8,0,0,0,66,61,127,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,33,37,70,4,4,8,8,10,18,118,115,233
SSC10553,121,149,270,2628,3084,5712,0,0,0,243,259,502,0,0,0,2708,3051,5759,18,24,42,46,63,109,58,74,132,43,37,80,59,66,125,3,3,6,24,35,59,261,325,586,521,618,1139,49,62,111,30,56,86,457,649,1106,278,365,643,6,18,24,7432,8789,16221,45,38,83,64,54,118,5,5,10,8,6,14,121,130,251,129,136,265,2785,2484,5269,177,105,282,1011,1052,2063,11769,12812,24581
SSC10554,3,4,7,157,163,320,0,0,0,0,0,0,0,0,0,229,205,434,0,0,0,0,3,3,0,0,0,0,3,3,4,5,9,0,0,0,0,0,0,4,6,10,29,32,61,0,4,4,8,6,14,93,83,176,13,3,16,0,0,0,537,513,1050,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,103,66,169,7,0,7,44,27,71,697,613,1310
SSC10555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10556,7,7,14,156,148,304,0,0,0,5,4,9,0,0,0,130,122,252,0,0,0,13,12,25,0,0,0,0,0,0,4,6,10,0,0,0,3,0,3,0,0,0,15,17,32,0,0,0,0,0,0,11,28,39,7,7,14,0,0,0,344,344,688,4,8,12,0,3,3,0,4,4,0,0,0,0,5,5,0,5,5,173,172,345,15,10,25,36,35,71,579,588,1167
SSC10557,0,0,0,151,146,297,0,0,0,5,3,8,0,0,0,76,78,154,0,0,0,3,3,6,0,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,28,30,58,0,0,0,0,3,3,10,3,13,4,4,8,0,0,0,283,273,556,0,3,3,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,90,62,152,0,0,0,25,22,47,404,360,764
SSC10558,56,87,143,1716,1953,3669,0,0,0,78,83,161,0,0,0,2151,2258,4409,4,0,4,103,113,216,12,20,32,13,14,27,48,48,96,5,12,17,15,15,30,55,72,127,211,248,459,8,18,26,6,0,6,224,280,504,96,112,208,8,8,16,4753,5254,10007,24,25,49,18,13,31,27,27,54,3,3,6,24,33,57,27,36,63,1620,1372,2992,65,44,109,497,442,939,7087,7300,14387
SSC10559,0,0,0,61,52,113,0,0,0,0,9,9,0,0,0,66,64,130,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,5,7,12,0,0,0,0,0,0,5,9,14,8,6,14,0,0,0,145,153,298,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,37,39,76,0,5,5,10,12,22,192,212,404
SSC10560,0,3,3,27,41,68,0,0,0,0,0,0,0,0,0,42,34,76,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,14,7,21,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,89,88,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,32,0,0,0,17,4,21,120,113,233
SSC10561,0,0,0,16,17,33,0,0,0,0,0,0,0,0,0,33,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,17,13,30,0,0,0,0,0,0,7,8,15,5,0,5,0,0,0,78,61,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,0,5,0,5,90,68,158
SSC10562,0,0,0,16,10,26,0,0,0,0,0,0,0,0,0,22,28,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,4,11,15,5,0,5,0,0,0,52,53,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,11,12,23,68,68,136
SSC10563,3,3,6,89,84,173,0,0,0,0,6,6,0,0,0,60,61,121,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,8,5,13,0,0,0,10,9,19,13,18,31,3,5,8,0,0,0,193,197,390,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,85,67,152,3,0,3,22,22,44,311,289,600
SSC10564,0,0,0,28,29,57,0,0,0,4,0,4,0,0,0,34,19,53,0,0,0,3,0,3,15,21,36,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,5,5,10,0,0,0,0,0,0,0,7,7,7,6,13,0,0,0,103,87,190,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,35,32,67,3,3,6,32,31,63,176,156,332
SSC10565,3,3,6,241,275,516,0,0,0,14,17,31,0,0,0,203,210,413,0,0,0,7,13,20,0,3,3,0,0,0,3,10,13,0,0,0,0,0,0,9,7,16,28,25,53,6,0,6,4,0,4,37,45,82,40,32,72,9,8,17,601,645,1246,0,0,0,0,4,4,0,10,10,0,0,0,5,0,5,5,0,5,176,154,330,12,3,15,59,41,100,856,860,1716
SSC10566,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC10567,26,38,64,779,860,1639,0,0,0,49,37,86,5,4,9,1389,1440,2829,8,14,22,132,161,293,18,27,45,59,49,108,24,15,39,21,23,44,9,6,15,25,42,67,116,137,253,6,9,15,9,20,29,99,110,209,54,67,121,8,3,11,2810,3024,5834,102,101,203,152,134,286,0,0,0,0,0,0,23,22,45,23,22,45,538,452,990,40,23,63,262,246,508,3953,4040,7993
SSC10568,0,0,0,13,5,18,0,0,0,0,6,6,0,0,0,17,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,34,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,0,0,0,4,0,4,44,33,77
SSC10569,3,3,6,55,52,107,0,0,0,3,0,3,0,0,0,30,35,65,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,8,18,0,0,0,3,9,12,21,21,42,7,5,12,0,3,3,132,136,268,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,60,43,103,7,6,13,32,26,58,237,217,454
SSC10570,0,0,0,18,17,35,0,0,0,0,0,0,0,0,0,21,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,4,0,4,0,0,0,0,5,5,0,6,6,0,0,0,49,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,0,0,0,7,0,7,65,50,115
SSC10571,18,19,37,422,482,904,0,0,0,43,33,76,0,0,0,557,553,1110,3,7,10,48,47,95,0,3,3,3,3,6,15,5,20,3,3,6,0,5,5,17,22,39,35,55,90,3,0,3,0,0,0,99,108,207,27,21,48,0,3,3,1275,1350,2625,4,0,4,0,0,0,4,4,8,0,0,0,7,8,15,7,8,15,461,410,871,22,22,44,101,83,184,1892,1896,3788
SSC10572,0,0,0,11,4,15,0,0,0,0,0,0,0,0,0,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,29,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,3,3,6,37,21,58
SSC10573,0,0,0,27,35,62,0,0,0,0,0,0,0,0,0,40,24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,18,18,36,0,0,0,0,0,0,93,80,173,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,32,19,51,0,0,0,14,5,19,142,104,246
SSC10574,143,191,334,651,790,1441,0,4,4,53,54,107,3,0,3,3350,3563,6913,0,5,5,445,466,911,27,31,58,4,0,4,18,19,37,34,28,62,9,9,18,41,51,92,159,193,352,7,5,12,4,9,13,118,165,283,74,64,138,3,3,6,5000,5459,10459,120,122,242,84,80,164,14,11,25,0,0,0,37,28,65,37,28,65,1030,940,1970,38,32,70,426,395,821,6892,7258,14150
SSC10575,63,80,143,274,329,603,0,0,0,27,40,67,0,0,0,1264,1370,2634,0,3,3,165,196,361,11,17,28,3,3,6,16,16,32,19,16,35,3,3,6,8,16,24,86,89,175,4,3,7,9,10,19,87,105,192,22,30,52,3,3,6,2001,2249,4250,62,52,114,48,38,86,5,4,9,0,0,0,15,12,27,15,12,27,428,363,791,20,8,28,206,195,401,2848,3001,5849
SSC10576,392,422,814,316,335,651,5,3,8,100,113,213,0,4,4,1470,1438,2908,0,0,0,664,707,1371,11,10,21,12,6,18,14,20,34,29,31,60,14,15,29,53,74,127,69,61,130,3,5,8,6,8,14,51,50,101,65,84,149,6,10,16,2888,2974,5862,29,30,59,1158,1127,2285,0,0,0,0,0,0,23,16,39,23,16,39,325,236,561,18,12,30,410,356,766,5243,5173,10416
