UCL_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
UCL115155,47,86,187,118,120,167,58,4,0,795,0,4,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,0,3,3,0,0,0,0,0,11,3,0,24,0,6,4,0,0,0,31,0,0,0,0,3,3,0,0,0,8,8,5,12,8,15,17,0,0,0,77,21,12,15,8,3,15,6,0,0,83,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,5,5,0,0,0,0,0,12,0,3,5,4,9,4,0,0,0,23,0,3,5,0,6,4,0,0,0,21,0,0,15,15,22,16,0,0,0,72,0,12,29,24,28,21,3,0,0,122,9,24,33,36,38,56,10,0,0,198,0,0,0,0,0,0,0,0,0,3,0,3,4,0,10,9,0,0,0,23
UCL115156,12,12,27,17,43,50,29,4,0,197,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,20,5,0,8,3,7,0,4,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,8,0,0,0,20,0,0,0,3,5,5,4,0,0,22,0,3,7,5,8,32,3,0,0,58,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5
UCL115157,15,10,39,41,45,53,12,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,0,0,0,0,21,3,4,4,3,8,0,0,0,0,26,0,0,7,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,3,4,3,4,0,0,0,11,0,0,0,4,6,5,0,0,0,11,0,0,3,8,7,0,0,0,0,16,5,0,8,11,14,9,3,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,6,4,0,0,12
UCL115158,40,57,149,119,93,122,51,14,0,645,0,0,5,6,5,3,7,6,0,30,4,10,19,13,5,0,0,0,0,47,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,0,0,0,0,0,3,0,0,0,8,10,5,18,10,6,19,4,0,0,75,11,8,6,9,10,13,3,0,0,61,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,3,7,4,7,3,3,0,0,24,0,0,0,0,4,4,0,0,0,13,0,0,6,7,11,7,3,0,0,29,4,15,25,32,12,15,6,0,0,101,4,6,32,22,20,16,6,0,0,114,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,7,0,0,0,17
UCL115159,38,43,102,104,105,99,21,9,0,515,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,8,14,5,0,0,0,38,0,0,5,0,0,0,0,0,0,12,7,7,7,13,7,15,5,0,0,57,13,0,4,4,5,0,0,0,0,25,0,0,9,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,3,4,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,6,9,10,9,0,0,0,34,0,0,5,3,3,0,0,0,0,16,0,3,3,8,10,4,3,0,0,33,0,8,18,19,22,18,0,0,0,82,4,4,15,19,22,16,3,0,0,80,0,4,0,0,0,0,0,0,0,5,3,3,5,4,0,0,0,0,0,17
UCL115160,40,34,160,266,160,94,21,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,8,16,9,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,11,16,7,3,0,0,0,40,0,0,5,9,0,0,0,0,0,24,12,7,13,12,16,8,0,0,0,69,14,4,7,7,3,3,0,0,0,37,0,0,4,16,6,3,0,0,0,29,0,0,4,0,0,3,0,0,0,7,0,0,12,10,10,6,0,0,0,29,0,0,4,0,0,0,0,0,0,4,0,0,16,12,5,9,0,0,0,43,0,0,7,8,7,0,0,0,0,25,0,0,10,21,15,4,0,0,0,48,6,3,32,55,24,21,0,0,0,137,4,7,29,41,30,13,9,0,0,133,0,0,0,0,0,0,0,0,0,6,0,4,8,14,5,4,0,0,0,39
UCL115161,47,69,186,147,154,167,54,4,0,816,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,3,3,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,10,13,7,25,23,24,23,10,0,0,126,14,4,7,10,11,12,0,0,0,63,0,0,6,9,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,7,0,3,8,9,3,0,0,0,0,25,0,0,0,12,8,5,0,0,0,37,0,0,3,9,8,3,0,0,0,22,0,5,25,24,18,26,5,0,0,106,8,28,67,47,71,72,14,0,0,310,0,0,0,0,0,3,0,0,0,10,0,3,12,3,8,0,0,0,0,26
UCL115162,62,58,132,156,161,111,39,7,0,719,0,0,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,9,11,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,15,0,0,3,7,0,5,0,0,0,9,18,10,13,20,18,10,0,0,0,96,25,5,6,5,0,5,0,0,0,46,0,0,0,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,7,0,0,0,20,0,0,0,4,3,0,3,0,0,12,0,0,5,7,11,6,3,0,0,34,0,0,5,4,4,4,3,0,0,18,0,0,8,10,9,6,0,0,0,35,0,3,17,37,33,25,0,0,0,123,0,17,50,45,53,54,9,0,0,221,3,0,3,0,4,0,0,0,0,15,0,4,4,7,3,0,0,0,0,24
UCL115163,29,52,93,92,104,91,13,5,0,476,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,6,8,3,9,16,12,3,0,0,61,15,4,4,0,5,0,0,0,0,36,0,0,4,4,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,3,0,0,7,0,0,0,3,4,0,0,0,0,17,0,0,0,0,8,0,0,0,0,11,0,4,6,3,7,5,0,0,0,20,0,0,9,8,8,12,0,0,0,39,0,21,24,21,28,20,0,0,0,118,0,6,3,0,0,0,0,0,0,10,3,5,7,4,3,0,0,0,0,21
UCL115164,23,38,40,50,56,53,12,3,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,3,8,5,14,0,6,0,0,40,5,0,3,5,5,0,0,0,0,21,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,3,0,0,12,0,0,0,0,3,0,0,0,0,10,0,0,4,6,5,0,0,0,0,16,0,0,3,5,9,6,4,0,0,18,0,7,10,9,14,17,6,0,0,65,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,9
UCL115165,36,24,65,58,61,32,19,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,6,11,9,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,0,5,4,8,3,0,0,0,35,3,0,5,0,8,0,0,0,0,17,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,3,4,0,0,6,0,0,0,18,0,0,0,4,5,4,0,0,0,11,0,0,9,5,5,4,0,0,0,27,0,6,10,7,21,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,10
UCL121001,10,15,31,33,43,47,13,4,0,196,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,13,0,4,0,0,0,21,0,0,7,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,16,0,0,8,8,3,15,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
UCL121002,4,0,19,16,17,23,4,3,0,90,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,0,3,4,0,0,0,23,0,0,8,9,0,7,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121003,0,4,17,30,27,41,12,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,18,0,0,0,5,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,16,0,0,0,4,0,3,0,0,0,6,0,0,3,4,0,4,0,0,0,7,0,0,3,0,4,9,0,0,0,18,0,0,0,9,3,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121004,17,15,50,47,34,33,11,0,0,213,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,3,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,5,4,0,0,6,0,0,0,21,11,0,3,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,11,11,3,8,0,0,0,32,0,4,11,14,6,14,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
UCL121005,16,6,27,26,34,24,14,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,14,0,3,0,4,13,3,0,0,0,17,4,0,3,4,4,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121006,8,9,25,18,23,30,8,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,6,0,0,0,16,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,6,0,0,4,0,12,4,0,0,0,20,0,0,10,6,8,12,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121007,13,15,22,25,37,42,15,3,0,165,0,4,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,5,0,0,0,18,3,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,0,0,6,0,0,0,0,5,0,4,9,0,0,4,0,0,0,17,0,0,3,5,10,7,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9
UCL121008,5,3,12,6,6,12,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,11,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121009,6,19,36,30,39,38,10,0,0,176,0,0,3,0,0,0,0,0,0,8,0,0,5,8,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,13,3,3,3,3,6,9,0,0,0,20,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,4,0,0,0,10,0,4,0,3,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121010,11,8,10,27,34,30,11,4,0,140,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,15,6,0,0,7,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,12,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,7,0,0,6,3,9,9,0,0,0,23,0,0,0,11,7,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UCL121011,15,11,17,17,27,31,10,0,0,129,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,0,0,14,3,4,4,3,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,5,4,0,0,20,3,3,9,5,13,11,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121012,13,23,28,32,52,62,15,0,0,221,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,7,6,0,4,6,7,0,0,0,28,4,5,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,5,4,3,0,0,0,0,12,0,0,0,0,0,4,0,0,0,6,0,0,0,0,11,0,0,0,0,14,0,8,3,7,4,9,0,0,0,28,0,4,4,9,15,14,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
UCL121013,4,9,39,16,13,18,9,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,4,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,12,0,0,14,0,0,4,0,0,0,15,0,3,6,8,13,8,4,0,0,41,0,5,12,3,7,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121014,3,7,16,22,27,30,13,0,0,115,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,13,4,4,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,0,0,0,0,16,0,0,0,9,10,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
UCL121015,6,14,35,29,39,58,17,4,0,208,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,3,3,3,5,4,0,0,13,3,5,3,0,3,3,0,0,0,18,0,0,3,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,0,0,6,0,0,0,0,3,5,0,0,0,11,0,0,0,0,4,9,0,0,0,18,0,0,3,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,0,11,0,3,3,3,13,14,0,0,0,36,0,0,5,11,6,5,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121016,0,5,29,31,29,27,12,0,0,130,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,7,0,0,0,22,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,8,0,0,0,19,0,0,0,9,5,12,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
