SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
115011555,0,3,3,10,14,7,3,0,0,35,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,3,0,0,0,16,0,10,6,50,40,30,22,11,3,177,6,28,21,33,28,25,31,15,8,197,274,822,765,1337,927,844,649,266,110,5995,0,0,0,3,6,0,0,0,0,13,530,1443,1218,1365,826,807,629,248,96,7156,0,0,0,6,0,4,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,7,0,3,0,4,4,8,0,0,0,13,0,0,0,5,3,3,0,0,0,10,10,31,58,298,162,109,50,34,11,763,0,0,0,0,5,4,9,3,0,32,0,0,0,3,8,14,15,8,0,45,7,38,52,70,105,89,97,34,14,506,0,0,0,12,7,7,4,0,0,31,0,0,3,0,0,3,0,0,0,7,0,0,4,11,6,6,24,3,3,58
115011556,0,3,0,6,5,6,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,21,13,51,22,24,21,10,3,176,7,11,7,47,22,20,23,11,8,163,320,674,554,1301,650,639,475,208,76,4902,0,0,0,4,0,0,0,0,0,10,548,1123,880,1112,573,545,479,198,44,5501,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,9,0,3,0,0,0,17,0,0,0,3,16,4,3,0,0,26,14,26,36,330,122,110,49,27,39,753,0,0,0,0,5,4,4,0,0,16,0,4,3,10,0,5,0,0,0,28,0,12,16,58,66,47,82,34,5,325,0,0,0,8,3,8,3,0,0,19,0,0,0,9,3,0,0,0,0,11,0,0,3,5,8,3,13,0,0,42
115011557,0,0,0,3,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,19,18,6,10,6,0,63,0,8,15,20,13,14,0,3,7,75,137,394,401,683,463,319,191,67,23,2678,0,0,0,12,6,3,3,0,0,30,258,731,596,571,357,226,140,43,12,2932,0,0,5,12,7,8,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,3,4,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,3,7,16,131,65,36,21,7,3,296,0,0,0,0,5,0,3,0,0,10,0,0,4,14,8,3,4,0,0,30,0,11,15,32,36,23,15,7,4,152,0,0,0,16,8,3,4,0,0,30,0,0,3,3,0,0,0,0,0,8,0,0,0,3,0,3,3,0,0,17
115011558,0,0,7,13,12,4,3,0,0,39,0,0,0,0,0,0,3,3,0,11,0,0,0,3,8,3,0,0,0,15,0,25,24,75,72,44,29,22,5,284,7,19,23,57,34,17,29,25,22,229,371,1247,1336,2047,1603,1343,842,462,305,9552,0,0,0,10,9,5,6,0,0,34,703,1980,1892,1467,988,1067,646,359,266,9376,0,0,3,14,8,9,6,0,0,36,0,0,0,0,0,3,0,0,0,6,0,0,0,3,3,0,0,0,0,4,0,0,4,15,6,5,3,0,0,33,0,3,0,3,8,0,8,0,0,18,18,55,83,506,241,158,103,47,19,1239,0,0,0,3,3,5,3,5,0,20,0,0,3,8,13,15,14,9,3,67,3,79,85,103,191,115,103,46,32,750,0,0,4,18,21,21,15,0,0,84,0,7,3,3,3,0,0,0,0,16,0,4,3,11,9,11,10,3,0,57
115011559,0,0,0,17,6,10,5,0,0,45,0,0,0,4,3,3,0,0,0,10,0,0,3,9,13,3,0,0,0,22,0,28,26,117,58,51,33,19,3,337,8,44,43,93,55,37,29,6,4,319,776,1956,1564,3388,1752,1239,752,279,87,11790,0,0,6,43,31,29,8,3,0,123,1501,3396,2411,3259,1547,1007,652,241,53,14074,0,0,7,30,9,7,0,0,0,53,0,0,0,3,13,4,0,4,0,26,0,0,0,10,3,0,0,0,0,16,0,4,3,18,8,5,0,0,0,38,0,0,0,14,18,4,8,0,0,48,13,18,37,512,143,162,70,23,6,983,0,0,3,4,18,18,10,4,0,61,0,7,4,40,31,28,27,6,0,140,3,53,74,158,157,124,85,33,6,695,0,0,15,75,65,36,10,3,0,203,0,0,0,3,3,5,0,0,0,10,0,3,7,14,12,9,19,7,7,65
115021297,0,0,0,5,10,3,0,0,0,12,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,5,0,0,0,10,0,7,5,46,48,35,37,32,13,229,19,52,76,113,92,94,70,34,9,548,502,1434,1415,2189,1712,1376,1143,528,250,10543,0,0,0,4,3,4,3,0,0,17,989,2647,2564,3103,2132,1680,1335,578,236,15262,0,0,0,0,8,0,3,0,0,15,0,0,0,4,3,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,3,3,16,12,8,6,0,0,41,0,0,0,4,3,3,7,0,3,25,3,22,19,91,73,37,35,11,3,295,0,0,0,3,20,14,5,9,5,57,0,0,0,3,12,7,8,3,0,36,4,45,50,115,184,163,196,80,28,863,0,0,0,6,13,15,3,7,0,46,0,0,5,3,3,6,0,3,0,18,0,0,0,9,8,12,40,13,6,99
115021298,0,0,0,3,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,9,12,13,16,7,3,52,0,7,17,19,17,26,14,17,3,124,96,340,317,523,396,362,283,170,123,2623,0,0,0,0,0,0,0,0,0,0,233,666,579,786,558,477,375,203,140,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,14,0,0,0,0,3,0,0,0,0,3,0,5,0,9,0,8,8,0,3,35,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,4,0,0,3,0,12,11,30,55,66,55,31,6,275,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,4,5,11,4,34
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,6,3,0,20,9,25,20,33,37,29,33,4,0,202,64,167,145,281,228,183,181,43,17,1316,0,0,0,0,0,0,0,0,0,0,119,271,233,424,327,257,227,74,27,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,16,34,15,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,14
115031300,0,0,0,3,0,0,0,0,0,7,0,0,0,0,7,3,8,0,0,18,0,0,0,0,0,3,0,0,0,5,0,3,3,18,28,20,27,11,3,103,33,46,88,151,136,112,82,35,12,689,625,1496,1465,2568,1777,1464,984,358,121,10860,0,0,0,0,0,0,0,0,0,0,1246,2943,2765,4356,2745,2148,1265,425,141,18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,4,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,3,18,7,5,10,5,0,42,0,0,0,4,5,10,3,3,0,22,0,0,0,0,0,3,0,0,0,6,0,14,29,95,193,221,174,71,23,827,0,0,0,0,9,0,0,0,0,13,0,0,3,3,4,6,3,0,0,17,0,0,0,11,15,14,36,19,6,111
115041301,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,13,15,3,8,3,3,44,12,25,25,54,51,34,41,21,13,274,351,748,640,1378,765,597,466,196,73,5213,0,0,0,0,0,0,0,0,0,0,702,1488,1225,2334,1161,880,581,220,70,8655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,8,29,20,15,10,3,0,81,0,0,0,0,10,10,15,4,0,30,0,0,0,0,0,3,3,0,0,6,0,4,12,42,67,83,64,40,15,330,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,3,4,8,22,7,4,51
115041302,0,0,0,10,4,3,0,0,0,22,0,0,0,0,0,0,0,3,0,9,0,0,0,6,9,8,3,0,0,22,0,15,27,99,65,47,19,11,4,293,29,57,51,130,51,36,34,7,0,392,777,2057,1543,3428,1622,1046,616,214,66,11377,0,4,9,38,22,9,5,0,0,90,1522,3647,2470,3636,1652,932,575,169,45,14650,0,0,0,20,10,8,0,0,0,42,0,0,0,8,3,3,0,7,0,14,0,0,0,4,3,0,0,0,0,6,0,11,9,17,7,3,0,0,0,50,0,0,0,6,7,8,3,0,0,35,3,17,29,343,76,92,37,11,3,608,0,0,0,5,14,12,7,11,0,45,0,11,7,32,22,21,17,3,0,108,9,68,79,163,205,100,61,25,4,713,0,0,0,59,43,25,10,5,0,140,0,0,3,7,3,3,0,0,0,12,0,6,3,14,17,11,7,3,0,68
116011303,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,54,170,63,44,39,21,10,419,46,58,63,155,59,43,37,41,38,545,794,894,879,3216,799,760,493,309,181,8330,3,12,33,105,9,14,12,0,0,190,1357,1327,957,1890,634,574,310,177,103,7323,6,11,6,145,22,13,4,0,0,210,0,0,0,19,10,8,7,8,0,59,0,0,0,3,3,0,0,0,0,10,0,0,0,6,0,0,0,0,0,8,0,0,0,7,4,4,6,3,0,25,3,10,35,159,78,60,34,23,5,402,0,0,0,7,6,10,7,10,5,44,0,6,4,15,9,15,18,6,6,85,4,3,9,41,39,49,50,33,13,239,0,3,18,106,40,29,16,4,3,217,0,0,0,6,0,0,0,0,0,6,0,6,5,3,5,3,20,11,10,64
116011304,0,0,0,15,6,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,63,152,55,59,48,22,14,447,26,37,33,103,50,57,48,41,20,410,653,1101,1142,2744,983,1049,695,417,225,9015,0,0,44,50,15,7,0,0,0,114,1220,1894,1500,2464,874,865,512,279,83,9692,3,16,13,72,14,10,0,0,0,126,0,0,0,9,7,3,4,3,0,23,0,0,0,8,0,0,0,0,0,15,0,0,0,4,0,3,0,0,0,9,0,0,0,12,3,10,6,3,3,43,0,11,22,91,40,58,24,16,4,258,0,0,0,8,3,18,22,13,3,71,0,11,14,21,23,22,30,12,3,136,0,4,3,41,48,75,82,40,4,288,0,5,17,107,47,38,18,7,3,239,0,0,0,3,0,3,0,5,0,8,0,0,8,3,3,8,19,8,5,48
116011306,0,0,0,21,15,14,13,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,22,69,187,121,77,58,26,7,575,26,60,74,148,75,75,55,24,7,545,742,1526,1568,3447,1513,1411,788,308,113,11410,0,6,58,105,31,29,14,3,0,245,1436,2527,2110,2239,870,775,370,132,64,10514,0,10,11,147,28,27,5,0,0,225,0,0,0,18,17,16,5,6,0,58,0,0,0,3,7,3,6,0,0,22,0,0,5,5,0,0,0,0,0,12,0,0,0,6,8,11,14,3,3,38,0,3,21,97,50,52,19,16,8,263,0,0,0,12,5,18,21,8,3,72,0,15,9,41,32,43,27,12,0,183,0,7,5,27,49,54,54,22,3,228,3,21,62,359,189,126,79,16,3,866,0,0,0,0,3,4,0,0,0,5,0,0,0,4,6,3,27,9,0,52
116011307,0,0,3,13,8,9,0,0,0,36,0,0,0,0,0,3,4,0,0,9,0,0,0,0,3,0,0,0,0,7,3,23,25,109,72,67,48,28,12,390,20,41,69,174,82,80,65,60,28,621,903,1520,1458,3546,1641,1545,1036,562,268,12471,0,0,6,22,3,3,0,0,0,35,1682,2795,2354,4210,1888,1694,953,479,220,16272,0,3,9,37,6,4,0,0,0,66,0,0,0,10,12,4,0,3,0,31,0,0,0,3,0,0,0,0,0,8,0,0,0,11,10,3,5,3,0,32,0,0,0,18,18,16,11,4,0,67,3,10,21,208,78,80,49,15,8,475,0,0,0,3,21,18,17,19,4,84,0,3,4,12,8,12,31,10,3,80,3,19,21,99,116,119,134,47,29,587,0,0,3,56,32,41,20,10,0,167,0,0,3,9,9,6,4,0,0,36,0,0,0,12,11,7,29,20,7,84
116011308,0,0,3,23,14,21,3,3,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,25,40,130,69,73,64,28,11,437,45,69,81,181,93,80,82,36,18,679,784,1523,1395,3573,1467,1418,1097,456,153,11858,0,3,8,32,8,10,3,0,0,67,1477,2469,1857,2868,1153,1060,807,275,75,12050,0,8,11,48,17,11,6,0,0,90,0,0,0,11,9,7,6,9,0,41,0,0,0,0,0,3,0,0,0,5,0,0,3,3,6,3,3,0,0,25,3,0,3,12,6,5,3,8,0,45,0,14,50,209,111,111,49,17,10,578,0,0,3,10,17,9,22,20,3,85,0,12,8,27,7,36,40,17,4,155,0,14,9,39,69,69,87,57,11,349,0,14,24,119,80,80,38,8,0,363,0,3,0,4,0,3,3,0,0,16,0,0,3,3,8,7,37,9,7,70
116011560,0,0,0,7,4,4,3,0,0,26,0,0,0,0,0,3,3,0,0,4,0,0,0,3,0,0,0,0,0,3,3,13,37,106,53,47,23,18,9,319,12,39,34,94,49,45,32,26,6,335,423,826,798,1837,784,672,427,299,85,6145,0,0,20,37,7,18,3,0,0,82,797,1365,1134,1393,572,445,278,243,51,6272,0,6,4,32,15,12,0,0,0,69,0,0,0,15,8,9,9,0,0,42,0,0,0,0,0,3,0,0,0,4,0,0,3,8,0,0,0,0,0,8,0,0,0,8,9,8,9,0,4,28,0,8,21,104,69,49,24,12,4,303,0,0,7,13,19,10,37,15,4,103,0,3,4,18,13,6,9,9,0,55,0,8,4,18,20,28,26,16,3,137,0,6,10,108,60,53,24,16,0,276,0,0,0,0,0,0,3,0,0,7,0,0,8,3,3,4,16,13,0,51
116011561,0,0,0,9,7,5,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,10,7,25,43,148,74,57,31,23,22,432,29,33,55,109,42,37,39,27,14,393,608,1033,1079,2389,987,801,538,428,233,8085,0,13,25,89,18,10,0,0,0,155,1076,1636,1352,1712,794,597,358,310,95,7943,0,12,11,60,30,17,0,0,0,127,0,0,5,17,13,13,5,6,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,11,0,0,0,12,9,4,6,0,0,38,8,9,38,149,66,79,25,20,6,390,0,0,0,12,20,10,15,16,11,87,0,7,9,29,14,17,19,9,3,103,0,9,3,26,41,54,55,39,14,233,3,13,24,149,95,43,32,7,0,369,0,0,0,0,3,3,0,0,0,5,0,0,3,4,3,8,22,20,43,103
116021309,0,0,0,12,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,3,9,6,9,3,0,0,0,29,7,8,43,92,59,49,13,13,7,291,7,28,10,60,23,34,10,3,4,179,540,1327,1179,2432,1281,773,431,154,42,8148,0,0,16,59,40,28,7,3,3,163,999,2285,1622,1819,787,376,268,61,11,8232,0,3,9,36,14,20,6,0,0,86,0,0,0,0,3,5,0,0,0,9,0,0,0,4,4,0,0,0,0,9,0,0,24,6,0,0,0,0,0,32,0,0,0,7,4,3,7,0,0,26,0,6,17,126,69,49,28,9,0,319,0,0,0,7,11,10,13,8,0,49,0,4,0,15,21,13,10,5,0,70,3,24,20,72,63,45,28,10,3,268,0,0,26,120,86,65,13,15,0,314,0,0,0,6,0,0,0,0,0,9,0,0,10,12,3,3,8,0,0,37
116021310,0,0,0,21,4,3,4,0,0,37,0,0,0,0,0,3,0,0,0,5,0,5,12,24,13,0,0,0,0,49,8,33,61,203,88,51,34,11,0,485,47,95,62,234,59,60,35,19,3,610,1527,2748,1717,5981,1839,1191,702,252,58,16017,0,0,27,149,59,46,29,3,0,309,2939,4766,2240,5187,1331,695,447,157,30,17794,0,13,21,163,58,36,9,0,0,294,0,0,0,6,5,3,0,0,0,14,0,0,0,11,6,0,0,0,0,15,0,5,14,22,12,7,3,0,0,63,0,0,0,22,12,8,11,3,0,66,5,21,35,353,83,81,43,18,8,638,0,0,0,11,21,10,8,3,0,53,0,10,18,57,25,33,20,3,0,167,10,63,39,242,119,87,80,43,13,695,0,9,47,324,132,74,60,19,0,667,0,3,0,5,9,0,0,0,3,20,0,3,10,17,15,4,11,10,0,73
116021312,0,0,0,6,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,3,0,0,0,9,3,11,23,71,31,12,24,15,3,194,39,70,56,185,75,56,59,29,6,585,724,1176,1020,2916,1029,789,570,237,86,8553,0,0,11,46,16,7,4,5,0,79,1352,1969,1612,3205,1200,870,538,200,56,11020,0,3,0,46,6,3,0,0,0,55,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,3,0,7,4,0,0,0,0,23,0,0,0,5,10,3,3,0,0,18,0,5,9,105,40,55,20,6,0,247,0,0,0,3,8,4,8,9,0,31,0,0,0,15,9,3,7,0,4,35,3,28,19,73,68,65,58,16,3,337,0,5,15,88,31,24,13,0,0,182,0,0,0,3,3,0,3,0,0,14,0,0,0,12,6,9,30,17,3,76
116021562,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,16,12,9,7,0,0,53,3,9,0,21,10,11,4,3,0,58,129,278,235,643,277,193,99,34,5,1899,0,0,6,17,4,4,0,0,0,34,275,508,350,540,236,121,65,13,7,2108,0,0,0,6,3,5,0,0,0,16,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,7,0,0,16,3,0,0,25,4,0,8,0,0,41,0,0,0,3,0,0,0,0,0,8,0,4,0,7,4,4,0,0,0,22,0,6,6,18,10,11,3,0,0,67,0,3,6,40,13,11,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
116021563,0,0,0,14,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,0,0,0,11,14,21,50,128,63,47,21,10,13,371,34,55,44,141,54,44,23,15,5,418,967,1668,1502,3856,1580,1152,579,211,113,11631,0,0,17,43,19,13,4,0,0,100,1776,2996,2301,3464,1486,914,377,119,78,13498,5,10,6,85,17,17,0,0,0,141,0,0,3,3,4,4,3,0,0,17,0,0,0,4,0,0,0,0,0,8,0,0,4,13,4,0,0,0,0,28,0,0,0,10,8,8,9,0,0,45,5,3,19,98,48,46,15,7,3,244,0,0,0,4,8,7,7,3,0,37,0,8,7,41,14,19,28,11,0,136,0,17,19,94,95,84,72,16,10,407,0,4,24,98,38,57,14,7,0,245,0,0,0,0,0,0,3,0,0,7,0,0,0,0,6,9,18,0,3,40
116031313,0,0,3,6,13,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,37,83,205,175,110,77,27,14,729,68,144,113,244,123,119,104,40,7,963,750,1447,1428,2492,1195,1004,824,280,64,9493,0,4,5,18,9,4,5,0,0,57,1381,2473,2109,2430,1043,822,755,200,28,11248,0,3,3,27,8,0,4,0,0,42,0,0,0,0,0,3,3,0,0,7,0,0,0,8,3,3,0,0,0,10,0,0,0,3,5,0,0,0,0,11,0,0,0,9,10,15,10,0,0,33,0,3,4,25,18,22,10,0,3,84,0,0,0,0,0,7,12,8,0,32,0,4,8,10,15,25,11,7,3,90,0,0,0,17,69,92,79,46,6,312,0,14,41,186,96,79,23,22,7,461,0,0,0,0,3,3,0,0,0,5,0,0,0,4,7,3,17,10,0,44
116031314,0,0,0,4,0,15,4,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,67,38,47,19,26,43,275,15,26,19,53,35,16,6,8,4,182,357,673,583,1338,571,379,184,89,63,4240,0,0,9,17,3,3,3,0,0,34,670,1133,865,1142,434,216,70,26,8,4557,0,0,7,19,4,4,0,0,0,34,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,4,0,0,22,0,0,4,12,3,0,5,0,3,28,0,0,0,5,4,3,0,0,0,10,0,3,0,12,8,5,5,0,0,36,0,3,0,5,23,15,11,5,0,72,0,6,13,82,44,26,15,0,0,181,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,5,0,3,14
116031315,0,0,4,21,12,18,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,38,72,194,130,109,42,22,18,618,45,80,92,168,91,72,23,11,7,590,717,1656,1742,2996,1545,1097,444,215,113,10521,0,0,16,77,21,25,8,4,0,150,1340,2754,2452,2214,999,553,226,123,52,10711,0,4,5,74,18,18,8,0,0,134,0,0,0,9,9,10,0,3,0,26,0,0,0,0,3,3,0,0,0,11,0,3,0,3,0,0,0,0,0,8,0,0,3,19,16,15,9,0,0,67,3,0,3,21,16,13,3,0,0,56,0,0,0,8,6,14,8,3,3,35,0,17,21,43,31,38,13,3,0,165,0,8,3,35,75,60,29,12,4,216,0,24,85,399,234,119,54,23,0,934,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,6,5,0,3,27
116031316,0,0,3,13,4,6,0,0,0,26,0,0,0,0,0,0,3,4,0,11,0,0,3,3,0,3,0,0,0,6,5,32,69,212,107,98,48,18,3,599,64,149,123,293,136,103,94,54,8,1020,1036,1653,1505,3167,1115,924,840,372,66,10672,0,0,7,28,7,0,3,0,0,53,1875,2694,2139,3064,1128,816,771,318,40,12859,0,8,5,106,7,7,0,0,0,139,0,0,0,6,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,9,0,0,0,5,4,0,6,0,0,19,0,4,10,28,10,5,7,0,0,68,0,0,0,3,3,8,6,9,0,31,0,0,12,15,16,13,16,3,3,80,0,4,3,45,66,87,94,86,15,399,0,14,22,135,60,42,22,9,0,305,0,0,0,0,3,0,0,0,0,3,0,3,0,3,4,8,22,10,0,44
116031317,0,0,3,16,3,3,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,59,111,273,113,95,61,33,13,770,64,116,95,216,95,79,72,53,14,810,992,1777,1600,3445,1333,1040,776,399,125,11483,3,13,57,168,39,26,10,3,0,333,1650,2707,1808,1994,926,631,540,265,59,10582,17,45,17,283,31,11,3,0,0,400,0,0,0,10,4,8,8,3,0,28,0,0,0,6,0,0,3,0,0,10,0,3,0,0,0,0,0,0,0,7,0,0,0,6,7,3,4,0,0,24,0,3,10,70,42,38,8,8,3,194,0,0,0,0,10,14,34,24,9,100,3,27,25,73,28,42,34,20,3,265,3,11,3,16,49,55,43,28,8,220,3,28,48,251,99,68,48,13,7,562,0,0,3,0,0,0,0,0,0,3,0,0,3,4,3,7,21,21,6,63
