SA2_MAINCODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
123021443,390,39,0,0,39,0,431,53,635,18,0,645,0,698,0,43,9,0,57,0,57,0,7,0,0,9,0,9,53,683,26,3,706,0,761,0,0,0,0,0,0,0,441,725,26,3,751,3,1196,367,37,0,0,37,0,410,38,594,19,3,618,0,658,0,36,19,0,54,0,54,0,6,0,0,7,0,8,43,634,46,5,678,0,717,0,3,3,0,6,3,5,413,674,44,5,721,3,1137,180,21,0,0,21,0,198,19,290,14,0,301,0,318,0,24,12,0,41,0,41,0,0,0,3,3,0,3,19,309,29,3,344,0,355,0,0,0,0,0,0,0,199,329,29,3,362,0,555,132,4,0,0,4,0,139,15,181,10,3,188,0,203,0,25,5,0,27,0,27,0,3,0,3,3,0,3,15,200,14,10,224,0,237,0,3,0,0,3,0,3,150,211,14,10,233,0,378,170,12,0,0
123021444,536,49,0,0,49,3,588,47,216,12,5,231,0,280,0,18,9,0,28,0,31,0,0,0,3,7,0,7,51,239,20,6,261,0,317,3,0,0,0,0,3,5,586,286,20,6,309,5,903,564,52,0,0,52,0,617,60,276,15,3,295,0,353,0,19,9,0,26,0,24,0,0,0,0,3,0,3,57,291,26,9,328,0,386,4,0,0,0,0,0,7,634,344,26,9,379,4,1013,388,23,0,0,23,0,413,21,146,6,0,154,0,174,0,7,3,0,13,0,13,0,0,0,0,0,0,0,21,152,10,0,168,0,188,3,0,0,0,0,3,5,414,176,10,0,190,3,605,235,12,0,0,12,0,255,21,91,4,3,100,0,120,0,10,4,0,21,0,18,0,0,0,0,0,0,0,24,106,11,3,119,0,139,0,0,0,0,0,3,3,261,115,11,3,131,3,392,291,14,0,0
123031445,236,8,0,0,8,0,239,21,11,0,0,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,18,0,35,0,0,0,0,0,0,0,256,18,0,0,18,0,276,287,14,0,0,14,0,296,5,16,0,0,16,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,23,0,26,3,0,0,0,0,0,3,293,31,0,0,31,0,330,169,3,0,0,3,0,166,0,10,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,11,0,0,0,0,0,0,0,170,14,0,0,14,0,179,109,3,0,0,3,0,115,0,4,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,5,0,0,0,0,0,0,0,112,10,0,0,6,0,124,136,4,0,0
123031446,577,11,0,0,11,4,590,12,38,0,0,38,0,51,0,0,3,0,3,0,3,0,0,0,0,0,0,0,12,38,3,0,37,0,54,0,0,0,0,0,0,3,589,53,6,0,55,4,646,572,15,0,0,15,3,589,14,25,0,0,25,0,36,0,0,5,0,5,0,5,0,0,0,0,0,0,0,14,25,5,0,26,0,42,0,0,0,0,0,0,0,581,38,5,0,39,3,628,289,10,0,0,10,3,301,13,11,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,8,0,23,0,0,0,0,0,0,0,300,22,0,0,22,3,321,214,0,0,0,0,0,217,7,9,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,5,0,21,0,0,0,0,0,0,0,223,8,0,0,8,0,232,235,3,0,0
123031447,778,27,0,0,27,3,806,36,30,0,0,25,0,64,0,3,0,0,6,0,6,0,0,0,0,0,0,0,36,28,4,0,35,0,71,0,0,0,0,0,4,4,816,52,4,0,61,6,883,842,16,0,0,16,3,866,30,26,0,0,30,0,58,0,3,0,0,4,0,4,0,0,0,0,0,3,3,36,34,3,0,38,3,73,3,0,0,0,0,0,0,876,54,3,0,53,7,934,460,6,0,0,6,3,473,11,18,0,0,18,0,31,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,18,0,0,21,0,38,8,0,0,0,0,0,5,480,25,0,0,30,3,511,306,6,0,0,6,0,312,3,14,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,14,0,19,4,0,0,0,0,0,3,314,24,0,0,24,0,334,388,5,0,0
123031448,358,24,0,0,24,0,381,19,8,0,0,8,0,30,0,0,3,0,3,0,3,0,0,0,3,3,0,3,19,8,3,3,12,0,33,0,0,0,0,0,0,0,383,33,3,3,34,0,421,494,12,0,0,12,0,508,22,29,0,0,29,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,0,0,31,0,52,0,0,0,0,0,0,0,515,42,0,0,44,0,562,346,4,0,0,4,0,353,6,5,0,0,5,0,13,5,0,0,0,0,0,5,0,0,0,0,0,0,0,10,7,0,0,10,0,17,0,0,0,0,0,0,0,350,11,0,0,14,0,367,227,4,0,0,4,0,236,3,4,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,8,0,0,0,0,0,0,0,232,7,0,0,10,0,243,243,4,0,0
124011449,179,3,0,0,3,0,185,10,13,0,0,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,17,0,34,0,0,0,0,0,0,0,193,20,0,0,18,0,217,162,5,0,0,5,0,167,14,16,0,0,16,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,16,0,33,0,0,0,0,0,0,0,176,24,0,0,24,0,198,84,4,0,0,4,4,87,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,90,3,0,0,3,4,99,42,0,0,0,0,0,41,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,44,3,0,0,3,0,54,56,0,0,0
124011450,827,25,0,0,25,0,858,37,47,3,0,50,0,92,0,3,0,0,3,0,3,0,0,0,0,0,0,0,37,49,3,0,54,0,94,3,0,0,0,0,0,3,872,81,3,0,81,0,954,956,23,0,0,23,3,984,35,38,0,0,41,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,0,0,45,0,78,5,0,0,0,0,0,8,994,64,0,0,71,0,1067,582,10,0,0,10,0,587,10,23,0,0,21,0,37,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,30,0,0,28,0,36,0,0,0,0,0,0,0,589,32,0,0,35,0,630,381,0,0,0,0,3,390,8,20,0,0,20,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,22,0,27,0,0,0,0,0,0,0,387,20,0,0,20,3,417,526,5,0,0
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,318,14,0,0,15,0,334,11,32,0,0,30,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,0,0,31,0,46,0,3,0,0,3,0,5,327,50,5,0,47,0,383,335,11,0,0,11,0,348,8,23,4,0,23,0,35,0,3,4,0,3,0,3,0,0,0,0,0,0,0,9,26,4,0,28,0,39,0,0,0,0,0,0,0,350,39,4,0,44,0,393,217,3,0,0,3,0,226,8,12,0,0,14,0,20,0,6,0,0,6,0,6,0,0,0,0,0,0,0,8,15,0,0,18,0,26,0,0,0,0,0,0,0,229,25,0,0,23,0,256,131,0,0,0,0,0,132,6,8,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,12,0,16,0,0,0,0,0,0,0,135,16,0,0,16,0,146,173,8,0,0
124011453,493,16,0,0,16,0,513,13,21,0,0,21,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,0,0,21,0,39,0,0,0,0,0,0,0,511,42,0,0,42,0,553,499,21,0,0,23,0,513,14,17,0,0,17,0,35,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,24,0,0,22,0,42,0,0,0,0,0,0,0,510,40,0,0,40,0,557,313,5,0,3,11,0,326,14,8,0,0,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,8,0,24,0,0,0,0,0,0,0,330,10,0,3,11,0,349,202,3,0,0,3,0,205,7,8,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,6,0,12,0,0,0,0,0,0,0,203,10,0,0,13,0,219,252,0,0,0
124011454,909,23,0,0,23,0,938,38,19,0,0,24,0,59,0,3,0,0,3,0,3,0,0,0,0,0,0,0,38,24,0,0,24,0,64,0,0,0,0,0,0,0,948,52,0,0,54,0,1005,1139,21,0,0,21,5,1164,41,29,0,0,33,0,74,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,34,0,0,34,0,77,0,0,0,0,0,0,0,1178,56,0,0,55,5,1241,630,15,0,0,15,0,649,16,26,0,0,26,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,24,0,44,0,0,0,0,0,0,0,644,47,0,0,47,0,689,384,12,0,0,12,0,399,10,10,0,0,10,0,19,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,12,0,0,12,0,23,0,0,0,0,0,0,0,395,31,0,0,31,0,423,564,11,3,0
124011455,188,9,0,0,9,0,203,13,16,0,0,16,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,15,0,32,0,0,0,0,0,0,0,200,26,0,0,26,0,229,224,6,0,0,6,0,229,12,8,0,0,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,9,0,25,0,0,0,0,0,0,0,240,17,0,0,17,0,259,122,4,0,0,4,0,129,4,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,8,0,8,0,0,0,0,0,0,0,122,11,0,0,11,0,134,82,3,0,0,3,0,84,0,3,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,82,7,0,0,7,0,93,108,4,0,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,743,17,0,0,18,0,763,23,76,3,0,79,0,104,0,7,0,0,7,0,7,0,0,0,0,0,0,0,24,79,3,0,85,0,103,3,0,0,0,0,0,5,776,94,3,0,100,0,873,680,23,0,0,23,0,705,19,69,0,0,66,0,87,0,3,0,0,6,0,8,0,0,0,0,0,0,0,23,68,5,0,73,0,99,3,0,0,0,0,0,4,707,96,5,0,95,0,802,333,14,0,0,14,0,345,10,33,3,0,36,0,41,0,4,0,0,4,0,4,0,0,0,0,0,0,0,10,35,3,0,44,0,52,0,0,0,0,0,0,0,342,53,3,0,55,0,397,218,9,0,0,9,0,223,6,21,0,0,21,0,25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,20,0,0,24,0,32,0,0,0,0,0,0,0,224,28,0,0,30,0,251,279,5,0,0
124031458,1274,58,0,3,59,3,1341,72,267,6,0,274,0,343,0,8,10,0,15,0,15,0,0,0,0,0,0,0,72,278,14,0,288,0,359,0,0,0,0,0,0,3,1347,334,14,3,350,4,1699,985,40,0,0,40,0,1023,44,222,0,0,223,0,266,3,5,4,0,10,0,10,0,3,0,0,3,0,3,45,227,4,0,234,0,279,0,0,0,0,0,0,3,1033,267,4,0,276,0,1308,550,22,0,0,22,0,577,11,106,6,0,107,0,121,0,4,3,0,4,0,3,0,0,0,0,0,0,0,16,113,3,0,113,0,132,0,0,0,0,0,0,0,565,135,3,0,136,0,707,346,13,0,0,15,0,359,12,65,0,0,65,0,78,3,0,3,0,4,0,7,0,0,0,0,0,0,0,17,64,3,0,68,0,83,0,0,0,0,0,0,0,360,80,3,0,84,0,444,467,21,0,0
124031459,663,15,0,0,15,0,675,17,28,0,0,31,0,50,0,7,0,0,5,0,12,0,0,0,0,0,0,0,24,34,0,0,39,0,57,0,0,0,0,0,3,5,684,49,0,0,50,3,735,733,22,0,0,22,0,752,19,42,0,0,42,0,66,0,3,3,0,10,0,10,0,0,0,0,0,0,0,19,49,3,0,48,0,73,3,0,0,0,0,0,3,758,66,3,0,71,0,823,380,11,0,0,11,0,391,6,16,0,0,16,0,24,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,14,0,0,21,0,23,0,0,0,0,0,0,3,391,31,0,0,34,0,418,250,4,0,0,7,0,254,12,9,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,9,0,16,0,0,0,0,0,0,0,253,13,0,0,11,0,270,338,9,0,0
124031460,1034,35,0,0,35,3,1079,41,139,7,0,144,0,188,0,5,6,0,10,0,10,0,0,0,0,0,0,0,41,142,8,0,154,0,200,3,0,0,0,0,0,3,1084,186,8,0,195,3,1281,1118,33,0,0,33,0,1150,48,199,3,3,201,0,250,0,0,5,0,4,0,4,0,3,0,0,3,0,3,48,198,8,4,214,0,255,0,0,0,0,0,0,0,1164,233,8,4,244,0,1410,643,10,0,0,11,0,659,29,102,3,0,101,0,134,0,0,4,0,4,0,4,0,0,0,0,3,0,3,29,98,6,3,108,0,138,0,0,0,0,0,0,0,674,112,9,3,125,0,793,403,12,0,0,12,0,415,10,65,0,0,61,0,78,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,65,3,0,65,0,76,0,0,0,0,0,0,0,415,80,3,0,83,0,494,559,18,0,0
124031461,755,41,0,0,41,0,795,42,98,3,0,98,0,142,0,4,0,0,4,0,3,0,0,0,0,0,0,0,41,98,8,0,104,0,144,3,0,0,0,0,0,0,798,139,8,0,145,0,949,712,20,0,0,20,3,741,36,79,3,0,81,0,114,0,3,3,0,8,0,10,0,0,0,0,0,0,0,39,79,6,0,92,0,123,0,0,0,0,0,0,3,749,105,6,0,111,4,866,394,11,0,0,11,0,404,12,49,4,0,55,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,4,0,50,0,65,3,0,0,0,0,0,3,407,57,4,0,65,0,472,229,4,0,0,4,0,238,8,26,4,0,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,4,0,32,0,45,0,0,0,0,0,0,0,237,35,4,0,40,0,279,257,15,0,0
124031462,690,26,0,0,31,0,721,47,381,5,0,393,0,438,0,12,0,0,12,0,16,0,0,0,4,4,0,4,48,399,5,7,406,0,459,0,0,0,0,0,0,0,740,425,5,7,437,0,1183,573,15,0,0,18,0,593,47,281,3,4,291,0,339,0,11,3,0,17,0,17,0,3,0,4,3,0,3,47,294,5,4,312,0,359,0,0,0,0,0,0,0,615,314,5,9,328,0,946,302,10,0,0,10,0,309,16,134,6,0,138,0,153,0,12,7,0,17,0,21,0,0,0,0,8,0,8,16,144,7,3,157,0,177,3,0,0,0,0,0,3,321,155,7,3,165,0,491,165,11,0,0,11,0,176,13,71,0,0,76,0,90,0,3,6,0,8,0,8,0,0,0,0,4,0,4,13,82,6,0,90,0,96,0,0,0,0,0,0,0,179,88,6,0,96,0,269,197,10,0,0
124031463,419,29,0,0,29,0,451,24,80,0,0,80,0,108,0,3,0,0,3,0,3,3,0,0,0,0,0,3,28,85,0,0,85,0,114,0,0,0,0,0,0,0,449,116,0,0,116,0,564,456,28,0,3,26,0,486,27,84,0,0,85,0,114,0,4,0,0,4,0,5,0,0,0,0,0,0,3,33,91,0,0,91,0,118,0,0,0,0,0,0,0,488,116,0,3,121,0,607,245,5,0,0,6,0,253,17,61,0,0,61,0,73,0,4,0,0,4,0,3,0,0,0,0,0,0,0,18,61,0,0,61,0,79,0,0,0,0,0,0,0,260,70,0,0,75,0,336,170,3,0,0,3,0,174,10,35,0,0,39,0,49,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,40,0,0,41,0,56,0,0,0,0,0,0,0,181,44,0,0,48,0,227,202,9,0,0
124031464,339,8,0,0,14,0,350,25,139,4,0,143,3,171,5,16,9,0,22,0,27,0,0,0,0,5,0,5,31,158,10,3,169,3,203,0,0,0,0,0,0,0,368,170,10,3,186,3,553,259,18,0,0,19,0,279,28,101,3,0,105,0,131,0,11,5,0,17,0,18,0,0,0,3,3,0,3,29,106,11,3,115,0,146,0,0,0,0,0,0,0,293,123,11,4,136,0,428,132,8,0,0,8,0,139,17,41,0,0,47,0,65,3,0,5,0,9,0,11,0,0,0,0,0,0,0,24,48,8,0,52,0,76,0,0,0,0,0,0,0,155,55,8,0,60,0,218,87,6,0,0,6,0,93,5,23,0,0,23,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,25,3,0,21,0,33,0,0,0,0,0,0,0,95,26,3,0,28,0,125,116,3,0,0
124031465,248,5,0,0,5,0,258,4,10,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,10,0,12,0,0,0,0,0,0,0,251,13,0,0,13,0,269,285,10,0,0,10,0,300,9,23,3,0,19,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,3,0,19,0,32,0,0,0,0,0,0,0,298,29,3,0,28,0,331,183,12,0,0,12,0,195,7,13,4,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,4,0,13,0,23,0,0,0,0,0,0,0,188,26,4,0,29,0,215,107,6,0,0,6,0,112,7,7,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,9,0,0,0,0,0,0,0,110,10,0,0,10,0,122,136,7,0,0
124041466,490,11,0,0,11,5,507,15,36,0,0,36,0,59,0,0,0,0,5,0,5,4,0,0,0,0,0,5,24,39,0,0,45,0,65,0,0,0,0,0,0,0,511,50,0,0,57,5,574,477,9,0,0,9,0,488,10,35,3,0,37,0,44,0,4,3,0,11,0,11,0,0,0,0,0,0,0,12,36,5,0,48,0,55,0,0,0,0,0,0,0,489,53,5,0,58,0,549,290,8,0,0,8,0,303,0,13,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,20,0,23,0,0,0,0,0,0,0,295,26,0,0,23,0,319,150,3,0,0,3,0,154,6,16,0,0,16,0,20,0,3,0,0,3,0,3,0,0,0,0,0,0,0,6,18,0,0,18,0,26,0,0,0,0,0,0,0,160,19,0,0,19,0,181,219,3,0,0
124041467,702,27,0,0,27,0,734,19,37,4,0,41,0,56,0,4,3,0,5,0,5,0,0,0,0,0,0,0,17,41,4,0,49,0,63,0,0,0,0,0,0,0,719,66,4,0,74,0,797,630,19,0,0,19,6,654,21,26,3,3,30,0,54,0,0,0,0,3,0,3,0,0,0,0,0,0,0,26,28,3,3,37,0,58,0,0,0,0,0,0,0,650,55,3,3,58,6,715,352,12,0,0,12,0,365,9,12,0,0,12,0,23,3,0,0,0,3,0,3,0,0,0,0,0,0,0,15,17,0,0,15,0,32,0,0,0,0,0,0,0,364,30,0,0,27,0,392,226,3,0,0,3,0,232,5,8,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,7,0,16,0,0,0,0,0,0,0,234,12,0,0,12,0,245,294,6,0,0
