SA2_MAINCODE_2016,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
122011419,3,0,0,3,0,0,0,0,0,3,0,3,3,0,0,3,85,9,0,3,97,5,0,5,100,5,0,106,20,4,3,0,29,0,0,0,29,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,105,10,4,3,122,5,0,5,127,7,0,139,16,0,0,0,19,0,0,0,19,0,0,19,16,4,0,0,20,0,0,0,20,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0,38,0,0,0,38,5,0,44,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,36,9,0,0,43,0,0,0,43,5,0,43,9,0,0,0,11,0,0,0,11,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0
122021420,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,86,17,3,0,102,4,0,4,111,6,0,115,12,0,0,0,17,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,99,15,3,3,116,8,0,8,126,9,0,131,19,3,0,0,28,0,0,0,25,0,0,25,25,12,0,0,31,0,0,0,34,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,3,0,65,3,0,3,66,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,47,14,3,0,67,3,0,3,70,0,0,71,6,0,0,0,9,0,0,0,5,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,51,16,3,0
122021421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,8,0,0,108,0,0,0,108,4,0,116,14,0,0,0,14,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,109,11,0,0,120,0,0,0,122,4,0,125,14,0,0,0,19,0,0,0,22,0,0,21,21,11,0,0,33,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,0,0,50,4,0,4,54,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,0,0,52,4,0,4,55,0,0,52,4,0,0,0,5,0,0,0,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,42,12,0,0
122021422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,16,4,0,125,3,0,3,128,3,0,133,23,0,0,0,19,0,0,0,19,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,122,19,4,0,146,3,0,3,148,8,0,159,25,5,0,0,36,0,0,0,37,0,0,36,29,4,0,0,37,0,0,0,37,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,0,0,72,0,0,0,69,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,8,0,0,70,0,0,0,75,3,0,75,7,3,0,0,13,0,0,0,13,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,66,13,0,0
122021423,3,0,0,3,3,0,0,0,3,0,0,0,6,0,0,6,177,17,0,0,203,5,0,6,205,7,0,215,23,0,0,0,27,0,0,0,27,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,206,24,0,0,231,5,0,6,233,12,3,251,36,0,0,0,37,0,0,0,37,5,0,45,45,6,0,0,52,0,0,0,52,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,10,0,0,94,0,0,0,94,5,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,10,0,0,94,0,0,0,94,5,0,101,8,0,0,0,16,0,3,3,13,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,95,12,0,3
122031424,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,114,17,0,0,136,6,0,6,136,4,0,142,19,4,0,0,20,3,0,3,24,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,127,22,0,0,156,7,0,6,164,4,0,167,30,5,0,0,38,0,0,0,37,0,0,37,23,6,0,0,31,0,0,0,28,3,0,30,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,18,0,0,71,3,0,3,70,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,4,56,18,0,0,70,3,0,0,75,0,0,81,3,0,0,0,8,0,0,0,8,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,57,17,0,0
122031425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9,6,0,81,4,0,4,80,4,0,84,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,76,9,6,0,88,4,0,4,93,4,0,94,16,0,0,0,16,0,0,0,15,0,0,15,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,21,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,21,0,0,26,3,0,0,0,6,0,0,0,6,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
122031426,8,0,0,8,6,0,0,0,6,0,0,0,6,0,0,6,127,15,0,0,151,7,0,7,149,9,0,162,31,3,0,0,36,0,0,0,36,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,161,18,0,0,179,7,0,7,183,14,0,201,28,6,3,0,39,0,0,0,39,3,0,44,21,8,0,0,29,0,0,0,29,0,0,27,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,15,6,3,71,0,0,0,69,9,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15,6,3,72,0,0,0,71,9,0,80,11,0,0,0,11,3,0,3,16,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,63,15,6,3
122031427,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,4,160,19,0,0,180,0,3,3,178,9,0,185,20,7,0,0,22,0,0,0,27,4,0,29,0,0,0,0,0,0,0,0,0,0,3,3,176,23,0,0,200,0,3,3,208,12,3,219,23,4,0,0,31,0,0,0,31,0,0,31,32,5,0,0,38,0,0,0,38,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,0,0,71,0,0,0,71,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,0,0,71,0,0,0,68,4,0,74,7,0,0,0,9,0,0,0,9,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,68,17,0,0
122031428,4,0,0,4,4,0,0,0,4,0,0,4,7,0,0,7,303,32,0,3,347,10,0,11,352,16,0,368,42,5,0,0,51,0,0,0,50,6,0,53,0,0,0,0,0,0,0,0,0,0,0,0,349,40,0,4,392,9,0,7,404,20,0,421,75,5,0,0,80,0,0,0,78,3,0,85,56,10,0,0,69,0,0,0,71,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,18,0,0,149,3,0,3,150,3,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,18,0,0,149,3,0,3,150,3,0,157,15,4,0,0,23,0,0,0,22,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,142,25,0,0
122031429,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,126,13,0,3,146,3,0,3,147,13,0,157,18,3,0,0,24,5,0,5,25,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,144,15,3,3,165,8,0,8,176,17,0,186,26,7,0,0,34,0,0,0,34,3,0,35,32,7,0,0,38,0,0,3,41,0,0,46,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,59,11,0,0,69,0,0,3,76,5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,11,0,0,69,0,0,3,76,5,0,78,8,3,0,0,9,0,0,0,10,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,61,14,0,0
122031430,4,0,0,4,3,0,0,0,3,0,3,3,8,0,0,10,113,23,5,0,139,0,3,4,138,15,0,153,23,0,0,0,22,0,0,0,26,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,134,20,5,0,158,0,3,8,167,19,0,184,19,4,0,0,21,0,0,0,21,0,0,27,28,11,0,0,41,4,3,3,47,3,0,47,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,54,16,0,0,65,4,3,3,70,5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,0,0,67,4,3,8,74,5,0,81,9,0,0,0,10,0,0,0,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,58,15,0,0
122031431,0,0,0,3,7,0,0,0,7,0,0,0,7,0,0,9,179,24,6,0,208,3,0,3,213,6,0,223,27,8,0,0,38,3,0,3,39,15,0,53,0,0,0,0,0,0,0,0,0,0,0,0,206,35,6,0,244,4,0,4,253,26,0,277,38,3,0,0,40,0,0,0,40,0,0,38,45,12,3,0,56,0,0,0,58,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,14,0,0,96,0,0,0,96,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,14,0,0,100,0,0,0,98,3,0,102,9,0,0,0,14,4,0,4,12,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,95,14,0,0
122031432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,42,0,0,0,37,3,0,42,3,0,4,0,4,0,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,42,3,4,0,44,0,0,0,44,6,0,53,3,0,0,0,3,0,0,0,3,0,0,3,13,3,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,22,0,0,0,22,0,0,22,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0
123011433,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,97,7,0,0,108,0,0,0,108,5,0,110,11,0,0,0,12,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,111,5,0,0,120,0,0,0,120,7,0,129,26,3,0,0,26,3,0,4,35,0,0,31,13,3,0,0,18,0,0,0,18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,45,3,0,4,51,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,45,3,0,4,51,3,0,54,10,0,0,0,12,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0
123011434,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,169,17,6,0,188,6,0,6,198,7,0,204,35,0,0,0,34,3,0,3,35,3,0,40,3,0,0,0,3,0,0,0,3,0,0,3,202,20,6,0,230,8,0,8,237,13,0,249,30,0,0,0,30,3,0,3,33,3,0,39,42,0,0,0,38,0,0,0,38,0,0,41,0,3,0,0,3,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,79,3,0,0,81,3,0,3,84,5,0,84,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,79,3,0,0,85,3,0,3,87,5,0,93,14,0,0,0,12,0,0,0,11,4,0,19,0,0,0,0,0,0,0,0,0,0,3,3,91,6,0,0
123011435,8,0,0,8,5,0,0,0,5,0,0,0,5,0,0,5,236,8,4,0,252,6,0,6,256,13,0,264,36,5,0,0,37,0,0,0,38,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,267,15,4,0,291,6,0,6,290,18,0,310,47,4,0,0,51,0,0,0,54,0,0,53,33,3,3,0,35,3,0,3,41,0,0,42,3,0,3,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,87,6,4,0,95,3,0,3,100,4,0,104,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,87,6,4,0,99,3,0,3,102,4,0,106,12,3,0,0,16,0,0,0,16,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,102,6,5,0
123021436,3,0,0,3,3,0,0,0,3,3,0,3,7,0,0,6,63,9,0,0,74,3,0,6,79,9,0,95,21,4,0,0,28,0,0,0,24,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,84,15,0,0,101,6,0,8,107,24,0,128,12,0,0,0,13,0,0,0,13,0,0,12,16,3,0,0,16,0,0,0,16,5,0,17,0,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,3,35,0,0,0,35,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,29,4,0,3,39,0,0,0,40,5,0,42,11,3,3,0,14,0,0,0,14,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,38,8,4,3
123021437,3,0,0,3,3,0,0,0,3,3,0,3,7,0,0,7,85,9,0,4,103,6,0,6,105,7,0,112,35,4,0,0,40,0,0,0,40,12,0,58,0,0,0,0,0,0,0,0,0,0,0,0,117,18,3,7,143,6,0,6,152,22,0,174,20,4,0,0,25,0,0,0,25,0,0,25,9,6,0,0,17,0,0,0,17,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,41,0,0,0,41,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,7,3,0,0,0,3,0,0,0,3,0,0,8,37,9,0,0,46,0,0,0,51,4,0,52,6,9,0,0,14,0,0,0,14,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,49,14,0,0
123021438,4,0,0,11,5,0,0,0,5,0,0,0,9,0,0,11,141,17,3,3,162,4,0,4,169,9,0,181,23,3,0,0,27,5,0,3,32,10,0,47,0,0,0,0,0,0,0,0,0,0,0,0,167,15,7,3,196,10,0,10,202,23,0,231,37,6,0,0,44,0,0,0,44,3,0,53,32,6,3,0,41,0,0,0,39,0,0,43,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,4,0,0,4,71,14,4,3,91,0,0,0,92,6,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,14,4,3,91,0,0,0,92,6,0,101,9,0,0,0,9,0,0,0,16,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,77,12,8,7
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,3,0,0,5,9,0,0,0,12,0,0,0,12,0,0,12,162,15,3,10,187,4,0,6,187,16,0,203,36,10,0,3,49,0,0,0,50,13,0,61,0,0,0,0,0,0,0,0,0,0,0,0,196,27,3,12,233,4,3,3,237,29,0,264,51,11,0,3,60,0,0,0,60,9,0,68,27,5,0,0,38,0,0,0,41,11,0,46,5,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,85,14,0,5,100,0,0,0,104,20,0,126,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,6,0,0,0,6,0,0,6,89,17,0,5,111,0,0,0,108,20,0,126,13,5,0,0,16,0,0,0,19,17,0,36,0,0,0,0,0,0,0,0,0,0,0,0,96,23,0,5
123021441,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,4,60,3,0,0,71,3,0,3,72,13,0,86,11,12,0,0,27,0,0,0,27,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,76,15,0,3,91,3,0,3,100,27,0,124,29,4,0,0,30,0,0,0,30,0,0,34,10,7,0,0,19,0,0,0,19,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,0,3,45,0,0,0,45,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,3,45,0,0,0,45,5,0,50,9,3,0,0,12,0,0,0,13,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,3
123021442,6,0,0,6,7,0,0,0,11,0,0,0,11,0,0,11,164,24,0,4,199,0,0,0,202,16,0,218,40,11,0,3,57,0,0,3,58,24,0,84,0,0,0,0,0,0,0,0,0,0,3,3,211,36,0,13,257,3,3,5,263,36,3,303,59,3,0,0,60,0,0,0,57,5,0,68,25,5,0,0,31,0,0,0,37,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,82,10,0,3,95,0,0,3,96,11,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,82,10,0,3,101,0,0,3,99,11,0,109,27,0,0,0,31,0,0,0,32,11,0,48,0,0,0,0,0,0,0,0,0,0,0,3,114,17,0,3
123021443,8,0,0,8,3,0,0,3,7,0,0,3,8,0,0,8,155,23,0,8,186,3,3,3,189,11,0,208,49,10,0,0,60,0,0,0,60,24,0,81,0,0,0,0,0,0,0,0,0,0,0,0,202,36,0,8,249,3,3,3,256,37,0,292,60,7,3,0,65,0,0,0,71,7,0,75,27,7,0,0,30,0,0,0,27,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,87,12,3,3,98,0,0,0,106,4,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,4,0,0,4,86,12,3,3,103,0,0,5,107,4,0,117,26,3,0,0,25,0,3,0,29,16,0,49,0,0,0,0,0,0,0,0,0,0,0,0,109,13,3,3
