SA2_MAINCODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
122031432,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,3,3,0,34,0,0,0,0,0,0,0,0,0,0,0,122,3,3,3,0,0,0,3,4,0,142,87,3,5,0,0,0,0,0,0,0,91,26,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,113,3,5,0,0,0,0,0,0,0,119,48,3,0,0,0,0,0,0,0,0,49,14,3,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
123011433,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,296,9,8,0,0,0,0,0,0,10,319,276,3,0,0,0,0,0,0,0,13,289,70,0,0,0,0,0,0,0,0,0,71,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,3,3,342,4,0,0,0,0,0,0,0,10,364,126,0,3,0,0,0,0,0,0,15,144,31,0,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,4,4,33,0,0,0,0,0,0,0,0,13,43,0,0,0,0,0,0
123011434,0,0,0,0,0,4,216,26,4,4,3,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,207,17,13,5,0,0,0,0,0,9,254,0,0,0,0,0,0,0,0,0,0,0,553,23,20,5,0,5,3,6,0,18,629,255,4,8,0,0,0,0,0,0,6,276,110,0,0,0,0,0,0,0,0,3,115,13,0,0,0,0,3,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,122,3,3,0,0,3,0,0,0,7,142,0,0,0,0,0,0,0,0,0,0,0,384,3,4,0,0,3,0,0,0,16,411,130,3,0,0,0,0,0,0,0,0,139,59,0,0,0,0,0,0,0,0,0,62,19,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0
123011435,3,4,0,0,0,5,265,24,3,9,4,0,0,0,0,0,3,49,9,0,0,0,0,0,0,0,0,0,9,258,22,19,3,3,4,0,3,0,11,319,0,0,0,0,0,0,0,0,0,0,0,689,37,26,5,5,4,0,3,0,16,781,295,3,3,0,0,0,0,0,0,5,316,142,0,0,0,3,3,0,0,0,3,149,22,0,3,0,3,0,0,0,0,5,36,4,0,0,0,0,0,0,0,0,0,3,161,0,3,0,5,3,0,0,0,5,194,0,0,0,0,0,0,0,0,0,0,0,464,5,8,0,5,3,5,0,0,14,508,78,3,0,0,0,0,0,0,0,3,88,51,0,0,0,0,0,0,0,0,3,56,20,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,3,72,4,0,0,0,0,0,0,0,3,83,0,0,0,0,0,0
123021436,0,0,0,0,0,7,249,69,4,10,0,3,0,3,0,0,3,88,6,0,0,0,0,0,0,0,0,0,5,290,17,12,3,4,0,3,0,0,9,343,0,0,0,0,0,0,0,0,0,0,3,593,28,15,3,4,4,4,0,0,20,669,317,0,3,0,0,0,0,0,0,0,319,160,3,0,0,0,0,0,0,4,0,174,68,3,3,3,0,0,0,0,0,3,81,0,0,0,0,0,0,0,0,0,0,4,225,9,5,3,0,4,0,0,4,3,257,3,0,0,0,0,0,0,0,0,0,5,548,12,9,3,0,4,3,0,4,7,579,160,4,0,0,0,0,0,0,0,6,169,62,0,0,0,0,0,0,0,0,3,65,19,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,81,0,6,0,0,0,0,0,0,3,87,3,0,0,0,0,0
123021437,4,0,3,6,3,3,427,62,13,7,0,8,3,3,0,3,5,103,3,0,0,0,0,0,0,0,0,0,3,424,41,23,0,15,3,3,6,5,8,532,3,0,0,0,0,0,0,0,0,0,0,696,53,27,0,14,3,4,6,5,19,834,309,3,0,0,0,0,0,0,0,11,323,238,3,6,0,0,0,0,0,0,3,253,56,3,6,3,0,0,0,0,0,3,75,3,0,0,0,0,0,0,0,0,0,3,299,3,13,3,0,0,0,0,0,7,327,0,0,0,0,0,0,0,0,0,0,0,614,6,9,3,0,0,0,0,0,15,653,195,0,7,0,0,0,0,0,0,0,205,87,3,0,0,0,0,0,0,0,3,92,55,3,3,0,0,3,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,138,10,3,0,0,4,0,0,0,3,164,0,0,0,0,0,0
123021438,0,3,0,0,0,8,447,98,5,8,0,0,4,3,0,0,4,128,3,0,0,0,0,0,0,0,0,0,3,510,33,17,0,0,8,3,0,0,14,585,4,0,0,0,0,0,0,0,0,0,4,890,37,20,0,0,8,3,0,0,25,993,239,0,0,0,0,0,0,0,0,4,246,274,3,0,0,0,0,0,0,0,3,277,78,0,3,0,0,3,0,0,0,0,94,5,0,0,0,0,0,0,0,0,0,5,357,3,3,0,0,3,0,0,0,5,372,0,0,0,0,0,0,0,0,0,0,0,593,4,7,0,3,3,0,0,0,13,619,79,0,0,0,0,0,0,0,0,0,84,82,0,0,0,0,0,0,0,0,0,83,52,4,4,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,132,3,3,0,0,0,0,0,0,0,148,0,0,0,0,0,0
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,3,3,3,4,11,629,86,12,11,3,3,4,0,3,3,13,141,4,0,0,0,0,0,0,0,0,0,6,613,71,24,7,4,8,3,3,7,25,772,0,0,0,0,0,0,0,0,0,0,0,940,74,32,7,4,8,4,5,7,35,1122,292,3,4,0,0,0,0,3,0,4,306,253,4,12,0,0,0,3,3,0,9,283,50,7,11,4,0,3,3,3,0,13,85,4,0,0,0,0,0,0,0,0,0,4,303,5,22,4,0,7,5,11,3,18,378,0,0,0,0,0,0,0,0,0,0,0,597,6,22,4,0,7,5,7,3,23,681,112,3,0,0,0,0,0,0,0,3,122,101,0,0,0,0,0,0,0,0,3,106,56,9,4,0,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,158,10,5,0,0,0,0,0,0,5,180,0,0,0,0,0,0
123021441,0,0,0,0,0,3,240,42,4,8,0,0,0,5,0,9,6,73,3,0,0,0,0,0,0,0,0,0,3,266,13,18,3,0,0,5,0,9,9,318,0,0,0,0,0,0,0,0,0,0,0,564,29,22,3,0,3,5,0,8,20,653,394,3,4,0,0,0,0,0,0,12,409,181,0,3,0,0,0,0,0,0,7,195,32,3,4,0,0,0,0,0,0,3,48,7,0,0,0,0,0,0,0,0,0,7,223,3,3,0,0,0,0,0,3,12,245,0,0,0,0,0,0,0,0,0,0,0,618,9,7,0,0,0,0,0,3,21,657,125,0,4,0,0,0,0,0,0,3,131,65,0,0,0,0,0,0,0,0,0,69,32,11,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,102,11,3,0,0,0,0,0,0,0,118,3,0,0,0,0,0
123021442,4,4,6,4,0,16,743,126,19,20,3,5,7,4,0,5,6,201,4,0,0,0,0,0,0,0,0,0,10,749,90,52,7,13,9,4,5,5,20,957,0,0,0,0,0,0,0,0,0,0,0,1030,100,50,10,14,9,7,5,5,25,1265,268,4,0,0,0,0,0,0,0,4,280,336,7,16,5,0,0,0,0,0,7,371,94,6,14,6,0,3,0,0,5,13,140,6,0,0,0,0,0,0,0,0,0,6,432,16,27,10,0,3,3,3,3,20,520,3,0,0,0,0,0,0,0,0,0,5,707,16,31,10,0,3,0,3,3,24,802,123,0,0,0,0,0,0,0,0,3,126,117,3,5,0,0,0,0,0,0,0,126,55,11,7,0,0,0,0,0,3,3,79,3,0,0,0,0,0,0,0,0,0,4,178,15,13,0,0,0,0,0,3,3,207,0,0,0,0,0,0
123021443,0,10,3,5,0,15,623,87,9,17,0,8,5,8,3,3,8,149,4,0,0,0,0,0,0,0,0,0,9,613,66,32,3,10,12,5,10,3,27,778,0,0,0,0,0,0,0,0,0,3,4,928,71,37,7,10,12,5,10,3,45,1128,253,4,0,0,0,0,0,0,0,0,260,262,8,7,0,0,3,0,0,0,14,298,54,9,10,0,3,0,0,4,5,3,89,0,0,0,0,0,0,0,0,0,0,3,324,20,17,0,3,3,0,4,5,12,383,3,0,0,0,0,0,0,0,0,0,4,576,20,18,0,3,3,0,4,5,18,644,76,0,0,0,0,0,0,0,0,3,79,57,3,3,0,3,0,0,0,0,0,69,36,3,9,0,0,0,6,0,0,3,57,0,0,0,0,0,0,0,0,0,0,4,95,9,10,4,3,0,6,0,0,6,130,0,0,0,0,0,0
123021444,0,0,0,0,0,7,459,107,7,7,3,4,0,0,0,3,3,137,7,0,0,0,0,0,0,0,0,0,7,530,23,24,5,4,0,3,0,3,11,598,3,0,0,0,0,0,0,0,0,0,3,932,27,21,7,4,4,3,0,3,25,1033,308,3,6,6,0,0,0,0,0,12,331,286,3,0,0,0,0,8,0,0,3,306,79,3,6,0,0,0,4,3,0,0,96,0,0,0,0,0,0,0,0,0,0,0,367,7,5,0,3,0,9,3,0,6,402,3,0,0,0,0,0,0,0,0,0,3,677,15,12,8,3,0,10,3,0,11,734,91,0,0,0,0,0,0,0,0,4,100,98,6,3,0,0,0,0,0,0,0,110,63,0,3,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,3,158,6,6,0,0,0,0,0,0,11,184,0,0,0,0,0,0
123031445,0,0,0,0,0,0,19,5,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,125,3,4,0,0,3,0,0,0,8,138,112,0,0,0,0,0,0,0,0,7,112,36,0,0,0,0,0,0,0,0,0,36,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,7,154,75,0,0,0,0,0,0,3,0,0,79,19,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
123031446,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,227,6,0,0,0,0,0,0,0,3,238,148,0,0,0,0,3,0,0,0,10,163,50,0,0,0,0,0,0,0,0,0,48,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,52,3,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,3,0,0,0,15,219,64,0,0,0,0,0,0,0,0,3,65,17,0,0,0,0,0,0,0,0,8,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,0
123031447,0,0,0,0,0,0,62,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,68,7,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,369,7,6,0,0,0,0,0,0,13,409,283,0,0,0,0,0,0,0,0,10,289,63,3,0,0,0,0,0,0,0,3,71,14,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,77,4,0,0,0,0,0,0,0,3,93,7,0,0,0,0,0,0,0,0,0,7,365,10,0,0,0,0,0,0,0,9,388,147,9,0,0,0,0,0,0,0,7,165,38,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0,0
123031448,0,0,0,0,0,3,61,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,243,0,4,0,0,0,0,0,0,11,262,149,0,0,0,0,0,0,0,0,5,161,37,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,194,5,3,0,0,0,0,0,0,12,209,48,0,0,0,0,0,0,0,0,6,56,19,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
124011449,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,206,11,0,0,0,0,0,0,0,6,229,202,9,3,0,0,0,0,0,0,5,220,20,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,227,5,3,0,0,0,0,0,0,5,239,93,0,0,0,0,0,0,0,0,0,98,21,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
124011450,0,0,0,0,0,0,78,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,75,4,3,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,544,11,12,3,0,0,0,0,0,10,577,459,3,4,0,0,0,0,0,0,9,474,76,0,0,0,0,0,0,0,0,3,81,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,77,3,0,0,0,0,0,3,0,3,85,0,0,0,0,0,0,0,0,0,0,3,535,4,3,0,0,0,0,4,0,10,564,161,3,0,0,0,0,0,0,0,0,166,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,5,88,4,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,84,7,7,3,0,0,0,0,0,3,101,0,0,0,0,0,0,0,0,0,0,0,519,11,8,3,3,3,0,0,0,19,562,464,7,0,0,0,0,0,0,0,12,483,116,0,0,0,0,0,0,0,0,0,120,9,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,8,137,0,0,0,0,0,0,0,0,0,0,3,593,7,0,0,0,0,3,0,0,20,624,182,3,3,0,0,0,0,0,0,15,198,44,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,7,63,0,0,0,0,0,0
124011453,0,0,0,0,0,3,67,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68,3,0,0,0,0,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,387,8,3,0,0,0,0,0,0,11,414,303,4,3,0,0,0,0,0,0,4,317,71,3,4,0,0,0,0,0,0,0,77,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,77,3,4,0,0,0,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0,0,377,3,3,0,0,0,0,0,0,4,396,144,0,0,0,0,0,0,0,0,5,147,27,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
124011454,0,0,0,0,0,4,91,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,88,3,0,3,0,0,0,0,0,4,92,0,0,0,0,0,0,0,0,0,0,0,632,6,6,4,0,0,4,0,0,11,669,541,0,0,0,0,0,0,0,0,14,564,94,0,0,0,0,0,0,0,0,0,98,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,104,3,3,0,0,0,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,4,646,3,0,0,0,0,0,0,0,19,670,251,0,3,0,0,0,0,0,3,14,271,63,0,0,0,3,0,0,0,0,3,68,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,3,0,0,0,0,3,78,0,0,0,0,0,0
124011455,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,241,9,3,0,0,0,0,0,0,6,253,235,3,0,0,0,0,0,0,0,6,250,49,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,290,5,0,0,0,0,0,0,0,11,304,92,3,0,0,0,0,0,0,0,6,104,24,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,3,0,0,0,0,129,14,0,0,0,0,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,131,7,3,0,0,3,3,0,0,3,157,0,0,0,0,0,0,0,0,0,0,0,452,24,12,0,4,3,3,0,0,16,509,307,3,0,0,0,0,0,0,0,13,319,126,0,0,0,0,0,0,0,0,3,131,16,0,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,143,3,6,0,0,0,0,0,0,3,151,0,0,0,0,0,0,0,0,0,0,0,450,3,6,0,0,0,0,0,0,16,473,108,5,0,0,0,0,0,0,0,0,108,43,0,0,0,0,0,0,0,0,0,43,12,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0
