SA2_MAINCODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
116021310,0,10,3,30,6,4,3,0,0,52,0,0,0,3,3,13,14,5,3,42,0,0,3,6,0,0,0,0,0,5,0,6,5,44,19,9,5,0,0,85,0,0,0,33,21,13,4,5,0,75,0,16,11,44,17,13,8,0,0,110,0,0,0,3,12,8,16,6,0,41,0,0,0,5,4,10,5,0,0,25,0,0,0,12,4,3,0,0,0,19,0,0,0,31,8,3,0,0,0,46,0,3,0,0,3,3,3,0,0,11,0,37,49,131,42,28,12,3,0,308,0,3,0,4,3,0,3,3,0,15,0,9,29,77,24,9,5,0,0,164,0,0,0,5,0,0,0,0,0,7,0,35,82,290,171,97,34,4,0,708,0,4,0,9,3,3,3,0,0,22,0,6,6,9,23,3,6,6,0,61,0,11,13,20,12,9,3,0,0,62,4,27,17,97,45,20,9,3,0,234
116021312,0,3,3,6,6,0,10,0,0,25,0,0,0,7,0,9,16,9,7,53,0,0,0,0,0,0,0,0,0,0,0,7,4,9,3,6,4,0,0,25,0,0,0,3,3,4,0,0,0,12,0,0,4,6,3,0,4,0,0,18,0,0,0,3,7,36,58,25,8,133,0,0,0,3,3,4,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,0,3,12,3,0,0,0,0,17,0,0,0,3,0,4,11,0,0,20,3,17,17,50,17,20,12,4,0,136,0,0,0,3,0,0,0,0,0,7,3,4,8,30,7,4,0,0,0,53,0,0,0,3,0,0,0,0,0,3,0,20,23,117,56,12,13,3,0,238,0,0,0,4,3,4,3,0,0,20,0,0,0,5,0,5,4,5,0,25,0,6,3,10,3,3,0,0,0,24,0,4,5,25,10,5,7,0,0,56
116021562,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,4,12,4,4,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,11,34,23,20,7,0,0,103,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,4,6,4,3,4,0,0,20
116021563,0,6,3,12,3,8,7,0,0,36,0,0,0,8,8,9,11,5,0,39,0,0,0,0,3,0,0,0,0,3,0,0,3,15,3,0,3,0,0,29,0,0,0,3,7,5,4,0,0,22,0,0,3,26,8,16,9,3,0,62,0,0,0,8,6,26,21,11,5,72,0,0,0,4,3,3,3,8,0,19,0,0,0,5,3,3,0,0,0,15,0,3,0,49,4,0,0,0,0,58,0,0,0,4,4,4,9,0,0,25,0,19,40,94,47,19,14,0,0,238,0,0,0,3,3,0,0,0,0,11,0,17,5,56,20,11,7,0,0,113,0,0,0,3,0,3,0,0,0,7,3,34,60,225,105,96,47,6,0,581,0,0,0,10,7,12,11,0,0,43,0,0,0,8,10,4,7,0,0,31,0,0,3,4,0,3,0,0,0,15,0,4,17,32,19,14,11,0,0,101
116031313,0,0,0,0,0,0,7,3,0,15,0,0,0,0,7,4,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,14,10,10,12,4,0,58,0,0,0,4,3,0,0,0,3,9,0,0,0,0,0,6,21,14,0,43,0,0,0,3,3,4,6,3,0,19,0,0,0,6,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,12,12,79,102,141,40,22,10,0,0,403,0,0,0,0,3,0,0,0,0,4,3,17,10,53,13,0,10,0,0,113,0,0,0,0,0,0,0,0,0,3,3,15,21,101,39,45,8,3,0,233,0,0,0,3,0,4,0,0,0,8,0,0,0,0,6,18,6,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,18
116031314,0,0,0,4,0,3,0,0,0,5,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,8,0,0,0,10,7,3,3,0,0,26,0,0,3,0,0,0,0,0,0,11,0,0,0,3,3,11,3,4,3,24,0,0,0,6,0,3,5,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,12,20,30,11,4,0,0,0,81,0,0,0,0,0,3,0,0,0,5,0,0,10,25,10,8,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,15,48,156,98,78,36,4,4,437,0,0,0,0,6,3,0,0,0,11,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,3,3,0,23
116031315,0,0,0,0,3,0,0,0,0,10,0,0,3,3,3,5,8,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10,0,0,0,11,4,5,3,3,0,34,0,3,0,8,3,12,3,0,0,25,0,0,0,3,3,16,23,8,0,53,0,0,0,13,10,6,4,0,0,28,0,0,0,3,9,3,0,0,0,12,0,0,4,10,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,7,34,60,98,32,15,4,0,0,254,0,0,0,0,0,0,0,0,0,0,5,22,33,106,43,20,7,7,0,240,0,0,0,0,0,0,0,0,0,0,7,49,141,472,282,254,96,12,3,1319,0,0,0,3,0,7,3,0,3,14,0,0,3,0,10,8,3,0,0,24,0,0,0,0,0,0,3,0,0,11,0,4,6,7,9,3,3,0,0,24
116031316,0,0,0,7,3,8,3,0,0,20,0,0,0,0,0,3,3,7,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,0,0,3,18,4,8,0,9,3,51,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,8,18,10,0,43,0,0,0,6,0,3,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,0,4,28,0,0,0,0,0,34,0,0,0,0,0,0,3,4,0,10,9,75,95,163,56,24,10,0,0,434,0,0,0,0,0,3,0,0,0,9,3,4,7,39,7,5,3,0,0,69,0,0,0,0,0,0,0,0,0,0,4,30,31,143,55,28,15,4,3,305,0,0,0,0,0,3,0,0,0,10,0,0,0,3,10,11,10,11,3,36,0,0,0,4,0,3,0,0,0,13,0,0,0,10,9,0,0,0,0,19
116031317,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,6,7,8,0,28,0,3,0,0,0,0,0,0,0,3,0,0,0,9,0,5,0,0,0,18,0,3,0,26,12,15,13,3,0,81,3,3,0,4,5,3,0,0,0,15,0,0,0,3,0,10,22,5,0,47,0,0,3,3,0,7,0,4,0,11,0,0,0,18,3,3,3,0,0,23,0,3,0,13,4,0,0,0,0,19,0,0,0,0,0,6,0,0,0,15,16,39,63,88,23,16,15,4,0,264,0,0,0,0,0,0,0,0,0,3,22,66,58,300,73,28,10,0,0,560,0,0,0,0,0,0,0,0,0,0,3,62,86,389,166,134,53,11,3,903,0,0,0,4,3,3,3,4,0,19,0,0,0,0,3,10,4,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,0,3,0,0,10
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,0,3,0,3,3,0,0,18,0,0,0,0,4,8,20,8,7,48,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,3,0,0,0,27,0,0,3,17,10,9,11,3,0,56,0,0,0,6,4,4,3,0,0,21,0,0,0,3,8,33,42,13,0,110,0,0,0,3,7,4,6,0,0,21,0,0,3,5,4,0,3,0,0,13,0,3,7,50,0,0,4,0,0,65,0,0,0,0,0,0,5,3,0,5,8,31,60,116,39,31,12,0,0,294,0,0,0,0,0,3,0,3,0,7,9,18,35,111,30,23,3,0,0,229,0,0,0,3,0,0,0,0,0,3,4,60,163,461,280,228,101,20,7,1338,0,0,0,3,3,7,3,0,0,18,0,0,0,0,3,9,5,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,3,13,13,18,5,0,0,52
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,3,0,52,10,0,0,0,0,71,0,0,0,11,3,6,8,3,3,31,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,0,0,4,4,3,0,0,3,16,0,0,0,17,7,5,3,0,0,29,0,0,0,0,0,4,10,5,3,21,0,0,0,3,0,4,0,0,0,9,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,7,13,53,26,26,10,3,0,143,0,0,0,4,3,0,0,0,0,7,0,0,0,6,0,5,3,0,0,13,0,0,0,3,0,0,0,0,0,3,0,7,10,25,23,12,3,4,0,75,0,0,0,6,0,0,3,0,0,12,0,0,0,9,8,10,6,4,0,33,0,3,0,5,0,0,3,0,0,9,0,0,8,13,14,11,0,0,0,46
117011322,0,0,0,102,18,3,3,0,0,121,0,0,0,19,8,12,23,24,6,106,0,0,3,20,3,7,3,0,0,32,0,3,4,25,6,7,3,0,0,54,0,0,0,5,8,6,13,7,0,43,7,4,16,78,12,15,9,0,0,142,0,0,0,0,4,5,13,14,4,44,0,0,0,3,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,12,0,0,5,19,3,0,0,0,0,36,0,0,0,4,4,0,0,0,0,15,0,12,25,108,41,28,20,6,0,237,0,0,3,7,0,0,0,0,0,11,0,0,8,39,3,5,0,0,0,57,0,0,0,0,0,0,0,0,0,3,4,12,20,123,41,33,12,6,0,253,0,0,0,16,5,10,4,0,0,35,0,0,3,10,4,4,7,0,0,36,0,0,5,29,3,4,3,0,0,46,0,0,5,17,7,4,3,0,0,40
117011323,0,0,3,66,4,3,4,3,0,91,0,0,0,4,3,10,9,10,3,36,0,0,0,6,4,0,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,0,0,4,0,3,3,4,0,20,0,3,8,15,7,6,3,0,0,48,0,0,0,0,0,5,11,14,3,32,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,10,0,7,13,27,17,15,11,5,0,98,0,0,0,3,0,0,0,0,0,10,0,3,3,12,3,0,0,0,0,24,0,3,0,0,0,0,0,0,0,4,0,9,11,43,20,6,5,0,0,99,0,0,0,6,5,6,8,0,0,25,0,0,0,0,6,9,3,0,0,22,0,0,3,0,4,4,4,3,0,15,0,0,5,18,10,4,5,5,0,51
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,0,70,12,3,3,0,0,89,0,0,0,23,3,10,25,24,5,105,0,0,0,9,6,0,0,0,0,22,0,0,3,4,0,0,0,0,0,14,3,3,3,20,23,39,46,29,8,172,0,0,7,31,10,7,5,4,0,60,0,0,0,0,0,6,6,3,0,20,0,0,0,3,0,0,0,0,0,4,0,0,0,10,4,7,0,0,0,16,5,3,31,112,3,0,0,0,0,161,0,4,0,4,0,0,5,3,0,21,0,8,15,136,55,55,17,3,0,290,0,0,0,13,0,0,0,0,0,12,0,0,3,11,7,3,0,0,0,26,0,0,0,3,5,0,0,0,0,7,0,11,18,82,17,9,11,0,0,143,0,0,3,9,0,4,0,0,0,21,0,0,3,21,11,3,5,4,3,57,0,0,0,12,3,0,0,0,0,19,0,0,9,20,9,4,0,0,0,43
117021327,0,0,3,63,8,3,7,0,0,88,0,0,0,32,15,3,17,34,19,123,0,0,0,11,3,0,0,0,0,11,0,0,0,13,0,0,0,0,0,18,0,0,0,0,4,7,9,3,0,24,0,0,6,19,10,8,4,0,0,47,0,0,0,0,3,4,0,0,0,5,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,3,27,0,0,0,0,0,29,0,0,0,8,0,0,3,0,0,16,0,0,23,118,52,36,13,3,0,247,0,0,0,4,5,0,3,0,0,12,0,0,0,11,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,7,0,4,3,28,8,3,0,0,0,46,0,0,0,12,3,3,4,0,0,24,0,0,0,20,19,6,5,0,0,56,0,0,0,14,4,0,0,0,0,22,0,0,0,29,12,3,4,0,0,45
117021328,0,0,0,14,8,3,0,0,0,21,0,0,4,9,4,3,4,3,3,27,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,11,0,0,3,9,3,3,3,0,0,22,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,30,0,0,0,3,3,0,0,0,0,3,0,0,3,56,19,17,3,0,0,100,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,25,6,3,5,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,4,0,3,0,9,0,3,3,7,0,0,3,0,0,9,0,0,0,10,7,0,0,0,0,18
117031329,0,0,0,58,12,0,0,0,0,77,0,0,6,52,6,7,9,6,0,88,0,0,3,11,7,0,0,0,0,30,0,0,0,17,4,0,0,0,0,25,0,0,0,3,4,0,0,0,0,8,0,0,7,18,6,12,0,0,0,40,0,0,0,3,0,0,3,3,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,27,0,0,0,0,0,28,0,0,0,14,5,8,0,0,0,29,0,0,6,124,58,39,23,3,0,260,0,0,0,7,3,3,0,0,0,13,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,8,0,0,0,28,6,9,0,0,0,54,0,0,0,23,0,0,0,0,0,27,0,0,6,28,14,6,3,0,0,53,0,0,3,12,3,3,0,0,0,24,0,0,4,37,9,14,11,0,0,68
117031330,0,0,0,98,17,3,3,0,0,119,0,0,0,41,3,0,0,0,0,49,0,0,0,13,3,0,0,0,0,14,0,0,3,21,3,0,0,3,0,32,0,0,0,8,3,0,0,0,0,12,0,0,3,45,13,3,3,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,3,3,0,0,19,0,3,31,175,58,31,3,3,0,303,0,0,0,11,3,0,0,0,0,15,0,0,0,6,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,3,7,48,7,3,0,0,0,75,0,0,0,11,0,0,4,0,0,19,0,0,5,39,12,5,7,3,0,71,0,3,4,18,0,4,0,0,0,34,0,0,6,40,11,7,4,0,0,64
117031331,0,0,0,57,11,4,4,3,0,83,0,0,12,46,8,3,13,8,0,91,3,3,5,13,10,0,0,0,0,30,0,0,11,22,4,3,0,0,0,38,0,0,0,6,3,0,0,0,0,17,0,0,23,44,0,10,5,0,0,88,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,5,0,0,8,5,0,3,3,0,0,20,0,0,0,6,0,0,0,0,0,4,0,0,0,16,0,3,3,0,0,24,3,3,24,112,47,42,29,3,4,267,0,0,0,4,3,0,0,0,0,8,0,0,7,5,0,0,0,0,0,12,0,0,3,5,0,3,0,0,0,12,0,0,3,28,7,0,3,0,0,42,0,0,0,15,3,3,6,3,0,27,0,0,7,24,8,17,9,0,0,57,0,6,5,37,4,0,3,4,0,52,3,0,14,30,3,8,0,0,0,61
117031332,0,0,0,67,17,6,3,0,3,94,0,0,8,58,8,9,4,0,0,86,0,0,7,32,4,4,4,0,0,55,0,3,11,27,3,0,0,0,0,45,0,0,0,11,0,3,9,3,0,28,0,0,45,33,12,7,4,0,0,104,0,0,0,0,3,0,7,3,0,11,0,0,3,0,3,0,0,0,0,11,0,0,3,5,0,0,0,0,0,14,0,0,14,16,0,0,0,0,0,28,0,0,4,18,3,4,0,0,0,35,3,4,39,175,56,47,19,3,0,345,0,0,0,7,5,3,3,0,0,24,0,0,10,10,0,0,0,0,0,21,0,0,0,10,4,0,0,0,0,17,0,0,4,40,7,0,0,0,0,59,0,0,0,12,0,0,0,0,0,17,0,0,9,37,10,13,5,4,0,83,0,0,22,36,5,3,0,0,0,65,0,0,23,41,9,6,0,0,0,75
117031333,0,0,3,65,15,4,7,0,0,98,0,0,17,110,10,12,8,4,3,161,0,0,6,29,8,5,5,0,0,57,0,0,3,32,4,0,0,0,0,46,0,0,3,7,3,3,0,0,0,22,0,0,0,34,13,12,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,3,14,0,0,0,0,0,20,0,0,3,27,9,5,5,3,0,50,0,0,17,190,99,67,39,11,12,425,0,0,4,11,9,0,0,0,0,21,0,0,0,8,0,0,0,0,0,6,0,0,0,6,4,3,0,0,0,15,0,0,6,61,19,10,3,0,0,96,0,0,0,18,0,6,4,0,0,31,0,0,3,34,19,12,7,8,0,75,0,0,0,32,0,4,0,0,0,44,0,0,3,56,20,12,8,6,0,114
117031334,0,0,4,52,0,3,8,0,0,69,0,0,24,123,4,7,8,3,0,173,3,0,44,60,10,0,0,0,0,128,0,0,111,300,7,3,3,0,0,421,0,0,7,14,0,0,0,0,0,23,0,0,35,117,21,20,16,3,0,207,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,10,0,0,5,11,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,21,0,0,4,16,3,3,3,0,0,27,0,0,20,127,41,31,18,4,0,238,0,0,0,8,0,0,0,0,0,16,0,0,11,18,0,0,0,0,0,36,0,0,3,3,0,0,0,0,0,8,0,3,17,82,8,3,4,0,0,118,0,0,0,20,0,0,3,0,0,26,0,0,0,23,12,6,7,4,0,48,0,3,15,38,9,9,4,5,0,77,0,0,3,22,13,3,0,0,0,41
117031335,0,0,0,83,11,12,0,8,0,111,0,0,15,69,4,3,10,3,0,108,3,0,5,37,5,7,0,0,0,56,0,0,31,72,9,7,3,6,0,123,0,0,0,15,7,9,10,10,3,63,0,0,37,79,21,7,5,0,0,151,0,0,0,0,0,3,4,3,0,11,0,0,0,3,0,0,0,0,0,9,0,0,8,4,3,0,0,0,0,23,0,0,9,23,0,0,0,0,0,36,0,0,4,6,0,0,5,0,0,27,0,5,21,157,67,57,19,5,0,328,0,0,0,10,4,3,0,0,0,20,0,0,9,13,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,9,0,0,8,61,12,3,3,3,0,92,0,0,3,17,5,5,4,0,0,33,0,0,3,18,12,10,3,0,0,50,0,0,22,42,9,13,3,0,0,90,0,0,4,38,10,7,6,0,0,65
117031336,0,0,3,81,13,3,0,3,0,111,0,0,4,81,4,8,8,3,3,119,0,0,9,33,11,3,0,0,0,67,0,0,8,44,5,4,0,0,0,65,0,0,0,6,0,4,5,0,0,13,0,0,5,42,17,8,6,4,0,83,0,0,0,0,0,3,6,0,0,12,0,0,3,7,7,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,6,26,4,3,0,0,0,37,0,0,5,34,0,0,3,0,0,40,0,3,17,151,74,67,24,3,3,336,0,0,0,7,0,0,0,0,0,10,0,0,4,14,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,6,0,3,3,65,13,10,0,0,0,95,0,0,0,12,3,3,7,0,0,26,0,0,0,34,10,12,4,4,3,65,0,0,0,24,9,3,4,0,0,45,0,0,0,45,4,5,0,0,0,63
