SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
116011561,0,0,0,0,3,0,0,0,0,3,12,63,131,395,208,162,56,13,13,1051,0,0,0,0,0,7,4,5,11,36,0,0,0,3,6,9,10,5,6,36,4,0,0,4,3,3,0,0,0,18,0,0,3,17,7,4,3,5,0,44,0,0,0,10,5,8,4,11,6,51,0,13,26,86,31,21,9,6,4,193,0,0,0,8,0,0,0,0,0,9,0,0,3,16,4,0,0,0,0,30,0,0,0,4,3,0,4,0,0,6,3,0,9,24,18,11,10,0,0,75,0,6,11,12,8,0,0,0,0,34,0,0,3,15,11,15,0,3,3,50,0,0,0,0,0,0,3,0,0,4,0,0,3,4,0,3,0,0,0,12,13,56,113,285,163,114,66,47,41,892,59,75,108,221,102,72,73,54,27,781,1211,2111,2267,4841,2036,1589,1009,732,358,16156
116021309,0,0,0,0,0,0,0,0,0,6,4,16,50,216,206,186,73,14,13,771,0,0,0,8,8,14,9,0,0,34,0,3,0,3,11,9,5,0,0,31,0,9,18,8,17,9,0,0,0,68,0,5,47,46,44,22,5,3,0,168,0,0,0,0,0,4,0,4,0,17,0,29,35,136,129,72,38,12,3,455,5,0,3,14,3,3,10,0,0,38,0,3,4,11,3,0,0,0,0,25,0,0,0,0,4,0,0,0,0,4,0,0,0,15,17,6,6,0,0,46,0,12,52,33,9,0,3,0,0,104,0,0,0,14,11,4,0,0,0,34,0,0,0,0,0,3,0,0,0,6,0,3,22,14,11,6,0,0,0,61,8,21,87,176,114,95,37,20,7,554,20,41,32,114,53,63,26,6,3,356,1063,2681,2505,4606,2470,1564,866,299,65,16130
116021310,0,0,3,3,3,5,0,0,0,15,4,71,156,672,367,218,70,17,11,1596,0,4,0,32,7,5,3,3,0,54,3,17,11,25,35,14,10,4,0,124,0,22,19,43,24,10,6,3,0,123,10,56,52,203,95,36,18,3,0,472,0,0,0,9,11,4,7,4,0,29,0,24,47,242,121,80,38,8,0,570,0,0,6,34,6,9,5,0,0,64,0,7,11,33,12,3,0,0,0,58,0,0,0,7,3,3,3,0,0,15,0,3,13,32,26,20,3,3,0,94,7,32,24,41,14,15,0,0,0,131,0,0,5,50,12,9,3,0,0,81,0,0,0,0,6,5,0,0,0,15,0,4,20,38,24,6,0,0,0,89,13,69,111,414,183,109,63,29,6,1000,94,182,118,440,142,118,56,23,4,1187,3118,5712,3643,11993,3928,2367,1304,484,99,32645
116021312,0,0,0,7,0,4,0,0,0,11,0,32,56,251,120,42,23,5,0,529,0,4,0,14,7,5,9,0,8,39,0,4,0,7,9,4,7,7,3,39,0,6,8,16,7,4,4,0,0,42,3,7,9,51,19,15,7,0,0,115,0,0,0,3,0,3,3,3,0,19,0,13,14,72,22,15,10,3,0,154,0,0,0,16,3,13,0,0,3,37,0,3,0,19,0,3,0,0,0,26,0,0,0,0,0,3,0,0,0,7,0,3,0,9,7,0,0,0,0,20,0,13,17,29,10,6,0,0,0,77,0,0,0,14,0,0,3,0,0,20,0,0,0,0,0,3,0,0,0,6,0,0,0,10,3,0,0,0,0,15,4,20,43,139,51,32,46,31,3,377,82,139,133,410,158,124,115,65,14,1246,1482,2423,2127,5871,2073,1577,1151,464,141,17312
116021562,0,0,0,0,0,0,0,0,0,0,0,3,18,78,48,52,7,0,0,208,0,0,0,6,3,3,0,0,0,12,0,0,0,3,4,3,0,0,0,10,0,0,0,7,3,5,3,3,0,19,0,3,8,17,7,8,3,0,0,47,0,0,0,0,0,4,3,3,0,11,0,0,3,33,10,10,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,12,0,3,0,0,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,14,41,20,20,9,0,0,112,9,21,7,46,9,15,3,3,0,121,296,604,487,1267,508,368,193,56,18,3793
116021563,0,0,0,5,3,6,0,0,0,16,7,47,99,473,257,212,113,22,4,1246,0,0,4,20,14,23,21,3,3,82,0,0,0,7,14,15,11,7,3,56,0,6,9,7,7,7,5,0,0,33,0,6,28,72,44,34,14,0,0,209,0,0,0,3,4,4,3,0,0,11,4,17,17,156,77,84,44,12,7,424,3,0,0,7,0,0,0,0,0,8,0,0,3,36,6,0,0,0,0,50,0,0,0,0,0,0,3,0,0,8,0,0,0,9,10,3,0,0,0,31,3,13,9,12,16,3,11,0,0,70,0,0,0,15,8,8,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,4,14,3,0,0,0,0,32,12,34,93,258,121,90,53,25,9,707,67,98,87,266,118,82,53,22,14,804,1930,3521,3110,7442,3012,2213,1166,383,164,22938
116031313,0,0,0,0,3,0,0,0,0,7,3,29,44,223,103,114,35,13,3,565,0,0,0,3,3,6,3,7,0,19,0,0,0,3,7,33,16,12,6,76,0,0,0,0,0,0,0,0,0,4,0,0,3,11,0,3,3,6,0,26,0,0,0,3,9,4,9,8,0,26,0,4,0,22,4,7,9,5,0,61,0,0,0,6,0,0,0,0,0,11,0,3,3,11,3,0,0,0,0,23,0,0,0,0,0,0,0,3,0,7,0,0,0,17,11,15,19,3,0,61,0,3,3,3,3,3,3,0,0,24,0,0,0,19,21,18,3,0,0,64,0,0,0,0,0,0,3,3,0,10,0,0,4,3,4,0,0,0,0,9,13,72,148,400,320,227,148,53,19,1392,152,267,243,436,234,208,196,79,13,1821,1585,3076,2892,4532,2244,1878,1571,566,109,18445
116031314,0,0,0,0,3,0,0,0,0,3,4,32,76,333,216,180,77,10,3,929,0,0,0,3,9,6,4,0,0,12,0,0,0,7,3,8,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,4,12,7,7,4,3,0,42,0,0,0,0,0,0,3,9,3,23,0,4,0,15,4,5,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,0,0,3,0,3,3,0,0,0,9,0,0,0,9,9,8,5,4,0,38,0,0,3,3,3,0,0,0,0,12,0,0,0,4,3,20,7,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,29,50,134,76,83,37,43,54,508,31,57,46,106,66,37,15,9,6,363,713,1360,1194,2622,1099,747,365,143,101,8356
116031315,0,0,0,0,3,0,0,0,0,4,8,97,280,989,644,560,200,35,25,2841,0,0,0,5,7,11,9,3,3,35,0,0,3,3,9,18,3,3,0,48,0,4,4,3,5,4,3,0,0,30,0,3,9,10,9,11,4,0,0,53,0,0,0,6,4,6,3,3,3,25,0,3,9,54,23,22,13,4,3,135,0,0,0,3,0,0,0,0,0,4,0,0,3,16,9,3,0,0,0,32,0,0,0,3,3,0,0,0,0,10,0,0,7,19,9,15,0,0,0,53,0,4,3,10,0,4,4,0,0,26,0,0,4,23,27,30,9,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,13,0,59,123,375,271,206,89,39,20,1187,76,154,173,315,167,131,58,22,7,1111,1461,3313,3524,5726,3023,2191,909,371,155,20671
116031316,0,0,0,3,0,0,0,0,0,5,3,55,75,305,120,73,42,13,7,693,0,0,0,0,3,3,4,3,0,20,0,0,0,5,9,25,26,20,6,87,0,3,0,3,3,3,0,0,0,17,0,0,3,20,11,4,3,3,0,41,0,0,0,3,8,10,3,4,0,25,0,9,8,47,14,15,10,0,3,114,0,0,0,7,0,0,0,0,0,7,0,0,8,9,4,3,0,0,0,27,0,0,0,0,0,4,0,0,0,7,0,0,0,7,7,3,3,3,0,24,0,7,8,14,3,3,0,0,0,36,0,0,3,14,10,8,0,0,0,31,0,0,0,0,0,0,3,3,0,12,0,0,4,7,3,4,0,0,0,21,8,79,143,378,220,210,107,46,9,1193,166,295,288,537,266,192,168,90,18,2012,2094,3410,3034,5936,2219,1754,1461,697,118,20709
116031317,0,0,0,0,3,0,0,0,0,5,19,128,194,871,380,310,116,34,18,2060,0,0,3,5,4,4,10,4,3,37,0,0,0,0,5,13,15,10,3,52,0,0,0,0,0,0,0,0,0,6,0,0,0,4,8,4,5,0,0,26,0,0,0,0,4,7,10,3,3,23,0,4,9,90,24,15,11,0,0,162,0,0,0,3,0,3,0,0,0,5,0,4,7,20,0,4,0,0,0,29,0,0,0,9,0,10,8,0,0,26,4,4,20,50,58,25,19,7,0,198,0,11,11,7,0,3,0,0,0,30,0,0,4,32,9,12,5,3,0,68,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,8,32,129,230,544,229,211,122,77,22,1586,125,248,207,413,195,167,127,82,23,1595,1951,3705,3211,6747,2662,2052,1456,726,195,22698
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,0,0,15,0,3,8,11,6,6,4,0,0,40
116031319,0,0,0,4,0,3,0,0,0,8,6,124,328,1015,634,520,222,56,38,2945,0,0,0,10,3,14,12,4,10,60,0,0,0,3,11,16,15,5,3,48,0,0,0,4,0,7,0,0,0,13,0,4,11,35,27,29,15,0,3,122,0,0,0,0,5,3,3,3,3,20,0,4,5,53,16,26,8,3,0,120,0,3,0,3,0,3,0,0,0,8,0,8,11,22,19,6,0,0,0,61,0,0,4,3,0,5,8,3,0,21,0,0,3,29,25,10,13,3,0,78,0,4,5,10,4,3,0,0,0,36,0,0,3,38,25,28,10,0,3,108,0,0,0,3,0,3,0,0,0,6,0,0,3,7,3,0,0,0,0,13,11,60,110,342,228,157,90,74,55,1123,69,136,112,302,132,148,98,41,13,1047,1472,2890,3149,6022,2753,2397,1445,598,417,21154
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,4,6,0,0,18
117011321,0,0,0,4,0,0,0,0,0,6,0,7,20,75,51,39,11,4,0,211,0,0,0,9,3,0,3,0,0,20,0,0,3,17,17,14,10,7,0,69,0,0,0,7,0,4,8,0,0,21,0,3,12,36,19,10,3,0,0,87,0,0,0,3,3,3,0,0,5,24,0,0,0,9,4,3,0,0,0,20,0,0,0,8,0,0,0,0,0,8,0,3,0,21,0,0,0,0,0,32,0,0,0,0,0,7,7,7,0,23,0,0,0,9,7,0,3,0,0,23,0,3,3,11,5,4,4,0,0,29,0,0,3,16,4,4,0,0,0,31,0,0,0,7,3,0,0,0,0,12,0,0,0,10,4,0,0,0,0,9,0,12,37,237,92,97,66,28,10,577,44,62,82,255,94,77,39,36,6,692,809,1424,1249,3465,1544,1039,693,414,185,10817
117011322,0,0,3,3,3,3,0,0,0,9,4,26,46,285,95,102,42,17,3,618,3,0,3,27,5,16,9,3,0,65,0,0,6,28,13,14,16,4,0,69,0,0,15,51,9,4,3,0,0,81,0,0,11,39,12,10,5,3,0,83,0,0,3,9,9,5,9,9,0,36,0,0,11,25,15,14,10,3,0,66,0,3,8,70,9,3,3,0,0,101,3,14,22,269,31,20,7,0,0,360,0,0,0,8,5,4,5,8,0,29,0,3,11,65,85,43,37,22,0,267,0,3,13,26,9,11,0,5,0,64,0,3,17,69,31,27,12,0,0,160,0,0,3,8,6,0,3,0,0,19,0,0,3,5,3,0,0,0,0,17,19,44,128,693,210,280,253,143,58,1822,82,116,221,587,192,176,108,86,22,1586,1476,2217,3650,9155,2769,2198,1544,1065,332,24410
117011323,0,5,4,3,3,0,0,0,0,15,3,17,26,104,58,29,16,0,5,257,0,0,0,16,13,14,10,3,0,59,0,0,0,6,11,12,5,3,0,43,0,0,4,9,7,6,9,3,0,28,0,0,5,35,23,6,6,3,0,85,0,0,0,3,9,9,4,0,0,23,0,0,0,9,3,0,3,0,0,24,0,0,4,8,3,3,4,0,0,27,0,3,3,26,4,9,3,0,0,53,0,0,0,7,0,0,0,0,0,7,0,0,4,18,27,26,8,3,0,84,0,3,0,4,5,0,0,0,0,19,4,3,3,33,10,6,8,3,0,73,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,27,39,249,127,120,127,77,22,792,40,100,120,298,121,110,115,48,25,979,610,1382,1536,3277,1535,1189,1023,567,244,11373
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,3,3,0,34,0,0,4,28,9,0,9,3,0,58
117021326,0,0,0,11,10,3,0,0,0,21,0,18,29,185,45,26,20,3,5,337,0,0,4,25,0,11,0,3,3,51,0,0,4,33,16,10,8,4,3,82,0,3,3,29,10,3,9,0,0,49,0,0,7,49,16,10,0,0,0,87,0,0,0,0,7,5,3,9,3,23,0,0,0,21,3,3,5,4,0,41,0,0,0,20,0,0,3,0,0,28,0,0,21,171,26,26,7,0,0,253,0,0,0,4,9,15,15,5,9,53,0,0,9,40,26,9,14,3,0,91,6,10,21,78,31,6,9,3,0,160,13,37,211,497,260,346,128,56,36,1580,0,0,0,13,6,0,0,0,0,20,0,0,0,12,0,0,0,0,0,12,8,24,68,475,180,210,186,133,68,1353,86,137,209,862,270,182,126,101,40,2003,1442,2335,2929,10298,3437,2609,1738,1210,540,26533
117021327,0,0,3,6,3,0,0,0,0,13,0,4,10,73,17,15,13,3,0,125,0,0,0,30,6,6,5,0,0,55,0,0,3,36,20,19,10,0,3,91,0,0,3,31,6,0,3,0,0,48,0,0,9,60,19,8,7,3,0,106,0,0,0,4,3,3,7,5,0,30,0,0,3,18,3,3,0,0,0,32,0,0,4,29,3,4,0,0,0,42,0,3,7,86,18,6,9,0,0,131,0,0,0,5,7,3,0,9,0,25,0,0,0,19,6,4,7,0,0,47,3,6,24,101,21,9,10,3,0,179,0,0,22,117,33,46,17,11,8,240,0,0,0,8,3,6,3,0,0,17,0,0,0,7,0,0,0,0,0,5,4,23,62,393,132,130,169,80,22,1015,72,100,189,856,248,182,133,59,22,1860,1021,1683,2229,8679,2738,1820,1198,642,216,20231
117021328,0,0,0,3,3,0,0,0,0,9,0,0,7,58,18,16,8,3,0,115,0,0,0,0,0,3,0,0,0,5,0,0,3,9,3,4,4,3,0,25,0,0,3,9,3,4,3,0,0,24,0,0,3,30,7,3,0,0,0,45,0,0,0,3,0,3,0,3,0,15,0,0,0,10,0,0,0,0,0,10,0,3,3,4,0,0,0,0,0,10,0,3,13,80,16,8,0,0,0,114,0,0,0,12,12,39,41,28,7,139,0,0,3,4,3,4,0,0,0,23,3,4,7,26,11,3,0,0,0,57,0,3,28,74,43,48,17,8,7,235,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,22,149,33,37,42,20,8,314,32,33,59,233,76,60,47,14,14,561,482,690,894,3140,1073,776,448,242,99,7846
117031329,0,0,0,0,9,0,0,0,0,17,0,0,4,55,16,12,0,0,0,90,0,0,0,32,0,3,8,0,0,40,0,0,6,37,16,7,6,0,0,70,0,0,4,28,3,3,3,0,0,39,0,0,8,63,14,23,13,3,0,116,0,0,0,3,0,4,4,0,0,13,0,0,5,11,3,0,0,0,0,19,0,0,0,23,0,0,0,0,0,27,0,0,29,193,16,4,0,0,0,252,0,0,0,4,3,0,0,0,0,6,0,0,0,13,3,3,0,0,0,19,4,3,17,144,28,15,10,4,0,229,0,0,17,40,4,7,3,0,0,66,0,0,0,9,5,0,0,0,0,19,0,0,0,3,5,0,0,0,0,9,3,0,61,484,55,25,37,25,4,699,49,42,175,967,238,182,125,41,12,1834,278,269,1012,6140,1510,1094,710,253,60,11320
117031330,0,0,0,9,0,0,0,0,0,7,0,7,12,93,12,9,5,0,0,142,0,3,0,29,0,7,3,0,0,44,0,0,4,71,26,10,12,4,0,129,0,8,11,48,11,3,0,0,0,81,0,0,5,76,12,11,7,5,0,117,0,0,0,5,10,0,0,0,0,20,0,0,0,23,3,0,0,0,0,28,0,0,6,32,0,0,0,0,0,38,4,3,9,57,17,12,0,0,0,92,0,0,0,9,3,8,3,10,0,34,0,0,0,9,9,0,0,0,0,20,3,7,19,94,31,18,5,3,0,174,3,4,10,65,11,20,9,0,0,130,0,0,3,23,3,4,0,0,0,31,0,0,3,14,3,3,0,0,0,19,4,21,43,513,89,50,39,9,4,776,57,58,145,751,198,112,33,38,13,1397,864,893,1487,8860,2127,1182,534,228,60,16233
117031331,0,0,4,14,3,5,0,0,0,27,0,0,9,79,10,15,13,0,0,129,0,0,3,35,3,14,6,4,0,70,0,0,10,43,14,22,14,0,3,109,3,7,25,75,6,8,3,4,0,131,3,0,13,58,13,11,8,0,0,107,0,0,0,3,6,3,4,4,0,20,0,0,3,32,5,3,0,3,0,50,0,0,10,49,6,10,3,0,0,73,0,3,16,141,22,11,0,0,0,202,0,0,0,7,0,3,0,0,0,10,0,0,3,33,8,9,5,0,0,58,6,13,27,110,27,18,19,6,0,226,0,0,20,91,45,62,38,20,8,277,0,0,0,20,9,7,8,0,0,34,0,0,0,8,6,0,3,0,0,21,10,18,106,563,87,86,82,26,4,976,57,85,320,869,236,217,163,86,49,2089,752,990,3210,8342,2205,1982,1388,536,204,19609
117031332,0,0,0,15,9,0,0,0,0,31,0,0,17,100,12,10,10,6,0,161,0,0,0,23,4,0,3,0,3,40,0,0,13,67,25,22,5,9,0,145,0,0,67,70,5,7,3,0,0,161,0,3,49,79,7,12,3,3,0,160,0,0,0,3,3,4,5,0,0,16,0,0,22,33,8,4,0,0,0,63,0,0,15,54,8,3,0,0,0,78,3,0,24,145,22,4,4,4,0,200,0,0,3,8,4,9,6,7,0,41,0,0,3,23,11,0,0,0,0,34,10,9,80,193,26,24,15,0,0,354,0,3,24,83,18,23,6,0,4,179,0,0,0,29,8,4,4,0,0,44,0,0,0,10,4,4,0,0,0,13,0,9,144,569,91,57,61,31,13,975,76,85,549,1056,229,160,80,56,16,2302,927,1210,5816,11121,2678,1688,886,385,132,24839
117031333,0,0,3,12,7,10,0,0,0,32,0,3,17,117,32,26,7,0,3,204,0,0,7,48,7,10,7,5,0,79,0,0,4,64,20,14,15,12,8,137,0,0,3,58,3,13,3,0,0,83,0,0,7,97,39,20,14,9,0,181,0,0,0,10,5,3,4,7,3,27,0,0,0,16,7,3,0,0,0,25,0,0,3,30,0,5,0,0,0,42,0,4,18,154,29,12,4,0,0,224,0,0,0,0,0,3,3,0,0,7,0,0,0,36,7,3,3,3,0,49,5,9,22,212,47,33,24,4,0,350,0,0,3,34,20,18,7,6,3,94,0,0,3,21,8,0,3,4,3,38,0,0,0,13,0,0,0,0,0,15,6,7,81,816,109,102,95,57,29,1305,53,66,940,2277,468,338,212,118,72,4542,392,395,2320,10770,2591,2151,1462,689,428,21205
117031334,0,0,3,8,4,0,0,0,0,13,0,5,27,172,33,27,8,3,0,270,0,0,3,45,4,11,10,0,0,69,0,0,9,39,9,12,8,8,0,86,0,3,32,77,9,13,11,5,0,147,0,0,6,43,17,5,3,0,0,83,0,0,0,11,3,3,0,0,0,14,0,0,5,35,3,6,5,3,0,53,3,6,34,167,17,6,6,0,0,251,5,7,67,588,47,18,0,0,0,730,0,0,0,8,3,3,3,0,0,13,0,0,5,38,3,5,3,0,0,49,10,18,29,92,22,17,20,3,0,197,0,0,63,151,29,27,11,0,6,298,0,0,0,6,3,3,0,0,0,11,0,0,0,4,5,0,0,0,0,15,10,11,299,933,95,57,46,14,6,1460,83,84,489,1116,230,200,117,59,18,2388,805,762,4874,10285,1846,1551,1030,396,108,21656
117031335,0,0,3,8,5,8,0,3,0,25,0,0,18,126,24,11,10,7,0,207,0,0,4,27,8,14,5,3,3,56,0,0,15,43,15,6,3,0,0,87,0,0,68,87,12,11,3,0,0,184,0,0,9,66,12,7,8,0,0,98,0,0,0,9,4,7,5,4,0,30,0,0,4,37,4,5,3,0,0,55,0,0,29,101,5,3,3,0,0,148,0,5,44,356,26,14,10,5,0,455,0,0,0,5,4,3,3,0,0,11,0,3,3,27,4,9,3,5,0,60,4,4,71,169,32,18,3,0,0,297,0,3,79,115,34,33,26,5,0,296,0,0,0,6,4,4,3,0,0,21,0,0,5,3,0,0,0,0,0,13,5,10,171,809,117,102,105,95,34,1445,72,48,548,1227,267,220,163,101,32,2674,636,631,4853,10566,2243,1688,1062,628,184,22501
117031336,0,0,3,3,3,4,3,0,0,15,0,3,9,104,25,17,7,0,0,163,0,0,3,24,3,9,5,0,0,48,0,0,3,55,13,14,9,4,3,94,0,0,5,45,12,9,5,0,0,74,0,0,0,84,12,8,0,0,0,108,0,0,0,0,3,0,3,3,3,12,0,0,4,18,3,0,3,0,0,28,0,0,4,50,3,0,0,0,0,62,4,4,65,502,42,13,0,0,0,641,0,0,0,3,0,0,0,0,0,10,0,0,0,11,7,5,3,0,0,24,4,0,23,213,34,16,5,5,0,306,0,0,14,78,19,20,19,9,0,156,0,0,0,15,4,3,0,4,0,27,0,0,0,3,3,0,0,0,0,12,3,10,78,615,84,57,58,63,36,1002,51,46,214,1165,282,215,104,71,24,2172,411,392,1595,9200,2022,1336,736,482,231,16412
