SA2_MAINCODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
124031460,0,0,0,22,16,12,0,3,0,57,0,0,0,0,7,7,4,3,0,19,0,0,3,8,15,13,4,0,0,49,0,18,5,86,100,82,67,26,0,388,0,0,0,15,11,9,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,10,6,0,29,0,0,0,0,0,3,3,0,0,11,0,0,0,6,6,4,0,0,0,13,0,13,18,120,39,28,15,3,0,241,0,0,0,5,0,3,0,0,0,10,0,0,5,13,3,3,3,0,0,34,0,0,0,15,3,4,0,0,0,18,0,0,0,13,5,3,8,3,0,36,0,0,0,4,4,9,12,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,0,0,0,0,18,0,0,0,11,8,7,0,0,0,26,0,0,3,0,10,8,0,0,0,26,0,0,0,3,4,17,17,3,0,42
124031461,0,0,0,26,16,6,3,0,0,51,0,0,0,0,0,8,0,3,0,17,0,0,0,4,0,7,7,0,0,13,0,9,8,57,67,100,91,50,16,396,0,0,6,11,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,17,11,0,45,0,0,0,0,3,6,7,5,3,21,0,0,0,0,4,0,0,0,0,6,0,4,11,45,12,3,8,4,0,98,0,0,0,5,4,3,0,0,0,17,0,0,0,10,3,4,3,0,0,20,0,0,0,3,3,0,3,0,0,7,0,4,0,10,7,14,10,6,0,44,0,0,3,0,0,3,8,5,3,26,0,0,0,3,0,0,3,0,0,10,0,0,0,3,3,3,0,0,0,11,0,0,0,3,0,3,5,0,0,20,0,0,0,3,3,5,8,4,0,25,0,0,0,0,4,4,18,3,0,33
124031462,0,7,7,52,18,8,6,0,5,100,0,0,0,5,3,4,8,3,0,22,0,3,4,8,9,8,0,3,0,28,0,10,12,26,61,36,68,25,25,266,0,0,4,33,19,11,12,0,0,83,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,4,11,3,3,34,0,0,0,0,4,3,0,4,0,14,0,0,0,3,3,0,0,0,0,10,9,25,26,246,43,27,17,10,0,401,5,0,0,18,6,6,4,0,0,35,0,0,4,21,3,5,0,3,0,33,0,0,3,6,3,3,0,0,0,22,3,7,0,5,0,3,6,3,0,31,0,0,0,4,4,7,9,4,0,29,0,0,0,7,5,0,0,0,0,5,0,0,0,14,0,3,0,0,0,18,0,0,0,5,4,4,7,0,0,26,0,0,0,10,4,12,0,0,0,29,0,0,0,7,0,6,11,6,0,28
124031463,0,6,0,7,9,3,3,3,0,29,0,0,0,0,3,3,3,4,0,15,0,0,0,8,3,3,5,3,0,17,0,0,4,23,33,28,18,6,0,119,0,0,0,11,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,4,34,0,0,0,0,0,0,4,3,3,12,0,0,0,3,0,0,0,0,0,5,0,8,6,43,11,5,0,4,0,80,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,14,0,0,0,6,0,3,0,3,0,9,0,0,0,0,4,11,13,7,6,42,0,0,0,0,0,4,0,0,0,4,0,0,3,3,0,0,0,0,0,11,0,0,3,7,7,3,0,0,0,32,0,0,0,3,0,9,0,0,0,13,0,0,0,0,4,13,30,13,0,61
124031464,0,3,8,51,16,17,5,7,3,113,0,0,0,0,0,7,0,3,3,16,0,0,0,5,0,0,4,3,0,17,3,0,5,23,33,36,64,51,33,250,0,0,0,3,8,5,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,10,13,6,9,46,0,0,0,3,0,3,6,5,3,19,0,0,0,3,0,0,0,0,0,12,10,9,9,83,17,13,8,8,0,157,0,0,0,7,3,0,5,0,0,18,0,0,0,12,0,3,0,0,0,23,0,0,0,3,0,0,0,0,0,7,0,5,0,4,0,4,7,3,3,19,0,0,0,4,3,7,7,10,0,26,0,0,0,3,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,21,0,3,0,3,0,4,0,0,0,9,0,0,0,6,0,3,0,0,0,16,0,0,0,0,4,4,9,6,0,24
124031465,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,19,21,19,7,0,78,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,3,9,0,0,14
124041466,0,0,3,26,4,4,3,0,3,41,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,4,12,51,61,54,64,50,27,326,0,0,3,5,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,15,5,9,37,0,0,0,0,5,4,6,6,3,22,0,0,0,0,0,0,0,3,0,8,0,0,0,5,0,4,7,0,0,14,0,0,0,13,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,3,0,12,0,0,0,0,3,4,5,0,3,19,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,14,14,7,0,33
124041467,0,0,0,9,3,8,3,0,0,27,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,3,46,68,61,47,37,7,267,0,0,0,8,3,3,0,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,5,0,0,24,0,0,0,0,3,4,5,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,5,6,3,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,5,4,0,18,0,0,0,6,0,6,6,3,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,3,4,0,0,16,0,0,0,0,0,13,18,4,0,32
124041468,0,0,0,5,4,3,0,0,0,15,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,15,21,8,3,73,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,3,3,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,12,0,0,0,0,3,9,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,5,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,25,29,9,5,77
124051469,0,0,0,13,5,3,0,0,0,18,0,0,0,3,4,0,0,3,0,11,0,0,0,5,12,3,0,0,0,26,0,0,6,6,20,18,12,3,0,76,0,0,0,12,10,9,3,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,9,3,0,0,37,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,0,15,0,0,0,3,0,9,0,0,0,7,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,3,3,0,0,16
124051470,0,0,3,22,12,11,3,0,0,55,0,0,0,0,13,14,9,4,0,43,0,0,0,17,9,23,7,3,0,60,0,0,5,27,55,78,35,14,0,228,0,0,5,33,24,15,9,4,0,86,0,0,3,3,3,0,0,3,0,7,0,0,0,7,7,9,14,5,0,31,0,0,0,0,3,7,9,9,0,19,0,0,0,0,0,0,0,0,0,6,0,3,14,67,27,28,28,8,3,183,0,0,3,10,4,0,3,0,0,24,0,0,0,3,5,3,3,0,0,11,0,3,10,17,15,3,3,0,0,50,0,0,0,12,5,7,3,0,0,26,0,0,0,0,5,12,9,4,0,30,0,0,0,3,0,0,0,0,0,7,0,0,3,6,3,0,4,0,0,18,0,0,3,20,8,18,0,3,0,52,0,0,0,9,0,8,7,0,0,26,0,0,3,9,6,38,22,10,3,87
124051580,0,0,0,13,7,9,0,0,0,29,0,0,0,4,4,18,5,11,0,42,0,3,0,10,6,3,3,0,3,25,0,0,0,5,23,24,26,10,3,103,0,3,7,53,27,18,9,4,0,115,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,7,0,20,0,0,0,0,0,9,13,11,0,27,0,0,0,0,0,0,0,0,0,6,3,3,6,48,11,12,5,0,0,95,0,0,0,10,5,0,0,0,0,20,0,0,0,8,3,0,0,0,0,13,0,0,0,3,4,5,0,0,0,18,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,11,10,4,0,30,0,0,0,4,3,0,0,0,0,4,0,0,0,4,0,4,0,0,0,7,0,3,4,23,8,21,6,0,0,66,0,0,0,3,3,3,0,0,0,4,0,0,0,0,3,12,19,6,0,33
124051581,0,0,3,19,15,9,0,3,0,54,0,0,0,3,5,14,14,13,3,49,0,8,3,7,3,6,10,3,0,35,0,0,0,8,23,35,44,22,13,149,0,7,9,44,20,19,9,7,0,115,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,21,9,3,36,0,0,0,3,4,5,12,11,4,30,0,0,0,5,0,0,0,0,0,7,4,14,10,123,13,7,10,7,4,193,0,0,0,8,4,7,3,0,0,25,0,0,3,3,0,0,0,0,0,7,0,0,6,18,3,3,0,0,0,30,0,0,0,3,0,8,0,3,0,15,0,0,0,0,0,8,17,12,6,53,0,0,0,0,0,0,0,0,0,3,0,0,3,12,3,0,0,0,0,15,0,0,0,10,3,5,7,0,3,29,0,0,0,4,0,7,0,0,0,18,0,0,0,0,3,3,12,7,0,32
125011473,9,8,130,688,121,135,30,8,5,1140,0,0,0,0,0,0,0,0,0,5,0,0,0,19,4,4,0,0,0,33,0,4,11,48,25,11,13,4,0,116,0,0,7,16,7,8,3,0,0,35,0,8,0,7,0,0,0,0,0,13,0,0,0,10,4,4,3,0,0,27,0,0,0,4,0,0,0,0,0,4,7,7,8,93,26,33,8,3,0,183,5,8,12,170,25,17,4,0,0,241,0,3,17,66,15,10,3,0,0,114,0,3,0,68,11,4,0,0,0,88,0,0,7,15,3,3,0,0,0,24,0,0,0,11,0,0,0,0,0,15,0,0,0,14,12,8,9,0,4,46,0,0,0,13,6,3,0,0,0,29,3,36,58,522,128,72,42,5,5,861,0,0,3,9,12,7,3,0,0,39,0,9,5,63,10,10,6,0,0,97,0,0,0,0,0,0,3,0,0,6
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,3,14,117,446,220,164,73,38,13,1097,0,0,0,0,0,3,0,11,0,17,4,10,3,15,5,3,0,0,3,35,0,0,3,0,0,3,6,3,4,18,0,3,0,16,7,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,3,3,13,3,3,27,0,0,7,17,3,7,3,0,0,40,10,22,28,157,9,9,8,4,9,244,0,3,0,7,4,0,0,0,0,16,3,8,14,23,0,0,0,0,0,52,0,5,33,55,41,5,0,5,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,18,10,43,0,0,0,5,0,0,0,0,0,9,0,0,6,39,8,12,3,3,0,73,4,3,20,62,99,84,55,13,9,346,0,6,8,20,3,4,3,0,0,43,0,0,0,0,0,0,4,7,3,10
125011583,4,9,67,262,151,126,67,24,4,720,0,0,0,0,0,0,0,0,0,6,4,0,0,7,0,0,3,0,0,11,0,0,0,0,0,0,3,0,0,5,0,0,0,11,4,5,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,8,0,3,3,14,9,10,0,3,0,35,18,44,61,266,17,19,8,5,0,443,0,7,3,16,3,6,5,3,0,42,0,4,10,13,0,3,0,0,0,33,0,5,0,15,10,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,8,25,10,7,3,5,0,51,0,0,3,8,7,10,5,0,6,40,0,4,3,10,0,3,0,3,0,28,0,0,0,0,0,0,0,0,0,0
125011584,3,9,45,223,104,80,32,21,10,525,0,0,0,0,0,4,3,4,0,7,0,3,0,3,3,4,4,0,0,20,0,0,0,0,0,0,5,3,0,13,0,0,0,10,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,0,0,0,0,0,3,3,3,0,9,0,0,3,18,9,10,3,0,0,41,0,5,0,30,7,5,3,3,0,52,0,0,0,12,10,0,0,3,0,20,0,4,5,8,4,3,0,3,0,24,0,12,16,48,14,4,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,9,3,3,0,55,0,4,13,67,52,37,16,11,3,217,0,0,0,5,3,3,0,0,0,15,0,0,0,0,0,0,0,5,0,3
125011585,6,12,56,277,161,89,39,32,12,693,0,0,0,3,4,20,20,15,0,59,0,0,0,0,0,0,4,0,0,11,0,0,0,5,0,0,4,4,0,17,0,0,3,3,3,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,3,0,11,0,0,3,17,12,18,3,0,0,55,6,0,7,37,6,5,5,0,0,65,0,4,0,18,3,0,4,0,0,23,0,3,0,8,4,0,0,0,0,16,0,3,0,18,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,7,7,10,3,20,0,0,0,0,0,0,0,0,0,5,0,4,8,53,19,18,8,6,0,116,0,6,0,23,22,15,4,0,0,65,0,0,9,19,6,3,3,0,0,37,0,0,0,0,0,0,0,3,0,6
125011586,12,25,124,464,219,212,60,52,32,1200,0,0,0,0,3,10,15,9,4,45,0,9,0,3,3,0,0,4,0,19,3,0,3,9,0,4,3,0,8,29,0,0,0,25,3,6,9,3,0,49,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,3,10,10,7,28,3,3,20,57,24,25,10,0,0,148,3,6,27,97,25,20,11,11,0,200,0,3,14,50,10,5,4,5,0,97,0,0,4,3,0,0,0,0,0,7,0,0,0,13,4,3,0,0,0,22,0,0,0,0,0,0,3,0,0,7,0,0,0,3,4,7,10,12,5,38,0,0,7,8,3,4,0,0,0,28,23,37,221,735,252,137,44,12,4,1468,0,0,3,32,34,39,27,8,3,147,0,0,8,51,12,15,6,0,0,97,0,0,0,0,0,0,3,0,0,3
125011587,0,3,24,82,51,37,19,6,5,223,0,0,0,0,0,0,10,4,0,19,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,5,0,0,12,0,0,3,5,3,3,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,11,0,0,5,3,3,10,0,0,0,23,0,0,9,32,5,0,3,0,0,53,0,0,3,3,3,4,0,0,0,17,0,0,3,5,0,0,0,0,0,11,0,0,3,9,11,5,0,3,0,33,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,10,20,13,8,3,3,0,57,0,0,3,27,18,23,8,4,0,80,0,0,4,10,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3
125021476,30,75,181,1018,514,347,195,97,16,2468,0,0,0,0,3,0,4,4,0,19,0,0,3,4,4,8,7,0,0,25,0,10,11,31,32,34,43,39,16,219,0,0,3,15,10,16,8,0,0,60,0,0,0,4,0,0,0,0,0,4,3,3,3,5,7,3,13,12,0,43,0,0,0,0,0,4,8,14,3,28,0,18,54,178,161,218,70,12,5,721,9,48,24,202,63,48,23,12,3,440,0,3,0,52,13,8,15,8,0,104,0,16,12,63,13,17,7,0,0,125,0,0,0,6,3,4,0,0,0,8,0,0,0,8,4,3,3,3,0,22,0,0,0,3,6,11,16,9,5,52,0,6,3,22,13,3,0,0,0,49,7,53,54,264,176,74,35,7,0,676,0,0,0,12,22,12,14,11,3,75,0,25,29,66,52,48,38,15,3,276,0,0,0,0,0,4,3,0,0,14
125021477,4,12,76,408,204,181,71,35,12,1002,0,0,0,0,0,10,3,0,0,19,0,0,0,10,0,6,4,3,0,27,4,15,4,49,31,30,23,21,5,185,0,0,0,19,19,13,9,7,0,73,0,0,0,3,0,0,0,0,0,8,0,0,3,6,10,0,0,5,0,28,0,0,0,0,0,0,19,3,0,28,0,4,8,62,42,42,23,3,0,195,3,6,12,96,25,21,13,0,6,175,0,3,10,46,17,17,4,0,0,99,0,3,12,44,30,20,19,4,0,134,0,3,0,14,6,0,0,0,0,25,0,0,0,20,9,0,3,0,3,39,0,0,3,8,12,8,9,19,7,62,0,0,0,20,19,6,3,0,0,48,3,26,57,236,107,62,30,17,3,539,0,0,9,40,62,53,31,5,8,211,0,4,3,45,18,5,8,3,0,88,0,0,0,0,0,5,3,0,0,9
125021478,10,24,105,505,214,167,77,61,11,1165,0,0,0,0,3,3,4,3,0,17,0,0,0,3,3,3,4,0,0,16,0,0,3,23,13,28,29,14,0,124,0,0,0,11,13,6,4,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,18,0,0,0,0,0,4,0,3,0,13,3,8,13,92,51,66,8,3,0,237,4,5,11,71,23,21,14,8,5,159,0,0,5,32,11,9,3,3,0,71,0,4,13,59,21,21,9,3,4,128,0,0,0,5,6,0,0,4,0,19,0,0,0,3,0,3,3,3,0,10,0,0,0,5,3,6,5,8,0,30,0,6,3,10,7,3,0,0,0,26,6,30,55,254,115,68,32,15,5,575,0,0,10,42,53,41,23,12,3,182,0,7,8,37,21,20,14,3,0,110,0,0,0,0,0,0,3,0,0,10
125031479,0,8,46,148,100,59,29,35,13,429,0,0,0,8,3,3,11,7,6,29,0,0,0,3,6,8,0,3,0,20,0,0,0,4,9,14,14,10,11,59,0,0,3,22,15,3,9,3,0,57,0,0,0,3,0,0,0,0,0,6,0,0,3,4,4,0,13,6,0,35,0,0,0,0,0,12,11,10,0,34,0,0,3,14,4,8,3,0,0,32,0,0,8,15,8,3,4,3,3,44,0,0,0,16,3,7,0,0,0,25,0,10,11,8,0,3,0,0,0,38,0,10,23,51,20,3,4,0,0,110,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,10,20,24,8,65,0,0,0,0,0,0,0,0,0,4,0,4,4,26,17,19,3,4,0,75,3,13,33,181,160,112,59,23,14,592,0,3,3,14,15,6,4,0,0,49,0,0,0,3,0,0,0,0,3,7
125031480,0,3,17,69,59,60,15,21,14,268,0,0,0,3,3,3,4,8,0,24,0,4,0,7,0,0,3,3,0,21,0,0,0,3,4,0,5,3,13,30,0,0,3,33,17,15,7,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,13,25,0,0,0,0,0,0,4,3,3,15,0,0,0,10,5,0,0,0,0,22,0,0,4,18,4,3,3,3,0,29,0,4,0,20,5,6,9,0,0,45,0,8,4,19,3,4,6,0,0,42,0,12,35,104,57,30,20,9,4,270,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,3,18,15,19,62,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,3,0,0,10,0,6,23,121,86,58,31,8,5,335,0,0,3,9,3,8,0,0,0,30,0,0,0,0,0,3,5,7,8,23
125031481,3,7,78,311,173,140,53,40,3,812,0,0,0,0,0,5,3,8,0,19,3,3,3,10,10,4,3,0,0,40,0,0,0,6,4,13,6,5,5,41,0,3,0,27,25,16,11,3,0,79,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,7,17,14,0,33,0,0,4,26,6,10,4,0,0,54,4,12,37,255,11,11,8,5,0,348,0,3,0,20,5,9,0,0,0,47,0,13,20,55,3,4,0,0,0,99,3,5,23,78,18,5,3,0,0,136,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,11,16,3,45,0,0,0,5,0,0,0,0,0,11,3,4,4,35,10,11,6,0,0,81,3,9,36,224,183,176,101,57,9,787,0,0,5,21,5,4,5,0,0,45,0,0,0,0,0,3,6,5,0,18
125031482,0,10,12,116,44,42,15,10,3,250,0,0,0,8,15,23,24,15,5,88,0,9,3,18,10,13,19,8,0,68,0,0,9,23,18,32,42,27,14,173,0,5,10,73,34,31,23,8,0,181,0,0,0,0,0,3,0,0,0,3,0,0,0,11,10,7,22,6,4,55,0,0,0,4,9,10,28,27,4,90,0,0,0,15,8,20,6,3,0,52,3,10,29,227,71,29,23,15,3,414,0,0,0,28,9,3,3,3,0,41,0,3,10,33,13,10,4,3,0,86,0,0,7,39,21,9,3,3,0,91,0,3,4,11,13,4,10,4,0,50,0,0,0,3,17,26,54,35,17,146,0,0,0,3,0,0,0,0,0,5,0,0,3,21,8,5,4,0,0,39,3,8,7,110,106,72,32,11,12,358,0,0,0,20,5,10,14,0,0,50,0,0,0,4,11,58,163,87,33,354
125031483,0,9,33,131,72,54,23,34,16,368,0,0,0,0,0,7,4,6,3,20,3,4,3,10,4,8,4,6,3,43,0,0,0,3,3,9,8,7,5,35,0,0,3,28,15,14,14,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,5,0,0,0,0,0,3,6,5,3,19,0,0,0,7,3,10,3,0,0,24,3,3,7,76,12,7,4,5,4,123,0,0,0,12,3,5,0,0,0,26,0,15,34,55,7,11,0,3,0,122,3,11,28,111,44,17,8,0,4,226,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,14,17,0,44,0,0,0,3,0,0,0,0,0,7,0,0,0,9,3,11,12,5,0,41,4,21,65,393,315,229,109,48,18,1201,0,0,3,3,4,8,3,0,0,17,0,0,0,0,0,8,7,10,0,21
