SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
124041466,..,32,3,39,0,39,..,3,0,3,0,3,..,26,0,27,0,27,..,7,0,7,0,7,..,8,0,8,0,8,..,9,0,9,0,9,..,3,0,3,0,3,..,47,0,52,0,52,..,55,4,61,0,59,..,9,0,9,0,9,..,11,0,11,0,11,..,121,13,136,3,137,..,68,11,75,0,75,..,12,0,10,0,10,..,18,0,18,0,18,..,10,0,10,0,10,..,10,0,10,0,10,..,7,0,10,0,10,..,31,0,31,0,32,..,10,0,10,0,14,..,24,0,24,0,24,..,3,0,3,0,3,..,73,0,73,0,77,..,40,6,43,0,43,..,5,0,3,0,3,..,21,12,35,0,35,..,3,0,3,0,3,..,14,4,16,0,16,..,90,22,106,4,114,..,892,131,1020,14,1035,..,37,4,42,832,877,11927,926,130,1065,852,13842
124041467,..,42,6,53,0,53,..,0,0,0,0,0,..,19,0,20,3,26,..,5,3,9,0,9,..,4,0,4,0,4,..,11,0,11,0,11,..,3,0,3,0,3,..,46,3,48,3,52,..,44,3,48,4,48,..,3,0,3,0,3,..,11,3,7,0,7,..,12,3,18,0,18,..,86,4,84,0,89,..,12,0,10,0,10,..,15,0,14,0,14,..,3,0,3,0,3,..,8,0,10,0,10,..,5,0,5,0,5,..,23,0,23,0,23,..,3,0,3,0,3,..,51,0,51,3,52,..,5,3,6,0,6,..,75,3,79,3,83,..,51,12,64,0,64,..,4,0,4,0,4,..,22,7,26,0,26,..,3,0,3,0,3,..,17,0,19,0,19,..,110,18,131,0,130,..,763,96,862,16,872,..,41,0,40,723,765,13691,801,97,903,736,15328
124041468,..,22,4,27,0,27,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,7,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,32,0,35,0,34,..,29,4,34,0,34,..,0,0,0,0,0,..,3,3,5,0,5,..,9,3,14,0,14,..,246,26,267,4,275,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,15,0,15,0,15,..,14,0,16,0,16,..,3,0,3,0,3,..,0,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,32,5,40,4,39,..,552,76,631,13,640,..,15,0,15,1425,1437,5297,565,76,644,1433,7374
124051469,..,39,3,40,0,40,..,16,0,19,0,19,..,77,5,76,0,76,..,36,3,38,0,38,..,45,4,50,0,50,..,21,6,25,3,26,..,15,0,15,0,15,..,199,14,218,3,223,..,43,7,46,0,46,..,0,0,0,0,0,..,0,5,9,0,9,..,14,0,14,0,14,..,42,0,46,0,46,..,11,0,11,0,11,..,17,0,18,0,18,..,3,0,3,0,3,..,27,0,27,0,27,..,0,0,0,0,0,..,85,3,82,0,87,..,6,3,6,0,6,..,147,9,153,4,156,..,8,0,10,0,10,..,239,16,253,3,259,..,65,7,71,0,71,..,17,3,14,0,14,..,3,0,3,0,3,..,49,5,53,0,53,..,9,0,7,0,7,..,207,29,235,5,240,..,1244,130,1376,13,1391,..,9,0,15,216,224,4819,1257,129,1392,227,6436
124051470,..,124,28,154,0,154,..,5,0,5,0,5,..,181,8,188,0,189,..,127,16,141,3,146,..,71,5,77,0,77,..,78,4,83,0,85,..,23,0,28,0,24,..,490,27,516,3,525,..,112,12,122,0,122,..,9,4,13,0,13,..,26,10,38,0,41,..,16,0,16,0,16,..,172,8,185,3,191,..,12,0,14,0,14,..,37,6,42,0,39,..,19,3,21,0,20,..,187,14,199,3,201,..,34,3,35,0,35,..,209,5,211,0,215,..,23,0,23,0,23,..,343,15,355,3,359,..,19,0,24,0,24,..,601,25,623,6,625,..,228,33,263,0,260,..,61,5,63,0,63,..,27,3,27,0,34,..,180,40,217,0,218,..,53,21,74,0,74,..,500,113,610,9,621,..,3906,519,4423,35,4466,..,49,4,49,882,930,14502,3955,519,4478,919,19897
124051580,..,120,30,151,3,152,..,30,0,32,3,34,..,230,10,240,11,251,..,64,5,69,0,69,..,11,0,11,0,11,..,74,4,80,0,80,..,46,6,48,0,48,..,460,28,490,13,501,..,64,10,70,0,70,..,11,0,8,0,8,..,13,5,21,0,21,..,8,3,12,0,12,..,63,0,60,0,60,..,8,4,17,0,17,..,18,4,19,0,19,..,11,0,11,0,11,..,159,12,173,6,180,..,9,0,10,0,10,..,66,3,72,0,71,..,39,3,40,0,40,..,201,4,203,3,208,..,24,4,29,0,29,..,330,12,341,4,352,..,90,15,101,0,101,..,42,8,54,0,54,..,10,4,19,0,19,..,76,19,88,0,88,..,34,5,43,0,43,..,516,105,617,11,627,..,2647,369,3014,49,3062,..,38,6,45,719,757,7773,2682,373,3058,765,11591
124051581,..,123,18,147,0,145,..,76,0,76,0,76,..,218,20,233,3,242,..,147,21,167,0,167,..,47,0,51,0,51,..,121,24,139,0,142,..,106,7,110,0,111,..,709,70,777,7,781,..,119,19,139,0,137,..,3,0,3,0,3,..,22,10,29,0,29,..,15,5,21,0,21,..,55,4,61,0,60,..,18,5,22,0,22,..,50,7,57,5,60,..,16,0,18,0,18,..,258,19,273,0,272,..,23,5,29,0,29,..,125,3,128,0,134,..,28,4,33,0,33,..,354,16,362,9,374,..,22,3,27,0,27,..,528,25,552,13,565,..,71,20,85,0,85,..,93,11,103,3,102,..,21,0,21,0,21,..,42,6,51,0,51,..,62,23,85,0,85,..,725,155,878,24,903,..,3547,517,4067,63,4123,..,57,15,72,1293,1367,10581,3602,532,4138,1354,16072
125011473,..,77,0,79,0,78,..,74,3,76,0,76,..,218,11,229,0,227,..,66,3,64,0,64,..,71,0,71,0,71,..,171,10,179,0,179,..,121,12,130,0,130,..,717,39,751,0,750,..,172,10,180,0,185,..,55,8,69,0,69,..,1430,699,2126,14,2149,..,19,3,16,0,16,..,9,0,9,0,9,..,181,24,205,0,205,..,52,0,52,0,52,..,77,14,91,0,91,..,11,0,11,0,11,..,39,0,39,0,39,..,82,0,82,0,82,..,188,10,204,0,203,..,158,0,155,0,155,..,13,0,13,0,13,..,435,18,454,0,455,..,222,21,239,5,242,..,98,0,97,0,97,..,44,11,55,0,54,..,132,14,153,3,151,..,89,10,96,0,96,..,520,121,643,21,660,..,7359,1700,9057,62,9121,..,33,12,47,3375,3421,6193,7393,1715,9105,3436,18737
125011475,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
125011582,..,55,25,79,0,79,..,155,8,160,0,165,..,182,10,194,3,198,..,119,8,129,0,129,..,9,0,9,0,9,..,987,94,1076,19,1093,..,1051,64,1109,4,1112,..,2503,185,2685,28,2713,..,94,25,120,0,119,..,11,3,16,0,16,..,99,85,184,0,180,..,4,4,9,0,9,..,14,0,14,0,14,..,90,48,138,0,138,..,11,0,7,0,7,..,20,6,31,0,32,..,12,0,12,0,12,..,13,3,12,0,12,..,35,6,40,0,39,..,24,0,24,0,24,..,111,3,116,0,116,..,13,3,14,0,14,..,184,11,197,0,198,..,31,8,41,4,44,..,287,69,354,0,356,..,33,10,42,0,42,..,1336,442,1783,17,1802,..,109,59,165,3,163,..,1438,611,2045,65,2105,..,9859,4022,13878,153,14039,..,47,24,71,865,936,2203,9906,4052,13954,1021,17174
125011583,..,19,10,30,0,30,..,160,18,184,0,179,..,293,31,321,3,324,..,121,17,137,3,138,..,20,7,24,0,24,..,915,109,1021,12,1037,..,1567,111,1677,10,1685,..,3076,288,3367,30,3395,..,16,3,24,0,24,..,7,0,7,0,7,..,53,55,106,0,110,..,0,0,0,0,0,..,6,0,6,0,6,..,59,30,90,0,90,..,8,0,8,0,8,..,7,4,11,0,14,..,4,0,5,0,5,..,0,0,5,0,5,..,65,3,64,0,64,..,36,13,48,0,47,..,110,10,119,0,119,..,16,3,16,0,16,..,225,20,252,0,253,..,33,18,50,0,50,..,325,75,404,12,416,..,28,28,54,0,54,..,435,194,633,9,638,..,41,23,60,0,60,..,1143,744,1882,28,1911,..,6637,2812,9448,98,9551,..,23,27,50,704,753,1025,6657,2838,9495,802,11323
125011584,..,31,7,39,0,39,..,20,0,20,0,20,..,57,3,60,0,65,..,46,10,58,0,58,..,17,5,17,0,17,..,272,26,300,10,309,..,42,3,43,0,43,..,459,42,500,9,513,..,49,12,59,0,59,..,4,0,4,0,4,..,61,52,118,5,118,..,5,0,9,0,9,..,8,0,8,0,8,..,48,24,71,0,71,..,13,0,12,0,12,..,27,5,29,0,29,..,16,3,21,0,21,..,3,3,3,0,3,..,18,3,24,0,24,..,41,3,43,0,43,..,61,0,59,0,60,..,11,0,13,0,13,..,130,9,141,0,139,..,27,10,41,3,43,..,94,3,99,0,99,..,10,4,11,0,11,..,538,142,676,9,689,..,148,75,222,0,222,..,525,198,729,13,740,..,4728,1727,6458,76,6533,..,31,15,51,351,400,1554,4763,1744,6504,429,8484
125011585,..,36,17,46,0,46,..,30,3,31,0,31,..,58,3,62,0,61,..,69,10,76,0,76,..,9,0,7,0,7,..,109,15,128,4,132,..,111,12,120,0,122,..,390,47,433,6,438,..,36,7,43,0,43,..,3,0,3,0,3,..,181,122,305,5,307,..,11,9,23,0,23,..,6,0,6,0,6,..,28,14,43,0,43,..,11,4,10,0,10,..,43,3,48,0,51,..,21,0,20,0,24,..,20,0,23,0,23,..,59,0,59,0,59,..,31,6,34,0,36,..,141,0,143,0,141,..,20,0,20,0,20,..,247,4,257,3,254,..,61,9,67,3,73,..,175,46,219,0,219,..,21,14,36,0,36,..,135,38,172,3,169,..,252,121,373,0,378,..,596,249,847,17,866,..,4514,2148,6660,55,6714,..,29,9,45,295,338,1851,4538,2158,6701,344,8899
125011586,..,72,36,107,0,107,..,144,4,151,0,151,..,197,7,211,0,215,..,123,10,131,0,135,..,17,0,17,0,17,..,216,22,240,3,246,..,725,44,774,8,778,..,1422,98,1518,12,1534,..,92,10,102,0,102,..,39,4,46,0,46,..,1893,1608,3501,33,3534,..,16,4,17,0,17,..,7,3,10,0,10,..,26,8,37,0,37,..,18,8,23,0,23,..,75,25,96,0,97,..,23,0,29,0,29,..,33,5,38,0,38,..,149,3,149,3,152,..,152,15,167,0,169,..,253,3,256,3,261,..,23,0,23,0,23,..,570,22,594,4,603,..,124,23,145,4,146,..,625,50,679,3,681,..,68,25,97,3,102,..,454,121,572,7,582,..,590,200,795,3,794,..,768,197,964,17,984,..,10617,4390,15002,125,15131,..,52,25,79,1006,1087,3767,10666,4414,15084,1138,19983
125011587,..,47,10,58,0,62,..,19,3,22,0,22,..,44,3,42,0,42,..,55,3,54,0,54,..,5,0,5,0,5,..,126,11,138,3,140,..,34,0,36,0,42,..,283,16,300,3,302,..,28,7,39,0,39,..,6,0,6,0,6,..,71,50,123,3,125,..,11,0,13,0,13,..,0,0,0,0,0,..,15,11,26,0,30,..,11,3,17,0,16,..,24,4,24,0,24,..,42,0,41,3,45,..,7,0,7,0,7,..,33,0,33,0,33,..,24,3,26,0,29,..,32,0,30,0,30,..,8,0,8,0,8,..,100,5,99,0,100,..,50,9,60,0,65,..,78,15,87,0,94,..,13,0,13,0,13,..,54,25,79,0,79,..,260,99,364,0,364,..,323,75,401,7,410,..,2631,896,3525,28,3550,..,10,3,13,205,212,1296,2636,901,3535,231,5064
125021476,..,113,12,131,0,131,..,113,6,117,0,117,..,355,8,361,0,361,..,89,5,92,0,92,..,257,13,271,0,271,..,170,9,177,0,181,..,160,8,170,0,169,..,1139,49,1190,3,1193,..,156,14,168,4,172,..,89,17,103,0,103,..,1176,504,1683,15,1690,..,9,0,15,0,15,..,11,0,11,0,11,..,237,60,293,0,293,..,42,7,47,0,47,..,66,7,74,0,74,..,10,0,10,0,10,..,24,0,26,0,26,..,63,0,66,0,63,..,189,24,211,3,215,..,122,4,132,0,128,..,19,0,19,0,19,..,399,28,427,3,431,..,149,15,168,0,167,..,317,15,332,0,332,..,42,3,49,0,49,..,36,0,34,0,34,..,85,18,102,0,102,..,626,98,723,27,748,..,11921,3084,15002,92,15087,..,51,20,71,738,812,11456,11970,3098,15072,827,27361
125021477,..,125,21,145,3,148,..,41,3,49,0,49,..,222,11,236,0,236,..,61,3,65,4,66,..,70,0,65,0,65,..,102,7,111,0,113,..,69,9,77,0,77,..,563,35,600,0,602,..,200,29,222,3,227,..,49,26,80,0,80,..,869,516,1389,7,1392,..,19,0,19,0,19,..,9,0,9,0,9,..,202,70,270,0,270,..,41,7,42,0,42,..,51,6,61,0,61,..,18,12,28,0,28,..,50,3,52,0,52,..,84,3,89,0,89,..,171,18,184,0,184,..,164,0,161,0,161,..,11,4,15,0,15,..,426,24,451,0,451,..,208,22,226,0,227,..,117,10,124,0,124,..,88,20,106,0,107,..,67,14,84,5,81,..,89,19,107,0,107,..,873,164,1036,20,1057,..,7222,2030,9253,64,9320,..,50,9,52,890,946,11159,7269,2039,9307,956,21424
125021478,..,119,3,120,5,127,..,27,0,34,3,34,..,190,12,198,0,199,..,41,6,42,0,42,..,83,4,85,0,87,..,49,0,49,0,49,..,74,0,71,0,71,..,461,22,484,9,492,..,105,11,122,0,119,..,45,5,50,0,50,..,946,517,1462,6,1471,..,0,0,0,0,0,..,9,0,9,0,9,..,165,83,248,3,251,..,44,7,57,3,59,..,58,4,68,0,68,..,15,3,16,0,16,..,37,11,44,0,47,..,52,3,58,0,58,..,94,12,107,0,114,..,109,7,116,4,117,..,18,0,18,0,18,..,282,20,301,3,305,..,165,22,184,0,183,..,111,5,117,0,121,..,24,8,34,0,34,..,76,10,87,0,87,..,79,16,96,0,98,..,468,99,575,11,585,..,6759,1978,8734,71,8806,..,31,13,43,797,848,8133,6795,1992,8782,868,17786
125031479,..,175,21,200,0,198,..,33,3,40,0,40,..,67,4,70,0,70,..,15,0,15,0,15,..,20,0,18,0,18,..,157,7,168,3,170,..,21,5,19,0,19,..,311,20,328,3,333,..,155,23,176,0,176,..,4,0,7,0,7,..,118,77,187,0,188,..,40,8,48,0,48,..,7,0,10,0,10,..,36,18,46,0,46,..,53,13,64,0,70,..,40,3,42,0,42,..,88,3,95,0,95,..,32,0,32,0,35,..,45,3,51,0,51,..,36,6,45,0,45,..,89,0,89,0,92,..,6,0,6,0,6,..,185,7,190,0,189,..,96,24,121,4,124,..,27,5,34,0,34,..,27,8,34,0,34,..,157,42,200,0,198,..,1732,730,2457,16,2472,..,791,252,1042,15,1056,..,8555,2672,11228,87,11316,..,63,32,98,1348,1444,5704,8623,2706,11328,1436,18467
125031480,..,57,11,70,0,70,..,25,6,34,0,34,..,106,13,117,0,120,..,14,0,14,0,14,..,10,3,9,0,9,..,70,13,88,0,88,..,31,3,31,0,31,..,251,32,292,0,290,..,137,40,177,3,183,..,8,4,12,0,12,..,6,7,12,0,12,..,22,10,29,0,29,..,36,3,37,0,36,..,51,38,93,0,96,..,51,9,63,4,62,..,23,6,27,0,27,..,136,24,152,3,157,..,50,23,72,0,73,..,39,3,47,0,47,..,57,9,63,3,70,..,110,4,115,0,116,..,20,7,28,0,28,..,225,21,244,5,250,..,252,91,338,3,347,..,12,4,22,0,22,..,53,19,66,0,66,..,108,28,132,0,132,..,1720,981,2704,16,2718,..,1028,467,1492,18,1509,..,7600,3021,10624,108,10726,..,71,41,116,994,1110,3671,7672,3062,10738,1105,15515
125031481,..,85,36,113,0,113,..,124,8,131,0,131,..,358,13,371,0,376,..,284,29,315,0,319,..,28,3,33,0,31,..,390,37,423,3,427,..,1150,90,1245,8,1252,..,2337,194,2526,15,2540,..,115,22,134,0,133,..,6,0,10,0,10,..,106,60,166,3,173,..,16,11,27,0,27,..,17,3,26,3,25,..,191,150,344,0,342,..,19,4,21,0,21,..,35,9,42,0,42,..,68,8,72,3,76,..,14,9,23,0,23,..,176,3,177,7,188,..,69,13,82,0,82,..,314,16,329,3,328,..,21,0,23,0,23,..,584,28,611,9,618,..,154,29,183,0,182,..,73,18,96,0,96,..,47,23,70,0,70,..,361,134,499,0,495,..,370,164,537,3,534,..,1309,347,1660,40,1697,..,11124,3174,14298,146,14444,..,68,38,106,1326,1438,4945,11193,3210,14405,1474,20826
125031482,..,470,63,538,6,542,..,53,3,50,0,50,..,465,9,477,4,485,..,113,5,113,0,115,..,73,4,74,0,74,..,44,4,48,0,48,..,336,28,366,0,366,..,1077,55,1133,3,1144,..,453,45,500,14,509,..,10,0,10,0,10,..,66,15,83,0,88,..,12,4,20,0,20,..,624,74,699,10,707,..,172,53,227,8,229,..,72,11,81,0,81,..,45,3,53,0,53,..,59,0,59,0,59,..,83,10,91,0,91,..,138,3,140,4,138,..,56,7,64,0,60,..,234,0,236,0,241,..,23,0,25,0,25,..,445,12,460,9,467,..,266,39,309,4,310,..,312,13,326,3,332,..,40,3,42,0,40,..,335,60,398,8,400,..,143,33,183,0,180,..,980,183,1164,26,1192,..,8958,1182,10138,103,10241,..,49,17,63,1000,1061,15005,9002,1199,10204,1101,26312
125031483,..,89,18,107,0,107,..,71,5,79,0,79,..,134,9,143,0,149,..,114,9,124,0,128,..,15,3,13,0,13,..,381,31,414,0,417,..,227,15,247,0,247,..,945,79,1023,3,1030,..,105,24,126,0,127,..,4,3,8,0,8,..,42,49,92,0,92,..,0,4,8,0,8,..,24,0,26,0,26,..,182,103,287,3,295,..,33,4,36,0,36,..,34,10,39,0,42,..,43,4,45,0,45,..,11,8,18,0,18,..,69,0,70,0,70,..,32,8,42,0,43,..,124,8,131,0,131,..,12,0,14,0,14,..,233,19,245,0,248,..,86,19,104,0,108,..,70,21,88,0,95,..,22,11,27,0,27,..,411,124,539,8,551,..,309,166,473,0,475,..,1229,397,1628,45,1671,..,11093,2966,14061,154,14211,..,84,36,116,1531,1644,5093,11174,3003,14176,1683,20950
125031484,..,104,16,120,0,124,..,57,4,63,0,63,..,261,20,276,3,279,..,115,8,125,3,128,..,22,0,22,0,22,..,181,22,200,0,200,..,170,14,183,0,183,..,798,69,863,3,870,..,217,36,256,0,257,..,3,0,3,0,5,..,31,6,41,0,41,..,16,5,19,0,19,..,79,8,92,4,94,..,249,173,421,6,430,..,47,4,48,0,48,..,30,0,31,0,33,..,61,11,72,3,73,..,26,4,27,0,33,..,92,4,102,0,102,..,81,15,95,0,96,..,232,10,242,3,248,..,5,0,5,0,5,..,408,31,443,5,444,..,191,47,239,10,243,..,56,4,62,3,59,..,50,14,60,0,62,..,354,71,423,10,433,..,233,89,327,0,329,..,1531,537,2070,37,2108,..,9071,2282,11350,133,11478,..,71,37,110,1044,1155,8089,9137,2319,11459,1176,20720
125031485,..,176,45,212,4,221,..,109,6,119,0,119,..,589,45,637,12,647,..,429,62,491,3,492,..,56,4,59,0,59,..,458,50,507,5,518,..,541,46,587,3,591,..,2195,205,2397,22,2423,..,291,52,348,5,349,..,14,8,20,0,20,..,79,56,138,0,140,..,7,3,11,0,11,..,127,12,146,5,146,..,447,224,669,11,674,..,62,9,71,0,71,..,47,8,60,0,60,..,102,22,126,6,130,..,122,28,153,0,151,..,194,7,203,0,203,..,84,17,100,0,100,..,305,7,314,10,318,..,29,0,29,0,29,..,612,26,643,10,647,..,280,49,328,4,333,..,171,32,199,0,201,..,36,17,53,0,53,..,564,146,709,5,714,..,176,63,233,0,233,..,2445,760,3205,71,3276,..,13936,3497,17428,206,17633,..,68,31,103,1341,1443,9371,14011,3528,17531,1548,28450
125031486,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,12,0,12,..,0,0,0,0,0,3,7,3,12,0,8
