SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
122011419,8,0,267,14,22,0,0,27,0,35,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,24,3,0,29,0,40,0,0,0,0,0,0,0,269,35,3,0,33,0,303,114,3,0,0,3,0,121,8,12,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,13,0,19,0,0,0,0,0,0,0,122,15,0,0,15,0,139,60,0,0,0,0,0,63,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,62,3,0,0,3,0,63,2286,89,0,0,87,3,2377,228,355,7,0,371,0,591,0,6,6,0,12,0,12,0,0,0,0,0,0,0,228,363,14,0,384,0,608,0,0,0,0,0,0,0,2514,455,14,0,468,3,2988
122021420,11,0,347,15,12,0,0,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,0,30,0,0,0,0,0,0,0,351,22,0,0,22,0,377,127,0,0,0,0,0,127,7,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,10,0,0,0,0,0,0,0,131,3,0,0,3,0,131,76,0,0,0,0,0,78,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,83,0,0,0,0,0,78,2154,75,0,0,75,5,2234,81,86,0,0,87,0,166,3,0,0,0,3,0,6,0,0,0,0,0,0,0,85,88,5,0,93,0,171,6,0,0,0,0,0,3,2241,161,5,0,164,5,2410
122021421,6,0,252,6,17,0,0,23,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,23,0,29,0,0,0,0,0,0,0,254,25,0,0,28,0,281,112,3,0,0,3,0,115,9,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,4,0,14,0,0,0,0,0,0,0,122,8,0,0,8,0,125,50,3,0,0,3,0,55,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,52,6,0,0,6,0,59,1772,57,0,0,57,0,1829,98,133,3,3,138,0,238,0,6,0,0,6,0,8,0,0,0,0,0,0,0,105,138,3,3,145,0,243,0,0,0,0,0,5,5,1876,197,3,3,200,5,2076
122021422,3,0,300,15,33,0,0,33,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0,0,33,0,47,0,0,0,0,0,0,0,315,37,0,0,37,0,349,143,3,0,0,3,0,145,9,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,0,15,0,0,0,0,0,0,0,147,10,0,0,8,0,159,84,0,0,0,0,0,81,3,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,10,0,0,0,0,0,0,0,86,7,0,0,7,0,87,2357,56,0,3,59,10,2427,135,134,3,0,139,3,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,133,3,0,140,3,270,9,0,0,0,0,0,9,2497,188,5,3,191,11,2710
122021423,7,0,508,23,45,4,0,50,0,66,0,4,0,0,4,0,4,0,0,0,0,0,0,0,23,49,4,0,56,0,71,0,0,0,0,0,0,0,519,56,4,0,62,0,581,215,4,0,0,6,0,220,4,25,0,0,25,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,22,0,30,0,0,0,0,0,0,0,218,25,4,0,27,0,251,96,0,0,0,0,0,98,3,18,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,18,0,22,0,0,0,0,0,0,0,104,21,0,0,21,0,124,4153,128,3,0,133,13,4298,215,429,12,0,444,0,660,0,19,0,0,17,0,20,0,3,0,0,3,0,3,218,451,16,0,467,0,686,7,0,0,0,0,3,14,4379,578,16,0,599,19,4995
122031424,8,0,306,23,58,3,0,61,0,79,0,3,9,0,11,0,11,0,0,0,0,0,0,0,22,62,7,0,69,0,91,0,0,0,0,0,0,0,317,74,7,0,79,0,393,116,4,0,0,4,0,119,7,30,8,0,36,0,43,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,35,9,0,41,0,48,0,0,0,0,0,0,0,123,42,9,0,45,0,167,56,0,0,0,3,0,60,7,15,3,0,17,0,23,0,3,4,0,6,0,6,0,0,0,0,0,0,0,7,23,3,0,24,0,35,0,0,0,0,0,0,0,64,24,3,0,29,0,91,2184,105,0,0,100,3,2291,181,400,26,3,432,0,611,0,32,21,0,49,0,49,0,3,0,0,3,0,7,185,429,50,5,486,0,665,0,0,0,0,0,5,5,2371,536,50,7,587,9,2963
122031425,9,0,182,8,19,0,0,26,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,3,0,24,0,38,0,0,0,0,0,0,0,185,28,3,0,29,0,216,79,3,0,0,3,0,79,4,9,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,11,0,16,0,0,0,0,0,0,0,79,17,0,0,17,0,94,27,0,0,0,0,0,27,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,27,7,0,0,7,0,29,1370,37,3,0,39,0,1408,98,153,8,0,158,0,253,0,3,3,0,5,0,5,0,0,0,0,0,0,0,98,155,14,0,171,0,265,4,0,0,0,0,0,4,1465,198,16,0,211,0,1673
122031426,5,0,249,22,77,12,0,87,0,104,0,15,19,0,32,0,38,0,0,0,0,4,0,4,18,93,28,3,128,0,145,0,0,0,0,0,0,0,261,97,28,3,134,0,393,106,0,0,0,0,0,108,10,51,7,0,55,0,71,0,3,9,0,20,0,22,0,0,0,0,0,0,0,14,60,20,0,78,0,92,0,0,0,0,0,0,0,121,57,20,0,76,0,201,49,0,0,0,0,0,49,7,28,4,0,28,0,30,0,4,8,0,11,0,11,0,0,0,0,0,0,0,7,29,12,0,39,0,45,0,0,0,0,0,0,0,55,29,12,0,39,0,97,2440,102,0,0,104,3,2547,260,984,56,3,1042,0,1305,3,76,103,3,184,0,185,0,4,3,3,7,0,10,264,1067,163,6,1238,0,1503,3,5,0,0,5,7,12,2715,1174,163,5,1343,7,4062
122031427,12,0,342,35,76,8,0,87,0,124,0,3,0,0,8,0,8,0,0,0,0,0,0,0,35,85,8,0,88,0,128,0,0,0,0,0,0,0,364,94,8,0,100,0,469,142,3,0,0,3,0,148,18,46,3,0,53,0,68,0,0,11,0,10,0,10,0,0,0,0,0,0,0,18,48,12,0,57,0,73,0,0,0,0,0,0,0,161,51,12,0,60,0,219,52,3,0,0,3,0,60,0,17,0,0,21,0,23,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,17,6,0,28,0,28,0,0,0,0,0,0,0,55,22,6,0,29,0,83,2241,113,0,0,118,0,2360,269,615,25,3,645,0,914,0,17,21,0,39,0,39,0,0,0,0,0,0,0,269,631,51,3,682,0,951,0,0,0,0,0,0,0,2502,749,51,7,803,0,3307
122031428,21,0,682,48,95,3,0,98,0,145,0,7,7,0,10,0,10,0,0,0,0,0,0,0,47,101,5,0,107,0,159,0,0,0,0,0,0,0,707,124,5,0,127,0,833,307,14,0,0,14,0,316,15,77,0,0,77,0,92,0,6,3,0,14,0,14,0,0,0,0,0,0,0,15,84,3,0,88,0,105,0,0,0,0,0,0,0,327,93,3,0,99,0,421,133,3,0,0,3,0,144,8,35,0,0,37,0,45,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,38,3,0,43,0,47,0,0,0,0,0,0,0,145,41,3,0,46,0,191,4857,178,0,0,178,8,5047,352,712,18,0,726,3,1086,0,39,22,0,53,0,53,3,0,0,0,0,0,5,354,752,33,0,785,3,1139,0,0,0,0,0,0,0,5212,932,33,0,963,10,6186
122031429,14,3,355,15,40,0,0,42,0,55,0,4,0,0,3,0,3,0,0,0,0,0,0,0,15,49,5,0,49,0,63,0,0,0,0,0,0,0,354,58,5,0,62,3,421,149,3,0,0,3,0,148,13,22,0,0,25,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,0,26,0,39,0,0,0,0,0,0,0,158,27,0,0,31,0,186,76,0,0,0,0,0,75,0,16,0,0,16,0,13,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,18,0,0,17,0,16,0,0,0,0,0,0,0,76,19,0,0,17,0,96,3178,103,0,0,106,4,3295,242,408,3,0,408,0,647,0,30,9,0,42,0,42,0,0,0,0,4,0,8,242,441,15,0,457,0,703,0,0,0,0,0,0,4,3421,546,15,6,570,4,3998
122031430,11,0,349,25,46,6,0,54,0,77,0,6,0,0,9,0,9,0,0,0,0,0,0,0,25,53,5,0,61,0,85,0,0,0,0,0,0,0,359,67,5,0,73,0,431,136,6,0,0,6,0,139,17,25,0,0,26,0,35,0,3,0,0,5,0,5,0,0,0,0,0,0,0,17,22,4,0,27,0,41,0,0,0,0,0,0,0,149,28,4,0,35,0,184,64,3,0,0,3,0,66,4,17,7,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,0,20,0,27,0,0,0,0,0,0,0,66,17,7,0,22,0,92,3118,128,3,3,136,0,3250,207,431,31,0,456,0,665,0,26,9,0,41,0,38,0,0,0,0,0,0,0,210,458,42,0,495,0,700,0,0,0,0,0,4,4,3321,586,41,3,629,4,3957
122031431,12,0,476,28,49,4,0,46,0,72,0,3,3,0,3,0,3,0,0,0,0,0,0,0,28,47,3,0,52,0,78,0,0,0,0,0,0,0,494,60,3,0,64,0,556,221,6,0,0,6,0,230,8,30,0,0,36,0,43,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,37,3,0,39,0,48,0,0,0,0,0,0,0,236,40,3,0,40,0,277,98,0,0,0,0,0,99,6,10,3,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,11,0,21,0,0,0,0,0,0,0,105,8,3,0,17,0,120,3676,112,4,3,122,0,3799,270,373,14,3,394,0,666,0,15,15,0,24,0,29,0,3,0,0,3,0,5,278,390,26,3,424,0,695,0,0,0,0,0,0,3,3949,505,34,4,546,3,4500
122031432,0,0,123,9,9,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,19,0,0,0,0,0,0,0,124,13,0,0,13,0,141,50,0,0,0,0,0,50,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,50,3,0,0,4,0,53,23,0,0,0,0,0,22,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,23,3,0,0,3,0,28,700,13,0,0,13,0,715,42,51,0,0,51,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,51,0,0,50,0,97,0,0,0,0,0,3,3,742,64,0,0,63,4,814
123011433,11,0,250,10,16,0,0,16,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,16,0,23,0,0,0,0,0,0,0,249,24,0,0,19,0,275,112,3,0,0,3,0,115,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,114,13,0,0,13,0,129,61,3,0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,0,0,3,0,69,2290,80,0,0,82,0,2367,57,119,0,0,119,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,118,0,0,118,0,175,0,0,0,0,0,0,0,2343,198,0,0,200,0,2544
123011434,23,0,545,20,65,6,0,76,0,94,0,3,0,0,5,0,3,0,0,0,0,0,0,0,24,68,8,0,77,0,103,0,0,0,0,0,0,0,542,91,8,0,103,0,647,193,11,0,0,11,0,197,9,36,3,0,41,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,7,0,42,0,46,0,0,0,0,0,0,0,194,47,7,0,52,0,249,79,0,0,0,0,0,87,3,20,0,0,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,25,0,25,0,0,0,0,0,0,0,86,26,0,0,26,0,106,4111,192,0,0,192,3,4302,195,546,25,0,570,0,768,0,23,3,3,29,0,30,0,8,0,0,8,0,6,196,570,31,3,605,0,807,9,0,3,0,3,0,17,4320,763,33,3,803,6,5128
123011435,21,0,678,32,101,9,0,110,0,139,0,0,0,0,4,0,4,0,0,0,0,0,0,0,30,102,9,0,116,0,145,0,0,0,0,0,0,0,682,126,11,0,134,0,821,222,9,0,0,9,0,233,11,62,0,0,66,0,77,0,5,0,0,6,0,6,0,0,0,0,0,0,0,11,63,7,0,71,0,80,0,0,0,0,0,0,0,228,72,7,0,78,0,310,91,0,0,0,0,0,93,3,31,0,0,36,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,33,0,41,0,0,0,0,0,0,0,91,34,0,0,35,0,133,5504,205,6,4,212,4,5720,321,838,45,3,888,0,1208,0,35,6,0,43,0,44,0,10,0,0,13,0,10,328,885,51,3,937,0,1261,0,0,3,0,3,0,6,5833,1091,56,8,1152,8,6994
123021436,14,0,243,12,77,5,3,86,0,97,7,6,8,0,18,0,23,0,0,0,0,0,0,0,17,88,17,3,106,0,123,0,0,0,0,0,0,0,248,96,17,3,117,0,363,67,3,0,0,3,0,70,5,43,3,0,46,0,50,0,10,3,0,10,0,11,0,0,0,0,0,0,0,3,51,5,0,60,0,61,0,0,0,0,0,0,0,68,57,5,0,64,0,128,36,0,0,0,0,0,36,3,11,0,0,14,0,19,0,4,6,0,8,0,8,0,0,0,0,0,0,0,3,15,10,0,25,0,31,0,0,0,0,0,0,0,34,15,10,0,25,0,63,2127,134,4,3,142,3,2270,132,658,36,11,704,0,839,10,81,49,3,137,0,142,0,3,0,0,3,0,3,145,744,87,10,845,0,985,3,0,3,0,6,12,17,2273,878,96,12,986,12,3271
123021437,10,0,177,16,117,4,0,124,0,132,0,13,10,0,22,0,22,0,0,0,0,4,0,4,16,135,12,0,145,0,163,0,0,0,0,0,0,0,174,145,10,0,163,0,335,64,4,0,0,4,0,70,4,78,9,0,80,0,90,0,5,9,0,16,0,16,0,0,0,0,0,0,0,4,79,11,0,93,0,105,0,0,0,0,0,0,0,74,90,11,0,104,0,174,23,0,0,0,0,0,23,0,35,3,0,38,0,43,0,7,5,0,14,0,14,0,0,0,0,0,0,0,0,46,8,0,49,0,53,0,0,0,0,0,0,0,25,47,8,0,50,0,79,1425,121,0,0,118,3,1549,143,1092,43,8,1137,0,1282,8,90,55,0,145,0,152,0,6,0,12,18,0,18,148,1181,98,21,1300,0,1446,5,6,0,0,6,4,16,1579,1313,95,24,1426,5,3012
123021438,18,0,310,16,144,9,6,158,0,181,0,13,7,0,16,3,21,0,0,0,0,0,0,0,24,158,17,6,180,3,206,0,3,0,0,3,0,4,309,181,17,3,201,3,514,126,7,0,0,7,0,136,8,72,3,0,71,0,80,0,8,3,0,14,0,14,0,0,0,0,0,0,0,8,75,7,0,88,0,97,0,0,0,0,0,0,0,131,90,7,0,94,0,231,57,3,0,0,3,0,64,3,36,0,0,36,0,41,0,4,4,0,8,0,8,0,0,0,0,0,0,0,3,45,4,0,48,0,48,0,0,0,0,0,0,0,64,49,4,0,52,0,113,2120,158,0,5,164,3,2293,174,1006,83,18,1107,0,1278,4,87,44,0,135,3,144,3,13,0,0,14,0,15,184,1105,125,20,1251,3,1439,0,15,0,0,15,3,19,2304,1281,125,23,1423,15,3746
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,11,0,177,17,173,15,0,184,0,208,0,20,7,0,29,0,29,0,3,0,0,5,0,9,17,197,19,0,220,0,239,0,0,0,0,0,0,0,191,208,19,0,231,0,420,90,0,0,0,0,0,91,11,132,6,0,139,0,152,0,16,11,0,22,0,24,0,0,0,0,0,0,0,7,151,19,0,165,0,178,0,0,0,0,0,0,0,96,156,19,0,171,0,264,56,0,0,0,0,0,57,3,83,3,0,88,0,91,0,3,8,0,10,0,10,0,0,0,0,0,0,0,3,87,11,0,97,0,102,0,0,0,0,0,0,0,60,90,11,0,104,0,162,1402,127,0,0,128,10,1542,166,1909,65,6,1976,0,2138,8,157,70,0,226,0,229,3,14,0,3,19,0,21,173,2075,132,10,2214,0,2389,0,0,0,0,0,8,6,1572,2206,133,9,2347,14,3940
123021441,6,0,216,18,85,0,0,85,0,104,0,10,3,0,17,0,17,0,0,0,0,0,0,0,18,97,9,0,101,0,117,0,0,0,0,0,0,0,222,105,9,0,112,0,329,52,4,0,0,4,0,59,6,44,0,0,43,0,51,0,3,6,0,9,0,9,0,0,0,0,0,0,0,6,54,11,0,58,0,68,0,0,0,0,0,0,0,59,56,11,0,67,0,124,36,0,0,0,0,0,34,0,26,0,0,31,0,31,0,4,3,0,3,0,3,0,0,0,0,0,0,0,0,29,3,0,38,0,38,0,0,0,0,0,0,0,37,34,3,0,36,0,73,1708,97,0,0,97,0,1808,140,783,32,7,816,3,962,0,79,36,0,119,0,121,0,4,0,3,13,0,11,146,870,71,6,952,3,1098,3,0,0,0,0,0,0,1853,967,71,6,1048,3,2909
123021442,12,0,151,15,297,17,6,316,0,327,0,30,14,0,43,0,43,0,0,0,0,0,0,3,14,321,30,3,357,0,372,0,0,0,0,0,3,3,158,333,29,3,369,3,530,47,3,0,0,3,0,51,9,195,4,0,206,0,210,0,27,8,0,36,0,36,0,0,0,0,4,0,4,9,219,18,5,240,0,252,0,0,0,0,0,0,0,56,223,18,5,240,0,303,29,3,0,0,3,0,31,4,104,4,0,104,0,111,0,18,6,0,19,0,19,0,0,0,0,0,0,0,4,117,11,0,125,0,127,0,0,0,0,0,0,0,30,119,11,0,131,0,162,1159,84,4,0,90,0,1244,148,2768,126,17,2912,0,3057,3,243,72,0,312,0,321,8,15,5,9,30,0,33,153,3030,196,29,3255,3,3412,3,4,0,0,4,8,17,1314,3117,202,29,3348,11,4674
123021443,12,0,185,16,236,13,3,256,0,267,0,26,15,0,37,0,37,0,3,0,0,3,0,4,20,267,27,3,298,0,311,0,0,0,0,0,0,0,189,284,27,3,308,0,498,74,3,0,0,3,0,76,15,160,6,0,169,0,183,0,14,10,0,23,0,23,0,4,0,0,4,0,4,13,182,19,0,201,0,210,0,0,0,0,0,0,0,90,188,19,0,203,0,292,45,0,0,0,0,0,48,12,93,3,0,97,0,100,0,12,3,0,18,0,18,0,0,0,0,0,0,0,12,104,9,0,107,0,118,0,0,0,0,0,0,0,50,102,9,0,110,0,161,1361,124,0,0,124,0,1485,160,2180,88,6,2276,0,2430,0,179,71,3,256,0,259,3,19,0,7,28,0,30,163,2377,162,15,2558,0,2721,0,9,3,0,9,4,12,1525,2508,159,15,2689,7,4219
123021444,14,0,299,19,139,14,0,157,0,176,0,11,9,0,19,0,19,0,0,0,0,3,0,3,19,155,28,0,177,0,201,5,0,0,0,0,3,7,314,164,28,0,191,3,509,126,7,0,0,7,0,132,9,94,5,0,97,0,106,0,9,6,0,14,0,14,0,0,0,0,0,0,0,9,104,8,0,116,0,121,0,0,0,0,0,0,0,132,108,8,0,115,0,253,81,0,0,0,0,0,81,3,39,7,0,47,0,46,0,6,0,0,3,0,3,0,0,0,0,0,0,0,3,39,7,0,51,0,51,0,0,0,0,0,0,0,80,39,7,0,51,0,132,2221,152,0,0,152,3,2380,184,996,69,10,1074,3,1264,3,84,41,0,123,0,128,0,3,4,3,15,0,15,189,1087,114,13,1212,3,1404,15,0,0,0,0,12,25,2418,1236,114,13,1368,18,3810
