SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
121041416,0,0,0,0,..,48,0,51,0,55,..,105,6,115,3,113,..,26,0,27,0,27,..,27,12,41,0,41,..,5,0,7,0,7,..,16,0,17,0,17,..,180,25,206,4,210,..,1401,148,1554,19,1571,..,22,0,22,744,762,6030,1423,148,1572,757,8366,6679,..,..,..,..,6679,..,18,0,18,0,18,..,13,3,15,0,12,..,0,0,0,0,0,..,140,20,166,3,168,..,229,58,284,3,293,..,13,0,13,0,13,..,382,79,459,3,464,..,17,0,15,0,15,..,30,0,32,0,32,..,118,3,120,0,120,..,70,0,72,0,72,..,43,0,44,0,44,..,8,0,8,0,10,..,71,0,71,0,76,..,8,0,8,0,8,..,11,0,11,0,11,..,4,0,4,0,4,..,47,0,48,0,48,..,158,0,158,3,158,..,67,4,65,0,65,..,122,14,139,0,140,..,61,19,77
121041417,0,0,0,0,..,54,0,54,0,54,..,64,3,66,0,66,..,17,0,17,0,17,..,25,5,29,0,29,..,8,0,8,0,8,..,9,3,12,0,12,..,118,7,128,6,133,..,1203,107,1304,5,1313,..,6,0,8,502,509,3442,1211,105,1313,503,5262,3386,..,..,..,..,3386,..,18,0,18,0,18,..,21,0,18,0,18,..,3,0,3,0,3,..,190,24,219,0,217,..,254,54,306,3,308,..,13,3,19,0,19,..,451,86,536,4,541,..,4,0,4,0,4,..,5,0,5,0,5,..,56,0,55,4,62,..,26,0,26,0,26,..,20,0,20,0,20,..,13,0,13,0,13,..,62,3,64,0,64,..,7,0,7,0,7,..,12,0,12,0,12,..,4,0,4,0,4,..,37,0,42,0,42,..,138,4,143,0,143,..,45,0,48,0,48,..,80,28,109,0,108,..,49,8,57
122011418,0,3,0,3,..,31,0,31,0,31,..,65,0,65,0,64,..,0,0,0,0,0,..,8,0,8,0,8,..,10,0,9,0,9,..,13,0,14,0,14,..,185,7,193,3,198,..,1089,70,1158,14,1177,..,6,0,9,416,427,8113,1095,75,1173,428,9712,8563,..,..,..,..,8563,..,32,0,32,0,32,..,22,0,22,0,22,..,0,0,0,0,0,..,68,13,81,0,81,..,139,46,176,0,181,..,10,0,10,0,10,..,213,53,261,0,268,..,31,0,34,0,34,..,32,0,29,0,33,..,95,0,95,0,98,..,89,6,100,0,96,..,112,9,119,3,122,..,5,0,5,0,5,..,14,0,14,0,14,..,3,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,14,0,14,..,44,4,43,0,43,..,93,9,96,0,98,..,63,3,66,0,67,..,22,9,27
122011419,0,0,0,0,..,20,0,25,0,25,..,175,3,178,0,181,..,4,0,4,0,4,..,14,4,16,0,16,..,7,0,5,0,5,..,22,0,22,0,22,..,348,34,383,7,388,..,1364,113,1477,14,1488,..,21,0,22,828,851,8329,1386,115,1504,843,10672,8383,..,..,..,..,8383,..,18,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,35,3,33,3,37,..,62,11,74,0,74,..,3,0,3,0,3,..,97,14,117,3,116,..,12,3,16,0,21,..,70,3,79,0,80,..,223,4,230,0,231,..,181,7,185,0,192,..,34,0,34,0,38,..,3,0,3,0,3,..,8,3,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,21,3,20,0,20,..,96,4,103,0,103,..,49,0,54,4,51,..,18,12,32
122021420,0,0,0,0,..,7,0,7,0,7,..,29,0,31,0,31,..,0,0,0,0,0,..,5,0,6,0,6,..,3,3,9,0,9,..,0,0,0,0,0,..,66,8,74,0,74,..,314,19,336,0,338,..,16,0,16,264,278,5432,326,19,349,270,6049,5650,..,..,..,..,5650,..,8,0,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,11,3,15,0,15,..,0,0,0,0,0,..,22,3,24,0,24,..,3,0,3,0,3,..,28,0,28,3,26,..,42,0,42,0,42,..,61,0,61,0,61,..,3,0,5,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,28,0,28,..,8,0,9,0,9,..,3,0,3
122021421,0,0,0,0,..,10,0,10,0,10,..,28,3,31,0,31,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,54,3,59,3,61,..,365,27,386,6,396,..,15,0,15,310,319,4524,378,27,404,316,5242,4743,..,..,..,..,4743,..,15,0,15,0,15,..,8,0,8,0,10,..,0,0,0,0,0,..,9,0,14,0,14,..,23,11,32,0,32,..,0,0,0,0,0,..,37,9,45,0,45,..,14,0,15,0,16,..,34,0,34,0,34,..,31,0,32,0,32,..,45,3,48,0,48,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,11,0,11,..,48,4,50,0,50,..,10,0,10,0,10,..,7,0,7
122021422,0,0,0,0,..,6,0,9,0,9,..,26,0,25,0,31,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,4,3,9,0,13,..,88,10,91,0,94,..,384,32,412,4,421,..,11,0,14,197,213,5865,399,31,431,199,6496,5936,..,..,..,..,5936,..,11,0,11,0,11,..,8,0,8,0,8,..,0,0,0,0,0,..,5,4,15,0,15,..,15,4,22,0,22,..,4,0,4,0,4,..,26,15,36,0,36,..,6,0,3,0,3,..,17,0,17,0,17,..,49,0,49,0,49,..,66,0,71,0,71,..,3,0,4,0,4,..,3,0,3,0,3,..,10,0,8,0,8,..,7,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,16,3,20,0,20,..,38,0,39,0,36,..,10,0,10,0,10,..,5,0,6
122021423,0,0,0,0,..,45,4,50,0,50,..,57,3,56,0,56,..,3,0,3,0,3,..,12,3,10,0,10,..,9,0,5,0,5,..,8,3,12,0,12,..,262,28,287,0,289,..,1118,99,1216,8,1227,..,28,3,33,552,584,9874,1147,104,1249,558,11684,10329,..,..,..,..,10329,..,20,0,25,0,25,..,13,0,19,0,19,..,0,0,0,0,0,..,23,3,32,0,32,..,62,13,78,0,78,..,3,0,3,0,3,..,94,14,112,0,112,..,87,11,98,0,99,..,56,0,54,0,54,..,40,0,42,0,42,..,113,4,121,0,121,..,31,3,38,0,38,..,3,0,3,0,3,..,13,0,13,0,13,..,15,3,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,24,0,24,0,24,..,58,3,63,0,63,..,102,7,109,0,108,..,43,3,45,0,45,..,10,7,25
122031424,0,0,0,0,..,74,0,74,0,75,..,53,0,55,3,57,..,3,0,3,0,3,..,14,3,21,0,21,..,3,0,3,0,3,..,18,6,24,0,24,..,186,41,222,0,227,..,1186,205,1393,15,1415,..,13,0,13,275,289,5082,1203,206,1406,287,6778,5244,..,..,..,..,5244,..,10,0,10,0,10,..,12,0,12,0,12,..,0,0,0,0,0,..,71,30,103,0,103,..,147,46,188,3,193,..,6,3,12,0,12,..,224,78,298,3,304,..,20,0,24,0,24,..,14,0,13,0,13,..,38,4,39,0,39,..,41,3,43,0,43,..,23,3,27,0,27,..,0,0,0,0,0,..,10,0,10,0,10,..,8,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,27,0,28,0,28,..,283,66,355,6,357,..,25,3,33,3,35,..,36,16,52
122031425,0,0,0,0,..,17,0,17,0,17,..,13,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,57,9,66,0,66,..,387,54,441,4,448,..,8,0,8,145,151,3010,400,54,458,142,3608,3185,..,..,..,..,3185,..,14,0,14,0,14,..,14,0,16,0,16,..,0,0,0,0,0,..,24,3,22,0,22,..,33,12,47,0,47,..,3,5,3,0,3,..,59,14,70,0,70,..,6,3,12,0,12,..,16,0,15,0,15,..,24,0,21,0,23,..,31,0,31,4,35,..,22,0,22,0,22,..,0,0,0,0,0,..,10,0,11,0,11,..,4,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,21,0,21,0,21,..,63,5,71,0,73,..,12,0,12,0,12,..,8,4,9
122031426,0,12,0,12,..,244,19,264,3,267,..,123,8,130,4,133,..,4,0,4,0,4,..,57,7,68,3,69,..,14,0,13,0,13,..,34,18,51,0,52,..,841,173,1008,8,1019,..,2881,478,3366,40,3399,..,25,7,36,753,785,8088,2905,490,3398,791,12277,8125,..,..,..,..,8125,..,19,0,17,0,17,..,28,0,28,0,28,..,0,0,0,0,0,..,62,35,99,3,106,..,217,79,301,4,305,..,5,7,12,0,12,..,288,127,411,6,416,..,48,3,48,0,48,..,55,0,55,0,53,..,78,3,76,0,76,..,92,3,103,0,103,..,26,0,26,0,26,..,16,0,16,0,16,..,69,10,77,0,77,..,105,24,123,0,123,..,3,0,3,0,3,..,3,0,4,0,4,..,166,22,192,0,189,..,364,52,413,0,412,..,135,26,166,6,170,..,72,10,81,0,84,..,67,31,107
122031427,0,0,0,0,..,16,0,16,0,16,..,29,0,35,0,35,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,3,0,3,..,18,3,19,0,19,..,255,18,277,4,283,..,1222,125,1352,9,1359,..,14,0,14,145,162,4660,1239,125,1364,156,6185,4765,..,..,..,..,4765,..,26,0,23,0,23,..,27,11,36,0,36,..,0,0,0,0,0,..,179,36,216,3,219,..,174,55,235,0,231,..,10,0,10,0,10,..,359,98,456,3,462,..,36,0,36,0,36,..,22,3,29,0,29,..,221,6,224,3,229,..,53,0,53,0,53,..,39,3,46,0,45,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,9,0,9,0,9,..,6,0,6,0,6,..,4,0,4,0,4,..,35,0,35,0,35,..,51,4,55,0,55,..,82,14,96,0,96,..,22,10,26
122031428,0,3,0,3,..,40,0,36,0,39,..,80,7,82,0,82,..,4,0,4,0,4,..,3,3,5,0,5,..,4,0,7,0,7,..,7,0,11,0,11,..,444,39,480,3,486,..,1688,173,1854,15,1877,..,27,0,28,362,384,10104,1708,172,1879,380,12360,10198,..,..,..,..,10198,..,44,0,44,0,44,..,31,4,30,0,30,..,0,0,0,0,0,..,150,40,186,0,186,..,192,69,262,3,264,..,5,0,7,0,7,..,350,107,456,3,458,..,30,3,32,0,38,..,32,0,32,3,28,..,105,0,105,0,108,..,113,3,120,0,119,..,55,0,54,0,54,..,0,0,0,0,0,..,32,0,32,0,32,..,20,6,27,0,27,..,0,0,0,0,0,..,3,3,5,0,5,..,12,0,12,0,12,..,71,7,82,0,82,..,114,7,121,0,121,..,93,16,109,0,109,..,42,14,52
122031429,0,3,0,3,..,48,5,52,0,51,..,110,9,120,3,128,..,7,0,7,0,7,..,18,0,19,0,19,..,3,0,3,0,3,..,14,4,17,0,17,..,341,54,395,10,402,..,1312,151,1461,22,1481,..,19,0,19,603,622,8332,1326,151,1481,622,10430,8227,..,..,..,..,8227,..,19,0,18,0,18,..,17,0,20,0,20,..,0,0,0,0,0,..,31,10,50,0,50,..,98,26,125,4,129,..,6,5,14,0,14,..,136,48,183,4,186,..,18,3,21,0,21,..,50,0,54,0,54,..,78,3,80,0,80,..,103,3,101,0,108,..,28,4,30,0,30,..,3,0,3,0,3,..,22,0,20,0,20,..,11,4,17,0,17,..,0,0,0,0,0,..,0,0,3,0,3,..,16,4,20,0,20,..,56,10,64,0,64,..,169,41,212,3,212,..,43,10,50,0,50,..,17,6,23
122031430,0,0,0,0,..,56,3,59,0,59,..,80,6,83,0,83,..,0,0,0,0,0,..,7,11,19,0,18,..,3,0,3,0,3,..,11,0,15,0,15,..,215,32,244,9,258,..,1031,158,1190,13,1209,..,23,7,27,313,343,6664,1055,162,1218,324,8213,6827,..,..,..,..,6827,..,9,0,9,0,9,..,19,0,19,0,19,..,0,0,0,0,0,..,59,13,75,0,75,..,112,36,149,0,150,..,6,0,7,0,7,..,181,56,237,0,235,..,14,0,14,0,14,..,30,0,29,0,29,..,76,0,71,0,73,..,81,0,84,3,89,..,45,0,50,0,50,..,6,0,6,0,6,..,22,0,22,0,22,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,27,0,27,..,71,0,70,0,70,..,103,21,126,0,129,..,50,3,53,0,53,..,33,15,52
122031431,0,3,0,3,..,44,0,51,0,51,..,85,5,87,3,91,..,7,0,7,0,7,..,10,4,9,0,9,..,0,0,0,0,0,..,7,3,10,0,8,..,262,29,293,3,299,..,1132,120,1254,18,1267,..,30,3,38,685,719,10023,1164,119,1285,697,12004,10390,..,..,..,..,10390,..,19,0,19,0,19,..,8,0,8,0,8,..,0,0,0,0,0,..,39,10,50,0,50,..,103,23,123,0,123,..,6,0,3,0,3,..,150,32,179,0,179,..,32,7,40,0,40,..,52,0,47,0,47,..,71,0,71,0,71,..,86,0,86,3,86,..,40,6,42,3,46,..,0,0,0,0,0,..,6,0,6,0,6,..,11,0,13,0,13,..,0,0,3,0,3,..,0,0,0,0,0,..,15,0,15,0,15,..,38,0,38,0,38,..,145,17,162,3,168,..,44,9,52,0,52,..,28,14,36
122031432,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,4,..,23,0,23,0,23,..,132,8,137,0,138,..,3,0,8,102,103,1551,137,10,144,99,1802,1561,..,..,..,..,1561,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,4,11,0,11,..,7,9,18,0,18,..,0,0,0,0,0,..,10,8,27,0,27,..,3,0,3,0,3,..,15,0,15,0,15,..,10,0,10,0,10,..,20,0,20,0,20,..,5,3,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,26,4,31,0,27,..,4,0,4,0,4,..,7,0,7
123011433,0,0,0,0,..,11,0,11,0,11,..,24,0,24,0,24,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,3,6,0,6,..,41,4,54,0,52,..,286,20,307,5,310,..,19,3,21,214,227,5652,309,17,327,214,6196,6106,..,..,..,..,6106,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,7,0,11,0,11,..,15,3,16,0,16,..,0,0,3,0,3,..,28,6,32,0,32,..,21,0,17,0,17,..,7,0,11,0,11,..,8,0,8,0,8,..,20,0,20,3,23,..,13,0,13,0,13,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,52,0,57,0,61,..,6,0,6,0,6,..,0,0,0
123011434,0,0,0,0,..,43,3,46,0,49,..,101,3,103,3,109,..,4,0,4,0,4,..,3,0,3,0,3,..,11,3,13,0,13,..,20,4,27,0,27,..,171,21,192,0,190,..,1061,107,1163,13,1177,..,30,6,33,347,374,8667,1085,111,1197,354,10221,9066,..,..,..,..,9066,..,21,0,21,0,21,..,83,13,88,0,88,..,0,0,0,0,0,..,15,3,18,0,18,..,68,25,99,0,99,..,0,3,6,0,6,..,84,33,118,0,120,..,46,0,46,0,46,..,15,0,15,0,15,..,26,0,26,0,26,..,30,0,30,0,31,..,47,9,57,0,57,..,8,0,8,0,8,..,48,4,57,0,57,..,18,5,27,3,29,..,26,0,26,0,26,..,13,3,14,0,14,..,9,4,15,0,15,..,121,16,134,3,139,..,131,13,141,0,136,..,6,0,4,0,4,..,3,0,3
123011435,0,11,0,11,..,81,5,83,0,83,..,176,20,200,0,197,..,10,0,10,0,8,..,10,8,19,0,19,..,17,0,19,0,19,..,30,10,33,0,33,..,268,39,308,8,317,..,1464,163,1626,22,1653,..,34,9,42,424,460,11837,1500,169,1670,446,13955,12272,..,..,..,..,12272,..,25,0,25,0,25,..,163,11,174,0,174,..,0,0,0,0,0,..,29,7,39,0,39,..,62,27,88,0,88,..,3,3,6,0,6,..,99,42,136,0,136,..,44,3,45,0,47,..,4,0,4,0,4,..,30,0,35,0,35,..,26,0,26,0,26,..,58,3,61,0,61,..,15,3,21,0,21,..,96,7,105,0,105,..,29,3,31,0,31,..,15,0,13,0,13,..,48,0,44,0,44,..,17,0,17,0,17,..,215,17,225,0,225,..,59,5,68,0,68,..,8,0,8,0,8,..,11,3,20
123021436,0,14,0,14,..,90,0,93,0,92,..,94,23,115,3,120,..,5,0,5,0,5,..,9,3,11,0,11,..,16,0,20,0,20,..,36,19,52,0,52,..,234,47,279,12,289,..,1367,211,1576,30,1603,..,26,0,29,500,529,7052,1392,212,1600,529,9182,7493,..,..,..,..,7493,..,15,0,15,0,15,..,186,51,240,5,245,..,7,0,7,3,10,..,19,9,23,0,23,..,32,15,47,0,47,..,3,0,3,0,3,..,48,30,80,0,80,..,24,0,25,0,25,..,8,0,6,0,6,..,28,0,28,0,28,..,16,0,16,0,16,..,58,4,64,0,64,..,28,4,31,3,34,..,67,7,77,0,77,..,13,0,11,0,11,..,9,0,9,0,9,..,25,3,25,0,25,..,12,0,12,0,12,..,151,18,164,3,169,..,24,6,32,0,32,..,3,0,3,0,3,..,0,3,8
123021437,0,14,0,14,..,286,14,299,0,299,..,134,17,151,0,152,..,26,0,31,0,31,..,18,4,24,0,24,..,14,0,14,0,14,..,27,6,36,0,36,..,352,71,422,9,436,..,2285,271,2557,34,2590,..,23,8,36,566,600,5807,2309,283,2591,600,8994,5997,..,..,..,..,5997,..,16,0,16,0,16,..,261,61,323,0,323,..,0,0,0,0,0,..,47,24,64,0,64,..,91,37,129,0,129,..,12,0,8,0,8,..,145,64,205,0,205,..,42,5,45,0,45,..,6,0,6,0,6,..,29,0,29,0,29,..,20,0,22,0,22,..,34,6,41,0,42,..,80,12,91,0,91,..,199,8,207,3,208,..,48,4,56,0,56,..,71,4,74,0,74,..,77,8,87,0,84,..,51,3,57,0,57,..,521,43,567,5,565,..,27,4,38,0,38,..,3,0,3,0,3,..,8,4,12
123021438,0,13,0,13,..,135,0,138,0,138,..,184,23,205,5,212,..,10,0,13,0,13,..,14,7,25,0,27,..,18,0,16,0,16,..,31,15,43,3,43,..,339,74,415,7,423,..,1999,280,2278,27,2303,..,37,3,38,513,549,7168,2034,281,2316,537,10023,7247,..,..,..,..,7247,..,19,0,19,0,19,..,359,72,432,0,432,..,0,0,0,0,3,..,22,15,36,0,35,..,21,12,37,0,37,..,6,0,6,0,4,..,51,26,73,0,76,..,42,7,47,0,48,..,11,0,11,0,11,..,35,0,35,0,35,..,27,0,23,0,23,..,47,6,49,0,49,..,31,0,31,0,31,..,127,11,135,3,139,..,23,8,28,0,31,..,13,3,11,0,11,..,39,0,41,0,41,..,31,9,35,0,35,..,268,27,292,3,297,..,68,3,68,0,68,..,3,0,3,0,3,..,10,0,13
123021439,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
123021440,0,12,0,12,..,367,17,382,0,382,..,141,10,153,3,158,..,66,3,63,0,63,..,12,7,16,0,21,..,10,0,10,0,10,..,38,15,51,0,51,..,371,71,441,15,454,..,3389,364,3747,44,3797,..,18,13,35,629,661,5589,3407,370,3783,672,10045,5368,..,..,..,..,5368,..,5,0,5,0,5,..,213,39,252,0,256,..,3,0,3,0,3,..,89,45,137,0,134,..,132,76,206,0,206,..,5,10,18,0,18,..,232,133,357,0,364,..,54,8,61,0,61,..,4,0,4,0,5,..,29,0,29,0,29,..,18,0,20,0,20,..,56,7,65,3,67,..,503,69,569,3,577,..,338,18,359,6,362,..,112,21,133,0,133,..,18,0,18,0,18,..,109,10,121,3,121,..,225,33,259,0,259,..,1308,156,1465,11,1477,..,72,10,83,0,83,..,11,0,14,0,14,..,19,7,27
