SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
124011454,0,0,7,10,21,11,13,18,0,0,0,0,0,0,0,83,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,96,268,461,208,139,114,67,5,20,7,0,4,3,56,1467,0,3,3,31,7,16,27,10,8,3,3,3,0,0,3,113,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,4,42,47,121,73,54,43,23,3,3,4,0,9,4,19,440,29,261,470,817,496,413,349,206,29,33,24,12,12,14,112,3277
124011455,0,0,0,3,9,3,3,0,0,0,0,0,0,0,0,20,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,98,151,59,35,45,22,3,0,0,0,0,4,18,482,0,0,0,10,3,5,10,5,0,0,0,0,3,0,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,36,34,21,22,13,3,0,0,3,0,3,0,174,7,85,168,284,194,144,142,58,7,5,11,9,10,12,35,1171
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
124031457,0,0,0,8,9,5,6,8,0,0,0,0,0,3,0,36,0,0,0,3,3,3,3,0,0,0,3,0,0,0,0,25,0,0,0,0,0,5,7,3,0,0,0,4,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,32,130,287,108,75,31,11,0,0,0,0,4,3,19,708,0,0,0,4,3,3,3,3,0,0,0,0,3,0,0,21,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,20,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,9,20,83,35,65,61,62,7,0,13,7,7,3,0,375,4,126,287,545,321,348,340,243,38,32,44,32,16,15,64,2456
124031458,0,0,0,5,15,22,20,14,0,3,0,3,0,4,0,97,0,0,0,4,0,15,29,22,4,6,9,3,0,0,0,92,0,0,0,0,0,7,6,17,0,0,0,0,0,7,3,44,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,12,4,35,126,280,162,88,77,49,7,21,11,4,3,8,24,907,0,0,0,4,6,3,7,4,0,0,0,3,0,0,0,32,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,32,0,8,26,126,61,112,100,102,17,13,16,16,17,13,9,650,5,163,341,669,499,595,724,728,130,150,144,86,69,41,109,4447
124031459,0,0,0,8,26,7,9,3,0,0,0,3,0,0,0,63,0,0,0,0,3,8,3,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,20,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,58,149,283,139,67,58,45,0,6,5,4,11,0,16,856,0,0,3,12,0,4,6,3,0,0,0,3,0,0,3,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,20,33,63,46,36,31,9,0,0,4,0,11,3,14,275,11,171,318,525,351,282,197,122,15,29,24,33,29,9,98,2212
124031460,0,0,3,4,16,24,41,29,5,5,0,0,0,0,0,125,0,0,4,6,11,31,16,0,0,0,0,0,0,0,4,76,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,24,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,126,280,188,103,98,44,13,8,17,8,0,0,31,946,0,0,3,3,7,10,11,5,0,3,3,0,0,0,3,39,0,0,0,0,15,10,0,0,0,0,0,0,0,0,3,33,0,0,0,0,3,0,14,8,0,0,8,0,0,0,0,30,0,5,26,131,76,114,123,68,3,11,4,15,8,0,15,601,4,116,278,653,576,819,776,427,78,80,77,70,44,30,107,4137
124031461,0,0,0,3,13,14,15,5,0,0,0,0,6,0,0,54,0,0,5,11,9,3,11,15,0,0,0,3,0,3,0,59,0,0,0,3,0,3,3,8,0,0,0,0,0,0,3,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,3,0,4,0,0,0,0,0,0,0,0,14,4,54,166,344,162,89,48,44,4,10,3,3,14,5,30,977,0,0,0,3,5,8,6,12,0,0,0,0,0,0,0,31,0,0,0,0,0,7,7,8,3,0,0,0,0,0,0,31,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,18,0,10,24,100,49,78,69,56,5,7,5,6,10,3,10,441,7,185,312,670,408,403,422,323,57,73,55,41,50,23,82,3118
124031462,0,0,0,3,10,15,23,3,3,0,0,0,0,0,0,63,0,0,0,3,3,32,31,32,6,15,4,0,5,6,0,128,0,0,0,0,3,11,18,14,0,3,0,0,7,3,0,58,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,14,3,38,113,251,90,70,46,31,3,8,9,4,3,0,22,696,0,0,0,4,3,4,8,4,0,3,0,0,0,0,0,34,0,0,0,0,11,7,7,9,0,0,0,0,5,8,0,55,0,0,0,0,0,0,14,19,6,3,0,0,0,3,0,52,0,15,37,117,73,142,233,234,37,27,49,37,27,28,21,1082,9,140,252,562,396,795,971,980,151,205,205,189,160,128,171,5316
124031463,0,0,0,0,7,6,6,4,0,0,0,0,0,0,0,33,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,18,51,97,59,44,14,12,0,3,0,3,4,0,3,314,0,0,0,8,4,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,7,14,56,29,48,57,18,0,4,3,0,0,0,6,243,7,165,233,302,197,264,267,147,28,25,22,18,15,5,42,1718
124031464,0,0,0,0,3,11,14,3,0,0,3,3,0,0,0,39,0,0,0,3,7,10,13,28,0,3,0,3,6,9,3,79,0,0,0,0,6,9,23,17,6,0,7,7,4,0,8,84,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,10,0,45,122,184,78,49,34,15,3,9,0,4,11,0,42,607,0,0,0,8,8,7,9,5,7,8,0,0,0,0,0,48,0,0,0,0,3,3,6,13,0,3,0,0,0,0,0,36,0,0,0,0,3,0,11,11,3,0,0,0,0,0,0,32,0,16,21,87,41,71,98,96,14,18,7,17,10,9,32,533,5,137,262,421,259,385,479,517,83,118,92,99,78,59,173,3167
124031465,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,12,47,56,23,22,11,3,0,0,0,0,0,0,7,185,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,6,23,13,11,10,0,0,3,0,0,0,0,4,81,0,48,114,136,91,67,47,16,10,3,3,4,3,3,25,574
124041466,0,0,0,10,7,3,23,18,0,0,0,0,0,0,0,61,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,6,6,7,0,0,0,0,0,0,4,34,0,3,16,26,7,0,0,4,0,0,0,0,0,0,3,59,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,45,111,207,57,60,52,45,6,5,4,17,11,3,29,649,0,0,0,8,3,0,0,3,0,3,0,0,0,0,3,28,0,0,0,3,0,3,0,0,3,0,0,0,5,0,0,17,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,23,24,43,18,17,24,12,0,9,12,9,14,0,5,212,21,163,266,415,170,193,265,178,30,47,35,43,51,17,95,1988
124041467,0,0,0,0,5,6,16,9,0,0,0,0,0,0,0,40,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,9,0,0,6,0,10,0,0,29,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,32,98,236,80,59,52,36,4,11,3,3,0,0,11,636,0,0,0,4,0,3,7,3,0,0,0,4,0,0,0,23,0,0,0,0,3,6,4,3,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,50,38,31,33,15,3,5,0,3,8,3,9,223,3,109,217,421,267,260,243,135,34,43,21,19,29,15,44,1851
124041468,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,45,28,18,9,7,0,0,0,0,0,3,7,171,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,10,6,26,10,20,13,4,0,3,0,0,0,0,64,154,3,87,154,185,101,108,81,20,4,7,8,10,8,8,286,1072
124051469,0,0,0,0,10,18,7,0,0,0,0,0,0,0,0,32,0,0,0,0,7,28,29,5,3,0,0,0,0,0,0,62,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,3,0,3,0,0,0,0,0,0,0,18,0,0,33,90,27,16,12,0,0,0,6,0,4,0,8,198,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,53,57,86,50,30,3,3,8,0,7,8,6,328,0,21,83,222,225,424,292,118,30,11,28,6,19,12,36,1527
124051470,0,0,0,7,37,21,30,0,0,0,0,0,0,0,0,104,0,0,0,4,5,64,18,12,0,0,3,0,0,0,9,119,0,0,0,0,0,3,12,5,0,0,0,0,0,0,0,27,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,31,12,11,9,5,0,0,0,0,0,0,3,71,0,27,113,232,123,63,39,15,4,0,0,0,0,0,18,650,0,0,0,4,5,4,3,0,0,0,0,0,0,0,0,16,0,0,0,0,12,19,7,9,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,34,175,129,184,258,112,15,25,30,28,6,14,25,1036,0,107,298,767,708,1114,999,526,83,83,91,107,43,42,134,5106
124051580,0,0,0,0,5,18,0,3,0,0,0,0,5,0,0,34,0,0,3,3,3,8,16,14,0,0,0,0,0,0,0,54,0,0,0,0,3,8,7,4,4,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,8,6,11,6,0,0,0,0,0,0,0,0,36,0,21,62,111,43,15,3,9,0,0,0,3,0,0,11,278,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,14,0,0,0,0,6,3,0,6,0,3,3,4,0,0,0,34,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,0,9,30,106,65,121,207,122,19,19,39,24,22,8,31,818,0,96,213,465,308,554,626,420,72,86,87,88,69,27,108,3217
124051581,0,0,0,0,11,13,13,0,0,0,3,0,3,0,0,38,0,0,0,0,5,22,20,23,0,11,0,10,3,0,0,96,0,0,0,0,0,6,15,3,0,0,0,0,0,0,3,33,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,13,0,26,104,162,54,17,4,12,0,0,3,0,0,0,21,403,0,0,0,0,3,0,9,0,0,3,0,0,0,0,0,19,0,0,0,0,9,10,3,13,3,4,0,3,0,0,3,54,0,0,0,0,0,0,8,3,3,0,0,0,0,9,0,26,0,20,35,114,69,134,285,185,22,25,51,26,23,11,47,1050,0,172,290,505,341,718,910,707,140,132,164,155,145,76,188,4643
125011473,0,0,0,0,15,26,46,27,8,8,8,8,3,0,12,153,0,0,0,4,4,55,21,25,3,11,6,3,4,0,7,137,0,0,0,0,11,10,24,12,0,0,0,3,5,3,11,79,0,0,0,7,0,3,0,0,0,0,0,0,0,0,9,20,0,0,0,13,11,24,15,13,0,0,0,0,0,0,12,94,0,5,25,42,27,53,52,62,10,15,17,10,3,3,26,360,0,0,0,3,3,3,14,15,0,3,5,4,12,3,10,67,0,0,0,0,80,35,7,12,0,0,0,0,0,0,73,207,0,0,0,0,0,0,9,10,0,0,0,0,3,0,0,24,0,0,9,62,73,153,210,198,42,55,66,52,74,43,157,1194,0,40,74,257,622,1376,2190,1884,333,413,380,355,366,213,717,9204
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,0,7,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,9,40,69,33,4,74,27,4,7,3,4,281,0,0,0,0,0,5,7,8,3,0,3,5,3,7,0,46,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,303,153,195,181,59,7,15,3,10,9,9,29,969,0,8,9,11,12,3,11,3,0,0,0,0,0,0,3,55,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,14,0,0,0,3,142,90,27,12,0,3,4,4,5,0,4,293,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,14,7,97,73,138,486,654,147,268,385,304,299,243,115,3240,0,68,135,696,734,1206,1953,1958,366,665,837,728,752,457,358,10907
125011583,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,3,10,30,66,41,4,100,40,12,6,10,3,324,0,0,0,0,4,11,9,13,0,0,6,17,4,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,61,70,59,29,4,0,3,5,4,0,12,375,0,0,4,3,3,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,54,21,10,5,0,3,0,3,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,34,50,85,328,767,182,322,428,330,324,262,94,3219,0,15,53,222,282,724,1295,1802,390,702,801,744,703,468,273,8466
125011584,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,25,22,3,20,3,0,4,0,3,103,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,96,55,60,76,13,7,4,6,0,0,0,17,334,0,3,12,14,3,4,8,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,181,117,24,15,3,3,0,8,0,0,7,360,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,13,6,53,58,74,220,131,31,49,67,45,41,39,39,877,0,38,85,293,511,810,1025,686,117,197,191,169,141,104,159,4533
125011585,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47,36,34,6,31,12,6,7,0,7,184,0,0,0,0,4,5,8,10,0,0,3,0,3,0,0,40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,25,13,21,15,13,3,0,0,6,0,0,0,93,0,3,11,10,6,3,0,3,0,0,3,0,0,0,3,46,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,13,0,0,0,9,383,199,51,32,3,9,11,4,0,12,16,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,78,81,120,210,194,63,87,103,54,52,40,42,1136,0,44,91,308,678,886,916,921,181,261,302,197,174,130,167,5264
125011586,0,0,0,3,3,0,17,14,0,3,0,0,0,3,0,41,0,0,0,0,26,219,133,41,6,42,7,12,3,3,5,487,0,0,0,0,13,16,24,29,3,8,11,11,7,0,4,118,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,129,58,57,40,12,3,0,3,0,3,0,14,308,6,5,18,23,4,7,20,8,0,3,0,0,9,3,3,105,0,0,0,0,0,7,7,4,3,3,0,4,4,3,0,42,0,0,0,10,696,298,61,43,8,7,15,23,9,5,25,1197,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,9,9,104,156,223,352,414,60,73,182,185,191,140,90,2181,7,60,151,585,1402,2175,2568,2105,388,515,590,627,694,450,493,12806
125011587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,13,0,0,10,0,0,0,0,70,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,9,12,3,3,0,0,0,0,0,0,0,35,0,0,8,6,4,0,3,3,0,0,0,4,0,0,0,35,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,6,208,154,21,20,0,3,4,9,0,0,22,441,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,5,47,50,74,140,79,23,24,22,34,31,8,20,561,0,21,56,189,387,499,539,415,87,96,102,108,73,36,84,2712
125021476,0,0,3,3,18,15,31,7,0,4,0,8,0,0,0,95,0,0,0,9,18,163,108,90,16,8,17,20,16,0,13,481,0,0,0,3,5,5,17,16,0,0,0,0,0,0,0,50,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,10,4,4,0,0,0,0,0,0,0,0,31,5,36,98,116,66,50,54,50,6,4,9,3,0,0,20,526,0,0,3,18,7,12,16,7,5,4,9,0,19,4,0,106,0,0,0,3,107,31,12,3,0,3,0,3,0,0,0,170,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,44,42,89,136,273,245,126,32,31,23,29,31,32,32,1166,14,204,372,622,1017,3136,3302,2033,393,414,494,404,507,255,400,13557
125021477,0,0,3,3,15,13,27,7,0,0,0,0,0,5,0,78,0,0,11,13,14,39,35,32,5,6,4,3,0,3,5,162,0,0,0,0,5,20,27,16,3,13,3,3,4,0,0,97,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,14,0,0,0,24,0,13,9,4,0,0,0,0,0,0,3,54,3,23,70,106,59,57,68,30,9,11,15,20,9,8,10,495,0,0,0,3,3,11,10,23,5,3,3,6,0,0,4,75,0,0,0,0,60,32,10,7,0,0,3,0,7,0,4,123,0,0,0,0,0,3,14,15,14,0,0,0,3,3,4,53,3,13,30,157,132,224,255,127,28,25,19,46,40,25,42,1161,19,115,253,626,788,1632,2299,1269,233,202,221,248,252,132,278,8572
125021478,0,0,0,8,5,23,9,28,5,0,5,0,3,0,0,90,0,0,0,7,12,53,40,41,3,5,0,3,7,0,5,175,0,0,0,3,3,6,6,12,0,3,3,3,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,27,6,8,13,0,0,0,0,0,0,0,3,56,3,34,47,93,39,35,23,30,6,9,4,0,0,0,9,331,0,0,0,0,3,0,13,11,4,3,3,4,3,4,3,61,0,0,0,7,61,21,19,10,0,0,0,3,0,0,5,134,0,0,0,0,0,3,7,6,0,0,3,0,0,0,0,19,0,17,34,108,93,183,178,123,25,17,12,14,15,3,17,835,12,121,214,532,659,1575,1996,1294,251,224,235,217,169,96,214,7798
125031479,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,3,3,11,9,16,0,0,3,0,0,0,28,78,0,0,0,0,7,4,13,17,0,0,0,4,0,0,3,51,0,0,0,16,0,6,3,0,0,0,0,0,0,0,0,29,0,0,0,29,20,17,26,0,3,0,3,0,0,0,3,104,6,21,42,51,10,12,4,4,0,0,0,0,0,7,17,180,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,29,0,0,0,9,644,699,250,179,18,38,49,22,22,29,64,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,29,43,149,184,223,311,159,43,37,66,62,52,26,155,1540,13,155,244,674,1303,1744,1501,913,167,188,280,199,151,105,680,8318
125031480,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,7,10,0,0,7,0,0,3,0,0,38,0,0,0,3,15,27,26,58,5,0,13,4,12,5,4,170,0,0,0,3,0,7,3,0,0,0,0,3,0,0,3,19,0,0,0,12,22,4,11,3,0,0,0,4,0,0,0,61,0,9,24,20,3,11,0,0,0,0,0,0,0,0,22,104,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,3,628,805,245,187,26,49,35,49,48,17,93,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,206,258,264,327,275,38,41,68,63,41,49,104,1765,8,107,157,493,1256,1760,1372,994,174,210,271,215,190,137,427,7769
125031481,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,18,0,0,0,4,3,13,24,8,10,26,0,0,11,0,3,102,0,0,0,0,3,15,19,20,0,0,6,5,3,3,8,75,0,0,0,15,0,3,0,3,0,0,0,0,0,0,0,22,0,0,0,87,45,55,53,17,9,3,3,3,0,0,15,289,3,12,23,33,13,11,12,6,5,3,0,0,0,0,0,115,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,14,0,0,0,11,215,142,45,27,0,7,3,4,4,3,16,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,10,140,119,220,642,653,88,137,214,167,183,143,91,2823,3,74,235,837,953,1515,2043,1950,375,494,730,584,530,369,343,11037
