SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
107031143,3,31,27,0,3,13,78,3,29,0,3,0,0,35,6,337,13,0,5,7,366,26,245,27,3,15,5,317,37,97,33,7,0,0,168,139,65,48,6,0,3,261,293,164,96,0,7,3,560,535,56,114,0,8,3,720,128,4,14,0,0,0,146,9,0,3,0,0,0,17,4,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,50,10,3,3,3,89,1198,1060,390,29,57,36,2767
107041144,5,17,22,3,3,33,85,0,18,5,12,0,0,31,8,252,10,11,4,5,292,30,107,28,16,3,3,178,36,44,25,6,0,0,113,111,33,31,6,4,0,187,268,25,65,3,0,0,364,460,46,76,3,6,7,591,253,0,26,0,0,0,283,87,0,14,0,0,0,109,27,0,9,0,0,0,32,11,0,0,0,0,0,16,0,0,3,0,0,0,6,5,0,0,0,0,0,7,21,32,13,3,4,3,79,1334,575,337,63,35,45,2382
107041145,5,29,13,0,0,20,64,0,29,0,0,0,0,31,7,335,10,7,4,3,366,32,175,14,16,9,0,240,39,69,22,8,3,5,144,129,58,46,5,3,5,248,298,68,54,8,4,3,437,360,56,70,0,3,0,491,151,3,29,3,0,0,184,34,0,4,0,0,0,45,7,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,11,13,47,13,0,5,3,78,1088,861,279,48,30,37,2347
107041146,0,3,21,3,7,19,54,0,6,0,0,0,0,12,6,66,9,3,18,0,99,31,29,42,16,0,0,115,43,8,24,0,6,0,82,117,12,43,4,11,3,194,208,10,54,3,6,3,284,241,18,85,0,5,0,356,228,3,40,0,5,0,276,79,0,22,0,0,0,99,30,0,13,0,0,0,40,12,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,15,13,7,14,3,0,0,41,1008,162,386,31,59,34,1686
107041147,0,0,3,0,0,3,14,0,3,0,0,0,0,4,0,6,3,3,0,0,9,0,0,0,0,0,0,5,0,4,8,3,0,0,13,0,0,7,0,0,0,6,15,0,14,0,0,0,26,42,5,23,0,0,0,71,85,6,12,0,0,0,107,58,0,6,0,0,0,61,19,0,4,0,0,0,20,21,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,4,0,0,0,0,13,247,29,78,6,9,3,373
107041148,0,0,11,0,0,11,36,0,0,0,3,0,0,4,0,13,3,3,0,0,23,3,3,6,0,0,0,13,3,0,9,0,0,0,20,23,0,12,0,0,0,32,39,0,33,0,0,0,72,108,0,37,0,4,0,152,117,0,36,0,0,0,151,103,0,11,0,0,0,115,54,0,16,0,0,0,67,22,0,3,0,0,0,25,18,0,0,0,0,0,23,11,0,0,0,0,0,13,7,0,11,0,0,0,14,504,24,186,12,10,17,752
107041150,0,19,16,0,8,14,61,0,28,0,0,0,0,31,4,225,3,13,0,4,244,3,90,13,5,0,0,111,17,51,17,3,3,0,90,54,34,33,3,3,0,127,102,37,44,3,3,5,196,242,33,65,0,0,0,348,221,16,33,0,0,0,269,78,0,11,0,0,0,87,30,0,8,0,0,0,34,9,0,3,0,0,0,12,9,0,0,0,0,0,10,3,0,0,0,0,0,4,9,31,12,0,3,6,49,774,554,258,35,20,23,1666
107041548,5,44,15,0,5,12,74,0,18,0,0,0,0,20,11,209,13,10,3,3,251,48,47,18,7,0,0,125,32,22,12,6,3,0,74,184,8,62,0,8,3,262,562,19,76,0,6,7,668,847,11,95,0,7,3,965,389,0,59,3,3,0,448,187,0,33,0,4,0,218,66,3,7,0,0,0,78,22,0,6,0,0,0,22,10,0,0,0,0,0,10,4,0,3,0,0,0,7,15,32,10,4,4,0,72,2396,402,405,41,43,32,3315
107041549,3,51,29,3,4,12,100,0,29,8,5,0,0,45,13,218,24,11,6,3,267,72,58,40,5,0,0,183,60,28,38,0,0,0,132,161,19,45,4,5,3,231,481,23,81,4,7,3,597,480,15,100,0,0,0,600,378,4,63,0,12,3,455,107,0,18,0,0,0,129,35,0,7,0,0,0,48,4,0,12,0,0,0,16,3,0,3,0,0,0,4,0,0,0,0,0,0,6,25,30,12,0,3,3,75,1827,477,475,38,45,29,2887
108011151,0,0,20,0,7,20,44,0,0,0,0,0,0,0,4,0,13,0,3,0,22,11,0,18,0,8,0,41,10,0,29,0,0,0,41,45,0,16,0,0,0,65,52,0,11,0,0,0,64,10,0,3,0,0,0,11,7,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3,3,21,137,0,132,3,32,20,319
108011152,3,3,16,3,6,19,54,0,3,0,6,0,0,11,22,45,19,14,10,0,108,92,42,31,59,11,0,224,85,11,24,11,0,0,134,179,19,44,7,6,0,249,288,10,64,3,3,3,373,331,0,66,0,0,3,395,65,0,14,0,0,0,74,5,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,8,12,4,5,0,40,1090,138,293,103,39,30,1683
108011153,0,0,21,0,7,13,43,0,0,0,0,0,0,0,0,0,11,0,3,0,11,3,0,15,0,3,0,23,9,0,22,0,0,0,30,40,0,17,0,3,0,69,67,0,35,0,3,0,104,50,0,21,0,3,0,71,8,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,5,0,17,185,0,153,0,33,20,387
108011154,0,7,8,0,4,11,26,0,6,3,0,0,0,12,3,51,9,0,3,0,68,41,19,23,7,13,3,100,55,5,29,6,3,0,103,116,5,33,3,0,0,159,131,0,30,0,3,0,165,86,0,24,0,0,0,107,12,0,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,0,3,0,27,462,106,161,25,26,18,795
108021155,0,15,19,3,3,18,61,0,13,3,4,0,0,20,19,77,27,12,5,3,143,81,78,65,39,8,0,273,94,37,54,5,14,0,208,202,52,79,8,11,3,356,211,18,70,5,15,4,329,73,0,15,0,3,0,91,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,7,13,8,10,3,7,45,711,303,349,87,63,38,1541
108021156,0,0,29,0,3,46,81,0,0,4,0,0,0,4,11,3,27,0,0,0,51,36,4,59,4,6,3,107,37,3,34,0,4,0,83,82,0,31,0,0,0,116,97,0,50,0,3,0,146,34,0,14,0,0,0,51,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,3,0,24,299,9,265,8,30,45,670
108021157,0,0,13,0,7,8,27,0,3,0,0,0,0,4,9,22,7,8,0,0,44,8,14,14,5,4,0,45,11,10,17,0,0,0,45,45,4,21,0,3,0,77,86,3,37,0,0,0,136,45,3,15,0,0,0,60,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,0,3,3,24,214,64,137,20,23,14,470
108021158,0,4,3,0,3,6,19,4,3,0,4,0,0,5,8,88,21,12,19,0,145,71,38,22,28,12,3,176,61,17,19,6,5,0,108,116,11,34,8,5,0,170,180,8,24,0,5,0,227,82,0,18,0,0,0,109,11,0,3,0,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,9,3,0,0,0,27,554,180,159,63,60,13,1023
108021159,0,0,25,3,4,23,62,0,0,5,3,0,0,4,4,6,24,14,15,0,63,6,7,26,15,3,0,58,15,0,27,0,0,0,47,39,0,33,0,3,0,84,57,0,35,0,3,0,97,54,0,7,0,4,0,65,10,0,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,19,198,24,202,32,33,36,518
108021160,3,0,11,0,0,6,20,0,0,0,0,0,0,3,6,0,6,0,0,0,19,28,12,11,3,5,0,50,37,3,10,0,0,0,54,90,0,20,0,0,3,118,129,3,22,3,0,0,162,90,0,15,0,0,0,103,13,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,11,401,17,110,5,8,6,556
108031161,0,0,0,0,3,7,9,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,3,0,3,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,10,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,17,0,19,7,42
108041162,0,5,23,3,6,15,61,0,0,3,4,3,0,11,6,31,14,3,12,0,67,28,4,34,5,43,4,116,41,4,31,5,8,0,83,115,0,55,0,9,0,186,238,8,74,5,4,0,323,294,0,50,0,10,0,357,60,0,10,0,0,0,69,11,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,14,0,0,3,37,812,56,310,32,97,29,1322
108041163,3,15,25,4,9,32,87,0,13,3,0,3,0,17,3,106,16,13,27,0,163,45,64,38,19,7,0,173,88,28,39,4,9,0,169,281,17,83,6,9,6,399,503,10,126,3,11,6,661,863,7,155,0,8,3,1033,292,0,41,0,0,0,332,97,0,10,0,0,0,113,12,0,6,0,0,0,22,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,28,14,19,11,3,3,82,2223,279,558,59,89,57,3268
108041164,3,18,13,0,12,11,53,0,19,3,7,0,3,29,3,196,11,12,11,4,241,12,82,25,16,16,0,147,31,39,31,6,3,0,116,137,40,56,10,4,5,246,330,51,91,14,14,3,499,506,8,78,9,5,3,612,207,0,14,3,0,0,224,45,0,3,0,0,0,51,9,0,3,0,0,0,12,0,0,5,0,0,0,9,7,0,0,0,0,0,3,4,0,0,0,0,0,6,12,19,19,7,8,3,70,1299,476,353,83,78,31,2306
108041165,0,0,27,0,7,23,58,0,0,0,0,0,0,0,0,0,23,0,0,0,23,4,0,23,0,3,0,31,3,0,19,0,3,0,25,10,0,20,0,3,0,37,25,0,26,0,0,0,52,35,0,21,0,0,0,53,19,0,3,0,0,0,18,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,10,101,0,162,0,24,30,311
108041166,0,0,18,0,4,20,40,0,0,0,0,0,0,8,7,41,13,0,0,0,60,28,37,20,0,0,0,85,19,24,22,10,0,0,76,62,17,46,3,0,0,122,174,15,58,0,3,3,261,174,3,38,0,0,0,216,33,0,14,0,0,0,45,4,0,0,0,0,0,7,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,0,0,0,23,508,150,238,18,14,23,952
108051167,0,3,21,0,12,18,47,0,0,0,0,0,0,3,16,13,28,4,3,0,68,36,14,22,0,3,0,72,25,3,26,0,0,0,46,67,5,19,0,3,0,84,94,0,23,0,5,0,121,15,0,11,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,20,253,42,154,3,29,22,500
108051168,0,0,14,0,3,19,34,0,0,0,0,0,0,0,3,0,16,0,5,0,20,42,0,33,0,3,0,71,30,0,13,0,0,0,50,116,0,31,5,0,0,156,233,0,39,0,3,0,275,185,0,33,0,3,0,218,39,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,5,0,16,659,3,184,10,23,22,898
108051169,5,19,21,6,3,16,62,3,25,3,10,0,0,42,33,173,27,15,3,0,258,204,128,66,49,21,3,475,167,54,59,12,16,5,314,403,46,102,7,8,4,570,543,33,89,3,11,8,684,135,9,26,12,10,0,188,13,0,4,0,0,0,17,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,5,25,30,18,16,0,6,90,1535,512,415,137,81,40,2720
108051170,0,0,53,0,10,28,93,0,0,4,0,3,0,9,14,0,34,0,3,0,56,49,0,38,0,13,3,100,39,0,54,0,3,0,102,86,0,31,0,0,0,127,149,0,36,0,3,0,185,88,0,22,0,3,0,110,5,0,0,0,0,0,7,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,20,0,7,3,39,438,0,306,6,51,39,836
108051171,0,0,14,0,0,7,19,0,0,0,0,0,0,0,0,18,16,5,0,0,39,44,13,10,4,0,0,77,22,6,17,0,0,0,51,53,5,25,0,0,0,91,111,5,21,0,0,0,140,26,0,9,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,274,54,111,13,4,14,473
109011172,3,3,7,0,3,7,24,0,3,4,3,9,0,17,38,22,23,3,3,0,78,136,16,21,0,5,3,179,67,13,32,0,0,0,121,186,13,48,0,18,0,274,315,0,49,0,10,0,384,329,0,32,0,0,0,368,34,0,8,0,0,0,46,3,0,3,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,3,4,0,34,1142,77,237,14,57,7,1532
109011173,7,12,14,0,0,3,35,4,6,3,0,0,0,19,40,99,8,4,0,0,153,129,44,44,15,6,0,226,84,18,18,3,4,0,129,203,13,44,0,3,0,267,215,7,33,3,0,0,255,88,0,13,3,0,0,105,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,7,0,3,4,48,791,210,190,26,20,12,1250
109011174,4,11,14,0,0,14,49,8,8,0,13,0,0,28,106,97,22,10,3,0,239,222,36,25,5,3,3,291,97,12,27,0,0,0,145,237,15,31,0,0,0,293,210,3,36,0,3,0,252,125,0,20,0,0,0,141,41,0,8,0,0,0,44,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,10,3,7,0,43,1057,199,203,34,22,23,1538
109011175,0,0,51,4,19,41,118,0,7,8,3,0,0,14,28,6,48,3,5,0,95,48,5,70,0,14,0,145,49,0,36,0,6,0,96,46,0,35,0,4,0,87,40,0,19,0,3,0,58,13,0,5,0,0,0,22,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,14,0,32,234,18,289,12,74,46,675
109011176,5,7,14,3,3,10,34,6,12,0,8,0,0,27,122,65,39,13,10,0,250,404,39,74,17,11,3,543,228,16,62,11,11,5,327,354,33,72,7,3,0,472,320,11,63,0,3,3,398,78,0,14,3,4,0,94,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,27,12,12,4,3,4,64,1553,202,357,55,40,19,2234
109021177,0,0,13,0,28,16,60,0,7,3,0,0,0,9,30,14,35,0,6,3,90,48,13,24,0,5,4,93,18,0,15,0,0,0,33,13,0,14,0,0,0,19,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,16,116,30,111,0,46,27,336
109021178,5,3,12,11,27,13,71,0,0,3,0,4,0,10,13,7,31,36,11,0,93,67,9,50,11,13,4,157,24,7,26,3,4,0,70,24,4,16,3,0,0,55,23,3,10,0,0,0,28,14,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,7,3,23,184,36,170,70,61,26,539
109021179,0,4,33,7,54,21,119,0,0,4,3,5,0,8,7,12,21,5,7,0,47,26,8,30,3,7,0,79,12,3,21,0,5,0,37,4,0,10,0,0,0,20,0,0,0,0,0,0,3,4,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,18,0,22,57,29,137,13,94,18,346
109031180,3,0,11,0,0,8,21,8,3,7,3,0,0,15,41,13,13,0,0,0,65,90,8,43,8,4,0,150,39,0,36,4,3,0,85,95,0,25,0,4,3,124,55,0,9,0,4,0,61,6,0,3,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,3,3,0,16,333,28,153,16,14,13,558
109031181,0,0,42,0,30,31,103,0,3,3,0,8,0,15,19,0,25,0,4,0,49,29,0,32,0,3,4,73,36,0,26,0,0,0,60,72,0,25,0,3,0,101,75,0,14,0,0,0,90,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,9,0,6,0,14,247,6,174,0,58,37,517
109031182,5,3,13,0,3,9,33,4,6,3,3,5,0,20,93,22,29,3,5,8,163,95,52,43,5,3,6,212,81,15,17,0,3,0,116,93,3,26,0,4,0,131,82,0,16,0,0,0,99,29,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,6,6,0,10,0,30,495,110,160,17,31,19,837
109031183,0,0,54,8,68,54,196,3,0,11,8,3,3,24,28,5,59,6,12,0,116,36,0,44,0,8,0,96,23,0,21,0,3,0,49,3,0,8,0,3,0,20,5,0,0,0,0,0,7,5,0,3,0,0,0,6,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,0,21,0,45,112,9,233,34,123,56,565
109031184,0,0,6,9,5,3,29,0,0,0,0,0,0,3,4,0,4,4,4,0,19,27,0,11,0,0,0,40,28,0,12,0,0,0,45,81,0,22,0,3,0,113,111,0,24,0,3,0,134,70,0,15,0,0,0,91,17,0,0,0,0,0,22,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,3,0,3,3,0,13,348,8,100,16,31,6,513
109031185,0,3,46,9,45,40,138,13,3,8,7,15,0,46,42,5,63,9,25,3,152,111,12,89,3,15,0,226,54,3,50,3,5,0,112,74,3,34,0,4,0,116,45,0,11,0,3,0,65,12,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,13,0,22,3,46,359,29,318,34,137,51,927
110011186,5,14,28,3,21,26,99,5,20,4,8,4,0,40,57,134,26,9,6,3,228,166,125,67,43,12,4,421,212,50,53,11,3,3,333,406,45,81,11,3,3,562,538,35,105,9,8,3,692,474,6,72,0,3,4,564,78,3,9,0,3,0,98,12,0,6,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,22,20,18,6,10,4,68,1987,455,481,98,70,43,3140
110011187,5,0,22,0,35,34,100,3,0,8,0,3,0,14,12,0,32,0,3,0,46,20,3,30,0,3,0,58,21,0,24,5,6,3,64,35,3,15,0,9,0,67,62,0,7,0,4,0,79,6,0,3,0,0,0,10,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,15,0,29,178,16,152,9,67,36,463
110011188,0,0,21,0,23,29,85,0,0,3,0,4,0,4,5,4,20,0,3,0,40,40,7,33,0,8,3,94,20,0,12,0,3,0,43,49,3,16,0,5,0,74,46,0,22,0,4,0,69,13,0,11,0,0,0,22,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,11,0,15,179,22,161,0,55,37,454
110011189,0,0,18,0,31,34,87,0,0,3,0,0,0,6,7,13,20,0,13,3,54,18,9,23,3,8,3,62,13,11,13,0,0,0,39,18,0,10,0,0,0,27,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,21,60,31,97,3,66,45,305
110021190,0,0,26,0,13,34,70,7,0,7,0,0,0,9,65,13,31,18,7,3,140,110,17,55,6,0,3,193,78,8,42,0,7,0,131,149,16,26,3,8,0,201,53,3,22,0,0,0,73,6,0,5,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,5,4,9,3,15,3,41,478,69,227,34,47,41,889
110021191,7,11,15,25,3,23,90,3,6,3,3,3,0,26,32,61,37,13,12,0,153,151,37,37,11,15,0,254,98,24,57,3,9,0,189,231,28,52,10,7,9,332,285,9,45,3,0,0,344,67,3,10,0,0,0,74,0,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,5,4,3,3,39,891,193,272,75,48,35,1520
110021192,3,0,34,29,28,37,130,0,3,12,0,0,0,16,8,0,28,0,3,0,49,23,15,30,3,3,6,77,14,0,26,0,3,0,48,23,3,6,0,4,0,34,4,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,12,3,28,77,25,156,42,64,42,396
