SA2_MAINCODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
110021192,11,20,12,9,6,3,0,58,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,28,23,18,15,3,0,101,3,3,8,5,8,0,0,22,0,0,3,0,0,0,0,7,3,6,9,5,8,0,0,29,17,33,30,20,24,3,0,126,31,37,18,11,8,3,0,114,0,0,0,0,0,0,0,0,51,72,47,31,33,9,0,242
110021193,12,13,11,17,6,0,0,57,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22,34,17,18,14,0,0,103,0,0,3,3,4,0,0,11,0,3,0,0,0,0,0,10,3,3,4,5,4,0,0,18,27,38,21,22,11,0,0,126,36,31,12,14,6,0,0,101,0,0,0,0,0,0,0,0,65,66,41,38,25,0,0,233
110021194,4,21,13,12,13,0,0,61,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,13,37,20,23,25,0,0,112,3,5,7,0,4,0,0,18,6,9,0,0,0,0,0,15,4,12,5,0,8,0,0,33,17,48,25,24,25,0,0,143,45,59,33,20,20,4,3,180,0,0,0,3,0,0,0,5,63,103,56,42,49,6,3,324
110031195,18,39,18,5,12,0,0,98,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,47,76,39,27,35,0,0,227,0,7,8,6,0,0,0,26,6,9,4,4,4,0,0,25,6,18,15,11,0,0,0,47,52,100,49,36,33,0,0,272,126,102,43,15,20,0,0,316,3,6,4,3,0,0,0,17,183,210,97,59,53,3,0,611
110031196,9,15,6,10,12,0,0,51,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,15,26,23,18,22,3,0,99,3,6,8,0,0,0,0,16,0,3,0,0,0,0,0,7,5,8,6,3,3,0,0,22,17,34,30,20,27,3,0,123,53,33,24,20,11,0,0,138,3,4,0,0,0,0,0,8,76,68,47,40,37,0,0,268
110031197,15,33,10,8,9,0,0,73,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,36,50,19,13,30,0,0,155,0,4,7,5,3,0,0,13,4,10,4,3,3,0,0,23,9,9,7,3,8,0,0,35,39,61,30,17,35,0,0,188,80,64,22,6,5,0,0,188,0,3,7,0,0,0,0,7,123,134,56,23,46,4,0,384
110031198,3,13,11,3,7,0,0,38,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,12,13,29,20,11,16,0,0,90,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,10,0,0,0,3,3,0,0,11,13,32,24,15,22,0,0,103,45,26,20,11,8,0,0,109,3,3,0,0,0,0,0,3,64,61,37,28,25,3,0,218
110041199,42,24,15,12,19,5,0,117,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,58,61,44,27,40,9,3,241,7,5,5,0,5,0,0,27,13,14,3,0,3,0,0,26,20,16,10,4,4,0,0,57,72,83,55,35,50,8,3,299,77,56,28,25,14,0,0,201,3,0,0,0,0,0,0,6,158,138,76,57,59,7,3,505
110041200,7,18,7,8,3,0,0,44,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,34,18,12,15,3,0,92,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,14,11,38,22,16,13,3,0,107,31,35,11,7,10,0,0,90,3,0,0,0,0,0,0,8,45,81,30,20,25,3,0,203
110041201,16,26,16,11,15,0,0,89,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,3,28,49,35,26,46,7,0,187,3,3,5,4,3,0,0,19,5,8,3,0,3,0,0,25,9,12,9,8,9,0,0,45,31,64,44,30,52,10,0,230,63,61,24,16,20,3,0,185,0,0,0,0,0,0,0,5,97,124,70,48,70,13,0,421
110041202,60,82,63,49,59,3,0,317,7,0,0,0,0,0,0,12,3,8,0,3,0,0,0,11,100,156,122,100,122,15,0,624,17,17,7,3,3,0,0,51,10,18,12,3,3,0,0,54,29,38,14,6,10,0,0,104,134,197,139,108,125,14,3,729,185,159,71,38,29,0,0,484,4,3,3,5,0,0,0,12,318,361,210,153,159,22,3,1227
110041203,47,67,54,31,40,8,3,243,10,7,3,0,5,3,0,23,3,4,0,0,0,0,0,16,73,129,93,65,91,17,7,464,6,3,3,3,3,0,0,21,14,20,5,3,4,0,0,42,18,19,12,5,7,3,0,66,87,148,102,72,97,18,7,534,91,88,45,28,27,8,3,286,0,0,0,0,0,0,0,0,176,236,147,96,121,25,7,816
110041204,29,37,27,24,14,0,0,129,3,5,0,0,3,0,0,7,4,5,0,0,0,0,0,8,37,53,47,37,24,0,0,199,3,18,4,4,0,0,0,33,6,21,9,0,3,0,0,43,11,32,14,3,6,0,0,70,50,87,64,38,30,0,0,275,163,114,54,36,21,7,0,404,4,3,0,0,0,0,0,12,219,205,120,75,54,5,3,682
110041205,27,50,52,24,35,0,0,191,8,5,0,5,6,0,0,22,0,0,4,0,0,0,0,5,57,98,89,58,83,9,0,397,0,8,9,3,4,0,0,27,6,10,4,0,3,0,0,25,14,18,9,8,6,0,0,49,65,121,97,65,91,9,4,454,92,88,49,33,31,7,0,307,0,0,0,0,0,0,0,0,163,205,147,101,120,18,4,753
111011206,40,62,55,29,52,16,3,251,8,0,0,0,3,0,0,10,0,0,0,0,0,0,0,4,56,97,100,57,108,42,6,465,4,12,6,4,3,0,0,27,4,13,4,3,3,0,0,27,7,16,10,7,5,0,0,57,65,115,112,62,112,41,6,517,71,73,45,28,36,6,3,264,0,0,0,0,0,0,0,0,134,187,157,98,153,51,10,785
111011207,15,35,26,18,8,4,0,108,3,3,0,0,3,0,0,11,0,0,0,0,0,0,3,0,27,51,32,26,24,12,3,182,0,3,0,0,3,0,0,5,4,5,0,0,0,0,0,13,4,11,3,0,3,0,0,24,31,63,37,29,26,12,3,203,34,30,19,7,12,0,0,104,0,0,0,0,0,0,0,4,66,89,52,37,40,12,7,314
111011208,64,104,59,34,46,20,12,343,13,9,3,0,0,0,0,22,3,3,0,0,0,0,0,7,88,188,109,87,129,55,30,681,5,11,0,0,0,0,0,22,3,16,9,3,8,0,0,45,9,28,11,4,4,5,0,69,97,218,118,90,135,59,30,747,103,114,69,45,51,7,14,394,0,0,0,0,0,0,0,3,197,327,194,128,189,65,44,1141
111011209,58,98,52,34,50,22,6,322,0,4,0,4,0,0,0,14,0,0,0,0,0,0,0,3,83,169,115,88,132,54,23,672,3,13,14,5,10,0,0,40,10,16,8,3,6,0,3,45,14,29,17,5,15,0,4,88,98,191,136,98,143,57,25,756,123,111,65,40,39,7,3,388,3,0,0,0,0,0,0,3,226,304,205,136,183,63,29,1145
111011210,12,49,29,23,16,5,0,145,11,3,3,3,0,0,0,19,0,0,0,0,0,0,0,5,28,75,54,43,39,13,3,266,5,8,3,7,0,0,0,27,12,12,7,3,4,0,0,33,12,14,9,10,4,3,0,66,45,93,63,56,44,16,3,323,102,100,62,42,36,0,0,349,3,3,0,0,3,0,0,12,154,200,124,104,83,16,9,687
111011211,4,10,15,4,11,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,22,12,18,6,3,77,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,5,20,18,12,16,4,3,82,3,9,3,3,3,0,0,28,0,0,0,0,0,0,0,0,13,32,26,17,22,10,3,110
111011212,22,53,27,23,39,10,6,175,3,0,0,0,3,0,0,11,0,0,0,0,4,0,0,7,29,79,49,40,74,25,7,302,0,10,5,4,3,0,0,24,5,7,3,0,0,0,0,10,7,13,11,4,3,0,0,37,40,92,57,41,81,25,7,340,64,46,15,24,17,3,3,159,0,3,0,0,0,0,0,6,97,141,66,69,92,27,14,504
111011213,14,33,15,26,23,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,74,54,50,61,27,10,296,0,0,0,0,0,0,0,3,5,7,0,3,0,0,0,19,5,11,0,3,0,0,0,24,24,90,58,49,63,27,10,322,14,11,8,0,7,3,0,48,0,0,0,0,0,0,0,0,39,99,65,53,70,24,11,366
111011214,31,57,45,34,37,14,3,228,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,7,47,99,93,56,84,28,18,412,3,12,0,4,3,0,0,19,0,5,5,0,6,0,0,26,4,17,3,5,11,0,3,44,53,110,99,60,94,28,15,459,57,47,21,9,16,5,3,159,0,0,0,0,0,0,0,0,110,160,118,73,104,34,18,617
111021215,27,43,21,18,30,8,3,142,0,3,0,3,0,3,0,10,8,3,3,0,7,0,0,19,38,74,53,33,61,16,5,280,0,5,0,3,7,0,0,15,6,11,6,3,7,0,0,32,12,18,11,10,12,0,0,50,50,86,61,44,69,16,8,333,73,86,48,26,29,0,0,264,3,3,5,0,0,0,0,15,120,181,108,75,97,20,10,605
111021216,24,49,28,15,22,4,3,150,3,3,3,0,0,0,0,17,0,0,4,0,3,0,0,3,40,76,51,32,61,20,6,281,0,10,5,4,3,0,0,25,8,13,3,3,3,0,0,21,7,24,14,5,4,0,0,49,47,93,60,39,61,20,6,328,59,51,35,9,12,3,0,166,0,0,3,3,0,0,0,6,100,146,99,50,76,21,6,508
111021217,34,55,34,28,14,7,0,185,3,3,0,3,0,0,0,10,0,3,3,3,3,0,0,6,57,100,75,58,50,21,6,361,4,3,0,0,3,0,0,18,12,9,9,0,4,0,0,31,17,13,6,0,5,0,0,45,71,107,80,63,61,21,8,409,70,69,22,20,18,6,3,209,0,3,4,3,0,0,0,12,148,185,105,83,73,24,7,629
111021218,33,37,34,18,27,4,3,159,3,3,0,0,0,0,0,9,0,3,0,0,0,0,3,7,48,74,61,42,67,19,14,314,9,3,4,3,3,0,0,21,9,10,0,0,3,0,0,22,18,17,10,3,3,0,0,49,62,89,69,44,66,21,16,363,69,69,27,14,24,4,4,217,0,0,0,0,0,0,0,0,133,161,94,60,95,21,16,579
111021219,27,48,29,23,34,8,4,171,9,3,4,0,3,0,0,22,0,0,0,3,0,0,0,7,45,65,65,52,78,20,4,336,3,13,3,0,3,0,0,23,3,17,9,0,3,0,0,36,9,28,12,7,11,0,0,60,56,98,79,51,81,22,4,396,100,79,45,48,26,7,3,309,0,0,0,0,0,0,0,8,152,178,131,101,114,30,8,714
111021220,8,41,27,19,24,3,0,127,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,16,55,43,31,35,16,4,205,0,0,0,0,4,0,0,9,4,8,7,0,3,0,0,22,4,10,8,3,4,3,0,31,23,62,48,38,40,14,6,236,46,19,20,12,20,3,4,122,0,0,0,0,0,0,0,0,69,85,68,44,59,16,7,357
111021221,12,29,21,14,21,3,0,104,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25,47,31,34,38,4,4,181,0,3,3,0,4,0,0,12,4,0,3,0,3,0,0,13,4,7,6,0,3,0,0,19,30,55,33,37,45,4,4,204,47,32,15,14,19,4,0,125,0,0,0,0,0,0,0,0,75,87,52,45,61,7,7,335
111031222,19,53,42,15,29,15,4,181,0,0,3,3,8,0,0,14,0,3,0,0,0,0,0,3,33,109,83,56,96,49,23,445,3,9,8,0,7,3,0,27,0,3,0,5,3,0,0,7,3,16,8,5,6,3,0,40,40,119,91,61,99,49,23,486,28,31,11,10,19,0,5,107,0,3,0,0,0,0,0,3,67,153,108,75,118,53,30,599
111031223,19,40,23,14,22,7,0,130,0,3,0,0,0,0,0,10,4,0,0,0,0,0,0,3,47,68,38,25,45,14,3,240,3,7,9,9,6,0,0,32,9,19,4,3,8,3,0,49,17,22,16,9,12,3,0,76,61,87,53,36,53,18,3,321,97,89,41,27,21,5,3,282,0,5,0,0,0,0,0,4,159,183,100,61,76,20,10,608
111031224,16,28,16,9,21,9,3,107,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33,59,37,32,74,23,4,270,3,3,3,5,3,3,5,27,3,11,8,3,0,5,0,24,4,15,7,6,4,7,5,49,41,71,43,45,77,33,8,319,54,51,29,24,17,3,0,170,0,0,0,0,0,0,0,0,91,126,72,62,92,40,11,497
111031225,25,54,44,43,29,11,6,216,0,5,3,3,3,0,0,16,3,3,6,0,0,0,0,15,40,104,121,90,86,39,25,511,0,4,0,3,9,0,0,17,0,8,4,3,3,0,3,25,3,10,3,3,6,0,3,36,44,119,125,101,92,39,27,545,63,44,25,25,24,3,12,198,6,8,4,0,3,3,0,21,113,163,157,124,117,44,38,762
111031226,31,58,45,21,30,11,0,198,3,3,0,4,3,0,0,17,0,0,3,0,3,0,0,11,50,102,76,56,84,31,5,414,5,10,4,0,0,0,0,21,9,9,8,7,3,0,0,30,12,19,9,4,4,0,0,52,67,124,86,66,88,30,5,464,68,45,29,16,18,6,0,181,0,0,0,0,0,0,0,0,134,168,115,82,104,36,5,642
111031227,38,53,32,23,30,14,10,190,3,5,3,0,0,0,0,16,0,0,0,0,0,0,0,5,57,97,61,50,77,26,19,387,3,12,10,7,4,0,0,43,11,12,3,3,4,0,0,32,19,23,17,9,11,0,0,77,72,124,78,60,81,26,19,462,92,89,32,25,29,9,4,280,0,5,0,0,0,0,0,5,168,209,113,85,109,37,23,750
111031228,10,31,23,15,24,8,0,111,3,0,3,0,4,0,0,10,0,0,0,0,0,0,0,3,16,66,57,30,72,25,8,277,0,3,0,0,0,0,0,3,0,7,0,0,3,0,0,10,0,9,0,0,3,0,0,19,17,75,56,30,72,25,8,297,19,12,14,6,10,4,4,65,0,0,0,0,0,0,0,0,37,88,73,43,81,29,19,364
111031229,13,26,16,12,20,10,11,99,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,47,27,20,43,17,17,184,3,3,3,0,0,0,0,12,0,0,4,0,3,0,0,5,3,3,5,0,3,0,0,16,22,48,31,26,50,17,17,194,16,20,17,10,4,4,0,68,0,0,0,0,0,0,0,0,37,62,45,28,53,20,15,266
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,17,26,28,18,24,3,3,124,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,4,23,57,56,27,52,15,6,245,0,3,3,5,3,0,0,18,5,9,3,0,3,0,0,24,4,16,5,3,4,3,0,40,34,73,64,34,62,18,9,284,74,68,39,29,17,0,4,236,0,0,0,0,0,0,0,4,104,146,103,61,75,18,14,527
111031232,13,14,15,8,8,3,3,58,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,15,36,27,18,23,4,4,132,0,0,3,0,0,0,0,9,3,3,0,0,0,0,0,4,7,3,3,0,0,0,0,15,20,35,33,20,23,4,4,145,37,27,11,7,14,3,0,103,0,0,0,0,0,0,0,0,58,66,41,31,30,7,4,246
111031233,50,69,43,29,42,9,4,254,0,3,6,3,5,0,0,19,0,0,0,0,0,0,0,3,76,138,95,66,115,32,15,538,5,16,3,4,3,0,0,39,8,11,7,3,3,3,0,38,10,25,13,7,7,3,3,73,86,166,110,73,126,38,16,609,133,109,73,38,37,11,4,407,10,4,0,0,0,0,0,17,224,277,179,116,165,47,23,1030
111031234,29,53,15,19,25,9,4,146,3,3,4,3,3,0,0,12,0,0,0,0,0,0,0,3,44,85,43,44,62,24,7,312,0,7,4,4,6,0,0,21,5,14,0,0,0,4,0,20,4,17,10,5,8,5,0,49,43,102,47,48,74,34,11,360,74,68,36,24,23,6,3,242,0,0,0,0,0,0,0,0,121,173,81,72,93,38,14,596
111031235,25,36,40,13,16,3,6,143,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,62,52,33,38,15,14,245,0,3,3,0,4,3,0,13,4,0,3,0,0,0,0,12,4,5,3,0,3,3,0,26,35,65,59,35,46,18,15,270,45,43,13,15,10,3,0,134,0,0,0,3,0,0,0,3,81,108,72,55,56,18,15,407
112011236,42,92,58,42,52,8,0,290,3,4,3,0,3,0,0,12,0,0,0,3,0,4,0,9,48,131,93,81,90,33,4,488,4,5,0,0,3,3,0,20,6,7,4,11,3,0,0,35,12,17,4,6,7,4,0,49,53,149,96,91,99,36,4,537,61,81,53,34,33,5,3,269,0,4,3,0,0,0,0,4,117,236,153,127,132,42,10,811
112011237,28,63,46,23,42,13,3,215,3,5,0,0,5,0,0,17,0,0,0,0,3,0,0,8,42,120,84,79,103,30,3,459,0,3,8,10,4,0,0,24,4,16,6,10,7,3,0,43,4,17,11,17,9,3,0,68,51,132,94,96,117,33,3,526,54,57,31,15,10,3,0,171,0,0,0,0,0,0,0,0,101,190,124,110,128,36,6,700
112011238,11,27,20,13,17,5,0,94,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,15,45,46,27,34,7,0,168,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,15,0,3,3,0,0,3,0,17,14,49,51,26,38,9,0,186,19,14,12,4,3,0,0,51,0,0,0,0,0,0,0,0,30,60,61,32,41,9,0,239
112011239,24,54,44,28,53,17,0,211,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,27,64,59,51,81,23,3,318,0,6,3,0,9,0,0,18,0,10,8,3,5,0,0,21,0,11,10,3,11,0,0,40,29,76,66,53,96,23,3,358,45,31,25,20,22,0,0,132,0,0,0,0,0,0,0,4,79,106,91,75,112,26,3,492
112011240,21,29,36,21,29,9,0,137,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26,45,43,30,49,5,0,200,0,0,0,0,0,0,0,0,3,11,0,3,0,0,0,10,3,11,0,3,0,0,0,14,32,50,43,31,49,9,0,221,18,26,15,11,11,4,3,83,0,0,0,0,0,0,0,0,53,73,57,46,60,11,3,307
112011241,11,22,18,15,14,5,0,75,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,16,40,24,21,32,5,0,139,0,0,0,0,4,0,0,15,0,6,0,0,0,0,0,10,0,8,6,3,4,0,0,23,22,49,26,25,35,8,0,158,36,38,15,3,11,3,0,107,3,0,0,0,0,0,0,3,53,89,40,26,47,5,0,270
112011242,9,22,12,17,21,3,0,94,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,23,42,33,40,59,13,3,204,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,4,0,5,23,44,32,42,60,12,3,213,18,21,18,5,5,4,3,76,0,0,0,0,0,0,0,3,40,66,46,47,69,17,8,297
112011243,17,44,36,30,41,6,0,179,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,6,18,64,48,39,50,13,3,235,0,0,4,6,3,0,0,16,4,0,4,0,3,0,0,12,4,0,4,6,5,0,0,29,28,64,55,48,52,16,4,265,32,50,16,12,19,4,0,137,0,0,0,0,3,0,0,6,58,111,76,52,73,21,4,402
112021244,21,55,36,35,25,9,0,179,4,4,7,3,4,0,0,18,0,0,0,0,0,0,0,3,42,88,77,64,59,12,4,332,5,20,13,6,6,0,0,50,6,12,0,3,6,3,0,30,15,29,15,7,18,3,0,82,55,114,87,68,74,12,4,412,168,150,67,37,41,6,0,469,5,6,0,0,5,0,0,18,221,274,154,108,120,19,4,895
112021245,0,17,15,4,11,3,0,57,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,27,32,15,18,3,0,104,0,0,0,3,3,0,0,15,0,0,0,0,4,0,0,3,0,3,0,3,5,0,0,16,5,31,28,19,24,3,3,114,55,47,43,20,22,3,0,197,0,0,0,0,0,0,0,0,60,80,69,43,53,5,3,312
112021246,34,58,50,28,41,12,3,222,7,9,0,0,5,0,0,20,0,0,3,0,3,0,0,14,66,117,101,55,104,25,10,485,0,10,8,3,6,4,0,35,0,8,8,0,8,3,0,25,5,25,13,5,12,4,0,64,71,143,110,61,116,31,11,547,87,111,48,35,32,8,0,332,0,3,3,0,0,0,0,10,163,254,165,98,152,40,10,893
112021247,21,25,22,8,19,4,0,92,3,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,30,45,31,17,29,5,0,162,0,10,6,5,5,0,0,26,3,7,3,7,6,0,0,24,3,11,7,12,8,0,0,48,30,61,39,26,38,8,0,215,47,54,25,20,15,3,0,165,0,4,0,0,0,0,0,5,81,117,66,47,57,15,0,389
112021248,33,94,61,39,61,11,6,296,3,0,0,0,0,0,0,9,0,4,3,0,3,0,0,14,49,145,123,87,132,29,7,572,3,8,5,3,6,0,0,28,0,17,9,6,6,0,0,39,6,25,14,10,9,0,0,68,52,176,138,95,150,25,7,641,131,130,75,29,42,13,5,412,4,0,0,0,0,0,0,8,186,305,217,119,184,39,13,1065
112021249,13,58,44,27,51,10,0,203,3,3,0,0,0,0,0,4,0,3,3,0,3,0,0,11,24,96,71,54,94,11,7,352,3,3,3,3,9,3,0,25,4,3,10,7,3,0,0,27,7,10,15,10,7,3,0,46,27,104,77,69,100,13,7,404,67,70,38,30,21,12,0,243,0,0,3,5,0,0,0,6,102,174,123,97,126,21,8,649
112031250,31,63,48,21,47,10,0,218,3,0,0,0,7,0,0,7,0,0,3,0,0,3,0,11,37,71,67,52,83,24,10,347,0,4,3,0,4,0,0,13,0,9,4,4,4,0,0,27,0,16,7,6,12,0,0,34,36,83,75,54,95,24,10,383,35,26,22,10,24,4,3,124,0,0,0,3,0,0,0,3,77,116,96,66,116,27,9,510
112031251,12,59,40,35,35,7,8,194,4,0,0,0,3,0,0,7,0,0,6,0,3,0,0,15,20,90,80,50,76,12,10,326,3,3,3,3,0,0,0,14,7,6,0,3,4,0,0,24,5,15,8,9,3,0,0,35,33,97,84,56,76,13,9,363,64,90,27,34,26,3,0,249,0,3,3,3,0,0,0,13,91,194,114,86,103,13,14,624
112031252,17,43,26,19,27,10,3,145,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,29,62,44,40,42,12,3,235,0,9,9,8,6,0,0,25,7,7,5,5,3,0,0,29,10,14,7,7,6,0,0,50,37,75,54,43,50,16,3,282,53,52,23,13,25,8,0,173,0,0,0,0,0,0,0,0,90,127,79,59,77,20,4,457
112031253,23,73,52,38,31,8,0,233,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,37,101,91,65,72,15,0,384,3,3,8,3,4,3,0,26,0,3,5,3,5,0,0,24,3,11,17,9,14,3,0,47,41,109,105,76,85,21,8,439,68,65,52,16,19,7,3,227,0,6,0,0,0,0,0,11,109,184,156,91,101,27,6,675
112031254,46,82,59,31,36,21,8,276,3,3,3,0,3,0,0,11,5,4,0,0,0,0,0,8,60,127,100,65,84,37,11,485,3,8,6,4,3,3,0,21,4,17,11,5,3,0,0,42,7,24,18,3,6,3,0,61,74,147,119,70,84,34,12,542,95,83,48,34,33,10,0,301,3,3,0,0,0,0,0,11,167,227,160,101,125,47,14,855
112031550,23,50,38,23,53,17,4,211,7,4,0,0,0,0,0,11,0,0,0,0,3,0,0,5,45,96,79,56,118,36,20,445,4,10,3,3,3,0,0,25,7,9,8,4,3,0,0,33,14,21,16,3,5,3,0,57,57,120,91,63,119,37,20,509,68,63,32,20,31,9,0,226,0,0,0,0,0,0,0,3,125,180,127,86,149,52,17,736
112031551,0,3,3,0,16,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,6,9,20,5,3,65,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,9,17,6,9,27,5,3,68,3,7,0,0,3,0,0,16,0,0,0,0,0,0,0,0,15,20,9,9,31,3,3,88
112031552,17,35,28,17,26,12,0,138,0,3,0,5,0,0,0,18,0,0,0,0,0,0,0,0,21,63,52,34,57,14,0,247,0,9,4,0,3,0,0,13,5,7,3,0,3,0,0,19,10,11,5,3,5,3,0,34,29,79,52,38,60,18,4,275,39,49,22,11,19,0,0,144,0,0,0,0,0,0,0,0,69,128,77,49,78,20,3,426
113011256,46,62,46,29,28,3,0,210,5,0,0,0,0,0,0,5,3,0,3,0,3,0,0,13,81,135,91,61,79,15,3,465,11,12,4,0,4,0,0,28,7,12,0,0,0,0,0,25,21,20,4,0,4,0,0,53,101,155,98,64,81,12,3,515,125,69,40,25,23,7,0,291,0,8,6,4,0,0,0,21,225,235,149,92,103,16,5,828
113011257,26,38,17,16,23,3,0,116,8,0,0,0,0,0,0,8,0,3,0,0,0,0,0,8,46,60,53,26,47,11,0,241,0,6,3,3,0,0,0,18,3,3,0,3,0,0,0,15,6,16,10,5,4,0,0,35,48,75,56,35,50,11,0,274,77,55,35,15,12,0,0,196,3,0,0,0,0,0,0,5,130,128,93,46,64,11,0,479
