SUA_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
1020,3,0,12,8,6,4,3,0,0,44,153,198,508,493,543,353,74,11,0,2349,5,9,22,31,30,27,12,19,0,148,10,54,303,222,181,75,5,0,0,859,13,12,56,41,37,32,5,6,0,213,0,3,13,8,10,6,0,0,0,42,31,45,92,78,91,55,6,0,0,411,0,12,20,21,33,15,5,0,0,116,86,84,109,101,131,71,28,3,0,601,104,62,80,57,64,60,19,0,0,445,0,7,15,15,33,30,17,3,0,121,7,9,14,4,6,13,0,0,0,51,0,8,10,18,7,9,0,0,0,57,0,9,17,10,21,10,4,0,0,71,4,10,41,48,52,22,12,0,0,194,3,11,19,37,41,22,9,0,0,145,0,12,60,67,57,36,3,0,0,235,4,17,94,102,84,70,11,0,0,385,3,20,116,99,139,105,18,0,0,509,4,5,17,13,11,7,3,0,0,60
1021,0,8,12,13,19,3,0,3,0,59,135,214,509,458,490,288,41,7,0,2151,3,4,24,17,17,18,11,0,5,97,17,67,330,293,292,129,12,0,0,1128,20,22,66,37,34,17,0,0,0,188,13,29,38,30,94,51,4,0,0,257,7,22,61,36,51,38,5,0,0,224,3,9,41,29,43,16,6,0,0,144,74,70,130,87,67,45,8,0,0,480,102,50,48,46,37,38,10,0,0,334,3,12,29,31,21,38,19,0,0,152,8,5,9,3,5,3,3,0,0,36,0,5,23,18,15,6,0,0,3,58,0,9,14,9,8,3,0,3,0,50,3,10,30,35,29,21,3,0,0,133,4,20,57,41,42,23,6,0,0,202,3,19,58,59,60,41,6,0,0,236,5,16,57,79,73,59,7,0,0,300,11,37,80,98,114,86,8,0,0,434,3,3,9,6,4,8,3,0,0,36
1022,11,8,10,30,28,32,15,3,3,150,394,391,715,1041,1241,967,231,12,3,4987,0,7,12,20,28,24,16,3,0,116,0,3,34,32,34,18,3,0,0,129,20,27,70,109,157,88,23,3,0,501,0,3,15,26,21,10,0,0,0,76,39,95,193,227,251,178,48,0,0,1027,0,7,21,31,43,31,4,0,0,139,250,132,156,191,221,190,49,7,0,1199,258,183,209,204,190,163,40,3,0,1239,10,24,47,102,122,99,41,4,0,443,5,17,15,12,16,8,5,0,0,73,3,10,25,46,61,39,14,4,0,198,5,18,37,51,56,54,17,3,0,242,3,20,73,124,142,104,56,0,0,533,12,29,49,87,118,91,33,3,0,413,6,24,142,257,248,132,27,4,0,837,7,34,103,155,203,215,35,5,0,751,22,71,155,245,382,339,64,3,0,1280,13,14,19,34,39,14,6,0,0,149
1023,170,295,453,523,531,357,119,42,13,2497,6486,10515,21845,21418,21977,14683,2361,211,31,99532,38,152,224,249,288,202,110,29,8,1294,47,336,2132,2147,1705,844,76,0,3,7289,476,1126,2855,2934,3300,2209,277,25,3,13207,26,154,638,747,799,492,53,0,0,2904,903,2060,4571,3975,3782,2299,384,33,3,18006,98,371,919,1015,985,684,142,15,0,4228,2790,3843,4415,3499,3559,2391,503,61,5,21059,4951,3455,2863,1848,1626,1060,257,17,3,16081,86,370,1396,1707,2321,1946,451,43,0,8324,138,261,473,409,371,236,44,5,0,1930,51,432,1785,1606,1447,800,115,19,6,6255,85,286,643,694,620,458,145,27,0,2959,172,909,3102,2956,2261,1583,438,54,3,11483,164,579,1474,1604,1560,1176,213,14,3,6786,77,695,2959,3538,3591,2117,263,14,3,13267,340,1132,3614,4266,4268,3586,545,46,3,17793,512,2648,7686,7274,8119,6275,1017,82,8,33615,364,428,499,447,349,275,113,7,0,2478
1024,17,18,22,35,27,30,10,0,0,162,500,666,1335,1294,1429,1105,202,14,3,6545,9,22,51,38,39,40,16,5,0,220,0,3,14,19,27,5,0,0,0,67,33,65,177,197,203,132,20,3,0,828,3,10,32,17,43,28,7,0,0,139,66,144,280,224,201,171,33,0,0,1123,11,11,30,50,41,36,11,3,0,187,256,271,357,250,280,208,48,3,0,1669,345,205,227,159,139,99,24,0,0,1200,8,34,76,90,120,129,53,4,0,514,9,6,27,20,7,18,3,0,0,92,8,17,44,37,44,30,9,3,0,184,7,15,37,31,24,19,9,0,0,154,12,45,107,125,124,106,27,3,0,551,18,48,88,103,131,102,12,3,0,505,25,180,498,417,387,260,30,0,0,1801,17,54,150,198,242,219,38,3,0,931,25,159,465,467,597,476,77,3,0,2264,16,12,26,26,23,31,9,4,0,152
1025,26,13,32,42,46,33,16,9,0,209,522,762,1889,1810,1803,1278,269,32,6,8376,13,20,47,41,56,67,43,16,4,304,9,51,286,275,189,55,3,0,0,874,44,84,224,217,212,117,28,3,0,918,0,4,34,39,30,29,0,3,0,146,83,168,350,278,208,162,41,4,0,1293,20,27,85,59,64,48,19,4,0,328,330,267,424,299,298,208,51,5,3,1881,293,202,246,159,148,119,24,5,0,1196,13,35,87,143,160,138,51,5,0,633,5,22,34,30,34,23,5,0,0,158,7,25,88,58,66,41,16,0,0,307,4,18,29,53,45,35,24,0,0,203,13,46,155,184,144,99,53,0,0,697,12,33,91,115,121,110,17,0,0,497,16,49,247,353,391,261,33,4,0,1346,24,95,325,392,363,323,64,3,0,1596,39,239,817,723,695,579,100,14,0,3208,23,14,26,31,25,24,12,3,0,152
1026,3,7,9,7,8,13,3,0,0,59,168,195,396,429,473,325,68,9,0,2065,7,14,26,22,13,32,27,13,0,152,6,27,139,104,81,19,3,0,0,380,5,16,42,29,44,29,8,0,0,171,0,0,9,10,15,10,3,0,0,56,14,23,45,61,44,66,11,0,0,269,5,9,20,21,25,18,3,0,0,103,83,74,100,102,101,72,15,0,0,541,110,49,64,42,53,41,13,3,0,364,3,9,43,46,87,79,14,0,0,289,0,0,6,0,9,7,0,0,0,27,4,8,3,10,19,5,0,0,0,61,3,9,3,11,13,7,3,0,0,40,3,5,27,38,26,12,5,0,0,123,3,10,17,18,34,39,7,0,0,130,10,32,84,87,105,53,7,0,0,367,17,18,78,88,95,68,13,0,0,376,16,36,92,109,137,121,27,0,0,540,5,3,12,3,11,3,0,0,0,32
1027,11,8,22,46,44,27,12,7,0,189,643,619,1514,1869,2282,1645,304,24,0,8905,0,7,16,26,24,18,20,3,0,111,0,4,14,13,10,10,0,0,0,47,40,44,99,128,141,96,24,0,0,575,0,15,83,191,222,114,12,0,0,635,74,141,428,391,364,278,57,4,0,1732,21,16,33,87,71,55,15,3,0,301,292,232,389,341,406,342,76,4,0,2086,471,245,318,256,260,184,49,3,0,1787,16,31,75,88,135,139,58,8,0,555,12,14,29,40,34,20,7,0,0,157,0,25,48,112,108,56,22,3,0,379,17,19,54,64,78,92,15,12,0,351,14,38,145,190,208,136,51,4,0,791,14,31,108,129,181,147,39,3,0,657,4,51,160,275,313,186,23,5,0,1023,28,71,282,431,482,355,48,7,0,1689,56,168,588,695,921,745,146,8,0,3325,40,21,36,38,49,35,9,3,0,239
1028,7,10,16,25,19,9,3,0,0,91,252,335,669,738,749,384,59,7,0,3191,0,7,11,14,10,21,18,5,0,95,13,103,481,538,463,269,17,3,0,1879,28,39,85,66,71,28,3,0,0,315,5,28,36,39,69,43,3,0,0,230,32,45,93,97,83,69,20,0,0,440,8,27,44,40,29,19,0,0,0,163,94,93,121,120,92,59,15,0,0,592,194,118,92,66,81,38,14,0,0,602,9,14,30,35,56,52,13,0,0,209,5,3,11,5,4,4,0,0,0,30,4,7,19,18,18,4,0,0,0,72,11,9,30,23,24,8,6,0,0,110,9,14,46,63,46,14,9,0,0,205,9,26,80,69,87,38,12,0,0,312,114,132,139,73,105,49,7,0,0,621,11,33,92,114,118,72,13,0,0,458,18,47,117,130,163,111,12,0,0,599,9,3,8,9,18,5,3,0,0,60
1029,3,4,15,21,21,25,8,3,4,99,197,230,472,659,762,584,104,11,3,3019,0,4,4,5,6,5,0,0,0,23,0,0,9,9,4,3,0,0,0,21,29,19,42,63,69,45,14,0,0,284,3,10,4,12,16,14,3,0,0,60,29,91,174,155,184,91,25,0,0,751,4,9,6,17,23,12,3,0,0,78,101,75,132,124,155,110,32,0,0,724,132,77,89,81,71,79,12,0,0,542,0,14,24,41,59,65,22,3,0,225,4,4,6,0,6,15,3,0,0,39,0,3,14,15,20,18,0,0,0,71,0,5,16,20,22,36,3,0,0,106,0,4,25,57,57,68,16,0,0,231,7,12,37,61,74,59,14,0,0,262,11,32,160,204,202,127,12,0,0,756,8,19,69,112,113,137,19,4,0,485,13,59,133,213,257,235,43,0,0,941,4,6,9,20,21,18,4,0,0,84
1030,1618,4395,11204,9591,8790,5116,1484,320,95,42616,44624,98498,255352,226082,203570,128929,29063,2621,364,989108,249,651,1489,1634,1904,1422,668,185,23,8219,14,133,911,968,860,535,143,19,0,3587,2482,6863,24023,29441,31250,21484,4255,407,63,120273,128,767,3601,4393,4043,2523,405,25,0,15880,6873,18135,45160,40124,33152,18994,4472,378,49,167329,1002,4504,18456,21106,18197,11209,2597,281,37,77386,20553,34022,47539,35466,30532,19998,5432,610,59,194207,26864,27168,37621,19994,15873,9997,2152,219,37,139923,1267,5984,22950,26128,27615,19426,4243,315,23,107962,1395,4494,18206,17820,11887,5450,1135,127,16,60530,774,8088,42510,43613,28293,13166,2717,342,89,139585,918,3626,11374,9760,8188,5073,1944,400,59,41338,2069,16419,66363,57444,39736,23770,8086,1030,123,215031,1251,6509,20520,17660,15855,10725,2875,271,36,75697,993,6103,27059,29343,28017,18705,3770,283,30,114302,5034,13735,37729,37142,37648,30213,7617,693,51,169868,3844,18774,58938,52630,52537,40551,11070,1034,89,239471,3119,5321,9423,7130,5585,3527,1129,193,22,35442
1031,21,23,54,43,45,41,11,11,0,243,578,775,1884,1726,1888,1406,292,29,3,8586,24,59,105,74,75,71,48,12,3,469,0,10,50,40,25,14,3,0,0,134,78,169,457,289,242,198,31,5,0,1475,0,8,36,37,39,31,3,0,0,159,62,186,328,253,266,213,31,3,0,1350,22,61,142,117,112,74,18,0,0,550,326,283,466,366,338,261,70,9,0,2120,373,199,255,175,179,146,31,0,0,1350,14,39,140,191,223,197,62,12,0,877,7,22,52,40,41,33,11,0,0,193,9,20,95,78,78,66,12,3,0,363,11,28,67,38,59,40,30,3,0,276,14,44,164,140,132,114,40,3,0,644,18,48,126,114,149,100,32,7,0,596,6,71,254,246,295,203,31,3,0,1108,19,76,314,348,420,328,55,7,0,1568,46,202,635,588,683,553,96,7,0,2807,25,21,34,36,38,26,13,3,0,197
1032,15,11,13,16,30,23,7,7,0,124,275,375,715,787,1042,831,153,17,4,4196,15,21,25,29,48,45,17,5,0,201,3,3,7,3,8,6,3,0,0,34,28,63,118,143,161,128,13,9,0,656,4,5,27,37,33,27,0,0,0,130,31,63,127,115,142,122,24,0,0,619,13,16,30,36,40,32,6,4,0,168,149,146,280,215,245,175,57,8,0,1272,220,99,95,90,98,74,19,0,0,698,3,22,43,60,120,96,36,4,0,386,3,8,12,14,18,15,0,0,0,73,3,7,16,24,32,29,5,0,0,121,8,13,21,22,21,19,11,0,3,116,3,18,52,58,49,58,20,0,0,257,3,27,46,52,82,62,18,0,3,290,0,11,36,66,78,72,14,0,0,283,8,30,117,110,161,159,24,0,0,611,27,125,291,337,471,449,61,7,0,1767,10,13,13,18,20,15,0,0,0,92
1033,5,8,9,12,16,15,4,4,0,85,195,135,396,519,668,590,102,13,4,2625,7,5,12,24,21,26,5,7,0,107,0,3,0,8,0,3,0,0,0,19,16,13,29,50,40,52,5,0,0,205,0,3,8,11,7,8,0,0,0,45,22,61,134,132,133,117,22,3,0,623,0,7,8,19,21,13,9,0,0,71,113,49,100,145,174,141,39,3,0,761,129,75,134,133,147,93,30,0,0,749,4,3,13,25,48,45,17,4,0,155,4,5,6,3,8,15,3,0,0,36,0,4,16,18,20,23,3,0,0,92,7,8,15,20,33,30,10,0,0,120,5,10,43,51,45,65,26,0,0,240,3,14,38,48,77,65,21,3,0,264,0,7,31,68,78,61,11,0,0,254,4,19,71,102,125,114,24,3,0,458,11,19,84,124,185,191,19,0,0,645,10,4,16,15,22,16,4,0,0,89
1034,19,23,62,51,60,49,16,3,3,271,923,1548,2752,2505,2554,1903,383,40,3,12599,16,72,90,78,77,71,55,21,3,488,0,3,20,10,8,3,0,0,0,53,110,187,484,464,313,192,35,6,0,1793,3,19,64,63,70,59,7,0,0,296,145,324,528,378,364,283,51,8,0,2069,17,77,135,126,156,97,36,3,0,652,540,473,566,445,433,373,76,5,0,2914,522,423,375,204,201,160,45,3,0,1931,13,60,165,179,281,240,77,5,0,1023,12,41,69,47,41,42,3,0,0,261,8,35,111,119,112,77,15,0,0,475,9,35,79,62,67,45,17,3,0,322,20,99,257,243,179,167,47,5,0,1023,16,62,136,170,149,166,43,3,0,739,133,241,660,556,520,343,44,5,0,2501,34,177,541,657,713,574,100,12,0,2803,75,402,1020,924,969,731,141,10,0,4272,41,49,46,37,28,21,11,3,0,243
1035,109,169,304,340,367,203,53,26,11,1587,3793,6522,12146,13140,13532,8756,1307,111,22,59339,21,52,79,84,82,85,55,16,0,465,3,83,669,793,604,345,33,0,0,2531,187,567,1201,1664,2291,1358,166,15,0,7451,19,89,285,333,341,230,20,0,0,1317,731,1532,2817,2639,2365,1410,224,19,0,11736,53,202,520,635,620,393,73,8,3,2499,1774,2195,2503,2202,2221,1372,247,37,4,12552,2622,2239,1513,1012,1023,673,127,11,0,9222,83,285,898,1400,1636,1184,251,20,7,5762,57,157,335,376,279,128,22,3,0,1364,40,287,1128,1325,1025,505,85,3,4,4406,53,190,412,418,390,255,77,7,0,1806,134,603,1539,1726,1304,909,228,23,0,6463,107,381,824,935,1040,729,132,5,0,4159,77,451,1926,2512,2429,1443,154,10,0,9004,272,975,2741,3087,3260,2649,430,41,4,13457,302,1498,3926,4048,4522,3349,546,45,9,18237,234,305,355,315,287,203,49,7,0,1758
