SUA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
1022,0,0,0,7,0,0,0,0,0,9,0,0,0,3,9,3,8,3,3,37,0,0,0,3,3,0,3,0,0,8,0,7,4,37,19,25,45,17,6,164,26,57,79,163,129,140,225,194,152,1173,570,1387,1298,2482,1771,2040,2325,1289,627,13785,0,0,0,0,0,0,0,0,0,0,1058,2630,2316,3802,2567,2940,3017,1605,617,20549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,4,9,18,22,12,11,3,0,80,0,0,0,3,5,6,8,6,0,29,0,9,3,12,11,0,9,3,0,40,0,0,0,0,4,6,9,31,0,53,0,0,0,0,0,5,9,4,0,24,3,59,42,136,209,236,404,211,75,1375,0,0,3,6,3,3,0,9,3,22,0,0,0,8,0,3,3,8,0,22,3,0,0,10,12,36,68,38,9,175
1023,5,19,44,179,50,39,6,0,0,346,0,3,11,36,43,47,50,20,19,224,0,14,52,89,17,21,0,0,0,194,45,164,226,896,355,281,337,172,138,2616,495,912,1165,2795,1514,1690,1576,1215,795,12153,14141,27751,29295,60381,30511,29379,23153,13756,7477,235842,33,42,62,115,12,5,0,0,0,273,27847,52894,53342,99425,49223,46856,34391,18646,8535,391154,11,13,19,167,21,9,3,0,0,243,0,0,3,45,36,43,47,25,0,207,4,4,12,54,17,10,6,3,3,114,10,47,51,276,127,82,52,15,0,668,0,8,12,64,38,33,27,4,3,181,24,50,695,1013,273,190,101,45,31,2423,0,4,5,32,67,65,72,79,17,339,0,16,11,39,15,27,53,16,4,179,59,459,397,1645,1781,1888,2066,1211,507,10010,0,17,19,129,92,60,26,16,6,365,0,12,18,84,44,24,20,9,4,205,3,24,39,183,149,206,915,190,128,1833
1024,0,0,0,9,0,0,0,0,0,10,0,0,0,0,8,4,14,7,0,33,0,3,0,10,0,0,0,0,0,13,3,6,13,40,28,32,31,22,7,177,65,145,167,326,198,202,195,132,60,1487,1121,2267,2146,4111,2215,2408,2015,1146,534,17970,0,0,3,4,0,0,0,0,0,4,2113,4127,3927,6908,3287,3509,2695,1390,616,28573,0,4,0,18,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,11,6,11,10,3,0,48,0,0,0,0,3,9,6,0,3,25,0,7,11,57,26,10,12,3,4,126,0,0,0,0,3,3,13,5,0,29,0,0,0,4,0,3,9,3,0,27,3,31,52,92,252,266,361,234,94,1390,0,0,3,8,5,5,3,0,3,35,0,0,0,3,3,0,3,3,0,14,0,0,0,13,16,32,53,35,6,145
1025,0,0,3,16,0,0,0,0,0,19,0,0,0,4,3,3,0,3,0,12,0,0,20,24,11,4,0,0,0,61,0,17,17,63,26,18,11,17,20,195,63,113,151,348,203,174,165,142,65,1412,1387,2543,2415,5254,2476,2245,1852,1194,598,19961,0,0,0,5,0,0,0,0,0,8,2760,4824,4185,8182,3837,3542,2683,1608,667,32295,0,0,3,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,5,24,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,6,0,4,4,56,23,23,21,6,0,143,0,0,0,0,6,4,4,10,6,26,0,8,3,3,0,0,3,0,0,18,3,28,22,77,112,130,133,84,43,634,0,3,0,17,12,3,0,0,0,40,0,0,0,10,0,0,3,3,0,17,0,0,0,9,7,13,47,16,9,100
1026,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,3,0,3,14,23,56,50,108,80,57,76,68,42,555,365,760,718,1278,686,680,538,428,223,5676,0,0,0,0,0,0,0,0,0,0,704,1399,1267,2078,1099,1138,797,559,257,9305,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,3,3,0,0,27,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,3,15,17,23,29,19,10,123,0,0,3,3,4,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,19
1027,0,0,3,19,0,4,0,0,0,32,0,0,0,3,3,4,4,9,3,29,0,0,3,9,3,5,3,0,0,23,4,7,13,64,37,36,46,33,18,256,47,72,119,252,183,203,318,236,109,1542,1145,2546,2236,4753,3030,3222,3436,2293,1246,23907,0,0,0,0,0,0,0,0,0,0,2154,4890,3984,7365,4457,4721,4591,2807,1417,36384,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,3,32,14,22,3,6,0,91,0,0,0,3,6,0,3,0,0,15,0,10,14,46,19,15,9,4,7,114,0,0,0,0,3,7,4,7,0,21,0,4,3,7,10,7,17,3,3,53,9,57,46,215,284,311,549,450,187,2102,0,0,0,10,6,9,6,4,0,41,0,3,0,18,9,5,5,0,0,45,0,4,3,14,11,25,66,68,16,205
1028,0,0,3,4,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,22,6,7,6,3,0,43,25,63,37,146,75,68,61,28,27,532,573,1136,1026,2186,1091,849,534,326,201,7916,0,0,0,0,0,0,0,0,0,0,1103,2058,2121,3640,1793,1405,814,487,241,13662,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,3,13,11,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,12,50,60,42,41,33,3,245,0,0,3,7,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,3,8,8,6,3,0,33
1029,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,5,3,3,3,18,0,0,0,0,0,4,0,0,0,4,0,3,3,23,14,20,34,32,14,149,13,37,51,96,98,97,137,80,60,663,444,973,837,1759,1154,1433,1533,889,378,9393,0,0,0,0,0,0,0,0,0,0,850,1900,1553,2864,1651,2045,1935,1061,377,14240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,11,0,0,0,3,0,12,4,0,0,18,0,0,0,0,0,3,6,0,0,15,0,0,4,9,10,3,3,4,0,34,0,0,0,0,9,3,29,12,0,58,0,0,0,3,0,0,5,0,0,11,0,10,13,58,137,202,312,178,58,966,0,0,0,4,3,4,8,0,0,12,0,0,0,0,0,0,0,3,0,11,0,0,0,4,6,14,55,26,16,126
1030,171,678,3449,16889,9579,8524,3121,1479,662,44552,10,37,67,593,353,254,262,151,77,1798,8,113,320,970,434,239,88,36,12,2213,1000,4101,7787,38220,16053,13156,10574,6059,3084,100034,7098,11594,15873,44728,17078,15018,11901,8091,5510,136897,140325,263303,287187,699689,294081,244786,171343,98689,53998,2253408,71,414,2432,6029,1555,1079,472,139,40,12226,257446,449718,385439,626438,265172,210311,142626,75183,41829,2454160,308,1047,2411,14949,2504,1349,282,47,11,22916,7,35,294,2132,1330,1257,631,457,81,6217,41,170,722,4261,2693,2307,1155,431,186,11958,131,466,841,4206,1574,995,510,174,70,8961,32,137,317,3348,2314,1957,2184,702,152,11150,1539,5326,39820,86810,34650,28669,13947,8895,3412,223064,9,45,244,1602,2012,2522,3051,2692,594,12773,173,832,761,4227,2434,3447,3369,1976,841,18055,1233,7199,7060,37841,26836,20654,19336,9920,4328,134405,60,609,1966,12297,6757,5482,2649,1051,230,31087,90,472,942,5059,1211,658,549,252,140,9369,76,402,970,4383,2349,1741,4192,1949,1023,17087
1031,0,3,8,17,3,3,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,0,0,0,0,14,0,9,5,36,14,13,8,10,4,95,95,154,189,396,190,246,179,194,96,1739,1413,2697,2524,5246,2627,2558,2049,1390,697,21197,0,0,0,0,0,0,0,0,0,3,2653,5017,4478,8266,4144,4074,3204,1922,820,34577,0,0,0,36,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,7,3,7,0,0,32,0,0,0,0,4,0,0,0,0,4,0,3,15,52,18,14,4,0,0,108,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,8,14,55,75,99,102,78,28,460,4,6,0,22,8,0,3,0,0,47,0,4,0,0,0,3,0,0,0,10,0,0,3,6,0,9,12,15,8,53
1032,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,4,0,0,0,17,0,3,10,17,13,15,17,7,12,87,33,81,85,171,142,166,184,144,123,1124,684,1561,1457,2596,1700,1913,1733,1187,651,13485,0,0,0,0,0,0,0,0,0,0,1363,2947,2680,4219,2661,2921,2568,1654,744,21758,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,4,0,3,0,18,11,8,6,3,0,44,0,0,0,0,0,0,4,0,0,5,0,0,0,6,6,3,10,0,0,24,0,3,8,39,87,108,181,108,51,588,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,6,0,3,0,15,0,0,0,4,7,8,20,19,3,74
1033,0,0,4,7,3,3,0,0,0,11,0,3,0,3,0,3,3,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,3,15,21,14,22,16,4,93,14,41,30,96,83,115,108,83,44,617,325,813,587,1350,985,1364,1325,833,336,7905,0,0,0,0,0,0,0,0,0,0,665,1493,1124,2193,1423,1986,1809,1057,431,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,0,0,19,0,0,0,0,0,0,4,0,0,6,0,4,0,8,4,3,3,0,0,31,0,0,0,3,3,7,6,7,0,21,0,0,0,0,0,4,4,4,0,11,0,16,3,49,90,117,258,163,36,728,0,0,0,0,4,0,0,0,0,4,3,0,0,3,4,0,0,0,0,14,0,0,0,3,7,17,22,24,10,86
1034,0,3,0,15,0,5,0,0,0,26,0,0,0,5,4,0,0,0,0,10,0,3,10,14,7,3,0,0,0,38,3,29,44,142,31,29,28,16,7,324,77,129,218,410,182,219,180,148,90,1652,1731,3582,4146,7230,3336,3226,2349,1580,854,28035,0,5,20,52,9,3,0,0,0,86,3434,6501,7233,11162,5320,5184,3637,2230,1039,45731,4,10,3,52,3,3,0,0,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,23,15,7,4,0,0,58,0,3,0,4,3,3,9,0,0,14,4,13,32,134,42,16,10,0,0,261,0,0,0,0,4,4,0,10,0,21,0,22,6,33,15,11,5,0,0,98,4,43,31,100,135,142,128,79,47,711,0,3,7,16,10,6,7,0,0,44,0,0,0,12,8,0,3,3,0,26,0,0,0,11,9,13,40,18,19,112
1035,0,19,102,182,87,107,42,14,7,573,0,5,4,27,78,66,65,46,16,316,0,7,8,33,11,10,9,4,0,80,72,227,268,933,635,650,518,452,224,3979,345,621,912,1854,1109,1169,1084,817,455,8370,8298,17234,18858,36025,19086,18070,13938,9061,4423,144995,0,4,9,10,9,0,6,3,0,34,15907,32062,32922,54988,26068,22751,15024,8264,3747,211725,3,9,30,63,10,8,0,0,0,123,0,3,17,108,79,73,44,45,14,382,0,3,0,26,12,6,3,0,0,58,5,35,46,202,87,58,29,10,8,481,0,0,15,130,183,100,202,76,17,713,22,75,1074,1492,216,179,81,45,22,3193,0,0,20,118,171,162,209,267,62,1007,4,22,5,69,23,46,51,27,8,253,51,337,317,1356,2542,2475,2661,1686,622,12042,0,0,17,93,39,44,42,13,0,246,4,3,27,57,65,39,47,11,8,248,9,3,33,130,133,333,580,333,175,1732
