SED_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
SED10074,4,0,0,0,2421,2430,90,4,5,0,2638,2738,2487,54,56,7,3765,6374,5277,188,301,17,1356,7127,3684,221,421,23,943,5291,2916,188,505,64,553,4225,2487,129,411,146,238,3419,1517,42,165,222,77,2017,388,9,36,217,11,664,18843,827,1905,691,12014,34288,4,5,0,0,2213,2222,191,9,0,0,2197,2399,3433,90,120,3,2670,6321,5115,285,398,26,1110,6938,3488,277,695,92,790,5339,2839,218,753,279,504,4592,2317,123,642,601,229,3924,1099,48,276,965,92,2470,183,8,60,788,26,1058,18675,1061,2941,2758,9817,35254,12,5,0,0,4634,4653,280,12,6,0,4836,5134,5926,142,177,12,6436,12696,10392,470,700,42,2464,14060,7166,492,1117,117,1727,10629,5754,406,1264,338,1057,8819,4803,252,1056,748,473,7334,2613,86,434,1187,171,4489,577,22,94,999,36,1726,37520,1893,4849,3446,21835,69539
SED10075,3,0,0,4,2913,2916,37,0,0,5,2676,2714,1507,79,83,6,3457,5130,3128,246,338,10,1576,5297,3240,298,655,40,1156,5389,3370,243,814,96,774,5294,3167,168,586,243,234,4405,1834,60,262,393,93,2638,454,9,35,330,14,845,16739,1113,2769,1126,12888,34628,5,0,0,0,2733,2732,79,7,3,0,2477,2566,2073,164,121,7,3114,5474,3354,353,517,25,1464,5719,3388,369,962,102,969,5793,3371,344,1129,318,587,5751,2983,164,835,722,175,4878,1428,50,395,1146,56,3071,213,8,66,852,13,1150,16894,1454,4025,3186,11585,37141,3,0,0,4,5642,5651,112,11,5,4,5149,5281,3584,240,198,11,6572,10609,6483,605,852,39,3041,11021,6629,670,1623,147,2122,11184,6743,584,1948,417,1357,11043,6148,334,1418,967,411,9284,3265,107,657,1532,144,5708,668,21,93,1187,28,1997,33635,2566,6791,4308,24472,71773
SED10076,0,0,0,0,1967,1973,30,0,3,0,1591,1628,1022,78,51,4,2532,3683,1946,186,223,9,1366,3729,2148,247,581,27,1188,4190,3131,282,951,116,965,5444,4074,272,1035,292,432,6101,2438,137,396,451,144,3569,566,20,66,335,34,1026,15355,1222,3318,1239,10212,31349,0,0,0,3,1786,1787,57,3,0,0,1471,1533,1365,138,81,12,2244,3843,2098,243,344,21,1295,4003,2318,300,761,107,951,4428,3447,331,1162,287,756,5981,3920,196,1066,837,339,6350,1827,72,406,1218,106,3629,290,8,97,1097,31,1530,15315,1294,3916,3580,8982,33084,0,0,0,3,3750,3760,90,5,3,0,3065,3168,2389,218,133,19,4772,7527,4048,429,567,32,2662,7728,4458,544,1345,138,2135,8617,6580,611,2115,405,1719,11427,7990,467,2098,1126,773,12452,4258,215,804,1671,246,7199,857,32,165,1438,71,2556,30669,2518,7233,4822,19196,64436
SED10077,3,0,0,0,2272,2278,321,37,19,6,5680,6058,3892,118,242,12,7998,12258,4732,179,382,6,1938,7239,3590,220,458,14,927,5207,3506,177,578,50,648,4958,2389,126,390,103,340,3355,1390,57,141,160,197,1936,587,22,30,227,51,919,20407,940,2245,574,20041,44215,0,0,0,0,2299,2301,615,48,33,0,4435,5135,4633,193,258,6,5835,10926,4483,241,554,23,1549,6847,3801,312,838,80,888,5922,3343,238,930,230,603,5343,2222,124,568,549,368,3836,1017,46,208,927,177,2377,239,15,60,927,135,1373,20353,1218,3457,2739,16299,44067,3,0,0,4,4572,4583,938,89,55,6,10111,11196,8523,318,503,16,13823,23188,9212,421,937,27,3486,14091,7388,530,1299,94,1816,11129,6846,413,1511,277,1252,10305,4612,249,961,653,715,7186,2404,101,348,1082,378,4317,829,37,89,1159,180,2294,40757,2163,5707,3313,36337,88279
SED10078,0,0,0,0,1762,1763,84,0,0,0,2610,2702,1684,66,109,9,6037,7897,3130,164,298,8,2681,6279,2615,223,524,17,1813,5192,2284,188,657,60,1223,4407,1636,126,477,110,595,2947,1138,69,192,171,251,1826,458,11,34,209,62,778,13022,848,2297,590,17033,33791,3,3,0,0,1560,1563,159,14,6,0,2538,2717,2173,102,155,9,6106,8544,3223,213,431,20,2663,6549,2729,310,757,58,1741,5598,2177,230,812,187,1093,4498,1531,130,677,484,562,3387,862,48,242,839,200,2186,227,8,89,934,62,1323,13087,1052,3172,2534,16531,36370,3,6,0,0,3319,3326,239,17,11,3,5147,5419,3856,167,263,14,12143,16444,6351,374,732,27,5343,12827,5340,527,1286,78,3555,10790,4462,414,1465,248,2319,8901,3171,256,1155,598,1158,6338,1995,122,431,1013,456,4016,686,22,127,1145,127,2108,26108,1902,5471,3117,33568,70158
SED10079,6,0,0,0,2173,2178,25,0,0,0,1973,1999,977,66,50,0,2574,3668,2040,202,250,9,1320,3829,2501,289,583,31,1129,4529,2931,267,840,94,857,4987,3317,216,721,222,304,4769,2082,107,326,436,107,3052,514,14,63,291,18,892,14382,1162,2833,1078,10459,29906,0,0,0,0,1944,1944,45,3,0,0,1737,1790,1318,117,101,8,2148,3690,2256,252,375,35,1203,4125,2666,346,796,82,917,4800,3130,309,1101,297,567,5401,3192,224,959,751,220,5339,1622,56,465,1143,69,3361,260,9,92,865,27,1259,14488,1323,3895,3179,8824,31702,4,0,0,0,4113,4115,72,6,0,0,3705,3788,2295,183,149,9,4718,7356,4300,457,626,52,2525,7951,5163,635,1377,108,2045,9331,6060,575,1943,392,1426,10389,6502,441,1681,967,518,10113,3703,163,791,1578,180,6415,770,27,150,1153,44,2152,28872,2488,6722,4257,19278,61614
SED10080,0,0,0,0,947,949,63,3,0,0,3596,3673,2246,113,219,9,11968,14552,3346,249,684,20,5551,9852,2167,262,721,27,2932,6096,2000,217,813,65,1799,4889,1604,138,641,97,953,3432,863,49,294,128,401,1739,263,10,47,117,98,528,12549,1035,3429,462,28255,45731,3,0,0,0,1025,1024,124,12,10,5,3713,3864,2622,166,339,10,10723,13856,3031,256,737,25,4004,8060,1941,193,778,66,1744,4726,1805,178,900,152,945,3978,1468,112,788,344,503,3219,615,40,394,477,219,1745,110,4,102,441,95,755,11716,973,4046,1516,22969,41225,3,0,0,0,1972,1975,183,17,14,4,7310,7541,4868,279,554,18,22690,28413,6376,509,1427,41,9557,17913,4103,455,1499,89,4677,10828,3804,388,1711,214,2745,8864,3070,250,1433,440,1454,6655,1480,96,692,603,615,3485,374,8,150,556,194,1280,24267,2012,7478,1975,51223,86954
SED10081,3,0,0,0,2655,2651,63,3,3,0,2048,2113,1522,93,71,3,3212,4900,2505,198,272,8,1482,4461,2624,258,566,26,1144,4622,2857,239,751,85,843,4779,2811,247,670,225,427,4385,1719,66,269,321,129,2512,441,11,38,251,39,781,14540,1122,2642,929,11984,31215,0,0,0,0,2376,2377,114,12,3,0,1952,2090,1927,162,130,7,3042,5266,2659,289,371,38,1474,4833,2684,304,697,94,1022,4803,3014,303,977,297,578,5169,2571,165,751,686,237,4411,1337,48,345,1186,86,3004,209,7,60,919,69,1263,14520,1296,3335,3228,10845,33224,5,0,0,0,5026,5031,173,18,6,0,4000,4199,3451,257,195,8,6260,10170,5158,489,646,44,2961,9300,5309,565,1257,120,2172,9424,5872,543,1731,387,1424,9954,5383,411,1427,911,661,8798,3054,117,613,1511,220,5515,650,23,100,1170,110,2042,29052,2422,5978,4156,22830,64434
SED10082,0,0,0,3,2483,2483,19,0,0,0,1886,1905,883,53,49,0,2277,3258,2817,139,178,6,1103,4247,3353,218,575,22,799,4964,3394,201,667,63,546,4874,3334,155,658,173,262,4573,2153,74,319,336,93,2965,571,13,44,322,46,1000,16525,847,2488,932,9480,30274,0,0,0,0,2321,2321,48,3,0,0,1771,1819,1250,77,78,0,1982,3385,3200,209,335,22,971,4734,3433,297,788,84,730,5345,3507,266,1064,233,430,5503,3175,169,991,658,305,5300,1631,61,479,1067,118,3355,306,9,116,1140,40,1614,16547,1090,3853,3216,8672,33374,0,0,0,0,4798,4805,68,3,0,0,3656,3729,2136,129,126,0,4259,6642,6020,349,514,29,2075,8982,6782,520,1363,111,1531,10304,6900,466,1731,298,980,10376,6504,320,1649,834,563,9873,3786,132,795,1399,205,6322,873,17,169,1461,86,2615,33067,1934,6343,4146,18151,63648
SED10083,0,0,0,0,2308,2302,35,5,0,0,2070,2105,1190,60,48,6,2921,4217,2625,177,272,7,1468,4550,2554,272,566,23,1112,4521,2651,273,776,82,760,4540,2654,208,691,216,312,4076,1493,63,287,317,112,2266,429,13,50,321,34,846,13618,1068,2690,971,11086,29430,0,4,0,0,2110,2114,53,9,5,5,1884,1948,1640,118,95,11,2662,4527,2746,272,424,13,1359,4813,2668,347,891,80,989,4973,2753,336,1169,295,605,5150,2455,221,1064,619,267,4627,1132,50,460,1065,124,2830,233,9,135,1136,45,1568,13677,1359,4238,3224,10044,32544,0,4,0,0,4410,4415,89,10,5,5,3952,4056,2828,178,144,16,5577,8743,5364,450,699,28,2826,9361,5221,618,1456,105,2097,9496,5401,610,1945,369,1366,9693,5104,427,1752,839,575,8704,2619,116,744,1376,237,5096,661,18,189,1458,81,2415,27293,2429,6927,4190,21125,61968
SED10084,0,0,3,0,2088,2095,16,0,3,3,1733,1752,922,42,49,5,2574,3586,2427,133,229,7,1603,4395,2665,239,586,18,1268,4780,3003,235,939,95,974,5243,3368,250,1052,219,515,5409,2280,101,504,387,141,3414,716,17,87,423,51,1295,15403,1013,3454,1159,10945,31965,0,0,0,0,2086,2090,37,0,0,0,1633,1679,1347,92,83,3,2467,4001,2784,234,348,37,1522,4928,2789,332,853,95,1104,5176,3201,346,1406,297,859,6119,3143,252,1388,782,386,5950,1804,66,568,1368,127,3935,415,13,161,1373,51,2022,15527,1342,4817,3961,10242,35892,0,0,5,4,4179,4182,58,0,4,3,3367,3433,2272,126,132,5,5041,7579,5210,363,576,46,3122,9326,5460,570,1435,115,2373,9957,6205,589,2344,387,1831,11359,6512,500,2447,998,902,11358,4086,164,1075,1758,265,7348,1132,32,254,1794,100,3311,30929,2352,8270,5117,21187,67851
SED10085,0,3,0,0,2656,2660,36,0,0,0,2119,2157,1397,92,85,0,3090,4667,2520,251,287,16,1541,4612,2880,288,652,38,1265,5122,3356,268,884,116,894,5507,2952,230,690,232,377,4474,1507,62,271,305,119,2264,320,9,48,190,41,600,14962,1199,2910,895,12109,32075,0,0,0,0,2252,2253,69,4,0,5,1753,1836,1744,134,112,5,2604,4593,2805,244,350,40,1240,4681,3095,306,728,97,990,5214,3354,284,889,269,538,5344,2575,134,678,632,201,4221,1086,38,233,906,66,2331,165,12,49,773,28,1023,14895,1154,3037,2729,9675,31491,4,4,0,0,4904,4916,113,4,0,5,3870,3993,3141,218,196,7,5698,9265,5326,494,638,53,2783,9296,5972,592,1380,136,2259,10336,6706,555,1775,381,1435,10852,5527,358,1365,866,577,8698,2599,104,501,1210,182,4595,480,22,92,965,74,1626,29860,2350,5945,3624,21776,63562
SED10086,3,0,0,0,2011,2018,13,0,6,0,1808,1823,990,20,76,0,6059,7150,2855,119,318,11,2472,5780,3137,176,485,23,1161,4984,2584,123,508,35,699,3944,2249,89,430,109,402,3278,1443,31,204,155,139,1977,469,10,57,188,49,770,13740,573,2085,530,14796,31724,0,0,0,0,1881,1881,17,0,0,0,2212,2230,1499,50,112,5,6935,8604,3216,184,405,13,2416,6238,3222,226,724,36,1181,5383,2512,133,718,155,704,4217,2068,80,721,400,397,3672,1080,46,400,823,157,2510,179,11,96,857,71,1217,13797,722,3183,2288,15955,35951,3,0,0,0,3898,3903,30,0,6,0,4018,4054,2490,73,188,6,12994,15753,6072,303,731,24,4891,12021,6365,399,1212,58,2339,10363,5091,255,1221,190,1396,8161,4320,170,1151,502,801,6947,2523,82,605,981,296,4489,644,19,152,1054,120,1988,27539,1295,5269,2818,30753,67672
SED10087,6,0,0,0,2772,2779,65,9,5,0,2772,2849,1705,100,73,0,3550,5421,2883,200,246,12,1415,4751,2736,253,510,25,1042,4569,2914,242,669,80,728,4638,2682,159,535,187,319,3874,1487,55,241,271,101,2159,411,8,39,237,34,737,14886,1039,2313,810,12728,31767,6,0,0,0,2696,2700,116,12,4,0,2850,2981,2112,152,114,3,3271,5657,3069,284,323,30,1374,5079,2802,296,716,107,861,4780,2969,283,912,255,537,4953,2418,157,710,597,207,4098,1130,51,245,956,91,2472,228,5,60,917,37,1260,14862,1245,3079,2879,11924,33983,15,0,0,0,5467,5478,178,27,4,3,5621,5834,3818,247,191,8,6820,11077,5953,480,564,43,2782,9828,5543,548,1222,125,1905,9349,5882,529,1580,337,1260,9588,5100,317,1243,784,523,7970,2617,105,485,1228,200,4631,647,24,97,1154,72,1993,29744,2279,5394,3691,24647,65748
SED10088,0,0,0,0,2815,2819,45,0,0,0,2476,2527,1263,31,63,4,3243,4604,3786,121,246,9,1517,5674,4347,209,563,25,1019,6160,3300,182,644,58,658,4835,2316,97,399,126,276,3211,1510,70,186,228,97,2084,519,8,41,233,24,827,17086,713,2139,675,12121,32739,0,0,0,0,2449,2450,110,3,4,0,2173,2292,1781,65,81,3,2867,4800,4187,184,320,22,1337,6055,4442,277,830,69,966,6575,3082,172,953,191,540,4946,2100,110,718,459,247,3637,1215,51,441,946,98,2740,246,9,108,995,37,1388,17159,871,3450,2685,10710,34874,0,3,0,0,5263,5269,152,4,5,3,4655,4818,3044,96,148,9,6114,9404,7971,303,567,32,2856,11721,8781,486,1388,95,1979,12734,6381,346,1604,251,1199,9782,4417,208,1116,582,521,6851,2723,116,621,1170,191,4831,769,18,145,1226,58,2209,34241,1591,5586,3362,22829,67618
SED10089,0,0,0,0,2891,2899,58,3,4,0,3829,3894,1803,102,92,0,4616,6614,3110,225,355,16,1783,5487,2819,263,605,35,1199,4922,2591,217,701,92,827,4424,2332,125,610,182,379,3626,1495,50,256,307,93,2204,429,13,49,326,21,839,14640,998,2669,965,15635,34905,6,0,0,0,2878,2887,108,4,9,0,3577,3696,2297,146,124,7,3843,6420,3150,284,531,36,1590,5592,2885,305,869,89,997,5152,2509,259,1037,307,587,4703,2217,122,909,622,286,4156,1174,33,358,1042,106,2715,273,5,106,1203,57,1650,14629,1168,3946,3311,13923,36975,8,0,0,0,5777,5783,167,5,5,0,7406,7592,4103,247,216,7,8457,13034,6265,505,886,54,3372,11083,5704,570,1478,126,2198,10070,5103,478,1739,393,1410,9126,4550,251,1518,805,662,7783,2673,84,610,1349,202,4917,698,19,159,1535,80,2487,29272,2165,6616,4270,29565,71885
SED10090,3,0,0,0,2371,2378,30,3,0,3,2180,2217,1514,41,68,0,3742,5364,4720,120,287,9,1676,6811,4308,195,432,15,943,5888,3136,171,533,49,608,4489,2531,92,420,102,367,3518,1399,47,177,155,120,1909,489,9,41,196,41,771,18126,676,1960,533,12045,33340,0,0,4,0,2227,2231,56,4,0,0,2126,2177,2115,53,148,8,3747,6064,5208,210,481,26,1719,7642,4370,244,794,62,1132,6597,3131,176,835,166,650,4963,2444,102,756,468,438,4207,1015,42,353,687,204,2301,263,8,90,916,93,1379,18593,838,3466,2337,12330,37564,3,0,4,0,4599,4607,83,5,0,3,4304,4395,3627,95,210,7,7487,11425,9925,324,772,32,3392,14453,8677,439,1223,79,2071,12489,6266,347,1370,212,1258,9450,4977,197,1173,573,801,7721,2411,91,533,849,323,4213,755,18,135,1111,133,2152,36722,1519,5424,2871,24375,70906
SED10091,0,0,0,0,2727,2732,47,0,0,0,2204,2253,1738,69,56,3,2680,4541,3150,164,222,6,1251,4788,3536,265,567,30,963,5370,3314,208,621,87,600,4817,3190,190,547,187,269,4378,1950,79,253,281,118,2678,520,10,36,228,41,837,17442,978,2303,826,10842,32394,0,0,0,0,2549,2549,76,6,0,0,1982,2063,2260,116,95,4,2216,4698,3336,226,371,25,1060,5025,3673,318,758,73,762,5592,3387,253,897,249,487,5270,3067,167,790,608,279,4906,1468,45,356,986,127,2986,245,7,71,800,40,1164,17518,1134,3344,2749,9513,34251,0,0,0,0,5278,5277,119,6,6,0,4187,4321,4000,178,155,4,4899,9237,6489,391,592,35,2308,9813,7211,577,1329,106,1729,10963,6700,453,1519,337,1090,10087,6256,354,1337,793,550,9289,3425,119,611,1270,242,5659,765,23,109,1035,76,2002,34961,2109,5648,3580,20356,66649
SED10092,0,0,0,0,2316,2318,67,5,0,3,3598,3672,1604,84,70,3,5200,6965,2572,219,301,10,1945,5051,2461,280,682,48,1478,4950,2821,258,934,104,1090,5203,2551,201,713,202,426,4086,1655,79,296,330,144,2502,542,14,58,315,32,962,14286,1140,3059,1010,16225,35716,7,0,0,0,2219,2225,137,7,7,0,3663,3816,2096,136,147,4,4238,6625,2686,254,415,44,1510,4911,2601,327,915,78,1093,5009,2875,305,1071,315,701,5267,2370,151,857,681,252,4306,1294,54,392,1224,70,3038,269,10,88,1148,30,1538,14325,1253,3890,3491,13770,36736,8,0,0,0,4536,4544,206,8,11,3,7263,7487,3701,223,219,12,9436,13591,5259,471,722,51,3459,9960,5068,606,1595,122,2568,9956,5697,559,2008,413,1795,10470,4914,356,1569,880,677,8399,2953,143,685,1553,210,5544,809,27,140,1466,58,2497,28609,2398,6946,4500,29995,72457
SED10093,0,6,0,0,2718,2718,62,7,0,0,2372,2439,1343,94,69,4,3356,4860,2547,260,350,8,1629,4788,2795,333,595,37,1251,5007,2669,260,811,110,843,4697,2450,205,705,238,409,4006,1561,96,356,336,138,2492,405,13,71,309,37,840,13821,1268,2949,1043,12757,31837,7,3,0,0,2570,2580,98,12,0,0,2344,2456,1790,191,143,11,3099,5236,2812,363,478,30,1398,5084,2829,416,933,111,1079,5363,2657,334,1172,316,592,5070,2309,203,984,691,254,4436,1187,65,457,1144,103,2954,232,6,127,1010,36,1410,13918,1594,4294,3321,11472,34593,3,6,0,3,5288,5297,157,20,5,3,4714,4900,3135,283,206,11,6453,10098,5353,622,829,43,3027,9874,5620,749,1524,148,2333,10377,5324,599,1986,420,1436,9756,4757,406,1688,925,666,8440,2750,159,812,1475,238,5445,638,20,192,1321,74,2249,27733,2865,7242,4360,24227,66428
SED19494,0,0,0,0,252,253,7,5,0,0,400,411,130,50,15,0,967,1164,205,143,90,5,671,1108,192,141,178,7,493,1010,272,115,265,21,279,949,247,87,192,36,97,648,82,14,47,15,11,166,6,0,4,9,0,19,1134,554,790,89,3174,5734,0,4,0,0,278,279,10,3,0,0,406,418,139,47,31,3,805,1022,176,81,81,4,410,749,167,74,165,16,238,666,266,71,216,28,119,698,182,37,111,48,28,404,43,4,29,23,11,104,0,0,5,23,3,32,982,309,647,141,2300,4381,0,0,0,0,528,532,15,4,0,0,801,829,268,95,49,3,1774,2187,379,221,177,9,1074,1859,356,214,347,24,738,1678,539,183,478,49,400,1648,428,120,300,77,122,1055,124,13,74,36,24,277,10,0,3,31,6,49,2118,863,1431,230,5471,10112
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
