SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
113031263,132,85,58,63,81,90,106,70,28,711,1287,709,622,685,863,1150,1290,809,289,7705
113031264,97,55,53,60,57,63,62,37,12,493,692,423,375,409,449,532,474,270,91,3715
113031265,106,180,299,278,211,127,79,53,8,1336,1037,683,886,831,835,852,714,383,123,6351
113031266,95,73,38,49,60,77,67,57,25,535,1205,695,565,611,774,959,964,585,254,6603
113031267,270,155,137,155,133,120,115,71,18,1178,3517,2095,2006,2069,1974,1969,1855,1083,352,16921
113031268,69,84,68,48,33,36,27,71,65,505,1102,1224,921,664,505,429,291,288,185,5605
113031269,433,255,261,198,231,176,130,76,35,1786,4893,2949,3180,2759,2633,2524,1975,1103,508,22522
113031270,236,175,186,139,124,129,91,54,44,1185,1897,1744,2012,1362,1225,1367,1163,736,446,11962
113031271,316,383,189,184,214,220,145,83,36,1772,3804,2545,2231,2085,2074,2147,1727,856,318,17788
114011272,108,54,51,77,90,128,119,75,36,732,1314,670,670,847,994,1638,1841,1090,421,9489
114011273,58,29,25,26,31,38,41,15,10,285,472,322,284,280,459,679,678,365,100,3642
114011274,48,31,35,36,27,50,47,60,16,357,664,401,455,446,560,862,904,611,201,5105
114011275,0,0,0,0,4,0,0,0,0,8,12,3,6,4,8,16,13,3,0,62
114011276,59,31,46,49,46,64,52,30,9,390,689,327,450,551,560,812,898,412,144,4844
114011277,320,170,164,156,183,137,106,68,18,1320,2882,1692,1847,1786,1890,2154,2142,1244,452,16098
114011278,597,432,609,514,366,247,160,97,46,3063,4459,2861,3350,2738,2576,2486,2173,1338,602,22584
114011279,253,166,142,162,157,145,167,124,52,1368,2356,1443,1440,1506,1731,2079,2556,1634,511,15259
114011280,43,39,42,29,51,71,87,76,62,496,479,305,325,312,455,864,1059,656,252,4694
114011281,78,48,32,43,51,55,48,18,4,371,606,383,344,394,521,648,536,223,46,3708
114011282,241,147,122,143,170,210,178,106,54,1375,2608,1378,1426,1719,1869,2596,3039,1741,644,17026
114011283,95,53,42,52,77,90,84,40,4,530,774,407,412,522,661,1193,1219,501,131,5822
114021284,143,83,29,78,111,107,138,149,163,999,1935,1131,722,1153,1638,1769,2383,2049,852,13626
114021285,76,59,55,65,55,54,41,19,0,420,1342,777,828,782,906,824,610,279,51,6393
114021286,143,87,70,87,101,75,88,60,20,737,1935,1051,1254,1285,1364,1387,1404,914,338,10931
114021287,169,113,68,99,112,111,104,98,76,954,1896,1124,1112,1143,1327,1421,1429,923,274,10648
114021288,56,23,30,29,45,64,56,33,3,338,601,395,295,332,572,637,634,305,59,3829
114021289,85,41,52,46,75,103,91,62,30,580,1072,632,523,647,926,1206,1338,705,195,7250
115011290,245,114,125,180,138,111,90,59,38,1092,5406,2508,2552,4488,3342,2392,2083,1398,552,24726
115011291,189,122,113,146,129,145,88,39,14,987,4095,2809,2124,3226,2997,2826,2349,999,256,21683
115011294,51,46,20,23,49,53,21,36,22,334,1074,846,371,625,859,829,746,697,319,6361
115011296,88,65,64,66,76,64,67,28,11,528,2186,1658,1041,1528,1660,2002,1784,641,182,12683
115011553,67,53,25,38,62,44,33,10,0,337,1628,888,696,1320,1111,779,742,399,108,7677
115011554,23,34,8,19,32,30,63,137,197,545,792,594,343,526,662,707,518,693,838,5670
115011555,105,85,51,75,92,64,54,23,20,568,2287,1626,903,1614,1817,1570,1476,710,194,12189
115011556,83,61,75,83,67,54,36,23,9,491,2044,1242,1058,1673,1446,1167,1045,568,180,10419
115011557,32,19,5,33,31,30,21,0,0,182,978,774,426,711,842,737,481,175,52,5183
115011558,123,99,48,78,106,76,73,64,96,768,3511,2604,1369,2556,2812,2634,2065,1015,511,19082
115011621,124,132,62,103,129,82,32,30,3,694,3764,2704,1511,2758,2840,1990,1357,657,132,17709
115011622,83,50,63,71,51,41,45,56,96,561,2455,1399,1399,2125,1431,982,782,544,277,11375
115021297,264,198,130,152,240,177,136,92,31,1421,4074,3157,1787,2378,3499,3091,2440,1511,547,22479
115021298,82,56,33,61,64,53,45,22,11,419,918,667,452,541,791,803,627,441,185,5436
115031299,51,32,33,48,52,69,46,23,5,349,442,283,237,299,470,530,352,203,38,2846
115031300,297,192,192,160,214,181,91,66,9,1404,4292,2956,2550,2535,3282,3121,2164,992,273,22161
115041301,162,127,90,123,141,109,86,42,7,896,2383,1524,1171,1451,1685,1408,1084,566,138,11414
115041623,116,43,110,96,46,41,32,8,0,492,2929,952,1907,2275,1012,599,431,136,27,10287
115041624,232,97,118,176,118,57,47,49,67,969,4806,1992,2433,3727,2089,1178,751,299,125,17401
115041625,133,146,56,82,141,73,43,20,5,692,3911,2801,1547,2865,3103,1798,994,466,92,17581
116011303,287,194,333,255,150,115,79,51,42,1495,3150,2105,3588,2996,1691,1450,1166,602,278,17032
116011304,377,240,254,252,181,159,98,54,10,1630,4203,2594,3528,3256,2158,1995,1731,777,337,20584
116011306,398,230,268,261,242,182,113,50,15,1754,4687,3101,3285,3559,3044,2731,2014,750,220,23384
116011307,384,254,291,265,245,215,161,81,51,1934,5012,3026,3205,3882,3283,2929,2466,1108,457,25373
116011560,200,142,162,129,131,105,54,41,16,984,2568,1642,1786,1996,1563,1402,957,572,160,12646
116011561,280,204,261,217,173,130,75,53,36,1431,3264,2324,2895,2468,1992,1786,1179,788,452,17141
116011626,207,150,184,155,108,105,62,44,6,1030,2642,1875,2310,2195,1830,1719,1395,708,192,14866
116011627,185,97,139,138,89,65,42,29,10,790,2425,1284,1943,2143,1278,1028,871,482,129,11578
116021309,128,110,72,98,100,59,28,15,4,610,3310,2439,1560,2660,2512,1760,1070,434,82,15829
116021562,17,5,14,15,18,9,7,4,0,93,818,458,483,648,519,414,223,83,16,3668
116021563,326,205,208,233,194,128,93,24,11,1424,5732,2992,3640,4565,3078,2348,1575,556,182,24670
116021628,256,113,107,185,120,66,42,19,6,911,5643,2576,1960,4493,3174,1440,1062,538,172,21058
116021629,269,90,174,212,76,53,39,16,0,924,4644,1289,2938,3864,1209,740,588,222,35,15524
116021630,280,164,192,182,134,80,62,21,11,1124,3426,1650,2673,2357,1500,1097,717,319,99,13844
116021631,140,79,98,108,91,37,27,5,0,592,2699,1096,1642,2310,1069,693,374,108,25,10011
116021632,379,220,343,328,144,79,45,12,9,1549,7042,2763,4801,6220,2182,1172,700,196,60,25130
116021633,116,249,542,481,251,100,42,26,8,1821,2654,1735,1680,2588,1921,1217,829,344,59,13034
116031313,804,394,419,330,294,186,140,69,11,2646,4649,2678,2537,2078,2181,1945,1574,741,143,18536
116031314,143,92,102,77,62,55,39,8,3,575,1903,1144,1228,1326,1036,891,532,205,102,8374
116031315,418,283,226,234,237,154,70,30,11,1660,4731,3282,2972,2859,2930,2582,1405,481,172,21414
116031316,848,428,407,387,290,190,126,93,19,2787,5752,2984,3083,3201,2378,1810,1311,856,173,21551
116031317,649,325,350,354,295,221,150,58,23,2413,5451,3106,3331,3447,2639,2289,1639,796,216,22918
116031318,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,12
116031319,356,244,271,235,217,200,123,118,191,1953,4674,3036,3150,3212,2772,2656,1865,876,590,22826
117011320,6,13,37,18,6,0,9,3,0,92,59,54,182,103,54,22,19,7,0,508
117011321,171,105,171,183,131,101,62,41,9,972,2482,1408,2116,2208,1856,1356,903,486,161,12960
117011323,193,153,228,155,154,117,81,42,22,1152,2403,1933,2812,2214,1774,1481,1124,750,266,14762
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6
117011325,0,3,0,0,4,0,0,0,0,4,0,6,5,4,3,0,0,0,0,19
117011634,117,51,74,104,81,85,66,42,26,640,1395,1008,1244,1243,1242,1028,893,664,226,8941
117011635,158,285,539,215,106,111,77,33,16,1540,2535,3575,7404,3250,1789,1389,918,522,190,21573
117021327,111,192,315,218,223,171,105,59,34,1431,2472,2369,4526,3344,2920,1978,1285,726,278,19898
117021328,70,46,105,113,51,45,38,27,11,501,1251,728,1859,1668,1072,757,573,274,108,8278
117021636,115,78,188,134,127,104,49,51,17,873,1742,1066,2703,2163,1714,1236,876,578,244,12317
117021637,140,105,214,150,125,98,72,52,17,973,1800,1518,3108,2281,1920,1517,1071,718,334,14283
117031329,49,79,256,195,148,124,62,34,10,968,559,868,3268,2119,1404,1203,752,347,96,10615
117031330,101,91,389,274,157,102,57,31,6,1213,2084,1434,6196,4299,2464,1522,744,298,84,19126
117031331,149,210,404,272,226,208,125,61,19,1673,1999,2489,5039,3490,2450,2191,1670,741,190,20262
117031333,80,271,594,325,248,196,149,94,78,2041,770,1238,5205,3465,2440,2123,1651,876,418,18187
117031336,61,132,455,262,215,154,89,71,31,1471,877,1493,5164,3121,2011,1502,899,516,231,15828
117031638,35,130,156,97,68,48,34,12,3,584,625,2370,2171,1194,882,586,324,148,38,8332
117031639,18,227,275,98,44,42,28,11,4,739,278,2251,3080,1100,482,343,197,54,13,7803
117031640,74,140,269,173,138,101,56,21,9,977,1417,1910,4230,2526,1983,1421,791,289,98,14667
117031641,122,79,295,243,130,111,106,28,10,1120,1298,1003,3197,2708,1489,1325,1087,447,98,12658
117031642,97,128,311,221,186,144,98,54,29,1280,1162,1411,3719,2390,1729,1450,1022,583,216,13670
117031643,80,149,308,143,69,54,39,24,8,870,1419,1573,4081,2312,1154,803,527,305,113,12290
117031644,36,84,225,133,102,66,52,39,17,750,432,800,2241,1481,983,887,694,391,101,8004
117031645,69,288,725,325,147,97,44,19,7,1724,984,3243,8443,3954,1419,988,611,234,69,19935
117031646,44,141,191,119,43,42,29,13,12,630,485,1528,2654,1281,600,389,292,122,56,7410
117031647,116,175,535,269,176,168,121,92,39,1691,1270,1869,5839,3023,1449,1234,950,538,212,16379
117031648,60,149,301,142,51,44,9,5,0,763,1023,2175,5349,2239,820,544,345,101,19,12622
118011339,208,130,422,272,165,123,88,70,40,1508,2887,1654,4859,3169,2387,1702,1223,798,385,19055
118011340,227,154,507,297,215,131,79,59,54,1728,3090,1714,5976,3834,2601,1589,1078,578,253,20705
118011341,144,151,376,219,157,123,122,100,60,1453,2685,1600,3943,2924,2182,1597,1343,930,522,17720
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,122,72,104,119,101,72,56,38,14,698,2153,1259,1338,1687,1695,1236,987,545,231,11122
118011345,79,112,202,159,118,87,84,63,87,1001,1910,1468,3270,2370,2037,1536,1180,765,265,14793
118011346,127,132,78,87,137,100,71,77,71,877,2047,1584,1086,1277,1801,1549,1243,864,473,11924
118011347,87,45,71,60,59,48,52,62,95,586,1151,659,1168,1023,915,788,831,625,292,7454
118011649,124,128,163,131,121,91,80,60,19,915,2301,1630,2186,1944,1868,1697,1568,890,349,14429
118011650,77,53,153,106,80,87,70,75,36,744,1125,783,1937,1415,1083,1105,1147,952,412,9958
118021564,76,252,197,95,93,57,44,26,18,862,1423,2514,2498,1663,1213,1001,699,513,286,11809
118021565,75,185,219,121,79,78,52,26,26,863,1870,2370,2788,1840,1584,1274,954,608,326,13605
118021566,103,58,87,78,93,54,64,54,42,623,1565,1067,1310,1381,1353,1118,885,672,448,9790
118021567,131,77,147,145,141,110,68,55,22,894,1852,1012,1745,1803,1463,1230,1035,672,265,11084
118021568,68,52,105,86,62,48,45,26,15,507,1508,1170,1803,1529,1256,1045,770,547,222,9846
118021569,158,76,193,177,115,99,94,99,245,1255,2596,1359,3435,2821,2054,1500,1144,771,528,16206
118021570,89,167,209,132,117,66,58,55,66,961,1669,1698,2978,1897,1579,1173,851,566,323,12735
118021651,176,115,353,251,145,117,87,41,17,1311,2929,1691,4933,3415,2514,1882,1303,647,209,19521
118021652,119,127,317,345,305,225,153,108,29,1726,1605,1009,1226,1531,1581,1360,1160,802,333,10610
118021653,227,120,118,142,155,148,95,45,20,1076,2534,1616,1320,1766,2000,1773,1327,774,299,13412
118021654,107,54,59,67,76,55,51,20,11,500,1109,666,537,703,875,714,529,340,147,5611
119011354,679,390,331,358,340,258,212,162,157,2890,5560,3271,2902,2957,2797,2460,1951,1308,646,23855
119011355,31,17,29,20,11,6,9,7,0,124,349,201,299,257,152,116,83,19,0,1469
119011356,338,163,188,197,138,114,81,39,23,1284,2986,1872,1654,1690,1483,1299,987,580,221,12773
119011358,208,137,166,139,138,135,88,83,74,1165,2910,2105,2180,2246,2229,2352,1580,1002,597,17200
119011360,222,158,181,153,167,119,123,132,175,1435,3354,2188,2398,2443,2216,2132,1530,845,551,17664
119011361,571,320,339,298,260,209,154,70,31,2246,4851,3137,3195,2796,2634,2620,1865,916,468,22484
119011571,343,210,292,237,169,146,109,51,28,1592,3626,2078,3092,2515,1895,1799,1147,559,256,16981
119011572,422,258,356,279,205,184,116,91,121,2037,3574,2504,3371,2486,2055,2003,1336,716,386,18434
119011655,370,241,201,196,186,150,97,59,22,1523,3325,2159,1852,1804,1713,1603,1175,677,330,14637
119011656,405,216,146,178,167,135,84,36,14,1388,3332,2044,1621,1728,1539,1414,981,550,210,13416
119011657,138,79,89,88,87,84,58,32,14,667,2258,1422,1417,1554,1526,1342,1024,617,177,11340
119011658,184,122,115,135,133,107,63,53,38,949,3168,1978,1766,2243,2236,2009,1474,763,356,15994
119021362,322,232,279,287,247,242,174,120,85,1981,3461,2498,2961,2750,2753,2449,1776,1192,504,20332
119021366,471,355,356,282,244,229,125,85,27,2177,4549,3182,3364,2811,2512,2341,1578,878,322,21544
119021367,199,154,146,146,166,116,86,63,59,1139,2905,1833,1861,1968,1965,1685,1227,774,366,14577
119021573,421,201,395,273,155,144,81,53,28,1744,4230,1841,3417,2782,1652,1381,926,560,306,17092
119021574,257,131,209,183,128,86,42,23,19,1065,2380,1197,2062,1646,992,875,589,298,98,10135
119021659,119,104,181,159,145,108,62,30,12,929,1439,1557,2243,1763,1704,1462,957,500,272,11905
119021660,153,146,249,190,140,131,76,41,25,1149,1135,1139,1916,1454,1155,1087,677,327,166,9059
119021661,164,115,238,202,131,95,79,77,85,1190,1939,1335,2588,1938,1495,1286,804,565,274,12220
119021662,158,134,144,124,176,148,102,109,91,1193,2986,2069,1829,2264,2833,2266,1713,1373,631,17969
119021663,88,45,53,61,46,35,23,27,15,391,1232,708,620,891,884,688,598,437,202,6261
119031370,125,91,129,127,119,102,89,59,54,899,2224,1563,1943,1901,1730,1764,1402,806,449,13791
119031371,108,88,62,74,86,66,79,44,52,653,2180,1538,1281,1592,1821,1754,1355,755,302,12594
119031372,219,152,149,161,174,168,109,94,46,1274,3575,2489,2185,2496,2703,2555,1995,1475,750,20220
119031373,173,133,140,142,116,134,95,85,18,1032,1747,1339,1801,1575,1373,1524,1218,749,278,11606
119031374,235,232,248,181,186,169,125,107,95,1580,3867,3683,4051,3090,3146,3107,2268,1327,712,25259
119031664,98,116,195,97,70,65,44,15,9,712,1587,1895,3423,1760,1020,1032,765,362,186,12046
119031665,69,103,94,56,80,83,73,77,134,770,1733,1672,1783,1487,1538,1635,1220,703,344,12109
119031666,144,99,122,127,101,100,76,34,16,813,2656,1707,1863,2231,1934,1838,1413,691,383,14715
119031667,107,85,156,98,86,67,63,37,66,778,1394,1179,1789,1374,1099,1167,838,434,235,9528
119041377,107,86,94,111,102,93,65,64,22,746,2181,1558,1538,1689,1814,1630,1285,882,408,12973
119041378,137,83,225,171,111,87,68,96,153,1138,2034,1386,2897,2290,1402,1172,832,590,456,13051
119041379,155,131,171,152,131,120,83,74,73,1094,2535,1982,2600,2329,2064,1996,1435,851,414,16200
119041380,184,107,154,177,196,147,104,91,44,1202,2016,1340,1740,2051,2052,1737,1481,1063,419,13896
119041381,216,206,341,230,155,134,102,58,38,1482,2804,2557,4462,3193,2163,1903,1443,898,427,19853
119041382,192,143,162,161,202,161,126,92,43,1292,2674,1577,1851,2145,2428,2244,1863,1327,553,16659
119041668,245,215,353,232,184,145,87,87,76,1621,2686,1957,3767,2586,1854,1557,1154,708,307,16579
119041669,166,88,100,96,81,64,70,72,103,849,1961,1244,1202,1361,1299,1195,942,573,369,10145
119041670,188,124,160,149,115,113,95,67,44,1060,2518,1884,2727,2326,1870,1804,1407,855,443,15831
119041671,48,117,389,106,53,41,14,8,0,785,857,1537,4978,1957,608,440,254,92,12,10731
120011383,225,157,180,169,192,153,123,64,22,1277,3694,2439,2741,3103,3260,3073,2586,1566,658,23113
120011385,176,94,177,155,161,124,114,90,118,1210,3076,1756,2347,2596,2768,2295,1815,1085,621,18366
120011386,205,99,166,208,159,164,159,119,166,1440,3534,1807,2526,3348,3013,2607,2097,1339,665,20933
120011672,139,150,149,123,120,98,83,35,16,916,2232,1648,1985,1933,1811,1430,1025,569,202,12842
120011673,60,71,225,104,38,50,35,15,21,624,1393,1147,4322,2376,741,749,507,163,63,11453
120021387,167,93,120,173,160,168,95,54,20,1046,2633,1262,1814,2465,2558,2104,1710,838,208,15579
120021389,137,65,105,147,139,95,78,65,60,889,2487,1129,1851,2476,2283,1633,1193,568,193,13824
120021674,100,76,128,124,111,88,66,17,8,712,1516,942,1642,1572,1444,1046,811,343,133,9464
120021675,146,124,182,189,145,103,76,57,41,1071,3370,1681,2714,3169,2675,1725,1288,617,299,17532
120031392,105,82,150,119,84,72,46,30,12,708,1822,1340,2188,1906,1543,1391,987,594,225,11999
120031393,182,129,138,157,177,139,84,130,124,1250,2896,2015,2211,2314,2524,2139,1673,1101,554,17434
120031394,151,157,335,217,167,139,96,60,69,1391,2525,1792,3817,3133,2488,1917,1224,741,313,17948
120031395,80,93,133,98,83,115,72,43,35,744,2032,1528,2097,1886,2000,1667,1205,677,430,13520
120031396,201,271,486,272,100,100,48,24,7,1507,3173,2749,6831,3719,1624,1412,820,365,133,20822
120031576,40,16,31,30,23,15,16,11,8,192,669,410,525,550,476,447,318,168,72,3636
120031676,85,80,133,109,72,90,56,27,16,663,1376,1375,2752,1840,1284,1154,910,519,250,11456
120031677,71,74,168,93,73,90,57,48,24,691,1427,1403,2593,1781,1357,1336,986,768,588,12246
120031678,90,218,377,150,111,80,77,53,44,1201,1478,3050,4742,2066,1481,1343,936,522,316,15942
120031679,64,57,73,68,73,91,61,67,92,648,1596,1388,1554,1374,1485,1488,1044,655,396,10993
120031680,101,294,352,123,73,85,47,43,27,1145,1414,3805,4677,1859,1310,1378,932,658,389,16420
120031681,98,72,90,48,71,53,59,17,21,534,1439,1310,1218,1014,1208,1271,943,550,305,9253
121011399,189,78,231,206,129,121,79,40,28,1109,3802,2059,3619,3968,2843,2065,1672,855,411,21294
121011401,91,53,171,158,83,66,43,16,19,704,1831,857,2818,2619,1449,1083,808,327,107,11903
121011682,87,44,104,107,69,39,46,17,10,517,1852,878,1462,1920,1225,869,702,345,156,9406
121011683,124,73,38,54,129,88,66,49,32,650,2659,1767,672,1467,2239,1878,1428,856,476,13440
121011684,162,120,183,179,139,101,95,64,37,1077,3306,2178,3276,3628,2474,1747,1533,923,542,19601
121011685,90,93,72,85,88,69,61,34,45,637,2298,1650,1459,1620,1962,1651,1262,742,276,12928
121011686,118,72,82,143,73,67,48,57,90,748,3137,1466,2342,2989,2031,1532,1237,783,370,15888
121011687,141,74,57,95,100,61,56,40,62,688,2820,1429,1070,2049,2082,1465,1069,649,361,12996
121021403,222,128,106,145,175,121,70,29,10,1008,4555,2646,2404,3509,3269,2684,1831,916,254,22057
121021404,108,86,29,67,81,69,50,32,9,524,2420,1497,800,1557,1945,1602,1171,647,148,11790
121021406,129,119,44,80,136,79,74,67,89,824,3870,2423,1458,2697,3031,2279,1714,1186,512,19158
121021577,78,71,121,108,73,65,56,31,16,617,1891,1223,2403,2243,1477,1194,884,440,180,11943
121021578,109,52,44,85,83,46,59,44,56,573,2092,1172,973,1734,1577,1236,1046,546,252,10629
121021579,132,52,76,134,66,46,52,62,57,663,2390,922,1576,2606,1330,947,902,685,510,11877
121031407,180,160,101,123,150,125,96,57,84,1066,3974,3148,2184,2984,3428,2764,2057,1268,612,22433
121031408,211,150,100,128,151,131,101,74,65,1101,4999,3155,2148,3415,3703,2900,2276,1368,636,24599
121031409,147,103,63,88,127,106,75,39,24,774,3531,2329,1296,2350,2664,2259,1573,850,370,17221
121031410,152,80,41,90,127,115,90,62,35,789,4555,2443,1262,2977,3224,2608,2141,1702,760,21665
121031411,122,100,52,74,127,101,65,80,88,811,3747,2474,1303,2497,2994,2440,1960,1729,1108,20251
121031412,155,114,58,92,129,113,74,59,55,852,3406,2576,1158,2257,2858,2304,1728,1247,656,18191
121041413,125,99,140,160,151,122,111,62,35,997,3036,1488,2931,3086,2698,2183,2020,1124,338,18905
121041414,110,79,196,167,102,92,73,53,16,889,2366,1413,3988,3483,2319,1733,1522,840,252,17916
121041416,99,76,236,186,137,148,136,124,103,1254,1850,1393,3789,2847,2041,1928,1667,1165,500,17183
121041417,84,74,219,174,129,122,85,63,21,956,1196,1032,3027,2303,1502,1447,1111,699,124,12441
121041688,113,72,73,107,114,117,93,98,33,826,2105,1341,1470,1788,1949,1817,1577,1199,521,13763
121041689,121,111,74,88,117,109,70,57,18,771,2508,1625,1465,1859,2291,1910,1504,1016,398,14565
122011418,221,129,88,136,181,170,86,69,25,1099,4481,2545,1515,2634,3587,2683,1725,1138,438,20732
122011419,206,147,278,247,200,177,107,69,26,1443,3242,1890,4509,3788,2907,2643,1835,1174,458,22438
122021420,140,105,59,93,126,133,97,57,35,856,2257,1469,807,1321,1835,2107,1848,1026,375,13052
122021421,130,85,46,86,116,116,93,74,34,771,1897,1293,688,1110,1662,1652,1420,1094,422,11243
122021422,121,98,80,82,129,142,84,54,12,798,2334,1614,1159,1420,2085,2240,1682,914,234,13681
122021690,185,123,88,122,138,112,113,125,125,1129,2619,1622,1165,1696,2069,1810,1685,1291,679,14634
122021691,156,77,65,110,95,89,62,40,17,722,2336,1288,1054,1508,1708,1355,967,504,152,10874
122031424,177,120,62,115,136,108,91,75,51,933,2875,1847,1263,1851,2234,1871,1254,937,414,14547
122031425,98,45,45,73,65,58,35,34,26,484,1638,977,630,1035,1244,880,755,641,261,8046
122031427,114,84,43,79,91,75,57,51,74,682,2803,1743,720,1602,2211,1572,1047,992,470,13161
122031429,223,123,221,206,233,150,91,43,25,1310,3922,2267,3764,3500,3290,2383,1551,799,353,21828
122031430,168,98,100,106,168,97,72,58,64,933,3832,1888,1739,2582,2878,1837,1373,884,531,17550
122031432,23,47,16,18,42,37,25,13,6,222,670,478,242,371,607,532,437,308,140,3786
122031692,58,48,24,33,71,43,46,36,27,388,1590,1069,457,966,1372,933,884,936,453,8652
122031693,160,107,91,103,163,126,70,39,18,869,2501,1777,1576,1832,2142,1774,1262,744,370,13980
122031694,104,65,86,82,97,63,36,24,11,563,1718,1182,1236,1261,1465,1147,646,328,121,9116
122031695,137,108,221,182,131,109,81,47,22,1040,2608,1721,3888,3337,2295,1841,1197,678,265,17816
122031696,153,116,75,102,162,95,47,45,8,798,3725,2272,1191,2242,2939,1959,1481,1086,278,17175
122031697,120,71,84,73,94,90,72,66,69,743,1684,1070,1273,1441,1475,1285,1159,1040,820,11241
123011433,202,88,93,123,136,86,56,57,55,893,2584,1480,1301,1650,1758,1479,1462,977,609,13295
123011698,105,64,65,59,39,26,19,6,0,389,1687,813,1172,957,807,564,298,120,31,6445
123011699,260,132,101,146,123,78,54,34,11,950,3345,1790,1910,2051,1760,1413,1063,539,148,14019
123011700,152,92,51,73,106,60,21,12,5,580,2654,1798,987,1645,1977,1126,673,310,66,11241
123011701,282,159,154,182,152,131,73,24,10,1150,4388,2822,2280,2743,2879,2096,1240,481,104,19040
123011702,143,64,97,75,54,23,16,7,3,491,2778,974,2205,1633,877,569,378,106,28,9539
123021436,521,288,229,240,215,176,89,62,10,1822,4729,2670,2933,2806,2333,2028,1591,777,149,20011
123021437,445,290,345,280,204,185,122,73,35,1979,4294,3006,3707,3280,2431,2130,1784,1064,387,22084
123021438,490,232,233,281,203,184,100,29,11,1762,4529,2648,2786,2960,2355,2618,1666,522,140,20236
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
123021441,323,158,196,194,180,150,96,61,14,1361,3349,2012,2262,2419,1937,1884,1861,826,181,16729
123021443,468,248,273,246,225,168,97,34,6,1771,4912,2671,2891,3286,2598,2426,1770,625,145,21335
123021444,408,247,246,236,205,184,191,137,91,1946,4319,2806,2704,2611,2470,2783,2271,969,243,21155
123021703,187,97,131,142,72,56,34,18,7,747,4051,1517,2926,3092,1320,948,623,309,82,14868
123021704,140,78,99,100,83,70,43,29,20,657,2205,1213,1537,1759,1270,1069,727,430,327,10536
123021705,299,174,177,216,153,138,64,48,14,1294,3387,2027,2247,2536,2038,2188,1474,622,196,16720
123021706,395,158,211,212,172,131,83,52,15,1436,3229,1827,1811,2087,1730,1592,1182,609,126,14198
123031445,109,82,54,63,62,56,33,19,9,490,1185,765,613,717,847,732,631,358,91,5934
123031446,219,104,100,130,135,109,65,67,73,995,2675,1266,1252,1602,1412,1241,967,500,192,11112
123031447,286,211,188,153,177,125,116,99,105,1471,3998,2419,2589,2229,2529,2188,1776,917,347,18987
123031448,153,101,73,108,94,86,71,48,6,732,2044,1324,1104,1236,1374,1169,1028,442,85,9808
124011449,84,38,39,42,81,72,70,39,9,477,802,392,470,624,792,1027,986,548,127,5764
124011450,230,124,115,136,126,112,100,44,21,999,3795,2223,1793,2516,2621,2425,2218,1111,277,18993
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7
124011452,113,102,84,96,128,120,130,78,26,888,1730,1187,1225,1517,1938,2094,2224,1070,354,13348
124011453,130,87,54,97,101,88,67,30,9,659,2043,1294,1140,1460,1674,1750,1369,575,135,11445
124011454,260,121,107,163,163,147,95,112,139,1296,4174,2448,2018,2757,3076,2905,2591,1360,636,21964
124011455,96,57,42,48,76,58,55,38,25,493,1075,537,471,692,821,946,1090,568,229,6428
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
124031457,339,179,196,191,170,127,85,57,18,1364,3402,1957,2414,2264,1819,1777,1606,591,166,16004
124031459,192,122,108,144,120,94,90,63,21,961,2670,1711,1496,1878,1871,1596,1548,858,283,13914
124031460,278,186,126,162,169,133,68,26,9,1146,4661,3146,2576,3011,3147,2392,1433,513,126,21002
124031461,255,162,213,179,138,109,95,88,57,1304,3410,2153,2410,2528,1995,1850,1825,908,255,17326
124031462,529,336,431,325,313,183,136,80,37,2358,5557,3167,4169,4007,2949,2073,1550,846,304,24625
124031463,158,105,98,100,104,85,47,30,5,748,2822,1610,1484,1813,1573,1305,886,436,107,12040
124031464,359,264,333,241,213,169,164,185,217,2148,2677,2448,3558,2443,2020,1755,1474,1030,563,17966
124031465,77,77,50,55,64,54,19,14,6,418,1333,824,856,776,836,738,439,177,50,6025
124031707,358,175,203,182,151,123,79,41,12,1314,3898,2289,2550,2324,2158,2011,1213,468,118,17029
124031708,256,104,147,136,66,43,33,27,3,807,3800,1513,2601,2547,1339,743,529,254,53,13388
124041466,227,174,190,142,129,107,104,113,110,1297,2588,1764,2365,1745,1827,1599,1563,1213,593,15239
124041467,297,177,190,176,157,168,84,45,18,1320,3106,2017,2476,1870,1865,1956,1185,601,182,15264
124041468,126,219,446,418,245,124,89,32,3,1700,1200,1072,1115,1096,1075,954,652,281,54,7504
124051469,93,78,81,49,72,50,20,11,0,462,1215,951,917,831,866,1015,506,142,42,6486
124051470,353,212,244,200,182,155,105,33,15,1496,4167,2498,2857,2769,2400,2712,1850,554,136,19942
