SA2_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
115011290,269,49,78,59,64,14,5,4,949,0,0,0,0,0,0,0,0,0,0,0,266,257,313,62,97,73,73,13,10,13,1180,254,98,59,9,4,5,6,6,0,5,451,692,736,519,115,87,108,88,36,21,14,2415,16,39,51,6,9,3,4,0,0,0,133,4,0,0,0,0,0,0,0,0,0,0,706,771,568,119,95,113,99,34,21,14,2551,0,0,0,0,0,0,0,0,0,0,0,961,874,628,132,100,123,102,39,19,26,3000,362,46,29,6,5,3,0,0,0,4,453,685,256,119,6,9,4,7,3,6,3,1099,55,40,39,6,5,4,8,0,0,3,155,0,0,0,0,0,0,0,0,0,0,0,744,295,151,13,15,12,15,10,5,7,1258,0,0,0,0,0,0,0,0,0,0,0,1106,345,181,18,21,12,17,14,5,8,1711,350,7,0,0,0,0,0,0,0,3,359,584,39,13,0
115011291,158,43,36,38,40,25,13,10,719,0,0,0,0,0,0,0,0,0,4,4,283,194,191,59,48,42,52,34,11,17,930,196,48,50,14,3,10,6,6,6,4,345,624,552,318,46,61,50,43,25,6,9,1732,10,27,25,0,9,0,13,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,631,579,338,47,64,54,48,25,6,12,1815,0,0,0,0,0,0,0,0,0,0,0,835,632,390,57,72,58,56,31,9,21,2160,277,52,15,7,5,0,4,3,0,7,380,818,196,68,8,10,7,7,4,5,10,1124,26,30,6,4,4,0,3,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,847,222,70,12,12,9,9,3,5,14,1206,0,0,0,0,0,0,0,0,0,6,3,1130,275,90,18,16,11,10,11,0,23,1590,396,11,8,0,0,0,0,0,0,3,424,926,40,10,0
115011294,3,3,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,43,19,11,3,0,0,0,0,0,0,76,58,12,12,0,0,0,0,0,0,3,88,35,36,21,8,3,9,10,0,0,0,115,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,39,18,8,8,9,10,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,93,52,32,8,9,9,6,0,0,0,204,135,15,16,0,0,0,0,3,0,0,166,77,22,11,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,83,22,11,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,218,36,20,0,0,0,0,3,0,0,286,177,8,3,0,0,0,0,0,0,0,187,105,8,0,0
115011296,58,10,4,6,6,3,0,0,284,0,0,0,0,0,0,0,0,0,3,3,167,99,72,19,6,10,6,8,5,6,393,110,36,20,3,0,3,0,0,0,0,174,383,183,77,6,21,16,6,9,3,3,714,6,16,6,4,0,3,6,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,393,204,82,11,25,21,15,11,3,0,767,0,0,0,0,0,0,0,0,0,0,0,506,238,105,14,25,21,15,10,3,7,939,183,46,17,7,5,3,0,0,0,0,250,482,82,38,0,4,3,4,6,0,7,625,23,8,11,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,507,87,47,0,8,3,4,4,0,7,672,0,0,0,0,0,0,0,0,0,0,0,692,130,66,8,9,7,4,4,0,8,927,291,28,6,0,0,0,0,0,0,0,321,652,28,7,0
115011553,53,15,7,14,18,0,4,0,242,0,0,0,0,0,0,0,0,0,0,0,94,76,69,20,16,18,18,4,4,3,312,87,19,31,8,3,5,5,4,3,0,166,256,200,131,34,28,31,32,8,5,0,720,13,19,14,3,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,266,219,143,33,30,32,32,8,5,3,767,0,0,0,0,0,0,0,0,0,0,0,360,237,173,41,38,36,39,11,9,5,932,110,26,12,3,0,0,0,0,0,0,152,236,98,51,5,15,12,6,0,0,3,429,20,18,17,4,0,0,0,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,251,118,67,8,14,10,5,3,0,6,486,0,0,0,0,0,0,0,0,0,0,0,361,145,80,11,14,10,8,3,0,6,641,120,9,4,0,0,0,0,0,0,3,136,192,15,4,0
115011554,17,3,5,0,3,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,62,55,20,10,5,8,3,0,0,0,155,31,6,7,5,0,0,0,4,0,0,54,140,95,52,16,11,9,7,4,0,3,336,0,5,3,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,142,106,50,17,11,7,5,3,0,0,354,0,0,0,0,0,0,0,0,0,0,0,172,113,59,22,11,8,5,8,0,4,408,72,18,16,0,0,4,0,0,0,0,104,174,65,22,7,0,0,0,5,0,0,273,15,7,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,193,70,25,5,3,0,0,5,0,0,305,0,0,0,0,0,0,0,0,0,0,0,261,81,41,5,3,3,6,5,0,0,409,102,13,5,0,0,0,0,0,0,0,120,256,18,8,0
115011555,52,15,11,12,14,6,0,7,245,0,0,0,0,0,0,0,0,0,0,0,102,88,53,12,12,14,23,6,0,7,324,87,23,28,3,0,0,9,4,0,7,165,330,226,114,36,24,18,18,16,13,7,801,10,20,19,0,6,5,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,336,240,130,36,30,29,27,14,13,7,866,0,0,0,0,0,0,0,0,0,0,0,425,273,156,44,28,31,32,17,13,16,1026,206,33,15,3,4,0,6,0,0,0,271,410,137,44,13,5,10,5,4,4,3,636,25,28,13,3,3,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,434,165,58,19,12,13,4,0,4,5,716,0,0,0,0,0,0,0,0,0,0,0,641,197,81,21,13,14,10,5,3,8,986,282,21,0,0,0,0,0,0,0,4,313,396,26,4,0
115011556,97,34,38,34,20,8,5,6,395,0,0,0,0,0,0,0,0,0,0,0,115,106,120,31,42,38,27,12,8,8,505,94,22,26,3,7,7,14,0,0,4,177,266,269,161,51,52,41,55,17,12,6,928,7,23,18,3,6,5,3,6,0,0,70,0,0,0,0,0,0,0,0,0,0,0,276,289,178,53,55,47,62,22,12,6,1001,0,0,0,0,0,0,0,0,0,0,0,368,315,199,59,59,50,70,22,12,13,1171,139,30,7,0,4,0,0,0,0,3,188,279,125,51,10,11,12,6,7,4,5,510,17,21,14,5,0,7,0,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,299,148,68,14,11,19,5,5,4,4,586,0,0,0,0,0,0,0,0,0,0,0,440,180,73,14,10,19,9,10,5,7,773,174,7,4,0,0,0,0,0,0,0,185,289,25,4,0
115011557,23,12,4,6,8,6,0,0,155,0,0,0,0,0,0,0,0,0,0,0,78,53,42,12,4,3,9,5,0,0,205,52,20,8,0,3,0,0,4,0,3,86,174,119,46,14,11,8,6,5,0,0,380,3,4,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,172,130,47,16,11,8,6,5,4,0,393,0,0,0,0,0,0,0,0,0,0,0,221,144,55,16,16,5,6,7,4,6,479,92,19,9,0,0,0,3,0,0,0,123,242,61,25,0,3,3,0,0,0,0,338,14,5,3,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,259,71,24,3,10,3,0,0,0,7,369,0,0,0,0,0,0,0,0,0,0,0,350,84,31,3,10,3,4,0,0,7,488,102,5,0,0,0,0,0,0,0,0,112,279,11,5,5
115011558,108,16,12,11,15,6,0,0,522,0,0,0,0,0,0,0,0,0,0,0,273,171,125,17,21,14,15,0,3,3,654,151,47,36,9,7,9,11,7,0,0,279,581,501,256,68,80,65,38,18,12,5,1629,13,17,25,0,3,6,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,592,514,284,68,80,72,43,18,13,7,1690,0,0,0,0,0,0,0,0,0,0,4,749,562,314,78,93,82,59,27,13,8,1970,320,85,36,9,10,9,7,3,0,10,481,785,295,155,29,21,19,28,3,4,3,1341,58,35,18,3,6,0,8,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,845,329,167,33,19,17,31,3,4,10,1467,0,0,0,0,0,0,0,0,0,0,0,1163,418,207,42,34,31,38,11,4,17,1953,415,46,6,6,4,0,0,0,0,8,485,887,69,26,6
115011621,117,26,28,21,17,7,0,4,482,0,0,0,0,0,0,0,0,0,0,0,240,141,137,31,34,23,20,9,0,0,640,176,52,53,9,10,14,9,0,4,0,328,442,369,233,53,38,33,18,15,0,8,1200,6,17,19,8,0,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,450,390,248,63,35,38,16,15,0,4,1259,0,0,0,0,0,0,0,0,0,0,0,620,440,303,67,47,51,24,15,3,13,1592,279,65,32,5,9,7,0,5,0,8,406,544,170,58,13,8,12,6,3,0,4,819,37,26,13,3,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,583,201,70,17,14,12,6,0,0,4,902,0,0,0,0,0,0,0,0,0,3,0,866,268,104,15,17,23,8,4,0,7,1314,332,44,12,0,0,4,0,0,0,3,400,565,45,16,0
115011622,142,30,49,36,35,12,3,11,629,0,0,0,0,0,0,0,0,0,0,0,228,179,175,30,58,52,36,15,9,9,796,131,30,32,8,9,8,12,8,0,0,243,420,342,228,60,55,57,28,8,7,10,1224,6,16,13,3,3,3,4,0,0,0,54,3,0,0,0,0,0,0,0,0,0,3,430,362,244,65,64,57,31,8,7,10,1278,0,0,0,0,0,0,0,0,0,0,0,560,391,279,73,70,67,43,16,10,11,1518,110,31,8,6,3,6,0,3,0,0,166,501,153,54,10,6,4,0,4,0,5,736,20,14,9,0,4,0,3,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,523,166,59,14,8,4,3,7,0,5,795,0,0,0,0,0,0,0,0,0,0,0,633,197,71,15,12,11,3,4,3,5,958,112,14,4,0,0,0,0,0,0,0,136,383,49,11,3
115021297,36,12,10,12,17,4,0,4,206,0,0,0,0,0,0,0,0,0,0,0,115,76,56,12,13,8,21,4,0,7,321,139,46,21,4,0,4,4,0,3,5,225,205,128,51,14,8,6,7,4,3,6,427,6,9,7,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,211,131,63,14,13,7,11,4,5,6,458,0,0,0,0,0,0,0,0,0,0,0,354,182,81,18,17,14,9,0,7,14,685,365,61,28,4,5,4,0,0,0,7,478,371,97,47,9,3,4,8,0,0,3,543,15,6,11,4,3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,387,103,57,14,5,4,9,0,0,8,591,0,0,0,0,0,0,0,0,0,0,0,754,170,84,13,14,6,7,0,0,16,1066,535,20,10,0,4,0,0,3,0,9,584,405,21,9,0
115021298,8,5,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,23,15,13,5,3,6,4,0,0,0,61,36,8,10,3,0,0,0,0,0,4,60,16,13,14,4,0,0,0,0,0,0,48,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,13,19,4,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,56,20,26,6,0,0,0,0,0,4,113,81,24,0,0,0,0,0,0,0,0,115,28,6,3,3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,3,3,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,112,27,6,9,0,0,0,0,0,6,159,158,11,3,0,0,0,0,0,0,4,180,54,4,0,0
115031299,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,17,16,5,0,0,0,0,0,0,0,0,26,4,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,32,50,7,0,0,0,0,0,0,0,6,63,4,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0,0,4,0,0,0,6,74,89,0,0,0,0,0,0,0,0,6,93,6,0,0,0
115031300,12,9,0,4,8,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,59,43,34,11,0,5,12,8,0,4,183,126,34,28,0,3,0,0,0,0,0,196,39,18,8,3,0,0,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,8,3,0,0,3,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,162,60,35,4,5,0,3,0,0,0,275,298,35,11,3,4,0,5,0,0,10,359,74,15,0,0,0,0,0,0,0,0,89,8,5,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,80,22,5,4,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,372,52,13,3,4,5,5,0,0,8,469,457,20,3,0,0,0,0,0,0,4,488,105,3,0,0
115041301,11,0,0,4,9,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,36,20,22,4,6,8,9,0,0,0,89,57,13,14,3,0,3,0,0,0,0,95,40,19,4,3,5,4,0,0,0,0,73,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,19,11,3,5,4,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,96,34,21,3,4,7,0,0,0,3,169,129,10,4,0,0,0,0,0,0,0,145,49,9,3,0,0,0,0,0,0,0,63,13,0,0,0,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,62,9,8,0,0,5,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,192,17,9,0,3,5,0,0,0,0,234,184,6,4,0,0,0,0,0,0,10,203,101,6,0,0
115041623,207,43,46,40,18,3,0,4,607,0,0,0,0,0,0,0,0,0,0,0,173,192,237,48,46,46,18,5,5,5,771,104,64,36,7,11,4,0,0,0,4,229,266,493,363,47,59,23,10,8,0,0,1265,0,13,8,0,6,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,269,509,369,49,60,25,10,8,0,0,1297,0,0,0,0,0,0,0,0,0,0,0,372,570,409,53,71,29,13,3,0,4,1524,83,36,27,0,0,0,5,0,0,0,154,188,132,48,4,0,0,3,0,0,0,376,4,14,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,194,145,47,8,0,0,3,3,0,0,405,0,0,0,0,0,0,0,0,0,0,0,275,184,72,8,3,3,3,3,0,0,557,75,12,4,0,0,0,0,0,0,0,99,187,18,10,0
115041624,227,53,59,35,36,17,8,10,849,0,0,0,0,0,0,0,0,0,0,3,293,266,264,67,71,44,41,15,8,16,1097,236,74,63,16,15,9,4,6,4,7,440,517,664,457,112,95,64,50,30,13,7,2007,5,23,25,5,3,7,5,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,522,685,481,121,100,60,54,31,13,7,2080,0,0,0,0,0,0,0,0,0,0,0,764,759,546,133,113,73,60,40,13,11,2520,203,56,48,5,12,10,3,0,0,4,324,398,219,127,11,17,13,9,8,0,5,800,32,8,13,3,0,0,4,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,426,236,138,18,18,12,11,16,0,9,875,0,0,0,0,0,0,0,0,0,0,0,634,284,179,23,30,21,15,15,0,8,1200,176,20,3,3,0,0,0,0,0,0,204,290,46,13,5
115041625,121,21,25,40,20,3,0,9,501,0,0,0,0,0,0,0,0,0,0,0,237,162,150,32,33,42,27,9,0,8,685,181,68,53,7,24,3,15,5,5,8,366,397,399,264,67,54,58,30,7,6,7,1285,3,13,15,5,7,0,5,0,3,0,51,0,0,0,0,0,0,0,0,0,0,0,403,409,278,69,61,56,33,8,7,7,1337,0,0,0,0,0,0,0,0,0,0,4,582,484,332,79,78,63,50,14,8,11,1707,356,62,51,10,5,5,6,0,0,4,505,557,194,71,18,15,5,0,0,0,4,866,38,13,13,0,3,0,3,5,4,0,73,0,0,0,0,0,0,0,0,0,0,0,595,205,77,18,21,9,6,5,5,4,945,0,0,0,0,0,0,0,0,0,0,0,952,271,132,24,24,15,8,5,5,13,1445,310,27,14,0,0,0,0,0,3,4,351,548,47,24,4
116011303,543,192,224,291,387,71,19,25,2220,0,0,0,0,0,0,0,0,0,3,5,241,336,586,202,245,313,401,68,19,32,2440,106,43,19,5,8,4,5,0,0,4,201,301,630,368,80,80,84,86,12,9,14,1660,4,39,30,8,8,15,9,6,0,7,133,0,0,0,0,0,0,0,0,0,0,0,308,664,404,85,88,97,97,16,8,19,1790,0,0,0,0,0,0,0,0,0,0,0,416,710,424,94,98,107,106,12,13,27,1996,109,25,4,0,0,0,0,0,0,5,149,302,178,75,12,14,9,11,3,5,9,610,39,45,22,8,4,6,8,9,6,6,150,0,0,0,0,0,0,0,0,0,0,0,342,218,95,28,22,10,17,11,5,13,761,0,0,0,0,0,0,0,0,0,0,4,452,248,97,24,21,10,22,11,5,20,910,149,9,4,0,0,0,0,0,0,8,175,343,47,7,0
116011304,484,142,177,251,239,47,6,30,1848,0,0,0,0,0,0,0,0,0,6,9,294,312,513,150,185,260,249,52,6,42,2065,166,46,37,0,5,3,0,0,0,6,274,364,631,389,95,77,80,55,10,4,15,1716,14,35,29,8,7,5,17,4,0,0,121,6,0,0,3,0,0,0,0,0,0,4,379,663,420,109,84,83,65,13,3,16,1833,0,0,0,0,0,0,0,0,0,0,4,551,715,461,111,91,90,65,13,3,25,2121,175,23,15,0,0,0,0,0,0,6,223,410,253,78,16,15,4,16,3,0,10,811,44,37,19,4,12,6,12,3,0,3,141,0,0,0,0,0,0,0,0,0,0,0,459,292,95,26,24,15,22,5,0,13,958,3,0,0,0,0,0,0,0,0,0,4,641,318,113,25,24,15,22,5,0,19,1181,207,11,9,0,0,0,0,0,0,7,233,509,59,22,5
116011306,365,117,96,130,168,36,9,17,1487,0,0,0,0,0,0,0,0,0,0,5,440,286,394,124,99,148,180,44,9,34,1765,216,50,25,9,6,5,3,0,0,6,323,653,812,325,60,51,53,52,15,3,26,2059,14,33,31,3,8,8,0,0,0,4,98,0,0,0,0,0,0,0,0,0,0,0,668,843,355,68,54,55,58,15,8,28,2161,0,0,0,0,0,0,0,0,0,0,4,884,898,379,76,63,61,62,16,4,39,2486,259,28,4,3,0,4,0,0,0,3,314,1005,335,138,15,9,19,11,3,3,17,1561,51,33,15,3,9,6,11,5,0,0,135,0,0,0,0,0,0,0,0,0,0,0,1060,370,156,21,17,26,22,8,3,17,1694,0,0,0,0,0,0,0,0,0,3,4,1326,397,160,20,19,35,22,8,3,20,2015,294,21,0,0,0,0,0,3,0,8,326,1135,95,36,5
116011307,240,67,65,89,98,21,4,11,900,0,0,0,0,0,0,0,0,0,3,12,242,210,286,74,81,98,113,24,4,25,1155,215,69,43,7,0,7,3,3,0,5,355,333,470,313,58,58,46,39,11,5,6,1337,15,22,28,4,4,5,6,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,352,491,336,62,58,52,45,11,5,6,1419,0,0,0,0,0,0,0,0,0,0,0,559,564,381,72,67,57,49,12,5,12,1777,304,46,18,3,0,4,0,0,0,9,390,444,156,86,12,11,8,13,0,0,12,746,43,22,11,4,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,489,179,102,13,11,8,9,4,0,11,827,0,0,0,0,0,0,0,0,0,0,3,789,225,119,18,10,11,14,4,0,24,1221,391,15,7,0,0,0,0,0,0,3,420,568,46,24,0
116011560,228,57,92,96,66,10,5,15,836,0,0,0,0,0,0,0,0,0,0,0,172,150,245,67,95,103,66,12,5,17,943,95,39,13,0,7,3,0,0,0,9,168,279,476,189,51,35,34,28,6,0,10,1110,5,18,15,7,7,6,7,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,282,501,198,61,43,48,32,12,0,7,1192,0,0,0,0,0,0,0,0,0,0,0,377,541,213,63,50,47,36,11,0,18,1358,125,8,6,0,3,0,0,0,0,3,154,375,169,42,6,3,4,12,0,0,5,616,30,15,23,7,13,8,4,6,0,0,114,0,0,0,0,0,0,0,0,0,0,3,414,191,67,14,17,15,14,5,0,4,738,0,0,0,0,0,0,0,0,0,0,0,543,195,69,17,19,21,12,5,0,11,889,151,0,0,0,0,0,0,0,0,0,159,468,36,13,0
116011561,364,111,146,188,176,39,8,30,1462,0,0,0,0,0,0,0,0,0,3,3,251,246,408,126,150,203,184,41,8,31,1648,132,27,17,3,3,3,5,0,0,7,196,301,558,270,60,50,37,37,9,3,12,1327,15,30,26,9,18,11,7,0,0,0,118,0,0,4,0,0,0,0,0,0,0,0,315,594,297,64,73,47,35,13,0,9,1454,0,0,0,0,0,0,0,0,0,0,6,445,620,318,68,82,51,41,13,0,19,1657,135,36,20,0,0,3,0,0,0,5,194,459,167,69,16,18,9,0,0,0,7,740,50,49,23,11,20,11,3,7,0,11,178,0,0,0,0,0,0,0,0,0,0,0,508,208,92,28,33,17,5,7,0,15,916,0,0,0,0,0,0,0,0,0,0,4,636,243,106,29,33,22,8,4,0,21,1112,185,11,5,0,0,0,0,0,0,8,211,508,55,25,4
