POA_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
POA2722,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,75,7,6,0,3,0,0,0,0,0,90,14,3,10,4,5,3,0,0,0,4,48,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,3,10,4,5,7,3,3,0,4,52,0,0,0,0,0,0,0,0,0,0,0,83,5,17,3,3,7,3,5,0,8,141
POA2725,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,25
POA2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
POA2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
POA2729,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,55,3,0,0,0,0,0,0,0,4,64,4,0,6,0,3,0,0,0,0,4,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,3,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,60,3,6,0,3,0,0,0,0,8,80
POA2730,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,71,9,8,3,0,0,0,4,0,8,93,33,3,9,3,3,5,9,3,0,3,72,4,0,3,0,0,0,9,8,3,4,42,7,0,0,0,0,0,0,0,0,0,7,40,4,16,3,3,9,21,10,8,12,115,0,0,0,0,0,0,0,0,0,0,0,107,11,21,4,3,9,21,19,8,15,208
POA2731,0,0,0,0,0,73,4,0,0,0,0,0,0,0,8,86,9,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,14,277,26,26,6,14,3,0,10,3,26,392,29,4,27,5,10,8,3,8,3,3,107,0,0,5,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,28,4,34,11,10,8,3,17,7,5,121,0,0,0,0,0,0,0,0,0,0,0,307,32,58,11,24,10,5,23,3,34,508
POA2732,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,52,3,8,3,0,0,0,0,0,6,72,9,0,7,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,64,5,13,3,3,3,0,0,0,8,92
POA2733,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,17,0,0,3,10,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,13,0,7,13,0,0,3,0,0,0,32
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,19
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,6,24
POA2736,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,15,13,0,4,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,3,0,0,5,0,3,32,0,0,0,0,0,0,0,0,0,0,0,24,0,9,0,3,0,0,5,0,4,43
POA2737,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,0,3,0,0,3,21,18,3,4,0,5,0,3,4,0,5,38,8,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0,5,3,3,4,0,5,51,0,0,0,0,0,0,0,0,0,0,0,36,4,11,0,5,3,5,4,0,3,76
POA2738,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,39,7,7,0,0,0,0,0,0,0,59,12,5,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,51,9,6,0,0,0,4,0,0,0,71
POA2739,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,45,0,9,0,0,0,0,0,0,3,64,22,0,9,0,0,0,0,0,0,3,29,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,26,3,9,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,71,4,21,0,0,3,0,0,0,5,104
POA2745,0,0,0,0,0,287,9,3,0,0,0,0,0,3,6,313,30,0,0,0,0,0,0,0,0,3,36,16,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,5,63,2087,205,171,37,38,35,25,14,4,69,2690,1500,374,380,58,56,53,48,38,20,55,2592,121,25,18,11,8,7,12,11,9,14,235,11,4,3,0,0,0,0,0,0,0,16,1630,406,400,65,65,65,58,52,32,73,2845,4,0,0,0,0,0,0,0,0,0,3,3722,612,573,102,105,101,85,68,39,138,5540
POA2747,0,0,0,0,3,440,17,4,3,5,0,0,0,3,15,486,83,0,0,0,0,0,0,0,0,15,97,43,0,0,0,0,0,0,0,0,4,46,19,0,0,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,62,0,3,0,0,0,0,0,0,5,72,3,0,0,0,0,0,0,0,0,0,0,148,3,3,0,0,0,0,0,0,21,171,2808,319,265,61,77,48,46,41,35,132,3821,1930,736,1363,206,228,277,187,148,92,105,5273,239,55,89,6,33,21,43,39,40,50,619,22,8,14,5,0,3,0,0,0,0,54,2197,798,1467,218,261,300,239,184,133,156,5945,10,7,0,0,0,0,0,0,0,6,20,5010,1120,1730,277,334,352,283,226,165,294,9788
POA2748,0,0,0,0,0,60,3,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,158,4,4,0,0,0,0,0,0,6,175,204,9,6,0,0,0,0,0,0,0,230,19,3,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,4,222,11,7,0,0,0,0,0,0,8,258,0,0,0,0,0,0,0,0,0,0,0,381,18,11,5,0,0,0,0,0,10,434
POA2749,0,0,0,0,3,176,0,3,0,0,0,0,0,0,4,188,15,0,0,0,0,0,0,0,0,0,15,12,0,3,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,38,1198,108,92,25,33,18,15,5,0,38,1533,541,112,136,16,16,23,11,7,5,12,879,74,0,10,0,6,4,0,3,9,6,113,4,0,0,0,0,0,0,0,0,0,3,617,112,146,18,17,25,10,13,18,21,997,3,0,0,0,0,0,0,0,0,3,10,1817,223,235,37,53,41,23,16,16,60,2536
POA2750,0,0,0,3,10,720,14,4,0,3,0,0,0,0,48,797,161,0,0,0,0,0,0,0,0,16,176,60,3,0,0,0,0,0,0,0,6,74,39,0,0,0,0,0,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,3,102,3,0,0,0,0,0,0,0,17,117,0,0,0,0,0,0,0,0,0,0,0,256,3,0,0,0,0,0,0,0,36,298,3823,300,296,40,65,49,56,53,22,144,4840,1425,384,580,98,142,108,95,82,56,92,3065,195,58,76,19,13,18,26,27,18,47,489,21,0,9,0,0,0,0,0,0,3,34,1635,441,667,113,158,128,119,111,68,148,3583,7,0,0,0,0,0,0,0,0,65,70,5467,740,961,153,217,172,174,161,90,354,8496
POA2752,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,319,16,12,10,3,4,0,0,0,18,380,123,9,3,0,3,0,0,3,0,9,147,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,132,9,3,0,3,0,0,3,0,9,156,0,0,0,0,0,0,0,0,0,0,0,452,26,19,10,3,4,0,3,3,21,536
POA2753,0,0,0,9,9,225,0,3,0,0,0,0,0,0,23,251,57,0,0,0,0,0,0,0,0,9,64,25,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,3,6,87,0,0,0,0,0,0,0,0,12,101,1178,125,98,12,29,13,27,23,9,63,1560,454,65,83,19,20,16,19,28,11,16,725,69,5,8,0,0,5,0,7,0,5,108,3,0,0,0,0,0,0,0,0,3,6,528,69,89,20,20,24,19,34,11,23,847,5,0,0,0,0,0,0,0,0,15,22,1706,191,187,29,50,34,47,56,22,102,2428
POA2754,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,92,23,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,32,411,37,29,5,9,5,7,3,0,15,529,96,11,13,3,0,3,7,0,0,3,140,14,0,7,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,116,15,23,3,0,3,7,0,0,10,171,0,0,0,0,0,0,0,0,0,0,0,527,49,48,9,15,10,12,3,0,24,704
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,16
POA2756,0,0,0,0,0,278,4,0,3,0,0,0,0,0,11,293,51,0,0,0,0,0,0,0,0,0,52,16,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,3,0,3,81,2099,165,155,25,47,17,18,26,22,78,2644,631,83,99,23,22,20,14,25,6,19,934,90,12,14,3,0,7,5,14,4,12,158,9,0,0,0,0,0,0,0,0,0,4,722,97,113,24,26,22,18,34,10,34,1105,3,0,0,0,0,0,0,0,0,4,4,2826,258,268,50,72,37,32,56,33,110,3752
POA2757,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6,0,0,0,0,0,0,0,4,78,34,5,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,97,13,0,0,0,0,0,0,0,3,118
POA2758,0,0,0,0,3,97,0,0,0,0,0,0,0,0,3,101,24,5,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,37,671,72,46,4,0,5,0,3,0,19,821,153,19,8,0,6,3,3,0,0,3,194,17,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,3,164,19,8,0,6,3,3,0,0,10,210,3,0,0,0,0,0,0,0,0,0,4,842,92,55,5,6,10,3,5,0,27,1038
POA2759,0,0,0,0,0,246,10,0,0,3,0,3,0,0,3,264,19,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,54,2022,236,167,23,30,13,21,21,13,76,2624,2183,491,418,76,58,80,76,35,22,76,3513,255,45,57,7,11,21,21,11,20,14,462,14,3,3,0,0,4,0,0,0,3,27,2453,538,482,87,68,98,96,41,44,92,4004,5,0,0,0,0,0,0,0,0,4,5,4479,777,651,108,101,118,117,61,58,171,6628
POA2760,0,0,0,0,3,536,12,12,0,5,3,0,0,0,21,594,55,0,0,0,0,0,0,0,0,11,66,58,0,0,0,0,0,0,0,0,9,62,48,0,0,0,0,0,0,0,0,9,51,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,14,113,0,0,0,0,0,0,0,0,0,0,0,153,0,3,0,0,0,0,0,0,22,178,2063,342,342,70,75,69,49,57,30,121,3222,2438,1026,1563,248,238,253,214,189,91,160,6419,330,82,106,19,31,39,43,34,23,53,764,29,8,19,3,3,0,0,8,0,4,81,2799,1125,1686,266,270,289,266,227,120,218,7269,7,0,3,0,0,0,0,0,0,9,28,4869,1465,2025,339,348,363,315,285,151,352,10519
POA2761,0,0,0,0,3,268,23,16,3,3,0,3,3,3,22,343,17,0,0,0,0,3,0,0,0,3,23,60,3,0,0,0,0,0,0,0,3,69,68,0,0,0,0,0,0,0,0,15,93,0,0,0,0,0,0,0,0,0,0,0,129,4,0,0,0,0,0,0,0,21,158,0,0,0,0,0,0,0,0,0,0,0,150,3,3,0,0,3,0,0,0,23,180,1666,343,254,53,49,42,39,26,13,76,2563,4814,1687,1708,219,200,194,195,136,93,160,9407,545,120,123,27,33,27,32,38,51,63,1063,49,12,13,3,0,3,3,3,0,5,92,5411,1814,1837,255,237,233,223,179,143,235,10557,7,0,3,0,0,0,3,3,0,11,31,7084,2159,2096,310,280,275,261,208,157,323,13155
POA2762,0,0,0,0,0,49,0,3,0,0,0,0,0,0,4,58,4,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,280,47,49,16,22,6,20,6,7,7,462,262,162,294,40,32,32,32,21,28,15,919,43,10,19,3,0,15,0,10,9,12,117,3,0,0,0,0,0,0,0,0,0,4,308,176,313,50,34,45,34,29,34,24,1038,0,0,0,0,0,0,0,0,0,0,0,591,218,361,61,56,44,54,35,38,28,1497
POA2763,0,0,0,0,0,281,21,24,0,3,4,3,0,5,23,361,30,0,0,0,0,0,0,0,0,9,37,33,0,0,0,0,0,0,0,0,8,34,29,0,0,0,0,0,0,0,0,8,44,0,0,0,0,0,0,0,0,0,0,0,62,0,3,0,0,0,0,0,0,15,80,0,0,0,0,0,0,0,0,0,0,0,91,3,3,0,0,0,0,0,0,19,119,1890,421,266,40,51,61,49,53,24,69,2916,3246,1575,1834,206,238,278,251,212,155,158,8145,345,84,120,19,28,35,39,43,36,69,837,29,6,18,0,0,3,0,0,3,0,65,3619,1668,1970,227,263,312,295,257,191,225,9039,3,0,3,0,0,0,0,0,0,3,11,5511,2093,2234,268,309,373,342,308,221,298,11967
POA2765,0,0,0,0,0,209,0,3,0,0,0,0,0,0,8,224,29,0,0,0,0,0,0,0,0,0,31,22,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,72,893,79,91,10,7,27,4,8,11,40,1174,697,171,207,25,25,39,25,28,16,27,1255,118,15,13,5,6,7,12,0,4,13,186,7,0,0,0,0,0,3,0,4,0,21,827,187,225,31,34,49,34,26,16,36,1458,0,0,0,0,0,0,0,0,0,251,251,1714,262,320,38,39,73,43,34,31,329,2882
