POA_CODE_2016,A0_14_SEO_B00,A0_14_SEO_00_05,A0_14_SEO_06_10,A0_14_SEO_11,A0_14_SEO_12,A0_14_SEO_13,A0_14_SEO_14,A0_14_SEO_15,A0_14_SEO_16,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_SOLSE_VWW_B00,A0_14_SOLSE_VWW_00_05,A0_14_SOLSE_VWW_06_10,A0_14_SOLSE_VWW_11,A0_14_SOLSE_VWW_12,A0_14_SOLSE_VWW_13,A0_14_SOLSE_VWW_14,A0_14_SOLSE_VWW_15,A0_14_SOLSE_VWW_16,A0_14_SOLSE_VWW_YNS,A0_14_SOLSE_VWW_T,A0_14_SOLSE_NWNAA_B00,A0_14_SOLSE_NWNAA_00_05,A0_14_SOLSE_NWNAA_06_10,A0_14_SOLSE_NWNAA_11,A0_14_SOLSE_NWNAA_12,A0_14_SOLSE_NWNAA_13,A0_14_SOLSE_NWNAA_14,A0_14_SOLSE_NWNAA_15,A0_14_SOLSE_NWNAA_16,A0_14_SOLSE_NWNAA_YNS,A0_14_SOLSE_NWNAA_T,A0_14_SOLSE_PinE_NS_B00,A0_14_SOLSE_PinE_NS_00_05,A0_14_SOLSE_PinE_NS_06_10,A0_14_SOLSE_PinE_NS_11,A0_14_SOLSE_PinE_NS_12,A0_14_SOLSE_PinE_NS_13,A0_14_SOLSE_PinE_NS_14,A0_14_SOLSE_PinE_NS_15,A0_14_SOLSE_PinE_NS_16,A0_14_SOLSE_PinE_NS_YNS,A0_14_SOLSE_PinE_NS_T,A0_14_SOLSE_T_B00,A0_14_SOLSE_T_00_05,A0_14_SOLSE_T_06_10,A0_14_SOLSE_T_11,A0_14_SOLSE_T_12,A0_14_SOLSE_T_13,A0_14_SOLSE_T_14,A0_14_SOLSE_T_15,A0_14_SOLSE_T_16,A0_14_SOLSE_T_YNS,A0_14_SOLSE_T_T,A0_14_L_PinE_NS_B00,A0_14_L_PinE_NS_00_05,A0_14_L_PinE_NS_06_10,A0_14_L_PinE_NS_11,A0_14_L_PinE_NS_12,A0_14_L_PinE_NS_13,A0_14_L_PinE_NS_14,A0_14_L_PinE_NS_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B00,A0_14_T_00_05,A0_14_T_06_10,A0_14_T_11,A0_14_T_12,A0_14_T_13,A0_14_T_14,A0_14_T_15,A0_14_T_16,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B00,A15_24_SEO_00_05,A15_24_SEO_06_10,A15_24_SEO_11,A15_24_SEO_12,A15_24_SEO_13,A15_24_SEO_14,A15_24_SEO_15,A15_24_SEO_16,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_SOLSE_VWW_B00,A15_24_SOLSE_VWW_00_05,A15_24_SOLSE_VWW_06_10,A15_24_SOLSE_VWW_11,A15_24_SOLSE_VWW_12,A15_24_SOLSE_VWW_13,A15_24_SOLSE_VWW_14,A15_24_SOLSE_VWW_15,A15_24_SOLSE_VWW_16,A15_24_SOLSE_VWW_YNS,A15_24_SOLSE_VWW_T,A15_24_SOLSE_NWNAA_B00,A15_24_SOLSE_NWNAA_00_05,A15_24_SOLSE_NWNAA_06_10,A15_24_SOLSE_NWNAA_11,A15_24_SOLSE_NWNAA_12,A15_24_SOLSE_NWNAA_13,A15_24_SOLSE_NWNAA_14,A15_24_SOLSE_NWNAA_15,A15_24_SOLSE_NWNAA_16,A15_24_SOLSE_NWNAA_YNS,A15_24_SOLSE_NWNAA_T,A15_24_SOLSE_PinE_NS_B00,A15_24_SOLSE_PinE_NS_00_05,A15_24_SOLSE_PinE_NS_06_10,A15_24_SOLSE_PinE_NS_11,A15_24_SOLSE_PinE_NS_12,A15_24_SOLSE_PinE_NS_13,A15_24_SOLSE_PinE_NS_14,A15_24_SOLSE_PinE_NS_15,A15_24_SOLSE_PinE_NS_16,A15_24_SOLSE_PinE_NS_YNS,A15_24_SOLSE_PinE_NS_T,A15_24_SOLSE_T_B00,A15_24_SOLSE_T_00_05,A15_24_SOLSE_T_06_10,A15_24_SOLSE_T_11,A15_24_SOLSE_T_12,A15_24_SOLSE_T_13,A15_24_SOLSE_T_14,A15_24_SOLSE_T_15,A15_24_SOLSE_T_16,A15_24_SOLSE_T_YNS,A15_24_SOLSE_T_T,A15_24_L_PinE_NS_B00,A15_24_L_PinE_NS_00_05,A15_24_L_PinE_NS_06_10,A15_24_L_PinE_NS_11,A15_24_L_PinE_NS_12,A15_24_L_PinE_NS_13,A15_24_L_PinE_NS_14,A15_24_L_PinE_NS_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B00,A15_24_T_00_05,A15_24_T_06_10,A15_24_T_11,A15_24_T_12,A15_24_T_13,A15_24_T_14,A15_24_T_15,A15_24_T_16,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B00,A25_34_SEO_00_05,A25_34_SEO_06_10,A25_34_SEO_11,A25_34_SEO_12,A25_34_SEO_13,A25_34_SEO_14,A25_34_SEO_15,A25_34_SEO_16,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_SOLSE_VWW_B00,A25_34_SOLSE_VWW_00_05,A25_34_SOLSE_VWW_06_10,A25_34_SOLSE_VWW_11,A25_34_SOLSE_VWW_12,A25_34_SOLSE_VWW_13,A25_34_SOLSE_VWW_14,A25_34_SOLSE_VWW_15,A25_34_SOLSE_VWW_16,A25_34_SOLSE_VWW_YNS,A25_34_SOLSE_VWW_T,A25_34_SOLSE_NWNAA_B00,A25_34_SOLSE_NWNAA_00_05,A25_34_SOLSE_NWNAA_06_10,A25_34_SOLSE_NWNAA_11,A25_34_SOLSE_NWNAA_12,A25_34_SOLSE_NWNAA_13,A25_34_SOLSE_NWNAA_14,A25_34_SOLSE_NWNAA_15,A25_34_SOLSE_NWNAA_16,A25_34_SOLSE_NWNAA_YNS,A25_34_SOLSE_NWNAA_T,A25_34_SOLSE_PinE_NS_B00,A25_34_SOLSE_PinE_NS_00_05,A25_34_SOLSE_PinE_NS_06_10,A25_34_SOLSE_PinE_NS_11,A25_34_SOLSE_PinE_NS_12,A25_34_SOLSE_PinE_NS_13,A25_34_SOLSE_PinE_NS_14,A25_34_SOLSE_PinE_NS_15,A25_34_SOLSE_PinE_NS_16,A25_34_SOLSE_PinE_NS_YNS,A25_34_SOLSE_PinE_NS_T,A25_34_SOLSE_T_B00,A25_34_SOLSE_T_00_05
POA2736,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2737,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2738,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2739,..,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2745,..,8,34,10,7,17,14,3,3,3,102,..,12,51,15,16,7,5,4,0,9,114,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,12,51,15,16,7,5,5,3,9,120,..,0,0,0,0,0,0,0,0,0,0,..,22,88,24,23,27,21,10,3,12,221,44,50,27,8,9,0,3,3,0,0,142,31,70,38,3,6,6,9,8,7,9,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,66,38,3,6,6,7,8,5,9,191,0,0,0,0,0,0,0,0,0,0,0,76,122,59,10,11,15,12,17,5,8,336,148,29,45,10,12,6,3,3,0,8,261,110,71,110,16,14,26,15,13,6,8,392,0,8,3,0,0,0,0,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,112,70
POA2747,..,21,49,17,26,15,20,6,10,11,182,..,13,122,30,44,53,28,19,8,14,340,..,0,0,0,3,0,7,8,11,8,38,..,0,0,0,0,0,0,0,0,0,0,..,13,122,29,47,53,34,30,18,23,371,..,0,0,0,0,0,0,0,0,0,0,..,34,175,52,70,73,57,39,28,30,554,62,79,34,11,13,12,3,3,8,10,233,37,100,142,24,27,29,36,26,34,17,464,0,0,0,0,0,0,3,3,7,0,20,3,0,3,0,0,0,0,0,0,0,9,44,99,143,24,30,31,39,34,37,17,484,0,0,0,0,0,0,0,0,0,0,0,106,177,177,31,37,40,37,34,49,22,723,210,68,65,15,14,6,10,11,11,20,435,196,179,511,88,78,104,79,74,40,20,1376,0,3,24,0,4,3,10,7,6,3,62,5,0,3,0,0,0,0,0,0,0,19,200,183
POA2748,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,7,7,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
POA2749,..,3,18,7,10,8,6,3,0,3,55,..,0,4,4,5,11,0,0,0,3,30,..,0,0,0,0,0,0,0,4,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,4,4,5,9,3,3,3,3,34,..,0,0,0,0,0,0,0,0,0,0,..,8,25,6,15,12,10,10,3,3,89,17,19,17,3,4,3,0,3,0,0,60,3,26,13,0,0,3,3,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,13,0,0,3,3,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,20,47,28,3,4,6,3,0,7,0,123,69,31,17,4,10,0,4,0,0,3,146,46,19,53,8,9,7,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,45,19
POA2750,..,11,47,4,27,19,21,21,4,9,161,..,16,49,21,36,19,14,10,7,9,168,..,0,0,0,0,0,5,3,3,3,20,..,0,0,0,0,0,0,0,0,0,3,..,16,47,21,36,22,17,15,6,10,191,..,0,0,0,0,0,0,0,0,0,0,..,27,94,22,64,42,35,33,17,22,350,55,66,41,9,0,0,10,9,0,7,197,24,49,64,12,12,12,19,23,24,13,241,0,0,0,0,0,0,0,3,3,4,18,0,0,0,0,0,0,0,0,0,0,0,24,53,66,17,12,7,19,26,26,16,254,0,0,0,0,0,0,0,0,0,7,7,77,119,110,24,12,11,23,31,24,26,458,178,50,64,17,20,14,16,10,11,13,392,88,78,204,27,49,44,40,33,17,10,587,0,10,0,0,3,3,6,5,0,5,38,0,0,5,0,0,0,0,0,0,0,6,88,86
POA2752,..,0,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,13,10,0,3,3,0,0,0,0,0,0,20,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
POA2753,..,4,11,0,11,0,12,7,3,3,51,..,3,6,4,4,0,0,0,0,0,20,..,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,3,6,4,4,0,0,3,0,0,22,..,0,0,0,0,0,0,0,0,0,0,..,6,19,4,13,3,12,10,3,5,65,11,28,15,3,4,0,5,0,3,4,68,9,6,11,0,3,3,3,5,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,0,3,3,3,9,3,4,45,0,0,0,0,0,0,0,0,0,0,0,14,38,21,6,6,4,5,7,5,6,109,44,22,27,3,8,9,9,6,3,10,142,13,20,28,12,8,12,15,15,7,3,124,0,0,4,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,13,20
POA2754,..,4,3,0,0,0,0,0,0,0,18,..,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,4,10,0,0,0,0,0,0,0,17,0,9,6,3,4,0,3,0,0,0,18,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,4,0,4,0,0,3,28,18,3,7,0,0,0,0,0,0,0,32,4,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
POA2755,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
POA2756,..,8,24,3,8,5,3,10,3,6,67,..,0,11,0,0,4,7,3,0,0,25,..,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,11,0,0,4,3,7,0,0,31,..,0,0,0,0,0,0,0,0,0,0,..,7,37,5,14,8,8,12,3,6,99,32,25,19,3,5,0,6,0,3,3,97,6,8,11,7,7,3,4,3,0,0,47,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,8,11,7,7,3,4,3,4,0,51,0,0,0,0,0,0,0,0,0,0,0,41,32,30,9,13,0,9,7,3,7,151,87,31,38,8,18,4,6,4,6,0,201,31,20,36,7,8,7,4,7,4,7,122,0,4,3,3,0,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,31,22
POA2757,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2758,..,0,13,0,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,10,0,0,0,0,0,0,0,20,6,9,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,0,0,0,0,0,3,31,18,6,4,0,0,7,0,0,0,0,30,0,0,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2759,..,13,43,6,9,5,0,4,3,9,97,..,23,41,11,12,23,10,3,0,0,117,..,0,0,0,0,0,3,3,7,0,14,..,0,0,0,0,0,0,0,0,0,0,..,23,45,15,12,18,11,5,7,4,136,..,0,0,0,0,0,0,0,0,0,0,..,29,85,16,21,26,15,11,15,9,231,46,80,33,3,4,5,4,3,0,4,189,64,95,65,12,12,12,24,6,7,0,289,0,3,0,0,0,5,0,4,3,3,15,0,0,0,0,0,4,0,0,0,0,6,65,98,60,12,10,19,25,6,6,5,310,0,0,0,0,0,0,0,0,0,0,0,106,177,102,15,17,20,33,13,12,11,502,180,31,35,5,10,3,7,5,3,6,284,149,88,122,35,17,18,15,13,14,14,487,3,0,9,0,4,8,4,0,0,0,36,0,0,3,0,0,0,0,0,0,0,3,157,87
POA2760,..,22,96,28,24,25,16,12,10,14,254,..,21,137,44,33,43,38,32,17,24,380,..,3,0,0,0,0,11,6,9,4,40,..,0,0,3,0,0,0,0,0,0,8,..,22,137,43,32,47,48,40,25,29,423,..,0,3,0,0,0,0,0,0,0,3,..,44,238,71,61,77,62,54,35,43,683,71,107,60,7,10,12,15,15,8,18,323,66,147,195,27,26,46,38,47,14,20,631,0,3,0,0,0,4,0,5,3,3,23,0,0,5,0,0,0,0,3,0,0,7,66,150,200,32,30,47,45,51,17,28,663,0,0,3,0,0,0,0,0,0,0,3,135,255,257,36,47,59,61,72,25,40,986,209,62,77,19,24,23,12,17,7,18,476,260,297,597,92,92,83,82,68,36,31,1626,0,3,17,7,7,3,12,7,4,3,63,0,3,4,0,0,0,0,0,0,0,12,265,298
POA2761,..,39,87,26,21,14,11,9,0,15,231,..,43,170,30,34,37,44,18,16,11,405,..,3,0,0,0,0,8,7,18,4,41,..,0,0,0,0,0,0,0,0,0,0,..,48,173,30,41,35,49,25,31,15,452,..,0,0,0,0,0,3,0,0,0,5,..,85,259,56,62,51,69,41,36,30,691,103,132,53,10,3,6,12,4,4,13,338,167,270,224,35,34,36,34,47,25,28,899,0,5,0,0,0,0,0,8,5,0,27,0,3,4,0,0,0,0,0,0,0,3,167,277,232,36,34,35,34,59,32,28,933,0,0,0,0,0,0,0,0,0,3,3,273,410,282,42,31,45,42,60,35,45,1277,341,49,44,9,8,13,4,3,6,9,490,507,302,518,54,62,82,68,37,28,19,1676,0,5,22,9,8,10,6,8,4,3,65,3,0,3,0,0,3,0,0,0,0,9,511,309
POA2762,..,3,17,5,7,0,10,0,0,0,50,..,3,31,0,5,6,7,3,5,0,66,..,0,0,0,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,3,36,0,5,4,7,4,6,0,75,..,0,0,0,0,0,0,0,0,0,0,..,8,47,7,14,9,16,4,9,0,124,7,11,12,0,5,0,0,0,0,0,35,6,14,18,0,0,3,7,3,9,0,55,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,14,18,3,0,3,7,5,9,0,59,0,0,0,0,0,0,0,0,0,0,0,8,25,25,3,5,9,9,5,8,0,100,51,7,11,6,0,0,4,3,0,5,86,31,47,114,24,19,11,12,10,3,0,267,0,3,3,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,31,45
POA2763,..,21,73,12,24,15,17,24,7,5,201,..,44,166,34,40,54,47,30,23,19,452,..,3,0,0,0,4,11,7,9,3,41,..,0,0,0,0,0,0,0,3,0,7,..,44,169,34,40,54,61,45,34,19,503,..,0,0,0,0,0,0,0,0,0,0,..,64,246,45,69,77,78,63,41,21,705,82,137,47,8,6,7,6,6,3,10,309,79,194,151,16,35,36,51,53,48,16,681,0,0,0,0,0,0,3,4,4,3,15,0,0,0,0,0,0,0,0,0,0,3,80,195,150,19,33,41,54,58,52,18,698,0,0,0,0,0,0,0,0,0,0,0,158,330,199,27,37,50,62,69,51,27,1013,236,74,55,12,12,20,13,11,7,10,430,295,293,671,68,86,96,94,90,48,41,1768,0,5,11,3,3,3,9,8,3,4,55,4,4,0,0,0,0,0,0,0,0,12,296,301
POA2765,..,0,21,4,0,10,0,3,4,3,45,..,4,14,4,7,4,5,5,0,0,46,..,0,0,0,0,0,0,0,0,4,3,..,0,0,0,0,0,0,0,0,0,0,..,4,14,4,8,4,5,5,7,4,54,..,0,0,0,0,0,0,0,0,0,0,..,3,33,8,9,13,5,7,11,3,90,14,25,12,3,0,5,0,0,6,4,69,12,26,27,0,0,5,4,8,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,30,0,0,5,4,6,12,0,96,0,0,0,0,0,0,0,0,0,34,34,21,49,40,0,5,6,3,8,16,38,196,57,9,23,0,5,3,0,0,0,5,109,42,43,74,12,9,17,11,6,0,4,222,0,0,3,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,42,43
POA2766,..,15,33,10,12,10,10,6,0,5,104,..,24,96,19,36,29,28,25,5,7,279,..,0,3,0,3,0,4,0,9,3,23,..,0,0,0,0,0,0,0,0,0,0,..,25,96,20,36,35,32,28,14,13,305,..,0,0,0,0,0,0,0,0,0,3,..,35,133,28,52,44,44,36,14,21,415,42,90,28,0,3,10,3,4,3,5,188,90,156,138,25,34,50,37,31,16,9,575,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,3,0,0,3,88,151,144,25,34,48,39,32,16,7,586,0,0,0,0,0,0,0,0,0,3,3,131,244,166,24,34,56,37,39,22,18,779,149,26,24,9,3,3,5,3,0,9,230,210,200,349,54,60,66,50,36,40,21,1082,3,7,16,3,4,8,4,0,3,0,45,3,3,0,0,0,0,0,0,0,0,10,215,210
POA2767,..,21,69,10,12,15,12,9,4,7,159,..,51,155,25,51,16,27,31,10,3,366,..,0,0,0,0,0,3,3,15,4,25,..,0,0,0,0,0,0,0,0,0,0,..,51,155,28,47,16,25,37,25,5,394,..,0,0,0,0,0,0,0,0,3,7,..,74,221,40,58,27,43,47,29,18,555,70,89,47,6,3,0,9,8,4,15,250,100,217,209,21,28,28,49,62,35,17,763,0,0,8,0,3,0,3,5,8,0,25,0,0,0,0,0,0,0,0,0,0,4,100,221,219,22,29,30,51,67,39,17,797,0,0,0,0,0,0,0,0,0,0,3,165,312,267,27,35,31,58,76,45,33,1051,198,29,36,3,5,8,5,6,3,10,308,367,271,562,65,84,61,93,65,32,20,1614,3,4,23,0,10,4,6,4,3,3,63,0,3,7,0,0,0,0,0,0,0,9,376,278
POA2768,..,39,99,19,5,35,16,13,3,10,231,..,51,197,32,23,36,17,18,7,11,385,..,3,0,3,0,3,0,8,15,8,44,..,0,3,0,0,0,0,0,0,0,4,..,56,196,29,28,40,17,33,24,21,430,..,0,0,0,0,0,0,0,0,0,0,..,90,298,48,31,74,32,41,23,27,667,84,149,84,11,10,11,15,22,52,16,460,151,330,193,9,21,25,30,61,56,15,887,0,0,0,0,0,0,0,0,3,0,10,0,3,3,0,0,0,0,0,0,0,7,154,333,198,14,21,25,35,61,60,15,903,0,0,0,0,0,0,0,0,0,31,31,234,478,284,24,34,32,47,86,113,56,1388,197,53,62,12,13,9,7,14,16,9,390,351,313,462,37,45,51,70,67,41,25,1457,4,0,15,6,9,0,3,5,7,5,49,0,3,3,0,0,0,0,0,0,0,10,357,317
POA2769,..,11,59,25,23,12,6,14,4,6,167,..,30,100,34,16,23,3,16,10,0,234,..,0,0,0,0,0,0,5,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,30,100,34,23,27,3,19,13,6,247,..,0,0,0,0,0,0,0,0,0,0,..,39,155,57,39,39,11,37,18,9,411,24,46,33,5,6,0,0,6,0,3,133,50,102,82,14,3,15,14,16,10,3,316,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,50,105,82,15,3,15,14,16,15,3,327,0,0,0,0,0,0,0,0,0,0,0,76,156,117,24,12,12,14,26,16,10,461,104,28,40,3,15,3,0,3,4,3,213,177,182,337,32,51,30,16,28,15,6,864,0,0,6,5,0,3,0,6,0,0,17,0,3,0,0,0,0,0,0,0,0,3,173,189
