POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA2165,19,45,61,9,3,26,163,0,46,0,3,0,0,44,17,296,8,12,3,3,337,47,199,41,29,9,0,323,44,125,38,10,8,0,223,150,85,57,10,8,4,313,784,76,106,26,30,8,1034,1463,70,193,6,67,18,1819,828,22,91,9,26,7,992,121,3,22,0,3,0,155,32,0,0,0,0,0,36,10,0,0,0,0,0,12,8,0,0,0,0,0,7,7,0,0,0,0,0,11,67,44,32,9,11,8,171,3594,1013,657,112,182,76,5629
POA2166,19,49,123,8,10,44,248,3,35,5,0,0,0,44,16,322,29,5,5,6,390,44,190,54,45,18,3,354,57,97,65,12,5,0,244,233,79,96,22,21,0,449,1343,62,251,15,57,12,1745,1144,106,291,12,79,5,1641,464,10,100,3,23,3,610,76,0,20,0,4,0,100,19,0,5,0,0,0,27,13,0,0,0,0,0,17,3,0,0,0,0,0,4,4,0,0,0,0,0,6,59,55,66,8,23,16,223,3497,1006,1112,141,244,96,6095
POA2167,0,5,8,0,0,0,15,0,10,0,0,0,0,10,0,46,4,0,0,0,53,0,21,7,0,0,0,29,6,10,3,0,0,0,15,13,14,5,0,8,0,41,69,12,21,0,0,0,106,272,3,24,0,4,0,303,193,0,16,0,3,3,221,51,0,8,0,0,0,56,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,9,6,3,0,0,0,22,620,126,106,3,22,7,888
POA2168,10,145,30,7,11,26,221,0,102,0,11,0,3,114,3,698,8,29,3,3,743,3,424,16,20,6,0,468,8,173,16,10,3,0,213,26,183,38,10,3,3,257,112,158,60,8,16,0,358,736,173,183,7,46,7,1149,460,37,82,6,16,0,604,109,7,16,0,7,0,147,20,0,4,0,0,0,19,4,3,0,0,0,0,7,3,0,0,0,0,0,7,4,0,0,0,0,0,4,40,104,28,7,6,7,195,1533,2202,486,103,121,51,4499
POA2170,16,120,113,8,13,75,350,0,93,0,17,4,0,115,13,717,31,28,14,3,796,59,399,39,56,13,11,568,57,194,56,21,7,3,339,257,141,79,30,52,8,567,1760,141,191,21,47,13,2178,2667,144,345,25,56,19,3248,1726,30,214,9,32,4,2011,453,0,50,0,15,3,520,98,7,19,0,0,0,123,27,0,3,0,0,0,31,3,0,0,0,0,0,3,25,0,3,0,0,0,30,113,137,73,18,35,29,409,7268,2129,1213,226,281,168,11291
POA2171,0,0,30,0,3,16,46,0,0,0,0,0,0,0,3,3,3,3,0,0,10,0,8,6,0,3,0,16,0,4,6,0,0,0,10,8,13,15,0,23,0,56,34,5,20,3,5,0,65,111,11,53,3,8,3,190,607,4,78,3,17,5,714,343,0,36,0,4,0,383,56,0,10,0,0,0,69,14,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,10,19,3,17,0,8,5,48,1204,49,266,22,68,26,1635
POA2172,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,33,0,35,0,0,4,0,23,0,30,3,0,7,0,3,0,12,13,0,0,0,0,0,12,3,0,0,0,0,0,3,11,0,3,0,0,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,38,5,15,0,63,4,127
POA2173,0,0,6,0,0,3,15,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,3,0,4,0,8,0,3,3,0,11,0,18,5,25,0,0,230,0,257,10,6,13,0,48,0,77,107,3,32,0,3,0,152,468,0,38,0,14,0,516,104,0,14,0,0,0,119,29,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,3,0,11,0,25,745,38,110,0,319,3,1219
POA2174,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,3,0,0,0,0,0,4,9,0,0,0,5,0,14,9,0,3,0,0,0,20,58,0,0,0,0,0,62,9,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,98,3,15,0,25,0,135
POA2175,0,0,7,0,0,3,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,9,0,0,0,16,19,0,4,0,0,0,26,8,0,3,0,0,0,13,0,0,0,3,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,42,0,34,3,8,3,93
POA2176,11,14,45,3,3,22,97,0,17,0,0,0,0,24,3,115,5,0,5,0,131,0,138,15,3,0,5,165,14,64,24,5,0,0,110,13,65,27,4,7,0,115,45,44,49,11,14,3,166,464,78,151,3,60,3,763,725,29,114,4,50,5,923,193,4,26,0,3,0,226,42,0,6,0,0,0,50,3,0,3,0,0,0,9,3,0,0,0,0,0,5,0,0,0,0,0,0,3,27,28,33,3,6,3,96,1542,599,505,37,149,49,2874
POA2177,0,14,11,0,3,4,36,0,16,0,0,0,0,18,0,87,3,3,3,0,98,0,111,4,18,0,4,135,0,86,5,3,0,0,95,8,117,11,15,4,0,155,19,94,26,11,0,0,144,148,92,56,9,9,0,313,187,32,18,3,4,0,245,53,4,10,0,0,0,72,3,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,25,7,3,3,0,51,435,683,155,65,32,12,1373
POA2178,0,0,13,0,3,8,22,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,6,0,0,0,10,12,0,14,0,3,0,28,33,0,23,0,3,0,54,24,0,15,0,3,0,37,14,0,0,0,0,0,17,11,0,4,0,0,0,14,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,10,0,8,0,19,103,0,88,0,19,7,218
POA2179,0,0,12,0,0,25,38,0,0,0,0,0,0,0,0,0,0,0,9,0,9,6,0,4,0,0,0,11,3,0,3,0,0,0,5,15,0,12,0,7,0,27,41,0,24,0,4,0,76,81,0,29,0,3,0,115,85,0,22,0,0,0,116,93,0,10,0,0,0,96,25,0,3,0,0,0,25,15,0,0,0,0,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,11,0,5,3,26,373,3,134,3,28,26,572
POA2190,0,46,46,0,10,25,126,0,46,0,0,0,0,49,3,313,10,8,0,3,329,16,145,8,10,0,0,182,16,89,11,4,3,0,131,14,60,12,4,0,0,95,29,51,30,7,6,0,125,195,53,90,9,19,0,361,291,22,77,3,18,3,409,186,3,52,0,16,0,258,75,0,28,0,3,0,107,9,0,7,0,0,0,22,0,0,3,0,0,0,6,0,0,0,0,0,0,8,15,35,26,4,3,3,98,862,859,396,66,80,39,2301
POA2191,0,5,11,5,0,10,31,0,5,0,0,0,0,5,3,68,3,3,0,0,77,0,32,3,8,0,0,46,5,19,3,3,0,0,26,3,8,3,0,5,0,23,8,10,8,0,0,3,29,42,6,11,5,0,0,68,121,9,12,0,0,0,142,70,0,11,0,0,0,86,23,0,8,0,0,0,27,3,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,4,16,11,6,0,0,42,296,181,83,21,12,15,612
POA2192,10,10,24,3,0,21,68,0,7,0,0,0,0,11,8,81,0,0,0,0,94,9,46,14,7,0,0,77,7,20,8,0,0,0,41,35,16,12,9,0,0,81,322,12,38,3,12,0,389,549,12,54,0,6,0,628,171,6,25,0,3,0,213,102,0,20,0,4,0,131,45,0,4,0,0,0,52,8,0,5,0,0,0,12,3,0,0,0,0,0,3,6,0,0,0,0,0,7,18,10,13,3,3,3,58,1306,222,221,42,36,30,1855
POA2193,3,5,19,0,0,17,41,0,3,0,0,0,0,3,5,11,6,0,0,0,21,7,7,7,12,0,0,33,31,6,10,3,0,0,54,21,7,16,0,0,0,34,140,9,29,3,3,0,178,374,6,50,5,3,0,431,357,4,47,3,0,4,415,191,3,37,0,3,0,231,74,0,7,0,0,0,78,34,0,3,0,0,0,40,16,0,0,0,0,0,15,9,0,3,0,0,0,10,21,8,13,3,3,0,47,1266,59,253,24,16,27,1645
POA2194,14,4,43,0,3,27,98,3,12,7,7,0,0,20,4,72,19,3,3,0,99,28,54,25,9,4,0,117,40,15,28,3,3,0,87,52,11,27,3,9,3,101,354,6,76,0,11,0,455,1618,16,193,5,46,11,1891,648,3,99,3,19,0,771,246,3,51,0,7,3,309,76,0,10,0,4,0,87,19,0,0,0,0,0,19,5,0,0,0,0,0,10,9,0,5,0,0,0,20,45,12,35,3,7,7,112,3152,207,621,34,126,56,4197
POA2195,11,9,27,0,0,34,83,3,14,3,0,0,0,17,14,73,15,4,3,0,111,26,49,22,4,0,0,94,29,12,11,3,3,0,63,82,13,22,0,7,0,121,1208,13,93,3,20,0,1340,1785,11,157,0,29,13,1993,297,0,43,7,14,4,363,92,0,18,0,9,0,123,33,0,0,0,3,3,46,4,0,3,0,0,0,5,0,0,0,0,0,0,0,7,0,3,0,0,0,6,49,16,26,0,6,8,112,3646,212,455,25,93,58,4491
POA2196,5,30,36,3,0,31,108,0,31,4,0,0,0,38,3,173,8,10,0,0,200,26,106,29,14,3,0,170,22,52,19,3,5,0,103,56,38,20,7,0,0,124,358,28,54,3,10,0,454,638,27,105,8,27,3,804,423,17,99,0,20,0,570,241,3,26,0,13,3,287,64,4,17,0,3,0,83,22,0,4,0,0,0,29,14,0,0,0,0,0,9,0,0,0,0,0,0,3,32,33,32,6,10,6,124,1897,538,453,62,104,56,3107
POA2197,3,14,16,3,0,10,43,0,18,0,0,0,0,19,0,108,0,7,0,0,113,4,39,4,12,9,0,66,4,22,3,3,0,0,35,9,15,8,0,6,4,42,15,23,12,3,9,0,58,68,15,26,0,16,0,125,129,11,40,0,7,4,197,53,3,18,0,0,0,70,29,0,6,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,17,8,3,0,4,34,319,287,139,37,56,20,858
POA2198,0,0,14,0,0,12,29,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,9,0,0,0,0,9,3,3,4,0,0,0,9,3,3,6,0,0,0,11,12,3,14,5,0,0,26,52,0,24,0,3,0,83,120,3,22,0,3,0,147,64,0,10,0,0,0,72,27,0,5,0,0,0,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,15,292,28,95,11,10,13,456
POA2199,4,22,25,0,5,17,71,0,27,0,3,0,0,31,0,158,15,12,0,0,180,3,117,12,21,0,0,155,19,59,15,13,3,0,102,18,57,15,7,5,0,101,39,30,30,5,3,0,112,274,41,89,12,12,3,434,259,21,82,0,17,3,380,82,0,14,0,4,0,107,46,0,3,0,3,0,51,4,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,30,22,4,5,8,84,766,559,318,74,57,36,1814
POA2200,15,53,79,0,8,46,195,0,44,0,6,3,0,51,4,285,24,5,3,0,321,22,153,43,15,9,3,244,13,69,37,6,4,0,135,55,56,46,13,11,0,173,214,65,101,36,16,3,432,1790,43,288,16,55,4,2193,769,17,180,4,44,3,1013,236,6,44,0,11,5,298,73,0,15,0,3,0,98,20,0,5,0,0,0,22,13,0,0,0,0,0,14,11,0,0,0,0,0,11,66,54,57,10,13,10,212,3290,842,920,115,182,74,5430
POA2203,3,5,17,0,3,19,43,0,7,0,5,0,0,11,3,28,4,0,0,0,36,17,24,17,18,0,0,78,9,10,19,6,0,0,45,35,7,17,7,0,0,57,150,8,27,3,0,0,189,592,9,99,6,3,6,710,551,0,61,0,0,0,616,278,0,26,3,3,0,310,122,0,15,0,0,0,138,55,0,10,0,0,0,64,34,0,12,0,0,0,42,22,0,3,0,0,0,25,19,11,12,3,4,0,43,1883,110,335,50,16,29,2414
POA2204,8,16,41,4,4,28,96,0,13,0,9,0,0,28,3,181,9,14,3,3,207,20,60,33,33,4,0,142,47,45,20,7,4,3,124,142,44,34,17,14,0,241,222,31,52,3,10,0,320,748,29,132,12,7,3,929,759,4,120,3,9,0,895,487,3,81,0,4,0,579,289,6,46,3,0,0,340,137,0,25,0,0,0,163,111,0,18,0,0,0,127,76,0,12,0,0,0,97,31,24,29,10,11,9,109,3080,443,647,119,61,51,4405
POA2205,3,9,38,0,0,13,75,0,11,0,0,0,0,11,0,101,5,16,0,0,124,12,23,14,6,0,0,52,8,12,15,4,4,0,41,16,8,14,5,8,0,50,61,4,38,4,5,0,116,172,3,74,0,8,0,267,624,0,82,0,8,0,717,991,0,112,10,11,0,1126,315,0,42,0,3,0,367,71,0,26,0,3,0,100,30,0,4,0,0,0,34,22,0,10,0,3,0,36,44,13,49,0,3,4,106,2374,187,537,50,56,25,3231
POA2206,7,5,32,4,0,16,64,0,4,3,3,0,0,12,0,26,9,3,0,0,39,0,29,0,17,0,0,48,6,5,5,0,4,0,26,14,9,3,0,0,0,27,26,3,21,5,0,3,60,134,7,39,3,3,0,184,213,0,43,0,5,0,264,250,0,39,0,0,0,292,103,0,19,0,0,0,129,37,0,3,0,0,0,44,32,0,6,0,0,0,33,18,0,3,0,0,0,17,8,3,20,4,4,3,47,849,100,243,39,22,21,1280
POA2207,6,3,43,3,7,29,93,0,0,0,0,0,0,0,0,46,3,6,0,0,58,6,22,12,9,3,0,57,8,20,20,5,0,0,45,24,22,14,8,6,0,72,81,12,38,3,6,0,139,444,8,75,11,11,4,560,507,3,68,0,15,0,597,296,4,37,0,0,0,343,124,0,14,0,0,0,140,26,0,4,0,0,0,38,9,0,3,0,0,0,15,16,0,9,0,0,0,19,23,3,21,5,13,0,72,1573,145,372,49,64,34,2246
POA2208,0,4,18,0,3,18,37,0,9,0,0,0,0,9,0,62,3,0,0,0,68,3,37,4,4,0,0,55,6,21,8,8,0,0,35,9,20,8,6,3,0,47,24,11,7,3,4,0,52,88,15,34,0,3,0,134,188,3,27,0,3,0,222,178,3,31,0,0,0,214,69,0,4,0,0,0,81,22,0,0,0,0,0,20,6,0,0,0,0,0,3,9,0,0,0,0,0,11,11,9,16,3,3,0,41,613,191,161,32,21,24,1033
POA2209,0,15,23,3,0,20,64,0,16,3,3,0,0,24,0,167,4,3,3,0,173,4,86,11,15,3,0,121,4,40,8,5,0,0,61,19,26,7,11,4,0,61,76,32,23,11,0,0,141,231,18,54,3,6,0,312,301,0,38,0,7,3,352,159,0,28,0,5,0,195,61,0,7,0,0,0,68,28,0,3,0,3,0,33,3,0,3,0,0,0,3,8,0,3,0,0,0,7,11,35,23,6,0,8,85,903,436,234,60,34,29,1701
POA2210,6,87,25,7,6,22,153,0,67,0,3,0,0,78,4,605,9,21,3,4,644,5,282,7,43,3,3,343,4,148,9,15,3,0,177,6,103,17,14,3,0,147,49,76,37,10,0,0,174,270,56,65,6,10,3,399,504,36,80,3,3,0,622,243,7,31,0,5,0,282,91,0,5,0,0,0,99,32,0,3,0,0,0,42,9,0,0,0,0,0,13,10,6,3,0,0,0,17,13,88,28,3,4,8,147,1248,1560,313,124,43,47,3325
POA2211,0,22,22,10,3,19,73,0,15,0,3,0,0,19,0,163,3,44,4,0,215,0,44,10,6,3,0,68,8,32,5,4,0,0,47,8,21,15,0,0,0,47,28,26,15,3,0,0,69,195,20,49,0,5,0,262,290,9,56,0,0,0,355,162,0,12,0,0,0,177,73,0,11,0,0,0,81,8,0,4,0,0,0,14,6,0,0,0,0,0,6,6,0,0,0,0,0,6,19,32,14,0,7,0,69,803,385,216,72,22,22,1506
POA2212,0,15,16,0,0,14,49,0,22,0,4,0,0,27,0,181,6,5,0,0,191,0,91,11,11,0,0,112,4,49,9,9,0,0,63,20,45,8,4,0,0,83,30,25,31,4,3,0,96,170,41,51,3,3,0,276,311,14,35,0,8,6,372,147,0,20,0,4,0,175,106,0,10,0,0,0,113,21,0,4,0,0,0,23,4,0,0,0,0,0,4,3,0,0,0,0,0,3,9,13,12,3,3,3,52,822,502,215,45,26,28,1643
POA2213,0,22,24,0,4,14,66,0,24,0,0,0,0,27,0,238,0,6,0,3,249,0,81,3,9,3,0,97,0,56,16,3,0,0,76,9,34,14,3,3,0,61,37,36,13,3,3,0,97,169,31,43,0,5,0,251,321,18,39,0,0,0,389,213,3,24,0,0,0,236,111,3,12,0,3,0,125,16,0,3,0,0,0,19,6,0,0,0,0,0,9,0,0,0,0,0,0,3,10,39,9,3,4,0,63,901,581,197,31,31,25,1762
POA2214,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,19,41,0,10,0,0,0,52,21,0,3,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,0,32,0,4,0,120
POA2216,15,7,62,9,5,27,122,0,9,3,0,0,0,10,5,72,17,6,6,0,102,11,33,23,3,3,0,72,18,7,21,3,0,0,53,47,13,23,3,10,0,96,154,12,50,0,11,3,229,958,9,94,4,6,3,1078,1132,3,128,6,18,3,1295,538,0,85,0,10,0,638,149,0,32,0,0,0,190,53,0,13,0,0,0,63,13,0,0,0,0,0,19,42,0,11,0,0,0,49,58,10,37,7,11,12,132,3199,177,599,38,82,52,4142
POA2217,3,0,67,3,3,21,99,0,3,0,0,0,0,4,9,27,5,3,0,0,47,12,24,17,11,0,0,63,19,9,15,9,0,0,51,35,6,16,0,3,0,69,142,3,41,0,7,0,195,1085,4,126,3,6,0,1223,915,3,99,0,8,3,1019,507,0,56,0,0,3,568,165,0,21,0,4,0,186,45,0,12,0,0,0,59,20,0,7,0,0,0,25,25,0,0,0,0,0,24,46,6,23,7,9,4,99,3021,87,509,37,44,33,3730
POA2218,3,5,42,3,6,17,70,0,9,0,0,0,0,5,3,35,4,0,0,0,42,10,26,9,3,0,0,50,9,5,9,3,0,0,26,18,10,15,0,3,0,44,82,3,29,0,0,3,119,740,6,77,0,9,0,826,645,8,56,0,6,3,712,181,0,26,4,3,0,216,69,0,7,0,0,0,78,18,0,4,0,0,0,19,8,0,0,0,0,0,8,3,0,0,0,0,0,5,14,13,23,0,4,3,61,1800,112,300,22,25,29,2284
POA2219,0,6,26,0,0,20,56,0,9,0,0,0,0,7,0,65,0,0,0,0,71,0,16,0,3,4,0,19,4,6,4,0,0,0,20,17,0,13,0,3,0,37,43,5,17,3,0,0,74,322,3,45,0,0,0,368,323,0,28,0,4,3,359,156,0,12,0,4,0,175,87,0,14,0,0,0,99,49,0,5,0,0,0,50,22,0,0,0,0,0,22,16,0,5,0,0,0,23,18,7,14,7,0,0,48,1060,126,178,21,19,30,1436
POA2220,17,13,81,7,3,29,142,0,17,0,3,0,0,20,4,75,11,0,0,0,98,16,26,28,10,5,0,86,19,14,30,5,3,0,72,45,10,30,5,20,0,112,82,10,62,3,9,0,161,724,14,118,3,12,4,876,1281,3,181,5,22,3,1483,696,3,116,3,22,0,836,155,0,55,0,5,0,215,54,0,11,0,0,0,74,20,0,8,0,0,0,28,34,0,10,0,0,0,41,61,13,60,3,14,3,151,3206,188,797,43,113,45,4396
POA2221,0,3,24,0,0,16,39,0,5,0,0,0,0,5,3,31,3,3,0,0,43,0,13,9,5,0,0,21,0,4,3,0,0,3,9,5,4,7,0,3,0,25,29,0,23,0,0,4,59,102,8,35,0,0,0,148,182,0,43,0,0,0,220,135,0,14,0,0,0,149,73,0,8,0,0,0,87,34,0,6,0,0,0,41,11,0,0,0,0,0,14,26,0,0,0,0,0,22,14,3,16,0,4,0,40,607,72,192,17,16,21,927
POA2222,6,3,17,3,0,8,35,0,3,0,0,0,0,9,0,28,8,0,0,0,35,10,11,11,3,0,0,33,6,10,12,4,0,0,34,13,10,9,4,3,0,41,104,3,32,0,3,0,146,677,0,60,3,5,3,746,242,0,25,0,4,0,272,100,0,21,0,0,0,124,33,0,9,0,0,0,41,18,0,3,0,0,0,18,3,0,0,0,0,0,8,6,0,0,0,0,0,4,19,3,14,0,3,3,47,1238,75,222,19,21,13,1583
POA2223,3,3,37,3,3,23,70,0,0,0,0,0,0,0,0,19,0,0,3,0,27,0,8,6,4,0,0,24,9,0,16,0,0,0,23,11,7,15,0,14,0,46,97,3,36,0,5,0,149,719,3,79,3,4,0,801,379,3,44,0,0,0,424,201,0,31,0,3,0,230,106,0,7,0,0,0,120,49,0,9,0,0,0,56,15,0,0,0,0,0,15,17,0,0,0,0,0,15,20,0,16,0,0,3,42,1623,56,295,8,25,33,2042
POA2224,0,8,25,0,3,16,47,0,9,0,0,0,0,9,0,47,0,9,0,0,62,3,11,3,15,0,0,38,0,14,5,7,0,0,19,8,3,9,7,11,0,31,24,10,12,4,3,0,44,140,5,22,3,0,0,177,109,0,22,3,0,0,137,91,0,8,0,0,0,100,88,0,12,0,0,0,97,46,0,5,0,3,0,53,24,0,0,0,0,0,22,41,0,6,0,0,0,51,11,8,3,12,0,0,32,581,115,123,60,24,15,924
POA2225,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,12,16,0,7,0,0,0,17,26,0,0,0,0,0,32,17,0,9,0,0,0,23,8,0,0,0,0,0,8,4,0,0,0,0,0,7,6,0,4,0,0,0,9,0,0,4,0,0,0,5,84,0,35,0,0,4,129
POA2226,0,6,9,0,0,5,21,0,12,0,0,0,0,14,0,69,0,5,0,0,76,0,26,6,8,0,0,41,0,18,3,3,0,0,24,14,11,10,3,0,0,29,34,8,17,0,3,0,56,96,9,22,3,5,0,124,98,8,22,0,0,0,129,81,7,14,0,0,0,102,50,0,4,0,0,0,54,18,0,3,0,0,0,24,15,0,0,0,0,0,15,8,0,0,0,0,0,11,3,14,9,3,0,0,25,410,174,112,30,9,13,749
POA2227,0,4,17,0,0,16,33,0,3,0,0,0,0,3,0,28,0,3,0,0,35,0,25,0,0,0,0,27,0,7,3,0,0,0,17,5,6,6,0,12,0,32,22,3,18,0,4,0,47,192,4,30,0,3,0,230,245,3,17,0,5,0,269,154,6,16,0,0,0,179,110,0,21,0,0,0,136,34,0,3,0,0,0,42,7,0,4,0,0,0,10,9,0,0,0,0,0,10,11,7,11,0,0,0,32,810,90,149,6,21,16,1098
POA2228,3,15,21,3,3,17,60,0,13,0,7,0,0,25,0,147,4,3,3,3,162,5,41,3,15,8,0,65,0,27,12,4,3,0,43,12,13,10,3,10,0,54,28,16,25,3,6,0,74,393,8,59,0,9,0,471,414,3,35,0,4,0,454,220,3,24,0,3,0,249,80,0,7,0,0,0,90,44,0,3,0,0,0,46,19,0,3,0,0,0,27,21,0,4,0,0,0,28,21,23,16,4,0,0,62,1260,317,222,47,48,27,1923
POA2229,3,20,23,3,0,22,69,0,17,0,0,0,0,17,3,143,4,0,0,0,157,3,49,6,20,0,0,73,3,22,9,3,0,0,37,14,18,18,3,78,0,133,66,12,22,3,12,0,125,351,15,61,0,7,6,433,394,3,64,0,7,0,466,263,3,32,0,0,0,302,169,0,14,0,3,3,195,75,0,6,0,0,0,87,47,0,7,0,0,0,56,65,0,7,0,0,0,77,15,17,23,11,8,3,84,1484,311,313,49,118,43,2319
