POA_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA2431,13,3,0,3,17,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,58,14,0,4,74,3,0,3,74,10,0,84,19,3,0,0,17,0,0,0,17,3,0,21,13,3,0,0,19,0,0,0,18,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,40,0,0,0,44,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,40,0,0,0,44,5,0,45,4,0,0,0,10,3,0,3,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,38,8,3,0,45,3,0,4,48,9,0,60,21,0,3,0,28,0,0,0,28,3,0,34,26,6,0,0,30,0,0,0,30,3,0,34
POA2439,8,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,44,12,0,0,59,0,0,0,59,3,0,63,12,3,0,0,16,0,0,0,18,0,0,17,24,3,0,0,24,0,0,0,24,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,44,0,0,0,47,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,44,0,0,0,47,3,0,45,5,0,0,0,5,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,45,0,0,3,48,5,0,55,17,3,0,0,20,0,0,0,20,0,0,21,25,0,0,0,22,0,0,0,22,0,0,22
POA2440,70,3,0,3,72,43,0,114,0,0,0,0,0,0,0,0,0,0,7,7,271,65,14,13,359,5,3,12,364,75,11,449,81,11,0,0,96,0,0,0,96,6,0,100,66,15,0,0,84,0,0,7,85,13,0,95,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,148,23,7,3,187,0,0,7,191,17,0,206,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,7,151,30,7,3,191,4,0,6,196,20,0,212,32,12,3,5,49,3,0,7,48,27,0,80,0,0,0,0,0,0,0,0,0,0,3,0,185,35,10,4,239,11,4,9,247,44,3,298,97,17,3,0,119,0,0,0,117,8,0,129,100,17,4,3,124,0,0,3,127,21,0,151
POA2441,17,0,0,0,21,3,0,25,0,0,0,0,0,0,0,0,0,0,3,3,73,20,7,0,96,8,0,8,98,11,3,120,19,3,0,0,16,0,0,0,21,3,0,20,6,6,0,0,14,0,0,0,14,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,33,0,0,0,36,5,0,38,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,5,0,0,0,5,0,0,3,5,0,0,0,5,0,0,0,5,0,0,9,30,8,0,0,35,0,0,0,39,6,0,49,14,4,0,0,17,0,0,0,20,6,0,22,0,0,0,0,0,0,0,0,0,0,0,3,45,12,3,0,54,3,0,3,61,12,0,75,22,3,0,0,21,0,0,0,26,0,0,24,15,4,0,0,19,0,0,3,26,0,0,29
POA2443,19,0,0,0,23,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,69,22,0,0,91,0,0,0,94,19,0,110,21,3,0,0,28,0,0,0,28,4,0,27,32,7,0,0,37,0,0,0,39,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,0,0,65,0,0,0,66,6,0,76,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,5,0,0,0,3,0,0,0,7,0,0,7,58,13,0,0,69,0,0,0,71,6,0,78,7,3,0,0,6,0,0,0,6,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,61,15,0,4,77,0,0,0,80,16,0,92,15,7,0,0,22,0,0,0,22,10,0,31,31,8,0,0,41,0,0,0,47,3,0,49
POA2444,124,4,4,9,135,36,4,172,0,0,0,5,5,0,0,0,5,0,0,4,809,135,15,8,972,28,9,36,1011,82,3,1096,196,21,4,0,226,3,0,3,230,22,0,249,209,39,0,4,251,6,0,6,255,14,0,269,3,3,0,0,10,0,0,0,10,0,0,10,4,0,0,0,3,0,0,0,3,0,0,6,416,58,8,8,487,7,0,7,492,36,0,534,3,0,0,0,9,0,0,0,6,0,0,12,9,0,0,0,7,0,0,0,7,0,0,7,9,3,0,0,12,0,0,0,18,0,0,17,423,66,8,9,498,7,0,7,509,34,0,546,57,9,0,0,71,0,0,3,68,24,0,95,0,0,0,0,0,0,0,0,0,0,0,3,477,75,5,6,572,11,0,10,580,63,0,643,286,47,5,3,340,3,0,4,346,27,0,370,316,59,3,3,382,7,0,7,390,15,0,411
POA2445,18,0,0,0,24,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,127,25,3,0,159,0,0,0,158,8,0,170,44,7,0,0,53,0,0,0,53,3,0,55,44,4,0,0,53,0,0,0,53,0,0,53,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,17,0,0,115,0,0,0,115,4,0,118,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,4,0,0,0,4,0,0,4,97,17,0,0,113,0,0,0,113,4,0,119,9,3,0,0,17,0,0,3,23,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,109,24,0,0,133,0,0,3,138,9,0,142,57,7,0,0,67,0,0,0,67,4,0,71,59,5,0,0,64,0,0,0,66,0,0,69
POA2446,55,3,0,8,59,12,0,76,0,0,0,0,0,0,0,0,0,0,0,3,268,37,9,10,324,8,4,13,337,33,0,372,69,8,0,0,78,3,0,3,83,4,0,90,68,21,3,0,88,0,0,0,88,12,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,8,137,27,7,3,171,4,0,4,179,11,0,190,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,145,27,7,3,177,6,0,4,181,11,0,194,24,0,3,0,30,4,0,4,36,16,0,50,3,0,0,0,3,0,0,0,3,0,0,3,171,26,9,5,211,9,0,10,215,27,0,246,92,13,0,0,109,4,0,4,115,7,0,121,81,13,4,0,95,0,3,3,104,9,0,111
POA2447,30,0,0,0,32,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,119,21,3,0,146,10,0,6,152,20,0,176,29,4,0,0,36,0,3,5,41,0,0,45,25,7,0,0,37,3,0,4,42,7,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,63,10,0,0,73,4,3,9,83,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,0,0,73,4,3,12,82,4,0,89,17,0,0,0,18,4,0,4,25,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,73,12,0,0,92,6,3,10,104,13,0,116,41,8,0,0,42,3,0,3,46,8,0,56,40,6,0,0,51,6,0,7,51,3,0,56
POA2448,20,0,0,0,16,15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,93,27,8,0,122,4,3,8,128,27,0,157,26,8,0,0,32,0,0,0,32,0,0,34,18,3,0,0,20,0,0,0,22,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,3,56,0,0,0,56,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,3,56,5,0,5,55,8,0,68,0,3,0,0,5,0,0,0,10,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,46,11,0,3,62,3,0,3,68,15,0,78,46,3,0,0,52,0,0,0,52,3,0,52,27,11,4,0,41,0,0,0,44,3,0,47
POA2449,9,0,0,0,9,4,0,11,3,0,0,0,3,0,0,0,3,0,0,6,19,10,4,0,25,0,0,0,25,7,3,39,7,3,0,0,7,0,0,0,7,0,0,13,7,3,0,0,6,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,12,0,0,0,12,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,12,0,0,0,12,8,0,20,4,0,0,0,3,0,0,0,3,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,19,0,0,0,19,13,3,33,3,4,0,0,13,0,0,0,13,0,0,13,9,3,0,0,18,0,0,0,18,0,0,21
POA2450,150,3,0,3,152,56,0,206,0,0,0,0,0,0,0,0,0,0,0,3,758,126,20,17,918,23,4,31,949,104,8,1053,185,29,4,0,213,10,0,7,220,8,0,234,165,31,3,4,204,5,3,9,213,19,0,233,0,0,0,0,3,0,0,0,3,0,0,5,3,0,0,3,8,0,0,0,8,0,0,3,359,54,4,9,429,11,0,16,443,29,0,471,0,0,0,0,3,0,0,0,7,0,0,7,9,0,0,0,17,0,0,0,16,0,0,16,13,0,0,0,19,0,0,0,20,0,0,20,370,60,4,9,446,16,0,17,463,29,0,491,67,18,0,4,86,8,0,8,94,35,0,128,0,0,0,0,3,0,0,0,3,0,3,4,442,74,5,12,537,20,0,26,561,65,4,631,282,27,0,3,312,3,0,6,317,14,0,338,262,65,3,5,334,3,0,6,339,21,0,361
POA2452,47,3,0,3,46,14,0,59,0,0,0,0,0,0,0,0,0,0,0,0,248,46,3,6,302,10,3,12,313,26,0,338,54,6,0,0,63,0,3,4,65,0,0,66,77,7,0,4,85,0,0,0,89,10,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,17,0,4,153,3,3,4,153,10,0,167,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,131,17,0,4,152,3,3,9,160,11,0,174,25,7,0,0,31,3,0,3,37,7,0,44,0,0,0,0,0,0,0,0,0,0,0,0,161,20,0,5,185,3,3,7,193,20,0,216,81,19,0,0,104,3,0,3,107,8,0,110,78,7,0,0,90,0,0,3,91,13,0,102
POA2453,11,0,0,0,11,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,31,6,0,6,35,8,0,41,5,0,0,0,11,0,0,0,11,0,0,11,5,4,0,0,13,0,0,0,13,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,0,21,0,0,0,21,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,0,21,0,0,0,20,3,0,29,3,3,0,0,4,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,0,29,0,0,0,32,8,0,35,11,3,0,0,13,0,0,0,13,3,0,17,21,7,0,0,26,0,0,0,29,3,0,34
POA2454,30,0,0,0,37,10,0,48,0,0,0,0,0,0,0,0,0,0,0,3,132,44,3,3,180,4,0,4,179,20,4,202,21,8,0,0,29,0,0,0,29,5,0,34,31,12,0,0,40,0,0,0,40,3,0,47,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,54,21,0,3,77,0,0,0,77,7,0,87,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,57,21,0,3,77,0,0,0,78,7,0,92,6,5,0,0,10,4,0,4,16,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,63,30,0,4,90,5,0,5,97,18,0,115,40,8,0,0,53,0,0,0,53,3,0,54,48,22,0,3,73,0,0,0,74,11,0,84
POA2455,11,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,33,3,0,3,34,4,0,41,11,0,0,0,12,0,0,0,12,0,0,12,11,4,0,0,12,0,0,0,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,27,0,0,0,28,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,27,0,0,0,31,3,0,33,3,3,0,0,10,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,32,0,0,0,39,3,0,36,9,6,0,0,16,0,0,0,16,4,0,15,8,3,0,0,6,0,0,0,6,0,0,6
POA2456,32,0,0,3,34,15,0,53,0,0,0,0,0,0,0,0,0,0,8,7,229,49,6,4,286,9,3,14,301,33,8,341,62,9,0,0,79,0,0,0,75,10,0,87,85,13,4,0,94,3,0,3,99,6,0,106,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,145,21,4,0,174,3,0,3,178,19,0,199,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,4,0,5,5,0,0,0,5,0,0,4,8,4,0,11,149,21,4,0,179,3,0,4,184,27,0,210,23,3,0,0,23,3,0,0,26,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,173,25,4,0,209,7,0,8,216,34,0,246,72,11,0,0,86,3,0,3,93,4,0,96,70,21,4,0,92,0,0,0,91,5,0,103
POA2460,116,0,0,3,118,43,0,159,0,0,0,0,3,0,0,0,3,0,3,4,476,77,8,8,569,17,4,24,588,73,3,668,104,17,0,0,122,0,0,0,121,9,0,130,120,26,3,3,151,6,3,6,159,7,0,159,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,223,44,4,3,279,6,3,8,284,20,0,301,0,0,0,0,6,0,0,0,6,3,0,5,0,0,0,0,4,0,0,0,3,0,0,3,4,3,0,0,6,0,0,0,10,3,0,11,227,48,6,3,289,8,3,12,299,20,0,317,52,6,3,3,68,4,0,4,71,32,0,106,0,0,0,0,0,0,0,0,0,0,0,0,283,55,12,6,354,7,3,11,366,56,0,417,148,23,7,0,176,0,0,3,179,10,0,185,164,27,3,6,197,5,0,9,204,22,0,223
POA2462,12,0,0,0,12,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,41,0,0,0,41,14,0,53,6,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,7,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,18,0,0,0,18,0,0,18,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,13,3,3,0,18,3,0,3,22,0,0,18,5,3,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,0,21,3,0,3,22,3,0,31,6,0,0,0,9,0,0,0,9,3,0,15,15,0,0,0,18,0,0,0,18,0,0,14
POA2463,30,3,0,3,28,13,0,42,0,0,0,0,0,0,0,0,0,0,0,0,132,29,0,0,161,5,0,5,166,24,3,186,30,4,0,0,32,0,0,0,32,4,0,34,42,5,0,0,55,0,0,0,55,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,74,9,0,3,89,0,0,0,88,5,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9,0,3,89,0,0,0,88,5,0,97,18,3,0,0,17,0,0,0,17,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,91,12,0,3,102,0,0,0,101,13,0,118,38,3,0,0,45,4,0,4,47,4,0,47,45,14,5,0,59,0,3,7,63,0,0,64
POA2464,11,0,0,0,11,3,0,13,3,0,0,0,3,0,0,0,3,0,0,0,55,26,3,0,79,0,0,0,80,6,0,91,15,8,0,0,20,0,0,0,16,0,0,16,20,3,0,0,24,0,0,0,21,0,0,27,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,40,0,0,0,45,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,40,0,0,0,45,0,0,51,3,0,0,3,8,0,0,0,8,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,3,44,0,0,0,47,5,0,55,17,3,0,0,21,0,0,0,21,0,0,21,35,9,0,0,44,0,0,0,46,3,0,52
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3
POA2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0,0,0,16,0,0,21,3,3,0,0,7,0,0,0,7,0,0,7,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,18,0,0,0,18,0,0,18,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,3,0,8
POA2469,19,0,0,0,19,15,0,34,0,0,0,0,0,0,0,0,0,0,0,0,30,13,0,0,46,0,0,0,47,18,0,74,5,0,0,0,7,0,0,0,13,0,0,13,19,3,0,0,22,0,0,0,22,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,30,0,0,0,35,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,32,4,0,0,33,0,0,0,34,3,0,40,3,3,0,0,10,0,0,0,10,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,42,0,0,0,48,13,0,55,15,0,0,0,18,0,0,0,18,0,0,18,16,9,0,0,21,3,0,3,20,5,0,26
POA2470,58,3,0,3,62,21,0,84,0,0,0,0,0,0,0,0,0,0,0,0,219,70,5,3,296,3,3,6,305,44,0,344,66,10,0,0,78,0,3,3,79,3,0,86,65,23,0,0,90,3,3,3,99,8,0,101,4,3,0,0,8,0,0,0,5,0,0,5,0,0,0,4,5,0,0,0,5,0,0,5,132,39,0,4,178,3,8,7,190,12,0,198,0,3,0,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,3,0,3,5,0,0,5,134,48,0,4,188,3,8,8,195,13,0,210,43,9,0,0,52,0,0,0,52,12,0,66,0,0,0,0,0,0,0,0,0,0,0,0,177,58,3,8,241,3,8,8,252,25,0,273,77,11,0,0,90,3,0,3,96,6,0,98,67,25,0,0,98,0,0,0,98,10,0,108
