POA_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2356,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9
POA2357,14,8,0,0,0,0,25,9,3,0,0,0,0,10,10,3,3,0,0,0,15,5,3,0,3,0,0,15,12,5,0,3,3,0,26,17,16,10,0,0,0,40,14,21,3,3,3,0,40,14,16,0,3,0,0,40,5,11,3,0,0,0,26,0,12,0,0,0,0,15,0,3,0,0,0,0,5,0,5,3,0,0,0,11,0,0,0,0,0,0,3,3,3,0,0,0,0,4,3,3,3,0,0,0,9,0,4,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,5,9,5,3,0,0,0,18,120,126,41,24,9,0,320
POA2358,5,3,3,0,0,0,18,3,0,0,0,0,0,3,0,0,0,0,6,0,5,6,4,0,0,3,0,14,11,5,4,3,3,0,24,11,14,5,0,0,0,42,13,14,4,3,7,0,33,10,27,0,3,3,0,47,12,24,5,0,0,0,41,5,12,4,4,0,0,31,10,15,3,0,0,0,20,9,18,0,0,0,0,29,5,4,0,0,0,0,11,0,6,0,0,0,0,6,0,3,0,0,0,0,5,3,3,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,3,8,6,3,3,0,0,18,118,161,34,20,23,0,359
POA2359,0,7,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,3,0,0,0,10,3,3,0,0,0,0,10,0,0,0,0,0,0,7,7,3,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,25,21,7,10,4,0,71
POA2360,33,4,7,3,3,0,49,4,0,0,0,4,0,13,16,3,7,0,3,0,37,17,6,6,3,6,0,44,43,31,17,14,8,0,120,39,45,19,14,9,0,130,60,66,22,19,12,3,180,45,80,21,10,15,0,166,17,71,15,12,3,0,118,35,67,9,4,4,0,119,21,36,20,3,0,0,75,32,44,17,6,0,0,94,9,16,9,0,4,0,28,5,11,0,0,0,0,21,12,14,11,3,0,0,41,12,31,10,0,0,0,52,3,4,0,0,0,0,12,3,3,0,0,0,0,7,26,18,10,8,7,0,60,429,539,202,98,81,10,1360
POA2361,5,5,3,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,4,4,0,0,3,0,0,6,3,4,0,0,0,0,5,0,0,0,0,0,0,5,8,0,0,4,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,25,18,7,10,0,0,57
POA2365,11,9,0,0,3,0,24,3,3,0,0,0,0,4,0,4,3,0,0,0,9,6,4,0,0,0,0,13,9,4,5,3,0,0,22,11,13,7,0,4,0,29,15,17,8,0,0,0,38,4,24,8,0,0,0,39,13,8,3,3,3,0,27,3,10,3,0,3,0,21,0,7,0,0,0,0,8,4,12,3,0,0,0,18,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,6,0,0,0,0,9,0,6,0,0,0,0,9,4,3,0,0,0,0,7,0,3,3,0,0,0,10,3,13,0,0,0,0,14,91,146,43,15,17,3,316
POA2369,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,7,0,0,0,0,0,0,0,5,0,6,4,0,0,14,3,4,0,4,0,0,10,0,3,4,0,0,0,9,0,6,0,0,0,0,12,0,3,3,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,16,28,22,10,0,0,74
POA2370,10,14,3,0,0,0,28,6,3,0,0,0,0,6,11,5,7,0,0,0,23,19,6,3,0,3,0,27,21,17,6,8,7,0,64,28,34,13,11,6,0,86,25,25,10,8,3,0,79,22,27,10,3,8,0,70,18,20,6,4,3,0,47,9,23,0,0,4,0,42,11,10,4,6,3,0,28,14,14,4,0,0,0,32,5,5,4,0,0,0,10,0,4,0,0,0,0,4,3,9,3,0,0,0,19,5,14,3,4,0,0,24,5,0,3,0,0,0,12,3,5,0,0,0,0,12,14,9,7,7,0,0,26,224,248,88,45,37,0,646
POA2371,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,7,0,9,0,0,0,0,11,7,3,0,0,5,0,17,0,5,0,0,3,0,6,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,24,11,8,10,0,79
POA2372,16,6,8,0,0,0,21,0,0,0,0,0,0,0,7,3,0,0,0,0,16,5,6,3,0,0,0,13,15,10,4,0,3,0,28,21,9,3,0,3,0,36,15,22,3,3,3,0,45,11,12,0,0,5,0,39,12,18,3,3,3,0,35,7,9,0,3,0,0,24,3,11,3,0,0,0,13,12,17,4,0,0,0,25,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,3,0,12,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,0,0,16,137,136,39,12,23,3,351
POA2379,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,6,7,14,3,0,0,0,22
POA2380,28,16,4,0,3,0,52,3,3,0,0,0,0,5,4,3,3,0,0,0,15,9,3,3,0,3,0,18,15,8,9,3,8,0,44,19,21,21,9,0,0,73,28,33,15,3,10,0,82,35,44,14,12,4,0,113,26,43,13,3,0,3,86,27,57,20,10,3,0,113,8,35,8,3,3,0,55,26,56,11,3,0,0,100,7,13,3,0,0,0,24,7,11,0,0,0,0,23,17,41,11,0,0,0,61,12,37,9,0,3,0,60,3,17,3,0,0,0,19,0,10,0,0,0,0,8,23,21,10,5,7,0,56,298,468,153,50,42,6,1014
POA2381,9,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,8,4,3,0,0,3,0,8,3,3,0,3,0,0,15,3,3,0,0,0,0,6,3,12,3,0,0,0,16,3,4,0,0,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,37,34,10,7,4,3,95
POA2382,4,5,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,7,5,3,0,0,3,0,6,6,4,0,0,0,0,4,4,7,0,0,3,0,16,3,3,3,0,0,0,4,3,3,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,10,38,33,8,4,10,0,97
POA2386,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,9,6,0,3,0,0,18
POA2387,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4
POA2388,7,7,0,0,3,0,15,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,4,3,3,3,0,13,12,5,4,3,0,0,24,6,7,4,5,0,0,18,8,16,4,0,3,0,30,6,12,3,3,0,0,27,6,8,0,0,0,0,11,3,7,4,0,0,0,13,0,7,0,0,0,0,7,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,5,9,0,0,0,0,9,54,88,30,17,15,0,198
POA2390,20,10,6,0,3,0,34,3,0,0,0,0,0,7,8,7,3,0,0,0,21,9,5,5,3,0,0,21,11,5,11,0,0,0,30,24,27,10,0,3,0,67,25,24,10,3,3,0,62,21,42,16,9,4,0,99,25,37,16,3,5,0,84,31,51,7,9,3,0,99,15,33,7,0,3,0,52,20,37,16,0,0,0,82,13,20,3,0,0,0,35,7,11,4,0,0,0,17,13,23,3,0,0,0,45,12,28,3,0,0,0,37,4,6,0,0,0,0,10,3,10,0,0,0,0,14,20,21,11,4,5,0,59,265,395,123,35,36,5,861
POA2395,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,5,6,3,0,35
POA2396,3,3,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,5,3,3,0,0,0,0,3,3,0,3,0,0,0,6,0,4,3,3,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,21,23,6,10,3,0,58
POA2397,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,4,0,0,0,18
POA2398,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,15
POA2399,3,6,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,0,0,7,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,27,20,11,4,0,0,62
POA2400,16,3,4,3,0,0,28,0,0,0,0,0,0,0,8,4,0,0,0,0,8,3,4,5,4,0,0,20,13,13,3,3,7,0,41,22,23,8,6,3,0,66,39,42,12,14,7,0,110,23,52,13,8,5,0,106,17,40,12,3,0,0,78,20,34,11,3,7,3,76,12,20,5,0,0,0,32,7,27,11,0,0,0,50,3,11,0,0,0,0,19,0,3,4,0,0,0,10,10,7,4,0,0,0,27,8,19,7,0,0,0,34,6,9,0,0,0,0,19,8,0,3,0,0,0,13,20,15,11,3,0,0,44,235,340,108,48,38,4,779
POA2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,5,3,0,0,36
POA2402,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,3,4,0,0,0,7,5,3,5,3,0,0,19,6,3,0,3,0,0,20,4,9,0,0,0,0,16,3,4,0,3,3,0,14,3,7,0,0,0,0,6,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,48,51,21,10,6,0,135
POA2403,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,9,0,0,0,0,5,3,7,3,0,0,0,15,0,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,16,26,12,0,0,0,60
POA2404,6,3,0,0,0,0,7,3,0,0,0,0,0,3,3,0,0,0,0,0,6,3,3,3,0,0,0,9,0,5,0,0,0,0,10,4,4,3,0,0,0,15,0,3,0,0,0,0,10,6,6,0,0,0,0,11,3,3,0,0,0,0,5,0,6,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,8,40,47,12,9,7,0,113
POA2405,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,10,9,0,3,3,0,25
POA2406,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,3,0,0,0,0,5,3,3,0,0,0,0,10,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,19,18,0,3,0,0,50
POA2408,3,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0,0,0,0,22
POA2409,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,3,4,0,0,25
POA2410,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,3,0,0,17
POA2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
POA2415,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,0,0,0,30
POA2420,7,0,3,0,0,0,11,3,0,0,0,0,0,3,7,0,0,0,0,0,16,6,0,0,0,3,0,10,5,3,3,3,0,0,22,13,5,9,3,0,0,29,12,6,11,4,0,0,30,9,21,3,3,4,0,36,8,12,4,0,0,0,28,11,24,3,3,3,0,38,8,3,7,3,0,0,21,8,15,5,3,0,0,36,3,3,3,0,0,0,11,0,3,0,0,0,0,3,10,12,0,0,0,0,21,3,13,10,0,0,0,26,3,4,0,0,0,0,9,3,9,0,0,0,0,9,9,4,3,0,0,0,22,120,150,72,22,18,0,379
POA2421,3,3,0,0,0,0,5,3,0,0,0,0,0,5,3,0,0,0,0,0,7,4,3,0,0,0,0,6,0,4,5,0,0,0,10,0,3,3,0,0,0,9,6,3,3,0,3,0,15,3,9,8,0,0,0,24,8,9,0,0,0,0,20,3,6,0,0,3,0,18,0,7,0,0,0,0,14,0,9,5,0,0,0,13,0,11,0,0,0,0,10,9,3,0,0,0,0,10,9,12,3,0,0,0,25,18,29,3,0,0,0,47,3,3,0,0,0,0,13,0,3,0,0,0,0,3,3,3,4,0,0,0,11,80,128,44,5,12,3,266
POA2422,9,5,0,0,3,0,16,0,0,0,3,0,0,3,6,0,6,0,0,0,15,14,5,4,0,0,0,23,8,10,5,0,7,0,23,18,4,4,0,4,0,34,14,14,8,3,3,0,41,18,20,6,5,3,0,51,17,12,5,0,0,0,33,3,20,5,0,0,0,27,8,4,0,0,0,0,19,11,10,5,0,0,0,34,3,3,3,0,0,0,12,0,3,3,0,0,0,5,4,6,0,0,0,0,15,8,10,0,0,0,0,23,3,0,0,0,0,0,4,0,0,0,0,0,0,3,7,6,0,0,0,0,13,146,151,56,16,24,3,400
POA2423,3,3,0,0,0,0,6,4,0,0,0,0,0,6,0,0,0,3,0,0,9,5,3,0,0,0,0,11,4,4,4,0,0,0,14,11,5,7,3,3,0,31,3,0,3,3,0,0,13,14,14,0,6,0,0,27,5,3,4,0,3,0,19,7,3,0,0,0,0,13,3,4,0,0,3,0,13,7,4,4,0,0,0,16,4,3,0,0,0,0,7,0,0,3,0,0,0,4,6,4,3,0,0,0,10,3,7,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,10,91,57,40,17,8,0,219
POA2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,4,4,0,0,27
POA2425,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,3,0,3,0,0,0,9,8,3,5,0,0,0,17,8,5,6,0,3,0,20,9,7,0,0,0,0,20,6,11,3,0,0,0,19,10,18,0,0,0,0,27,0,4,3,0,0,0,9,8,13,3,0,0,0,21,0,3,0,0,0,0,4,3,3,0,0,0,0,3,6,0,0,0,0,0,8,9,5,3,0,0,0,17,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,0,0,8,75,89,26,10,9,3,210
