POA_CODE_2016,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
POA2421,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,7,7,3,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,9,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,16,5,9,5,0,0,35,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,16,5,7,5,0,0,46,0,0,0,7,0,0,0,4
POA2422,3,10,7,0,3,0,0,25,0,0,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,18,3,4,0,0,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,18,5,6,0,0,38,4,3,4,0,7,0,0,17,0,0,0,0,0,0,0,0,5,19,16,9,9,0,0,60,0,0,3,3,8,0,0,18,4,8,11,4,5,0,0,39,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,4,7,15,8,22,3,0,61,0,3,0,4,0,0,0,8,0,3,3,0,3,0,0,7,0,9,4,4,7,0,0,20,3,14,18,12,21,3,0,84,32,30,13,10,12,0,0,102,0,0,0,0,0,0,0,0,37,50,29,22,37,7,0,184,3,12,13,4,13,0,0,44
POA2423,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,3,7,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,11,0,6,3,3,3,0,0,14,7,7,7,5,11,3,0,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,16,8,8,17,3,0,56,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,5,18,12,8,16,3,0,65,34,27,12,4,5,0,0,78,0,0,0,0,3,0,0,3,38,43,23,16,24,3,0,150,0,7,3,6,3,0,0,21
POA2424,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,3,5,0,0,0,8,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,24,0,0,0,3,3,0,0,5
POA2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,8,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,4,0,0,0,0,0,7,0,11,3,3,0,0,0,22,13,9,4,3,0,0,0,36,0,0,0,0,0,0,0,0,13,13,9,4,0,0,0,50,0,3,0,0,0,0,0,9
POA2426,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,10,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,8,3,4,3,0,0,25,0,0,0,3,0,0,0,4
POA2427,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,0,0,0,6,0,0,7,3,8,8,4,10,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,7,14,4,13,0,0,45,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,11,5,13,11,4,17,0,0,53,15,0,8,4,6,0,4,36,0,0,0,0,0,0,0,0,21,15,22,9,17,0,4,84,3,0,0,0,6,0,0,7
POA2428,4,19,15,8,19,3,4,63,3,6,9,3,7,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,20,26,7,28,3,4,97,0,9,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,15,13,30,26,13,29,3,4,106,5,18,14,10,15,0,0,69,0,0,0,0,0,0,0,3,13,49,40,22,46,5,3,178,12,43,31,17,42,3,0,151,58,97,64,52,61,5,0,339,10,4,4,0,0,0,0,26,0,0,0,0,0,0,0,5,81,144,102,72,102,12,0,521,3,11,6,9,10,0,0,44,6,16,6,4,3,0,0,35,12,23,17,10,12,0,0,75,94,170,115,84,120,17,0,594,150,147,61,49,43,5,4,460,0,3,0,0,0,0,0,6,245,323,182,133,161,18,3,1062,17,59,46,25,61,6,3,215
POA2429,0,3,4,3,10,0,0,22,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,10,3,9,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,12,6,3,9,0,0,39,0,3,4,3,4,0,0,18,0,0,0,0,0,0,0,0,4,15,11,6,19,0,0,54,3,14,10,7,19,4,0,61,22,31,18,20,28,6,0,122,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,4,29,48,36,25,51,5,0,190,0,7,0,0,4,0,0,11,3,14,7,3,5,0,0,37,3,21,13,9,5,0,0,43,32,68,48,27,57,5,0,238,74,77,33,12,19,5,4,225,0,0,0,0,0,0,0,0,104,143,84,46,73,11,3,464,0,19,16,9,27,4,0,80
POA2430,4,22,28,15,16,9,0,91,3,9,6,3,15,0,0,35,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,14,34,30,17,33,9,0,130,0,3,9,0,3,0,0,17,0,6,3,0,0,0,0,9,0,9,11,0,5,0,0,29,12,40,37,20,35,9,0,159,14,28,16,25,19,0,0,101,0,3,0,0,0,0,0,6,30,75,51,44,58,12,3,267,24,50,56,47,51,10,0,244,66,153,101,62,76,12,3,474,5,3,3,3,10,3,0,27,3,0,4,0,4,0,0,12,97,206,163,114,136,26,0,752,8,15,27,14,15,4,0,83,21,45,12,13,11,0,0,99,27,58,38,25,29,8,0,185,126,268,206,136,161,26,6,931,311,261,137,96,75,18,7,896,5,10,4,3,0,0,0,29,445,538,347,235,237,49,7,1861,33,73,78,56,72,14,3,332
POA2431,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,19,8,6,5,8,4,3,0,33,3,13,21,11,13,0,0,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,11,25,26,13,22,4,0,99,0,3,3,0,3,0,0,10,3,4,8,0,4,0,0,14,3,3,10,0,8,0,0,27,19,31,34,17,22,4,0,126,36,22,10,7,7,0,0,80,0,0,0,0,0,0,0,0,49,56,41,24,33,3,0,212,3,8,8,5,3,3,0,34
POA2439,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,15,0,5,0,0,3,0,0,14,3,10,8,13,10,0,0,44,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,8,15,9,11,11,3,0,62,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,9,7,20,10,11,14,3,0,69,17,12,8,3,3,0,0,42,3,0,0,3,0,0,0,6,31,33,17,16,21,3,0,118,0,8,4,0,6,0,0,18
POA2440,6,16,15,8,13,0,0,61,5,9,4,5,4,0,0,33,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,10,30,22,12,17,5,0,102,0,5,0,0,0,0,0,10,0,3,0,0,0,0,0,4,0,7,0,0,3,0,0,9,15,32,22,12,24,5,0,108,4,22,13,16,16,0,0,69,3,0,0,0,3,0,0,8,20,58,41,28,37,5,0,184,26,52,41,30,52,3,0,201,81,122,71,56,70,6,3,404,3,7,0,6,3,3,0,22,4,5,3,0,0,0,0,19,118,187,120,88,122,15,3,647,17,8,9,8,12,0,0,52,12,25,9,7,6,0,0,62,23,30,24,13,21,3,0,117,142,221,138,99,144,17,6,765,275,228,109,54,51,6,0,724,3,8,3,0,4,0,0,22,424,453,255,157,190,20,6,1508,27,71,55,37,63,8,3,262
POA2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,6,0,0,0,13,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,9,9,6,0,0,29,3,0,7,5,3,3,0,20,10,22,7,5,10,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,17,9,17,3,0,80,0,0,3,3,4,0,0,11,0,3,0,0,0,0,0,7,0,6,7,5,4,0,0,17,13,28,19,14,22,3,0,98,18,16,10,3,9,0,0,55,0,0,0,0,0,0,0,0,37,46,22,15,29,4,0,156,3,0,7,5,4,3,0,19
POA2443,0,3,0,0,8,0,0,15,0,5,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,11,0,0,31,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,8,7,4,11,0,0,32,4,9,8,0,5,0,0,25,6,0,0,0,0,0,0,6,11,12,15,3,13,3,0,57,0,9,9,3,18,0,0,36,7,25,31,18,21,3,0,115,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,33,43,24,41,6,3,163,0,0,4,0,0,0,0,4,3,4,0,3,0,0,0,10,3,11,3,3,0,0,0,21,16,44,45,27,40,6,3,185,44,37,22,11,15,4,0,127,0,0,0,0,0,0,0,0,52,77,68,44,55,10,3,307,0,8,9,5,20,3,0,53
POA2444,5,28,19,23,33,3,5,117,4,11,6,8,8,5,0,47,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,17,42,21,34,46,7,5,165,0,3,3,0,0,0,0,10,0,4,0,0,3,0,0,13,0,6,4,3,3,0,0,24,12,45,28,40,45,7,3,190,12,18,13,16,16,5,4,73,0,0,0,0,0,0,0,4,23,68,43,52,62,12,8,263,38,98,94,77,118,22,0,443,90,197,104,86,127,13,6,624,4,9,4,6,10,0,3,28,3,6,3,0,4,0,0,14,141,310,200,169,253,36,8,1117,3,10,15,8,15,0,0,51,7,22,16,10,9,0,0,68,16,40,26,16,21,0,0,118,152,342,233,181,280,40,7,1236,228,201,108,67,60,14,7,698,3,3,5,0,4,0,0,18,389,551,351,253,341,57,15,1946,47,122,111,99,148,23,5,561
POA2445,3,7,3,4,8,0,0,27,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,9,0,0,34,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,12,5,3,9,0,0,38,3,4,9,11,11,3,0,36,7,16,19,16,15,0,0,74,3,3,0,0,0,0,0,11,3,0,0,0,0,0,0,0,16,30,36,25,25,5,0,125,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,5,13,34,35,25,26,5,0,133,13,19,12,5,13,0,0,66,0,0,0,0,0,0,0,0,27,47,48,28,38,8,0,196,6,7,17,10,18,3,0,65
POA2446,0,3,3,12,20,0,0,42,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,0,7,3,12,25,0,0,53,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,5,0,3,3,4,3,0,0,16,3,9,9,22,22,0,0,68,5,7,4,3,7,0,0,28,0,0,0,0,0,0,0,0,6,17,13,21,30,0,3,94,6,16,18,17,27,6,0,89,26,50,31,25,26,5,0,176,9,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,40,71,50,49,56,10,0,283,3,11,4,0,0,0,0,23,0,11,5,3,4,0,0,19,3,19,11,0,6,0,0,45,46,86,65,48,63,14,0,329,111,87,43,21,25,0,0,294,0,0,0,0,0,0,0,4,153,179,111,76,85,15,3,617,6,22,15,29,49,6,3,133
POA2447,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,4,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,0,0,16,0,9,3,4,6,0,0,24,0,0,0,0,0,0,0,0,4,9,8,7,6,0,0,40,3,17,14,8,10,0,0,49,16,31,18,10,16,3,0,94,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,29,49,30,18,29,5,0,150,0,3,0,0,3,0,0,6,0,6,7,7,3,0,0,20,0,13,4,6,5,0,0,26,28,54,33,23,31,5,0,178,42,54,21,16,11,4,0,139,0,0,0,0,0,0,0,0,72,105,51,36,45,11,0,321,5,15,10,8,12,0,0,56
POA2448,3,3,0,0,0,0,0,13,0,4,8,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,8,4,0,0,0,28,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,11,4,10,10,10,3,0,0,40,3,12,10,3,3,0,0,33,0,0,0,0,0,0,0,3,15,21,21,13,7,0,0,74,5,3,10,10,11,3,0,50,21,36,16,8,16,0,3,104,3,0,0,0,3,0,0,3,0,4,4,4,0,0,0,12,33,45,27,20,28,5,3,168,3,3,4,3,4,0,0,17,6,4,3,3,0,0,0,17,9,11,3,6,4,0,0,34,46,57,33,27,34,5,3,197,94,77,47,32,38,3,0,290,0,3,0,0,0,0,0,9,142,135,75,61,72,13,3,494,11,9,11,17,14,4,0,62
POA2449,0,0,0,0,3,0,0,5,3,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,3,3,4,0,0,15,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,4,6,4,0,0,26,4,0,3,3,5,0,0,16,10,15,6,10,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,8,17,10,0,0,60,0,0,0,0,0,0,0,3,3,9,4,3,3,0,0,14,3,10,4,4,0,0,0,24,19,19,14,19,13,0,0,86,24,27,20,8,8,3,0,88,3,3,3,0,0,0,0,9,45,49,37,30,17,3,0,182,4,3,5,5,8,0,0,27
POA2450,16,32,28,36,36,13,5,151,10,19,15,7,15,3,0,70,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,26,55,42,44,56,16,3,231,0,3,3,4,0,0,0,12,0,3,0,0,0,0,0,9,3,9,3,4,0,0,0,23,28,60,39,46,55,17,3,252,19,16,15,19,8,7,0,81,0,0,0,3,0,0,0,5,46,80,60,65,65,20,8,340,33,101,93,66,104,11,4,414,91,205,139,94,104,15,3,649,7,4,6,4,6,3,0,31,3,0,0,0,3,3,3,17,134,313,237,160,218,32,10,1110,14,26,12,8,3,4,0,69,11,22,3,3,15,3,0,67,22,53,14,13,23,10,0,138,156,370,258,172,238,39,8,1243,229,240,127,75,81,24,14,788,0,0,3,3,3,0,0,13,387,609,383,254,320,68,25,2040,47,132,119,96,136,24,5,566
POA2452,3,3,8,9,8,0,0,40,3,7,3,4,5,0,0,24,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,8,18,17,8,15,3,0,66,0,5,0,3,0,0,0,13,0,0,0,0,0,0,0,3,0,8,3,7,0,0,0,15,8,26,14,14,13,4,0,86,0,8,4,5,4,4,0,30,0,0,0,0,0,0,0,0,10,30,23,17,19,10,0,112,16,30,31,28,41,5,3,153,43,90,52,38,50,15,3,294,0,6,0,0,0,0,0,13,0,0,0,3,0,0,0,8,59,127,82,74,93,21,7,464,0,7,3,8,3,3,0,26,9,12,6,6,7,3,0,40,8,21,9,13,13,5,0,69,70,147,92,79,103,25,7,531,106,95,50,30,30,9,0,323,0,0,0,0,0,0,0,3,177,251,143,118,132,31,7,853,17,32,37,35,49,10,3,190
POA2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,4,0,6,5,4,4,0,0,21,0,5,7,4,5,0,0,15,4,11,10,5,8,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,9,14,9,9,15,0,0,59,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,10,15,15,10,15,0,0,62,19,16,4,5,6,0,0,53,0,0,0,0,0,0,0,0,25,30,22,18,18,0,0,118,0,3,7,4,5,0,0,15
POA2454,4,3,8,3,3,0,0,21,0,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,3,10,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,10,13,3,10,0,0,36,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,13,9,7,9,0,0,45,0,11,16,12,19,3,0,61,11,33,29,18,35,9,0,135,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,15,50,44,34,54,6,3,206,0,7,0,0,5,0,0,14,6,6,7,0,4,0,0,23,6,16,7,3,7,0,0,32,17,62,52,35,59,6,3,242,44,39,29,9,18,3,0,143,0,0,0,0,0,0,0,3,65,102,77,44,78,15,3,388,7,19,19,18,26,0,0,82
