POA_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA2168,181,16,0,0,0,197,63,0,0,0,0,66,72,3,0,0,0,80,97,12,0,0,0,113,172,17,0,0,0,190,533,49,0,0,0,577,643,66,0,0,0,705,976,124,3,0,0,1105,500,38,0,0,0,534,342,23,0,0,0,363,132,12,0,0,0,141,215,21,0,0,0,232,3921,370,6,0,3,4305
POA2170,385,44,49,0,0,477,122,17,28,0,0,168,94,22,19,0,0,133,169,19,47,0,0,237,250,47,72,0,0,368,829,127,267,0,0,1226,1118,272,310,0,3,1705,2076,367,246,0,5,2694,1457,152,58,0,8,1670,1310,80,32,0,3,1424,549,29,18,0,0,600,444,59,45,0,3,550,8799,1234,1196,3,21,11257
POA2171,166,5,0,0,0,175,63,0,0,0,0,63,59,3,0,0,0,58,69,0,0,0,0,72,122,4,0,0,0,127,441,27,0,0,0,467,528,46,0,0,0,582,1220,81,3,0,3,1305,978,45,3,0,0,1025,932,26,0,0,4,970,391,5,0,0,0,402,223,9,0,0,3,236,5191,267,9,0,15,5477
POA2172,25,0,0,0,0,25,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,30,0,0,0,0,30,29,0,0,0,0,29,71,0,0,0,0,70,54,0,0,0,0,54,102,0,0,0,0,108,77,0,0,0,0,77,22,0,0,0,0,22,438,0,0,0,0,444
POA2173,77,6,0,0,0,88,25,0,0,0,0,32,23,0,0,0,0,23,41,9,0,0,0,47,59,0,0,0,0,62,161,12,0,0,0,173,242,18,0,0,0,258,458,61,0,4,0,524,301,33,0,3,0,338,278,17,3,0,0,294,104,7,0,0,0,115,69,5,0,0,0,78,1829,174,3,13,3,2024
POA2174,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,18,0,0,0,0,19,18,0,0,0,0,18,63,0,0,0,3,68,82,0,0,0,0,87,108,0,0,0,0,104,18,0,0,0,0,19,13,0,0,0,0,13,335,3,0,0,7,345
POA2175,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,9,23,0,0,0,0,23,11,0,0,0,0,11,16,0,0,0,0,16,34,0,0,0,0,34,10,0,0,0,0,9,118,0,0,0,3,125
POA2176,250,8,0,4,0,268,99,9,0,0,0,105,75,4,0,0,0,80,121,6,0,0,0,134,148,12,0,0,0,169,480,27,3,0,0,519,542,29,0,3,0,579,977,86,0,12,4,1082,570,36,0,3,0,608,537,13,0,3,0,551,257,10,0,0,0,269,218,16,0,4,0,236,4287,266,5,28,10,4595
POA2177,64,5,0,0,0,68,30,0,0,0,0,31,18,0,0,0,0,18,51,4,0,0,0,59,71,4,0,0,0,70,186,10,0,0,0,200,194,17,3,0,0,222,371,21,0,0,0,394,182,3,0,0,0,189,141,3,4,0,0,149,70,3,0,0,0,74,80,0,0,0,0,78,1459,76,11,0,0,1545
POA2178,20,0,0,0,0,18,9,0,0,0,0,11,5,0,0,0,0,5,7,0,0,0,0,7,8,0,0,0,0,8,27,0,0,0,0,31,33,0,3,0,0,30,60,0,0,0,0,60,29,0,0,0,0,28,44,0,0,0,0,49,78,0,0,0,0,78,31,0,0,0,0,31,345,0,3,0,0,352
POA2179,28,0,0,0,0,28,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,44,0,0,0,0,44,33,0,0,0,0,33,80,3,0,0,0,79,86,0,0,0,0,86,81,0,0,0,0,81,48,0,0,0,0,48,30,0,0,0,0,29,447,0,0,0,4,455
POA2190,82,16,0,0,0,110,25,7,0,0,0,30,26,7,0,0,0,37,39,13,3,0,0,55,50,30,3,0,0,82,128,57,8,0,0,199,194,115,21,0,3,327,316,157,29,0,3,508,210,103,5,0,0,321,233,62,3,0,0,291,134,35,3,0,0,173,105,28,4,0,0,137,1546,639,87,0,7,2276
POA2191,30,12,3,0,0,41,3,0,0,0,0,4,0,6,0,0,0,6,7,4,0,0,0,19,13,6,0,0,0,18,45,16,0,0,0,62,44,20,0,0,0,64,86,30,4,0,0,120,73,32,4,0,0,110,100,23,4,0,0,132,67,15,4,0,0,87,38,6,0,0,0,49,503,175,16,0,0,702
POA2192,44,12,16,0,0,74,10,3,8,0,0,16,5,0,4,0,0,13,12,8,9,0,0,30,25,6,25,0,0,51,59,19,50,0,0,128,54,16,55,0,0,129,121,30,75,0,0,223,81,18,8,0,0,109,100,20,11,0,0,129,62,13,9,0,0,84,35,10,10,0,0,52,616,145,268,0,3,1030
POA2193,48,9,17,0,0,77,13,4,8,0,0,26,10,0,3,0,0,17,19,5,11,0,0,38,23,5,20,0,0,50,96,18,40,3,0,153,69,23,78,4,0,178,141,36,120,0,0,306,121,40,65,0,0,231,186,38,57,3,0,289,169,19,26,0,0,216,55,15,13,3,0,83,968,216,457,17,0,1665
POA2194,49,21,70,0,0,141,17,8,23,0,0,45,12,0,15,0,0,34,18,9,30,0,0,51,11,6,36,0,0,61,37,43,157,0,0,240,49,36,189,0,3,279,84,72,230,0,0,387,46,36,84,0,0,165,62,39,80,0,0,185,49,16,30,0,0,96,27,17,33,0,0,88,466,305,971,3,4,1760
POA2195,41,15,41,0,0,92,18,3,24,0,0,52,17,3,16,0,0,34,20,3,37,0,0,58,29,3,57,0,0,90,59,14,204,0,0,278,84,29,192,3,0,304,143,29,162,3,0,330,83,12,34,0,0,129,66,9,30,0,3,111,26,8,9,0,0,49,39,0,27,0,0,73,617,123,839,3,3,1591
POA2196,116,36,17,0,3,168,33,6,3,0,0,46,37,12,7,0,0,53,42,13,17,0,0,75,67,12,21,0,0,100,208,50,76,0,0,331,244,80,93,7,0,415,405,126,83,3,0,620,274,86,34,0,0,397,312,89,16,0,0,416,155,28,4,0,0,195,131,27,16,0,0,173,2025,565,381,9,8,2989
POA2197,35,10,0,0,0,44,9,0,0,0,0,8,7,3,0,0,0,10,22,0,0,0,0,24,18,7,0,0,0,26,61,25,0,0,0,87,85,22,0,0,0,112,157,53,3,0,0,211,103,31,0,0,0,132,110,26,0,0,0,130,25,6,0,0,0,34,48,9,0,0,0,50,673,182,10,0,3,864
POA2198,32,9,0,0,0,43,16,0,0,0,0,16,11,0,0,0,0,11,21,0,0,0,0,21,22,4,0,0,0,28,85,10,0,0,0,93,77,20,0,0,0,94,188,40,0,0,0,224,120,19,0,0,0,143,175,14,0,0,0,189,58,3,0,0,0,59,40,8,0,0,0,51,830,118,3,0,0,959
POA2199,74,10,9,0,0,87,13,4,3,0,0,22,14,10,0,0,0,23,33,10,0,0,0,43,44,10,8,0,0,61,131,37,27,0,0,197,143,46,46,0,0,242,254,81,61,0,0,394,156,43,15,0,0,207,131,49,3,0,0,186,61,15,7,0,0,82,58,14,9,0,0,72,1102,326,189,3,0,1618
POA2200,123,34,41,0,0,200,24,8,21,0,0,56,21,8,15,0,0,45,37,12,36,0,0,90,55,35,47,4,0,148,158,101,260,8,0,523,167,88,302,3,0,561,318,183,279,4,0,781,198,123,52,3,3,383,232,92,49,3,0,378,122,35,32,0,0,185,106,28,39,0,0,170,1563,752,1173,20,13,3518
POA2203,28,11,23,0,0,62,4,0,8,0,0,19,8,3,5,0,0,21,9,6,24,0,0,37,13,0,16,0,0,40,47,27,79,3,0,148,37,24,107,3,0,173,89,40,176,13,0,322,53,25,89,0,0,176,111,60,68,3,0,243,131,43,28,0,0,214,31,5,9,0,0,47,571,246,648,30,0,1493
POA2204,51,29,38,0,0,122,19,3,3,0,0,26,9,3,9,0,0,23,18,16,23,0,0,63,28,12,26,0,3,72,86,42,105,0,0,230,72,65,122,0,0,259,155,104,234,3,0,497,115,90,128,0,0,334,224,183,120,3,0,524,182,133,50,3,0,366,46,34,16,0,0,92,1007,717,874,13,8,2614
POA2205,23,7,43,0,0,83,7,4,9,0,0,24,11,3,7,0,0,21,11,4,12,0,0,29,12,0,24,0,0,39,63,18,91,0,3,174,57,22,166,0,0,248,108,41,316,0,0,458,81,22,214,0,0,311,136,43,124,0,4,305,96,22,60,0,0,180,39,9,37,0,0,90,641,194,1106,3,8,1953
POA2206,93,18,3,0,0,112,23,3,0,0,0,29,19,3,3,0,0,28,36,3,0,0,0,40,30,6,0,0,0,40,116,16,17,0,0,149,156,17,19,0,0,186,256,33,27,0,0,322,204,37,25,0,0,266,314,42,20,0,0,379,320,19,8,0,0,347,97,3,4,0,0,106,1664,194,139,0,3,2007
POA2207,98,41,15,0,0,149,31,16,3,0,0,55,23,10,10,0,0,47,49,11,5,0,0,61,51,24,16,0,0,95,165,62,54,3,0,284,162,88,69,0,0,325,368,155,122,0,0,648,221,105,66,0,0,399,364,109,33,0,0,501,295,44,16,0,0,352,118,36,17,0,0,174,1952,703,415,10,9,3087
POA2208,60,0,5,0,0,62,18,0,0,0,0,18,11,0,0,0,0,12,22,0,0,0,0,29,28,3,3,0,0,38,83,8,7,0,0,94,81,6,9,0,0,96,190,12,22,3,0,233,159,6,4,0,0,170,210,10,4,0,0,232,142,10,4,0,0,160,65,7,4,0,0,71,1068,69,73,9,0,1219
POA2209,79,17,6,0,0,98,21,3,4,0,0,30,7,5,3,0,0,16,24,3,11,0,0,43,46,9,10,0,0,73,90,29,38,0,0,155,84,25,40,0,0,157,190,58,54,3,0,308,135,44,17,0,0,195,212,34,12,0,0,263,130,15,3,0,0,151,49,14,5,0,0,70,1068,268,212,5,0,1554
POA2210,144,26,21,3,0,196,55,5,3,0,0,63,29,11,3,0,0,47,46,7,7,0,0,62,77,9,13,0,0,100,179,59,45,0,0,285,230,58,82,0,0,369,473,77,95,0,0,647,343,59,41,3,4,448,429,74,24,0,0,530,311,57,11,0,0,382,105,10,10,0,0,123,2417,459,361,10,7,3249
POA2211,74,26,0,0,0,102,22,4,0,0,0,27,31,3,3,0,0,41,33,11,0,0,0,46,39,19,0,0,0,63,137,56,4,0,0,194,130,69,13,0,0,215,260,149,19,0,0,427,203,105,10,0,0,320,234,87,6,0,0,326,98,33,4,0,0,135,61,16,3,0,0,80,1335,573,55,0,3,1961
POA2212,51,28,0,0,3,79,16,12,0,0,0,26,19,7,0,0,0,23,30,12,0,0,0,37,34,18,0,0,0,50,103,64,0,0,0,167,113,82,7,0,0,200,219,119,7,0,3,353,171,91,0,0,3,264,176,131,0,0,3,311,74,46,0,0,0,118,47,28,0,0,0,81,1044,626,22,0,12,1699
POA2213,96,27,0,0,0,129,29,6,0,0,0,33,37,6,0,0,0,40,41,22,0,0,0,64,61,19,0,0,0,76,161,47,0,0,0,209,177,75,0,0,0,259,371,167,0,0,0,541,286,147,0,3,0,438,329,136,0,0,0,466,224,76,0,0,3,302,97,21,0,0,0,123,1914,742,0,11,7,2680
POA2214,16,6,0,0,0,19,12,0,0,0,0,16,11,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,11,41,3,0,0,0,44,63,7,0,0,0,73,104,9,0,0,0,114,89,6,0,0,0,91,118,9,0,0,0,121,28,3,0,0,0,26,21,0,0,0,0,26,520,34,0,0,0,560
POA2216,60,14,69,0,0,142,16,10,28,0,0,48,22,0,11,0,0,28,22,3,26,0,0,61,26,0,56,0,0,85,104,21,128,0,0,257,89,11,189,0,0,291,165,33,343,0,0,547,142,36,215,3,0,397,197,37,130,0,0,355,179,33,45,0,0,260,67,19,50,0,3,134,1089,218,1293,4,8,2614
POA2217,90,20,49,0,0,157,21,3,15,0,0,39,14,4,5,0,0,26,20,7,34,0,0,65,42,4,28,0,0,77,87,31,132,0,0,245,83,33,201,0,0,320,172,58,297,0,0,526,125,44,154,0,0,324,220,60,72,0,0,354,231,43,37,0,0,307,68,14,38,0,0,119,1171,317,1067,0,0,2561
POA2218,47,4,49,0,0,97,17,0,14,0,0,31,17,0,11,0,0,27,15,3,22,0,0,40,22,3,22,0,0,51,63,13,90,0,0,172,72,6,120,0,0,204,95,26,207,0,0,340,69,15,93,0,0,180,118,16,66,0,0,196,104,11,24,0,0,144,24,11,25,0,0,54,661,109,748,4,3,1534
POA2219,52,18,24,0,0,90,4,4,0,0,0,15,9,4,3,0,0,12,10,9,10,0,0,28,20,11,19,0,0,45,50,33,36,0,0,122,38,34,58,0,0,140,120,69,81,3,0,272,69,42,56,0,0,170,132,81,31,0,0,238,200,49,16,0,0,262,33,19,20,0,0,75,738,372,347,9,4,1470
POA2220,102,22,118,0,0,241,20,3,28,0,0,52,15,3,14,0,0,37,32,3,48,0,0,78,47,9,61,0,0,120,96,34,162,0,0,290,88,37,206,0,0,331,205,42,359,0,0,603,112,32,133,0,0,281,205,42,99,0,0,345,229,30,51,0,0,310,80,21,36,0,0,134,1235,273,1307,3,4,2826
POA2221,112,16,6,0,0,133,29,5,3,0,0,32,17,0,3,0,0,25,21,3,3,0,0,25,32,10,4,0,0,47,103,23,19,0,0,148,105,19,20,0,0,145,206,43,48,0,0,301,163,32,17,0,0,221,258,43,11,0,0,311,403,20,13,0,0,440,85,9,4,0,0,97,1538,221,150,4,3,1921
POA2222,47,20,30,0,0,98,9,3,5,0,0,23,3,4,4,0,0,13,21,3,10,0,0,32,17,7,31,0,0,60,52,19,66,0,0,133,52,15,98,0,0,177,92,32,130,0,0,258,76,33,47,0,0,151,127,38,27,0,0,190,101,8,10,0,0,117,39,14,13,0,0,66,641,196,469,0,3,1315
POA2223,87,24,25,0,0,132,22,10,4,0,0,31,12,4,6,0,0,22,28,5,16,0,0,46,34,10,23,0,0,67,133,26,55,0,0,211,110,31,92,0,0,229,251,69,124,0,0,448,174,53,69,0,0,294,257,69,38,0,0,365,331,38,13,0,0,388,72,17,11,0,0,100,1514,347,470,3,7,2341
POA2224,70,13,9,0,0,94,20,0,0,0,0,21,16,3,0,0,0,22,23,3,0,0,0,22,24,8,4,0,0,46,102,21,30,0,0,153,77,26,30,0,0,136,157,47,36,0,0,245,127,40,23,0,0,189,255,61,13,3,0,336,315,29,6,3,0,349,74,7,8,0,0,87,1276,257,153,7,0,1692
POA2225,23,3,0,0,0,26,4,0,0,0,0,4,5,3,0,0,0,5,11,3,0,0,0,17,12,5,0,0,0,20,53,10,0,0,0,65,47,3,0,0,0,55,100,18,0,0,0,120,90,18,0,0,0,110,173,35,0,0,0,209,155,13,0,0,0,176,32,5,0,0,0,38,711,128,0,0,0,841
POA2226,77,13,5,0,0,89,21,4,3,0,0,30,11,0,0,0,0,17,21,3,3,0,0,24,26,0,6,0,0,36,112,19,14,0,0,143,103,23,21,0,0,145,270,57,30,0,0,356,218,31,13,3,0,262,338,53,8,0,0,404,226,22,4,4,0,259,53,10,3,0,0,66,1473,235,114,7,0,1832
POA2227,59,9,7,0,0,74,24,4,0,0,0,29,18,0,6,0,0,22,27,6,7,0,0,31,36,8,6,0,0,58,103,23,33,0,0,159,126,26,39,0,0,193,198,47,69,0,0,317,194,63,32,0,0,288,340,54,17,0,0,410,300,24,15,0,0,341,65,7,11,0,0,84,1490,267,243,0,3,2008
POA2228,59,15,17,0,0,90,30,7,10,0,0,44,15,11,7,0,0,30,21,3,11,0,0,36,38,8,11,0,0,60,102,34,43,0,0,180,97,39,78,0,3,213,232,60,126,0,0,417,179,53,63,0,3,295,272,60,45,0,0,381,276,32,11,0,0,317,73,10,21,0,0,102,1381,324,453,0,5,2165
POA2229,122,23,23,0,0,166,22,9,3,0,0,42,22,5,6,0,0,38,31,14,20,0,0,65,57,28,14,0,0,92,137,33,52,0,0,224,159,63,89,0,3,316,330,115,134,0,0,583,279,109,73,0,0,467,531,118,48,0,4,702,677,76,15,0,0,768,132,39,16,0,0,190,2516,629,503,0,8,3650
POA2230,104,14,53,0,0,164,38,0,24,0,0,65,14,3,15,0,0,33,33,13,31,0,0,72,44,6,54,0,0,101,145,22,155,0,0,319,124,20,199,0,0,343,233,42,300,0,0,580,190,23,193,3,0,412,328,64,149,0,3,536,532,45,89,0,0,658,111,7,40,0,0,162,1901,255,1288,6,9,3449
POA2231,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,29,0,0,0,0,29,25,0,0,0,0,25,47,0,0,0,0,48,60,0,0,0,0,60,75,0,0,0,0,74,40,0,0,0,0,47,17,0,0,0,0,17,324,4,0,0,0,330
POA2232,126,25,34,0,0,181,51,0,10,0,0,66,31,4,15,0,0,43,58,8,27,0,0,89,81,16,41,0,0,135,214,42,114,0,0,368,267,57,171,0,0,495,533,98,306,0,5,943,436,86,155,0,0,680,726,87,87,0,7,905,402,28,37,0,0,468,124,17,23,0,0,169,3045,469,1019,0,11,4550
POA2233,153,3,3,0,0,165,53,6,0,0,0,61,59,3,4,0,0,64,74,4,5,0,0,85,102,9,9,0,0,124,346,14,26,0,0,390,364,19,45,0,0,429,774,59,68,0,0,905,726,54,39,0,0,817,939,33,18,0,3,985,348,9,0,0,4,357,146,3,12,0,0,162,4083,219,229,0,6,4540
POA2234,204,9,3,0,0,214,57,12,0,0,0,65,62,9,3,0,0,70,87,9,0,0,0,97,106,19,4,0,0,127,322,38,7,0,0,363,317,63,9,0,0,394,625,131,16,0,0,770,500,106,7,0,0,613,802,90,3,0,0,893,545,25,5,0,0,573,189,16,0,0,0,207,3822,521,44,0,0,4388
POA2250,325,24,31,3,3,379,143,21,15,0,0,178,108,19,12,0,0,145,225,23,16,0,0,265,309,39,35,9,3,391,983,106,95,3,0,1186,1457,149,106,11,4,1725,2063,111,67,16,0,2266,840,18,36,3,0,899,601,23,23,3,0,643,343,8,5,3,0,356,274,20,15,0,0,308,7673,550,457,52,15,8747
POA2251,194,11,0,0,4,207,85,0,3,0,0,92,56,15,6,0,0,78,129,4,4,0,0,145,143,5,3,0,0,156,459,21,20,0,0,497,615,29,12,0,0,657,1081,25,10,0,0,1120,643,9,8,0,0,664,501,4,0,0,0,506,253,3,0,0,0,257,187,7,0,0,0,198,4351,140,75,8,9,4579
POA2256,81,12,4,0,0,92,32,5,0,0,0,39,25,11,0,0,0,39,60,10,0,0,0,69,66,7,0,0,0,76,206,36,7,0,0,251,265,26,13,4,0,302,358,37,6,0,0,401,160,9,0,0,0,167,106,6,0,0,0,112,54,4,0,0,0,57,58,14,0,0,0,72,1465,176,29,3,3,1679
POA2257,163,23,4,3,0,189,53,10,3,0,0,63,51,6,5,0,0,69,89,12,3,3,0,104,150,13,3,3,0,165,326,42,6,4,0,377,468,57,8,3,0,541,720,49,6,3,0,779,374,23,0,0,0,401,252,14,0,0,0,268,119,3,4,0,0,127,121,7,3,0,0,132,2879,263,45,22,5,3215
POA2258,39,8,0,0,0,48,9,4,0,0,0,9,12,3,0,0,0,11,13,3,0,0,0,15,22,10,0,0,0,34,81,29,0,0,0,109,108,28,0,0,0,141,154,13,0,0,0,175,86,0,0,0,0,84,72,0,0,0,0,72,38,0,0,0,0,45,35,3,0,0,0,38,669,103,0,0,3,777
POA2259,290,8,6,0,3,309,129,4,0,0,0,136,109,6,6,0,0,119,230,10,0,3,4,251,330,9,7,0,0,348,1065,39,13,3,3,1124,1466,52,11,4,3,1532,1915,24,0,3,0,1946,797,6,0,0,0,804,480,9,0,0,0,490,210,0,0,0,0,207,298,4,0,3,0,302,7327,182,38,20,6,7572
POA2260,128,7,11,0,0,150,52,4,7,0,0,57,41,3,0,0,0,46,58,5,6,0,0,63,93,3,7,0,0,98,257,18,20,0,0,285,342,18,28,0,0,392,582,25,48,0,0,654,435,9,28,0,0,473,456,12,24,0,0,487,263,7,3,0,0,269,100,0,4,0,0,108,2799,108,182,0,3,3099
POA2261,256,16,13,0,0,286,114,22,6,0,0,139,96,9,5,0,0,113,171,17,13,0,0,201,257,29,19,0,0,305,772,69,39,0,0,874,1132,90,41,0,0,1261,1654,87,17,3,3,1767,670,20,11,0,0,703,418,16,3,0,0,441,169,9,8,0,0,183,240,13,8,5,0,270,5944,403,183,14,8,6549
POA2262,107,0,0,0,0,104,53,0,0,0,0,53,43,0,0,0,0,44,105,3,0,0,0,109,133,0,0,0,0,129,512,6,6,0,0,528,708,0,3,0,0,714,656,6,0,0,0,664,158,0,0,0,0,163,64,0,0,0,0,68,26,0,0,0,0,29,110,5,0,0,0,111,2670,29,20,7,0,2716
POA2263,95,3,5,0,0,104,52,7,3,0,0,62,46,5,3,0,0,60,92,16,4,0,0,111,137,11,6,0,0,161,432,31,22,0,0,477,599,12,17,0,0,635,536,11,12,0,0,559,139,0,0,0,0,138,76,0,0,0,0,78,44,3,0,0,0,47,109,7,4,0,0,123,2363,108,90,0,4,2559
POA2264,90,3,0,0,0,94,45,0,0,0,0,45,36,0,0,0,0,36,60,0,0,0,0,60,73,0,0,0,0,73,240,6,0,0,0,241,304,0,0,0,0,307,381,0,0,0,0,380,131,0,0,0,0,131,90,0,0,0,0,90,47,0,0,0,0,47,64,0,0,0,0,68,1554,10,3,0,3,1569
POA2265,33,0,0,0,0,37,13,0,0,0,0,13,16,0,0,0,0,13,20,0,0,0,0,19,54,0,0,0,0,54,94,0,0,0,0,101,139,0,0,0,0,139,162,0,0,0,0,165,78,0,0,0,0,80,46,0,0,0,0,46,30,0,0,0,0,28,37,0,0,0,0,37,714,7,3,5,0,726
POA2267,22,0,0,0,0,21,8,0,0,0,0,8,8,0,0,0,0,8,6,0,0,0,0,6,16,0,0,0,0,16,41,0,0,0,0,44,83,0,0,0,0,85,78,3,0,0,0,79,34,0,0,0,0,36,21,0,0,0,0,21,12,0,0,0,0,12,10,0,0,0,0,10,335,3,3,0,0,345
POA2278,24,0,0,0,0,24,13,0,0,0,0,13,9,0,0,0,0,9,18,0,0,0,0,18,24,0,0,0,0,24,67,0,0,0,0,70,100,0,0,0,0,100,131,0,0,0,0,131,35,0,0,0,0,32,13,0,0,0,0,12,5,0,0,0,0,5,14,0,0,0,0,14,448,0,0,0,0,451
POA2280,143,9,3,0,0,159,69,9,4,0,0,75,67,6,3,0,0,67,109,10,3,0,0,116,145,3,5,0,0,158,421,28,12,0,0,458,543,31,20,0,0,590,835,26,10,0,0,877,401,15,8,0,0,427,298,3,0,0,0,300,161,3,0,0,0,165,133,5,3,0,0,141,3320,140,70,3,0,3537
POA2281,88,8,5,0,0,98,28,0,3,0,0,35,27,6,0,0,0,33,51,0,0,0,0,58,78,5,5,0,0,84,167,10,3,0,3,185,230,11,4,0,0,250,387,17,3,0,3,406,183,0,4,0,0,183,145,0,0,0,0,152,62,0,0,0,0,62,59,0,0,0,0,65,1511,52,28,6,5,1605
POA2282,88,11,3,0,0,98,34,4,0,0,0,41,34,9,0,0,0,44,46,6,0,0,0,56,82,3,0,0,0,87,214,19,4,0,0,242,241,20,3,0,0,267,430,18,3,0,0,460,231,7,4,0,0,238,192,3,3,0,0,197,99,3,0,0,0,105,83,0,0,0,0,88,1771,101,20,5,3,1904
POA2283,132,14,0,0,0,145,68,3,0,0,0,70,54,3,0,0,0,55,97,9,3,0,0,100,142,8,0,0,0,151,462,25,5,0,0,489,556,15,3,0,0,575,693,12,3,0,0,712,252,4,0,0,0,254,182,0,0,0,0,184,93,5,0,0,0,100,114,4,0,0,0,114,2841,98,16,0,0,2962
POA2284,49,4,0,0,0,50,36,4,0,0,0,39,28,0,0,0,0,29,51,0,0,0,0,56,82,0,0,0,0,85,234,4,0,0,0,245,301,8,3,0,0,315,293,11,0,0,0,299,80,5,3,0,0,85,83,3,0,0,0,84,35,0,0,0,0,31,51,3,0,0,0,56,1321,44,3,0,3,1373
POA2285,145,4,3,0,0,158,101,7,0,0,0,104,71,0,0,0,0,71,158,7,0,0,0,157,234,8,0,0,0,240,612,18,4,0,0,638,962,23,4,3,0,993,1378,14,0,0,4,1398,587,3,3,0,0,596,239,4,0,0,0,236,73,0,0,0,0,73,172,0,4,0,0,173,4729,78,16,3,7,4834
POA2286,15,0,0,0,0,15,15,0,0,0,0,15,13,0,0,0,0,13,21,0,0,0,0,21,28,0,0,0,0,28,136,0,0,0,0,140,147,3,0,0,0,146,174,0,0,0,0,174,45,0,0,0,0,45,18,0,0,0,0,18,7,0,0,0,0,7,24,0,0,0,0,24,646,3,0,0,0,647
POA2287,197,10,0,0,0,203,89,3,0,0,0,97,92,7,0,0,0,97,148,8,3,0,0,151,214,16,0,0,0,225,633,39,3,3,0,679,938,59,0,0,0,997,1295,33,9,0,0,1336,558,3,0,0,0,563,306,0,0,0,0,310,126,5,0,0,0,128,195,7,0,0,0,201,4790,182,15,4,3,4998
POA2289,116,6,0,0,0,126,52,0,0,0,0,52,43,0,0,0,0,43,63,0,0,0,0,72,121,6,3,0,0,132,282,14,23,0,0,312,390,22,13,0,0,422,668,24,11,0,0,704,336,9,0,0,0,347,276,3,0,0,0,286,101,0,0,0,0,101,78,3,3,0,0,88,2522,96,62,0,3,2682
POA2290,183,17,10,0,0,204,94,8,0,0,0,105,82,3,0,0,0,87,128,14,7,0,0,150,173,5,0,0,0,184,543,43,21,0,0,605,745,70,10,3,5,830,1098,58,13,4,0,1167,488,21,5,0,0,513,327,6,4,0,0,340,161,5,0,0,0,169,138,7,0,0,0,141,4161,246,73,5,4,4488
