POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2652,899,455,425,489,659,612,444,185,53,4227,3,0,5,0,0,0,0,0,0,13,28,36,16,10,17,22,12,7,3,152,3,6,3,3,3,0,0,6,0,21,6,0,5,0,3,0,0,0,0,14,0,3,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,42,30,17,23,24,23,13,3,211,35,42,30,19,32,29,23,10,3,221,936,495,459,501,686,640,468,201,61,4449
POA2653,410,206,253,291,317,358,289,140,72,2334,0,0,0,0,0,0,0,0,0,0,9,17,3,7,10,11,5,3,0,64,0,0,0,3,0,3,0,0,0,10,0,0,3,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,19,15,8,13,18,10,7,0,92,9,19,15,8,13,18,10,4,3,92,414,222,269,299,330,377,298,143,73,2428
POA2655,272,121,119,137,173,198,122,97,38,1280,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,0,3,0,0,24,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,4,0,3,0,0,32,0,12,7,5,4,0,3,0,0,32,274,128,126,142,171,201,129,97,38,1303
POA2656,235,117,95,112,150,178,158,104,55,1209,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,3,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,9,8,0,3,28,3,0,3,8,3,9,8,0,4,28,238,117,101,117,153,183,163,104,53,1237
POA2658,312,128,99,116,170,192,188,97,53,1363,0,0,0,0,0,0,0,0,0,3,3,4,9,0,0,5,0,3,0,31,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,5,0,3,0,37,8,5,9,0,0,5,0,3,5,37,320,139,104,116,172,200,191,98,56,1403
POA2659,186,101,69,90,102,116,93,57,19,833,0,3,0,0,0,0,0,0,0,4,25,28,3,0,7,0,0,0,0,65,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,3,0,7,0,3,0,0,72,28,39,3,0,8,0,3,0,0,78,209,140,65,97,107,122,99,57,19,914
POA2660,350,163,126,140,194,199,200,89,34,1503,0,0,0,0,0,0,0,0,0,3,7,8,5,5,3,0,4,0,0,36,0,3,0,3,0,3,7,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,7,3,3,11,0,0,52,9,9,9,7,3,3,11,3,0,56,358,173,137,152,199,207,206,91,34,1556
POA2661,59,299,165,55,11,4,3,0,0,597,0,3,4,0,0,0,0,0,0,6,0,143,26,14,4,0,0,0,0,186,0,90,20,0,7,0,0,0,0,118,0,163,33,7,3,0,0,0,0,219,0,37,12,3,0,0,0,0,0,53,0,23,8,3,4,0,0,0,0,36,0,9,4,3,0,0,0,0,0,15,0,10,3,0,0,0,0,0,0,12,0,10,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,486,113,34,16,0,0,0,0,645,0,488,111,30,16,0,0,0,0,651,59,791,279,86,24,8,3,0,0,1249
POA2663,873,601,743,709,640,621,440,220,91,4938,0,3,0,0,0,3,0,4,0,11,19,21,27,10,10,12,7,11,3,111,0,0,3,6,0,7,5,0,0,20,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,20,25,11,10,27,12,11,3,139,19,24,26,14,10,30,17,7,3,150,889,618,769,723,648,653,461,233,102,5088
POA2665,439,165,152,241,302,312,273,131,55,2070,0,0,0,0,0,0,3,0,0,4,12,16,12,10,8,12,6,8,3,75,4,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,11,10,9,14,16,8,5,103,14,22,11,10,9,14,22,8,5,105,450,185,165,255,310,328,289,141,58,2179
POA2666,1049,545,497,523,730,746,647,414,191,5353,0,3,0,0,3,0,3,3,3,18,16,22,29,18,18,25,24,4,6,158,0,3,0,3,3,0,3,0,0,15,3,0,0,4,4,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,19,31,30,26,27,28,28,5,6,206,19,31,30,26,27,35,34,11,12,218,1071,576,528,546,762,773,684,430,203,5566
POA2668,99,40,34,55,55,74,52,15,3,434,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,0,0,16,3,4,0,3,0,7,0,0,0,18,106,47,31,56,54,80,54,13,3,452
POA2669,336,128,107,179,226,244,157,128,38,1538,3,0,0,0,0,0,0,0,0,9,3,7,8,3,3,8,6,3,0,46,4,0,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,7,17,4,3,8,9,4,0,72,5,8,13,7,5,15,9,4,0,75,343,135,125,187,233,253,172,129,39,1614
POA2671,820,370,430,426,447,528,393,280,159,3855,0,0,0,0,0,0,0,0,0,10,8,33,38,30,30,32,25,22,8,227,0,0,10,0,3,0,21,5,0,46,3,3,7,7,13,11,0,0,0,49,4,0,0,3,3,3,7,3,0,29,0,0,6,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,39,68,48,52,60,51,30,8,361,20,41,70,50,56,59,57,30,8,375,835,402,497,472,499,589,446,310,171,4229
POA2672,336,167,182,167,145,186,145,100,46,1472,0,3,3,0,0,0,0,0,0,9,8,4,3,3,14,5,5,0,0,44,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,8,0,0,6,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,6,14,7,15,0,0,68,7,9,14,6,14,7,13,4,0,74,346,174,191,180,158,194,164,101,46,1549
POA2675,271,163,204,179,199,196,97,83,49,1448,0,0,0,0,0,0,0,0,0,0,9,19,24,12,3,5,6,3,0,82,0,9,0,0,0,4,8,0,0,20,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,28,10,3,13,15,3,0,109,9,28,28,10,3,15,15,3,0,106,276,187,229,189,205,206,116,91,49,1553
POA2678,8,305,16,4,0,3,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,489,21,0,0,0,0,0,0,510,0,85,4,0,0,0,0,0,0,96,0,12,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,632,27,4,0,0,0,0,0,661,0,632,27,4,0,0,0,0,0,661,8,935,44,6,0,5,0,0,0,996
POA2680,4880,2702,3137,2764,2919,2658,1742,1264,608,22685,0,20,10,3,3,7,3,3,4,53,65,128,166,87,122,122,48,38,21,804,4,13,24,18,19,31,9,0,4,128,8,0,10,12,15,10,3,3,0,62,3,3,13,4,4,9,5,0,0,35,0,0,4,0,0,0,3,0,0,7,0,0,0,0,0,3,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,86,154,221,123,165,171,79,48,23,1065,82,168,231,125,168,185,80,55,30,1118,4965,2871,3374,2884,3092,2839,1822,1315,641,23805
POA2681,358,178,167,202,261,215,147,69,24,1631,0,0,0,0,0,0,0,0,0,4,7,12,9,0,3,0,5,6,3,43,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,5,10,3,5,6,3,54,7,7,8,3,9,3,5,6,3,57,364,188,175,206,269,219,159,72,31,1688
POA2700,915,478,436,499,559,659,559,325,168,4594,3,5,4,0,0,6,0,0,0,16,28,35,46,7,12,25,29,11,9,193,3,9,0,4,12,15,27,10,0,81,0,0,0,0,3,11,13,0,0,27,0,0,0,0,0,3,7,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,31,38,43,14,40,51,90,24,10,345,37,45,51,18,35,55,89,24,10,361,949,521,484,513,597,713,651,353,175,4952
POA2701,516,250,180,254,278,279,254,171,65,2249,0,4,0,0,0,0,0,0,0,4,10,15,11,9,0,5,12,0,0,51,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,11,6,0,10,12,3,0,60,8,13,11,6,4,10,12,0,0,67,530,266,187,258,279,287,268,176,65,2318
POA2702,168,61,55,62,112,92,108,73,14,745,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,0,0,0,0,16,4,5,3,3,3,0,0,0,0,22,172,64,63,65,113,92,110,70,14,765
POA2703,252,261,55,74,84,88,67,47,13,942,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,3,4,0,0,0,24,3,5,8,3,3,4,0,0,0,28,254,269,63,78,87,93,67,45,13,965
POA2705,1985,1171,1081,1097,1323,1248,919,602,214,9638,0,0,3,3,4,3,0,7,0,22,111,114,50,37,32,26,24,25,11,417,0,9,8,0,9,3,0,0,0,26,0,0,0,0,4,6,4,0,0,18,0,0,0,0,3,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,3,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,109,118,64,42,44,36,32,25,12,489,109,122,66,48,50,43,32,28,12,515,2093,1294,1146,1142,1373,1289,952,630,228,10152
POA2706,231,115,129,149,164,140,115,52,11,1101,0,0,0,0,0,0,0,0,0,0,3,6,7,0,3,8,7,4,0,46,0,0,3,0,3,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,8,6,8,8,6,0,56,3,6,13,8,6,8,8,6,0,56,235,125,139,154,168,153,122,59,12,1159
POA2707,279,139,137,140,186,159,85,74,28,1229,0,0,4,0,0,0,0,0,0,3,8,10,7,0,3,4,0,3,0,44,3,0,3,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,12,5,3,7,5,3,0,58,12,17,12,3,3,7,5,3,0,62,295,159,149,149,191,165,90,81,28,1295
POA2710,1715,966,889,1028,1207,1482,1128,731,298,9440,3,9,11,0,0,9,4,0,3,33,40,43,42,29,52,53,30,17,14,318,12,18,29,8,37,44,20,12,0,185,0,0,0,0,0,14,0,3,0,19,10,0,0,8,0,3,5,0,0,27,3,0,7,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,52,63,77,46,98,114,62,37,13,563,55,68,93,50,98,117,66,37,12,600,1772,1030,977,1077,1307,1601,1195,770,308,10040
POA2711,560,327,316,305,461,459,329,230,56,3047,0,0,0,0,0,0,0,0,0,9,12,25,51,28,26,40,32,7,5,225,3,3,13,11,22,19,17,5,0,94,0,4,0,5,3,6,4,0,0,25,3,0,5,0,6,7,17,0,0,40,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,20,37,70,43,56,83,78,10,5,401,25,37,73,41,58,83,78,13,5,403,584,364,391,341,524,539,403,237,66,3453
POA2712,208,119,103,122,167,188,184,115,64,1265,0,3,0,0,0,0,0,0,0,7,0,3,3,0,3,3,4,0,3,25,0,3,3,0,3,6,4,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,8,10,11,7,3,51,3,12,8,3,4,13,8,7,3,59,210,132,109,126,170,200,194,118,62,1325
POA2713,488,264,238,278,287,423,338,208,95,2626,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,13,7,0,3,47,0,7,0,0,0,8,19,0,0,43,0,3,3,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,6,4,6,31,24,3,3,102,6,16,6,4,6,28,24,3,3,106,499,284,247,285,289,453,362,208,102,2730
POA2714,445,179,193,240,255,398,482,240,89,2520,0,0,0,0,0,3,3,0,0,6,8,7,9,6,11,11,9,3,0,62,0,9,6,10,13,11,26,9,3,98,0,0,0,3,0,0,6,0,0,10,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,15,23,28,36,37,21,3,187,13,15,15,23,28,32,38,21,3,191,455,196,208,264,285,429,525,258,91,2709
POA2715,279,143,130,148,200,230,145,96,32,1398,3,0,0,0,0,0,0,0,0,6,4,6,6,6,7,19,14,9,0,79,0,9,12,12,16,12,6,0,0,62,3,0,9,3,12,6,0,0,0,30,0,0,10,3,0,8,6,3,0,36,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,16,29,32,41,50,30,13,0,224,12,16,29,32,41,50,30,17,3,224,289,157,156,177,239,282,177,108,35,1622
POA2716,183,87,117,112,132,183,114,68,25,1023,0,3,0,0,0,0,0,0,0,12,3,3,4,3,7,4,4,3,0,38,0,0,3,0,3,0,10,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,9,3,18,3,0,60,6,13,6,3,12,9,23,3,3,67,188,97,119,121,144,188,137,72,25,1088
POA2717,233,151,126,134,180,185,146,73,19,1251,0,0,0,0,0,0,0,0,0,7,14,3,0,6,5,0,8,0,0,41,3,4,3,0,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,9,5,13,0,8,8,0,67,17,13,9,5,9,0,8,8,0,73,251,166,133,141,190,189,154,82,25,1326
POA2720,1490,777,749,873,1020,1023,840,505,247,7514,4,0,0,0,3,8,0,0,0,18,59,42,36,53,40,32,27,8,12,321,6,7,0,4,13,4,0,0,0,31,8,7,5,11,7,7,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,10,3,3,7,8,3,0,0,35,0,0,0,0,0,0,0,0,0,0,80,65,56,75,70,47,38,8,12,447,86,63,56,76,74,51,37,8,12,467,1576,836,801,950,1091,1076,877,517,254,7979
POA2721,42,16,14,19,42,36,27,15,5,224,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,3,0,12,44,17,20,19,47,36,30,23,5,237
POA2722,608,338,280,328,389,423,360,204,81,3004,0,0,0,0,0,0,0,0,0,7,17,17,13,8,5,19,14,4,4,111,6,0,4,9,11,10,23,6,3,68,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,7,7,0,0,10,0,0,0,0,0,3,0,0,0,3,3,3,3,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,18,20,16,19,43,41,16,6,216,20,24,20,16,22,43,47,16,6,222,635,357,305,346,412,469,405,217,90,3227
POA2725,68,19,20,33,40,55,64,26,11,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,69,18,20,39,49,55,64,26,11,351
POA2726,34,15,17,25,25,44,24,6,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,0,0,9,0,0,3,6,3,5,0,0,0,9,30,15,20,32,31,43,24,6,3,207
